commentId,comment,classification,comment_processed,word_phrase_list,nice,renovate,examination,examination room,room,similarity_score
134606,The assistant who walked me back to my room was all smiles,0,assistant walk room smile,"['assistant', 'assistant walk', 'assistant walk room', 'assistant walk room smile', 'walk', 'walk room', 'walk room smile', 'room', 'room smile', 'smile']",0,0,0,0,1,0.1
114287,"Waiting room is amazing and staff is very nice, took a little while to be seen by the actual doctor but that happens everywhere.",0,wait room amaze staff nice take little see actual doctor happen,"['wait', 'wait room', 'wait room amaze', 'wait room amaze staff', 'wait room amaze staff nice', 'wait room amaze staff nice take', 'wait room amaze staff nice take little', 'wait room amaze staff nice take little see', 'wait room amaze staff nice take little see actual', 'wait room amaze staff nice take little see actual doctor', 'wait room amaze staff nice take little see actual doctor happen', 'room', 'room amaze', 'room amaze staff', 'room amaze staff nice', 'room amaze staff nice take', 'room amaze staff nice take little', 'room amaze staff nice take little see', 'room amaze staff nice take little see actual', 'room amaze staff nice take little see actual doctor', 'room amaze staff nice take little see actual doctor happen', 'amaze', 'amaze staff', 'amaze staff nice', 'amaze staff nice take', 'amaze staff nice take little', 'amaze staff nice take little see', 'amaze staff nice take little see actual', 'amaze staff nice take little see actual doctor', 'amaze staff nice take little see actual doctor happen', 'staff', 'staff nice', 'staff nice take', 'staff nice take little', 'staff nice take little see', 'staff nice take little see actual', 'staff nice take little see actual doctor', 'staff nice take little see actual doctor happen', 'nice', 'nice take', 'nice take little', 'nice take little see', 'nice take little see actual', 'nice take little see actual doctor', 'nice take little see actual doctor happen', 'take', 'take little', 'take little see', 'take little see actual', 'take little see actual doctor', 'take little see actual doctor happen', 'little', 'little see', 'little see actual', 'little see actual doctor', 'little see actual doctor happen', 'see', 'see actual', 'see actual doctor', 'see actual doctor happen', 'actual', 'actual doctor', 'actual doctor happen', 'doctor', 'doctor happen', 'happen']",1,0,0,0,1,0.2
68998,"His waiting room is ALWAYS busy, which only shows how well known he is.",0,wait room busy show know,"['wait', 'wait room', 'wait room busy', 'wait room busy show', 'wait room busy show know', 'room', 'room busy', 'room busy show', 'room busy show know', 'busy', 'busy show', 'busy show know', 'show', 'show know', 'know']",0,0,0,0,1,0.1
164927,"Mine were nice and clean from day one, and you see the nurse multiple times a week and moves the process along.",0,nice clean nurse multiple time move process,"['nice', 'nice clean', 'nice clean nurse', 'nice clean nurse multiple', 'nice clean nurse multiple time', 'nice clean nurse multiple time move', 'nice clean nurse multiple time move process', 'clean', 'clean nurse', 'clean nurse multiple', 'clean nurse multiple time', 'clean nurse multiple time move', 'clean nurse multiple time move process', 'nurse', 'nurse multiple', 'nurse multiple time', 'nurse multiple time move', 'nurse multiple time move process', 'multiple', 'multiple time', 'multiple time move', 'multiple time move process', 'time', 'time move', 'time move process', 'move', 'move process', 'process']",1,0,0,0,0,0.1
73255,I'll just say that I would not recommend Dr. Jospeh or his one room office.,1,ill not recommend room office,"['ill', 'ill not', 'ill not recommend', 'ill not recommend room', 'ill not recommend room office', 'not', 'not recommend', 'not recommend room', 'not recommend room office', 'recommend', 'recommend room', 'recommend room office', 'room', 'room office', 'office']",0,0,0,0,1,0.1
67627,The staff is very nice too.,0,staff nice,"['staff', 'staff nice', 'nice']",1,0,0,0,0,0.1
167044,A little less waiting time in the waiting room would be nice.,1,little wait time wait room nice,"['little', 'little wait', 'little wait time', 'little wait time wait', 'little wait time wait room', 'little wait time wait room nice', 'wait', 'wait time', 'wait time wait', 'wait time wait room', 'wait time wait room nice', 'time', 'time wait', 'time wait room', 'time wait room nice', 'wait', 'wait room', 'wait room nice', 'room', 'room nice', 'nice']",1,0,0,0,1,0.2
125623,she walks into the room making you feel like your with a friend.,0,walk room make feel like friend,"['walk', 'walk room', 'walk room make', 'walk room make feel', 'walk room make feel like', 'walk room make feel like friend', 'room', 'room make', 'room make feel', 'room make feel like', 'room make feel like friend', 'make', 'make feel', 'make feel like', 'make feel like friend', 'feel', 'feel like', 'feel like friend', 'like', 'like friend', 'friend']",0,0,0,0,1,0.1
60687,"He's very nice, respectful and he listens to everything I say.",0,nice respectful listen,"['nice', 'nice respectful', 'nice respectful listen', 'respectful', 'respectful listen', 'listen']",1,0,0,0,0,0.1
67569,A bit on the cool side in waiting room.,1,bit cool wait room,"['bit', 'bit cool', 'bit cool wait', 'bit cool wait room', 'cool', 'cool wait', 'cool wait room', 'wait', 'wait room', 'room']",0,0,0,0,1,0.1
64492,He's a really nice guy and very knowledgeable.,0,nice guy knowledgeable,"['nice', 'nice guy', 'nice guy knowledgeable', 'guy', 'guy knowledgeable', 'knowledgeable']",1,0,0,0,0,0.1
183961,"3 mo recall prophy when I very recently (Dec 2022) had a full exam, xrays",1,moment recall trophy recently december examination ray,"['moment', 'moment recall', 'moment recall trophy', 'moment recall trophy recently', 'moment recall trophy recently december', 'moment recall trophy recently december examination', 'moment recall trophy recently december examination ray', 'recall', 'recall trophy', 'recall trophy recently', 'recall trophy recently december', 'recall trophy recently december examination', 'recall trophy recently december examination ray', 'trophy', 'trophy recently', 'trophy recently december', 'trophy recently december examination', 'trophy recently december examination ray', 'recently', 'recently december', 'recently december examination', 'recently december examination ray', 'december', 'december examination', 'december examination ray', 'examination', 'examination ray', 'ray']",0,0,1,0,0,0.1
102962,"He came into the room, spent 30 seconds with me to say I needed physical therapy.",1,come room spend need physical therapy,"['come', 'come room', 'come room spend', 'come room spend need', 'come room spend need physical', 'come room spend need physical therapy', 'room', 'room spend', 'room spend need', 'room spend need physical', 'room spend need physical therapy', 'spend', 'spend need', 'spend need physical', 'spend need physical therapy', 'need', 'need physical', 'need physical therapy', 'physical', 'physical therapy', 'therapy']",0,0,0,0,1,0.1
174081,"and down the hall with sterile surgical gloves up to his elbows, going between rooms prepping patients (including myself) for surgery without changing gloves.",1,hall sterile surgical glove elbow go room press patient include surgery change glove,"['hall', 'hall sterile', 'hall sterile surgical', 'hall sterile surgical glove', 'hall sterile surgical glove elbow', 'hall sterile surgical glove elbow go', 'hall sterile surgical glove elbow go room', 'hall sterile surgical glove elbow go room press', 'hall sterile surgical glove elbow go room press patient', 'hall sterile surgical glove elbow go room press patient include', 'hall sterile surgical glove elbow go room press patient include surgery', 'hall sterile surgical glove elbow go room press patient include surgery change', 'hall sterile surgical glove elbow go room press patient include surgery change glove', 'sterile', 'sterile surgical', 'sterile surgical glove', 'sterile surgical glove elbow', 'sterile surgical glove elbow go', 'sterile surgical glove elbow go room', 'sterile surgical glove elbow go room press', 'sterile surgical glove elbow go room press patient', 'sterile surgical glove elbow go room press patient include', 'sterile surgical glove elbow go room press patient include surgery', 'sterile surgical glove elbow go room press patient include surgery change', 'sterile surgical glove elbow go room press patient include surgery change glove', 'surgical', 'surgical glove', 'surgical glove elbow', 'surgical glove elbow go', 'surgical glove elbow go room', 'surgical glove elbow go room press', 'surgical glove elbow go room press patient', 'surgical glove elbow go room press patient include', 'surgical glove elbow go room press patient include surgery', 'surgical glove elbow go room press patient include surgery change', 'surgical glove elbow go room press patient include surgery change glove', 'glove', 'glove elbow', 'glove elbow go', 'glove elbow go room', 'glove elbow go room press', 'glove elbow go room press patient', 'glove elbow go room press patient include', 'glove elbow go room press patient include surgery', 'glove elbow go room press patient include surgery change', 'glove elbow go room press patient include surgery change glove', 'elbow', 'elbow go', 'elbow go room', 'elbow go room press', 'elbow go room press patient', 'elbow go room press patient include', 'elbow go room press patient include surgery', 'elbow go room press patient include surgery change', 'elbow go room press patient include surgery change glove', 'go', 'go room', 'go room press', 'go room press patient', 'go room press patient include', 'go room press patient include surgery', 'go room press patient include surgery change', 'go room press patient include surgery change glove', 'room', 'room press', 'room press patient', 'room press patient include', 'room press patient include surgery', 'room press patient include surgery change', 'room press patient include surgery change glove', 'press', 'press patient', 'press patient include', 'press patient include surgery', 'press patient include surgery change', 'press patient include surgery change glove', 'patient', 'patient include', 'patient include surgery', 'patient include surgery change', 'patient include surgery change glove', 'include', 'include surgery', 'include surgery change', 'include surgery change glove', 'surgery', 'surgery change', 'surgery change glove', 'change', 'change glove', 'glove']",0,0,0,0,1,0.1
108175,I wish I could say other because Dr. Bieri is a heck of a nice guy who spends plenty of time with his patients.,0,wish dr bier neck nice guy spend plenty time patient,"['wish', 'wish dr', 'wish dr bier', 'wish dr bier neck', 'wish dr bier neck nice', 'wish dr bier neck nice guy', 'wish dr bier neck nice guy spend', 'wish dr bier neck nice guy spend plenty', 'wish dr bier neck nice guy spend plenty time', 'wish dr bier neck nice guy spend plenty time patient', 'dr', 'dr bier', 'dr bier neck', 'dr bier neck nice', 'dr bier neck nice guy', 'dr bier neck nice guy spend', 'dr bier neck nice guy spend plenty', 'dr bier neck nice guy spend plenty time', 'dr bier neck nice guy spend plenty time patient', 'bier', 'bier neck', 'bier neck nice', 'bier neck nice guy', 'bier neck nice guy spend', 'bier neck nice guy spend plenty', 'bier neck nice guy spend plenty time', 'bier neck nice guy spend plenty time patient', 'neck', 'neck nice', 'neck nice guy', 'neck nice guy spend', 'neck nice guy spend plenty', 'neck nice guy spend plenty time', 'neck nice guy spend plenty time patient', 'nice', 'nice guy', 'nice guy spend', 'nice guy spend plenty', 'nice guy spend plenty time', 'nice guy spend plenty time patient', 'guy', 'guy spend', 'guy spend plenty', 'guy spend plenty time', 'guy spend plenty time patient', 'spend', 'spend plenty', 'spend plenty time', 'spend plenty time patient', 'plenty', 'plenty time', 'plenty time patient', 'time', 'time patient', 'patient']",1,0,0,0,0,0.1
60688,"He knows my history, my medical history and he takes his time and he's very nice.",0,know history medical history take time nice,"['know', 'know history', 'know history medical', 'know history medical history', 'know history medical history take', 'know history medical history take time', 'know history medical history take time nice', 'history', 'history medical', 'history medical history', 'history medical history take', 'history medical history take time', 'history medical history take time nice', 'medical', 'medical history', 'medical history take', 'medical history take time', 'medical history take time nice', 'history', 'history take', 'history take time', 'history take time nice', 'take', 'take time', 'take time nice', 'time', 'time nice', 'nice']",1,0,0,0,0,0.1
109339,Casey is so nice and seems like she really cares about me as a patient.,0,case nice like care patient,"['case', 'case nice', 'case nice like', 'case nice like care', 'case nice like care patient', 'nice', 'nice like', 'nice like care', 'nice like care patient', 'like', 'like care', 'like care patient', 'care', 'care patient', 'patient']",1,0,0,0,0,0.1
178317,The people were very nice and smart about by teeth.,0,people nice smart tooth,"['people', 'people nice', 'people nice smart', 'people nice smart tooth', 'nice', 'nice smart', 'nice smart tooth', 'smart', 'smart tooth', 'tooth']",1,0,0,0,0,0.1
110691,"Overall experience was very good, everything was explain to me and everyone who works here is very nice.",0,overall experience good explain work nice,"['overall', 'overall experience', 'overall experience good', 'overall experience good explain', 'overall experience good explain work', 'overall experience good explain work nice', 'experience', 'experience good', 'experience good explain', 'experience good explain work', 'experience good explain work nice', 'good', 'good explain', 'good explain work', 'good explain work nice', 'explain', 'explain work', 'explain work nice', 'work', 'work nice', 'nice']",1,0,0,0,0,0.1
115931,Couldn't have asked for a more thorough exam and conversation.,0,ask thorough examination conversation,"['ask', 'ask thorough', 'ask thorough examination', 'ask thorough examination conversation', 'thorough', 'thorough examination', 'thorough examination conversation', 'examination', 'examination conversation', 'conversation']",0,0,1,0,0,0.1
64368,"Very prompt on seeing what I was talking about and she did something about it, that was very nice.",0,prompt see talk nice,"['prompt', 'prompt see', 'prompt see talk', 'prompt see talk nice', 'see', 'see talk', 'see talk nice', 'talk', 'talk nice', 'nice']",1,0,0,0,0,0.1
58265,Little more interesting reading material in the waiting room.,1,little interest read material wait room,"['little', 'little interest', 'little interest read', 'little interest read material', 'little interest read material wait', 'little interest read material wait room', 'interest', 'interest read', 'interest read material', 'interest read material wait', 'interest read material wait room', 'read', 'read material', 'read material wait', 'read material wait room', 'material', 'material wait', 'material wait room', 'wait', 'wait room', 'room']",0,0,0,0,1,0.1
76893,Everything and everyone is nice and courteous.,0,nice courteous,"['nice', 'nice courteous', 'courteous']",1,0,0,0,0,0.1
124738,Was checked thoroughly and fell like I had a good exam.,0,check thoroughly fall like good examination,"['check', 'check thoroughly', 'check thoroughly fall', 'check thoroughly fall like', 'check thoroughly fall like good', 'check thoroughly fall like good examination', 'thoroughly', 'thoroughly fall', 'thoroughly fall like', 'thoroughly fall like good', 'thoroughly fall like good examination', 'fall', 'fall like', 'fall like good', 'fall like good examination', 'like', 'like good', 'like good examination', 'good', 'good examination', 'examination']",0,0,1,0,0,0.1
87941,The only positives have been nice nurses (at this point),0,positive nice nurse point,"['positive', 'positive nice', 'positive nice nurse', 'positive nice nurse point', 'nice', 'nice nurse', 'nice nurse point', 'nurse', 'nurse point', 'point']",1,0,0,0,0,0.1
185945,"Very nice customer service and support, doesn't make you afraid.",0,nice customer service support afraid,"['nice', 'nice customer', 'nice customer service', 'nice customer service support', 'nice customer service support afraid', 'customer', 'customer service', 'customer service support', 'customer service support afraid', 'service', 'service support', 'service support afraid', 'support', 'support afraid', 'afraid']",1,0,0,0,0,0.1
70970,She was clearly in a huge rush to get me into the exam room to complete the exam.,1,clearly huge rush examination room complete examination,"['clearly', 'clearly huge', 'clearly huge rush', 'clearly huge rush examination', 'clearly huge rush examination room', 'clearly huge rush examination room complete', 'clearly huge rush examination room complete examination', 'huge', 'huge rush', 'huge rush examination', 'huge rush examination room', 'huge rush examination room complete', 'huge rush examination room complete examination', 'rush', 'rush examination', 'rush examination room', 'rush examination room complete', 'rush examination room complete examination', 'examination', 'examination room', 'examination room complete', 'examination room complete examination', 'room', 'room complete', 'room complete examination', 'complete', 'complete examination', 'examination']",0,0,1,1,1,0.3
85463,The staff was complety nice.,0,staff complete nice,"['staff', 'staff complete', 'staff complete nice', 'complete', 'complete nice', 'nice']",1,0,0,0,0,0.1
64224,He has a nice personality,0,nice personality,"['nice', 'nice personality', 'personality']",1,0,0,0,0,0.1
117960,"Nice people not 100% of the staff is like that,",0,nice people not staff like,"['nice', 'nice people', 'nice people not', 'nice people not staff', 'nice people not staff like', 'people', 'people not', 'people not staff', 'people not staff like', 'not', 'not staff', 'not staff like', 'staff', 'staff like', 'like']",1,0,0,0,0,0.1
127987,Seems nice at first they all very nice and friendly until you paid your total,1,nice nice friendly pay total,"['nice', 'nice nice', 'nice nice friendly', 'nice nice friendly pay', 'nice nice friendly pay total', 'nice', 'nice friendly', 'nice friendly pay', 'nice friendly pay total', 'friendly', 'friendly pay', 'friendly pay total', 'pay', 'pay total', 'total']",1,0,0,0,0,0.1
178404,They don't do anything nice like offer water.,1,nice like offer water,"['nice', 'nice like', 'nice like offer', 'nice like offer water', 'like', 'like offer', 'like offer water', 'offer', 'offer water', 'water']",1,0,0,0,0,0.1
178096,He does fluoroscopy exams in his office so I don't need to go to hospitals for extra work.,0,fluoroscopy examination office need hospital extra work,"['fluoroscopy', 'fluoroscopy examination', 'fluoroscopy examination office', 'fluoroscopy examination office need', 'fluoroscopy examination office need hospital', 'fluoroscopy examination office need hospital extra', 'fluoroscopy examination office need hospital extra work', 'examination', 'examination office', 'examination office need', 'examination office need hospital', 'examination office need hospital extra', 'examination office need hospital extra work', 'office', 'office need', 'office need hospital', 'office need hospital extra', 'office need hospital extra work', 'need', 'need hospital', 'need hospital extra', 'need hospital extra work', 'hospital', 'hospital extra', 'hospital extra work', 'extra', 'extra work', 'work']",0,0,1,0,0,0.1
149028,"The office, sitting room and entire facility is very clean (even the community toys!)",0,office sit room entire facility clean community toy,"['office', 'office sit', 'office sit room', 'office sit room entire', 'office sit room entire facility', 'office sit room entire facility clean', 'office sit room entire facility clean community', 'office sit room entire facility clean community toy', 'sit', 'sit room', 'sit room entire', 'sit room entire facility', 'sit room entire facility clean', 'sit room entire facility clean community', 'sit room entire facility clean community toy', 'room', 'room entire', 'room entire facility', 'room entire facility clean', 'room entire facility clean community', 'room entire facility clean community toy', 'entire', 'entire facility', 'entire facility clean', 'entire facility clean community', 'entire facility clean community toy', 'facility', 'facility clean', 'facility clean community', 'facility clean community toy', 'clean', 'clean community', 'clean community toy', 'community', 'community toy', 'toy']",0,0,0,0,1,0.1
70971,She was clearly in a huge rush to get me into the exam room to complete the exam.,1,clearly huge rush examination room complete examination,"['clearly', 'clearly huge', 'clearly huge rush', 'clearly huge rush examination', 'clearly huge rush examination room', 'clearly huge rush examination room complete', 'clearly huge rush examination room complete examination', 'huge', 'huge rush', 'huge rush examination', 'huge rush examination room', 'huge rush examination room complete', 'huge rush examination room complete examination', 'rush', 'rush examination', 'rush examination room', 'rush examination room complete', 'rush examination room complete examination', 'examination', 'examination room', 'examination room complete', 'examination room complete examination', 'room', 'room complete', 'room complete examination', 'complete', 'complete examination', 'examination']",0,0,1,1,1,0.3
91490,The change of a quiet checkout in the small room is great!,0,change quiet checkout small room great,"['change', 'change quiet', 'change quiet checkout', 'change quiet checkout small', 'change quiet checkout small room', 'change quiet checkout small room great', 'quiet', 'quiet checkout', 'quiet checkout small', 'quiet checkout small room', 'quiet checkout small room great', 'checkout', 'checkout small', 'checkout small room', 'checkout small room great', 'small', 'small room', 'small room great', 'room', 'room great', 'great']",0,0,0,0,1,0.1
98027,My one downside is that he is in and out of the exam rooms,1,downside examination room,"['downside', 'downside examination', 'downside examination room', 'examination', 'examination room', 'room']",0,0,1,1,1,0.3
103478,"The nurse practitioners are also very nice and responsive to any questions I have had over the phone, email, or in person.",0,nurse practitioner nice responsive question phone e-mail person,"['nurse', 'nurse practitioner', 'nurse practitioner nice', 'nurse practitioner nice responsive', 'nurse practitioner nice responsive question', 'nurse practitioner nice responsive question phone', 'nurse practitioner nice responsive question phone e-mail', 'nurse practitioner nice responsive question phone e-mail person', 'practitioner', 'practitioner nice', 'practitioner nice responsive', 'practitioner nice responsive question', 'practitioner nice responsive question phone', 'practitioner nice responsive question phone e-mail', 'practitioner nice responsive question phone e-mail person', 'nice', 'nice responsive', 'nice responsive question', 'nice responsive question phone', 'nice responsive question phone e-mail', 'nice responsive question phone e-mail person', 'responsive', 'responsive question', 'responsive question phone', 'responsive question phone e-mail', 'responsive question phone e-mail person', 'question', 'question phone', 'question phone e-mail', 'question phone e-mail person', 'phone', 'phone e-mail', 'phone e-mail person', 'e-mail', 'e-mail person', 'person']",1,0,0,0,0,0.1
64592,Very nice personality.,0,nice personality,"['nice', 'nice personality', 'personality']",1,0,0,0,0,0.1
90300,Moved right along-No long wait in waiting room.,0,move right long wait wait room,"['move', 'move right', 'move right long', 'move right long wait', 'move right long wait wait', 'move right long wait wait room', 'right', 'right long', 'right long wait', 'right long wait wait', 'right long wait wait room', 'long', 'long wait', 'long wait wait', 'long wait wait room', 'wait', 'wait wait', 'wait wait room', 'wait', 'wait room', 'room']",0,0,0,0,1,0.1
61521,The thoroughness of his exams are good.,0,thoroughness examination good,"['thoroughness', 'thoroughness examination', 'thoroughness examination good', 'examination', 'examination good', 'good']",0,0,1,0,0,0.1
78786,Nothing nice to say he should've never been the one to do my surgery in the first place.,1,nice surgery place,"['nice', 'nice surgery', 'nice surgery place', 'surgery', 'surgery place', 'place']",1,0,0,0,0,0.1
138604,I am impressed by how short the time in the waiting room was.,0,impress short time wait room,"['impress', 'impress short', 'impress short time', 'impress short time wait', 'impress short time wait room', 'short', 'short time', 'short time wait', 'short time wait room', 'time', 'time wait', 'time wait room', 'wait', 'wait room', 'room']",0,0,0,0,1,0.1
124813,I had to bring up why I was there and she deemed it normal (even before my exam),1,bring deem normal examination,"['bring', 'bring deem', 'bring deem normal', 'bring deem normal examination', 'deem', 'deem normal', 'deem normal examination', 'normal', 'normal examination', 'examination']",0,0,1,0,0,0.1
101246,His knowledge of his specialty is visible through the way he did the examination on my body.,0,cognition specially visible way examination body,"['cognition', 'cognition specially', 'cognition specially visible', 'cognition specially visible way', 'cognition specially visible way examination', 'cognition specially visible way examination body', 'specially', 'specially visible', 'specially visible way', 'specially visible way examination', 'specially visible way examination body', 'visible', 'visible way', 'visible way examination', 'visible way examination body', 'way', 'way examination', 'way examination body', 'examination', 'examination body', 'body']",0,0,1,0,0,0.1
175740,I have been a patient at Women's Health for 35 years but now it takes 2 months to get an annual exam scheduled.,1,patient woman health take examination schedule,"['patient', 'patient woman', 'patient woman health', 'patient woman health take', 'patient woman health take examination', 'patient woman health take examination schedule', 'woman', 'woman health', 'woman health take', 'woman health take examination', 'woman health take examination schedule', 'health', 'health take', 'health take examination', 'health take examination schedule', 'take', 'take examination', 'take examination schedule', 'examination', 'examination schedule', 'schedule']",0,0,1,0,0,0.1
58268,Everybody I saw at the hospital was very nice and helped me through everything that I was going through.,0,everybody see hospital nice help go,"['everybody', 'everybody see', 'everybody see hospital', 'everybody see hospital nice', 'everybody see hospital nice help', 'everybody see hospital nice help go', 'see', 'see hospital', 'see hospital nice', 'see hospital nice help', 'see hospital nice help go', 'hospital', 'hospital nice', 'hospital nice help', 'hospital nice help go', 'nice', 'nice help', 'nice help go', 'help', 'help go', 'go']",1,0,0,0,0,0.1
62663,I'm very comfortable seeing her and she makes you feel comfortable during the procedures and examinations and everything went fine,0,comfortable see make feel comfortable procedure examination go fine,"['comfortable', 'comfortable see', 'comfortable see make', 'comfortable see make feel', 'comfortable see make feel comfortable', 'comfortable see make feel comfortable procedure', 'comfortable see make feel comfortable procedure examination', 'comfortable see make feel comfortable procedure examination go', 'comfortable see make feel comfortable procedure examination go fine', 'see', 'see make', 'see make feel', 'see make feel comfortable', 'see make feel comfortable procedure', 'see make feel comfortable procedure examination', 'see make feel comfortable procedure examination go', 'see make feel comfortable procedure examination go fine', 'make', 'make feel', 'make feel comfortable', 'make feel comfortable procedure', 'make feel comfortable procedure examination', 'make feel comfortable procedure examination go', 'make feel comfortable procedure examination go fine', 'feel', 'feel comfortable', 'feel comfortable procedure', 'feel comfortable procedure examination', 'feel comfortable procedure examination go', 'feel comfortable procedure examination go fine', 'comfortable', 'comfortable procedure', 'comfortable procedure examination', 'comfortable procedure examination go', 'comfortable procedure examination go fine', 'procedure', 'procedure examination', 'procedure examination go', 'procedure examination go fine', 'examination', 'examination go', 'examination go fine', 'go', 'go fine', 'fine']",0,0,1,0,0,0.1
107339,The only English speaking patient in the waiting room told me he ruined her health with his surgery.,1,speak patient wait room tell ruin health surgery,"['speak', 'speak patient', 'speak patient wait', 'speak patient wait room', 'speak patient wait room tell', 'speak patient wait room tell ruin', 'speak patient wait room tell ruin health', 'speak patient wait room tell ruin health surgery', 'patient', 'patient wait', 'patient wait room', 'patient wait room tell', 'patient wait room tell ruin', 'patient wait room tell ruin health', 'patient wait room tell ruin health surgery', 'wait', 'wait room', 'wait room tell', 'wait room tell ruin', 'wait room tell ruin health', 'wait room tell ruin health surgery', 'room', 'room tell', 'room tell ruin', 'room tell ruin health', 'room tell ruin health surgery', 'tell', 'tell ruin', 'tell ruin health', 'tell ruin health surgery', 'ruin', 'ruin health', 'ruin health surgery', 'health', 'health surgery', 'surgery']",0,0,0,0,1,0.1
180376,"Representative lady was very nice and informative, she actually foresaw majority of my questions so I didn't even have to follow my checklist.",0,representative lady nice information actually foresee majority question follow checklist,"['representative', 'representative lady', 'representative lady nice', 'representative lady nice information', 'representative lady nice information actually', 'representative lady nice information actually foresee', 'representative lady nice information actually foresee majority', 'representative lady nice information actually foresee majority question', 'representative lady nice information actually foresee majority question follow', 'representative lady nice information actually foresee majority question follow checklist', 'lady', 'lady nice', 'lady nice information', 'lady nice information actually', 'lady nice information actually foresee', 'lady nice information actually foresee majority', 'lady nice information actually foresee majority question', 'lady nice information actually foresee majority question follow', 'lady nice information actually foresee majority question follow checklist', 'nice', 'nice information', 'nice information actually', 'nice information actually foresee', 'nice information actually foresee majority', 'nice information actually foresee majority question', 'nice information actually foresee majority question follow', 'nice information actually foresee majority question follow checklist', 'information', 'information actually', 'information actually foresee', 'information actually foresee majority', 'information actually foresee majority question', 'information actually foresee majority question follow', 'information actually foresee majority question follow checklist', 'actually', 'actually foresee', 'actually foresee majority', 'actually foresee majority question', 'actually foresee majority question follow', 'actually foresee majority question follow checklist', 'foresee', 'foresee majority', 'foresee majority question', 'foresee majority question follow', 'foresee majority question follow checklist', 'majority', 'majority question', 'majority question follow', 'majority question follow checklist', 'question', 'question follow', 'question follow checklist', 'follow', 'follow checklist', 'checklist']",1,0,0,0,0,0.1
70860,I am always greeted by friendly staff members and have never had to spend much time in the waiting room.,0,greet friendly staff member spend time wait room,"['greet', 'greet friendly', 'greet friendly staff', 'greet friendly staff member', 'greet friendly staff member spend', 'greet friendly staff member spend time', 'greet friendly staff member spend time wait', 'greet friendly staff member spend time wait room', 'friendly', 'friendly staff', 'friendly staff member', 'friendly staff member spend', 'friendly staff member spend time', 'friendly staff member spend time wait', 'friendly staff member spend time wait room', 'staff', 'staff member', 'staff member spend', 'staff member spend time', 'staff member spend time wait', 'staff member spend time wait room', 'member', 'member spend', 'member spend time', 'member spend time wait', 'member spend time wait room', 'spend', 'spend time', 'spend time wait', 'spend time wait room', 'time', 'time wait', 'time wait room', 'wait', 'wait room', 'room']",0,0,0,0,1,0.1
148965,Oh yeah...to the guy that walked me into the operating room (Luis I believe)...YOURE AWESOME...,0,ohio yea guy walk operate room louis believeyoure amazing,"['ohio', 'ohio yea', 'ohio yea guy', 'ohio yea guy walk', 'ohio yea guy walk operate', 'ohio yea guy walk operate room', 'ohio yea guy walk operate room louis', 'ohio yea guy walk operate room louis believeyoure', 'ohio yea guy walk operate room louis believeyoure amazing', 'yea', 'yea guy', 'yea guy walk', 'yea guy walk operate', 'yea guy walk operate room', 'yea guy walk operate room louis', 'yea guy walk operate room louis believeyoure', 'yea guy walk operate room louis believeyoure amazing', 'guy', 'guy walk', 'guy walk operate', 'guy walk operate room', 'guy walk operate room louis', 'guy walk operate room louis believeyoure', 'guy walk operate room louis believeyoure amazing', 'walk', 'walk operate', 'walk operate room', 'walk operate room louis', 'walk operate room louis believeyoure', 'walk operate room louis believeyoure amazing', 'operate', 'operate room', 'operate room louis', 'operate room louis believeyoure', 'operate room louis believeyoure amazing', 'room', 'room louis', 'room louis believeyoure', 'room louis believeyoure amazing', 'louis', 'louis believeyoure', 'louis believeyoure amazing', 'believeyoure', 'believeyoure amazing', 'amazing']",0,0,0,0,1,0.1
139506,The doctors and nurses there were nice and even provided me with the WiFi password.,0,doctor nurse nice provide wife password,"['doctor', 'doctor nurse', 'doctor nurse nice', 'doctor nurse nice provide', 'doctor nurse nice provide wife', 'doctor nurse nice provide wife password', 'nurse', 'nurse nice', 'nurse nice provide', 'nurse nice provide wife', 'nurse nice provide wife password', 'nice', 'nice provide', 'nice provide wife', 'nice provide wife password', 'provide', 'provide wife', 'provide wife password', 'wife', 'wife password', 'password']",1,0,0,0,0,0.1
134883,Every time I go for a appointment everybody is nice and helpful and they all know what they're doing,0,time appointment everybody nice helpful know,"['time', 'time appointment', 'time appointment everybody', 'time appointment everybody nice', 'time appointment everybody nice helpful', 'time appointment everybody nice helpful know', 'appointment', 'appointment everybody', 'appointment everybody nice', 'appointment everybody nice helpful', 'appointment everybody nice helpful know', 'everybody', 'everybody nice', 'everybody nice helpful', 'everybody nice helpful know', 'nice', 'nice helpful', 'nice helpful know', 'helpful', 'helpful know', 'know']",1,0,0,0,0,0.1
