commentId,comment,classification,comment_processed,word_phrase_list,alliance,walk,amaze,similarity_score
82472,The staff here is amazing,0,staff amaze,"['staff', 'staff amaze', 'amaze']",0,0,1,0.16666666666666666
114693,My oldest has the most amazing smile thanks to Ohmart!,0,old amaze smile thanks heart,"['old', 'old amaze', 'old amaze smile', 'old amaze smile thanks', 'old amaze smile thanks heart', 'amaze', 'amaze smile', 'amaze smile thanks', 'amaze smile thanks heart', 'smile', 'smile thanks', 'smile thanks heart', 'thanks', 'thanks heart', 'heart']",0,0,1,0.16666666666666666
175888,for the Spa department you can walk on over to the other part of the building and they can pull out the big guns.,0,sea department walk build pull big gun,"['sea', 'sea department', 'sea department walk', 'sea department walk build', 'sea department walk build pull', 'sea department walk build pull big', 'sea department walk build pull big gun', 'department', 'department walk', 'department walk build', 'department walk build pull', 'department walk build pull big', 'department walk build pull big gun', 'walk', 'walk build', 'walk build pull', 'walk build pull big', 'walk build pull big gun', 'build', 'build pull', 'build pull big', 'build pull big gun', 'pull', 'pull big', 'pull big gun', 'big', 'big gun', 'gun']",0,1,0,0.16666666666666666
109406,I lost my ability to walk in 2008 and he was able to correct multiple issues so that I could walk again without surgery.,0,lose ability walk able correct multiple issue walk surgery,"['lose', 'lose ability', 'lose ability walk', 'lose ability walk able', 'lose ability walk able correct', 'lose ability walk able correct multiple', 'lose ability walk able correct multiple issue', 'lose ability walk able correct multiple issue walk', 'lose ability walk able correct multiple issue walk surgery', 'ability', 'ability walk', 'ability walk able', 'ability walk able correct', 'ability walk able correct multiple', 'ability walk able correct multiple issue', 'ability walk able correct multiple issue walk', 'ability walk able correct multiple issue walk surgery', 'walk', 'walk able', 'walk able correct', 'walk able correct multiple', 'walk able correct multiple issue', 'walk able correct multiple issue walk', 'walk able correct multiple issue walk surgery', 'able', 'able correct', 'able correct multiple', 'able correct multiple issue', 'able correct multiple issue walk', 'able correct multiple issue walk surgery', 'correct', 'correct multiple', 'correct multiple issue', 'correct multiple issue walk', 'correct multiple issue walk surgery', 'multiple', 'multiple issue', 'multiple issue walk', 'multiple issue walk surgery', 'issue', 'issue walk', 'issue walk surgery', 'walk', 'walk surgery', 'surgery']",0,1,0,0.16666666666666666
164902,The office was so nice and front desk was so happy and cheerful when you first walk in.,0,office nice desk happy cheerful walk,"['office', 'office nice', 'office nice desk', 'office nice desk happy', 'office nice desk happy cheerful', 'office nice desk happy cheerful walk', 'nice', 'nice desk', 'nice desk happy', 'nice desk happy cheerful', 'nice desk happy cheerful walk', 'desk', 'desk happy', 'desk happy cheerful', 'desk happy cheerful walk', 'happy', 'happy cheerful', 'happy cheerful walk', 'cheerful', 'cheerful walk', 'walk']",0,1,0,0.16666666666666666
189752,"I just started coming to next health and everything from the ambiance, to the treatments and the follow ups are in point.",0,start come health alliance treatment follow point,"['start', 'start come', 'start come health', 'start come health alliance', 'start come health alliance treatment', 'start come health alliance treatment follow', 'start come health alliance treatment follow point', 'come', 'come health', 'come health alliance', 'come health alliance treatment', 'come health alliance treatment follow', 'come health alliance treatment follow point', 'health', 'health alliance', 'health alliance treatment', 'health alliance treatment follow', 'health alliance treatment follow point', 'alliance', 'alliance treatment', 'alliance treatment follow', 'alliance treatment follow point', 'treatment', 'treatment follow', 'treatment follow point', 'follow', 'follow point', 'point']",1,0,0,0.16666666666666666
186806,"I stood up straight my first week, walking cautiously but with confidence.",0,stand straight walk cautiously confidence,"['stand', 'stand straight', 'stand straight walk', 'stand straight walk cautiously', 'stand straight walk cautiously confidence', 'straight', 'straight walk', 'straight walk cautiously', 'straight walk cautiously confidence', 'walk', 'walk cautiously', 'walk cautiously confidence', 'cautiously', 'cautiously confidence', 'confidence']",0,1,0,0.16666666666666666
89975,"We walked in, literally no wait, they took us back right away, nurse came and took our son's vitals",0,walk literally no wait take right away nurse come take son vital,"['walk', 'walk literally', 'walk literally no', 'walk literally no wait', 'walk literally no wait take', 'walk literally no wait take right', 'walk literally no wait take right away', 'walk literally no wait take right away nurse', 'walk literally no wait take right away nurse come', 'walk literally no wait take right away nurse come take', 'walk literally no wait take right away nurse come take son', 'walk literally no wait take right away nurse come take son vital', 'literally', 'literally no', 'literally no wait', 'literally no wait take', 'literally no wait take right', 'literally no wait take right away', 'literally no wait take right away nurse', 'literally no wait take right away nurse come', 'literally no wait take right away nurse come take', 'literally no wait take right away nurse come take son', 'literally no wait take right away nurse come take son vital', 'no', 'no wait', 'no wait take', 'no wait take right', 'no wait take right away', 'no wait take right away nurse', 'no wait take right away nurse come', 'no wait take right away nurse come take', 'no wait take right away nurse come take son', 'no wait take right away nurse come take son vital', 'wait', 'wait take', 'wait take right', 'wait take right away', 'wait take right away nurse', 'wait take right away nurse come', 'wait take right away nurse come take', 'wait take right away nurse come take son', 'wait take right away nurse come take son vital', 'take', 'take right', 'take right away', 'take right away nurse', 'take right away nurse come', 'take right away nurse come take', 'take right away nurse come take son', 'take right away nurse come take son vital', 'right', 'right away', 'right away nurse', 'right away nurse come', 'right away nurse come take', 'right away nurse come take son', 'right away nurse come take son vital', 'away', 'away nurse', 'away nurse come', 'away nurse come take', 'away nurse come take son', 'away nurse come take son vital', 'nurse', 'nurse come', 'nurse come take', 'nurse come take son', 'nurse come take son vital', 'come', 'come take', 'come take son', 'come take son vital', 'take', 'take son', 'take son vital', 'son', 'son vital', 'vital']",0,1,0,0.16666666666666666
112498,Amazing experience thus far,0,amaze experience far,"['amaze', 'amaze experience', 'amaze experience far', 'experience', 'experience far', 'far']",0,0,1,0.16666666666666666
128984,great doctor who works and for his patients with amazing care and consideration,0,great doctor work patient amaze care consideration,"['great', 'great doctor', 'great doctor work', 'great doctor work patient', 'great doctor work patient amaze', 'great doctor work patient amaze care', 'great doctor work patient amaze care consideration', 'doctor', 'doctor work', 'doctor work patient', 'doctor work patient amaze', 'doctor work patient amaze care', 'doctor work patient amaze care consideration', 'work', 'work patient', 'work patient amaze', 'work patient amaze care', 'work patient amaze care consideration', 'patient', 'patient amaze', 'patient amaze care', 'patient amaze care consideration', 'amaze', 'amaze care', 'amaze care consideration', 'care', 'care consideration', 'consideration']",0,0,1,0.16666666666666666
121422,I had my annual eye exam at ICON with Dr. Jarvis and her amazing Technicians!,0,eye examination icon amaze technician,"['eye', 'eye examination', 'eye examination icon', 'eye examination icon amaze', 'eye examination icon amaze technician', 'examination', 'examination icon', 'examination icon amaze', 'examination icon amaze technician', 'icon', 'icon amaze', 'icon amaze technician', 'amaze', 'amaze technician', 'technician']",0,0,1,0.16666666666666666
164096,So the investment is worth it because you also walk away with a plan and access to coaching.,0,investment worth walk away plan access reach,"['investment', 'investment worth', 'investment worth walk', 'investment worth walk away', 'investment worth walk away plan', 'investment worth walk away plan access', 'investment worth walk away plan access reach', 'worth', 'worth walk', 'worth walk away', 'worth walk away plan', 'worth walk away plan access', 'worth walk away plan access reach', 'walk', 'walk away', 'walk away plan', 'walk away plan access', 'walk away plan access reach', 'away', 'away plan', 'away plan access', 'away plan access reach', 'plan', 'plan access', 'plan access reach', 'access', 'access reach', 'reach']",0,1,0,0.16666666666666666
126661,They fit me in last minute and were amazing.,0,fit amaze,"['fit', 'fit amaze', 'amaze']",0,0,1,0.16666666666666666
97472,and I could tell he cares about every patient that walks through his door.,0,tell care patient walk door,"['tell', 'tell care', 'tell care patient', 'tell care patient walk', 'tell care patient walk door', 'care', 'care patient', 'care patient walk', 'care patient walk door', 'patient', 'patient walk', 'patient walk door', 'walk', 'walk door', 'door']",0,1,0,0.16666666666666666
147472,I heard about his flawless reputation and knew his work was amazing and has so much experience,0,hear lawless reputation know work amaze experience,"['hear', 'hear lawless', 'hear lawless reputation', 'hear lawless reputation know', 'hear lawless reputation know work', 'hear lawless reputation know work amaze', 'hear lawless reputation know work amaze experience', 'lawless', 'lawless reputation', 'lawless reputation know', 'lawless reputation know work', 'lawless reputation know work amaze', 'lawless reputation know work amaze experience', 'reputation', 'reputation know', 'reputation know work', 'reputation know work amaze', 'reputation know work amaze experience', 'know', 'know work', 'know work amaze', 'know work amaze experience', 'work', 'work amaze', 'work amaze experience', 'amaze', 'amaze experience', 'experience']",0,0,1,0.16666666666666666
119769,The staff at Basu Aesthetics and Plastic Surgery is beyond amazing!,0,staff base aesthetic plastic surgery amaze,"['staff', 'staff base', 'staff base aesthetic', 'staff base aesthetic plastic', 'staff base aesthetic plastic surgery', 'staff base aesthetic plastic surgery amaze', 'base', 'base aesthetic', 'base aesthetic plastic', 'base aesthetic plastic surgery', 'base aesthetic plastic surgery amaze', 'aesthetic', 'aesthetic plastic', 'aesthetic plastic surgery', 'aesthetic plastic surgery amaze', 'plastic', 'plastic surgery', 'plastic surgery amaze', 'surgery', 'surgery amaze', 'amaze']",0,0,1,0.16666666666666666
70333,her attitude is amazing every single time i see her.,0,attitude amaze single time,"['attitude', 'attitude amaze', 'attitude amaze single', 'attitude amaze single time', 'amaze', 'amaze single', 'amaze single time', 'single', 'single time', 'time']",0,0,1,0.16666666666666666
175510,And I felt relief from my back pain a few minutes after walking out of the chamber.,0,feel relief pain walk chamber,"['feel', 'feel relief', 'feel relief pain', 'feel relief pain walk', 'feel relief pain walk chamber', 'relief', 'relief pain', 'relief pain walk', 'relief pain walk chamber', 'pain', 'pain walk', 'pain walk chamber', 'walk', 'walk chamber', 'chamber']",0,1,0,0.16666666666666666
98573,Dr. Mcnemar has changed my life forever in giving me confidence back and making me look amazing.,0,change life forever give confidence make look amaze,"['change', 'change life', 'change life forever', 'change life forever give', 'change life forever give confidence', 'change life forever give confidence make', 'change life forever give confidence make look', 'change life forever give confidence make look amaze', 'life', 'life forever', 'life forever give', 'life forever give confidence', 'life forever give confidence make', 'life forever give confidence make look', 'life forever give confidence make look amaze', 'forever', 'forever give', 'forever give confidence', 'forever give confidence make', 'forever give confidence make look', 'forever give confidence make look amaze', 'give', 'give confidence', 'give confidence make', 'give confidence make look', 'give confidence make look amaze', 'confidence', 'confidence make', 'confidence make look', 'confidence make look amaze', 'make', 'make look', 'make look amaze', 'look', 'look amaze', 'amaze']",0,0,1,0.16666666666666666
103637,After my horrible experience with JSA and Dr Hiltz this Dr. and her staff are beyond amazing.,0,atrocious experience dr staff amaze,"['atrocious', 'atrocious experience', 'atrocious experience dr', 'atrocious experience dr staff', 'atrocious experience dr staff amaze', 'experience', 'experience dr', 'experience dr staff', 'experience dr staff amaze', 'dr', 'dr staff', 'dr staff amaze', 'staff', 'staff amaze', 'amaze']",0,0,1,0.16666666666666666
86750,The staff at the surgi center was amazing and made me feel,0,staff surg center amaze feel,"['staff', 'staff surg', 'staff surg center', 'staff surg center amaze', 'staff surg center amaze feel', 'surg', 'surg center', 'surg center amaze', 'surg center amaze feel', 'center', 'center amaze', 'center amaze feel', 'amaze', 'amaze feel', 'feel']",0,0,1,0.16666666666666666
142472,and i am glad I trust this process its been few months now my healing experience looks amazing!,0,glad trust process heal experience look amaze,"['glad', 'glad trust', 'glad trust process', 'glad trust process heal', 'glad trust process heal experience', 'glad trust process heal experience look', 'glad trust process heal experience look amaze', 'trust', 'trust process', 'trust process heal', 'trust process heal experience', 'trust process heal experience look', 'trust process heal experience look amaze', 'process', 'process heal', 'process heal experience', 'process heal experience look', 'process heal experience look amaze', 'heal', 'heal experience', 'heal experience look', 'heal experience look amaze', 'experience', 'experience look', 'experience look amaze', 'look', 'look amaze', 'amaze']",0,0,1,0.16666666666666666
100751,Amazing Doctor and staff!,0,amaze doctor staff,"['amaze', 'amaze doctor', 'amaze doctor staff', 'doctor', 'doctor staff', 'staff']",0,0,1,0.16666666666666666
116982,Dr. Tom Ellis is truly an amazing neurosurgeon!,0,truly amaze neurosurgeon,"['truly', 'truly amaze', 'truly amaze neurosurgeon', 'amaze', 'amaze neurosurgeon', 'neurosurgeon']",0,0,1,0.16666666666666666
96551,Our visit with Dr. Taylor was amazing.,0,visit amaze,"['visit', 'visit amaze', 'amaze']",0,0,1,0.16666666666666666
83255,walked in without an appointment,0,walk appointment,"['walk', 'walk appointment', 'appointment']",0,1,0,0.16666666666666666
140844,Dr. Hatch is absolutely amazing as a doctor and great person to be around.,0,absolutely amaze doctor great person,"['absolutely', 'absolutely amaze', 'absolutely amaze doctor', 'absolutely amaze doctor great', 'absolutely amaze doctor great person', 'amaze', 'amaze doctor', 'amaze doctor great', 'amaze doctor great person', 'doctor', 'doctor great', 'doctor great person', 'great', 'great person', 'person']",0,0,1,0.16666666666666666
113090,Utah fertility center is much better and it was an amazing experience.,0,fertility center good amaze experience,"['fertility', 'fertility center', 'fertility center good', 'fertility center good amaze', 'fertility center good amaze experience', 'center', 'center good', 'center good amaze', 'center good amaze experience', 'good', 'good amaze', 'good amaze experience', 'amaze', 'amaze experience', 'experience']",0,0,1,0.16666666666666666
174290,unless the fat they put in my boobs migrated to the sides which is possible since their work is clearly not amazing.,1,fat boot migrate side possible work clearly not amaze,"['fat', 'fat boot', 'fat boot migrate', 'fat boot migrate side', 'fat boot migrate side possible', 'fat boot migrate side possible work', 'fat boot migrate side possible work clearly', 'fat boot migrate side possible work clearly not', 'fat boot migrate side possible work clearly not amaze', 'boot', 'boot migrate', 'boot migrate side', 'boot migrate side possible', 'boot migrate side possible work', 'boot migrate side possible work clearly', 'boot migrate side possible work clearly not', 'boot migrate side possible work clearly not amaze', 'migrate', 'migrate side', 'migrate side possible', 'migrate side possible work', 'migrate side possible work clearly', 'migrate side possible work clearly not', 'migrate side possible work clearly not amaze', 'side', 'side possible', 'side possible work', 'side possible work clearly', 'side possible work clearly not', 'side possible work clearly not amaze', 'possible', 'possible work', 'possible work clearly', 'possible work clearly not', 'possible work clearly not amaze', 'work', 'work clearly', 'work clearly not', 'work clearly not amaze', 'clearly', 'clearly not', 'clearly not amaze', 'not', 'not amaze', 'amaze']",0,0,1,0.16666666666666666
185947,I'm not even completely healed yet and the results are AMAZING!,0,not completely heal result amaze,"['not', 'not completely', 'not completely heal', 'not completely heal result', 'not completely heal result amaze', 'completely', 'completely heal', 'completely heal result', 'completely heal result amaze', 'heal', 'heal result', 'heal result amaze', 'result', 'result amaze', 'amaze']",0,0,1,0.16666666666666666
184486,Absolutely Amazing people!,0,absolutely amaze people,"['absolutely', 'absolutely amaze', 'absolutely amaze people', 'amaze', 'amaze people', 'people']",0,0,1,0.16666666666666666
168595,and I'm 63 years old and He is the reason why I can walk and I can talk and I,0,old reason walk talk,"['old', 'old reason', 'old reason walk', 'old reason walk talk', 'reason', 'reason walk', 'reason walk talk', 'walk', 'walk talk', 'talk']",0,1,0,0.16666666666666666
124397,"From the moment I walked into Carolina Laser and Cosmetic Center until I left, I felt pampered, heard, and well taken care of.",0,moment walk carolina laser cosmetic center leave feel pamper hear take care,"['moment', 'moment walk', 'moment walk carolina', 'moment walk carolina laser', 'moment walk carolina laser cosmetic', 'moment walk carolina laser cosmetic center', 'moment walk carolina laser cosmetic center leave', 'moment walk carolina laser cosmetic center leave feel', 'moment walk carolina laser cosmetic center leave feel pamper', 'moment walk carolina laser cosmetic center leave feel pamper hear', 'moment walk carolina laser cosmetic center leave feel pamper hear take', 'moment walk carolina laser cosmetic center leave feel pamper hear take care', 'walk', 'walk carolina', 'walk carolina laser', 'walk carolina laser cosmetic', 'walk carolina laser cosmetic center', 'walk carolina laser cosmetic center leave', 'walk carolina laser cosmetic center leave feel', 'walk carolina laser cosmetic center leave feel pamper', 'walk carolina laser cosmetic center leave feel pamper hear', 'walk carolina laser cosmetic center leave feel pamper hear take', 'walk carolina laser cosmetic center leave feel pamper hear take care', 'carolina', 'carolina laser', 'carolina laser cosmetic', 'carolina laser cosmetic center', 'carolina laser cosmetic center leave', 'carolina laser cosmetic center leave feel', 'carolina laser cosmetic center leave feel pamper', 'carolina laser cosmetic center leave feel pamper hear', 'carolina laser cosmetic center leave feel pamper hear take', 'carolina laser cosmetic center leave feel pamper hear take care', 'laser', 'laser cosmetic', 'laser cosmetic center', 'laser cosmetic center leave', 'laser cosmetic center leave feel', 'laser cosmetic center leave feel pamper', 'laser cosmetic center leave feel pamper hear', 'laser cosmetic center leave feel pamper hear take', 'laser cosmetic center leave feel pamper hear take care', 'cosmetic', 'cosmetic center', 'cosmetic center leave', 'cosmetic center leave feel', 'cosmetic center leave feel pamper', 'cosmetic center leave feel pamper hear', 'cosmetic center leave feel pamper hear take', 'cosmetic center leave feel pamper hear take care', 'center', 'center leave', 'center leave feel', 'center leave feel pamper', 'center leave feel pamper hear', 'center leave feel pamper hear take', 'center leave feel pamper hear take care', 'leave', 'leave feel', 'leave feel pamper', 'leave feel pamper hear', 'leave feel pamper hear take', 'leave feel pamper hear take care', 'feel', 'feel pamper', 'feel pamper hear', 'feel pamper hear take', 'feel pamper hear take care', 'pamper', 'pamper hear', 'pamper hear take', 'pamper hear take care', 'hear', 'hear take', 'hear take care', 'take', 'take care', 'care']",0,1,0,0.16666666666666666
180570,This place is amazing and has so many offerings all in one place!,0,place amaze offer place,"['place', 'place amaze', 'place amaze offer', 'place amaze offer place', 'amaze', 'amaze offer', 'amaze offer place', 'offer', 'offer place', 'place']",0,0,1,0.16666666666666666
128193,not even 2 weeks post op i am up and walking.,0,not post op walk,"['not', 'not post', 'not post op', 'not post op walk', 'post', 'post op', 'post op walk', 'op', 'op walk', 'walk']",0,1,0,0.16666666666666666
124429,"I have been seeing Dr. Shaikh since I was about 9 years old, he?s an amazing primary",0,see amaze primary,"['see', 'see amaze', 'see amaze primary', 'amaze', 'amaze primary', 'primary']",0,0,1,0.16666666666666666
150238,And his goal will be to Allow you to walk away with that amazing body.,0,goal allow walk away amaze body,"['goal', 'goal allow', 'goal allow walk', 'goal allow walk away', 'goal allow walk away amaze', 'goal allow walk away amaze body', 'allow', 'allow walk', 'allow walk away', 'allow walk away amaze', 'allow walk away amaze body', 'walk', 'walk away', 'walk away amaze', 'walk away amaze body', 'away', 'away amaze', 'away amaze body', 'amaze', 'amaze body', 'body']",0,1,1,0.3333333333333333
136159,The Dr. walked me to the check out/scheduling area to make my follow up appointment at the conclusion of our visit.,0,dr walk check outscheduling area follow appointment conclusion visit,"['dr', 'dr walk', 'dr walk check', 'dr walk check outscheduling', 'dr walk check outscheduling area', 'dr walk check outscheduling area follow', 'dr walk check outscheduling area follow appointment', 'dr walk check outscheduling area follow appointment conclusion', 'dr walk check outscheduling area follow appointment conclusion visit', 'walk', 'walk check', 'walk check outscheduling', 'walk check outscheduling area', 'walk check outscheduling area follow', 'walk check outscheduling area follow appointment', 'walk check outscheduling area follow appointment conclusion', 'walk check outscheduling area follow appointment conclusion visit', 'check', 'check outscheduling', 'check outscheduling area', 'check outscheduling area follow', 'check outscheduling area follow appointment', 'check outscheduling area follow appointment conclusion', 'check outscheduling area follow appointment conclusion visit', 'outscheduling', 'outscheduling area', 'outscheduling area follow', 'outscheduling area follow appointment', 'outscheduling area follow appointment conclusion', 'outscheduling area follow appointment conclusion visit', 'area', 'area follow', 'area follow appointment', 'area follow appointment conclusion', 'area follow appointment conclusion visit', 'follow', 'follow appointment', 'follow appointment conclusion', 'follow appointment conclusion visit', 'appointment', 'appointment conclusion', 'appointment conclusion visit', 'conclusion', 'conclusion visit', 'visit']",0,1,0,0.16666666666666666
111109,We had an amazing experience and if I had anymore daughters requiring surgery we would use him again!.,0,amaze experience anymore daughter require surgery use,"['amaze', 'amaze experience', 'amaze experience anymore', 'amaze experience anymore daughter', 'amaze experience anymore daughter require', 'amaze experience anymore daughter require surgery', 'amaze experience anymore daughter require surgery use', 'experience', 'experience anymore', 'experience anymore daughter', 'experience anymore daughter require', 'experience anymore daughter require surgery', 'experience anymore daughter require surgery use', 'anymore', 'anymore daughter', 'anymore daughter require', 'anymore daughter require surgery', 'anymore daughter require surgery use', 'daughter', 'daughter require', 'daughter require surgery', 'daughter require surgery use', 'require', 'require surgery', 'require surgery use', 'surgery', 'surgery use', 'use']",0,0,1,0.16666666666666666
166230,"In particular, nurse Gladys really stepped up the game with her amazing bedside manner and assistance post-procedure.",0,particular nurse gland step game amaze bedside manner aid postprocedure,"['particular', 'particular nurse', 'particular nurse gland', 'particular nurse gland step', 'particular nurse gland step game', 'particular nurse gland step game amaze', 'particular nurse gland step game amaze bedside', 'particular nurse gland step game amaze bedside manner', 'particular nurse gland step game amaze bedside manner aid', 'particular nurse gland step game amaze bedside manner aid postprocedure', 'nurse', 'nurse gland', 'nurse gland step', 'nurse gland step game', 'nurse gland step game amaze', 'nurse gland step game amaze bedside', 'nurse gland step game amaze bedside manner', 'nurse gland step game amaze bedside manner aid', 'nurse gland step game amaze bedside manner aid postprocedure', 'gland', 'gland step', 'gland step game', 'gland step game amaze', 'gland step game amaze bedside', 'gland step game amaze bedside manner', 'gland step game amaze bedside manner aid', 'gland step game amaze bedside manner aid postprocedure', 'step', 'step game', 'step game amaze', 'step game amaze bedside', 'step game amaze bedside manner', 'step game amaze bedside manner aid', 'step game amaze bedside manner aid postprocedure', 'game', 'game amaze', 'game amaze bedside', 'game amaze bedside manner', 'game amaze bedside manner aid', 'game amaze bedside manner aid postprocedure', 'amaze', 'amaze bedside', 'amaze bedside manner', 'amaze bedside manner aid', 'amaze bedside manner aid postprocedure', 'bedside', 'bedside manner', 'bedside manner aid', 'bedside manner aid postprocedure', 'manner', 'manner aid', 'manner aid postprocedure', 'aid', 'aid postprocedure', 'postprocedure']",0,0,1,0.16666666666666666
163239,and my anesthesiologist - it's amazing how much a simple gesture like a phone call can put one at ease.,0,anesthesiologist amaze simple gesture like phone ease,"['anesthesiologist', 'anesthesiologist amaze', 'anesthesiologist amaze simple', 'anesthesiologist amaze simple gesture', 'anesthesiologist amaze simple gesture like', 'anesthesiologist amaze simple gesture like phone', 'anesthesiologist amaze simple gesture like phone ease', 'amaze', 'amaze simple', 'amaze simple gesture', 'amaze simple gesture like', 'amaze simple gesture like phone', 'amaze simple gesture like phone ease', 'simple', 'simple gesture', 'simple gesture like', 'simple gesture like phone', 'simple gesture like phone ease', 'gesture', 'gesture like', 'gesture like phone', 'gesture like phone ease', 'like', 'like phone', 'like phone ease', 'phone', 'phone ease', 'ease']",0,0,1,0.16666666666666666
96509,I finally found someone who has an amazing perception of what is needed to 'enhance' my appearance.,0,finally find amaze perception need enhance appearance,"['finally', 'finally find', 'finally find amaze', 'finally find amaze perception', 'finally find amaze perception need', 'finally find amaze perception need enhance', 'finally find amaze perception need enhance appearance', 'find', 'find amaze', 'find amaze perception', 'find amaze perception need', 'find amaze perception need enhance', 'find amaze perception need enhance appearance', 'amaze', 'amaze perception', 'amaze perception need', 'amaze perception need enhance', 'amaze perception need enhance appearance', 'perception', 'perception need', 'perception need enhance', 'perception need enhance appearance', 'need', 'need enhance', 'need enhance appearance', 'enhance', 'enhance appearance', 'appearance']",0,0,1,0.16666666666666666
121669,The results were amazing and have increased my self confidence.,0,result amaze increase self confidence,"['result', 'result amaze', 'result amaze increase', 'result amaze increase self', 'result amaze increase self confidence', 'amaze', 'amaze increase', 'amaze increase self', 'amaze increase self confidence', 'increase', 'increase self', 'increase self confidence', 'self', 'self confidence', 'confidence']",0,0,1,0.16666666666666666
140131,She puts patients at ease as soon as you walk in the door.,0,put patient ease soon walk door,"['put', 'put patient', 'put patient ease', 'put patient ease soon', 'put patient ease soon walk', 'put patient ease soon walk door', 'patient', 'patient ease', 'patient ease soon', 'patient ease soon walk', 'patient ease soon walk door', 'ease', 'ease soon', 'ease soon walk', 'ease soon walk door', 'soon', 'soon walk', 'soon walk door', 'walk', 'walk door', 'door']",0,1,0,0.16666666666666666
123132,The procedure was performed at his Center which is amazing.,0,procedure perform center amaze,"['procedure', 'procedure perform', 'procedure perform center', 'procedure perform center amaze', 'perform', 'perform center', 'perform center amaze', 'center', 'center amaze', 'amaze']",0,0,1,0.16666666666666666
107774,Dr. Tarantino is amazing.,0,amaze,['amaze'],0,0,1,0.16666666666666666
186185,"Kristen has been doing skin care treatments on me, and she is amazing!",0,kirsten skin care treatment amaze,"['kirsten', 'kirsten skin', 'kirsten skin care', 'kirsten skin care treatment', 'kirsten skin care treatment amaze', 'skin', 'skin care', 'skin care treatment', 'skin care treatment amaze', 'care', 'care treatment', 'care treatment amaze', 'treatment', 'treatment amaze', 'amaze']",0,0,1,0.16666666666666666
119831,"From the minute I walked in the door, he and his staff were so gracious and accommodating. ?Have to give a shout out to Angie",0,walk door staff gracious accommodation shout angle,"['walk', 'walk door', 'walk door staff', 'walk door staff gracious', 'walk door staff gracious accommodation', 'walk door staff gracious accommodation shout', 'walk door staff gracious accommodation shout angle', 'door', 'door staff', 'door staff gracious', 'door staff gracious accommodation', 'door staff gracious accommodation shout', 'door staff gracious accommodation shout angle', 'staff', 'staff gracious', 'staff gracious accommodation', 'staff gracious accommodation shout', 'staff gracious accommodation shout angle', 'gracious', 'gracious accommodation', 'gracious accommodation shout', 'gracious accommodation shout angle', 'accommodation', 'accommodation shout', 'accommodation shout angle', 'shout', 'shout angle', 'angle']",0,1,0,0.16666666666666666
182152,and try to make an appointment they wouldn't give me one because they were too busy and I had to go to a walk-in clinic.,1,try appointment busy walk clinic,"['try', 'try appointment', 'try appointment busy', 'try appointment busy walk', 'try appointment busy walk clinic', 'appointment', 'appointment busy', 'appointment busy walk', 'appointment busy walk clinic', 'busy', 'busy walk', 'busy walk clinic', 'walk', 'walk clinic', 'clinic']",0,1,0,0.16666666666666666
121577,My friends are amazed at how real they feel (and yes all your friends will want to feel them)!,0,friend amaze real feel yes friend want feel,"['friend', 'friend amaze', 'friend amaze real', 'friend amaze real feel', 'friend amaze real feel yes', 'friend amaze real feel yes friend', 'friend amaze real feel yes friend want', 'friend amaze real feel yes friend want feel', 'amaze', 'amaze real', 'amaze real feel', 'amaze real feel yes', 'amaze real feel yes friend', 'amaze real feel yes friend want', 'amaze real feel yes friend want feel', 'real', 'real feel', 'real feel yes', 'real feel yes friend', 'real feel yes friend want', 'real feel yes friend want feel', 'feel', 'feel yes', 'feel yes friend', 'feel yes friend want', 'feel yes friend want feel', 'yes', 'yes friend', 'yes friend want', 'yes friend want feel', 'friend', 'friend want', 'friend want feel', 'want', 'want feel', 'feel']",0,0,1,0.16666666666666666
88215,"From the moment Dr. K walked in he was polite, kind,",0,moment dr k walk polite kind,"['moment', 'moment dr', 'moment dr k', 'moment dr k walk', 'moment dr k walk polite', 'moment dr k walk polite kind', 'dr', 'dr k', 'dr k walk', 'dr k walk polite', 'dr k walk polite kind', 'k', 'k walk', 'k walk polite', 'k walk polite kind', 'walk', 'walk polite', 'walk polite kind', 'polite', 'polite kind', 'kind']",0,1,0,0.16666666666666666
109040,"Despite all that, he still managed to make my breasts look much bigger, amazing and natural!",0,despite manage breast look big amaze natural,"['despite', 'despite manage', 'despite manage breast', 'despite manage breast look', 'despite manage breast look big', 'despite manage breast look big amaze', 'despite manage breast look big amaze natural', 'manage', 'manage breast', 'manage breast look', 'manage breast look big', 'manage breast look big amaze', 'manage breast look big amaze natural', 'breast', 'breast look', 'breast look big', 'breast look big amaze', 'breast look big amaze natural', 'look', 'look big', 'look big amaze', 'look big amaze natural', 'big', 'big amaze', 'big amaze natural', 'amaze', 'amaze natural', 'natural']",0,0,1,0.16666666666666666
116022,Dr. Sanders is amazing!,0,amaze,['amaze'],0,0,1,0.16666666666666666
