commentId,comment,classification,comment_processed,word_phrase_list,technical,kind,kind thorough,thorough,thorough thoughtful,thoughtful,discomfort,discomfort have,have,have mammogram,mammogram,similarity_score
100031,The surgeon was very patient and thorough.,0,surgeon patient thorough,"['surgeon', 'surgeon patient', 'surgeon patient thorough', 'patient', 'patient thorough', 'thorough']",0,0,0,1,0,0,0,0,0,0,0,0.03571428571428571
120339,He was very kind and thorough,0,kind thorough,"['kind', 'kind thorough', 'thorough']",0,1,1,1,0,0,0,0,0,0,0,0.10714285714285714
180101,If you're not a fan of needles like I am…Kassie is definitely your person to help ease your discomfort level.,0,not fan needle like amkassie decidedly person help ease discomfort level,"['not', 'not fan', 'not fan needle', 'not fan needle like', 'not fan needle like amkassie', 'not fan needle like amkassie decidedly', 'not fan needle like amkassie decidedly person', 'not fan needle like amkassie decidedly person help', 'not fan needle like amkassie decidedly person help ease', 'not fan needle like amkassie decidedly person help ease discomfort', 'not fan needle like amkassie decidedly person help ease discomfort level', 'fan', 'fan needle', 'fan needle like', 'fan needle like amkassie', 'fan needle like amkassie decidedly', 'fan needle like amkassie decidedly person', 'fan needle like amkassie decidedly person help', 'fan needle like amkassie decidedly person help ease', 'fan needle like amkassie decidedly person help ease discomfort', 'fan needle like amkassie decidedly person help ease discomfort level', 'needle', 'needle like', 'needle like amkassie', 'needle like amkassie decidedly', 'needle like amkassie decidedly person', 'needle like amkassie decidedly person help', 'needle like amkassie decidedly person help ease', 'needle like amkassie decidedly person help ease discomfort', 'needle like amkassie decidedly person help ease discomfort level', 'like', 'like amkassie', 'like amkassie decidedly', 'like amkassie decidedly person', 'like amkassie decidedly person help', 'like amkassie decidedly person help ease', 'like amkassie decidedly person help ease discomfort', 'like amkassie decidedly person help ease discomfort level', 'amkassie', 'amkassie decidedly', 'amkassie decidedly person', 'amkassie decidedly person help', 'amkassie decidedly person help ease', 'amkassie decidedly person help ease discomfort', 'amkassie decidedly person help ease discomfort level', 'decidedly', 'decidedly person', 'decidedly person help', 'decidedly person help ease', 'decidedly person help ease discomfort', 'decidedly person help ease discomfort level', 'person', 'person help', 'person help ease', 'person help ease discomfort', 'person help ease discomfort level', 'help', 'help ease', 'help ease discomfort', 'help ease discomfort level', 'ease', 'ease discomfort', 'ease discomfort level', 'discomfort', 'discomfort level', 'level']",0,0,0,0,0,0,1,0,0,0,0,0.03571428571428571
108746,and more relieved that she would finally be having the surgery she wanted for so long.,0,relieve finally have surgery want long,"['relieve', 'relieve finally', 'relieve finally have', 'relieve finally have surgery', 'relieve finally have surgery want', 'relieve finally have surgery want long', 'finally', 'finally have', 'finally have surgery', 'finally have surgery want', 'finally have surgery want long', 'have', 'have surgery', 'have surgery want', 'have surgery want long', 'surgery', 'surgery want', 'surgery want long', 'want', 'want long', 'long']",0,0,0,0,0,0,0,0,1,0,0,0.03571428571428571
178223,Always happy with my results after having an appointment with him.,0,happy result have appointment,"['happy', 'happy result', 'happy result have', 'happy result have appointment', 'result', 'result have', 'result have appointment', 'have', 'have appointment', 'appointment']",0,0,0,0,0,0,0,0,1,0,0,0.03571428571428571
105800,So very helpful with my questions about future treatment with Kybella and Thermage Also is always thoughtful and considerate.,0,helpful question future treatment kybella thermal thoughtful considerate,"['helpful', 'helpful question', 'helpful question future', 'helpful question future treatment', 'helpful question future treatment kybella', 'helpful question future treatment kybella thermal', 'helpful question future treatment kybella thermal thoughtful', 'helpful question future treatment kybella thermal thoughtful considerate', 'question', 'question future', 'question future treatment', 'question future treatment kybella', 'question future treatment kybella thermal', 'question future treatment kybella thermal thoughtful', 'question future treatment kybella thermal thoughtful considerate', 'future', 'future treatment', 'future treatment kybella', 'future treatment kybella thermal', 'future treatment kybella thermal thoughtful', 'future treatment kybella thermal thoughtful considerate', 'treatment', 'treatment kybella', 'treatment kybella thermal', 'treatment kybella thermal thoughtful', 'treatment kybella thermal thoughtful considerate', 'kybella', 'kybella thermal', 'kybella thermal thoughtful', 'kybella thermal thoughtful considerate', 'thermal', 'thermal thoughtful', 'thermal thoughtful considerate', 'thoughtful', 'thoughtful considerate', 'considerate']",0,0,0,0,0,1,0,0,0,0,0,0.03571428571428571
159714,I know believe after undergoing the knife with him and having to live with,1,know believe undergo knife have live,"['know', 'know believe', 'know believe undergo', 'know believe undergo knife', 'know believe undergo knife have', 'know believe undergo knife have live', 'believe', 'believe undergo', 'believe undergo knife', 'believe undergo knife have', 'believe undergo knife have live', 'undergo', 'undergo knife', 'undergo knife have', 'undergo knife have live', 'knife', 'knife have', 'knife have live', 'have', 'have live', 'live']",0,0,0,0,0,0,0,0,1,0,0,0.03571428571428571
147028,This kinda of place is why people never go to the dentist.,1,kind place people dentist,"['kind', 'kind place', 'kind place people', 'kind place people dentist', 'place', 'place people', 'place people dentist', 'people', 'people dentist', 'dentist']",0,1,0,0,0,0,0,0,0,0,0,0.03571428571428571
91011,"From the girls who book the appointments to the providers and Dr. Mok, they have all been kind, courteous",0,girl book appointment provide dr mon kind courteous,"['girl', 'girl book', 'girl book appointment', 'girl book appointment provide', 'girl book appointment provide dr', 'girl book appointment provide dr mon', 'girl book appointment provide dr mon kind', 'girl book appointment provide dr mon kind courteous', 'book', 'book appointment', 'book appointment provide', 'book appointment provide dr', 'book appointment provide dr mon', 'book appointment provide dr mon kind', 'book appointment provide dr mon kind courteous', 'appointment', 'appointment provide', 'appointment provide dr', 'appointment provide dr mon', 'appointment provide dr mon kind', 'appointment provide dr mon kind courteous', 'provide', 'provide dr', 'provide dr mon', 'provide dr mon kind', 'provide dr mon kind courteous', 'dr', 'dr mon', 'dr mon kind', 'dr mon kind courteous', 'mon', 'mon kind', 'mon kind courteous', 'kind', 'kind courteous', 'courteous']",0,1,0,0,0,0,0,0,0,0,0,0.03571428571428571
190418,"Wonderful and thorough Dr,finally a answer and treatment plan for months of suffering.Thank you Dr.P and staff!!",0,fantastic thorough finally answer treatment plan sufferingthank dry staff,"['fantastic', 'fantastic thorough', 'fantastic thorough finally', 'fantastic thorough finally answer', 'fantastic thorough finally answer treatment', 'fantastic thorough finally answer treatment plan', 'fantastic thorough finally answer treatment plan sufferingthank', 'fantastic thorough finally answer treatment plan sufferingthank dry', 'fantastic thorough finally answer treatment plan sufferingthank dry staff', 'thorough', 'thorough finally', 'thorough finally answer', 'thorough finally answer treatment', 'thorough finally answer treatment plan', 'thorough finally answer treatment plan sufferingthank', 'thorough finally answer treatment plan sufferingthank dry', 'thorough finally answer treatment plan sufferingthank dry staff', 'finally', 'finally answer', 'finally answer treatment', 'finally answer treatment plan', 'finally answer treatment plan sufferingthank', 'finally answer treatment plan sufferingthank dry', 'finally answer treatment plan sufferingthank dry staff', 'answer', 'answer treatment', 'answer treatment plan', 'answer treatment plan sufferingthank', 'answer treatment plan sufferingthank dry', 'answer treatment plan sufferingthank dry staff', 'treatment', 'treatment plan', 'treatment plan sufferingthank', 'treatment plan sufferingthank dry', 'treatment plan sufferingthank dry staff', 'plan', 'plan sufferingthank', 'plan sufferingthank dry', 'plan sufferingthank dry staff', 'sufferingthank', 'sufferingthank dry', 'sufferingthank dry staff', 'dry', 'dry staff', 'staff']",0,0,0,1,0,0,0,0,0,0,0,0.03571428571428571
101286,"He wont push you into doing things that are not right for you and is most kind, considerate, polite beyond comparison.",0,wo push thing not right kind considerate polite comparison,"['wo', 'wo push', 'wo push thing', 'wo push thing not', 'wo push thing not right', 'wo push thing not right kind', 'wo push thing not right kind considerate', 'wo push thing not right kind considerate polite', 'wo push thing not right kind considerate polite comparison', 'push', 'push thing', 'push thing not', 'push thing not right', 'push thing not right kind', 'push thing not right kind considerate', 'push thing not right kind considerate polite', 'push thing not right kind considerate polite comparison', 'thing', 'thing not', 'thing not right', 'thing not right kind', 'thing not right kind considerate', 'thing not right kind considerate polite', 'thing not right kind considerate polite comparison', 'not', 'not right', 'not right kind', 'not right kind considerate', 'not right kind considerate polite', 'not right kind considerate polite comparison', 'right', 'right kind', 'right kind considerate', 'right kind considerate polite', 'right kind considerate polite comparison', 'kind', 'kind considerate', 'kind considerate polite', 'kind considerate polite comparison', 'considerate', 'considerate polite', 'considerate polite comparison', 'polite', 'polite comparison', 'comparison']",0,1,0,0,0,0,0,0,0,0,0,0.03571428571428571
152586,I went to Dr Rabedeaux unhappy with the size of front implants I had and still having a hole in my smile.,1,go dr rabedeaux unhappy size plant have hole smile,"['go', 'go dr', 'go dr rabedeaux', 'go dr rabedeaux unhappy', 'go dr rabedeaux unhappy size', 'go dr rabedeaux unhappy size plant', 'go dr rabedeaux unhappy size plant have', 'go dr rabedeaux unhappy size plant have hole', 'go dr rabedeaux unhappy size plant have hole smile', 'dr', 'dr rabedeaux', 'dr rabedeaux unhappy', 'dr rabedeaux unhappy size', 'dr rabedeaux unhappy size plant', 'dr rabedeaux unhappy size plant have', 'dr rabedeaux unhappy size plant have hole', 'dr rabedeaux unhappy size plant have hole smile', 'rabedeaux', 'rabedeaux unhappy', 'rabedeaux unhappy size', 'rabedeaux unhappy size plant', 'rabedeaux unhappy size plant have', 'rabedeaux unhappy size plant have hole', 'rabedeaux unhappy size plant have hole smile', 'unhappy', 'unhappy size', 'unhappy size plant', 'unhappy size plant have', 'unhappy size plant have hole', 'unhappy size plant have hole smile', 'size', 'size plant', 'size plant have', 'size plant have hole', 'size plant have hole smile', 'plant', 'plant have', 'plant have hole', 'plant have hole smile', 'have', 'have hole', 'have hole smile', 'hole', 'hole smile', 'smile']",0,0,0,0,0,0,0,0,1,0,0,0.03571428571428571
164145,"Experienced, knowledgeable, patient, and especially kind.",0,experience knowledgeable patient especially kind,"['experience', 'experience knowledgeable', 'experience knowledgeable patient', 'experience knowledgeable patient especially', 'experience knowledgeable patient especially kind', 'knowledgeable', 'knowledgeable patient', 'knowledgeable patient especially', 'knowledgeable patient especially kind', 'patient', 'patient especially', 'patient especially kind', 'especially', 'especially kind', 'kind']",0,1,0,0,0,0,0,0,0,0,0,0.03571428571428571
82830,Dr.Philip Young is very kind,0,kind,['kind'],0,1,0,0,0,0,0,0,0,0,0,0.03571428571428571
170052,"long wait to see Dr, All kinds of strange people walking around.",1,long wait dr kind strange people walk,"['long', 'long wait', 'long wait dr', 'long wait dr kind', 'long wait dr kind strange', 'long wait dr kind strange people', 'long wait dr kind strange people walk', 'wait', 'wait dr', 'wait dr kind', 'wait dr kind strange', 'wait dr kind strange people', 'wait dr kind strange people walk', 'dr', 'dr kind', 'dr kind strange', 'dr kind strange people', 'dr kind strange people walk', 'kind', 'kind strange', 'kind strange people', 'kind strange people walk', 'strange', 'strange people', 'strange people walk', 'people', 'people walk', 'walk']",0,1,0,0,0,0,0,0,0,0,0,0.03571428571428571
120285,"He was kind, understanding, and gentle with my daughter.",0,kind understanding gentle daughter,"['kind', 'kind understanding', 'kind understanding gentle', 'kind understanding gentle daughter', 'understanding', 'understanding gentle', 'understanding gentle daughter', 'gentle', 'gentle daughter', 'daughter']",0,1,0,0,0,0,0,0,0,0,0,0.03571428571428571
165153,It will be a pleasure having my body contouring done by Dr. Coscia.,0,pleasure have body contort dr fascia,"['pleasure', 'pleasure have', 'pleasure have body', 'pleasure have body contort', 'pleasure have body contort dr', 'pleasure have body contort dr fascia', 'have', 'have body', 'have body contort', 'have body contort dr', 'have body contort dr fascia', 'body', 'body contort', 'body contort dr', 'body contort dr fascia', 'contort', 'contort dr', 'contort dr fascia', 'dr', 'dr fascia', 'fascia']",0,0,0,0,0,0,0,0,1,0,0,0.03571428571428571
97786,Dr. Lam was thorough,0,dr thorough,"['dr', 'dr thorough', 'thorough']",0,0,0,1,0,0,0,0,0,0,0,0.03571428571428571
62234,She seems very caring and very thorough,0,dare thorough,"['dare', 'dare thorough', 'thorough']",0,0,0,1,0,0,0,0,0,0,0,0.03571428571428571
82343,"Everyone I dealt with was exceptionally kind, courteous, as well as professional.",0,deal exceptionally kind courteous professional,"['deal', 'deal exceptionally', 'deal exceptionally kind', 'deal exceptionally kind courteous', 'deal exceptionally kind courteous professional', 'exceptionally', 'exceptionally kind', 'exceptionally kind courteous', 'exceptionally kind courteous professional', 'kind', 'kind courteous', 'kind courteous professional', 'courteous', 'courteous professional', 'professional']",0,1,0,0,0,0,0,0,0,0,0,0.03571428571428571
170351,Having been to a few other clinics with positive experiences I can honestly say I have never been treated this badly in a clinic,1,have clinic positive experience honestly treat badly clinic,"['have', 'have clinic', 'have clinic positive', 'have clinic positive experience', 'have clinic positive experience honestly', 'have clinic positive experience honestly treat', 'have clinic positive experience honestly treat badly', 'have clinic positive experience honestly treat badly clinic', 'clinic', 'clinic positive', 'clinic positive experience', 'clinic positive experience honestly', 'clinic positive experience honestly treat', 'clinic positive experience honestly treat badly', 'clinic positive experience honestly treat badly clinic', 'positive', 'positive experience', 'positive experience honestly', 'positive experience honestly treat', 'positive experience honestly treat badly', 'positive experience honestly treat badly clinic', 'experience', 'experience honestly', 'experience honestly treat', 'experience honestly treat badly', 'experience honestly treat badly clinic', 'honestly', 'honestly treat', 'honestly treat badly', 'honestly treat badly clinic', 'treat', 'treat badly', 'treat badly clinic', 'badly', 'badly clinic', 'clinic']",0,0,0,0,0,0,0,0,1,0,0,0.03571428571428571
134884,"Kind, nurturing and very responsive.",0,kind torture responsive,"['kind', 'kind torture', 'kind torture responsive', 'torture', 'torture responsive', 'responsive']",0,1,0,0,0,0,0,0,0,0,0,0.03571428571428571
124391,"I received a thorough medical exam to determine the impact of the ptosis on my vision, and thus, the consultation was covered by insurance.",0,receive thorough medical examination determine impact post vision consultation cover insurance,"['receive', 'receive thorough', 'receive thorough medical', 'receive thorough medical examination', 'receive thorough medical examination determine', 'receive thorough medical examination determine impact', 'receive thorough medical examination determine impact post', 'receive thorough medical examination determine impact post vision', 'receive thorough medical examination determine impact post vision consultation', 'receive thorough medical examination determine impact post vision consultation cover', 'receive thorough medical examination determine impact post vision consultation cover insurance', 'thorough', 'thorough medical', 'thorough medical examination', 'thorough medical examination determine', 'thorough medical examination determine impact', 'thorough medical examination determine impact post', 'thorough medical examination determine impact post vision', 'thorough medical examination determine impact post vision consultation', 'thorough medical examination determine impact post vision consultation cover', 'thorough medical examination determine impact post vision consultation cover insurance', 'medical', 'medical examination', 'medical examination determine', 'medical examination determine impact', 'medical examination determine impact post', 'medical examination determine impact post vision', 'medical examination determine impact post vision consultation', 'medical examination determine impact post vision consultation cover', 'medical examination determine impact post vision consultation cover insurance', 'examination', 'examination determine', 'examination determine impact', 'examination determine impact post', 'examination determine impact post vision', 'examination determine impact post vision consultation', 'examination determine impact post vision consultation cover', 'examination determine impact post vision consultation cover insurance', 'determine', 'determine impact', 'determine impact post', 'determine impact post vision', 'determine impact post vision consultation', 'determine impact post vision consultation cover', 'determine impact post vision consultation cover insurance', 'impact', 'impact post', 'impact post vision', 'impact post vision consultation', 'impact post vision consultation cover', 'impact post vision consultation cover insurance', 'post', 'post vision', 'post vision consultation', 'post vision consultation cover', 'post vision consultation cover insurance', 'vision', 'vision consultation', 'vision consultation cover', 'vision consultation cover insurance', 'consultation', 'consultation cover', 'consultation cover insurance', 'cover', 'cover insurance', 'insurance']",0,0,0,1,0,0,0,0,0,0,0,0.03571428571428571
122768,They were so thorough with setting my expectations and recovery process.,0,thorough set expectation recovery process,"['thorough', 'thorough set', 'thorough set expectation', 'thorough set expectation recovery', 'thorough set expectation recovery process', 'set', 'set expectation', 'set expectation recovery', 'set expectation recovery process', 'expectation', 'expectation recovery', 'expectation recovery process', 'recovery', 'recovery process', 'process']",0,0,0,1,0,0,0,0,0,0,0,0.03571428571428571
58272,This doctor was very thorough.  ,0,doctor thorough,"['doctor', 'doctor thorough', 'thorough']",0,0,0,1,0,0,0,0,0,0,0,0.03571428571428571
87182,Absolute best Dr.! Always on the cutting edge of cosmetic procedures anything having to do with the face,0,absolute good dr cut edge cosmetic procedure have face,"['absolute', 'absolute good', 'absolute good dr', 'absolute good dr cut', 'absolute good dr cut edge', 'absolute good dr cut edge cosmetic', 'absolute good dr cut edge cosmetic procedure', 'absolute good dr cut edge cosmetic procedure have', 'absolute good dr cut edge cosmetic procedure have face', 'good', 'good dr', 'good dr cut', 'good dr cut edge', 'good dr cut edge cosmetic', 'good dr cut edge cosmetic procedure', 'good dr cut edge cosmetic procedure have', 'good dr cut edge cosmetic procedure have face', 'dr', 'dr cut', 'dr cut edge', 'dr cut edge cosmetic', 'dr cut edge cosmetic procedure', 'dr cut edge cosmetic procedure have', 'dr cut edge cosmetic procedure have face', 'cut', 'cut edge', 'cut edge cosmetic', 'cut edge cosmetic procedure', 'cut edge cosmetic procedure have', 'cut edge cosmetic procedure have face', 'edge', 'edge cosmetic', 'edge cosmetic procedure', 'edge cosmetic procedure have', 'edge cosmetic procedure have face', 'cosmetic', 'cosmetic procedure', 'cosmetic procedure have', 'cosmetic procedure have face', 'procedure', 'procedure have', 'procedure have face', 'have', 'have face', 'face']",0,0,0,0,0,0,0,0,1,0,0,0.03571428571428571
89944,Dr. Hodgkin has been that rare physician who has always been kind,0,rare doctor kind,"['rare', 'rare doctor', 'rare doctor kind', 'doctor', 'doctor kind', 'kind']",0,1,0,0,0,0,0,0,0,0,0,0.03571428571428571
135687,"He has provided our family with thorough, thoughtful and compassionate care for nearly 30 years.",0,provide family thorough thoughtful compassionate care,"['provide', 'provide family', 'provide family thorough', 'provide family thorough thoughtful', 'provide family thorough thoughtful compassionate', 'provide family thorough thoughtful compassionate care', 'family', 'family thorough', 'family thorough thoughtful', 'family thorough thoughtful compassionate', 'family thorough thoughtful compassionate care', 'thorough', 'thorough thoughtful', 'thorough thoughtful compassionate', 'thorough thoughtful compassionate care', 'thoughtful', 'thoughtful compassionate', 'thoughtful compassionate care', 'compassionate', 'compassionate care', 'care']",0,0,0,1,1,1,0,0,0,0,0,0.10714285714285714
159422,I felt very comfortable having my work done here and the Doctor was very knowledgeable and transparent.,0,feel comfortable have work doctor knowledgeable transparent,"['feel', 'feel comfortable', 'feel comfortable have', 'feel comfortable have work', 'feel comfortable have work doctor', 'feel comfortable have work doctor knowledgeable', 'feel comfortable have work doctor knowledgeable transparent', 'comfortable', 'comfortable have', 'comfortable have work', 'comfortable have work doctor', 'comfortable have work doctor knowledgeable', 'comfortable have work doctor knowledgeable transparent', 'have', 'have work', 'have work doctor', 'have work doctor knowledgeable', 'have work doctor knowledgeable transparent', 'work', 'work doctor', 'work doctor knowledgeable', 'work doctor knowledgeable transparent', 'doctor', 'doctor knowledgeable', 'doctor knowledgeable transparent', 'knowledgeable', 'knowledgeable transparent', 'transparent']",0,0,0,0,0,0,0,0,1,0,0,0.03571428571428571
173340,He also will not chart any conversations during consults so good luck having him remember what was discussed prior.,1,not chart conversation consult good fortune have remember discuss prior,"['not', 'not chart', 'not chart conversation', 'not chart conversation consult', 'not chart conversation consult good', 'not chart conversation consult good fortune', 'not chart conversation consult good fortune have', 'not chart conversation consult good fortune have remember', 'not chart conversation consult good fortune have remember discuss', 'not chart conversation consult good fortune have remember discuss prior', 'chart', 'chart conversation', 'chart conversation consult', 'chart conversation consult good', 'chart conversation consult good fortune', 'chart conversation consult good fortune have', 'chart conversation consult good fortune have remember', 'chart conversation consult good fortune have remember discuss', 'chart conversation consult good fortune have remember discuss prior', 'conversation', 'conversation consult', 'conversation consult good', 'conversation consult good fortune', 'conversation consult good fortune have', 'conversation consult good fortune have remember', 'conversation consult good fortune have remember discuss', 'conversation consult good fortune have remember discuss prior', 'consult', 'consult good', 'consult good fortune', 'consult good fortune have', 'consult good fortune have remember', 'consult good fortune have remember discuss', 'consult good fortune have remember discuss prior', 'good', 'good fortune', 'good fortune have', 'good fortune have remember', 'good fortune have remember discuss', 'good fortune have remember discuss prior', 'fortune', 'fortune have', 'fortune have remember', 'fortune have remember discuss', 'fortune have remember discuss prior', 'have', 'have remember', 'have remember discuss', 'have remember discuss prior', 'remember', 'remember discuss', 'remember discuss prior', 'discuss', 'discuss prior', 'prior']",0,0,0,0,0,0,0,0,1,0,0,0.03571428571428571
168932,I didn't realize how big the risk of having chronic dry eyes was after having lasik.,1,realize big risk have chronic dry eye have,"['realize', 'realize big', 'realize big risk', 'realize big risk have', 'realize big risk have chronic', 'realize big risk have chronic dry', 'realize big risk have chronic dry eye', 'realize big risk have chronic dry eye have', 'big', 'big risk', 'big risk have', 'big risk have chronic', 'big risk have chronic dry', 'big risk have chronic dry eye', 'big risk have chronic dry eye have', 'risk', 'risk have', 'risk have chronic', 'risk have chronic dry', 'risk have chronic dry eye', 'risk have chronic dry eye have', 'have', 'have chronic', 'have chronic dry', 'have chronic dry eye', 'have chronic dry eye have', 'chronic', 'chronic dry', 'chronic dry eye', 'chronic dry eye have', 'dry', 'dry eye', 'dry eye have', 'eye', 'eye have', 'have']",0,0,0,0,0,0,0,0,1,0,0,0.03571428571428571
188336,No one in the office was anything less than kind.,0,no office kind,"['no', 'no office', 'no office kind', 'office', 'office kind', 'kind']",0,1,0,0,0,0,0,0,0,0,0,0.03571428571428571
62869,He's very kind and understanding.,0,kind understanding,"['kind', 'kind understanding', 'understanding']",0,1,0,0,0,0,0,0,0,0,0,0.03571428571428571
100488,She was very kind.,0,kind,['kind'],0,1,0,0,0,0,0,0,0,0,0,0.03571428571428571
61596,Thoughtful and interested,0,thoughtful interest,"['thoughtful', 'thoughtful interest', 'interest']",0,0,0,0,0,1,0,0,0,0,0,0.03571428571428571
151540,"I had been having trouble sleeping, lack of energy and other issues related to hormones.",1,have trouble sleeping lack energy issue relate mormon,"['have', 'have trouble', 'have trouble sleeping', 'have trouble sleeping lack', 'have trouble sleeping lack energy', 'have trouble sleeping lack energy issue', 'have trouble sleeping lack energy issue relate', 'have trouble sleeping lack energy issue relate mormon', 'trouble', 'trouble sleeping', 'trouble sleeping lack', 'trouble sleeping lack energy', 'trouble sleeping lack energy issue', 'trouble sleeping lack energy issue relate', 'trouble sleeping lack energy issue relate mormon', 'sleeping', 'sleeping lack', 'sleeping lack energy', 'sleeping lack energy issue', 'sleeping lack energy issue relate', 'sleeping lack energy issue relate mormon', 'lack', 'lack energy', 'lack energy issue', 'lack energy issue relate', 'lack energy issue relate mormon', 'energy', 'energy issue', 'energy issue relate', 'energy issue relate mormon', 'issue', 'issue relate', 'issue relate mormon', 'relate', 'relate mormon', 'mormon']",0,0,0,0,0,0,0,0,1,0,0,0.03571428571428571
88228,so kind and helpful during the process.,0,kind helpful process,"['kind', 'kind helpful', 'kind helpful process', 'helpful', 'helpful process', 'process']",0,1,0,0,0,0,0,0,0,0,0,0.03571428571428571
124392,I can see a lot better in my left eye since having cataract surgery.,0,lot good leave eye have attract surgery,"['lot', 'lot good', 'lot good leave', 'lot good leave eye', 'lot good leave eye have', 'lot good leave eye have attract', 'lot good leave eye have attract surgery', 'good', 'good leave', 'good leave eye', 'good leave eye have', 'good leave eye have attract', 'good leave eye have attract surgery', 'leave', 'leave eye', 'leave eye have', 'leave eye have attract', 'leave eye have attract surgery', 'eye', 'eye have', 'eye have attract', 'eye have attract surgery', 'have', 'have attract', 'have attract surgery', 'attract', 'attract surgery', 'surgery']",0,0,0,0,0,0,0,0,1,0,0,0.03571428571428571
65245,He was very thorough and very knowledgeable about everything that I had discussed with him; very pleasant to talk to.,0,thorough knowledgeable discuss pleasant talk,"['thorough', 'thorough knowledgeable', 'thorough knowledgeable discuss', 'thorough knowledgeable discuss pleasant', 'thorough knowledgeable discuss pleasant talk', 'knowledgeable', 'knowledgeable discuss', 'knowledgeable discuss pleasant', 'knowledgeable discuss pleasant talk', 'discuss', 'discuss pleasant', 'discuss pleasant talk', 'pleasant', 'pleasant talk', 'talk']",0,0,0,1,0,0,0,0,0,0,0,0.03571428571428571
125764,and tends to relieve any discomfort or chooses the best option to relieve pain or issue,0,tend relieve discomfort choose good option relieve pain issue,"['tend', 'tend relieve', 'tend relieve discomfort', 'tend relieve discomfort choose', 'tend relieve discomfort choose good', 'tend relieve discomfort choose good option', 'tend relieve discomfort choose good option relieve', 'tend relieve discomfort choose good option relieve pain', 'tend relieve discomfort choose good option relieve pain issue', 'relieve', 'relieve discomfort', 'relieve discomfort choose', 'relieve discomfort choose good', 'relieve discomfort choose good option', 'relieve discomfort choose good option relieve', 'relieve discomfort choose good option relieve pain', 'relieve discomfort choose good option relieve pain issue', 'discomfort', 'discomfort choose', 'discomfort choose good', 'discomfort choose good option', 'discomfort choose good option relieve', 'discomfort choose good option relieve pain', 'discomfort choose good option relieve pain issue', 'choose', 'choose good', 'choose good option', 'choose good option relieve', 'choose good option relieve pain', 'choose good option relieve pain issue', 'good', 'good option', 'good option relieve', 'good option relieve pain', 'good option relieve pain issue', 'option', 'option relieve', 'option relieve pain', 'option relieve pain issue', 'relieve', 'relieve pain', 'relieve pain issue', 'pain', 'pain issue', 'issue']",0,0,0,0,0,0,1,0,0,0,0,0.03571428571428571
99148,"Thank you for a wonderful, gentle and thorough visit / treatment.",0,thank fantastic gentle thorough visit treatment,"['thank', 'thank fantastic', 'thank fantastic gentle', 'thank fantastic gentle thorough', 'thank fantastic gentle thorough visit', 'thank fantastic gentle thorough visit treatment', 'fantastic', 'fantastic gentle', 'fantastic gentle thorough', 'fantastic gentle thorough visit', 'fantastic gentle thorough visit treatment', 'gentle', 'gentle thorough', 'gentle thorough visit', 'gentle thorough visit treatment', 'thorough', 'thorough visit', 'thorough visit treatment', 'visit', 'visit treatment', 'treatment']",0,0,0,1,0,0,0,0,0,0,0,0.03571428571428571
64148,She is thoughtful.,0,thoughtful,['thoughtful'],0,0,0,0,0,1,0,0,0,0,0,0.03571428571428571
174305,I’m not yet a mother but I appreciate having the context for the future.,0,not mother appreciate have context future,"['not', 'not mother', 'not mother appreciate', 'not mother appreciate have', 'not mother appreciate have context', 'not mother appreciate have context future', 'mother', 'mother appreciate', 'mother appreciate have', 'mother appreciate have context', 'mother appreciate have context future', 'appreciate', 'appreciate have', 'appreciate have context', 'appreciate have context future', 'have', 'have context', 'have context future', 'context', 'context future', 'future']",0,0,0,0,0,0,0,0,1,0,0,0.03571428571428571
119957,Dr. Schwartz saved me from having to get knee surgery.,0,save have knee surgery,"['save', 'save have', 'save have knee', 'save have knee surgery', 'have', 'have knee', 'have knee surgery', 'knee', 'knee surgery', 'surgery']",0,0,0,0,0,0,0,0,1,0,0,0.03571428571428571
179137,"and kind – he patiently answers my plethora of questions as though he has all the time in the world (and surely, he doesn't).",0,kind patiently answer overabundant question time world surely,"['kind', 'kind patiently', 'kind patiently answer', 'kind patiently answer overabundant', 'kind patiently answer overabundant question', 'kind patiently answer overabundant question time', 'kind patiently answer overabundant question time world', 'kind patiently answer overabundant question time world surely', 'patiently', 'patiently answer', 'patiently answer overabundant', 'patiently answer overabundant question', 'patiently answer overabundant question time', 'patiently answer overabundant question time world', 'patiently answer overabundant question time world surely', 'answer', 'answer overabundant', 'answer overabundant question', 'answer overabundant question time', 'answer overabundant question time world', 'answer overabundant question time world surely', 'overabundant', 'overabundant question', 'overabundant question time', 'overabundant question time world', 'overabundant question time world surely', 'question', 'question time', 'question time world', 'question time world surely', 'time', 'time world', 'time world surely', 'world', 'world surely', 'surely']",0,1,0,0,0,0,0,0,0,0,0,0.03571428571428571
82345,everyone was very kind,0,kind,['kind'],0,1,0,0,0,0,0,0,0,0,0,0.03571428571428571
102049,Very thorough visit with great sensitivity,0,thorough visit great sensitivity,"['thorough', 'thorough visit', 'thorough visit great', 'thorough visit great sensitivity', 'visit', 'visit great', 'visit great sensitivity', 'great', 'great sensitivity', 'sensitivity']",0,0,0,1,0,0,0,0,0,0,0,0.03571428571428571
