commentId,comment,classification,comment_processed,word_phrase_list,easy,easy talk,talk,similarity_score,regression_weight
139707,"In the 15 minutes be thought it was more important to talk to me about his back problems, trash talked Dr. CHRISTIANSEN ACROSS THE STREET,",1,minute think important talk problem trash talk dr street,"['minute', 'minute think', 'minute think important', 'minute think important talk', 'minute think important talk problem', 'minute think important talk problem trash', 'minute think important talk problem trash talk', 'minute think important talk problem trash talk dr', 'minute think important talk problem trash talk dr street', 'think', 'think important', 'think important talk', 'think important talk problem', 'think important talk problem trash', 'think important talk problem trash talk', 'think important talk problem trash talk dr', 'think important talk problem trash talk dr street', 'important', 'important talk', 'important talk problem', 'important talk problem trash', 'important talk problem trash talk', 'important talk problem trash talk dr', 'important talk problem trash talk dr street', 'talk', 'talk problem', 'talk problem trash', 'talk problem trash talk', 'talk problem trash talk dr', 'talk problem trash talk dr street', 'problem', 'problem trash', 'problem trash talk', 'problem trash talk dr', 'problem trash talk dr street', 'trash', 'trash talk', 'trash talk dr', 'trash talk dr street', 'talk', 'talk dr', 'talk dr street', 'dr', 'dr street', 'street']",0,0,1,0.0416666666666666,0.0
83572,He we very easy to talk too during the consultation.,0,easy talk consultation,"['easy', 'easy talk', 'easy talk consultation', 'talk', 'talk consultation', 'consultation']",1,1,1,0.6666666666666666,0.0
64478,She has up to the minute advice and pleasant and easy to talk to.,0,minute advice pleasant easy talk,"['minute', 'minute advice', 'minute advice pleasant', 'minute advice pleasant easy', 'minute advice pleasant easy talk', 'advice', 'advice pleasant', 'advice pleasant easy', 'advice pleasant easy talk', 'pleasant', 'pleasant easy', 'pleasant easy talk', 'easy', 'easy talk', 'talk']",1,1,1,0.3333333333333333,0.0
131199,so we could ask questions rather we were taken to talk to the lady in billing who was nothing but rude.,1,ask question take talk lady fill rude,"['ask', 'ask question', 'ask question take', 'ask question take talk', 'ask question take talk lady', 'ask question take talk lady fill', 'ask question take talk lady fill rude', 'question', 'question take', 'question take talk', 'question take talk lady', 'question take talk lady fill', 'question take talk lady fill rude', 'take', 'take talk', 'take talk lady', 'take talk lady fill', 'take talk lady fill rude', 'talk', 'talk lady', 'talk lady fill', 'talk lady fill rude', 'lady', 'lady fill', 'lady fill rude', 'fill', 'fill rude', 'rude']",0,0,1,0.064516129032258,0.0
121260,easy from start to finish even with a delay,0,easy start finish delay,"['easy', 'easy start', 'easy start finish', 'easy start finish delay', 'start', 'start finish', 'start finish delay', 'finish', 'finish delay', 'delay']",1,0,0,0.1538461538461538,0.0
156163,I went there to get my Botox and the process was very easy and professional. 100% recommend you come here for any services!,0,go process easy professional recommend come service,"['go', 'go process', 'go process easy', 'go process easy professional', 'go process easy professional recommend', 'go process easy professional recommend come', 'go process easy professional recommend come service', 'process', 'process easy', 'process easy professional', 'process easy professional recommend', 'process easy professional recommend come', 'process easy professional recommend come service', 'easy', 'easy professional', 'easy professional recommend', 'easy professional recommend come', 'easy professional recommend come service', 'professional', 'professional recommend', 'professional recommend come', 'professional recommend come service', 'recommend', 'recommend come', 'recommend come service', 'come', 'come service', 'service']",1,0,0,0.064516129032258,0.0
64330,It delights me that she is always willing to listen to what I want to talk about,0,delight willing listen want talk,"['delight', 'delight willing', 'delight willing listen', 'delight willing listen want', 'delight willing listen want talk', 'willing', 'willing listen', 'willing listen want', 'willing listen want talk', 'listen', 'listen want', 'listen want talk', 'want', 'want talk', 'talk']",0,0,1,0.1111111111111111,0.0
190810,He left me in so much pain and as I was talking he starts walking out of the room,1,leave pain talk start walk room,"['leave', 'leave pain', 'leave pain talk', 'leave pain talk start', 'leave pain talk start walk', 'leave pain talk start walk room', 'pain', 'pain talk', 'pain talk start', 'pain talk start walk', 'pain talk start walk room', 'talk', 'talk start', 'talk start walk', 'talk start walk room', 'start', 'start walk', 'start walk room', 'walk', 'walk room', 'room']",0,0,1,0.0833333333333333,0.0
122151,"Recovery was almost painless, very easy.",0,recovery painless easy,"['recovery', 'recovery painless', 'recovery painless easy', 'painless', 'painless easy', 'easy']",1,0,0,0.2222222222222222,0.0
63751,He calls me back when I need to talk to him,0,call need talk,"['call', 'call need', 'call need talk', 'need', 'need talk', 'talk']",0,0,1,0.2222222222222222,0.0
87725,and realized how easy I lost my zest to maintain it because nothing would help me get rid of this hideous stomach.,1,realize easy lose zest maintain help rid hideous stomach,"['realize', 'realize easy', 'realize easy lose', 'realize easy lose zest', 'realize easy lose zest maintain', 'realize easy lose zest maintain help', 'realize easy lose zest maintain help rid', 'realize easy lose zest maintain help rid hideous', 'realize easy lose zest maintain help rid hideous stomach', 'easy', 'easy lose', 'easy lose zest', 'easy lose zest maintain', 'easy lose zest maintain help', 'easy lose zest maintain help rid', 'easy lose zest maintain help rid hideous', 'easy lose zest maintain help rid hideous stomach', 'lose', 'lose zest', 'lose zest maintain', 'lose zest maintain help', 'lose zest maintain help rid', 'lose zest maintain help rid hideous', 'lose zest maintain help rid hideous stomach', 'zest', 'zest maintain', 'zest maintain help', 'zest maintain help rid', 'zest maintain help rid hideous', 'zest maintain help rid hideous stomach', 'maintain', 'maintain help', 'maintain help rid', 'maintain help rid hideous', 'maintain help rid hideous stomach', 'help', 'help rid', 'help rid hideous', 'help rid hideous stomach', 'rid', 'rid hideous', 'rid hideous stomach', 'hideous', 'hideous stomach', 'stomach']",1,0,0,0.0416666666666666,0.0
139226,He talked to me like a real person.,0,talk like real person,"['talk', 'talk like', 'talk like real', 'talk like real person', 'like', 'like real', 'like real person', 'real', 'real person', 'person']",0,0,1,0.1538461538461538,0.0
126436,Dr. Alexander and his staff made the choice to undergo plastic surgery an easy one for me.,0,staff choice undergo plastic surgery easy,"['staff', 'staff choice', 'staff choice undergo', 'staff choice undergo plastic', 'staff choice undergo plastic surgery', 'staff choice undergo plastic surgery easy', 'choice', 'choice undergo', 'choice undergo plastic', 'choice undergo plastic surgery', 'choice undergo plastic surgery easy', 'undergo', 'undergo plastic', 'undergo plastic surgery', 'undergo plastic surgery easy', 'plastic', 'plastic surgery', 'plastic surgery easy', 'surgery', 'surgery easy', 'easy']",1,0,0,0.0833333333333333,0.0
121551,I talked to several prospects and narrowed it down to Dr. Alexander.,0,talk prospect narrow dr alexander,"['talk', 'talk prospect', 'talk prospect narrow', 'talk prospect narrow dr', 'talk prospect narrow dr alexander', 'prospect', 'prospect narrow', 'prospect narrow dr', 'prospect narrow dr alexander', 'narrow', 'narrow dr', 'narrow dr alexander', 'dr', 'dr alexander', 'alexander']",0,0,1,0.1111111111111111,0.0
107315,"Very caring, informed me about procedure talked me through and made me feel comfortable.",0,dare inform procedure talk feel comfortable,"['dare', 'dare inform', 'dare inform procedure', 'dare inform procedure talk', 'dare inform procedure talk feel', 'dare inform procedure talk feel comfortable', 'inform', 'inform procedure', 'inform procedure talk', 'inform procedure talk feel', 'inform procedure talk feel comfortable', 'procedure', 'procedure talk', 'procedure talk feel', 'procedure talk feel comfortable', 'talk', 'talk feel', 'talk feel comfortable', 'feel', 'feel comfortable', 'comfortable']",0,0,1,0.0833333333333333,0.0
64794,I felt very comfortable talking with him about my physical and mental health.,0,feel comfortable talk physical mental health,"['feel', 'feel comfortable', 'feel comfortable talk', 'feel comfortable talk physical', 'feel comfortable talk physical mental', 'feel comfortable talk physical mental health', 'comfortable', 'comfortable talk', 'comfortable talk physical', 'comfortable talk physical mental', 'comfortable talk physical mental health', 'talk', 'talk physical', 'talk physical mental', 'talk physical mental health', 'physical', 'physical mental', 'physical mental health', 'mental', 'mental health', 'health']",0,0,1,0.0833333333333333,0.0
90944,also helpful with talking about birth control.,0,helpful talk birth control,"['helpful', 'helpful talk', 'helpful talk birth', 'helpful talk birth control', 'talk', 'talk birth', 'talk birth control', 'birth', 'birth control', 'control']",0,0,1,0.1538461538461538,0.0
108544,Dr. Branch is a very through Dr. He has a really great personality and is easy to talk to.,0,dr great personality easy talk,"['dr', 'dr great', 'dr great personality', 'dr great personality easy', 'dr great personality easy talk', 'great', 'great personality', 'great personality easy', 'great personality easy talk', 'personality', 'personality easy', 'personality easy talk', 'easy', 'easy talk', 'talk']",1,1,1,0.3333333333333333,0.0
66597,Easy to carry on a conversation.,0,easy carry conversation,"['easy', 'easy carry', 'easy carry conversation', 'carry', 'carry conversation', 'conversation']",1,0,0,0.2222222222222222,0.0
91368,and made me feel at ease talking to him about issues that can be awkward to discuss.,0,feel ease talk issue awkward discus,"['feel', 'feel ease', 'feel ease talk', 'feel ease talk issue', 'feel ease talk issue awkward', 'feel ease talk issue awkward discus', 'ease', 'ease talk', 'ease talk issue', 'ease talk issue awkward', 'ease talk issue awkward discus', 'talk', 'talk issue', 'talk issue awkward', 'talk issue awkward discus', 'issue', 'issue awkward', 'issue awkward discus', 'awkward', 'awkward discus', 'discus']",0,0,1,0.0833333333333333,0.0
96393,and her staff have excellent record-keeping skills which makes updating information very easy.,0,staff excellent recordkeeping skill make date information easy,"['staff', 'staff excellent', 'staff excellent recordkeeping', 'staff excellent recordkeeping skill', 'staff excellent recordkeeping skill make', 'staff excellent recordkeeping skill make date', 'staff excellent recordkeeping skill make date information', 'staff excellent recordkeeping skill make date information easy', 'excellent', 'excellent recordkeeping', 'excellent recordkeeping skill', 'excellent recordkeeping skill make', 'excellent recordkeeping skill make date', 'excellent recordkeeping skill make date information', 'excellent recordkeeping skill make date information easy', 'recordkeeping', 'recordkeeping skill', 'recordkeeping skill make', 'recordkeeping skill make date', 'recordkeeping skill make date information', 'recordkeeping skill make date information easy', 'skill', 'skill make', 'skill make date', 'skill make date information', 'skill make date information easy', 'make', 'make date', 'make date information', 'make date information easy', 'date', 'date information', 'date information easy', 'information', 'information easy', 'easy']",1,0,0,0.0512820512820512,0.0
84992,so sweet always talks in a way to understand things.,0,sweet talk way understand thing,"['sweet', 'sweet talk', 'sweet talk way', 'sweet talk way understand', 'sweet talk way understand thing', 'talk', 'talk way', 'talk way understand', 'talk way understand thing', 'way', 'way understand', 'way understand thing', 'understand', 'understand thing', 'thing']",0,0,1,0.1111111111111111,0.0
64726,He was very friendly and very easy to understand and the nurses were very excellent too.,0,friendly easy understand nurse excellent,"['friendly', 'friendly easy', 'friendly easy understand', 'friendly easy understand nurse', 'friendly easy understand nurse excellent', 'easy', 'easy understand', 'easy understand nurse', 'easy understand nurse excellent', 'understand', 'understand nurse', 'understand nurse excellent', 'nurse', 'nurse excellent', 'excellent']",1,0,0,0.1111111111111111,0.0
178475,"and unprofessional nurse casually talked about me feet away from me while I was ill,",1,professional nurse casually talk foot away ill,"['professional', 'professional nurse', 'professional nurse casually', 'professional nurse casually talk', 'professional nurse casually talk foot', 'professional nurse casually talk foot away', 'professional nurse casually talk foot away ill', 'nurse', 'nurse casually', 'nurse casually talk', 'nurse casually talk foot', 'nurse casually talk foot away', 'nurse casually talk foot away ill', 'casually', 'casually talk', 'casually talk foot', 'casually talk foot away', 'casually talk foot away ill', 'talk', 'talk foot', 'talk foot away', 'talk foot away ill', 'foot', 'foot away', 'foot away ill', 'away', 'away ill', 'ill']",0,0,1,0.064516129032258,0.0
66915,He sits and talks one on one,0,sit talk,"['sit', 'sit talk', 'talk']",0,0,1,0.3333333333333333,0.0
118362,Just some basic human decency would make it easier to keep coming back to the clinic.,1,basic human decency easy come clinic,"['basic', 'basic human', 'basic human decency', 'basic human decency easy', 'basic human decency easy come', 'basic human decency easy come clinic', 'human', 'human decency', 'human decency easy', 'human decency easy come', 'human decency easy come clinic', 'decency', 'decency easy', 'decency easy come', 'decency easy come clinic', 'easy', 'easy come', 'easy come clinic', 'come', 'come clinic', 'clinic']",1,0,0,0.0833333333333333,0.0
98468,The actual procedure was so easy and I was back to watching my kids play ball within two days.,0,actual procedure easy watch kiss play ball,"['actual', 'actual procedure', 'actual procedure easy', 'actual procedure easy watch', 'actual procedure easy watch kiss', 'actual procedure easy watch kiss play', 'actual procedure easy watch kiss play ball', 'procedure', 'procedure easy', 'procedure easy watch', 'procedure easy watch kiss', 'procedure easy watch kiss play', 'procedure easy watch kiss play ball', 'easy', 'easy watch', 'easy watch kiss', 'easy watch kiss play', 'easy watch kiss play ball', 'watch', 'watch kiss', 'watch kiss play', 'watch kiss play ball', 'kiss', 'kiss play', 'kiss play ball', 'play', 'play ball', 'ball']",1,0,0,0.064516129032258,0.0
105799,I like Dr. Schlechter because he makes what could be a very uncomfortable conversation easy because he is attentive and easy going.,0,like dr schlechter make uncomfortable conversation easy attentive easy go,"['like', 'like dr', 'like dr schlechter', 'like dr schlechter make', 'like dr schlechter make uncomfortable', 'like dr schlechter make uncomfortable conversation', 'like dr schlechter make uncomfortable conversation easy', 'like dr schlechter make uncomfortable conversation easy attentive', 'like dr schlechter make uncomfortable conversation easy attentive easy', 'like dr schlechter make uncomfortable conversation easy attentive easy go', 'dr', 'dr schlechter', 'dr schlechter make', 'dr schlechter make uncomfortable', 'dr schlechter make uncomfortable conversation', 'dr schlechter make uncomfortable conversation easy', 'dr schlechter make uncomfortable conversation easy attentive', 'dr schlechter make uncomfortable conversation easy attentive easy', 'dr schlechter make uncomfortable conversation easy attentive easy go', 'schlechter', 'schlechter make', 'schlechter make uncomfortable', 'schlechter make uncomfortable conversation', 'schlechter make uncomfortable conversation easy', 'schlechter make uncomfortable conversation easy attentive', 'schlechter make uncomfortable conversation easy attentive easy', 'schlechter make uncomfortable conversation easy attentive easy go', 'make', 'make uncomfortable', 'make uncomfortable conversation', 'make uncomfortable conversation easy', 'make uncomfortable conversation easy attentive', 'make uncomfortable conversation easy attentive easy', 'make uncomfortable conversation easy attentive easy go', 'uncomfortable', 'uncomfortable conversation', 'uncomfortable conversation easy', 'uncomfortable conversation easy attentive', 'uncomfortable conversation easy attentive easy', 'uncomfortable conversation easy attentive easy go', 'conversation', 'conversation easy', 'conversation easy attentive', 'conversation easy attentive easy', 'conversation easy attentive easy go', 'easy', 'easy attentive', 'easy attentive easy', 'easy attentive easy go', 'attentive', 'attentive easy', 'attentive easy go', 'easy', 'easy go', 'go']",1,0,0,0.0344827586206896,0.0
111456,You can go into that place on any day and talk to several unhappy people that are in similar situations.,1,place talk unhappy people similar situation,"['place', 'place talk', 'place talk unhappy', 'place talk unhappy people', 'place talk unhappy people similar', 'place talk unhappy people similar situation', 'talk', 'talk unhappy', 'talk unhappy people', 'talk unhappy people similar', 'talk unhappy people similar situation', 'unhappy', 'unhappy people', 'unhappy people similar', 'unhappy people similar situation', 'people', 'people similar', 'people similar situation', 'similar', 'similar situation', 'situation']",0,0,1,0.0833333333333333,0.0
62381,Her personality and easy to talk to,0,personality easy talk,"['personality', 'personality easy', 'personality easy talk', 'easy', 'easy talk', 'talk']",1,1,1,0.6666666666666666,0.0
169676,"I've talked with, e-mailed and face-timed with Erin, the office manager, who is competent, considerate, accommodating",0,talk remain faceted erie office manager competent considerate accommodation,"['talk', 'talk remain', 'talk remain faceted', 'talk remain faceted erie', 'talk remain faceted erie office', 'talk remain faceted erie office manager', 'talk remain faceted erie office manager competent', 'talk remain faceted erie office manager competent considerate', 'talk remain faceted erie office manager competent considerate accommodation', 'remain', 'remain faceted', 'remain faceted erie', 'remain faceted erie office', 'remain faceted erie office manager', 'remain faceted erie office manager competent', 'remain faceted erie office manager competent considerate', 'remain faceted erie office manager competent considerate accommodation', 'faceted', 'faceted erie', 'faceted erie office', 'faceted erie office manager', 'faceted erie office manager competent', 'faceted erie office manager competent considerate', 'faceted erie office manager competent considerate accommodation', 'erie', 'erie office', 'erie office manager', 'erie office manager competent', 'erie office manager competent considerate', 'erie office manager competent considerate accommodation', 'office', 'office manager', 'office manager competent', 'office manager competent considerate', 'office manager competent considerate accommodation', 'manager', 'manager competent', 'manager competent considerate', 'manager competent considerate accommodation', 'competent', 'competent considerate', 'competent considerate accommodation', 'considerate', 'considerate accommodation', 'accommodation']",0,0,1,0.0416666666666666,0.0
146084,It is not easy to do revision surgery and this man does it right.,0,not easy revision surgery man right,"['not', 'not easy', 'not easy revision', 'not easy revision surgery', 'not easy revision surgery man', 'not easy revision surgery man right', 'easy', 'easy revision', 'easy revision surgery', 'easy revision surgery man', 'easy revision surgery man right', 'revision', 'revision surgery', 'revision surgery man', 'revision surgery man right', 'surgery', 'surgery man', 'surgery man right', 'man', 'man right', 'right']",1,0,0,0.0833333333333333,0.0
62932,She had the ability to talk to me in a manner that I was relaxed and talk with her and confide in her,0,ability talk manner relax talk confide,"['ability', 'ability talk', 'ability talk manner', 'ability talk manner relax', 'ability talk manner relax talk', 'ability talk manner relax talk confide', 'talk', 'talk manner', 'talk manner relax', 'talk manner relax talk', 'talk manner relax talk confide', 'manner', 'manner relax', 'manner relax talk', 'manner relax talk confide', 'relax', 'relax talk', 'relax talk confide', 'talk', 'talk confide', 'confide']",0,0,1,0.0833333333333333,0.0
130197,Dr Robison is caring for his patients and gives full details while talking one on one with his patients.,0,dare patient give detail talk patient,"['dare', 'dare patient', 'dare patient give', 'dare patient give detail', 'dare patient give detail talk', 'dare patient give detail talk patient', 'patient', 'patient give', 'patient give detail', 'patient give detail talk', 'patient give detail talk patient', 'give', 'give detail', 'give detail talk', 'give detail talk patient', 'detail', 'detail talk', 'detail talk patient', 'talk', 'talk patient', 'patient']",0,0,1,0.0833333333333333,0.0
161738,"All information regarding financing, prescriptions, and scheduling were easy to follow.",0,information finance prescription schelling easy follow,"['information', 'information finance', 'information finance prescription', 'information finance prescription schelling', 'information finance prescription schelling easy', 'information finance prescription schelling easy follow', 'finance', 'finance prescription', 'finance prescription schelling', 'finance prescription schelling easy', 'finance prescription schelling easy follow', 'prescription', 'prescription schelling', 'prescription schelling easy', 'prescription schelling easy follow', 'schelling', 'schelling easy', 'schelling easy follow', 'easy', 'easy follow', 'follow']",1,0,0,0.0833333333333333,0.0
89436,I feel like it is easy to talk to the doctor,0,feel like easy talk doctor,"['feel', 'feel like', 'feel like easy', 'feel like easy talk', 'feel like easy talk doctor', 'like', 'like easy', 'like easy talk', 'like easy talk doctor', 'easy', 'easy talk', 'easy talk doctor', 'talk', 'talk doctor', 'doctor']",1,1,1,0.3333333333333333,0.0
63564,"Something that delight me, that he talk to you and explain everything to you, and he's always courteous and nice.",0,delight talk explain courteous nice,"['delight', 'delight talk', 'delight talk explain', 'delight talk explain courteous', 'delight talk explain courteous nice', 'talk', 'talk explain', 'talk explain courteous', 'talk explain courteous nice', 'explain', 'explain courteous', 'explain courteous nice', 'courteous', 'courteous nice', 'nice']",0,0,1,0.1111111111111111,0.0
128330,She was snippy at my questions and talked down to me in a very condescending manner.,1,sappy question talk condescend manner,"['sappy', 'sappy question', 'sappy question talk', 'sappy question talk condescend', 'sappy question talk condescend manner', 'question', 'question talk', 'question talk condescend', 'question talk condescend manner', 'talk', 'talk condescend', 'talk condescend manner', 'condescend', 'condescend manner', 'manner']",0,0,1,0.1111111111111111,0.0
102842,Easy to get and make appointments and very little waiting time.,0,easy appointment little wait time,"['easy', 'easy appointment', 'easy appointment little', 'easy appointment little wait', 'easy appointment little wait time', 'appointment', 'appointment little', 'appointment little wait', 'appointment little wait time', 'little', 'little wait', 'little wait time', 'wait', 'wait time', 'time']",1,0,0,0.1111111111111111,0.0
87858,He took the time to talk my daughter through her fear,0,take time talk daughter fear,"['take', 'take time', 'take time talk', 'take time talk daughter', 'take time talk daughter fear', 'time', 'time talk', 'time talk daughter', 'time talk daughter fear', 'talk', 'talk daughter', 'talk daughter fear', 'daughter', 'daughter fear', 'fear']",0,0,1,0.1111111111111111,0.0
128462,He was always available to talk if we had any issues.,0,available talk issue,"['available', 'available talk', 'available talk issue', 'talk', 'talk issue', 'issue']",0,0,1,0.2222222222222222,0.0
65027,He's very personal and we come from the same town so we have a lot to talk about.,0,personal come town lot talk,"['personal', 'personal come', 'personal come town', 'personal come town lot', 'personal come town lot talk', 'come', 'come town', 'come town lot', 'come town lot talk', 'town', 'town lot', 'town lot talk', 'lot', 'lot talk', 'talk']",0,0,1,0.1111111111111111,0.0
64151,They're easy to talk with,0,easy talk,"['easy', 'easy talk', 'talk']",1,1,1,1.0,1.0
108150,"The staff are friendly, knowledgeable and easy to reach and work with at all times.",0,staff friendly knowledgeable easy reach work time,"['staff', 'staff friendly', 'staff friendly knowledgeable', 'staff friendly knowledgeable easy', 'staff friendly knowledgeable easy reach', 'staff friendly knowledgeable easy reach work', 'staff friendly knowledgeable easy reach work time', 'friendly', 'friendly knowledgeable', 'friendly knowledgeable easy', 'friendly knowledgeable easy reach', 'friendly knowledgeable easy reach work', 'friendly knowledgeable easy reach work time', 'knowledgeable', 'knowledgeable easy', 'knowledgeable easy reach', 'knowledgeable easy reach work', 'knowledgeable easy reach work time', 'easy', 'easy reach', 'easy reach work', 'easy reach work time', 'reach', 'reach work', 'reach work time', 'work', 'work time', 'time']",1,0,0,0.064516129032258,0.0
128076,It's always been an easy check in and check out process.,0,easy check check process,"['easy', 'easy check', 'easy check check', 'easy check check process', 'check', 'check check', 'check check process', 'check', 'check process', 'process']",1,0,0,0.1538461538461538,0.0
133656,Dr. Eskenazi has such wonderful staff and they made my procedure so easy.,0,fantastic staff procedure easy,"['fantastic', 'fantastic staff', 'fantastic staff procedure', 'fantastic staff procedure easy', 'staff', 'staff procedure', 'staff procedure easy', 'procedure', 'procedure easy', 'easy']",1,0,0,0.1538461538461538,0.0
120928,The doctor even went out to talk to my mother about the process before the procedure. ?Would highly recommend.,0,doctor go talk mother process procedure highly recommend,"['doctor', 'doctor go', 'doctor go talk', 'doctor go talk mother', 'doctor go talk mother process', 'doctor go talk mother process procedure', 'doctor go talk mother process procedure highly', 'doctor go talk mother process procedure highly recommend', 'go', 'go talk', 'go talk mother', 'go talk mother process', 'go talk mother process procedure', 'go talk mother process procedure highly', 'go talk mother process procedure highly recommend', 'talk', 'talk mother', 'talk mother process', 'talk mother process procedure', 'talk mother process procedure highly', 'talk mother process procedure highly recommend', 'mother', 'mother process', 'mother process procedure', 'mother process procedure highly', 'mother process procedure highly recommend', 'process', 'process procedure', 'process procedure highly', 'process procedure highly recommend', 'procedure', 'procedure highly', 'procedure highly recommend', 'highly', 'highly recommend', 'recommend']",0,0,1,0.0512820512820512,0.0
135043,Dr Hayes talks you through each step and answers all questions so that you can understand.,0,talk step answer question understand,"['talk', 'talk step', 'talk step answer', 'talk step answer question', 'talk step answer question understand', 'step', 'step answer', 'step answer question', 'step answer question understand', 'answer', 'answer question', 'answer question understand', 'question', 'question understand', 'understand']",0,0,1,0.1111111111111111,0.0
127474,I would like to thank Dr. Layliev and his entire team for helping me. (I know it wasn't easy.),0,like thank dr layliev entire team help know easy,"['like', 'like thank', 'like thank dr', 'like thank dr layliev', 'like thank dr layliev entire', 'like thank dr layliev entire team', 'like thank dr layliev entire team help', 'like thank dr layliev entire team help know', 'like thank dr layliev entire team help know easy', 'thank', 'thank dr', 'thank dr layliev', 'thank dr layliev entire', 'thank dr layliev entire team', 'thank dr layliev entire team help', 'thank dr layliev entire team help know', 'thank dr layliev entire team help know easy', 'dr', 'dr layliev', 'dr layliev entire', 'dr layliev entire team', 'dr layliev entire team help', 'dr layliev entire team help know', 'dr layliev entire team help know easy', 'layliev', 'layliev entire', 'layliev entire team', 'layliev entire team help', 'layliev entire team help know', 'layliev entire team help know easy', 'entire', 'entire team', 'entire team help', 'entire team help know', 'entire team help know easy', 'team', 'team help', 'team help know', 'team help know easy', 'help', 'help know', 'help know easy', 'know', 'know easy', 'easy']",1,0,0,0.0416666666666666,0.0
100339,Answered all questions told me what to expect easy to talk too I have recommended him because I was very happy with the procedure.,0,answer question tell expect easy talk recommend happy procedure,"['answer', 'answer question', 'answer question tell', 'answer question tell expect', 'answer question tell expect easy', 'answer question tell expect easy talk', 'answer question tell expect easy talk recommend', 'answer question tell expect easy talk recommend happy', 'answer question tell expect easy talk recommend happy procedure', 'question', 'question tell', 'question tell expect', 'question tell expect easy', 'question tell expect easy talk', 'question tell expect easy talk recommend', 'question tell expect easy talk recommend happy', 'question tell expect easy talk recommend happy procedure', 'tell', 'tell expect', 'tell expect easy', 'tell expect easy talk', 'tell expect easy talk recommend', 'tell expect easy talk recommend happy', 'tell expect easy talk recommend happy procedure', 'expect', 'expect easy', 'expect easy talk', 'expect easy talk recommend', 'expect easy talk recommend happy', 'expect easy talk recommend happy procedure', 'easy', 'easy talk', 'easy talk recommend', 'easy talk recommend happy', 'easy talk recommend happy procedure', 'talk', 'talk recommend', 'talk recommend happy', 'talk recommend happy procedure', 'recommend', 'recommend happy', 'recommend happy procedure', 'happy', 'happy procedure', 'procedure']",1,1,1,0.125,0.0
71981,I never met someone who likes to talk about himself so much.,1,meet like talk,"['meet', 'meet like', 'meet like talk', 'like', 'like talk', 'talk']",0,0,1,0.2222222222222222,0.0
176625,Thank you for talking about the monkey pox.,0,thank talk monkey pox,"['thank', 'thank talk', 'thank talk monkey', 'thank talk monkey pox', 'talk', 'talk monkey', 'talk monkey pox', 'monkey', 'monkey pox', 'pox']",0,0,1,0.1538461538461538,0.0
94082,"The wait time wasn't long, he was easy to talk to and I felt better in time",0,wait time long easy talk feel good time,"['wait', 'wait time', 'wait time long', 'wait time long easy', 'wait time long easy talk', 'wait time long easy talk feel', 'wait time long easy talk feel good', 'wait time long easy talk feel good time', 'time', 'time long', 'time long easy', 'time long easy talk', 'time long easy talk feel', 'time long easy talk feel good', 'time long easy talk feel good time', 'long', 'long easy', 'long easy talk', 'long easy talk feel', 'long easy talk feel good', 'long easy talk feel good time', 'easy', 'easy talk', 'easy talk feel', 'easy talk feel good', 'easy talk feel good time', 'talk', 'talk feel', 'talk feel good', 'talk feel good time', 'feel', 'feel good', 'feel good time', 'good', 'good time', 'time']",1,1,1,0.1538461538461538,0.0
120976,"My most recent visit was quick, easy and thorough.",0,recent visit quick easy thorough,"['recent', 'recent visit', 'recent visit quick', 'recent visit quick easy', 'recent visit quick easy thorough', 'visit', 'visit quick', 'visit quick easy', 'visit quick easy thorough', 'quick', 'quick easy', 'quick easy thorough', 'easy', 'easy thorough', 'thorough']",1,0,0,0.1111111111111111,0.0
61631,"She seems to know my record, she talks to me and explains things and I feel very comfortable with her.",0,know record talk explain thing feel comfortable,"['know', 'know record', 'know record talk', 'know record talk explain', 'know record talk explain thing', 'know record talk explain thing feel', 'know record talk explain thing feel comfortable', 'record', 'record talk', 'record talk explain', 'record talk explain thing', 'record talk explain thing feel', 'record talk explain thing feel comfortable', 'talk', 'talk explain', 'talk explain thing', 'talk explain thing feel', 'talk explain thing feel comfortable', 'explain', 'explain thing', 'explain thing feel', 'explain thing feel comfortable', 'thing', 'thing feel', 'thing feel comfortable', 'feel', 'feel comfortable', 'comfortable']",0,0,1,0.064516129032258,0.0
58256,Making registration or getting an appointment easier.,1,make registration get appointment easy,"['make', 'make registration', 'make registration get', 'make registration get appointment', 'make registration get appointment easy', 'registration', 'registration get', 'registration get appointment', 'registration get appointment easy', 'get', 'get appointment', 'get appointment easy', 'appointment', 'appointment easy', 'easy']",1,0,0,0.1111111111111111,0.0
164508,Recommend to anyone who talks to me about cosmetics.,0,recommend talk cosmetic,"['recommend', 'recommend talk', 'recommend talk cosmetic', 'talk', 'talk cosmetic', 'cosmetic']",0,0,1,0.2222222222222222,0.0
71952,I never met someone who likes to talk about himself so much.,1,meet like talk,"['meet', 'meet like', 'meet like talk', 'like', 'like talk', 'talk']",0,0,1,0.2222222222222222,0.0
