commentId,comment,classification,comment_processed,word_phrase_list,thing,thing fine,fine,similarity_score,regression_weight
190966,"things I didn't know how to do or even to ask, I felt lost at times , hard to explain",1,thing know ask feel lose time hard explain,"['thing', 'thing know', 'thing know ask', 'thing know ask feel', 'thing know ask feel lose', 'thing know ask feel lose time', 'thing know ask feel lose time hard', 'thing know ask feel lose time hard explain', 'know', 'know ask', 'know ask feel', 'know ask feel lose', 'know ask feel lose time', 'know ask feel lose time hard', 'know ask feel lose time hard explain', 'ask', 'ask feel', 'ask feel lose', 'ask feel lose time', 'ask feel lose time hard', 'ask feel lose time hard explain', 'feel', 'feel lose', 'feel lose time', 'feel lose time hard', 'feel lose time hard explain', 'lose', 'lose time', 'lose time hard', 'lose time hard explain', 'time', 'time hard', 'time hard explain', 'hard', 'hard explain', 'explain']",1,0,0,0.0512820512820512,0.0
63915,They had excellent bedside manner and explained things thoroughly,0,excellent bedside manner explain thing thoroughly,"['excellent', 'excellent bedside', 'excellent bedside manner', 'excellent bedside manner explain', 'excellent bedside manner explain thing', 'excellent bedside manner explain thing thoroughly', 'bedside', 'bedside manner', 'bedside manner explain', 'bedside manner explain thing', 'bedside manner explain thing thoroughly', 'manner', 'manner explain', 'manner explain thing', 'manner explain thing thoroughly', 'explain', 'explain thing', 'explain thing thoroughly', 'thing', 'thing thoroughly', 'thoroughly']",1,0,0,0.0833333333333333,0.0
147543,and now years later they started adding things to my credit report that do not even match my copays!!,1,year late start add thing credit report not match copy,"['year', 'year late', 'year late start', 'year late start add', 'year late start add thing', 'year late start add thing credit', 'year late start add thing credit report', 'year late start add thing credit report not', 'year late start add thing credit report not match', 'year late start add thing credit report not match copy', 'late', 'late start', 'late start add', 'late start add thing', 'late start add thing credit', 'late start add thing credit report', 'late start add thing credit report not', 'late start add thing credit report not match', 'late start add thing credit report not match copy', 'start', 'start add', 'start add thing', 'start add thing credit', 'start add thing credit report', 'start add thing credit report not', 'start add thing credit report not match', 'start add thing credit report not match copy', 'add', 'add thing', 'add thing credit', 'add thing credit report', 'add thing credit report not', 'add thing credit report not match', 'add thing credit report not match copy', 'thing', 'thing credit', 'thing credit report', 'thing credit report not', 'thing credit report not match', 'thing credit report not match copy', 'credit', 'credit report', 'credit report not', 'credit report not match', 'credit report not match copy', 'report', 'report not', 'report not match', 'report not match copy', 'not', 'not match', 'not match copy', 'match', 'match copy', 'copy']",1,0,0,0.0344827586206896,0.0
138390,In short as a Team they just make things happen and get them done.,0,short team thing happen,"['short', 'short team', 'short team thing', 'short team thing happen', 'team', 'team thing', 'team thing happen', 'thing', 'thing happen', 'happen']",1,0,0,0.1538461538461538,0.0
168718,I can do many things I couldn't do when I started treatment,0,thing start treatment,"['thing', 'thing start', 'thing start treatment', 'start', 'start treatment', 'treatment']",1,0,0,0.2222222222222222,0.0
188196,She started my IV first try and I didn't feel a thing.,0,start four try feel thing,"['start', 'start four', 'start four try', 'start four try feel', 'start four try feel thing', 'four', 'four try', 'four try feel', 'four try feel thing', 'try', 'try feel', 'try feel thing', 'feel', 'feel thing', 'thing']",1,0,0,0.1111111111111111,0.0
145683,Every thing from the visit to dr. Harkins until today when the trial was removed every one was great,0,thing visit dr margin trial remove great,"['thing', 'thing visit', 'thing visit dr', 'thing visit dr margin', 'thing visit dr margin trial', 'thing visit dr margin trial remove', 'thing visit dr margin trial remove great', 'visit', 'visit dr', 'visit dr margin', 'visit dr margin trial', 'visit dr margin trial remove', 'visit dr margin trial remove great', 'dr', 'dr margin', 'dr margin trial', 'dr margin trial remove', 'dr margin trial remove great', 'margin', 'margin trial', 'margin trial remove', 'margin trial remove great', 'trial', 'trial remove', 'trial remove great', 'remove', 'remove great', 'great']",1,0,0,0.064516129032258,0.0
170899,Sí fue muy importante y me gustaría también que lo querían dar dos fines de semana para más más conveniente,0,important y cabin que fine m m convenient,"['important', 'important y', 'important y cabin', 'important y cabin que', 'important y cabin que fine', 'important y cabin que fine m', 'important y cabin que fine m m', 'important y cabin que fine m m convenient', 'y', 'y cabin', 'y cabin que', 'y cabin que fine', 'y cabin que fine m', 'y cabin que fine m m', 'y cabin que fine m m convenient', 'cabin', 'cabin que', 'cabin que fine', 'cabin que fine m', 'cabin que fine m m', 'cabin que fine m m convenient', 'que', 'que fine', 'que fine m', 'que fine m m', 'que fine m m convenient', 'fine', 'fine m', 'fine m m', 'fine m m convenient', 'm', 'm m', 'm m convenient', 'm', 'm convenient', 'convenient']",0,0,1,0.0512820512820512,0.0
64039,He was fine,0,fine,['fine'],0,0,1,0.5,0.0
139585,The most unprofessional thing that I experienced was that every time I complained about,1,professional thing experience time complain,"['professional', 'professional thing', 'professional thing experience', 'professional thing experience time', 'professional thing experience time complain', 'thing', 'thing experience', 'thing experience time', 'thing experience time complain', 'experience', 'experience time', 'experience time complain', 'time', 'time complain', 'complain']",1,0,0,0.1111111111111111,0.0
59765,Everything was just fine.,0,fine,['fine'],0,0,1,0.5,0.0
191265,I've been keeping my facial routine for a little over a year and I have nothing but great things to say.,0,keep facial routine great thing,"['keep', 'keep facial', 'keep facial routine', 'keep facial routine great', 'keep facial routine great thing', 'facial', 'facial routine', 'facial routine great', 'facial routine great thing', 'routine', 'routine great', 'routine great thing', 'great', 'great thing', 'thing']",1,0,0,0.1111111111111111,0.0
88589,"Left me with bruises -- had to take days off work, while he said I would be fine overnight.",1,leave bruise work say fine overnight,"['leave', 'leave bruise', 'leave bruise work', 'leave bruise work say', 'leave bruise work say fine', 'leave bruise work say fine overnight', 'bruise', 'bruise work', 'bruise work say', 'bruise work say fine', 'bruise work say fine overnight', 'work', 'work say', 'work say fine', 'work say fine overnight', 'say', 'say fine', 'say fine overnight', 'fine', 'fine overnight', 'overnight']",0,0,1,0.0833333333333333,0.0
179432,He seemed to always have a handle on things even if he didn't have all of the answers.,0,handle thing answer,"['handle', 'handle thing', 'handle thing answer', 'thing', 'thing answer', 'answer']",1,0,0,0.2222222222222222,0.0
118033,"I was nervous going into this experience as I assume most people are, and everyone throughout the whole thing was helpful",0,nervous go experience assume people thing helpful,"['nervous', 'nervous go', 'nervous go experience', 'nervous go experience assume', 'nervous go experience assume people', 'nervous go experience assume people thing', 'nervous go experience assume people thing helpful', 'go', 'go experience', 'go experience assume', 'go experience assume people', 'go experience assume people thing', 'go experience assume people thing helpful', 'experience', 'experience assume', 'experience assume people', 'experience assume people thing', 'experience assume people thing helpful', 'assume', 'assume people', 'assume people thing', 'assume people thing helpful', 'people', 'people thing', 'people thing helpful', 'thing', 'thing helpful', 'helpful']",1,0,0,0.064516129032258,0.0
108890,My friends to come to North Shore Aesthetics for whatever cosmetic thing they want.,0,friend come north shore aesthetic cosmetic thing want,"['friend', 'friend come', 'friend come north', 'friend come north shore', 'friend come north shore aesthetic', 'friend come north shore aesthetic cosmetic', 'friend come north shore aesthetic cosmetic thing', 'friend come north shore aesthetic cosmetic thing want', 'come', 'come north', 'come north shore', 'come north shore aesthetic', 'come north shore aesthetic cosmetic', 'come north shore aesthetic cosmetic thing', 'come north shore aesthetic cosmetic thing want', 'north', 'north shore', 'north shore aesthetic', 'north shore aesthetic cosmetic', 'north shore aesthetic cosmetic thing', 'north shore aesthetic cosmetic thing want', 'shore', 'shore aesthetic', 'shore aesthetic cosmetic', 'shore aesthetic cosmetic thing', 'shore aesthetic cosmetic thing want', 'aesthetic', 'aesthetic cosmetic', 'aesthetic cosmetic thing', 'aesthetic cosmetic thing want', 'cosmetic', 'cosmetic thing', 'cosmetic thing want', 'thing', 'thing want', 'want']",1,0,0,0.0512820512820512,0.0
168528,the most worthwhile things I could do...but once I got into my appointment I knew,0,worthwhile thing doubt get appointment know,"['worthwhile', 'worthwhile thing', 'worthwhile thing doubt', 'worthwhile thing doubt get', 'worthwhile thing doubt get appointment', 'worthwhile thing doubt get appointment know', 'thing', 'thing doubt', 'thing doubt get', 'thing doubt get appointment', 'thing doubt get appointment know', 'doubt', 'doubt get', 'doubt get appointment', 'doubt get appointment know', 'get', 'get appointment', 'get appointment know', 'appointment', 'appointment know', 'know']",1,0,0,0.0833333333333333,0.0
165268,He will give you his honest opinion...there have been a couple of things I've asked him about,0,honest opinionthere couple thing ask,"['honest', 'honest opinionthere', 'honest opinionthere couple', 'honest opinionthere couple thing', 'honest opinionthere couple thing ask', 'opinionthere', 'opinionthere couple', 'opinionthere couple thing', 'opinionthere couple thing ask', 'couple', 'couple thing', 'couple thing ask', 'thing', 'thing ask', 'ask']",1,0,0,0.1111111111111111,0.0
108885,only to be told each time that everything looked fine despite my ongoing pain.,1,tell time look fine despite go pain,"['tell', 'tell time', 'tell time look', 'tell time look fine', 'tell time look fine despite', 'tell time look fine despite go', 'tell time look fine despite go pain', 'time', 'time look', 'time look fine', 'time look fine despite', 'time look fine despite go', 'time look fine despite go pain', 'look', 'look fine', 'look fine despite', 'look fine despite go', 'look fine despite go pain', 'fine', 'fine despite', 'fine despite go', 'fine despite go pain', 'despite', 'despite go', 'despite go pain', 'go', 'go pain', 'pain']",0,0,1,0.064516129032258,0.0
102399,Them things shine.,0,thing shine,"['thing', 'thing shine', 'shine']",1,0,0,0.3333333333333333,0.0
168420,and next thing you know I woke up and it was time to go home.,0,thing know wake time home,"['thing', 'thing know', 'thing know wake', 'thing know wake time', 'thing know wake time home', 'know', 'know wake', 'know wake time', 'know wake time home', 'wake', 'wake time', 'wake time home', 'time', 'time home', 'home']",1,0,0,0.1111111111111111,0.0
178241,and I can do things that are normally difficult for me to do.,0,thing normally difficult,"['thing', 'thing normally', 'thing normally difficult', 'normally', 'normally difficult', 'difficult']",1,0,0,0.2222222222222222,0.0
178316,And now they are stating they have NO notes on such thing and can't see me again for another 2 weeks.,1,state no note thing,"['state', 'state no', 'state no note', 'state no note thing', 'no', 'no note', 'no note thing', 'note', 'note thing', 'thing']",1,0,0,0.1538461538461538,0.0
94566,One of the best things about relocating to Florida from Pennsylvania was finding Dr Villa.,0,good thing relate find dr villa,"['good', 'good thing', 'good thing relate', 'good thing relate find', 'good thing relate find dr', 'good thing relate find dr villa', 'thing', 'thing relate', 'thing relate find', 'thing relate find dr', 'thing relate find dr villa', 'relate', 'relate find', 'relate find dr', 'relate find dr villa', 'find', 'find dr', 'find dr villa', 'dr', 'dr villa', 'villa']",1,0,0,0.0833333333333333,0.0
142323,"I have only positive things to say bout your practice, surgery, and my care!",0,positive thing bout practice surgery care,"['positive', 'positive thing', 'positive thing bout', 'positive thing bout practice', 'positive thing bout practice surgery', 'positive thing bout practice surgery care', 'thing', 'thing bout', 'thing bout practice', 'thing bout practice surgery', 'thing bout practice surgery care', 'bout', 'bout practice', 'bout practice surgery', 'bout practice surgery care', 'practice', 'practice surgery', 'practice surgery care', 'surgery', 'surgery care', 'care']",1,0,0,0.0833333333333333,0.0
154175,new things and the tried and true procedures...he never disappoints!...I go out feeing fresh and ready to say Hello World!!.,0,new thing try true procedure disappoint feel fresh ready hello world,"['new', 'new thing', 'new thing try', 'new thing try true', 'new thing try true procedure', 'new thing try true procedure disappoint', 'new thing try true procedure disappoint feel', 'new thing try true procedure disappoint feel fresh', 'new thing try true procedure disappoint feel fresh ready', 'new thing try true procedure disappoint feel fresh ready hello', 'new thing try true procedure disappoint feel fresh ready hello world', 'thing', 'thing try', 'thing try true', 'thing try true procedure', 'thing try true procedure disappoint', 'thing try true procedure disappoint feel', 'thing try true procedure disappoint feel fresh', 'thing try true procedure disappoint feel fresh ready', 'thing try true procedure disappoint feel fresh ready hello', 'thing try true procedure disappoint feel fresh ready hello world', 'try', 'try true', 'try true procedure', 'try true procedure disappoint', 'try true procedure disappoint feel', 'try true procedure disappoint feel fresh', 'try true procedure disappoint feel fresh ready', 'try true procedure disappoint feel fresh ready hello', 'try true procedure disappoint feel fresh ready hello world', 'true', 'true procedure', 'true procedure disappoint', 'true procedure disappoint feel', 'true procedure disappoint feel fresh', 'true procedure disappoint feel fresh ready', 'true procedure disappoint feel fresh ready hello', 'true procedure disappoint feel fresh ready hello world', 'procedure', 'procedure disappoint', 'procedure disappoint feel', 'procedure disappoint feel fresh', 'procedure disappoint feel fresh ready', 'procedure disappoint feel fresh ready hello', 'procedure disappoint feel fresh ready hello world', 'disappoint', 'disappoint feel', 'disappoint feel fresh', 'disappoint feel fresh ready', 'disappoint feel fresh ready hello', 'disappoint feel fresh ready hello world', 'feel', 'feel fresh', 'feel fresh ready', 'feel fresh ready hello', 'feel fresh ready hello world', 'fresh', 'fresh ready', 'fresh ready hello', 'fresh ready hello world', 'ready', 'ready hello', 'ready hello world', 'hello', 'hello world', 'world']",1,0,0,0.0289855072463768,0.0
189913,She thinks it's fine to attack a neurodivergent community,1,think fine attack neurodivergent community,"['think', 'think fine', 'think fine attack', 'think fine attack neurodivergent', 'think fine attack neurodivergent community', 'fine', 'fine attack', 'fine attack neurodivergent', 'fine attack neurodivergent community', 'attack', 'attack neurodivergent', 'attack neurodivergent community', 'neurodivergent', 'neurodivergent community', 'community']",0,0,1,0.1111111111111111,0.0
71458,"which is a good thing, because my procedure took two different sizes for them to turn out symmetrical.",0,good thing procedure take different size turn symmetrical,"['good', 'good thing', 'good thing procedure', 'good thing procedure take', 'good thing procedure take different', 'good thing procedure take different size', 'good thing procedure take different size turn', 'good thing procedure take different size turn symmetrical', 'thing', 'thing procedure', 'thing procedure take', 'thing procedure take different', 'thing procedure take different size', 'thing procedure take different size turn', 'thing procedure take different size turn symmetrical', 'procedure', 'procedure take', 'procedure take different', 'procedure take different size', 'procedure take different size turn', 'procedure take different size turn symmetrical', 'take', 'take different', 'take different size', 'take different size turn', 'take different size turn symmetrical', 'different', 'different size', 'different size turn', 'different size turn symmetrical', 'size', 'size turn', 'size turn symmetrical', 'turn', 'turn symmetrical', 'symmetrical']",1,0,0,0.0512820512820512,0.0
148895,If I had to pick one thing I like the most about my experience at Dr mirpuri's office it would,0,pick thing like experience dr office,"['pick', 'pick thing', 'pick thing like', 'pick thing like experience', 'pick thing like experience dr', 'pick thing like experience dr office', 'thing', 'thing like', 'thing like experience', 'thing like experience dr', 'thing like experience dr office', 'like', 'like experience', 'like experience dr', 'like experience dr office', 'experience', 'experience dr', 'experience dr office', 'dr', 'dr office', 'office']",1,0,0,0.0833333333333333,0.0
125502,"I made an appointment, arrived, did all the paper work, everything went fine.",0,appointment arrive paper work go fine,"['appointment', 'appointment arrive', 'appointment arrive paper', 'appointment arrive paper work', 'appointment arrive paper work go', 'appointment arrive paper work go fine', 'arrive', 'arrive paper', 'arrive paper work', 'arrive paper work go', 'arrive paper work go fine', 'paper', 'paper work', 'paper work go', 'paper work go fine', 'work', 'work go', 'work go fine', 'go', 'go fine', 'fine']",0,0,1,0.0833333333333333,0.0
116482,"One surgeon says they did one thing, Dr. Duncan contradicts them.",1,surgeon say thing contradict,"['surgeon', 'surgeon say', 'surgeon say thing', 'surgeon say thing contradict', 'say', 'say thing', 'say thing contradict', 'thing', 'thing contradict', 'contradict']",1,0,0,0.1538461538461538,0.0
124421,"After that, I waited for the doctor for a short amount of time who explained every thing we did",0,wait doctor short time explain thing,"['wait', 'wait doctor', 'wait doctor short', 'wait doctor short time', 'wait doctor short time explain', 'wait doctor short time explain thing', 'doctor', 'doctor short', 'doctor short time', 'doctor short time explain', 'doctor short time explain thing', 'short', 'short time', 'short time explain', 'short time explain thing', 'time', 'time explain', 'time explain thing', 'explain', 'explain thing', 'thing']",1,0,0,0.0833333333333333,0.0
134040,They never mind explaining things if you have a question.,0,mind explain thing question,"['mind', 'mind explain', 'mind explain thing', 'mind explain thing question', 'explain', 'explain thing', 'explain thing question', 'thing', 'thing question', 'question']",1,0,0,0.1538461538461538,0.0
60670,She was always very attentive to my needs and seemed very well informed and her use of the computer to look things up amazed me,0,attentive need inform use computer look thing amaze,"['attentive', 'attentive need', 'attentive need inform', 'attentive need inform use', 'attentive need inform use computer', 'attentive need inform use computer look', 'attentive need inform use computer look thing', 'attentive need inform use computer look thing amaze', 'need', 'need inform', 'need inform use', 'need inform use computer', 'need inform use computer look', 'need inform use computer look thing', 'need inform use computer look thing amaze', 'inform', 'inform use', 'inform use computer', 'inform use computer look', 'inform use computer look thing', 'inform use computer look thing amaze', 'use', 'use computer', 'use computer look', 'use computer look thing', 'use computer look thing amaze', 'computer', 'computer look', 'computer look thing', 'computer look thing amaze', 'look', 'look thing', 'look thing amaze', 'thing', 'thing amaze', 'amaze']",1,0,0,0.0512820512820512,0.0
116157,The disgusting part of the whole thing is they start making me feel I got something that I do not want to pay.,1,disgust thing start make feel get not want pay,"['disgust', 'disgust thing', 'disgust thing start', 'disgust thing start make', 'disgust thing start make feel', 'disgust thing start make feel get', 'disgust thing start make feel get not', 'disgust thing start make feel get not want', 'disgust thing start make feel get not want pay', 'thing', 'thing start', 'thing start make', 'thing start make feel', 'thing start make feel get', 'thing start make feel get not', 'thing start make feel get not want', 'thing start make feel get not want pay', 'start', 'start make', 'start make feel', 'start make feel get', 'start make feel get not', 'start make feel get not want', 'start make feel get not want pay', 'make', 'make feel', 'make feel get', 'make feel get not', 'make feel get not want', 'make feel get not want pay', 'feel', 'feel get', 'feel get not', 'feel get not want', 'feel get not want pay', 'get', 'get not', 'get not want', 'get not want pay', 'not', 'not want', 'not want pay', 'want', 'want pay', 'pay']",1,0,0,0.0416666666666666,0.0
61267,She explained things thoroughly to me,0,explain thing thoroughly,"['explain', 'explain thing', 'explain thing thoroughly', 'thing', 'thing thoroughly', 'thoroughly']",1,0,0,0.2222222222222222,0.0
187075,Absolutely worst front desk staff Miriam informed us of no children allowed we said that was fine we understood,1,absolutely bad desk staff miriam inform no child allow say fine understand,"['absolutely', 'absolutely bad', 'absolutely bad desk', 'absolutely bad desk staff', 'absolutely bad desk staff miriam', 'absolutely bad desk staff miriam inform', 'absolutely bad desk staff miriam inform no', 'absolutely bad desk staff miriam inform no child', 'absolutely bad desk staff miriam inform no child allow', 'absolutely bad desk staff miriam inform no child allow say', 'absolutely bad desk staff miriam inform no child allow say fine', 'absolutely bad desk staff miriam inform no child allow say fine understand', 'bad', 'bad desk', 'bad desk staff', 'bad desk staff miriam', 'bad desk staff miriam inform', 'bad desk staff miriam inform no', 'bad desk staff miriam inform no child', 'bad desk staff miriam inform no child allow', 'bad desk staff miriam inform no child allow say', 'bad desk staff miriam inform no child allow say fine', 'bad desk staff miriam inform no child allow say fine understand', 'desk', 'desk staff', 'desk staff miriam', 'desk staff miriam inform', 'desk staff miriam inform no', 'desk staff miriam inform no child', 'desk staff miriam inform no child allow', 'desk staff miriam inform no child allow say', 'desk staff miriam inform no child allow say fine', 'desk staff miriam inform no child allow say fine understand', 'staff', 'staff miriam', 'staff miriam inform', 'staff miriam inform no', 'staff miriam inform no child', 'staff miriam inform no child allow', 'staff miriam inform no child allow say', 'staff miriam inform no child allow say fine', 'staff miriam inform no child allow say fine understand', 'miriam', 'miriam inform', 'miriam inform no', 'miriam inform no child', 'miriam inform no child allow', 'miriam inform no child allow say', 'miriam inform no child allow say fine', 'miriam inform no child allow say fine understand', 'inform', 'inform no', 'inform no child', 'inform no child allow', 'inform no child allow say', 'inform no child allow say fine', 'inform no child allow say fine understand', 'no', 'no child', 'no child allow', 'no child allow say', 'no child allow say fine', 'no child allow say fine understand', 'child', 'child allow', 'child allow say', 'child allow say fine', 'child allow say fine understand', 'allow', 'allow say', 'allow say fine', 'allow say fine understand', 'say', 'say fine', 'say fine understand', 'fine', 'fine understand', 'understand']",0,0,1,0.0246913580246913,0.0
131583,Good thing I kept calling or I would have missed it.,1,good thing keep call miss,"['good', 'good thing', 'good thing keep', 'good thing keep call', 'good thing keep call miss', 'thing', 'thing keep', 'thing keep call', 'thing keep call miss', 'keep', 'keep call', 'keep call miss', 'call', 'call miss', 'miss']",1,0,0,0.1111111111111111,0.0
105935,My procedure went great and things are still great today.,0,procedure go great thing great,"['procedure', 'procedure go', 'procedure go great', 'procedure go great thing', 'procedure go great thing great', 'go', 'go great', 'go great thing', 'go great thing great', 'great', 'great thing', 'great thing great', 'thing', 'thing great', 'great']",1,0,0,0.1111111111111111,0.0
59341,"His, the surgery he did was fine.",0,surgery fine,"['surgery', 'surgery fine', 'fine']",0,0,1,0.3333333333333333,0.0
148171,and I couldn't take it so I went to see my PC and everything was fine.,0,go pp fine,"['go', 'go pp', 'go pp fine', 'pp', 'pp fine', 'fine']",0,0,1,0.2222222222222222,0.0
154395,Nothing but GLOWING things to say after my first (and follow-up) visit to Dr. Neinstein's office with Nurse Tara!!,0,glow thing follow visit dr neinsteins office nurse tar,"['glow', 'glow thing', 'glow thing follow', 'glow thing follow visit', 'glow thing follow visit dr', 'glow thing follow visit dr neinsteins', 'glow thing follow visit dr neinsteins office', 'glow thing follow visit dr neinsteins office nurse', 'glow thing follow visit dr neinsteins office nurse tar', 'thing', 'thing follow', 'thing follow visit', 'thing follow visit dr', 'thing follow visit dr neinsteins', 'thing follow visit dr neinsteins office', 'thing follow visit dr neinsteins office nurse', 'thing follow visit dr neinsteins office nurse tar', 'follow', 'follow visit', 'follow visit dr', 'follow visit dr neinsteins', 'follow visit dr neinsteins office', 'follow visit dr neinsteins office nurse', 'follow visit dr neinsteins office nurse tar', 'visit', 'visit dr', 'visit dr neinsteins', 'visit dr neinsteins office', 'visit dr neinsteins office nurse', 'visit dr neinsteins office nurse tar', 'dr', 'dr neinsteins', 'dr neinsteins office', 'dr neinsteins office nurse', 'dr neinsteins office nurse tar', 'neinsteins', 'neinsteins office', 'neinsteins office nurse', 'neinsteins office nurse tar', 'office', 'office nurse', 'office nurse tar', 'nurse', 'nurse tar', 'tar']",1,0,0,0.0416666666666666,0.0
166311,"From coordinating appointments and the insurance efforts, she kept things moving!",0,coordinate appointment insurance effort keep thing move,"['coordinate', 'coordinate appointment', 'coordinate appointment insurance', 'coordinate appointment insurance effort', 'coordinate appointment insurance effort keep', 'coordinate appointment insurance effort keep thing', 'coordinate appointment insurance effort keep thing move', 'appointment', 'appointment insurance', 'appointment insurance effort', 'appointment insurance effort keep', 'appointment insurance effort keep thing', 'appointment insurance effort keep thing move', 'insurance', 'insurance effort', 'insurance effort keep', 'insurance effort keep thing', 'insurance effort keep thing move', 'effort', 'effort keep', 'effort keep thing', 'effort keep thing move', 'keep', 'keep thing', 'keep thing move', 'thing', 'thing move', 'move']",1,0,0,0.064516129032258,0.0
187322,I have nothing but positive things to say about both experiences.,0,positive thing experience,"['positive', 'positive thing', 'positive thing experience', 'thing', 'thing experience', 'experience']",1,0,0,0.2222222222222222,0.0
104390,Practicum selection process needs fine tuning.,1,practice selection process need fine tune,"['practice', 'practice selection', 'practice selection process', 'practice selection process need', 'practice selection process need fine', 'practice selection process need fine tune', 'selection', 'selection process', 'selection process need', 'selection process need fine', 'selection process need fine tune', 'process', 'process need', 'process need fine', 'process need fine tune', 'need', 'need fine', 'need fine tune', 'fine', 'fine tune', 'tune']",0,0,1,0.0833333333333333,0.0
154572,I wanted to do other things but that just rubbed me the wrong way price changing!,1,want thing rub wrong way price change,"['want', 'want thing', 'want thing rub', 'want thing rub wrong', 'want thing rub wrong way', 'want thing rub wrong way price', 'want thing rub wrong way price change', 'thing', 'thing rub', 'thing rub wrong', 'thing rub wrong way', 'thing rub wrong way price', 'thing rub wrong way price change', 'rub', 'rub wrong', 'rub wrong way', 'rub wrong way price', 'rub wrong way price change', 'wrong', 'wrong way', 'wrong way price', 'wrong way price change', 'way', 'way price', 'way price change', 'price', 'price change', 'change']",1,0,0,0.064516129032258,0.0
69846,I sometimes get nervous or uncomfortable talking about certain things but when I talk to Dr. Mason she is comforting and understanding.,0,nervous uncomfortable talk certain thing talk dr mason comfort understanding,"['nervous', 'nervous uncomfortable', 'nervous uncomfortable talk', 'nervous uncomfortable talk certain', 'nervous uncomfortable talk certain thing', 'nervous uncomfortable talk certain thing talk', 'nervous uncomfortable talk certain thing talk dr', 'nervous uncomfortable talk certain thing talk dr mason', 'nervous uncomfortable talk certain thing talk dr mason comfort', 'nervous uncomfortable talk certain thing talk dr mason comfort understanding', 'uncomfortable', 'uncomfortable talk', 'uncomfortable talk certain', 'uncomfortable talk certain thing', 'uncomfortable talk certain thing talk', 'uncomfortable talk certain thing talk dr', 'uncomfortable talk certain thing talk dr mason', 'uncomfortable talk certain thing talk dr mason comfort', 'uncomfortable talk certain thing talk dr mason comfort understanding', 'talk', 'talk certain', 'talk certain thing', 'talk certain thing talk', 'talk certain thing talk dr', 'talk certain thing talk dr mason', 'talk certain thing talk dr mason comfort', 'talk certain thing talk dr mason comfort understanding', 'certain', 'certain thing', 'certain thing talk', 'certain thing talk dr', 'certain thing talk dr mason', 'certain thing talk dr mason comfort', 'certain thing talk dr mason comfort understanding', 'thing', 'thing talk', 'thing talk dr', 'thing talk dr mason', 'thing talk dr mason comfort', 'thing talk dr mason comfort understanding', 'talk', 'talk dr', 'talk dr mason', 'talk dr mason comfort', 'talk dr mason comfort understanding', 'dr', 'dr mason', 'dr mason comfort', 'dr mason comfort understanding', 'mason', 'mason comfort', 'mason comfort understanding', 'comfort', 'comfort understanding', 'understanding']",1,0,0,0.0344827586206896,0.0
153691,He jumps all over me about little things.,1,jump little thing,"['jump', 'jump little', 'jump little thing', 'little', 'little thing', 'thing']",1,0,0,0.2222222222222222,0.0
131655,The nurses are really friendly and they make our IVF process much easier and they are very helpful to all the things we need.,0,nurse friendly process easy helpful thing need,"['nurse', 'nurse friendly', 'nurse friendly process', 'nurse friendly process easy', 'nurse friendly process easy helpful', 'nurse friendly process easy helpful thing', 'nurse friendly process easy helpful thing need', 'friendly', 'friendly process', 'friendly process easy', 'friendly process easy helpful', 'friendly process easy helpful thing', 'friendly process easy helpful thing need', 'process', 'process easy', 'process easy helpful', 'process easy helpful thing', 'process easy helpful thing need', 'easy', 'easy helpful', 'easy helpful thing', 'easy helpful thing need', 'helpful', 'helpful thing', 'helpful thing need', 'thing', 'thing need', 'need']",1,0,0,0.064516129032258,0.0
96856,There are some things we think that could be improved upon to make the experience easier.,1,thing think improved experience easy,"['thing', 'thing think', 'thing think improved', 'thing think improved experience', 'thing think improved experience easy', 'think', 'think improved', 'think improved experience', 'think improved experience easy', 'improved', 'improved experience', 'improved experience easy', 'experience', 'experience easy', 'easy']",1,0,0,0.1111111111111111,0.0
179206,"I did not have to worry about one thing, their team was always readily available",0,not worry thing team readily available,"['not', 'not worry', 'not worry thing', 'not worry thing team', 'not worry thing team readily', 'not worry thing team readily available', 'worry', 'worry thing', 'worry thing team', 'worry thing team readily', 'worry thing team readily available', 'thing', 'thing team', 'thing team readily', 'thing team readily available', 'team', 'team readily', 'team readily available', 'readily', 'readily available', 'available']",1,0,0,0.0833333333333333,0.0
184588,Very generic answers and responses even though I've gone through all types of labs and other things.,1,genetic answer response go type law thing,"['genetic', 'genetic answer', 'genetic answer response', 'genetic answer response go', 'genetic answer response go type', 'genetic answer response go type law', 'genetic answer response go type law thing', 'answer', 'answer response', 'answer response go', 'answer response go type', 'answer response go type law', 'answer response go type law thing', 'response', 'response go', 'response go type', 'response go type law', 'response go type law thing', 'go', 'go type', 'go type law', 'go type law thing', 'type', 'type law', 'type law thing', 'law', 'law thing', 'thing']",1,0,0,0.064516129032258,0.0
143102,The doctors here seem fine but the rest of the staff is not friendly,1,doctor fine rest staff not friendly,"['doctor', 'doctor fine', 'doctor fine rest', 'doctor fine rest staff', 'doctor fine rest staff not', 'doctor fine rest staff not friendly', 'fine', 'fine rest', 'fine rest staff', 'fine rest staff not', 'fine rest staff not friendly', 'rest', 'rest staff', 'rest staff not', 'rest staff not friendly', 'staff', 'staff not', 'staff not friendly', 'not', 'not friendly', 'friendly']",0,0,1,0.0833333333333333,0.0
