commentId,comment,classification,comment_processed,word_phrase_list,ask,ask question,question,question question,question answer,answer,answer single,single,similarity_score,regression_weight
156278,Do not question anything he has to say.,1,not question,"['not', 'not question', 'question']",0,0,1,0,0,0,0,0,0.1111111111111111,0.0
121960,Lady a check out was rude when I asked about getting a copy of her contacts prescription.,1,lady check rude ask get copy contact prescription,"['lady', 'lady check', 'lady check rude', 'lady check rude ask', 'lady check rude ask get', 'lady check rude ask get copy', 'lady check rude ask get copy contact', 'lady check rude ask get copy contact prescription', 'check', 'check rude', 'check rude ask', 'check rude ask get', 'check rude ask get copy', 'check rude ask get copy contact', 'check rude ask get copy contact prescription', 'rude', 'rude ask', 'rude ask get', 'rude ask get copy', 'rude ask get copy contact', 'rude ask get copy contact prescription', 'ask', 'ask get', 'ask get copy', 'ask get copy contact', 'ask get copy contact prescription', 'get', 'get copy', 'get copy contact', 'get copy contact prescription', 'copy', 'copy contact', 'copy contact prescription', 'contact', 'contact prescription', 'prescription']",1,0,0,0,0,0,0,0,0.0392156862745098,0.0
116575,My results were more than I could ever ask for.,0,result ask,"['result', 'result ask', 'ask']",1,0,0,0,0,0,0,0,0.1111111111111111,0.0
150901,But I was still able to communicate with Bethany whenever I had questions.,0,able communicate betray question,"['able', 'able communicate', 'able communicate betray', 'able communicate betray question', 'communicate', 'communicate betray', 'communicate betray question', 'betray', 'betray question', 'question']",0,0,1,0,0,0,0,0,0.08,0.0
140661,I could not have asked for a more careing and involve Dr. Doctor Lalli,0,not ask cart involve dr doctor,"['not', 'not ask', 'not ask cart', 'not ask cart involve', 'not ask cart involve dr', 'not ask cart involve dr doctor', 'ask', 'ask cart', 'ask cart involve', 'ask cart involve dr', 'ask cart involve dr doctor', 'cart', 'cart involve', 'cart involve dr', 'cart involve dr doctor', 'involve', 'involve dr', 'involve dr doctor', 'dr', 'dr doctor', 'doctor']",1,0,0,0,0,0,0,0,0.0555555555555555,0.0
95296,so happy leaving there I feel like I got more answers and have hope again.,0,happy leave feel like get answer hope,"['happy', 'happy leave', 'happy leave feel', 'happy leave feel like', 'happy leave feel like get', 'happy leave feel like get answer', 'happy leave feel like get answer hope', 'leave', 'leave feel', 'leave feel like', 'leave feel like get', 'leave feel like get answer', 'leave feel like get answer hope', 'feel', 'feel like', 'feel like get', 'feel like get answer', 'feel like get answer hope', 'like', 'like get', 'like get answer', 'like get answer hope', 'get', 'get answer', 'get answer hope', 'answer', 'answer hope', 'hope']",0,0,0,0,0,1,0,0,0.0465116279069767,0.0
116082,Dr. Wise has an outstanding bedside manner and was in communication with me whenever I had any questions or concerns durinh the recovery period.,0,dr wise outstanding bedside manner communication question concern recovery period,"['dr', 'dr wise', 'dr wise outstanding', 'dr wise outstanding bedside', 'dr wise outstanding bedside manner', 'dr wise outstanding bedside manner communication', 'dr wise outstanding bedside manner communication question', 'dr wise outstanding bedside manner communication question concern', 'dr wise outstanding bedside manner communication question concern recovery', 'dr wise outstanding bedside manner communication question concern recovery period', 'wise', 'wise outstanding', 'wise outstanding bedside', 'wise outstanding bedside manner', 'wise outstanding bedside manner communication', 'wise outstanding bedside manner communication question', 'wise outstanding bedside manner communication question concern', 'wise outstanding bedside manner communication question concern recovery', 'wise outstanding bedside manner communication question concern recovery period', 'outstanding', 'outstanding bedside', 'outstanding bedside manner', 'outstanding bedside manner communication', 'outstanding bedside manner communication question', 'outstanding bedside manner communication question concern', 'outstanding bedside manner communication question concern recovery', 'outstanding bedside manner communication question concern recovery period', 'bedside', 'bedside manner', 'bedside manner communication', 'bedside manner communication question', 'bedside manner communication question concern', 'bedside manner communication question concern recovery', 'bedside manner communication question concern recovery period', 'manner', 'manner communication', 'manner communication question', 'manner communication question concern', 'manner communication question concern recovery', 'manner communication question concern recovery period', 'communication', 'communication question', 'communication question concern', 'communication question concern recovery', 'communication question concern recovery period', 'question', 'question concern', 'question concern recovery', 'question concern recovery period', 'concern', 'concern recovery', 'concern recovery period', 'recovery', 'recovery period', 'period']",0,0,1,0,0,0,0,0,0.0285714285714285,0.0
166355,"and able to reach out with questions or concerns throughout the lead up to my procedure, the immediate recovery, and the healing process.",0,able reach question concern lead procedure immediate recovery heal process,"['able', 'able reach', 'able reach question', 'able reach question concern', 'able reach question concern lead', 'able reach question concern lead procedure', 'able reach question concern lead procedure immediate', 'able reach question concern lead procedure immediate recovery', 'able reach question concern lead procedure immediate recovery heal', 'able reach question concern lead procedure immediate recovery heal process', 'reach', 'reach question', 'reach question concern', 'reach question concern lead', 'reach question concern lead procedure', 'reach question concern lead procedure immediate', 'reach question concern lead procedure immediate recovery', 'reach question concern lead procedure immediate recovery heal', 'reach question concern lead procedure immediate recovery heal process', 'question', 'question concern', 'question concern lead', 'question concern lead procedure', 'question concern lead procedure immediate', 'question concern lead procedure immediate recovery', 'question concern lead procedure immediate recovery heal', 'question concern lead procedure immediate recovery heal process', 'concern', 'concern lead', 'concern lead procedure', 'concern lead procedure immediate', 'concern lead procedure immediate recovery', 'concern lead procedure immediate recovery heal', 'concern lead procedure immediate recovery heal process', 'lead', 'lead procedure', 'lead procedure immediate', 'lead procedure immediate recovery', 'lead procedure immediate recovery heal', 'lead procedure immediate recovery heal process', 'procedure', 'procedure immediate', 'procedure immediate recovery', 'procedure immediate recovery heal', 'procedure immediate recovery heal process', 'immediate', 'immediate recovery', 'immediate recovery heal', 'immediate recovery heal process', 'recovery', 'recovery heal', 'recovery heal process', 'heal', 'heal process', 'process']",0,0,1,0,0,0,0,0,0.0285714285714285,0.0
112391,"and I finally have the nose I asked for, the nose I always wanted!",0,finally nose ask nose want,"['finally', 'finally nose', 'finally nose ask', 'finally nose ask nose', 'finally nose ask nose want', 'nose', 'nose ask', 'nose ask nose', 'nose ask nose want', 'ask', 'ask nose', 'ask nose want', 'nose', 'nose want', 'want']",1,0,0,0,0,0,0,0,0.0666666666666666,0.0
112636,The lady who answered was quite nice and sent paperwork for her to fill out.,0,lady answer nice send paperwork fill,"['lady', 'lady answer', 'lady answer nice', 'lady answer nice send', 'lady answer nice send paperwork', 'lady answer nice send paperwork fill', 'answer', 'answer nice', 'answer nice send', 'answer nice send paperwork', 'answer nice send paperwork fill', 'nice', 'nice send', 'nice send paperwork', 'nice send paperwork fill', 'send', 'send paperwork', 'send paperwork fill', 'paperwork', 'paperwork fill', 'fill']",0,0,0,0,0,1,0,0,0.0555555555555555,0.0
86638,she then had the nerve to ask him what he thought might be wrong with his eye.,1,nerve ask think wrong eye,"['nerve', 'nerve ask', 'nerve ask think', 'nerve ask think wrong', 'nerve ask think wrong eye', 'ask', 'ask think', 'ask think wrong', 'ask think wrong eye', 'think', 'think wrong', 'think wrong eye', 'wrong', 'wrong eye', 'eye']",1,0,0,0,0,0,0,0,0.0666666666666666,0.0
135714,Truly felt she cared about my overall health and was able to answer all my questions thoughtfully.,0,truly feel care overall health able answer question thoughtfully,"['truly', 'truly feel', 'truly feel care', 'truly feel care overall', 'truly feel care overall health', 'truly feel care overall health able', 'truly feel care overall health able answer', 'truly feel care overall health able answer question', 'truly feel care overall health able answer question thoughtfully', 'feel', 'feel care', 'feel care overall', 'feel care overall health', 'feel care overall health able', 'feel care overall health able answer', 'feel care overall health able answer question', 'feel care overall health able answer question thoughtfully', 'care', 'care overall', 'care overall health', 'care overall health able', 'care overall health able answer', 'care overall health able answer question', 'care overall health able answer question thoughtfully', 'overall', 'overall health', 'overall health able', 'overall health able answer', 'overall health able answer question', 'overall health able answer question thoughtfully', 'health', 'health able', 'health able answer', 'health able answer question', 'health able answer question thoughtfully', 'able', 'able answer', 'able answer question', 'able answer question thoughtfully', 'answer', 'answer question', 'answer question thoughtfully', 'question', 'question thoughtfully', 'thoughtfully']",0,0,1,0,0,1,0,0,0.0666666666666666,0.0
148544,"When I called, the lady asked me if I had been notified of possible delays, which I was not.",1,call lady ask advise possible delay not,"['call', 'call lady', 'call lady ask', 'call lady ask advise', 'call lady ask advise possible', 'call lady ask advise possible delay', 'call lady ask advise possible delay not', 'lady', 'lady ask', 'lady ask advise', 'lady ask advise possible', 'lady ask advise possible delay', 'lady ask advise possible delay not', 'ask', 'ask advise', 'ask advise possible', 'ask advise possible delay', 'ask advise possible delay not', 'advise', 'advise possible', 'advise possible delay', 'advise possible delay not', 'possible', 'possible delay', 'possible delay not', 'delay', 'delay not', 'not']",1,0,0,0,0,0,0,0,0.0465116279069767,0.0
187251,Long waits and never answer the phone.,1,long wait answer phone,"['long', 'long wait', 'long wait answer', 'long wait answer phone', 'wait', 'wait answer', 'wait answer phone', 'answer', 'answer phone', 'phone']",0,0,0,0,0,1,0,0,0.08,0.0
88548,"Dr Kulak is the best at what she does -- She is skilled, kind and spends all the time needed in answering questions",0,good skilled kind spend time need answer question,"['good', 'good skilled', 'good skilled kind', 'good skilled kind spend', 'good skilled kind spend time', 'good skilled kind spend time need', 'good skilled kind spend time need answer', 'good skilled kind spend time need answer question', 'skilled', 'skilled kind', 'skilled kind spend', 'skilled kind spend time', 'skilled kind spend time need', 'skilled kind spend time need answer', 'skilled kind spend time need answer question', 'kind', 'kind spend', 'kind spend time', 'kind spend time need', 'kind spend time need answer', 'kind spend time need answer question', 'spend', 'spend time', 'spend time need', 'spend time need answer', 'spend time need answer question', 'time', 'time need', 'time need answer', 'time need answer question', 'need', 'need answer', 'need answer question', 'answer', 'answer question', 'question']",0,0,1,0,0,1,0,0,0.0784313725490196,0.0
127574,They sit and listen to what you have to say and answer all questions.,0,sit listen answer question,"['sit', 'sit listen', 'sit listen answer', 'sit listen answer question', 'listen', 'listen answer', 'listen answer question', 'answer', 'answer question', 'question']",0,0,1,0,0,1,0,0,0.16,0.0
191369,The lady that answered the phone did not know if the doctor removes moles.,1,lady answer phone not know doctor remove mole,"['lady', 'lady answer', 'lady answer phone', 'lady answer phone not', 'lady answer phone not know', 'lady answer phone not know doctor', 'lady answer phone not know doctor remove', 'lady answer phone not know doctor remove mole', 'answer', 'answer phone', 'answer phone not', 'answer phone not know', 'answer phone not know doctor', 'answer phone not know doctor remove', 'answer phone not know doctor remove mole', 'phone', 'phone not', 'phone not know', 'phone not know doctor', 'phone not know doctor remove', 'phone not know doctor remove mole', 'not', 'not know', 'not know doctor', 'not know doctor remove', 'not know doctor remove mole', 'know', 'know doctor', 'know doctor remove', 'know doctor remove mole', 'doctor', 'doctor remove', 'doctor remove mole', 'remove', 'remove mole', 'mole']",0,0,0,0,0,1,0,0,0.0392156862745098,0.0
166579,receptionist was polite and cheery and immediately asked me what my spa charged me and I told her $250/vi peel.,0,reception polite cheery immediately ask sea charge tell six feel,"['reception', 'reception polite', 'reception polite cheery', 'reception polite cheery immediately', 'reception polite cheery immediately ask', 'reception polite cheery immediately ask sea', 'reception polite cheery immediately ask sea charge', 'reception polite cheery immediately ask sea charge tell', 'reception polite cheery immediately ask sea charge tell six', 'reception polite cheery immediately ask sea charge tell six feel', 'polite', 'polite cheery', 'polite cheery immediately', 'polite cheery immediately ask', 'polite cheery immediately ask sea', 'polite cheery immediately ask sea charge', 'polite cheery immediately ask sea charge tell', 'polite cheery immediately ask sea charge tell six', 'polite cheery immediately ask sea charge tell six feel', 'cheery', 'cheery immediately', 'cheery immediately ask', 'cheery immediately ask sea', 'cheery immediately ask sea charge', 'cheery immediately ask sea charge tell', 'cheery immediately ask sea charge tell six', 'cheery immediately ask sea charge tell six feel', 'immediately', 'immediately ask', 'immediately ask sea', 'immediately ask sea charge', 'immediately ask sea charge tell', 'immediately ask sea charge tell six', 'immediately ask sea charge tell six feel', 'ask', 'ask sea', 'ask sea charge', 'ask sea charge tell', 'ask sea charge tell six', 'ask sea charge tell six feel', 'sea', 'sea charge', 'sea charge tell', 'sea charge tell six', 'sea charge tell six feel', 'charge', 'charge tell', 'charge tell six', 'charge tell six feel', 'tell', 'tell six', 'tell six feel', 'six', 'six feel', 'feel']",1,0,0,0,0,0,0,0,0.0285714285714285,0.0
173999,I'm honestly at the point if I need anymore questions answered I'll probably see a dif surgeon.,1,honestly point need anymore question answer ill probably surgeon,"['honestly', 'honestly point', 'honestly point need', 'honestly point need anymore', 'honestly point need anymore question', 'honestly point need anymore question answer', 'honestly point need anymore question answer ill', 'honestly point need anymore question answer ill probably', 'honestly point need anymore question answer ill probably surgeon', 'point', 'point need', 'point need anymore', 'point need anymore question', 'point need anymore question answer', 'point need anymore question answer ill', 'point need anymore question answer ill probably', 'point need anymore question answer ill probably surgeon', 'need', 'need anymore', 'need anymore question', 'need anymore question answer', 'need anymore question answer ill', 'need anymore question answer ill probably', 'need anymore question answer ill probably surgeon', 'anymore', 'anymore question', 'anymore question answer', 'anymore question answer ill', 'anymore question answer ill probably', 'anymore question answer ill probably surgeon', 'question', 'question answer', 'question answer ill', 'question answer ill probably', 'question answer ill probably surgeon', 'answer', 'answer ill', 'answer ill probably', 'answer ill probably surgeon', 'ill', 'ill probably', 'ill probably surgeon', 'probably', 'probably surgeon', 'surgeon']",0,0,1,0,1,1,0,0,0.1,0.0
170453,I started the process back in September 2021 and here we are in June and still no answer.,1,start process no answer,"['start', 'start process', 'start process no', 'start process no answer', 'process', 'process no', 'process no answer', 'no', 'no answer', 'answer']",0,0,0,0,0,1,0,0,0.08,0.0
63464,She's very caring and answers all your questions,0,dare answer question,"['dare', 'dare answer', 'dare answer question', 'answer', 'answer question', 'question']",0,0,1,0,0,1,0,0,0.1904761904761904,0.0
128572,Ask him all your questions because he'll answer them.,0,ask question hell answer,"['ask', 'ask question', 'ask question hell', 'ask question hell answer', 'question', 'question hell', 'question hell answer', 'hell', 'hell answer', 'answer']",1,1,1,0,0,1,0,0,0.32,0.0
123601,Any questions I had were answered in a timely manner.,0,question answer timely manner,"['question', 'question answer', 'question answer timely', 'question answer timely manner', 'answer', 'answer timely', 'answer timely manner', 'timely', 'timely manner', 'manner']",0,0,1,0,1,1,0,0,0.24,0.0
191424,"As I would quickly find out they don't answer their phones,",1,quickly find answer phone,"['quickly', 'quickly find', 'quickly find answer', 'quickly find answer phone', 'find', 'find answer', 'find answer phone', 'answer', 'answer phone', 'phone']",0,0,0,0,0,1,0,0,0.08,0.0
107508,"I couldn't ask for a better experience or results. 10 months later, the scars are almost gone, and",0,ask good experience result scar go,"['ask', 'ask good', 'ask good experience', 'ask good experience result', 'ask good experience result scar', 'ask good experience result scar go', 'good', 'good experience', 'good experience result', 'good experience result scar', 'good experience result scar go', 'experience', 'experience result', 'experience result scar', 'experience result scar go', 'result', 'result scar', 'result scar go', 'scar', 'scar go', 'go']",1,0,0,0,0,0,0,0,0.0555555555555555,0.0
184395,are-patients have a right to question or discuss anything without being talked down to.,1,arepatients right question discus talk,"['arepatients', 'arepatients right', 'arepatients right question', 'arepatients right question discus', 'arepatients right question discus talk', 'right', 'right question', 'right question discus', 'right question discus talk', 'question', 'question discus', 'question discus talk', 'discus', 'discus talk', 'talk']",0,0,1,0,0,0,0,0,0.0666666666666666,0.0
89553,"Dr. Naderi was very attentive and answered my emails at all hours of the night (sorry!). Most importantly, he prepared me",0,attentive answer e-mail sorry importantly prepare,"['attentive', 'attentive answer', 'attentive answer e-mail', 'attentive answer e-mail sorry', 'attentive answer e-mail sorry importantly', 'attentive answer e-mail sorry importantly prepare', 'answer', 'answer e-mail', 'answer e-mail sorry', 'answer e-mail sorry importantly', 'answer e-mail sorry importantly prepare', 'e-mail', 'e-mail sorry', 'e-mail sorry importantly', 'e-mail sorry importantly prepare', 'sorry', 'sorry importantly', 'sorry importantly prepare', 'importantly', 'importantly prepare', 'prepare']",0,0,0,0,0,1,0,0,0.0555555555555555,0.0
67778,All of my question were answers and all followup questions were gladly given.,0,question answer follow question gladly give,"['question', 'question answer', 'question answer follow', 'question answer follow question', 'question answer follow question gladly', 'question answer follow question gladly give', 'answer', 'answer follow', 'answer follow question', 'answer follow question gladly', 'answer follow question gladly give', 'follow', 'follow question', 'follow question gladly', 'follow question gladly give', 'question', 'question gladly', 'question gladly give', 'gladly', 'gladly give', 'give']",0,0,1,0,1,1,0,0,0.1666666666666666,0.0
161015,No unnecessary questions asked.,0,no unnecessary question ask,"['no', 'no unnecessary', 'no unnecessary question', 'no unnecessary question ask', 'unnecessary', 'unnecessary question', 'unnecessary question ask', 'question', 'question ask', 'ask']",1,0,1,0,0,0,0,0,0.16,0.0
85174,and definitely puts me at ease whenever I have any questions.,0,decidedly put ease question,"['decidedly', 'decidedly put', 'decidedly put ease', 'decidedly put ease question', 'put', 'put ease', 'put ease question', 'ease', 'ease question', 'question']",0,0,1,0,0,0,0,0,0.08,0.0
70005,On multiple occasions they have stopped to ask how I was.,0,multiple occasion stop ask,"['multiple', 'multiple occasion', 'multiple occasion stop', 'multiple occasion stop ask', 'occasion', 'occasion stop', 'occasion stop ask', 'stop', 'stop ask', 'ask']",1,0,0,0,0,0,0,0,0.08,0.0
141946,You can also ask his nurse or any of the administrators questions through the app.,0,ask nurse administrator question pp,"['ask', 'ask nurse', 'ask nurse administrator', 'ask nurse administrator question', 'ask nurse administrator question pp', 'nurse', 'nurse administrator', 'nurse administrator question', 'nurse administrator question pp', 'administrator', 'administrator question', 'administrator question pp', 'question', 'question pp', 'pp']",1,0,1,0,0,0,0,0,0.1333333333333333,0.0
128032,"He began the visit by once again asking me to be quiet and not speak because he needed to have ""his say.""",1,begin visit ask quiet not speak need,"['begin', 'begin visit', 'begin visit ask', 'begin visit ask quiet', 'begin visit ask quiet not', 'begin visit ask quiet not speak', 'begin visit ask quiet not speak need', 'visit', 'visit ask', 'visit ask quiet', 'visit ask quiet not', 'visit ask quiet not speak', 'visit ask quiet not speak need', 'ask', 'ask quiet', 'ask quiet not', 'ask quiet not speak', 'ask quiet not speak need', 'quiet', 'quiet not', 'quiet not speak', 'quiet not speak need', 'not', 'not speak', 'not speak need', 'speak', 'speak need', 'need']",1,0,0,0,0,0,0,0,0.0465116279069767,0.0
70831,I found that Dr. Soto and his staff were very attentive and willing to discuss any questions or concerns.,0,find staff attentive willing discus question concern,"['find', 'find staff', 'find staff attentive', 'find staff attentive willing', 'find staff attentive willing discus', 'find staff attentive willing discus question', 'find staff attentive willing discus question concern', 'staff', 'staff attentive', 'staff attentive willing', 'staff attentive willing discus', 'staff attentive willing discus question', 'staff attentive willing discus question concern', 'attentive', 'attentive willing', 'attentive willing discus', 'attentive willing discus question', 'attentive willing discus question concern', 'willing', 'willing discus', 'willing discus question', 'willing discus question concern', 'discus', 'discus question', 'discus question concern', 'question', 'question concern', 'concern']",0,0,1,0,0,0,0,0,0.0465116279069767,0.0
127765,"Dr. McElgunn didn't even ask why I was there, just looked at my hands and diagnosed me.",1,ask look hand diagnose,"['ask', 'ask look', 'ask look hand', 'ask look hand diagnose', 'look', 'look hand', 'look hand diagnose', 'hand', 'hand diagnose', 'diagnose']",1,0,0,0,0,0,0,0,0.08,0.0
159544,"questions and concerns, I could not be happier with my results and experience.",0,question concern not happy result experience,"['question', 'question concern', 'question concern not', 'question concern not happy', 'question concern not happy result', 'question concern not happy result experience', 'concern', 'concern not', 'concern not happy', 'concern not happy result', 'concern not happy result experience', 'not', 'not happy', 'not happy result', 'not happy result experience', 'happy', 'happy result', 'happy result experience', 'result', 'result experience', 'experience']",0,0,1,0,0,0,0,0,0.0555555555555555,0.0
96002,"Any questions I have ever had, she has answered fully.",0,question answer fully,"['question', 'question answer', 'question answer fully', 'answer', 'answer fully', 'fully']",0,0,1,0,1,1,0,0,0.2857142857142857,0.0
154025,"Answered all my questions, and didnt drag things out with multiple visits or waisting my time.",0,answer question drag thing multiple visit wait time,"['answer', 'answer question', 'answer question drag', 'answer question drag thing', 'answer question drag thing multiple', 'answer question drag thing multiple visit', 'answer question drag thing multiple visit wait', 'answer question drag thing multiple visit wait time', 'question', 'question drag', 'question drag thing', 'question drag thing multiple', 'question drag thing multiple visit', 'question drag thing multiple visit wait', 'question drag thing multiple visit wait time', 'drag', 'drag thing', 'drag thing multiple', 'drag thing multiple visit', 'drag thing multiple visit wait', 'drag thing multiple visit wait time', 'thing', 'thing multiple', 'thing multiple visit', 'thing multiple visit wait', 'thing multiple visit wait time', 'multiple', 'multiple visit', 'multiple visit wait', 'multiple visit wait time', 'visit', 'visit wait', 'visit wait time', 'wait', 'wait time', 'time']",0,0,1,0,0,1,0,0,0.0784313725490196,0.0
107615,"He was patient, he listened and answered ALL our questions in full detail until We were satisfied.",0,patient listen answer question detail satisfy,"['patient', 'patient listen', 'patient listen answer', 'patient listen answer question', 'patient listen answer question detail', 'patient listen answer question detail satisfy', 'listen', 'listen answer', 'listen answer question', 'listen answer question detail', 'listen answer question detail satisfy', 'answer', 'answer question', 'answer question detail', 'answer question detail satisfy', 'question', 'question detail', 'question detail satisfy', 'detail', 'detail satisfy', 'satisfy']",0,0,1,0,0,1,0,0,0.1111111111111111,0.0
100696,and make you feel very comfortable.the doctor always ask if I have any questions and I comfortable asking anything,0,feel comfortablethe doctor ask question comfortable ask,"['feel', 'feel comfortablethe', 'feel comfortablethe doctor', 'feel comfortablethe doctor ask', 'feel comfortablethe doctor ask question', 'feel comfortablethe doctor ask question comfortable', 'feel comfortablethe doctor ask question comfortable ask', 'comfortablethe', 'comfortablethe doctor', 'comfortablethe doctor ask', 'comfortablethe doctor ask question', 'comfortablethe doctor ask question comfortable', 'comfortablethe doctor ask question comfortable ask', 'doctor', 'doctor ask', 'doctor ask question', 'doctor ask question comfortable', 'doctor ask question comfortable ask', 'ask', 'ask question', 'ask question comfortable', 'ask question comfortable ask', 'question', 'question comfortable', 'question comfortable ask', 'comfortable', 'comfortable ask', 'ask']",1,1,1,0,0,0,0,0,0.1395348837209302,0.0
63420,"Anytime I needed her or any questions that I asked, she was right there.",0,day need question ask right,"['day', 'day need', 'day need question', 'day need question ask', 'day need question ask right', 'need', 'need question', 'need question ask', 'need question ask right', 'question', 'question ask', 'question ask right', 'ask', 'ask right', 'right']",1,0,1,0,0,0,0,0,0.1333333333333333,0.0
87957,"Dr. Shah himself was friendly, approachable with any questions, and helped relieved my anxiety regarding anesthesia",0,friendly unapproachable question help relieve anxiety,"['friendly', 'friendly unapproachable', 'friendly unapproachable question', 'friendly unapproachable question help', 'friendly unapproachable question help relieve', 'friendly unapproachable question help relieve anxiety', 'unapproachable', 'unapproachable question', 'unapproachable question help', 'unapproachable question help relieve', 'unapproachable question help relieve anxiety', 'question', 'question help', 'question help relieve', 'question help relieve anxiety', 'help', 'help relieve', 'help relieve anxiety', 'relieve', 'relieve anxiety', 'anxiety']",0,0,1,0,0,0,0,0,0.0555555555555555,0.0
90543,"thorough in answering any questions, uses a program that allows you to see what your nose will look like after surgery.",0,thorough answer question u program allow nose look like surgery,"['thorough', 'thorough answer', 'thorough answer question', 'thorough answer question u', 'thorough answer question u program', 'thorough answer question u program allow', 'thorough answer question u program allow nose', 'thorough answer question u program allow nose look', 'thorough answer question u program allow nose look like', 'thorough answer question u program allow nose look like surgery', 'answer', 'answer question', 'answer question u', 'answer question u program', 'answer question u program allow', 'answer question u program allow nose', 'answer question u program allow nose look', 'answer question u program allow nose look like', 'answer question u program allow nose look like surgery', 'question', 'question u', 'question u program', 'question u program allow', 'question u program allow nose', 'question u program allow nose look', 'question u program allow nose look like', 'question u program allow nose look like surgery', 'u', 'u program', 'u program allow', 'u program allow nose', 'u program allow nose look', 'u program allow nose look like', 'u program allow nose look like surgery', 'program', 'program allow', 'program allow nose', 'program allow nose look', 'program allow nose look like', 'program allow nose look like surgery', 'allow', 'allow nose', 'allow nose look', 'allow nose look like', 'allow nose look like surgery', 'nose', 'nose look', 'nose look like', 'nose look like surgery', 'look', 'look like', 'look like surgery', 'like', 'like surgery', 'surgery']",0,0,1,0,0,1,0,0,0.0571428571428571,0.0
81634,After having my intelligence called into question by two doctors,1,have intelligence call question doctor,"['have', 'have intelligence', 'have intelligence call', 'have intelligence call question', 'have intelligence call question doctor', 'intelligence', 'intelligence call', 'intelligence call question', 'intelligence call question doctor', 'call', 'call question', 'call question doctor', 'question', 'question doctor', 'doctor']",0,0,1,0,0,0,0,0,0.0666666666666666,0.0
168868,"After repeated questions about why my nose still looked the way it did, Larry gave me the run around,",1,repeat question nose look way give run,"['repeat', 'repeat question', 'repeat question nose', 'repeat question nose look', 'repeat question nose look way', 'repeat question nose look way give', 'repeat question nose look way give run', 'question', 'question nose', 'question nose look', 'question nose look way', 'question nose look way give', 'question nose look way give run', 'nose', 'nose look', 'nose look way', 'nose look way give', 'nose look way give run', 'look', 'look way', 'look way give', 'look way give run', 'way', 'way give', 'way give run', 'give', 'give run', 'run']",0,0,1,0,0,0,0,0,0.0465116279069767,0.0
108304,Everyone asks me If I lost weight because the results look so natural.,0,ask lose weight result look natural,"['ask', 'ask lose', 'ask lose weight', 'ask lose weight result', 'ask lose weight result look', 'ask lose weight result look natural', 'lose', 'lose weight', 'lose weight result', 'lose weight result look', 'lose weight result look natural', 'weight', 'weight result', 'weight result look', 'weight result look natural', 'result', 'result look', 'result look natural', 'look', 'look natural', 'natural']",1,0,0,0,0,0,0,0,0.0555555555555555,0.0
92221,he answered all my questions efficiently and provided me with a sound realistic Treatment Plan.,0,answer question efficiently provide sound realistic treatment plan,"['answer', 'answer question', 'answer question efficiently', 'answer question efficiently provide', 'answer question efficiently provide sound', 'answer question efficiently provide sound realistic', 'answer question efficiently provide sound realistic treatment', 'answer question efficiently provide sound realistic treatment plan', 'question', 'question efficiently', 'question efficiently provide', 'question efficiently provide sound', 'question efficiently provide sound realistic', 'question efficiently provide sound realistic treatment', 'question efficiently provide sound realistic treatment plan', 'efficiently', 'efficiently provide', 'efficiently provide sound', 'efficiently provide sound realistic', 'efficiently provide sound realistic treatment', 'efficiently provide sound realistic treatment plan', 'provide', 'provide sound', 'provide sound realistic', 'provide sound realistic treatment', 'provide sound realistic treatment plan', 'sound', 'sound realistic', 'sound realistic treatment', 'sound realistic treatment plan', 'realistic', 'realistic treatment', 'realistic treatment plan', 'treatment', 'treatment plan', 'plan']",0,0,1,0,0,1,0,0,0.0784313725490196,0.0
155788,For a simple question that I had there was a roundabout way they would answer.,1,simple question roundabout way answer,"['simple', 'simple question', 'simple question roundabout', 'simple question roundabout way', 'simple question roundabout way answer', 'question', 'question roundabout', 'question roundabout way', 'question roundabout way answer', 'roundabout', 'roundabout way', 'roundabout way answer', 'way', 'way answer', 'answer']",0,0,1,0,0,1,0,0,0.1333333333333333,0.0
102701,My experience with Dr. Jacobsen and his staff has been the best anyone could ask for.,0,experience staff good ask,"['experience', 'experience staff', 'experience staff good', 'experience staff good ask', 'staff', 'staff good', 'staff good ask', 'good', 'good ask', 'ask']",1,0,0,0,0,0,0,0,0.08,0.0
68291,Even in weekend rounds he still took the time to answer any questions about my care completely...Jessica Thomas,0,round take time answer question care,"['round', 'round take', 'round take time', 'round take time answer', 'round take time answer question', 'round take time answer question care', 'take', 'take time', 'take time answer', 'take time answer question', 'take time answer question care', 'time', 'time answer', 'time answer question', 'time answer question care', 'answer', 'answer question', 'answer question care', 'question', 'question care', 'care']",0,0,1,0,0,1,0,0,0.1111111111111111,0.0
141147,I liked how they ask you about yourself to later on update the Dr. it made me feel comfortable,0,like ask late update dr feel comfortable,"['like', 'like ask', 'like ask late', 'like ask late update', 'like ask late update dr', 'like ask late update dr feel', 'like ask late update dr feel comfortable', 'ask', 'ask late', 'ask late update', 'ask late update dr', 'ask late update dr feel', 'ask late update dr feel comfortable', 'late', 'late update', 'late update dr', 'late update dr feel', 'late update dr feel comfortable', 'update', 'update dr', 'update dr feel', 'update dr feel comfortable', 'dr', 'dr feel', 'dr feel comfortable', 'feel', 'feel comfortable', 'comfortable']",1,0,0,0,0,0,0,0,0.0465116279069767,0.0
