commentId,comment,classification,comment_processed,word_phrase_list,thank,include,include susan,susan,susan walk,walk,similarity_score,regression_weight
171043,When you walk in the front door they call you by your first name.,0,walk door,"['walk', 'walk door', 'door']",0,0,0,0,0,1,0.1538461538461538,0.0
97405,for their patients to walk away happy and confident.,0,patient walk away happy confident,"['patient', 'patient walk', 'patient walk away', 'patient walk away happy', 'patient walk away happy confident', 'walk', 'walk away', 'walk away happy', 'walk away happy confident', 'away', 'away happy', 'away happy confident', 'happy', 'happy confident', 'confident']",0,0,0,0,0,1,0.08,0.0
120274,Thank you very much!!!,0,thank,['thank'],1,0,0,0,0,0,0.1818181818181818,0.0
115985,I had been to a few consultations with other doctors and always walked away with a feeling of uncertainty.,1,consultation doctor walk away feel uncertainty,"['consultation', 'consultation doctor', 'consultation doctor walk', 'consultation doctor walk away', 'consultation doctor walk away feel', 'consultation doctor walk away feel uncertainty', 'doctor', 'doctor walk', 'doctor walk away', 'doctor walk away feel', 'doctor walk away feel uncertainty', 'walk', 'walk away', 'walk away feel', 'walk away feel uncertainty', 'away', 'away feel', 'away feel uncertainty', 'feel', 'feel uncertainty', 'uncertainty']",0,0,0,0,0,1,0.064516129032258,0.0
144245,With all the money I spent I was treated like I walked in and spent $500 on a few units of a filler.,1,money spend treat like walk spend unit filler,"['money', 'money spend', 'money spend treat', 'money spend treat like', 'money spend treat like walk', 'money spend treat like walk spend', 'money spend treat like walk spend unit', 'money spend treat like walk spend unit filler', 'spend', 'spend treat', 'spend treat like', 'spend treat like walk', 'spend treat like walk spend', 'spend treat like walk spend unit', 'spend treat like walk spend unit filler', 'treat', 'treat like', 'treat like walk', 'treat like walk spend', 'treat like walk spend unit', 'treat like walk spend unit filler', 'like', 'like walk', 'like walk spend', 'like walk spend unit', 'like walk spend unit filler', 'walk', 'walk spend', 'walk spend unit', 'walk spend unit filler', 'spend', 'spend unit', 'spend unit filler', 'unit', 'unit filler', 'filler']",0,0,0,0,0,1,0.0434782608695652,0.0
180827,Nothing feels better than walking into a place where everyone is welcoming you with a beautiful smile and being very friendly,0,feel good walk place welcome beautiful smile friendly,"['feel', 'feel good', 'feel good walk', 'feel good walk place', 'feel good walk place welcome', 'feel good walk place welcome beautiful', 'feel good walk place welcome beautiful smile', 'feel good walk place welcome beautiful smile friendly', 'good', 'good walk', 'good walk place', 'good walk place welcome', 'good walk place welcome beautiful', 'good walk place welcome beautiful smile', 'good walk place welcome beautiful smile friendly', 'walk', 'walk place', 'walk place welcome', 'walk place welcome beautiful', 'walk place welcome beautiful smile', 'walk place welcome beautiful smile friendly', 'place', 'place welcome', 'place welcome beautiful', 'place welcome beautiful smile', 'place welcome beautiful smile friendly', 'welcome', 'welcome beautiful', 'welcome beautiful smile', 'welcome beautiful smile friendly', 'beautiful', 'beautiful smile', 'beautiful smile friendly', 'smile', 'smile friendly', 'friendly']",0,0,0,0,0,1,0.0434782608695652,0.0
88813,"From the moment I walke in everyone was very friendly, love it.",0,moment walk friendly love,"['moment', 'moment walk', 'moment walk friendly', 'moment walk friendly love', 'walk', 'walk friendly', 'walk friendly love', 'friendly', 'friendly love', 'love']",0,0,0,0,0,1,0.1,0.0
156593,and walked in to speak with the very helpful front desk wizard.,0,walk speak helpful desk wizard,"['walk', 'walk speak', 'walk speak helpful', 'walk speak helpful desk', 'walk speak helpful desk wizard', 'speak', 'speak helpful', 'speak helpful desk', 'speak helpful desk wizard', 'helpful', 'helpful desk', 'helpful desk wizard', 'desk', 'desk wizard', 'wizard']",0,0,0,0,0,1,0.08,0.0
127952,I never took one pain killer and was walking by that afternoon.,0,take pain killer walk,"['take', 'take pain', 'take pain killer', 'take pain killer walk', 'pain', 'pain killer', 'pain killer walk', 'killer', 'killer walk', 'walk']",0,0,0,0,0,1,0.1,0.0
133721,"If I had known you had walk-in hours, we would have come to you sooner.",0,know walk hour come sooner,"['know', 'know walk', 'know walk hour', 'know walk hour come', 'know walk hour come sooner', 'walk', 'walk hour', 'walk hour come', 'walk hour come sooner', 'hour', 'hour come', 'hour come sooner', 'come', 'come sooner', 'sooner']",0,0,0,0,0,1,0.08,0.0
101393,Thank you Dr. Rosen for caring greatly for your patients.,0,thank dr rise dare greatly patient,"['thank', 'thank dr', 'thank dr rise', 'thank dr rise dare', 'thank dr rise dare greatly', 'thank dr rise dare greatly patient', 'dr', 'dr rise', 'dr rise dare', 'dr rise dare greatly', 'dr rise dare greatly patient', 'rise', 'rise dare', 'rise dare greatly', 'rise dare greatly patient', 'dare', 'dare greatly', 'dare greatly patient', 'greatly', 'greatly patient', 'patient']",1,0,0,0,0,0,0.064516129032258,0.0
101056,and being told that the contacts I have are as good as it gets I thank the Lord above went to see Dr. SEGAL.,0,tell contact good get thank lord go dr legal,"['tell', 'tell contact', 'tell contact good', 'tell contact good get', 'tell contact good get thank', 'tell contact good get thank lord', 'tell contact good get thank lord go', 'tell contact good get thank lord go dr', 'tell contact good get thank lord go dr legal', 'contact', 'contact good', 'contact good get', 'contact good get thank', 'contact good get thank lord', 'contact good get thank lord go', 'contact good get thank lord go dr', 'contact good get thank lord go dr legal', 'good', 'good get', 'good get thank', 'good get thank lord', 'good get thank lord go', 'good get thank lord go dr', 'good get thank lord go dr legal', 'get', 'get thank', 'get thank lord', 'get thank lord go', 'get thank lord go dr', 'get thank lord go dr legal', 'thank', 'thank lord', 'thank lord go', 'thank lord go dr', 'thank lord go dr legal', 'lord', 'lord go', 'lord go dr', 'lord go dr legal', 'go', 'go dr', 'go dr legal', 'dr', 'dr legal', 'legal']",1,0,0,0,0,0,0.0363636363636363,0.0
87728,Thank you Dr. Hendricks!,0,thank dr hendricks,"['thank', 'thank dr', 'thank dr hendricks', 'dr', 'dr hendricks', 'hendricks']",1,0,0,0,0,0,0.125,0.0
117367,"The reactions of all who have known me for years were very positive and it looks natural. ?Thank you, Dr. Barnett!",0,reaction know positive look natural thank dr earnest,"['reaction', 'reaction know', 'reaction know positive', 'reaction know positive look', 'reaction know positive look natural', 'reaction know positive look natural thank', 'reaction know positive look natural thank dr', 'reaction know positive look natural thank dr earnest', 'know', 'know positive', 'know positive look', 'know positive look natural', 'know positive look natural thank', 'know positive look natural thank dr', 'know positive look natural thank dr earnest', 'positive', 'positive look', 'positive look natural', 'positive look natural thank', 'positive look natural thank dr', 'positive look natural thank dr earnest', 'look', 'look natural', 'look natural thank', 'look natural thank dr', 'look natural thank dr earnest', 'natural', 'natural thank', 'natural thank dr', 'natural thank dr earnest', 'thank', 'thank dr', 'thank dr earnest', 'dr', 'dr earnest', 'earnest']",1,0,0,0,0,0,0.0434782608695652,0.0
99158,Thank you for making me understand the treatment needed.,0,thank make understand treatment need,"['thank', 'thank make', 'thank make understand', 'thank make understand treatment', 'thank make understand treatment need', 'make', 'make understand', 'make understand treatment', 'make understand treatment need', 'understand', 'understand treatment', 'understand treatment need', 'treatment', 'treatment need', 'need']",1,0,0,0,0,0,0.08,0.0
101345,As soon as I walked into his office he looked at the MRI and Xray and said I know exactly what your problem is.,0,soon walk office look mister gray say know precisely problem,"['soon', 'soon walk', 'soon walk office', 'soon walk office look', 'soon walk office look mister', 'soon walk office look mister gray', 'soon walk office look mister gray say', 'soon walk office look mister gray say know', 'soon walk office look mister gray say know precisely', 'soon walk office look mister gray say know precisely problem', 'walk', 'walk office', 'walk office look', 'walk office look mister', 'walk office look mister gray', 'walk office look mister gray say', 'walk office look mister gray say know', 'walk office look mister gray say know precisely', 'walk office look mister gray say know precisely problem', 'office', 'office look', 'office look mister', 'office look mister gray', 'office look mister gray say', 'office look mister gray say know', 'office look mister gray say know precisely', 'office look mister gray say know precisely problem', 'look', 'look mister', 'look mister gray', 'look mister gray say', 'look mister gray say know', 'look mister gray say know precisely', 'look mister gray say know precisely problem', 'mister', 'mister gray', 'mister gray say', 'mister gray say know', 'mister gray say know precisely', 'mister gray say know precisely problem', 'gray', 'gray say', 'gray say know', 'gray say know precisely', 'gray say know precisely problem', 'say', 'say know', 'say know precisely', 'say know precisely problem', 'know', 'know precisely', 'know precisely problem', 'precisely', 'precisely problem', 'problem']",0,0,0,0,0,1,0.0307692307692307,0.0
96485,a staff member walked past me while I was waiting in the back without a greeting or acknowledgement.,1,staff member walk past wait greet acknowledgment,"['staff', 'staff member', 'staff member walk', 'staff member walk past', 'staff member walk past wait', 'staff member walk past wait greet', 'staff member walk past wait greet acknowledgment', 'member', 'member walk', 'member walk past', 'member walk past wait', 'member walk past wait greet', 'member walk past wait greet acknowledgment', 'walk', 'walk past', 'walk past wait', 'walk past wait greet', 'walk past wait greet acknowledgment', 'past', 'past wait', 'past wait greet', 'past wait greet acknowledgment', 'wait', 'wait greet', 'wait greet acknowledgment', 'greet', 'greet acknowledgment', 'acknowledgment']",0,0,0,0,0,1,0.0526315789473684,0.0
161574,"for my kids, including my 2 year old who had to tag along. 2 Eye exams should not last this long.",1,kiss include tag eye examination not long,"['kiss', 'kiss include', 'kiss include tag', 'kiss include tag eye', 'kiss include tag eye examination', 'kiss include tag eye examination not', 'kiss include tag eye examination not long', 'include', 'include tag', 'include tag eye', 'include tag eye examination', 'include tag eye examination not', 'include tag eye examination not long', 'tag', 'tag eye', 'tag eye examination', 'tag eye examination not', 'tag eye examination not long', 'eye', 'eye examination', 'eye examination not', 'eye examination not long', 'examination', 'examination not', 'examination not long', 'not', 'not long', 'long']",0,1,0,0,0,0,0.0526315789473684,0.0
169681,She then walked in asking about a prescription she never wrote without looking at his chart to freshen up her memory.,1,walk ask prescription write look chart fresh memory,"['walk', 'walk ask', 'walk ask prescription', 'walk ask prescription write', 'walk ask prescription write look', 'walk ask prescription write look chart', 'walk ask prescription write look chart fresh', 'walk ask prescription write look chart fresh memory', 'ask', 'ask prescription', 'ask prescription write', 'ask prescription write look', 'ask prescription write look chart', 'ask prescription write look chart fresh', 'ask prescription write look chart fresh memory', 'prescription', 'prescription write', 'prescription write look', 'prescription write look chart', 'prescription write look chart fresh', 'prescription write look chart fresh memory', 'write', 'write look', 'write look chart', 'write look chart fresh', 'write look chart fresh memory', 'look', 'look chart', 'look chart fresh', 'look chart fresh memory', 'chart', 'chart fresh', 'chart fresh memory', 'fresh', 'fresh memory', 'memory']",0,0,0,0,0,1,0.0434782608695652,0.0
151630,"I also got some much needed dysport, and walked away without any bruising or redness.",0,get need disport walk away bruise redness,"['get', 'get need', 'get need disport', 'get need disport walk', 'get need disport walk away', 'get need disport walk away bruise', 'get need disport walk away bruise redness', 'need', 'need disport', 'need disport walk', 'need disport walk away', 'need disport walk away bruise', 'need disport walk away bruise redness', 'disport', 'disport walk', 'disport walk away', 'disport walk away bruise', 'disport walk away bruise redness', 'walk', 'walk away', 'walk away bruise', 'walk away bruise redness', 'away', 'away bruise', 'away bruise redness', 'bruise', 'bruise redness', 'redness']",0,0,0,0,0,1,0.0526315789473684,0.0
105974,Thank you for all you do everyday!,0,thank everyday,"['thank', 'thank everyday', 'everyday']",1,0,0,0,0,0,0.1538461538461538,0.0
115556,Thank you Dr. Halaas!,0,thank,['thank'],1,0,0,0,0,0,0.1818181818181818,0.0
186962,"RUN, don't walk to Ashley!",0,run walk ash,"['run', 'run walk', 'run walk ash', 'walk', 'walk ash', 'ash']",0,0,0,0,0,1,0.125,0.0
113313,Everything was explained to me including the cost.,0,explain include cost,"['explain', 'explain include', 'explain include cost', 'include', 'include cost', 'cost']",0,1,0,0,0,0,0.125,0.0
123090,and out it is rare u have wait I thank them for caring for me and my family,0,rare u wait thank dare family,"['rare', 'rare u', 'rare u wait', 'rare u wait thank', 'rare u wait thank dare', 'rare u wait thank dare family', 'u', 'u wait', 'u wait thank', 'u wait thank dare', 'u wait thank dare family', 'wait', 'wait thank', 'wait thank dare', 'wait thank dare family', 'thank', 'thank dare', 'thank dare family', 'dare', 'dare family', 'family']",1,0,0,0,0,0,0.064516129032258,0.0
89398,I think he may have spent 5 minutes from the time he walked into the exam room until he left.,1,think spend minute time walk examination room leave,"['think', 'think spend', 'think spend minute', 'think spend minute time', 'think spend minute time walk', 'think spend minute time walk examination', 'think spend minute time walk examination room', 'think spend minute time walk examination room leave', 'spend', 'spend minute', 'spend minute time', 'spend minute time walk', 'spend minute time walk examination', 'spend minute time walk examination room', 'spend minute time walk examination room leave', 'minute', 'minute time', 'minute time walk', 'minute time walk examination', 'minute time walk examination room', 'minute time walk examination room leave', 'time', 'time walk', 'time walk examination', 'time walk examination room', 'time walk examination room leave', 'walk', 'walk examination', 'walk examination room', 'walk examination room leave', 'examination', 'examination room', 'examination room leave', 'room', 'room leave', 'leave']",0,0,0,0,0,1,0.0434782608695652,0.0
186925,"Ignatowicz, DMD was the best, from the moment I walk in the receptionist to",0,good moment walk reception,"['good', 'good moment', 'good moment walk', 'good moment walk reception', 'moment', 'moment walk', 'moment walk reception', 'walk', 'walk reception', 'reception']",0,0,0,0,0,1,0.1,0.0
183988,"She was there every step of the way, including upon my post-op discharge home.",0,step way include rostov discharge home,"['step', 'step way', 'step way include', 'step way include rostov', 'step way include rostov discharge', 'step way include rostov discharge home', 'way', 'way include', 'way include rostov', 'way include rostov discharge', 'way include rostov discharge home', 'include', 'include rostov', 'include rostov discharge', 'include rostov discharge home', 'rostov', 'rostov discharge', 'rostov discharge home', 'discharge', 'discharge home', 'home']",0,1,0,0,0,0,0.064516129032258,0.0
67522,Thank you for changing the chairs in the exam rooms.,0,thank change chair examination room,"['thank', 'thank change', 'thank change chair', 'thank change chair examination', 'thank change chair examination room', 'change', 'change chair', 'change chair examination', 'change chair examination room', 'chair', 'chair examination', 'chair examination room', 'examination', 'examination room', 'room']",1,0,0,0,0,0,0.08,0.0
90910,Could not have been any easier or more pleasant from time I walked in to when I left.,0,not easy pleasant time walk leave,"['not', 'not easy', 'not easy pleasant', 'not easy pleasant time', 'not easy pleasant time walk', 'not easy pleasant time walk leave', 'easy', 'easy pleasant', 'easy pleasant time', 'easy pleasant time walk', 'easy pleasant time walk leave', 'pleasant', 'pleasant time', 'pleasant time walk', 'pleasant time walk leave', 'time', 'time walk', 'time walk leave', 'walk', 'walk leave', 'leave']",0,0,0,0,0,1,0.064516129032258,0.0
186648,"It was very good, thank you!",0,good thank,"['good', 'good thank', 'thank']",1,0,0,0,0,0,0.1538461538461538,0.0
59608,"If I called him he'd called me and if he operating in walk in, he said he'd come to Boston to meet me, because it's closer.",0,call call operate walk say come meet close,"['call', 'call call', 'call call operate', 'call call operate walk', 'call call operate walk say', 'call call operate walk say come', 'call call operate walk say come meet', 'call call operate walk say come meet close', 'call', 'call operate', 'call operate walk', 'call operate walk say', 'call operate walk say come', 'call operate walk say come meet', 'call operate walk say come meet close', 'operate', 'operate walk', 'operate walk say', 'operate walk say come', 'operate walk say come meet', 'operate walk say come meet close', 'walk', 'walk say', 'walk say come', 'walk say come meet', 'walk say come meet close', 'say', 'say come', 'say come meet', 'say come meet close', 'come', 'come meet', 'come meet close', 'meet', 'meet close', 'close']",0,0,0,0,0,1,0.0434782608695652,0.0
179999,Didn't even attempt to contact me when I walked out of your office.,1,attempt contact walk office,"['attempt', 'attempt contact', 'attempt contact walk', 'attempt contact walk office', 'contact', 'contact walk', 'contact walk office', 'walk', 'walk office', 'office']",0,0,0,0,0,1,0.1,0.0
123766,"Four hours after my surgery I was up and walking, no pain killers were necessary",0,surgery walk no pain tiller necessary,"['surgery', 'surgery walk', 'surgery walk no', 'surgery walk no pain', 'surgery walk no pain tiller', 'surgery walk no pain tiller necessary', 'walk', 'walk no', 'walk no pain', 'walk no pain tiller', 'walk no pain tiller necessary', 'no', 'no pain', 'no pain tiller', 'no pain tiller necessary', 'pain', 'pain tiller', 'pain tiller necessary', 'tiller', 'tiller necessary', 'necessary']",0,0,0,0,0,1,0.064516129032258,0.0
179248,"They even gave me gifts as a new customer, a thank you for choosing them.",0,give gift new customer thank choose,"['give', 'give gift', 'give gift new', 'give gift new customer', 'give gift new customer thank', 'give gift new customer thank choose', 'gift', 'gift new', 'gift new customer', 'gift new customer thank', 'gift new customer thank choose', 'new', 'new customer', 'new customer thank', 'new customer thank choose', 'customer', 'customer thank', 'customer thank choose', 'thank', 'thank choose', 'choose']",1,0,0,0,0,0,0.064516129032258,0.0
105942,I asked if he would have let his wife or daughter walk around the way I did for pretty much an entire year?,1,ask let wife daughter walk way pretty,"['ask', 'ask let', 'ask let wife', 'ask let wife daughter', 'ask let wife daughter walk', 'ask let wife daughter walk way', 'ask let wife daughter walk way pretty', 'let', 'let wife', 'let wife daughter', 'let wife daughter walk', 'let wife daughter walk way', 'let wife daughter walk way pretty', 'wife', 'wife daughter', 'wife daughter walk', 'wife daughter walk way', 'wife daughter walk way pretty', 'daughter', 'daughter walk', 'daughter walk way', 'daughter walk way pretty', 'walk', 'walk way', 'walk way pretty', 'way', 'way pretty', 'pretty']",0,0,0,0,0,1,0.0526315789473684,0.0
119826,"From the minute I walked in the door, he and his staff were so gracious and accommodating. ?Have to give a shout out to Angie",0,walk door staff gracious accommodation shout angle,"['walk', 'walk door', 'walk door staff', 'walk door staff gracious', 'walk door staff gracious accommodation', 'walk door staff gracious accommodation shout', 'walk door staff gracious accommodation shout angle', 'door', 'door staff', 'door staff gracious', 'door staff gracious accommodation', 'door staff gracious accommodation shout', 'door staff gracious accommodation shout angle', 'staff', 'staff gracious', 'staff gracious accommodation', 'staff gracious accommodation shout', 'staff gracious accommodation shout angle', 'gracious', 'gracious accommodation', 'gracious accommodation shout', 'gracious accommodation shout angle', 'accommodation', 'accommodation shout', 'accommodation shout angle', 'shout', 'shout angle', 'angle']",0,0,0,0,0,1,0.0526315789473684,0.0
125954,Again thank you until my next appointment .,0,thank appointment,"['thank', 'thank appointment', 'appointment']",1,0,0,0,0,0,0.1538461538461538,0.0
135190,Thank you jesus.,0,thank,['thank'],1,0,0,0,0,0,0.1818181818181818,0.0
97017,"I go back for a different perscription and they perscription a sulfate drink I'm allergic too, thank god",1,different prescription prescription surface drink allergic thank god,"['different', 'different prescription', 'different prescription prescription', 'different prescription prescription surface', 'different prescription prescription surface drink', 'different prescription prescription surface drink allergic', 'different prescription prescription surface drink allergic thank', 'different prescription prescription surface drink allergic thank god', 'prescription', 'prescription prescription', 'prescription prescription surface', 'prescription prescription surface drink', 'prescription prescription surface drink allergic', 'prescription prescription surface drink allergic thank', 'prescription prescription surface drink allergic thank god', 'prescription', 'prescription surface', 'prescription surface drink', 'prescription surface drink allergic', 'prescription surface drink allergic thank', 'prescription surface drink allergic thank god', 'surface', 'surface drink', 'surface drink allergic', 'surface drink allergic thank', 'surface drink allergic thank god', 'drink', 'drink allergic', 'drink allergic thank', 'drink allergic thank god', 'allergic', 'allergic thank', 'allergic thank god', 'thank', 'thank god', 'god']",1,0,0,0,0,0,0.0434782608695652,0.0
191300,"To add, the surgery started right on time-- I walked into the surgery room with the post op nurse",0,add surgery start right time walk surgery room post op nurse,"['add', 'add surgery', 'add surgery start', 'add surgery start right', 'add surgery start right time', 'add surgery start right time walk', 'add surgery start right time walk surgery', 'add surgery start right time walk surgery room', 'add surgery start right time walk surgery room post', 'add surgery start right time walk surgery room post op', 'add surgery start right time walk surgery room post op nurse', 'surgery', 'surgery start', 'surgery start right', 'surgery start right time', 'surgery start right time walk', 'surgery start right time walk surgery', 'surgery start right time walk surgery room', 'surgery start right time walk surgery room post', 'surgery start right time walk surgery room post op', 'surgery start right time walk surgery room post op nurse', 'start', 'start right', 'start right time', 'start right time walk', 'start right time walk surgery', 'start right time walk surgery room', 'start right time walk surgery room post', 'start right time walk surgery room post op', 'start right time walk surgery room post op nurse', 'right', 'right time', 'right time walk', 'right time walk surgery', 'right time walk surgery room', 'right time walk surgery room post', 'right time walk surgery room post op', 'right time walk surgery room post op nurse', 'time', 'time walk', 'time walk surgery', 'time walk surgery room', 'time walk surgery room post', 'time walk surgery room post op', 'time walk surgery room post op nurse', 'walk', 'walk surgery', 'walk surgery room', 'walk surgery room post', 'walk surgery room post op', 'walk surgery room post op nurse', 'surgery', 'surgery room', 'surgery room post', 'surgery room post op', 'surgery room post op nurse', 'room', 'room post', 'room post op', 'room post op nurse', 'post', 'post op', 'post op nurse', 'op', 'op nurse', 'nurse']",0,0,0,0,0,1,0.0263157894736842,0.0
118046,"When I walked into the office, it was a pleasant experience.",0,walk office pleasant experience,"['walk', 'walk office', 'walk office pleasant', 'walk office pleasant experience', 'office', 'office pleasant', 'office pleasant experience', 'pleasant', 'pleasant experience', 'experience']",0,0,0,0,0,1,0.1,0.0
180338,Said bye bye to spider veins on my nose and walked out with fresh amazing skin!,0,say bye bye spider vein nose walk fresh amaze skin,"['say', 'say bye', 'say bye bye', 'say bye bye spider', 'say bye bye spider vein', 'say bye bye spider vein nose', 'say bye bye spider vein nose walk', 'say bye bye spider vein nose walk fresh', 'say bye bye spider vein nose walk fresh amaze', 'say bye bye spider vein nose walk fresh amaze skin', 'bye', 'bye bye', 'bye bye spider', 'bye bye spider vein', 'bye bye spider vein nose', 'bye bye spider vein nose walk', 'bye bye spider vein nose walk fresh', 'bye bye spider vein nose walk fresh amaze', 'bye bye spider vein nose walk fresh amaze skin', 'bye', 'bye spider', 'bye spider vein', 'bye spider vein nose', 'bye spider vein nose walk', 'bye spider vein nose walk fresh', 'bye spider vein nose walk fresh amaze', 'bye spider vein nose walk fresh amaze skin', 'spider', 'spider vein', 'spider vein nose', 'spider vein nose walk', 'spider vein nose walk fresh', 'spider vein nose walk fresh amaze', 'spider vein nose walk fresh amaze skin', 'vein', 'vein nose', 'vein nose walk', 'vein nose walk fresh', 'vein nose walk fresh amaze', 'vein nose walk fresh amaze skin', 'nose', 'nose walk', 'nose walk fresh', 'nose walk fresh amaze', 'nose walk fresh amaze skin', 'walk', 'walk fresh', 'walk fresh amaze', 'walk fresh amaze skin', 'fresh', 'fresh amaze', 'fresh amaze skin', 'amaze', 'amaze skin', 'skin']",0,0,0,0,0,1,0.0307692307692307,0.0
125882,I did get the peace of mind I wanted and needed and I can?t thank them enough.,0,peace mind want need thank,"['peace', 'peace mind', 'peace mind want', 'peace mind want need', 'peace mind want need thank', 'mind', 'mind want', 'mind want need', 'mind want need thank', 'want', 'want need', 'want need thank', 'need', 'need thank', 'thank']",1,0,0,0,0,0,0.08,0.0
69567,Thank you for hiring him.,0,thank hire,"['thank', 'thank hire', 'hire']",1,0,0,0,0,0,0.1538461538461538,0.0
85271,and well taken care of from the moment I walked in.,0,take care moment walk,"['take', 'take care', 'take care moment', 'take care moment walk', 'care', 'care moment', 'care moment walk', 'moment', 'moment walk', 'walk']",0,0,0,0,0,1,0.1,0.0
126802,I can?t thank him enough for how he has guided me threw this experience.,0,thank guide throw experience,"['thank', 'thank guide', 'thank guide throw', 'thank guide throw experience', 'guide', 'guide throw', 'guide throw experience', 'throw', 'throw experience', 'experience']",1,0,0,0,0,0,0.1,0.0
166176,"She is very organized, ready for you when you walk in the door, and is the sweetest!",0,organize ready walk door sweet,"['organize', 'organize ready', 'organize ready walk', 'organize ready walk door', 'organize ready walk door sweet', 'ready', 'ready walk', 'ready walk door', 'ready walk door sweet', 'walk', 'walk door', 'walk door sweet', 'door', 'door sweet', 'sweet']",0,0,0,0,0,1,0.08,0.0
117368,So how could he do good medicine and do no harm if he thinks half the patients who walk through the door are liars.,1,good medicine no harm think patient walk door liar,"['good', 'good medicine', 'good medicine no', 'good medicine no harm', 'good medicine no harm think', 'good medicine no harm think patient', 'good medicine no harm think patient walk', 'good medicine no harm think patient walk door', 'good medicine no harm think patient walk door liar', 'medicine', 'medicine no', 'medicine no harm', 'medicine no harm think', 'medicine no harm think patient', 'medicine no harm think patient walk', 'medicine no harm think patient walk door', 'medicine no harm think patient walk door liar', 'no', 'no harm', 'no harm think', 'no harm think patient', 'no harm think patient walk', 'no harm think patient walk door', 'no harm think patient walk door liar', 'harm', 'harm think', 'harm think patient', 'harm think patient walk', 'harm think patient walk door', 'harm think patient walk door liar', 'think', 'think patient', 'think patient walk', 'think patient walk door', 'think patient walk door liar', 'patient', 'patient walk', 'patient walk door', 'patient walk door liar', 'walk', 'walk door', 'walk door liar', 'door', 'door liar', 'liar']",0,0,0,0,0,1,0.0363636363636363,0.0
168101,"and walked me through all the pricing, my co pay, and any cosmetic that I was looking into.",0,walk prick co pay cosmetic look,"['walk', 'walk prick', 'walk prick co', 'walk prick co pay', 'walk prick co pay cosmetic', 'walk prick co pay cosmetic look', 'prick', 'prick co', 'prick co pay', 'prick co pay cosmetic', 'prick co pay cosmetic look', 'co', 'co pay', 'co pay cosmetic', 'co pay cosmetic look', 'pay', 'pay cosmetic', 'pay cosmetic look', 'cosmetic', 'cosmetic look', 'look']",0,0,0,0,0,1,0.064516129032258,0.0
77462,Thank you.,0,thank,['thank'],1,0,0,0,0,0,0.1818181818181818,0.0
112783,Thank you for giving me hope that my desired improvements are attainable.,0,thank give hope desire improvement gettable,"['thank', 'thank give', 'thank give hope', 'thank give hope desire', 'thank give hope desire improvement', 'thank give hope desire improvement gettable', 'give', 'give hope', 'give hope desire', 'give hope desire improvement', 'give hope desire improvement gettable', 'hope', 'hope desire', 'hope desire improvement', 'hope desire improvement gettable', 'desire', 'desire improvement', 'desire improvement gettable', 'improvement', 'improvement gettable', 'gettable']",1,0,0,0,0,0,0.064516129032258,0.0
175888,for the Spa department you can walk on over to the other part of the building and they can pull out the big guns.,0,sea department walk build pull big gun,"['sea', 'sea department', 'sea department walk', 'sea department walk build', 'sea department walk build pull', 'sea department walk build pull big', 'sea department walk build pull big gun', 'department', 'department walk', 'department walk build', 'department walk build pull', 'department walk build pull big', 'department walk build pull big gun', 'walk', 'walk build', 'walk build pull', 'walk build pull big', 'walk build pull big gun', 'build', 'build pull', 'build pull big', 'build pull big gun', 'pull', 'pull big', 'pull big gun', 'big', 'big gun', 'gun']",0,0,0,0,0,1,0.0526315789473684,0.0
109406,I lost my ability to walk in 2008 and he was able to correct multiple issues so that I could walk again without surgery.,0,lose ability walk able correct multiple issue walk surgery,"['lose', 'lose ability', 'lose ability walk', 'lose ability walk able', 'lose ability walk able correct', 'lose ability walk able correct multiple', 'lose ability walk able correct multiple issue', 'lose ability walk able correct multiple issue walk', 'lose ability walk able correct multiple issue walk surgery', 'ability', 'ability walk', 'ability walk able', 'ability walk able correct', 'ability walk able correct multiple', 'ability walk able correct multiple issue', 'ability walk able correct multiple issue walk', 'ability walk able correct multiple issue walk surgery', 'walk', 'walk able', 'walk able correct', 'walk able correct multiple', 'walk able correct multiple issue', 'walk able correct multiple issue walk', 'walk able correct multiple issue walk surgery', 'able', 'able correct', 'able correct multiple', 'able correct multiple issue', 'able correct multiple issue walk', 'able correct multiple issue walk surgery', 'correct', 'correct multiple', 'correct multiple issue', 'correct multiple issue walk', 'correct multiple issue walk surgery', 'multiple', 'multiple issue', 'multiple issue walk', 'multiple issue walk surgery', 'issue', 'issue walk', 'issue walk surgery', 'walk', 'walk surgery', 'surgery']",0,0,0,0,0,1,0.0363636363636363,0.0
164902,The office was so nice and front desk was so happy and cheerful when you first walk in.,0,office nice desk happy cheerful walk,"['office', 'office nice', 'office nice desk', 'office nice desk happy', 'office nice desk happy cheerful', 'office nice desk happy cheerful walk', 'nice', 'nice desk', 'nice desk happy', 'nice desk happy cheerful', 'nice desk happy cheerful walk', 'desk', 'desk happy', 'desk happy cheerful', 'desk happy cheerful walk', 'happy', 'happy cheerful', 'happy cheerful walk', 'cheerful', 'cheerful walk', 'walk']",0,0,0,0,0,1,0.064516129032258,0.0
180938,Felt informed and included.,0,feel inform include,"['feel', 'feel inform', 'feel inform include', 'inform', 'inform include', 'include']",0,1,0,0,0,0,0.125,0.0
