commentId,comment,classification,comment_processed,word_phrase_list,concern,concern acknowledge,acknowledge,similarity_score
171448,point A to point B as quickly as possible without listening to concerns.,1,point point b quickly possible listen concern,"['point', 'point point', 'point point b', 'point point b quickly', 'point point b quickly possible', 'point point b quickly possible listen', 'point point b quickly possible listen concern', 'point', 'point b', 'point b quickly', 'point b quickly possible', 'point b quickly possible listen', 'point b quickly possible listen concern', 'b', 'b quickly', 'b quickly possible', 'b quickly possible listen', 'b quickly possible listen concern', 'quickly', 'quickly possible', 'quickly possible listen', 'quickly possible listen concern', 'possible', 'possible listen', 'possible listen concern', 'listen', 'listen concern', 'concern']",1,0,0,0.5
134042,Im still waiting for them to address my concerns,1,m wait address concern,"['m', 'm wait', 'm wait address', 'm wait address concern', 'wait', 'wait address', 'wait address concern', 'address', 'address concern', 'concern']",1,0,0,0.5
191316,and calls me the day after to make a follow up should I have any concerns.,0,call follow concern,"['call', 'call follow', 'call follow concern', 'follow', 'follow concern', 'concern']",1,0,0,0.5
189240,"Instead of addressing my concerns with genuine care and empathy, they seemed dismissive and uninterested.",1,instead address concern genuine care dismissive uninterested,"['instead', 'instead address', 'instead address concern', 'instead address concern genuine', 'instead address concern genuine care', 'instead address concern genuine care dismissive', 'instead address concern genuine care dismissive uninterested', 'address', 'address concern', 'address concern genuine', 'address concern genuine care', 'address concern genuine care dismissive', 'address concern genuine care dismissive uninterested', 'concern', 'concern genuine', 'concern genuine care', 'concern genuine care dismissive', 'concern genuine care dismissive uninterested', 'genuine', 'genuine care', 'genuine care dismissive', 'genuine care dismissive uninterested', 'care', 'care dismissive', 'care dismissive uninterested', 'dismissive', 'dismissive uninterested', 'uninterested']",1,0,0,0.5
156279,Always pleasant and shows concern for my recovery journey.,0,pleasant show concern recovery journey,"['pleasant', 'pleasant show', 'pleasant show concern', 'pleasant show concern recovery', 'pleasant show concern recovery journey', 'show', 'show concern', 'show concern recovery', 'show concern recovery journey', 'concern', 'concern recovery', 'concern recovery journey', 'recovery', 'recovery journey', 'journey']",1,0,0,0.5
84986,Dr. Zweig was very professional and took the time to listen to my concerns,0,professional take time listen concern,"['professional', 'professional take', 'professional take time', 'professional take time listen', 'professional take time listen concern', 'take', 'take time', 'take time listen', 'take time listen concern', 'time', 'time listen', 'time listen concern', 'listen', 'listen concern', 'concern']",1,0,0,0.5
101183,I am also thoroughly pleased with Dr. Jurney and the time she takes to answer questions and address any concerns that I have.,0,thoroughly please dr journey time take answer question address concern,"['thoroughly', 'thoroughly please', 'thoroughly please dr', 'thoroughly please dr journey', 'thoroughly please dr journey time', 'thoroughly please dr journey time take', 'thoroughly please dr journey time take answer', 'thoroughly please dr journey time take answer question', 'thoroughly please dr journey time take answer question address', 'thoroughly please dr journey time take answer question address concern', 'please', 'please dr', 'please dr journey', 'please dr journey time', 'please dr journey time take', 'please dr journey time take answer', 'please dr journey time take answer question', 'please dr journey time take answer question address', 'please dr journey time take answer question address concern', 'dr', 'dr journey', 'dr journey time', 'dr journey time take', 'dr journey time take answer', 'dr journey time take answer question', 'dr journey time take answer question address', 'dr journey time take answer question address concern', 'journey', 'journey time', 'journey time take', 'journey time take answer', 'journey time take answer question', 'journey time take answer question address', 'journey time take answer question address concern', 'time', 'time take', 'time take answer', 'time take answer question', 'time take answer question address', 'time take answer question address concern', 'take', 'take answer', 'take answer question', 'take answer question address', 'take answer question address concern', 'answer', 'answer question', 'answer question address', 'answer question address concern', 'question', 'question address', 'question address concern', 'address', 'address concern', 'concern']",1,0,0,0.5
128225,and was willing to take the time to assist me with multiple questions and follow up concerns.,0,willing time assist multiple question follow concern,"['willing', 'willing time', 'willing time assist', 'willing time assist multiple', 'willing time assist multiple question', 'willing time assist multiple question follow', 'willing time assist multiple question follow concern', 'time', 'time assist', 'time assist multiple', 'time assist multiple question', 'time assist multiple question follow', 'time assist multiple question follow concern', 'assist', 'assist multiple', 'assist multiple question', 'assist multiple question follow', 'assist multiple question follow concern', 'multiple', 'multiple question', 'multiple question follow', 'multiple question follow concern', 'question', 'question follow', 'question follow concern', 'follow', 'follow concern', 'concern']",1,0,0,0.5
92801,and willing to listen.great at educating me on my concerns.,0,willing listengreat education concern,"['willing', 'willing listengreat', 'willing listengreat education', 'willing listengreat education concern', 'listengreat', 'listengreat education', 'listengreat education concern', 'education', 'education concern', 'concern']",1,0,0,0.5
104059,and his surgery scheduler called back 3 weeks later to not acknowledge your 4 messages.,1,surgery schedule call acknowledge message,"['surgery', 'surgery schedule', 'surgery schedule call', 'surgery schedule call acknowledge', 'surgery schedule call acknowledge message', 'schedule', 'schedule call', 'schedule call acknowledge', 'schedule call acknowledge message', 'call', 'call acknowledge', 'call acknowledge message', 'acknowledge', 'acknowledge message', 'message']",0,0,1,0.5
191584,I called the office to relay my concerns and they cancelled my pre op appointment,1,call office relay concern cancel pre op appointment,"['call', 'call office', 'call office relay', 'call office relay concern', 'call office relay concern cancel', 'call office relay concern cancel pre', 'call office relay concern cancel pre op', 'call office relay concern cancel pre op appointment', 'office', 'office relay', 'office relay concern', 'office relay concern cancel', 'office relay concern cancel pre', 'office relay concern cancel pre op', 'office relay concern cancel pre op appointment', 'relay', 'relay concern', 'relay concern cancel', 'relay concern cancel pre', 'relay concern cancel pre op', 'relay concern cancel pre op appointment', 'concern', 'concern cancel', 'concern cancel pre', 'concern cancel pre op', 'concern cancel pre op appointment', 'cancel', 'cancel pre', 'cancel pre op', 'cancel pre op appointment', 'pre', 'pre op', 'pre op appointment', 'op', 'op appointment', 'appointment']",1,0,0,0.5
137323,They truly care to provide the absolute best for all of my concerns.,0,truly care provide absolute good concern,"['truly', 'truly care', 'truly care provide', 'truly care provide absolute', 'truly care provide absolute good', 'truly care provide absolute good concern', 'care', 'care provide', 'care provide absolute', 'care provide absolute good', 'care provide absolute good concern', 'provide', 'provide absolute', 'provide absolute good', 'provide absolute good concern', 'absolute', 'absolute good', 'absolute good concern', 'good', 'good concern', 'concern']",1,0,0,0.5
175583,All my pre and post op concerns addressed immediately!,0,pre post op concern address immediately,"['pre', 'pre post', 'pre post op', 'pre post op concern', 'pre post op concern address', 'pre post op concern address immediately', 'post', 'post op', 'post op concern', 'post op concern address', 'post op concern address immediately', 'op', 'op concern', 'op concern address', 'op concern address immediately', 'concern', 'concern address', 'concern address immediately', 'address', 'address immediately', 'immediately']",1,0,0,0.5
191603,"The doctor who I have never even met called me after I said my concerns, berated me on the phone, lied several times",1,doctor meet call say concern belated phone lie time,"['doctor', 'doctor meet', 'doctor meet call', 'doctor meet call say', 'doctor meet call say concern', 'doctor meet call say concern belated', 'doctor meet call say concern belated phone', 'doctor meet call say concern belated phone lie', 'doctor meet call say concern belated phone lie time', 'meet', 'meet call', 'meet call say', 'meet call say concern', 'meet call say concern belated', 'meet call say concern belated phone', 'meet call say concern belated phone lie', 'meet call say concern belated phone lie time', 'call', 'call say', 'call say concern', 'call say concern belated', 'call say concern belated phone', 'call say concern belated phone lie', 'call say concern belated phone lie time', 'say', 'say concern', 'say concern belated', 'say concern belated phone', 'say concern belated phone lie', 'say concern belated phone lie time', 'concern', 'concern belated', 'concern belated phone', 'concern belated phone lie', 'concern belated phone lie time', 'belated', 'belated phone', 'belated phone lie', 'belated phone lie time', 'phone', 'phone lie', 'phone lie time', 'lie', 'lie time', 'time']",1,0,0,0.5
136078,She always listens to my concerns and does her best to help or prescribe based off of my symptoms.,0,listen concern good help order base symptom,"['listen', 'listen concern', 'listen concern good', 'listen concern good help', 'listen concern good help order', 'listen concern good help order base', 'listen concern good help order base symptom', 'concern', 'concern good', 'concern good help', 'concern good help order', 'concern good help order base', 'concern good help order base symptom', 'good', 'good help', 'good help order', 'good help order base', 'good help order base symptom', 'help', 'help order', 'help order base', 'help order base symptom', 'order', 'order base', 'order base symptom', 'base', 'base symptom', 'symptom']",1,0,0,0.5
127040,She always addresses my concerns in such a warm and caring way.,0,address concern warm dare way,"['address', 'address concern', 'address concern warm', 'address concern warm dare', 'address concern warm dare way', 'concern', 'concern warm', 'concern warm dare', 'concern warm dare way', 'warm', 'warm dare', 'warm dare way', 'dare', 'dare way', 'way']",1,0,0,0.5
189277,"He took the time to listen to my concerns, thoroughly understand my symptoms, and patiently answer all of my questions.",0,take time listen concern thoroughly understand symptom patiently answer question,"['take', 'take time', 'take time listen', 'take time listen concern', 'take time listen concern thoroughly', 'take time listen concern thoroughly understand', 'take time listen concern thoroughly understand symptom', 'take time listen concern thoroughly understand symptom patiently', 'take time listen concern thoroughly understand symptom patiently answer', 'take time listen concern thoroughly understand symptom patiently answer question', 'time', 'time listen', 'time listen concern', 'time listen concern thoroughly', 'time listen concern thoroughly understand', 'time listen concern thoroughly understand symptom', 'time listen concern thoroughly understand symptom patiently', 'time listen concern thoroughly understand symptom patiently answer', 'time listen concern thoroughly understand symptom patiently answer question', 'listen', 'listen concern', 'listen concern thoroughly', 'listen concern thoroughly understand', 'listen concern thoroughly understand symptom', 'listen concern thoroughly understand symptom patiently', 'listen concern thoroughly understand symptom patiently answer', 'listen concern thoroughly understand symptom patiently answer question', 'concern', 'concern thoroughly', 'concern thoroughly understand', 'concern thoroughly understand symptom', 'concern thoroughly understand symptom patiently', 'concern thoroughly understand symptom patiently answer', 'concern thoroughly understand symptom patiently answer question', 'thoroughly', 'thoroughly understand', 'thoroughly understand symptom', 'thoroughly understand symptom patiently', 'thoroughly understand symptom patiently answer', 'thoroughly understand symptom patiently answer question', 'understand', 'understand symptom', 'understand symptom patiently', 'understand symptom patiently answer', 'understand symptom patiently answer question', 'symptom', 'symptom patiently', 'symptom patiently answer', 'symptom patiently answer question', 'patiently', 'patiently answer', 'patiently answer question', 'answer', 'answer question', 'question']",1,0,0,0.5
177306,"And when it comes to aftercare, they are there for you and respond on your messages about concerns extremely fast.",0,come subsequently respond message concern extremely fast,"['come', 'come subsequently', 'come subsequently respond', 'come subsequently respond message', 'come subsequently respond message concern', 'come subsequently respond message concern extremely', 'come subsequently respond message concern extremely fast', 'subsequently', 'subsequently respond', 'subsequently respond message', 'subsequently respond message concern', 'subsequently respond message concern extremely', 'subsequently respond message concern extremely fast', 'respond', 'respond message', 'respond message concern', 'respond message concern extremely', 'respond message concern extremely fast', 'message', 'message concern', 'message concern extremely', 'message concern extremely fast', 'concern', 'concern extremely', 'concern extremely fast', 'extremely', 'extremely fast', 'fast']",1,0,0,0.5
170783,"They do acknowledge this can cause sickess and side effects but make no effort to work these cases in any sooner,",1,acknowledge cause sickness effect effort work case sooner,"['acknowledge', 'acknowledge cause', 'acknowledge cause sickness', 'acknowledge cause sickness effect', 'acknowledge cause sickness effect effort', 'acknowledge cause sickness effect effort work', 'acknowledge cause sickness effect effort work case', 'acknowledge cause sickness effect effort work case sooner', 'cause', 'cause sickness', 'cause sickness effect', 'cause sickness effect effort', 'cause sickness effect effort work', 'cause sickness effect effort work case', 'cause sickness effect effort work case sooner', 'sickness', 'sickness effect', 'sickness effect effort', 'sickness effect effort work', 'sickness effect effort work case', 'sickness effect effort work case sooner', 'effect', 'effect effort', 'effect effort work', 'effect effort work case', 'effect effort work case sooner', 'effort', 'effort work', 'effort work case', 'effort work case sooner', 'work', 'work case', 'work case sooner', 'case', 'case sooner', 'sooner']",0,0,1,0.5
120468,She showed concern about my condition.,0,show concern condition,"['show', 'show concern', 'show concern condition', 'concern', 'concern condition', 'condition']",1,0,0,0.5
150333,and appreciate my concern impolitely refused to do his service.,1,appreciate concern impolitely refuse service,"['appreciate', 'appreciate concern', 'appreciate concern impolitely', 'appreciate concern impolitely refuse', 'appreciate concern impolitely refuse service', 'concern', 'concern impolitely', 'concern impolitely refuse', 'concern impolitely refuse service', 'impolitely', 'impolitely refuse', 'impolitely refuse service', 'refuse', 'refuse service', 'service']",1,0,0,0.5
121774,She takes her time and she cares about your concerns.,0,take time care concern,"['take', 'take time', 'take time care', 'take time care concern', 'time', 'time care', 'time care concern', 'care', 'care concern', 'concern']",1,0,0,0.5
186844,I had some concerns following which were addressed by him and his staff with alacrity and respect.,0,concern follow address staff alacrity respect,"['concern', 'concern follow', 'concern follow address', 'concern follow address staff', 'concern follow address staff alacrity', 'concern follow address staff alacrity respect', 'follow', 'follow address', 'follow address staff', 'follow address staff alacrity', 'follow address staff alacrity respect', 'address', 'address staff', 'address staff alacrity', 'address staff alacrity respect', 'staff', 'staff alacrity', 'staff alacrity respect', 'alacrity', 'alacrity respect', 'respect']",1,0,0,0.5
76363,so that I could call her or text her any questions or concerns I had.,0,text question concern,"['text', 'text question', 'text question concern', 'question', 'question concern', 'concern']",1,0,0,0.5
123492,She never made eye contact when she was asking about my concerns or prior history.,1,eye contact ask concern prior history,"['eye', 'eye contact', 'eye contact ask', 'eye contact ask concern', 'eye contact ask concern prior', 'eye contact ask concern prior history', 'contact', 'contact ask', 'contact ask concern', 'contact ask concern prior', 'contact ask concern prior history', 'ask', 'ask concern', 'ask concern prior', 'ask concern prior history', 'concern', 'concern prior', 'concern prior history', 'prior', 'prior history', 'history']",1,0,0,0.5
167364,Dr Lionberger and Katie made sure all my concerns were taken care of answered all my,0,katie sure concern take care answer,"['katie', 'katie sure', 'katie sure concern', 'katie sure concern take', 'katie sure concern take care', 'katie sure concern take care answer', 'sure', 'sure concern', 'sure concern take', 'sure concern take care', 'sure concern take care answer', 'concern', 'concern take', 'concern take care', 'concern take care answer', 'take', 'take care', 'take care answer', 'care', 'care answer', 'answer']",1,0,0,0.5
130141,Pediatric dentist was less than impressive and used scare tactics with me instead of addressing my concerns in regards to my kids cavities.,1,pediatric dentist impressive scare tactic instead address concern regard kiss cavity,"['pediatric', 'pediatric dentist', 'pediatric dentist impressive', 'pediatric dentist impressive scare', 'pediatric dentist impressive scare tactic', 'pediatric dentist impressive scare tactic instead', 'pediatric dentist impressive scare tactic instead address', 'pediatric dentist impressive scare tactic instead address concern', 'pediatric dentist impressive scare tactic instead address concern regard', 'pediatric dentist impressive scare tactic instead address concern regard kiss', 'pediatric dentist impressive scare tactic instead address concern regard kiss cavity', 'dentist', 'dentist impressive', 'dentist impressive scare', 'dentist impressive scare tactic', 'dentist impressive scare tactic instead', 'dentist impressive scare tactic instead address', 'dentist impressive scare tactic instead address concern', 'dentist impressive scare tactic instead address concern regard', 'dentist impressive scare tactic instead address concern regard kiss', 'dentist impressive scare tactic instead address concern regard kiss cavity', 'impressive', 'impressive scare', 'impressive scare tactic', 'impressive scare tactic instead', 'impressive scare tactic instead address', 'impressive scare tactic instead address concern', 'impressive scare tactic instead address concern regard', 'impressive scare tactic instead address concern regard kiss', 'impressive scare tactic instead address concern regard kiss cavity', 'scare', 'scare tactic', 'scare tactic instead', 'scare tactic instead address', 'scare tactic instead address concern', 'scare tactic instead address concern regard', 'scare tactic instead address concern regard kiss', 'scare tactic instead address concern regard kiss cavity', 'tactic', 'tactic instead', 'tactic instead address', 'tactic instead address concern', 'tactic instead address concern regard', 'tactic instead address concern regard kiss', 'tactic instead address concern regard kiss cavity', 'instead', 'instead address', 'instead address concern', 'instead address concern regard', 'instead address concern regard kiss', 'instead address concern regard kiss cavity', 'address', 'address concern', 'address concern regard', 'address concern regard kiss', 'address concern regard kiss cavity', 'concern', 'concern regard', 'concern regard kiss', 'concern regard kiss cavity', 'regard', 'regard kiss', 'regard kiss cavity', 'kiss', 'kiss cavity', 'cavity']",1,0,0,0.5
105940,There is no one else I would trust with my face - my only concern is what to do if he ever retires!,0,trust face concern retire,"['trust', 'trust face', 'trust face concern', 'trust face concern retire', 'face', 'face concern', 'face concern retire', 'concern', 'concern retire', 'retire']",1,0,0,0.5
108670,"He's honest about the best possible beauty treatment plan, and listens to concerns then recommends accordingly.",0,s honest good possible beauty treatment plan listen concern recommend accordingly,"['s', 's honest', 's honest good', 's honest good possible', 's honest good possible beauty', 's honest good possible beauty treatment', 's honest good possible beauty treatment plan', 's honest good possible beauty treatment plan listen', 's honest good possible beauty treatment plan listen concern', 's honest good possible beauty treatment plan listen concern recommend', 's honest good possible beauty treatment plan listen concern recommend accordingly', 'honest', 'honest good', 'honest good possible', 'honest good possible beauty', 'honest good possible beauty treatment', 'honest good possible beauty treatment plan', 'honest good possible beauty treatment plan listen', 'honest good possible beauty treatment plan listen concern', 'honest good possible beauty treatment plan listen concern recommend', 'honest good possible beauty treatment plan listen concern recommend accordingly', 'good', 'good possible', 'good possible beauty', 'good possible beauty treatment', 'good possible beauty treatment plan', 'good possible beauty treatment plan listen', 'good possible beauty treatment plan listen concern', 'good possible beauty treatment plan listen concern recommend', 'good possible beauty treatment plan listen concern recommend accordingly', 'possible', 'possible beauty', 'possible beauty treatment', 'possible beauty treatment plan', 'possible beauty treatment plan listen', 'possible beauty treatment plan listen concern', 'possible beauty treatment plan listen concern recommend', 'possible beauty treatment plan listen concern recommend accordingly', 'beauty', 'beauty treatment', 'beauty treatment plan', 'beauty treatment plan listen', 'beauty treatment plan listen concern', 'beauty treatment plan listen concern recommend', 'beauty treatment plan listen concern recommend accordingly', 'treatment', 'treatment plan', 'treatment plan listen', 'treatment plan listen concern', 'treatment plan listen concern recommend', 'treatment plan listen concern recommend accordingly', 'plan', 'plan listen', 'plan listen concern', 'plan listen concern recommend', 'plan listen concern recommend accordingly', 'listen', 'listen concern', 'listen concern recommend', 'listen concern recommend accordingly', 'concern', 'concern recommend', 'concern recommend accordingly', 'recommend', 'recommend accordingly', 'accordingly']",1,0,0,0.5
113060,My wife tried to express her concerns,1,wife try express concern,"['wife', 'wife try', 'wife try express', 'wife try express concern', 'try', 'try express', 'try express concern', 'express', 'express concern', 'concern']",1,0,0,0.5
64332,She's always very willing to listen to what my concerns are and provides useful information,0,s willing listen concern provide useful information,"['s', 's willing', 's willing listen', 's willing listen concern', 's willing listen concern provide', 's willing listen concern provide useful', 's willing listen concern provide useful information', 'willing', 'willing listen', 'willing listen concern', 'willing listen concern provide', 'willing listen concern provide useful', 'willing listen concern provide useful information', 'listen', 'listen concern', 'listen concern provide', 'listen concern provide useful', 'listen concern provide useful information', 'concern', 'concern provide', 'concern provide useful', 'concern provide useful information', 'provide', 'provide useful', 'provide useful information', 'useful', 'useful information', 'information']",1,0,0,0.5
104249,but informal direct nature and the highest concern for patient comfort both physically and psychologically.,0,informal direct nature high concern patient comfort physically psychological,"['informal', 'informal direct', 'informal direct nature', 'informal direct nature high', 'informal direct nature high concern', 'informal direct nature high concern patient', 'informal direct nature high concern patient comfort', 'informal direct nature high concern patient comfort physically', 'informal direct nature high concern patient comfort physically psychological', 'direct', 'direct nature', 'direct nature high', 'direct nature high concern', 'direct nature high concern patient', 'direct nature high concern patient comfort', 'direct nature high concern patient comfort physically', 'direct nature high concern patient comfort physically psychological', 'nature', 'nature high', 'nature high concern', 'nature high concern patient', 'nature high concern patient comfort', 'nature high concern patient comfort physically', 'nature high concern patient comfort physically psychological', 'high', 'high concern', 'high concern patient', 'high concern patient comfort', 'high concern patient comfort physically', 'high concern patient comfort physically psychological', 'concern', 'concern patient', 'concern patient comfort', 'concern patient comfort physically', 'concern patient comfort physically psychological', 'patient', 'patient comfort', 'patient comfort physically', 'patient comfort physically psychological', 'comfort', 'comfort physically', 'comfort physically psychological', 'physically', 'physically psychological', 'psychological']",1,0,0,0.5
172819,Initially concerns post op downplayed and then ignored.,1,initially concern post op downplay ignore,"['initially', 'initially concern', 'initially concern post', 'initially concern post op', 'initially concern post op downplay', 'initially concern post op downplay ignore', 'concern', 'concern post', 'concern post op', 'concern post op downplay', 'concern post op downplay ignore', 'post', 'post op', 'post op downplay', 'post op downplay ignore', 'op', 'op downplay', 'op downplay ignore', 'downplay', 'downplay ignore', 'ignore']",1,0,0,0.5
100530,"He listened to my concerns, did not rush me out.",0,listen concern rush,"['listen', 'listen concern', 'listen concern rush', 'concern', 'concern rush', 'rush']",1,0,0,0.5
102098,"Excellent first time experience from beginning to end, very personable and helpful with answering all questions and concerns.",0,excellent time experience begin end personal helpful answer question concern,"['excellent', 'excellent time', 'excellent time experience', 'excellent time experience begin', 'excellent time experience begin end', 'excellent time experience begin end personal', 'excellent time experience begin end personal helpful', 'excellent time experience begin end personal helpful answer', 'excellent time experience begin end personal helpful answer question', 'excellent time experience begin end personal helpful answer question concern', 'time', 'time experience', 'time experience begin', 'time experience begin end', 'time experience begin end personal', 'time experience begin end personal helpful', 'time experience begin end personal helpful answer', 'time experience begin end personal helpful answer question', 'time experience begin end personal helpful answer question concern', 'experience', 'experience begin', 'experience begin end', 'experience begin end personal', 'experience begin end personal helpful', 'experience begin end personal helpful answer', 'experience begin end personal helpful answer question', 'experience begin end personal helpful answer question concern', 'begin', 'begin end', 'begin end personal', 'begin end personal helpful', 'begin end personal helpful answer', 'begin end personal helpful answer question', 'begin end personal helpful answer question concern', 'end', 'end personal', 'end personal helpful', 'end personal helpful answer', 'end personal helpful answer question', 'end personal helpful answer question concern', 'personal', 'personal helpful', 'personal helpful answer', 'personal helpful answer question', 'personal helpful answer question concern', 'helpful', 'helpful answer', 'helpful answer question', 'helpful answer question concern', 'answer', 'answer question', 'answer question concern', 'question', 'question concern', 'concern']",1,0,0,0.5
189421,My husband has called him with concerns of the bumpiness and unevenness in the stomach and Dr.Lebowitz has had the audacity to shrug,1,husband call concern business unevenness stomach audacity shrug,"['husband', 'husband call', 'husband call concern', 'husband call concern business', 'husband call concern business unevenness', 'husband call concern business unevenness stomach', 'husband call concern business unevenness stomach audacity', 'husband call concern business unevenness stomach audacity shrug', 'call', 'call concern', 'call concern business', 'call concern business unevenness', 'call concern business unevenness stomach', 'call concern business unevenness stomach audacity', 'call concern business unevenness stomach audacity shrug', 'concern', 'concern business', 'concern business unevenness', 'concern business unevenness stomach', 'concern business unevenness stomach audacity', 'concern business unevenness stomach audacity shrug', 'business', 'business unevenness', 'business unevenness stomach', 'business unevenness stomach audacity', 'business unevenness stomach audacity shrug', 'unevenness', 'unevenness stomach', 'unevenness stomach audacity', 'unevenness stomach audacity shrug', 'stomach', 'stomach audacity', 'stomach audacity shrug', 'audacity', 'audacity shrug', 'shrug']",1,0,0,0.5
169199,Had it been a weekday - perhaps they would've taken her concerns seriously - but God forbid anyone's weekend is interrupted.,1,ve take concern seriously god forbid weekend interrupt,"['ve', 've take', 've take concern', 've take concern seriously', 've take concern seriously god', 've take concern seriously god forbid', 've take concern seriously god forbid weekend', 've take concern seriously god forbid weekend interrupt', 'take', 'take concern', 'take concern seriously', 'take concern seriously god', 'take concern seriously god forbid', 'take concern seriously god forbid weekend', 'take concern seriously god forbid weekend interrupt', 'concern', 'concern seriously', 'concern seriously god', 'concern seriously god forbid', 'concern seriously god forbid weekend', 'concern seriously god forbid weekend interrupt', 'seriously', 'seriously god', 'seriously god forbid', 'seriously god forbid weekend', 'seriously god forbid weekend interrupt', 'god', 'god forbid', 'god forbid weekend', 'god forbid weekend interrupt', 'forbid', 'forbid weekend', 'forbid weekend interrupt', 'weekend', 'weekend interrupt', 'interrupt']",1,0,0,0.5
103416,"The concern, support, and all around bed side manner could not be any better with her.",0,concern support bed manner good,"['concern', 'concern support', 'concern support bed', 'concern support bed manner', 'concern support bed manner good', 'support', 'support bed', 'support bed manner', 'support bed manner good', 'bed', 'bed manner', 'bed manner good', 'manner', 'manner good', 'good']",1,0,0,0.5
126128,Again Im another breast reduction with terrible regrets due to poor surgery and refusal of the practice to take my concerns seriously.,1,m breast reduction terrible regret poor surgery refusal practice concern seriously,"['m', 'm breast', 'm breast reduction', 'm breast reduction terrible', 'm breast reduction terrible regret', 'm breast reduction terrible regret poor', 'm breast reduction terrible regret poor surgery', 'm breast reduction terrible regret poor surgery refusal', 'm breast reduction terrible regret poor surgery refusal practice', 'm breast reduction terrible regret poor surgery refusal practice concern', 'm breast reduction terrible regret poor surgery refusal practice concern seriously', 'breast', 'breast reduction', 'breast reduction terrible', 'breast reduction terrible regret', 'breast reduction terrible regret poor', 'breast reduction terrible regret poor surgery', 'breast reduction terrible regret poor surgery refusal', 'breast reduction terrible regret poor surgery refusal practice', 'breast reduction terrible regret poor surgery refusal practice concern', 'breast reduction terrible regret poor surgery refusal practice concern seriously', 'reduction', 'reduction terrible', 'reduction terrible regret', 'reduction terrible regret poor', 'reduction terrible regret poor surgery', 'reduction terrible regret poor surgery refusal', 'reduction terrible regret poor surgery refusal practice', 'reduction terrible regret poor surgery refusal practice concern', 'reduction terrible regret poor surgery refusal practice concern seriously', 'terrible', 'terrible regret', 'terrible regret poor', 'terrible regret poor surgery', 'terrible regret poor surgery refusal', 'terrible regret poor surgery refusal practice', 'terrible regret poor surgery refusal practice concern', 'terrible regret poor surgery refusal practice concern seriously', 'regret', 'regret poor', 'regret poor surgery', 'regret poor surgery refusal', 'regret poor surgery refusal practice', 'regret poor surgery refusal practice concern', 'regret poor surgery refusal practice concern seriously', 'poor', 'poor surgery', 'poor surgery refusal', 'poor surgery refusal practice', 'poor surgery refusal practice concern', 'poor surgery refusal practice concern seriously', 'surgery', 'surgery refusal', 'surgery refusal practice', 'surgery refusal practice concern', 'surgery refusal practice concern seriously', 'refusal', 'refusal practice', 'refusal practice concern', 'refusal practice concern seriously', 'practice', 'practice concern', 'practice concern seriously', 'concern', 'concern seriously', 'seriously']",1,0,0,0.5
131934,He spent over an hour and a half with me discussing my medical history and concerns.,0,spend discuss medical history concern,"['spend', 'spend discuss', 'spend discuss medical', 'spend discuss medical history', 'spend discuss medical history concern', 'discuss', 'discuss medical', 'discuss medical history', 'discuss medical history concern', 'medical', 'medical history', 'medical history concern', 'history', 'history concern', 'concern']",1,0,0,0.5
161936,and pay the initial deposit rather than my concerns and questions about the actual surgery.,1,pay initial deposit concern question actual surgery,"['pay', 'pay initial', 'pay initial deposit', 'pay initial deposit concern', 'pay initial deposit concern question', 'pay initial deposit concern question actual', 'pay initial deposit concern question actual surgery', 'initial', 'initial deposit', 'initial deposit concern', 'initial deposit concern question', 'initial deposit concern question actual', 'initial deposit concern question actual surgery', 'deposit', 'deposit concern', 'deposit concern question', 'deposit concern question actual', 'deposit concern question actual surgery', 'concern', 'concern question', 'concern question actual', 'concern question actual surgery', 'question', 'question actual', 'question actual surgery', 'actual', 'actual surgery', 'surgery']",1,0,0,0.5
59981,Their concern for my health,0,concern health,"['concern', 'concern health', 'health']",1,0,0,0.5
117937,Very professional and receptive to the client's needs and concerns. No rushing and very patient with questions that you may have.,0,professional receptive client need concern rush patient question,"['professional', 'professional receptive', 'professional receptive client', 'professional receptive client need', 'professional receptive client need concern', 'professional receptive client need concern rush', 'professional receptive client need concern rush patient', 'professional receptive client need concern rush patient question', 'receptive', 'receptive client', 'receptive client need', 'receptive client need concern', 'receptive client need concern rush', 'receptive client need concern rush patient', 'receptive client need concern rush patient question', 'client', 'client need', 'client need concern', 'client need concern rush', 'client need concern rush patient', 'client need concern rush patient question', 'need', 'need concern', 'need concern rush', 'need concern rush patient', 'need concern rush patient question', 'concern', 'concern rush', 'concern rush patient', 'concern rush patient question', 'rush', 'rush patient', 'rush patient question', 'patient', 'patient question', 'question']",1,0,0,0.5
164143,"During my initial appt, he was thorough and I mentioned my sensitive concern.",0,initial apt thorough mention sensitive concern,"['initial', 'initial apt', 'initial apt thorough', 'initial apt thorough mention', 'initial apt thorough mention sensitive', 'initial apt thorough mention sensitive concern', 'apt', 'apt thorough', 'apt thorough mention', 'apt thorough mention sensitive', 'apt thorough mention sensitive concern', 'thorough', 'thorough mention', 'thorough mention sensitive', 'thorough mention sensitive concern', 'mention', 'mention sensitive', 'mention sensitive concern', 'sensitive', 'sensitive concern', 'concern']",1,0,0,0.5
127938,My concerns and fears were ignored and even ridiculed.,1,concern fear ignore ridicule,"['concern', 'concern fear', 'concern fear ignore', 'concern fear ignore ridicule', 'fear', 'fear ignore', 'fear ignore ridicule', 'ignore', 'ignore ridicule', 'ridicule']",1,0,0,0.5
