commentId,comment,classification,comment_processed,word_phrase_list,set,date,course,similarity_score
96108,and of course much knowledge!,0,course cognition,"['course', 'course cognition', 'cognition']",0,0,1,0.2857142857142857
160711,and Dr. O'Day has helped me get it under control so I don't have many on sets of erosion.,0,help control set erosion,"['help', 'help control', 'help control set', 'help control set erosion', 'control', 'control set', 'control set erosion', 'set', 'set erosion', 'erosion']",1,0,0,0.2857142857142857
141159,"we talked on the phone she is extramely friendly , i was set on the sofa play on my phone",0,talk phone extremely friendly set sofa play phone,"['talk', 'talk phone', 'talk phone extremely', 'talk phone extremely friendly', 'talk phone extremely friendly set', 'talk phone extremely friendly set sofa', 'talk phone extremely friendly set sofa play', 'talk phone extremely friendly set sofa play phone', 'phone', 'phone extremely', 'phone extremely friendly', 'phone extremely friendly set', 'phone extremely friendly set sofa', 'phone extremely friendly set sofa play', 'phone extremely friendly set sofa play phone', 'extremely', 'extremely friendly', 'extremely friendly set', 'extremely friendly set sofa', 'extremely friendly set sofa play', 'extremely friendly set sofa play phone', 'friendly', 'friendly set', 'friendly set sofa', 'friendly set sofa play', 'friendly set sofa play phone', 'set', 'set sofa', 'set sofa play', 'set sofa play phone', 'sofa', 'sofa play', 'sofa play phone', 'play', 'play phone', 'phone']",1,0,0,0.2857142857142857
164168,"2021 was the worst year of my life to date, what with COVID, work, health and family challenges.",1,life date work health family challenge,"['life', 'life date', 'life date work', 'life date work health', 'life date work health family', 'life date work health family challenge', 'date', 'date work', 'date work health', 'date work health family', 'date work health family challenge', 'work', 'work health', 'work health family', 'work health family challenge', 'health', 'health family', 'health family challenge', 'family', 'family challenge', 'challenge']",0,1,0,0.2857142857142857
161425,Paid a lot of money for the higher setting.,1,pay lot money high set,"['pay', 'pay lot', 'pay lot money', 'pay lot money high', 'pay lot money high set', 'lot', 'lot money', 'lot money high', 'lot money high set', 'money', 'money high', 'money high set', 'high', 'high set', 'set']",1,0,0,0.2857142857142857
127338,His professionalism and ability to set realist expectations on the end result was invaluable.,0,professionalism ability set realize expectation end result invaluable,"['professionalism', 'professionalism ability', 'professionalism ability set', 'professionalism ability set realize', 'professionalism ability set realize expectation', 'professionalism ability set realize expectation end', 'professionalism ability set realize expectation end result', 'professionalism ability set realize expectation end result invaluable', 'ability', 'ability set', 'ability set realize', 'ability set realize expectation', 'ability set realize expectation end', 'ability set realize expectation end result', 'ability set realize expectation end result invaluable', 'set', 'set realize', 'set realize expectation', 'set realize expectation end', 'set realize expectation end result', 'set realize expectation end result invaluable', 'realize', 'realize expectation', 'realize expectation end', 'realize expectation end result', 'realize expectation end result invaluable', 'expectation', 'expectation end', 'expectation end result', 'expectation end result invaluable', 'end', 'end result', 'end result invaluable', 'result', 'result invaluable', 'invaluable']",1,0,0,0.2857142857142857
182017,Of course I'll recommend this place,0,course ill recommend place,"['course', 'course ill', 'course ill recommend', 'course ill recommend place', 'ill', 'ill recommend', 'ill recommend place', 'recommend', 'recommend place', 'place']",0,0,1,0.2857142857142857
79055,"From the check in to the triage area, the place was clean, set-up to the best it could be.",0,check trade area place clean set good,"['check', 'check trade', 'check trade area', 'check trade area place', 'check trade area place clean', 'check trade area place clean set', 'check trade area place clean set good', 'trade', 'trade area', 'trade area place', 'trade area place clean', 'trade area place clean set', 'trade area place clean set good', 'area', 'area place', 'area place clean', 'area place clean set', 'area place clean set good', 'place', 'place clean', 'place clean set', 'place clean set good', 'clean', 'clean set', 'clean set good', 'set', 'set good', 'good']",1,0,0,0.2857142857142857
167559,Then the pain set in.,1,pain set,"['pain', 'pain set', 'set']",1,0,0,0.2857142857142857
110708,"Mr. Beck, at this late date, decided that I don't need to have my jawbone rounded.",1,mister beck late date decide need jawbone round,"['mister', 'mister beck', 'mister beck late', 'mister beck late date', 'mister beck late date decide', 'mister beck late date decide need', 'mister beck late date decide need jawbone', 'mister beck late date decide need jawbone round', 'beck', 'beck late', 'beck late date', 'beck late date decide', 'beck late date decide need', 'beck late date decide need jawbone', 'beck late date decide need jawbone round', 'late', 'late date', 'late date decide', 'late date decide need', 'late date decide need jawbone', 'late date decide need jawbone round', 'date', 'date decide', 'date decide need', 'date decide need jawbone', 'date decide need jawbone round', 'decide', 'decide need', 'decide need jawbone', 'decide need jawbone round', 'need', 'need jawbone', 'need jawbone round', 'jawbone', 'jawbone round', 'round']",0,1,0,0.2857142857142857
146824,"and offered me a liposuction for $1,000 to ""fix my stomach"" of course I didn't accept.",1,offer liposuction fix stomach course accept,"['offer', 'offer liposuction', 'offer liposuction fix', 'offer liposuction fix stomach', 'offer liposuction fix stomach course', 'offer liposuction fix stomach course accept', 'liposuction', 'liposuction fix', 'liposuction fix stomach', 'liposuction fix stomach course', 'liposuction fix stomach course accept', 'fix', 'fix stomach', 'fix stomach course', 'fix stomach course accept', 'stomach', 'stomach course', 'stomach course accept', 'course', 'course accept', 'accept']",0,0,1,0.2857142857142857
143214,"They are a world class medical team of course,",0,world class medical team course,"['world', 'world class', 'world class medical', 'world class medical team', 'world class medical team course', 'class', 'class medical', 'class medical team', 'class medical team course', 'medical', 'medical team', 'medical team course', 'team', 'team course', 'course']",0,0,1,0.2857142857142857
102281,"Very clean office, nice setup.",0,clean office nice set,"['clean', 'clean office', 'clean office nice', 'clean office nice set', 'office', 'office nice', 'office nice set', 'nice', 'nice set', 'set']",1,0,0,0.2857142857142857
158546,They have both set an example to be followed for patient health care.,0,set example follow patient health care,"['set', 'set example', 'set example follow', 'set example follow patient', 'set example follow patient health', 'set example follow patient health care', 'example', 'example follow', 'example follow patient', 'example follow patient health', 'example follow patient health care', 'follow', 'follow patient', 'follow patient health', 'follow patient health care', 'patient', 'patient health', 'patient health care', 'health', 'health care', 'care']",1,0,0,0.2857142857142857
115652,I had a rhinoplasty Done seven years ago and it dramatically changed over the course of seven years as it collapsed.,1,nose job dramatically change course collapse,"['nose', 'nose job', 'nose job dramatically', 'nose job dramatically change', 'nose job dramatically change course', 'nose job dramatically change course collapse', 'job', 'job dramatically', 'job dramatically change', 'job dramatically change course', 'job dramatically change course collapse', 'dramatically', 'dramatically change', 'dramatically change course', 'dramatically change course collapse', 'change', 'change course', 'change course collapse', 'course', 'course collapse', 'collapse']",0,0,1,0.2857142857142857
128287,"Her warm, bubbly personality definitely sets the tone for the office.",0,warm bubble personality decidedly set tone office,"['warm', 'warm bubble', 'warm bubble personality', 'warm bubble personality decidedly', 'warm bubble personality decidedly set', 'warm bubble personality decidedly set tone', 'warm bubble personality decidedly set tone office', 'bubble', 'bubble personality', 'bubble personality decidedly', 'bubble personality decidedly set', 'bubble personality decidedly set tone', 'bubble personality decidedly set tone office', 'personality', 'personality decidedly', 'personality decidedly set', 'personality decidedly set tone', 'personality decidedly set tone office', 'decidedly', 'decidedly set', 'decidedly set tone', 'decidedly set tone office', 'set', 'set tone', 'set tone office', 'tone', 'tone office', 'office']",1,0,0,0.2857142857142857
134823,"Of course I am totally embarrassed after spending $14,000 chasing my dream... ??. Yeah - I'm pretty much the laughingstock in my family...",1,course wholly embarrass spend chase dream yea m pretty butt family,"['course', 'course wholly', 'course wholly embarrass', 'course wholly embarrass spend', 'course wholly embarrass spend chase', 'course wholly embarrass spend chase dream', 'course wholly embarrass spend chase dream yea', 'course wholly embarrass spend chase dream yea m', 'course wholly embarrass spend chase dream yea m pretty', 'course wholly embarrass spend chase dream yea m pretty butt', 'course wholly embarrass spend chase dream yea m pretty butt family', 'wholly', 'wholly embarrass', 'wholly embarrass spend', 'wholly embarrass spend chase', 'wholly embarrass spend chase dream', 'wholly embarrass spend chase dream yea', 'wholly embarrass spend chase dream yea m', 'wholly embarrass spend chase dream yea m pretty', 'wholly embarrass spend chase dream yea m pretty butt', 'wholly embarrass spend chase dream yea m pretty butt family', 'embarrass', 'embarrass spend', 'embarrass spend chase', 'embarrass spend chase dream', 'embarrass spend chase dream yea', 'embarrass spend chase dream yea m', 'embarrass spend chase dream yea m pretty', 'embarrass spend chase dream yea m pretty butt', 'embarrass spend chase dream yea m pretty butt family', 'spend', 'spend chase', 'spend chase dream', 'spend chase dream yea', 'spend chase dream yea m', 'spend chase dream yea m pretty', 'spend chase dream yea m pretty butt', 'spend chase dream yea m pretty butt family', 'chase', 'chase dream', 'chase dream yea', 'chase dream yea m', 'chase dream yea m pretty', 'chase dream yea m pretty butt', 'chase dream yea m pretty butt family', 'dream', 'dream yea', 'dream yea m', 'dream yea m pretty', 'dream yea m pretty butt', 'dream yea m pretty butt family', 'yea', 'yea m', 'yea m pretty', 'yea m pretty butt', 'yea m pretty butt family', 'm', 'm pretty', 'm pretty butt', 'm pretty butt family', 'pretty', 'pretty butt', 'pretty butt family', 'butt', 'butt family', 'family']",0,0,1,0.2857142857142857
173892,Their skill set does not match their polished office.,1,skill set match polished office,"['skill', 'skill set', 'skill set match', 'skill set match polished', 'skill set match polished office', 'set', 'set match', 'set match polished', 'set match polished office', 'match', 'match polished', 'match polished office', 'polished', 'polished office', 'office']",1,0,0,0.2857142857142857
127231,"When I wanted another surgery after my 3 c-sections, of course I called him.",0,want surgery section course call,"['want', 'want surgery', 'want surgery section', 'want surgery section course', 'want surgery section course call', 'surgery', 'surgery section', 'surgery section course', 'surgery section course call', 'section', 'section course', 'section course call', 'course', 'course call', 'call']",0,0,1,0.2857142857142857
125451,Eager to get the operation date booked in now,0,eager operation date book,"['eager', 'eager operation', 'eager operation date', 'eager operation date book', 'operation', 'operation date', 'operation date book', 'date', 'date book', 'book']",0,1,0,0.2857142857142857
80246,I am always kept up to date on the progress,0,keep date progress,"['keep', 'keep date', 'keep date progress', 'date', 'date progress', 'progress']",0,1,0,0.2857142857142857
115112,"From there, I soon realized, that the set-up was so streamlined.",0,soon realize set streamlined,"['soon', 'soon realize', 'soon realize set', 'soon realize set streamlined', 'realize', 'realize set', 'realize set streamlined', 'set', 'set streamlined', 'streamlined']",1,0,0,0.2857142857142857
139902,Their systems are out of date and old fashioned and honestly not worth the struggle.,1,system date old fashion honestly worth struggle,"['system', 'system date', 'system date old', 'system date old fashion', 'system date old fashion honestly', 'system date old fashion honestly worth', 'system date old fashion honestly worth struggle', 'date', 'date old', 'date old fashion', 'date old fashion honestly', 'date old fashion honestly worth', 'date old fashion honestly worth struggle', 'old', 'old fashion', 'old fashion honestly', 'old fashion honestly worth', 'old fashion honestly worth struggle', 'fashion', 'fashion honestly', 'fashion honestly worth', 'fashion honestly worth struggle', 'honestly', 'honestly worth', 'honestly worth struggle', 'worth', 'worth struggle', 'struggle']",0,1,0,0.2857142857142857
158177,"I never had to set up a surgery appointment, and no scars on either procedure!",0,set surgery appointment scar procedure,"['set', 'set surgery', 'set surgery appointment', 'set surgery appointment scar', 'set surgery appointment scar procedure', 'surgery', 'surgery appointment', 'surgery appointment scar', 'surgery appointment scar procedure', 'appointment', 'appointment scar', 'appointment scar procedure', 'scar', 'scar procedure', 'procedure']",1,0,0,0.2857142857142857
190533,"Of course, the post captures ONLY how you look immediately after it's done.",1,course post capture look immediately,"['course', 'course post', 'course post capture', 'course post capture look', 'course post capture look immediately', 'post', 'post capture', 'post capture look', 'post capture look immediately', 'capture', 'capture look', 'capture look immediately', 'look', 'look immediately', 'immediately']",0,0,1,0.2857142857142857
108046,Setting up an appointment is on the same level as trying to get into NASA.,1,set appointment level try,"['set', 'set appointment', 'set appointment level', 'set appointment level try', 'appointment', 'appointment level', 'appointment level try', 'level', 'level try', 'try']",1,0,0,0.2857142857142857
150849,As the surgery date approached I felt incredibly anxious.,1,surgery date approach feel incredibly anxious,"['surgery', 'surgery date', 'surgery date approach', 'surgery date approach feel', 'surgery date approach feel incredibly', 'surgery date approach feel incredibly anxious', 'date', 'date approach', 'date approach feel', 'date approach feel incredibly', 'date approach feel incredibly anxious', 'approach', 'approach feel', 'approach feel incredibly', 'approach feel incredibly anxious', 'feel', 'feel incredibly', 'feel incredibly anxious', 'incredibly', 'incredibly anxious', 'anxious']",0,1,0,0.2857142857142857
173863,and was told of course that all was normal… though clearly it is not!,1,tell course normal clearly,"['tell', 'tell course', 'tell course normal', 'tell course normal clearly', 'course', 'course normal', 'course normal clearly', 'normal', 'normal clearly', 'clearly']",0,0,1,0.2857142857142857
82185,He has me feeling uneasy about his course of treatment.,1,feel uneasy course treatment,"['feel', 'feel uneasy', 'feel uneasy course', 'feel uneasy course treatment', 'uneasy', 'uneasy course', 'uneasy course treatment', 'course', 'course treatment', 'treatment']",0,0,1,0.2857142857142857
131256,Doctor was nice staff was nice but we both were taken back by how badly they wanted to ?sell us a date?.,0,doctor nice staff nice take badly want sell date,"['doctor', 'doctor nice', 'doctor nice staff', 'doctor nice staff nice', 'doctor nice staff nice take', 'doctor nice staff nice take badly', 'doctor nice staff nice take badly want', 'doctor nice staff nice take badly want sell', 'doctor nice staff nice take badly want sell date', 'nice', 'nice staff', 'nice staff nice', 'nice staff nice take', 'nice staff nice take badly', 'nice staff nice take badly want', 'nice staff nice take badly want sell', 'nice staff nice take badly want sell date', 'staff', 'staff nice', 'staff nice take', 'staff nice take badly', 'staff nice take badly want', 'staff nice take badly want sell', 'staff nice take badly want sell date', 'nice', 'nice take', 'nice take badly', 'nice take badly want', 'nice take badly want sell', 'nice take badly want sell date', 'take', 'take badly', 'take badly want', 'take badly want sell', 'take badly want sell date', 'badly', 'badly want', 'badly want sell', 'badly want sell date', 'want', 'want sell', 'want sell date', 'sell', 'sell date', 'date']",0,1,0,0.2857142857142857
116405,I was a bit scared but Jennifer quickly set me at ease.,0,bit scare jenny quickly set ease,"['bit', 'bit scare', 'bit scare jenny', 'bit scare jenny quickly', 'bit scare jenny quickly set', 'bit scare jenny quickly set ease', 'scare', 'scare jenny', 'scare jenny quickly', 'scare jenny quickly set', 'scare jenny quickly set ease', 'jenny', 'jenny quickly', 'jenny quickly set', 'jenny quickly set ease', 'quickly', 'quickly set', 'quickly set ease', 'set', 'set ease', 'ease']",1,0,0,0.2857142857142857
156305,"It seemed like everyone had a different set of information they were working off of at different times (timelines, next steps, cost, etc.)",1,like different set information work different time timeline step cost etc,"['like', 'like different', 'like different set', 'like different set information', 'like different set information work', 'like different set information work different', 'like different set information work different time', 'like different set information work different time timeline', 'like different set information work different time timeline step', 'like different set information work different time timeline step cost', 'like different set information work different time timeline step cost etc', 'different', 'different set', 'different set information', 'different set information work', 'different set information work different', 'different set information work different time', 'different set information work different time timeline', 'different set information work different time timeline step', 'different set information work different time timeline step cost', 'different set information work different time timeline step cost etc', 'set', 'set information', 'set information work', 'set information work different', 'set information work different time', 'set information work different time timeline', 'set information work different time timeline step', 'set information work different time timeline step cost', 'set information work different time timeline step cost etc', 'information', 'information work', 'information work different', 'information work different time', 'information work different time timeline', 'information work different time timeline step', 'information work different time timeline step cost', 'information work different time timeline step cost etc', 'work', 'work different', 'work different time', 'work different time timeline', 'work different time timeline step', 'work different time timeline step cost', 'work different time timeline step cost etc', 'different', 'different time', 'different time timeline', 'different time timeline step', 'different time timeline step cost', 'different time timeline step cost etc', 'time', 'time timeline', 'time timeline step', 'time timeline step cost', 'time timeline step cost etc', 'timeline', 'timeline step', 'timeline step cost', 'timeline step cost etc', 'step', 'step cost', 'step cost etc', 'cost', 'cost etc', 'etc']",1,0,0,0.2857142857142857
161499,We talked more and then we set up an appointment to check the healing.,0,talk set appointment check heal,"['talk', 'talk set', 'talk set appointment', 'talk set appointment check', 'talk set appointment check heal', 'set', 'set appointment', 'set appointment check', 'set appointment check heal', 'appointment', 'appointment check', 'appointment check heal', 'check', 'check heal', 'heal']",1,0,0,0.2857142857142857
120003,Noticed I needed to have help setting my iPhone down after provider entered room.,0,notice need help set phone provider enter room,"['notice', 'notice need', 'notice need help', 'notice need help set', 'notice need help set phone', 'notice need help set phone provider', 'notice need help set phone provider enter', 'notice need help set phone provider enter room', 'need', 'need help', 'need help set', 'need help set phone', 'need help set phone provider', 'need help set phone provider enter', 'need help set phone provider enter room', 'help', 'help set', 'help set phone', 'help set phone provider', 'help set phone provider enter', 'help set phone provider enter room', 'set', 'set phone', 'set phone provider', 'set phone provider enter', 'set phone provider enter room', 'phone', 'phone provider', 'phone provider enter', 'phone provider enter room', 'provider', 'provider enter', 'provider enter room', 'enter', 'enter room', 'room']",1,0,0,0.2857142857142857
144533,"and Christine wants to set up a patient profile including name, address, DOB, SSN god nows how muh more, before they will answer a question.",1,christine want set patient profile include address son god answer question,"['christine', 'christine want', 'christine want set', 'christine want set patient', 'christine want set patient profile', 'christine want set patient profile include', 'christine want set patient profile include address', 'christine want set patient profile include address son', 'christine want set patient profile include address son god', 'christine want set patient profile include address son god answer', 'christine want set patient profile include address son god answer question', 'want', 'want set', 'want set patient', 'want set patient profile', 'want set patient profile include', 'want set patient profile include address', 'want set patient profile include address son', 'want set patient profile include address son god', 'want set patient profile include address son god answer', 'want set patient profile include address son god answer question', 'set', 'set patient', 'set patient profile', 'set patient profile include', 'set patient profile include address', 'set patient profile include address son', 'set patient profile include address son god', 'set patient profile include address son god answer', 'set patient profile include address son god answer question', 'patient', 'patient profile', 'patient profile include', 'patient profile include address', 'patient profile include address son', 'patient profile include address son god', 'patient profile include address son god answer', 'patient profile include address son god answer question', 'profile', 'profile include', 'profile include address', 'profile include address son', 'profile include address son god', 'profile include address son god answer', 'profile include address son god answer question', 'include', 'include address', 'include address son', 'include address son god', 'include address son god answer', 'include address son god answer question', 'address', 'address son', 'address son god', 'address son god answer', 'address son god answer question', 'son', 'son god', 'son god answer', 'son god answer question', 'god', 'god answer', 'god answer question', 'answer', 'answer question', 'question']",1,0,0,0.2857142857142857
170088,"Updating this review to remove a star, and the only reason is because this place has no concern or regard for anyone's time.",1,date review remove star reason place concern regard time,"['date', 'date review', 'date review remove', 'date review remove star', 'date review remove star reason', 'date review remove star reason place', 'date review remove star reason place concern', 'date review remove star reason place concern regard', 'date review remove star reason place concern regard time', 'review', 'review remove', 'review remove star', 'review remove star reason', 'review remove star reason place', 'review remove star reason place concern', 'review remove star reason place concern regard', 'review remove star reason place concern regard time', 'remove', 'remove star', 'remove star reason', 'remove star reason place', 'remove star reason place concern', 'remove star reason place concern regard', 'remove star reason place concern regard time', 'star', 'star reason', 'star reason place', 'star reason place concern', 'star reason place concern regard', 'star reason place concern regard time', 'reason', 'reason place', 'reason place concern', 'reason place concern regard', 'reason place concern regard time', 'place', 'place concern', 'place concern regard', 'place concern regard time', 'concern', 'concern regard', 'concern regard time', 'regard', 'regard time', 'time']",0,1,0,0.2857142857142857
163089,"and after, and of course no instructions of the after care for Botox.",1,course instruction care,"['course', 'course instruction', 'course instruction care', 'instruction', 'instruction care', 'care']",0,0,1,0.2857142857142857
190370,"Please identify this offender, she is yelling on neighbours, and ofcourse she needs a terapist.",1,identify wrongdoer yell neighbor course need therapist,"['identify', 'identify wrongdoer', 'identify wrongdoer yell', 'identify wrongdoer yell neighbor', 'identify wrongdoer yell neighbor course', 'identify wrongdoer yell neighbor course need', 'identify wrongdoer yell neighbor course need therapist', 'wrongdoer', 'wrongdoer yell', 'wrongdoer yell neighbor', 'wrongdoer yell neighbor course', 'wrongdoer yell neighbor course need', 'wrongdoer yell neighbor course need therapist', 'yell', 'yell neighbor', 'yell neighbor course', 'yell neighbor course need', 'yell neighbor course need therapist', 'neighbor', 'neighbor course', 'neighbor course need', 'neighbor course need therapist', 'course', 'course need', 'course need therapist', 'need', 'need therapist', 'therapist']",0,0,1,0.2857142857142857
116203,Dr. Kaniff sets a new standard of true excellence.,0,set new standard true excellence,"['set', 'set new', 'set new standard', 'set new standard true', 'set new standard true excellence', 'new', 'new standard', 'new standard true', 'new standard true excellence', 'standard', 'standard true', 'standard true excellence', 'true', 'true excellence', 'excellence']",1,0,0,0.2857142857142857
116028,"I have been going to FDFAC for almost ten years Everyone there, including of course Dr. Sanders herself, has been extremely supportive.",0,go fdfac include course dr wander extremely suppurative,"['go', 'go fdfac', 'go fdfac include', 'go fdfac include course', 'go fdfac include course dr', 'go fdfac include course dr wander', 'go fdfac include course dr wander extremely', 'go fdfac include course dr wander extremely suppurative', 'fdfac', 'fdfac include', 'fdfac include course', 'fdfac include course dr', 'fdfac include course dr wander', 'fdfac include course dr wander extremely', 'fdfac include course dr wander extremely suppurative', 'include', 'include course', 'include course dr', 'include course dr wander', 'include course dr wander extremely', 'include course dr wander extremely suppurative', 'course', 'course dr', 'course dr wander', 'course dr wander extremely', 'course dr wander extremely suppurative', 'dr', 'dr wander', 'dr wander extremely', 'dr wander extremely suppurative', 'wander', 'wander extremely', 'wander extremely suppurative', 'extremely', 'extremely suppurative', 'suppurative']",0,0,1,0.2857142857142857
113206,"Alexa, lexa whatever was rude after I was having a memory issue with the dates.",1,area lea rude have memory issue date,"['area', 'area lea', 'area lea rude', 'area lea rude have', 'area lea rude have memory', 'area lea rude have memory issue', 'area lea rude have memory issue date', 'lea', 'lea rude', 'lea rude have', 'lea rude have memory', 'lea rude have memory issue', 'lea rude have memory issue date', 'rude', 'rude have', 'rude have memory', 'rude have memory issue', 'rude have memory issue date', 'have', 'have memory', 'have memory issue', 'have memory issue date', 'memory', 'memory issue', 'memory issue date', 'issue', 'issue date', 'date']",0,1,0,0.2857142857142857
139608,"She just wanted a second set of eyes, and he didn't support her.",1,want set eye support,"['want', 'want set', 'want set eye', 'want set eye support', 'set', 'set eye', 'set eye support', 'eye', 'eye support', 'support']",1,0,0,0.2857142857142857
164868,The availability of surgery dates worked perfect with my work schedule.,0,handiness surgery date work perfect work schedule,"['handiness', 'handiness surgery', 'handiness surgery date', 'handiness surgery date work', 'handiness surgery date work perfect', 'handiness surgery date work perfect work', 'handiness surgery date work perfect work schedule', 'surgery', 'surgery date', 'surgery date work', 'surgery date work perfect', 'surgery date work perfect work', 'surgery date work perfect work schedule', 'date', 'date work', 'date work perfect', 'date work perfect work', 'date work perfect work schedule', 'work', 'work perfect', 'work perfect work', 'work perfect work schedule', 'perfect', 'perfect work', 'perfect work schedule', 'work', 'work schedule', 'schedule']",0,1,0,0.2857142857142857
160841,"Once I booked my surgery date, I became a regular at the office",0,book surgery date regular office,"['book', 'book surgery', 'book surgery date', 'book surgery date regular', 'book surgery date regular office', 'surgery', 'surgery date', 'surgery date regular', 'surgery date regular office', 'date', 'date regular', 'date regular office', 'regular', 'regular office', 'office']",0,1,0,0.2857142857142857
121709,Within 1 week of the date of my consultation I was able to get my surgery done.,0,week date consultation able surgery,"['week', 'week date', 'week date consultation', 'week date consultation able', 'week date consultation able surgery', 'date', 'date consultation', 'date consultation able', 'date consultation able surgery', 'consultation', 'consultation able', 'consultation able surgery', 'able', 'able surgery', 'surgery']",0,1,0,0.2857142857142857
153400,I paid the $500 just to get a decent surgery date which they then cancelled and suddenly had a sooner date to offer.,1,pay decent surgery date cancel suddenly sooner date offer,"['pay', 'pay decent', 'pay decent surgery', 'pay decent surgery date', 'pay decent surgery date cancel', 'pay decent surgery date cancel suddenly', 'pay decent surgery date cancel suddenly sooner', 'pay decent surgery date cancel suddenly sooner date', 'pay decent surgery date cancel suddenly sooner date offer', 'decent', 'decent surgery', 'decent surgery date', 'decent surgery date cancel', 'decent surgery date cancel suddenly', 'decent surgery date cancel suddenly sooner', 'decent surgery date cancel suddenly sooner date', 'decent surgery date cancel suddenly sooner date offer', 'surgery', 'surgery date', 'surgery date cancel', 'surgery date cancel suddenly', 'surgery date cancel suddenly sooner', 'surgery date cancel suddenly sooner date', 'surgery date cancel suddenly sooner date offer', 'date', 'date cancel', 'date cancel suddenly', 'date cancel suddenly sooner', 'date cancel suddenly sooner date', 'date cancel suddenly sooner date offer', 'cancel', 'cancel suddenly', 'cancel suddenly sooner', 'cancel suddenly sooner date', 'cancel suddenly sooner date offer', 'suddenly', 'suddenly sooner', 'suddenly sooner date', 'suddenly sooner date offer', 'sooner', 'sooner date', 'sooner date offer', 'date', 'date offer', 'offer']",0,1,0,0.2857142857142857
131165,"she made me feel so much more comfortable about getting lip injections! :) overall great experience, setting up my appointment soon for the procedure.",0,feel comfortable get lip injection overall great experience set appointment soon procedure,"['feel', 'feel comfortable', 'feel comfortable get', 'feel comfortable get lip', 'feel comfortable get lip injection', 'feel comfortable get lip injection overall', 'feel comfortable get lip injection overall great', 'feel comfortable get lip injection overall great experience', 'feel comfortable get lip injection overall great experience set', 'feel comfortable get lip injection overall great experience set appointment', 'feel comfortable get lip injection overall great experience set appointment soon', 'feel comfortable get lip injection overall great experience set appointment soon procedure', 'comfortable', 'comfortable get', 'comfortable get lip', 'comfortable get lip injection', 'comfortable get lip injection overall', 'comfortable get lip injection overall great', 'comfortable get lip injection overall great experience', 'comfortable get lip injection overall great experience set', 'comfortable get lip injection overall great experience set appointment', 'comfortable get lip injection overall great experience set appointment soon', 'comfortable get lip injection overall great experience set appointment soon procedure', 'get', 'get lip', 'get lip injection', 'get lip injection overall', 'get lip injection overall great', 'get lip injection overall great experience', 'get lip injection overall great experience set', 'get lip injection overall great experience set appointment', 'get lip injection overall great experience set appointment soon', 'get lip injection overall great experience set appointment soon procedure', 'lip', 'lip injection', 'lip injection overall', 'lip injection overall great', 'lip injection overall great experience', 'lip injection overall great experience set', 'lip injection overall great experience set appointment', 'lip injection overall great experience set appointment soon', 'lip injection overall great experience set appointment soon procedure', 'injection', 'injection overall', 'injection overall great', 'injection overall great experience', 'injection overall great experience set', 'injection overall great experience set appointment', 'injection overall great experience set appointment soon', 'injection overall great experience set appointment soon procedure', 'overall', 'overall great', 'overall great experience', 'overall great experience set', 'overall great experience set appointment', 'overall great experience set appointment soon', 'overall great experience set appointment soon procedure', 'great', 'great experience', 'great experience set', 'great experience set appointment', 'great experience set appointment soon', 'great experience set appointment soon procedure', 'experience', 'experience set', 'experience set appointment', 'experience set appointment soon', 'experience set appointment soon procedure', 'set', 'set appointment', 'set appointment soon', 'set appointment soon procedure', 'appointment', 'appointment soon', 'appointment soon procedure', 'soon', 'soon procedure', 'procedure']",1,0,0,0.2857142857142857
162239,The facialist was very good but the products that I was suckered into buying gave me hives so of course I returned them.,1,socialist good product pucker buy give hive course return,"['socialist', 'socialist good', 'socialist good product', 'socialist good product pucker', 'socialist good product pucker buy', 'socialist good product pucker buy give', 'socialist good product pucker buy give hive', 'socialist good product pucker buy give hive course', 'socialist good product pucker buy give hive course return', 'good', 'good product', 'good product pucker', 'good product pucker buy', 'good product pucker buy give', 'good product pucker buy give hive', 'good product pucker buy give hive course', 'good product pucker buy give hive course return', 'product', 'product pucker', 'product pucker buy', 'product pucker buy give', 'product pucker buy give hive', 'product pucker buy give hive course', 'product pucker buy give hive course return', 'pucker', 'pucker buy', 'pucker buy give', 'pucker buy give hive', 'pucker buy give hive course', 'pucker buy give hive course return', 'buy', 'buy give', 'buy give hive', 'buy give hive course', 'buy give hive course return', 'give', 'give hive', 'give hive course', 'give hive course return', 'hive', 'hive course', 'hive course return', 'course', 'course return', 'return']",0,0,1,0.2857142857142857
79146,She called to set up apt and was told that she did not qualify since it was,1,call set apt tell qualify,"['call', 'call set', 'call set apt', 'call set apt tell', 'call set apt tell qualify', 'set', 'set apt', 'set apt tell', 'set apt tell qualify', 'apt', 'apt tell', 'apt tell qualify', 'tell', 'tell qualify', 'qualify']",1,0,0,0.2857142857142857
87620,He is very up to date on the latest techniques,0,date late technique,"['date', 'date late', 'date late technique', 'late', 'late technique', 'technique']",0,1,0,0.2857142857142857
