commentId,comment,classification,comment_processed,word_phrase_list,regret,regret trust,regret trust procedure,trust,trust procedure,procedure,similarity_score
124306,I get depressed every time I look at it because I spent thousands of dollars on a surgery by a Dr. whom I trusted.,1,depress time look spend surgery dr trust,"['depress', 'depress time', 'depress time look', 'depress time look spend', 'depress time look spend surgery', 'depress time look spend surgery dr', 'depress time look spend surgery dr trust', 'time', 'time look', 'time look spend', 'time look spend surgery', 'time look spend surgery dr', 'time look spend surgery dr trust', 'look', 'look spend', 'look spend surgery', 'look spend surgery dr', 'look spend surgery dr trust', 'spend', 'spend surgery', 'spend surgery dr', 'spend surgery dr trust', 'surgery', 'surgery dr', 'surgery dr trust', 'dr', 'dr trust', 'trust']",0,0,0,1,0,0,0.2857142857142857
145501,I wouldn't trust any other surgeon.,0,trust surgeon,"['trust', 'trust surgeon', 'surgeon']",0,0,0,1,0,0,0.2857142857142857
62817,She is honest and she explains and I trust her completely,0,honest explain trust completely,"['honest', 'honest explain', 'honest explain trust', 'honest explain trust completely', 'explain', 'explain trust', 'explain trust completely', 'trust', 'trust completely', 'completely']",0,0,0,1,0,0,0.2857142857142857
74497,I have no regrets.,0,regret,['regret'],1,0,0,0,0,0,0.2857142857142857
188237,"I recently had the pleasure of undergoing colonoscopy and endoscopy procedures performed by my exceptional gastroenterologist, Dr. Kunal Grover.",0,recently pleasure undergo colonoscopy endoscopy procedure perform exceptional gastroenterologist dr canal grover,"['recently', 'recently pleasure', 'recently pleasure undergo', 'recently pleasure undergo colonoscopy', 'recently pleasure undergo colonoscopy endoscopy', 'recently pleasure undergo colonoscopy endoscopy procedure', 'recently pleasure undergo colonoscopy endoscopy procedure perform', 'recently pleasure undergo colonoscopy endoscopy procedure perform exceptional', 'recently pleasure undergo colonoscopy endoscopy procedure perform exceptional gastroenterologist', 'recently pleasure undergo colonoscopy endoscopy procedure perform exceptional gastroenterologist dr', 'recently pleasure undergo colonoscopy endoscopy procedure perform exceptional gastroenterologist dr canal', 'recently pleasure undergo colonoscopy endoscopy procedure perform exceptional gastroenterologist dr canal grover', 'pleasure', 'pleasure undergo', 'pleasure undergo colonoscopy', 'pleasure undergo colonoscopy endoscopy', 'pleasure undergo colonoscopy endoscopy procedure', 'pleasure undergo colonoscopy endoscopy procedure perform', 'pleasure undergo colonoscopy endoscopy procedure perform exceptional', 'pleasure undergo colonoscopy endoscopy procedure perform exceptional gastroenterologist', 'pleasure undergo colonoscopy endoscopy procedure perform exceptional gastroenterologist dr', 'pleasure undergo colonoscopy endoscopy procedure perform exceptional gastroenterologist dr canal', 'pleasure undergo colonoscopy endoscopy procedure perform exceptional gastroenterologist dr canal grover', 'undergo', 'undergo colonoscopy', 'undergo colonoscopy endoscopy', 'undergo colonoscopy endoscopy procedure', 'undergo colonoscopy endoscopy procedure perform', 'undergo colonoscopy endoscopy procedure perform exceptional', 'undergo colonoscopy endoscopy procedure perform exceptional gastroenterologist', 'undergo colonoscopy endoscopy procedure perform exceptional gastroenterologist dr', 'undergo colonoscopy endoscopy procedure perform exceptional gastroenterologist dr canal', 'undergo colonoscopy endoscopy procedure perform exceptional gastroenterologist dr canal grover', 'colonoscopy', 'colonoscopy endoscopy', 'colonoscopy endoscopy procedure', 'colonoscopy endoscopy procedure perform', 'colonoscopy endoscopy procedure perform exceptional', 'colonoscopy endoscopy procedure perform exceptional gastroenterologist', 'colonoscopy endoscopy procedure perform exceptional gastroenterologist dr', 'colonoscopy endoscopy procedure perform exceptional gastroenterologist dr canal', 'colonoscopy endoscopy procedure perform exceptional gastroenterologist dr canal grover', 'endoscopy', 'endoscopy procedure', 'endoscopy procedure perform', 'endoscopy procedure perform exceptional', 'endoscopy procedure perform exceptional gastroenterologist', 'endoscopy procedure perform exceptional gastroenterologist dr', 'endoscopy procedure perform exceptional gastroenterologist dr canal', 'endoscopy procedure perform exceptional gastroenterologist dr canal grover', 'procedure', 'procedure perform', 'procedure perform exceptional', 'procedure perform exceptional gastroenterologist', 'procedure perform exceptional gastroenterologist dr', 'procedure perform exceptional gastroenterologist dr canal', 'procedure perform exceptional gastroenterologist dr canal grover', 'perform', 'perform exceptional', 'perform exceptional gastroenterologist', 'perform exceptional gastroenterologist dr', 'perform exceptional gastroenterologist dr canal', 'perform exceptional gastroenterologist dr canal grover', 'exceptional', 'exceptional gastroenterologist', 'exceptional gastroenterologist dr', 'exceptional gastroenterologist dr canal', 'exceptional gastroenterologist dr canal grover', 'gastroenterologist', 'gastroenterologist dr', 'gastroenterologist dr canal', 'gastroenterologist dr canal grover', 'dr', 'dr canal', 'dr canal grover', 'canal', 'canal grover', 'grover']",0,0,0,0,0,1,0.2857142857142857
103894,"He explained procedures in language a lay person could understand, came to check on patient both before and after surgery.",0,explain procedure language lay person understand come check patient surgery,"['explain', 'explain procedure', 'explain procedure language', 'explain procedure language lay', 'explain procedure language lay person', 'explain procedure language lay person understand', 'explain procedure language lay person understand come', 'explain procedure language lay person understand come check', 'explain procedure language lay person understand come check patient', 'explain procedure language lay person understand come check patient surgery', 'procedure', 'procedure language', 'procedure language lay', 'procedure language lay person', 'procedure language lay person understand', 'procedure language lay person understand come', 'procedure language lay person understand come check', 'procedure language lay person understand come check patient', 'procedure language lay person understand come check patient surgery', 'language', 'language lay', 'language lay person', 'language lay person understand', 'language lay person understand come', 'language lay person understand come check', 'language lay person understand come check patient', 'language lay person understand come check patient surgery', 'lay', 'lay person', 'lay person understand', 'lay person understand come', 'lay person understand come check', 'lay person understand come check patient', 'lay person understand come check patient surgery', 'person', 'person understand', 'person understand come', 'person understand come check', 'person understand come check patient', 'person understand come check patient surgery', 'understand', 'understand come', 'understand come check', 'understand come check patient', 'understand come check patient surgery', 'come', 'come check', 'come check patient', 'come check patient surgery', 'check', 'check patient', 'check patient surgery', 'patient', 'patient surgery', 'surgery']",0,0,0,0,0,1,0.2857142857142857
139505,"My leg procedures went great, I was having lots of edema, cramps, pain,",0,leg procedure go great have lot edema cramp pain,"['leg', 'leg procedure', 'leg procedure go', 'leg procedure go great', 'leg procedure go great have', 'leg procedure go great have lot', 'leg procedure go great have lot edema', 'leg procedure go great have lot edema cramp', 'leg procedure go great have lot edema cramp pain', 'procedure', 'procedure go', 'procedure go great', 'procedure go great have', 'procedure go great have lot', 'procedure go great have lot edema', 'procedure go great have lot edema cramp', 'procedure go great have lot edema cramp pain', 'go', 'go great', 'go great have', 'go great have lot', 'go great have lot edema', 'go great have lot edema cramp', 'go great have lot edema cramp pain', 'great', 'great have', 'great have lot', 'great have lot edema', 'great have lot edema cramp', 'great have lot edema cramp pain', 'have', 'have lot', 'have lot edema', 'have lot edema cramp', 'have lot edema cramp pain', 'lot', 'lot edema', 'lot edema cramp', 'lot edema cramp pain', 'edema', 'edema cramp', 'edema cramp pain', 'cramp', 'cramp pain', 'pain']",0,0,0,0,0,1,0.2857142857142857
145233,There was no judgment passed whatsoever about my decision and they answered all the questions I had regarding the procedure,0,judgment pass any decision answer question procedure,"['judgment', 'judgment pass', 'judgment pass any', 'judgment pass any decision', 'judgment pass any decision answer', 'judgment pass any decision answer question', 'judgment pass any decision answer question procedure', 'pass', 'pass any', 'pass any decision', 'pass any decision answer', 'pass any decision answer question', 'pass any decision answer question procedure', 'any', 'any decision', 'any decision answer', 'any decision answer question', 'any decision answer question procedure', 'decision', 'decision answer', 'decision answer question', 'decision answer question procedure', 'answer', 'answer question', 'answer question procedure', 'question', 'question procedure', 'procedure']",0,0,0,0,0,1,0.2857142857142857
74352,Procedure was nearly painless.,0,procedure nearly painless,"['procedure', 'procedure nearly', 'procedure nearly painless', 'nearly', 'nearly painless', 'painless']",0,0,0,0,0,1,0.2857142857142857
171054,The nurse and person performing the procedure (never knew who they actually were) were cold and laughing to each other about their personal lives.,1,nurse person perform procedure know actually cold laugh personal life,"['nurse', 'nurse person', 'nurse person perform', 'nurse person perform procedure', 'nurse person perform procedure know', 'nurse person perform procedure know actually', 'nurse person perform procedure know actually cold', 'nurse person perform procedure know actually cold laugh', 'nurse person perform procedure know actually cold laugh personal', 'nurse person perform procedure know actually cold laugh personal life', 'person', 'person perform', 'person perform procedure', 'person perform procedure know', 'person perform procedure know actually', 'person perform procedure know actually cold', 'person perform procedure know actually cold laugh', 'person perform procedure know actually cold laugh personal', 'person perform procedure know actually cold laugh personal life', 'perform', 'perform procedure', 'perform procedure know', 'perform procedure know actually', 'perform procedure know actually cold', 'perform procedure know actually cold laugh', 'perform procedure know actually cold laugh personal', 'perform procedure know actually cold laugh personal life', 'procedure', 'procedure know', 'procedure know actually', 'procedure know actually cold', 'procedure know actually cold laugh', 'procedure know actually cold laugh personal', 'procedure know actually cold laugh personal life', 'know', 'know actually', 'know actually cold', 'know actually cold laugh', 'know actually cold laugh personal', 'know actually cold laugh personal life', 'actually', 'actually cold', 'actually cold laugh', 'actually cold laugh personal', 'actually cold laugh personal life', 'cold', 'cold laugh', 'cold laugh personal', 'cold laugh personal life', 'laugh', 'laugh personal', 'laugh personal life', 'personal', 'personal life', 'life']",0,0,0,0,0,1,0.2857142857142857
149092,I had a procedure with them before and it was great that?s why I went back again.,0,procedure great s go,"['procedure', 'procedure great', 'procedure great s', 'procedure great s go', 'great', 'great s', 'great s go', 's', 's go', 'go']",0,0,0,0,0,1,0.2857142857142857
160741,"Then he went on to recommend not only surgery and highly invasive skin procedures,",1,go recommend surgery highly invasion skin procedure,"['go', 'go recommend', 'go recommend surgery', 'go recommend surgery highly', 'go recommend surgery highly invasion', 'go recommend surgery highly invasion skin', 'go recommend surgery highly invasion skin procedure', 'recommend', 'recommend surgery', 'recommend surgery highly', 'recommend surgery highly invasion', 'recommend surgery highly invasion skin', 'recommend surgery highly invasion skin procedure', 'surgery', 'surgery highly', 'surgery highly invasion', 'surgery highly invasion skin', 'surgery highly invasion skin procedure', 'highly', 'highly invasion', 'highly invasion skin', 'highly invasion skin procedure', 'invasion', 'invasion skin', 'invasion skin procedure', 'skin', 'skin procedure', 'procedure']",0,0,0,0,0,1,0.2857142857142857
100706,Very helpful the doctor did amazing dental procedure for me now I have a beautiful smile and teeth to chew with.,0,helpful doctor amaze dental procedure beautiful smile tooth chew,"['helpful', 'helpful doctor', 'helpful doctor amaze', 'helpful doctor amaze dental', 'helpful doctor amaze dental procedure', 'helpful doctor amaze dental procedure beautiful', 'helpful doctor amaze dental procedure beautiful smile', 'helpful doctor amaze dental procedure beautiful smile tooth', 'helpful doctor amaze dental procedure beautiful smile tooth chew', 'doctor', 'doctor amaze', 'doctor amaze dental', 'doctor amaze dental procedure', 'doctor amaze dental procedure beautiful', 'doctor amaze dental procedure beautiful smile', 'doctor amaze dental procedure beautiful smile tooth', 'doctor amaze dental procedure beautiful smile tooth chew', 'amaze', 'amaze dental', 'amaze dental procedure', 'amaze dental procedure beautiful', 'amaze dental procedure beautiful smile', 'amaze dental procedure beautiful smile tooth', 'amaze dental procedure beautiful smile tooth chew', 'dental', 'dental procedure', 'dental procedure beautiful', 'dental procedure beautiful smile', 'dental procedure beautiful smile tooth', 'dental procedure beautiful smile tooth chew', 'procedure', 'procedure beautiful', 'procedure beautiful smile', 'procedure beautiful smile tooth', 'procedure beautiful smile tooth chew', 'beautiful', 'beautiful smile', 'beautiful smile tooth', 'beautiful smile tooth chew', 'smile', 'smile tooth', 'smile tooth chew', 'tooth', 'tooth chew', 'chew']",0,0,0,0,0,1,0.2857142857142857
164926,I tried 4 times to get a return call to ask about a certain procedure on their website.,1,try time return ask certain procedure webster,"['try', 'try time', 'try time return', 'try time return ask', 'try time return ask certain', 'try time return ask certain procedure', 'try time return ask certain procedure webster', 'time', 'time return', 'time return ask', 'time return ask certain', 'time return ask certain procedure', 'time return ask certain procedure webster', 'return', 'return ask', 'return ask certain', 'return ask certain procedure', 'return ask certain procedure webster', 'ask', 'ask certain', 'ask certain procedure', 'ask certain procedure webster', 'certain', 'certain procedure', 'certain procedure webster', 'procedure', 'procedure webster', 'webster']",0,0,0,0,0,1,0.2857142857142857
152094,He violated his patient's trust and HIPAA laws because the patient was temporarily seen on this live stream.,1,violate patient trust hip law patient temporarily see live stream,"['violate', 'violate patient', 'violate patient trust', 'violate patient trust hip', 'violate patient trust hip law', 'violate patient trust hip law patient', 'violate patient trust hip law patient temporarily', 'violate patient trust hip law patient temporarily see', 'violate patient trust hip law patient temporarily see live', 'violate patient trust hip law patient temporarily see live stream', 'patient', 'patient trust', 'patient trust hip', 'patient trust hip law', 'patient trust hip law patient', 'patient trust hip law patient temporarily', 'patient trust hip law patient temporarily see', 'patient trust hip law patient temporarily see live', 'patient trust hip law patient temporarily see live stream', 'trust', 'trust hip', 'trust hip law', 'trust hip law patient', 'trust hip law patient temporarily', 'trust hip law patient temporarily see', 'trust hip law patient temporarily see live', 'trust hip law patient temporarily see live stream', 'hip', 'hip law', 'hip law patient', 'hip law patient temporarily', 'hip law patient temporarily see', 'hip law patient temporarily see live', 'hip law patient temporarily see live stream', 'law', 'law patient', 'law patient temporarily', 'law patient temporarily see', 'law patient temporarily see live', 'law patient temporarily see live stream', 'patient', 'patient temporarily', 'patient temporarily see', 'patient temporarily see live', 'patient temporarily see live stream', 'temporarily', 'temporarily see', 'temporarily see live', 'temporarily see live stream', 'see', 'see live', 'see live stream', 'live', 'live stream', 'stream']",0,0,0,1,0,0,0.2857142857142857
129212,"They make helpful suggestions and recommendations, not only for procedures,",0,helpful suggestion recommendation procedure,"['helpful', 'helpful suggestion', 'helpful suggestion recommendation', 'helpful suggestion recommendation procedure', 'suggestion', 'suggestion recommendation', 'suggestion recommendation procedure', 'recommendation', 'recommendation procedure', 'procedure']",0,0,0,0,0,1,0.2857142857142857
142224,Brought my daughter for a ballon plastic surgery Dr. Ayala did amazing the procedure was so smooth.,0,bring daughter ballot plastic surgery dr yale amaze procedure smooth,"['bring', 'bring daughter', 'bring daughter ballot', 'bring daughter ballot plastic', 'bring daughter ballot plastic surgery', 'bring daughter ballot plastic surgery dr', 'bring daughter ballot plastic surgery dr yale', 'bring daughter ballot plastic surgery dr yale amaze', 'bring daughter ballot plastic surgery dr yale amaze procedure', 'bring daughter ballot plastic surgery dr yale amaze procedure smooth', 'daughter', 'daughter ballot', 'daughter ballot plastic', 'daughter ballot plastic surgery', 'daughter ballot plastic surgery dr', 'daughter ballot plastic surgery dr yale', 'daughter ballot plastic surgery dr yale amaze', 'daughter ballot plastic surgery dr yale amaze procedure', 'daughter ballot plastic surgery dr yale amaze procedure smooth', 'ballot', 'ballot plastic', 'ballot plastic surgery', 'ballot plastic surgery dr', 'ballot plastic surgery dr yale', 'ballot plastic surgery dr yale amaze', 'ballot plastic surgery dr yale amaze procedure', 'ballot plastic surgery dr yale amaze procedure smooth', 'plastic', 'plastic surgery', 'plastic surgery dr', 'plastic surgery dr yale', 'plastic surgery dr yale amaze', 'plastic surgery dr yale amaze procedure', 'plastic surgery dr yale amaze procedure smooth', 'surgery', 'surgery dr', 'surgery dr yale', 'surgery dr yale amaze', 'surgery dr yale amaze procedure', 'surgery dr yale amaze procedure smooth', 'dr', 'dr yale', 'dr yale amaze', 'dr yale amaze procedure', 'dr yale amaze procedure smooth', 'yale', 'yale amaze', 'yale amaze procedure', 'yale amaze procedure smooth', 'amaze', 'amaze procedure', 'amaze procedure smooth', 'procedure', 'procedure smooth', 'smooth']",0,0,0,0,0,1,0.2857142857142857
110629,so it never hurts.Nitrous is free of charge for me and I trust Dr Lichtenstein more than any other dentist.,0,hurtsnitrous free charge trust dr lichtenstein dentist,"['hurtsnitrous', 'hurtsnitrous free', 'hurtsnitrous free charge', 'hurtsnitrous free charge trust', 'hurtsnitrous free charge trust dr', 'hurtsnitrous free charge trust dr lichtenstein', 'hurtsnitrous free charge trust dr lichtenstein dentist', 'free', 'free charge', 'free charge trust', 'free charge trust dr', 'free charge trust dr lichtenstein', 'free charge trust dr lichtenstein dentist', 'charge', 'charge trust', 'charge trust dr', 'charge trust dr lichtenstein', 'charge trust dr lichtenstein dentist', 'trust', 'trust dr', 'trust dr lichtenstein', 'trust dr lichtenstein dentist', 'dr', 'dr lichtenstein', 'dr lichtenstein dentist', 'lichtenstein', 'lichtenstein dentist', 'dentist']",0,0,0,1,0,0,0.2857142857142857
69848,"Now, a month after the procedure, my belly is flat .",0,month procedure belly flat,"['month', 'month procedure', 'month procedure belly', 'month procedure belly flat', 'procedure', 'procedure belly', 'procedure belly flat', 'belly', 'belly flat', 'flat']",0,0,0,0,0,1,0.2857142857142857
152901,I came back to the office for several visits after the procedure and told both Michelle and Dr. Robinson I was not pleased.,1,come office visit procedure tell please,"['come', 'come office', 'come office visit', 'come office visit procedure', 'come office visit procedure tell', 'come office visit procedure tell please', 'office', 'office visit', 'office visit procedure', 'office visit procedure tell', 'office visit procedure tell please', 'visit', 'visit procedure', 'visit procedure tell', 'visit procedure tell please', 'procedure', 'procedure tell', 'procedure tell please', 'tell', 'tell please', 'please']",0,0,0,0,0,1,0.2857142857142857
177105,Dr. Ayala was very knowledgeable about the procedures I was interested in.,0,knowledgeable procedure interest,"['knowledgeable', 'knowledgeable procedure', 'knowledgeable procedure interest', 'procedure', 'procedure interest', 'interest']",0,0,0,0,0,1,0.2857142857142857
142379,They helped to educate me about the procedure and what to expect thus helping to calm my anxiety.,0,help educate procedure expect help calm anxiety,"['help', 'help educate', 'help educate procedure', 'help educate procedure expect', 'help educate procedure expect help', 'help educate procedure expect help calm', 'help educate procedure expect help calm anxiety', 'educate', 'educate procedure', 'educate procedure expect', 'educate procedure expect help', 'educate procedure expect help calm', 'educate procedure expect help calm anxiety', 'procedure', 'procedure expect', 'procedure expect help', 'procedure expect help calm', 'procedure expect help calm anxiety', 'expect', 'expect help', 'expect help calm', 'expect help calm anxiety', 'help', 'help calm', 'help calm anxiety', 'calm', 'calm anxiety', 'anxiety']",0,0,0,0,0,1,0.2857142857142857
146972,Procedures need recovery time but because Dr. Gross must have Friday off I must work the day after chemical peel while literally in shock.,1,procedure need recovery time dr gross work chemical feel literally shock,"['procedure', 'procedure need', 'procedure need recovery', 'procedure need recovery time', 'procedure need recovery time dr', 'procedure need recovery time dr gross', 'procedure need recovery time dr gross work', 'procedure need recovery time dr gross work chemical', 'procedure need recovery time dr gross work chemical feel', 'procedure need recovery time dr gross work chemical feel literally', 'procedure need recovery time dr gross work chemical feel literally shock', 'need', 'need recovery', 'need recovery time', 'need recovery time dr', 'need recovery time dr gross', 'need recovery time dr gross work', 'need recovery time dr gross work chemical', 'need recovery time dr gross work chemical feel', 'need recovery time dr gross work chemical feel literally', 'need recovery time dr gross work chemical feel literally shock', 'recovery', 'recovery time', 'recovery time dr', 'recovery time dr gross', 'recovery time dr gross work', 'recovery time dr gross work chemical', 'recovery time dr gross work chemical feel', 'recovery time dr gross work chemical feel literally', 'recovery time dr gross work chemical feel literally shock', 'time', 'time dr', 'time dr gross', 'time dr gross work', 'time dr gross work chemical', 'time dr gross work chemical feel', 'time dr gross work chemical feel literally', 'time dr gross work chemical feel literally shock', 'dr', 'dr gross', 'dr gross work', 'dr gross work chemical', 'dr gross work chemical feel', 'dr gross work chemical feel literally', 'dr gross work chemical feel literally shock', 'gross', 'gross work', 'gross work chemical', 'gross work chemical feel', 'gross work chemical feel literally', 'gross work chemical feel literally shock', 'work', 'work chemical', 'work chemical feel', 'work chemical feel literally', 'work chemical feel literally shock', 'chemical', 'chemical feel', 'chemical feel literally', 'chemical feel literally shock', 'feel', 'feel literally', 'feel literally shock', 'literally', 'literally shock', 'shock']",0,0,0,0,0,1,0.2857142857142857
185396,They really care if you understand why a procedure needs to be done.,0,care understand procedure need,"['care', 'care understand', 'care understand procedure', 'care understand procedure need', 'understand', 'understand procedure', 'understand procedure need', 'procedure', 'procedure need', 'need']",0,0,0,0,0,1,0.2857142857142857
170515,Although the procedure did not go as expected the staff and Dr were more than accommodating,0,procedure expect staff dr accommodation,"['procedure', 'procedure expect', 'procedure expect staff', 'procedure expect staff dr', 'procedure expect staff dr accommodation', 'expect', 'expect staff', 'expect staff dr', 'expect staff dr accommodation', 'staff', 'staff dr', 'staff dr accommodation', 'dr', 'dr accommodation', 'accommodation']",0,0,0,0,0,1,0.2857142857142857
173886,"Unfortunately I decided to try PSS, due to close distance, and had the procedure done with Emily.",1,unfortunately decide try plutonium close distance procedure emily,"['unfortunately', 'unfortunately decide', 'unfortunately decide try', 'unfortunately decide try plutonium', 'unfortunately decide try plutonium close', 'unfortunately decide try plutonium close distance', 'unfortunately decide try plutonium close distance procedure', 'unfortunately decide try plutonium close distance procedure emily', 'decide', 'decide try', 'decide try plutonium', 'decide try plutonium close', 'decide try plutonium close distance', 'decide try plutonium close distance procedure', 'decide try plutonium close distance procedure emily', 'try', 'try plutonium', 'try plutonium close', 'try plutonium close distance', 'try plutonium close distance procedure', 'try plutonium close distance procedure emily', 'plutonium', 'plutonium close', 'plutonium close distance', 'plutonium close distance procedure', 'plutonium close distance procedure emily', 'close', 'close distance', 'close distance procedure', 'close distance procedure emily', 'distance', 'distance procedure', 'distance procedure emily', 'procedure', 'procedure emily', 'emily']",0,0,0,0,0,1,0.2857142857142857
103000,"As a healthcare practitioner myself, there is no one I trust more with my skin care than Dr. McLeod.",0,healthcare practitioner trust skin care dr mcleod,"['healthcare', 'healthcare practitioner', 'healthcare practitioner trust', 'healthcare practitioner trust skin', 'healthcare practitioner trust skin care', 'healthcare practitioner trust skin care dr', 'healthcare practitioner trust skin care dr mcleod', 'practitioner', 'practitioner trust', 'practitioner trust skin', 'practitioner trust skin care', 'practitioner trust skin care dr', 'practitioner trust skin care dr mcleod', 'trust', 'trust skin', 'trust skin care', 'trust skin care dr', 'trust skin care dr mcleod', 'skin', 'skin care', 'skin care dr', 'skin care dr mcleod', 'care', 'care dr', 'care dr mcleod', 'dr', 'dr mcleod', 'mcleod']",0,0,0,1,0,0,0.2857142857142857
124424,I had a number of questions about the procedure and my concerns were always met with compassion and honesty.,0,number question procedure concern meet compassion honesty,"['number', 'number question', 'number question procedure', 'number question procedure concern', 'number question procedure concern meet', 'number question procedure concern meet compassion', 'number question procedure concern meet compassion honesty', 'question', 'question procedure', 'question procedure concern', 'question procedure concern meet', 'question procedure concern meet compassion', 'question procedure concern meet compassion honesty', 'procedure', 'procedure concern', 'procedure concern meet', 'procedure concern meet compassion', 'procedure concern meet compassion honesty', 'concern', 'concern meet', 'concern meet compassion', 'concern meet compassion honesty', 'meet', 'meet compassion', 'meet compassion honesty', 'compassion', 'compassion honesty', 'honesty']",0,0,0,0,0,1,0.2857142857142857
134732,A cataract removed i was made very comfortable with the procedure.,0,attract remove comfortable procedure,"['attract', 'attract remove', 'attract remove comfortable', 'attract remove comfortable procedure', 'remove', 'remove comfortable', 'remove comfortable procedure', 'comfortable', 'comfortable procedure', 'procedure']",0,0,0,0,0,1,0.2857142857142857
110123,"He did not care to check or see if the results of the procedure were ok. There was blatant negligence of my condition, the procedure",1,care check result procedure ok latent negligence condition procedure,"['care', 'care check', 'care check result', 'care check result procedure', 'care check result procedure ok', 'care check result procedure ok latent', 'care check result procedure ok latent negligence', 'care check result procedure ok latent negligence condition', 'care check result procedure ok latent negligence condition procedure', 'check', 'check result', 'check result procedure', 'check result procedure ok', 'check result procedure ok latent', 'check result procedure ok latent negligence', 'check result procedure ok latent negligence condition', 'check result procedure ok latent negligence condition procedure', 'result', 'result procedure', 'result procedure ok', 'result procedure ok latent', 'result procedure ok latent negligence', 'result procedure ok latent negligence condition', 'result procedure ok latent negligence condition procedure', 'procedure', 'procedure ok', 'procedure ok latent', 'procedure ok latent negligence', 'procedure ok latent negligence condition', 'procedure ok latent negligence condition procedure', 'ok', 'ok latent', 'ok latent negligence', 'ok latent negligence condition', 'ok latent negligence condition procedure', 'latent', 'latent negligence', 'latent negligence condition', 'latent negligence condition procedure', 'negligence', 'negligence condition', 'negligence condition procedure', 'condition', 'condition procedure', 'procedure']",0,0,0,0,0,1,0.2857142857142857
159202,But I trust Dr. Staples?,0,trust dr staple,"['trust', 'trust dr', 'trust dr staple', 'dr', 'dr staple', 'staple']",0,0,0,1,0,0,0.2857142857142857
146694,so frustrated that the first procedure had not achieved this - If anything my,1,frustrate procedure achieve,"['frustrate', 'frustrate procedure', 'frustrate procedure achieve', 'procedure', 'procedure achieve', 'achieve']",0,0,0,0,0,1,0.2857142857142857
97509,and I've been very pleased with the quality of care I've received following each surgical procedure.,0,ve please quality care ve receive follow surgical procedure,"['ve', 've please', 've please quality', 've please quality care', 've please quality care ve', 've please quality care ve receive', 've please quality care ve receive follow', 've please quality care ve receive follow surgical', 've please quality care ve receive follow surgical procedure', 'please', 'please quality', 'please quality care', 'please quality care ve', 'please quality care ve receive', 'please quality care ve receive follow', 'please quality care ve receive follow surgical', 'please quality care ve receive follow surgical procedure', 'quality', 'quality care', 'quality care ve', 'quality care ve receive', 'quality care ve receive follow', 'quality care ve receive follow surgical', 'quality care ve receive follow surgical procedure', 'care', 'care ve', 'care ve receive', 'care ve receive follow', 'care ve receive follow surgical', 'care ve receive follow surgical procedure', 've', 've receive', 've receive follow', 've receive follow surgical', 've receive follow surgical procedure', 'receive', 'receive follow', 'receive follow surgical', 'receive follow surgical procedure', 'follow', 'follow surgical', 'follow surgical procedure', 'surgical', 'surgical procedure', 'procedure']",0,0,0,0,0,1,0.2857142857142857
132848,always took time to talk and care for my procedure.,0,take time talk care procedure,"['take', 'take time', 'take time talk', 'take time talk care', 'take time talk care procedure', 'time', 'time talk', 'time talk care', 'time talk care procedure', 'talk', 'talk care', 'talk care procedure', 'care', 'care procedure', 'procedure']",0,0,0,0,0,1,0.2857142857142857
