commentId,comment,classification,comment_processed,word_phrase_list,mummy,mummy tuck,mummy tuck lip,tuck,tuck lip,lip,please,please result,result,similarity_score
114372,She obviously has the training and expertise needed to get your wanted results.,0,obviously train expertness need want result,"['obviously', 'obviously train', 'obviously train expertness', 'obviously train expertness need', 'obviously train expertness need want', 'obviously train expertness need want result', 'train', 'train expertness', 'train expertness need', 'train expertness need want', 'train expertness need want result', 'expertness', 'expertness need', 'expertness need want', 'expertness need want result', 'need', 'need want', 'need want result', 'want', 'want result', 'result']",0,0,0,0,0,0,0,0,1,0.125
97290,and I am pleased to say that I am extremely happy with his new office.,0,please extremely happy new office,"['please', 'please extremely', 'please extremely happy', 'please extremely happy new', 'please extremely happy new office', 'extremely', 'extremely happy', 'extremely happy new', 'extremely happy new office', 'happy', 'happy new', 'happy new office', 'new', 'new office', 'office']",0,0,0,0,0,0,1,0,0,0.125
175616,"but unfortunately the fat on my lower tummy was so resistant to the workouts, i did everything I could but nothing worked.",1,unfortunately fat low mummy resistant exercise work,"['unfortunately', 'unfortunately fat', 'unfortunately fat low', 'unfortunately fat low mummy', 'unfortunately fat low mummy resistant', 'unfortunately fat low mummy resistant exercise', 'unfortunately fat low mummy resistant exercise work', 'fat', 'fat low', 'fat low mummy', 'fat low mummy resistant', 'fat low mummy resistant exercise', 'fat low mummy resistant exercise work', 'low', 'low mummy', 'low mummy resistant', 'low mummy resistant exercise', 'low mummy resistant exercise work', 'mummy', 'mummy resistant', 'mummy resistant exercise', 'mummy resistant exercise work', 'resistant', 'resistant exercise', 'resistant exercise work', 'exercise', 'exercise work', 'work']",1,0,0,0,0,0,0,0,0,0.125
171106,Coolsculpting is a non-invasive body contouring treatment that most men and women choose because of the astounding final results.,0,coolsculpting noninvasive body contort treatment man woman choose astounding final result,"['coolsculpting', 'coolsculpting noninvasive', 'coolsculpting noninvasive body', 'coolsculpting noninvasive body contort', 'coolsculpting noninvasive body contort treatment', 'coolsculpting noninvasive body contort treatment man', 'coolsculpting noninvasive body contort treatment man woman', 'coolsculpting noninvasive body contort treatment man woman choose', 'coolsculpting noninvasive body contort treatment man woman choose astounding', 'coolsculpting noninvasive body contort treatment man woman choose astounding final', 'coolsculpting noninvasive body contort treatment man woman choose astounding final result', 'noninvasive', 'noninvasive body', 'noninvasive body contort', 'noninvasive body contort treatment', 'noninvasive body contort treatment man', 'noninvasive body contort treatment man woman', 'noninvasive body contort treatment man woman choose', 'noninvasive body contort treatment man woman choose astounding', 'noninvasive body contort treatment man woman choose astounding final', 'noninvasive body contort treatment man woman choose astounding final result', 'body', 'body contort', 'body contort treatment', 'body contort treatment man', 'body contort treatment man woman', 'body contort treatment man woman choose', 'body contort treatment man woman choose astounding', 'body contort treatment man woman choose astounding final', 'body contort treatment man woman choose astounding final result', 'contort', 'contort treatment', 'contort treatment man', 'contort treatment man woman', 'contort treatment man woman choose', 'contort treatment man woman choose astounding', 'contort treatment man woman choose astounding final', 'contort treatment man woman choose astounding final result', 'treatment', 'treatment man', 'treatment man woman', 'treatment man woman choose', 'treatment man woman choose astounding', 'treatment man woman choose astounding final', 'treatment man woman choose astounding final result', 'man', 'man woman', 'man woman choose', 'man woman choose astounding', 'man woman choose astounding final', 'man woman choose astounding final result', 'woman', 'woman choose', 'woman choose astounding', 'woman choose astounding final', 'woman choose astounding final result', 'choose', 'choose astounding', 'choose astounding final', 'choose astounding final result', 'astounding', 'astounding final', 'astounding final result', 'final', 'final result', 'result']",0,0,0,0,0,0,0,0,1,0.125
142045,"Extremely satisfied with the results of my tummy tuck, Dr. Kirby not only does amazing work",0,extremely satisfy result mummy tuck dr amaze work,"['extremely', 'extremely satisfy', 'extremely satisfy result', 'extremely satisfy result mummy', 'extremely satisfy result mummy tuck', 'extremely satisfy result mummy tuck dr', 'extremely satisfy result mummy tuck dr amaze', 'extremely satisfy result mummy tuck dr amaze work', 'satisfy', 'satisfy result', 'satisfy result mummy', 'satisfy result mummy tuck', 'satisfy result mummy tuck dr', 'satisfy result mummy tuck dr amaze', 'satisfy result mummy tuck dr amaze work', 'result', 'result mummy', 'result mummy tuck', 'result mummy tuck dr', 'result mummy tuck dr amaze', 'result mummy tuck dr amaze work', 'mummy', 'mummy tuck', 'mummy tuck dr', 'mummy tuck dr amaze', 'mummy tuck dr amaze work', 'tuck', 'tuck dr', 'tuck dr amaze', 'tuck dr amaze work', 'dr', 'dr amaze', 'dr amaze work', 'amaze', 'amaze work', 'work']",1,1,0,1,0,0,0,0,1,0.5
118259,I went to Dr.Ratliff for a procedure a couple years back and the results are still amazing.,0,go drratliff procedure result amaze,"['go', 'go drratliff', 'go drratliff procedure', 'go drratliff procedure result', 'go drratliff procedure result amaze', 'drratliff', 'drratliff procedure', 'drratliff procedure result', 'drratliff procedure result amaze', 'procedure', 'procedure result', 'procedure result amaze', 'result', 'result amaze', 'amaze']",0,0,0,0,0,0,0,0,1,0.125
129263,"His bedside manner is impeccable and he really made me feel like my feelings, concerns, and desired outcome mattered.",0,bedside manner implacable feel like feel concern desire result count,"['bedside', 'bedside manner', 'bedside manner implacable', 'bedside manner implacable feel', 'bedside manner implacable feel like', 'bedside manner implacable feel like feel', 'bedside manner implacable feel like feel concern', 'bedside manner implacable feel like feel concern desire', 'bedside manner implacable feel like feel concern desire result', 'bedside manner implacable feel like feel concern desire result count', 'manner', 'manner implacable', 'manner implacable feel', 'manner implacable feel like', 'manner implacable feel like feel', 'manner implacable feel like feel concern', 'manner implacable feel like feel concern desire', 'manner implacable feel like feel concern desire result', 'manner implacable feel like feel concern desire result count', 'implacable', 'implacable feel', 'implacable feel like', 'implacable feel like feel', 'implacable feel like feel concern', 'implacable feel like feel concern desire', 'implacable feel like feel concern desire result', 'implacable feel like feel concern desire result count', 'feel', 'feel like', 'feel like feel', 'feel like feel concern', 'feel like feel concern desire', 'feel like feel concern desire result', 'feel like feel concern desire result count', 'like', 'like feel', 'like feel concern', 'like feel concern desire', 'like feel concern desire result', 'like feel concern desire result count', 'feel', 'feel concern', 'feel concern desire', 'feel concern desire result', 'feel concern desire result count', 'concern', 'concern desire', 'concern desire result', 'concern desire result count', 'desire', 'desire result', 'desire result count', 'result', 'result count', 'count']",0,0,0,0,0,0,0,0,1,0.125
121067,My end result was exactly what I was hoping for.,0,end result precisely hop,"['end', 'end result', 'end result precisely', 'end result precisely hop', 'result', 'result precisely', 'result precisely hop', 'precisely', 'precisely hop', 'hop']",0,0,0,0,0,0,0,0,1,0.125
65620,I was pleased with the office and reception over there.,0,please office reception,"['please', 'please office', 'please office reception', 'office', 'office reception', 'reception']",0,0,0,0,0,0,1,0,0,0.125
161783,I was really nervous about the final result when going into surgery,1,nervous final result go surgery,"['nervous', 'nervous final', 'nervous final result', 'nervous final result go', 'nervous final result go surgery', 'final', 'final result', 'final result go', 'final result go surgery', 'result', 'result go', 'result go surgery', 'go', 'go surgery', 'surgery']",0,0,0,0,0,0,0,0,1,0.125
125360,He goes over so many before and afters with you and the results are beautiful and natural.,0,go result beautiful natural,"['go', 'go result', 'go result beautiful', 'go result beautiful natural', 'result', 'result beautiful', 'result beautiful natural', 'beautiful', 'beautiful natural', 'natural']",0,0,0,0,0,0,0,0,1,0.125
115765,Dr. Stern who did the actual surgeries that resulted in relief from pain for both me and my teenage daughter.,0,actual forgery result relief pain adolescent daughter,"['actual', 'actual forgery', 'actual forgery result', 'actual forgery result relief', 'actual forgery result relief pain', 'actual forgery result relief pain adolescent', 'actual forgery result relief pain adolescent daughter', 'forgery', 'forgery result', 'forgery result relief', 'forgery result relief pain', 'forgery result relief pain adolescent', 'forgery result relief pain adolescent daughter', 'result', 'result relief', 'result relief pain', 'result relief pain adolescent', 'result relief pain adolescent daughter', 'relief', 'relief pain', 'relief pain adolescent', 'relief pain adolescent daughter', 'pain', 'pain adolescent', 'pain adolescent daughter', 'adolescent', 'adolescent daughter', 'daughter']",0,0,0,0,0,0,0,0,1,0.125
115487,Our third IUI procedure resulted in pregnancy with TWINS!!,0,three procedure result pregnancy twin,"['three', 'three procedure', 'three procedure result', 'three procedure result pregnancy', 'three procedure result pregnancy twin', 'procedure', 'procedure result', 'procedure result pregnancy', 'procedure result pregnancy twin', 'result', 'result pregnancy', 'result pregnancy twin', 'pregnancy', 'pregnancy twin', 'twin']",0,0,0,0,0,0,0,0,1,0.125
135923,The Botox and lip fillers were almost painless and I have amazing results.,0,lip tiller painless amaze result,"['lip', 'lip tiller', 'lip tiller painless', 'lip tiller painless amaze', 'lip tiller painless amaze result', 'tiller', 'tiller painless', 'tiller painless amaze', 'tiller painless amaze result', 'painless', 'painless amaze', 'painless amaze result', 'amaze', 'amaze result', 'result']",0,0,0,0,0,1,0,0,1,0.25
110509,"I had liposuction done with Dr. Sarosy, and I'm VERY please with the results that I have obtain.",0,liposuction dr arise m result obtain,"['liposuction', 'liposuction dr', 'liposuction dr arise', 'liposuction dr arise m', 'liposuction dr arise m result', 'liposuction dr arise m result obtain', 'dr', 'dr arise', 'dr arise m', 'dr arise m result', 'dr arise m result obtain', 'arise', 'arise m', 'arise m result', 'arise m result obtain', 'm', 'm result', 'm result obtain', 'result', 'result obtain', 'obtain']",0,0,0,0,0,0,0,0,1,0.125
102512,Dr. Mercado is also friendly and genuinely cares about his patients and getting the end results.,0,friendly genuinely care patient get end result,"['friendly', 'friendly genuinely', 'friendly genuinely care', 'friendly genuinely care patient', 'friendly genuinely care patient get', 'friendly genuinely care patient get end', 'friendly genuinely care patient get end result', 'genuinely', 'genuinely care', 'genuinely care patient', 'genuinely care patient get', 'genuinely care patient get end', 'genuinely care patient get end result', 'care', 'care patient', 'care patient get', 'care patient get end', 'care patient get end result', 'patient', 'patient get', 'patient get end', 'patient get end result', 'get', 'get end', 'get end result', 'end', 'end result', 'result']",0,0,0,0,0,0,0,0,1,0.125
185313,and I'm feeling worse than before can't stop thinking of my result every morning every day.,1,m feel bad stop think result day,"['m', 'm feel', 'm feel bad', 'm feel bad stop', 'm feel bad stop think', 'm feel bad stop think result', 'm feel bad stop think result day', 'feel', 'feel bad', 'feel bad stop', 'feel bad stop think', 'feel bad stop think result', 'feel bad stop think result day', 'bad', 'bad stop', 'bad stop think', 'bad stop think result', 'bad stop think result day', 'stop', 'stop think', 'stop think result', 'stop think result day', 'think', 'think result', 'think result day', 'result', 'result day', 'day']",0,0,0,0,0,0,0,0,1,0.125
164860,and after pictures of how I would ideally look after surgery which helped me visualize the outcome.,0,picture ideally look surgery help visualize result,"['picture', 'picture ideally', 'picture ideally look', 'picture ideally look surgery', 'picture ideally look surgery help', 'picture ideally look surgery help visualize', 'picture ideally look surgery help visualize result', 'ideally', 'ideally look', 'ideally look surgery', 'ideally look surgery help', 'ideally look surgery help visualize', 'ideally look surgery help visualize result', 'look', 'look surgery', 'look surgery help', 'look surgery help visualize', 'look surgery help visualize result', 'surgery', 'surgery help', 'surgery help visualize', 'surgery help visualize result', 'help', 'help visualize', 'help visualize result', 'visualize', 'visualize result', 'result']",0,0,0,0,0,0,0,0,1,0.125
69649,Its amazing I am very happy with the results there is almost no scaring at all and its only been two weeks.,0,amaze happy result sharing,"['amaze', 'amaze happy', 'amaze happy result', 'amaze happy result sharing', 'happy', 'happy result', 'happy result sharing', 'result', 'result sharing', 'sharing']",0,0,0,0,0,0,0,0,1,0.125
190490,"The results of my post-op have left me more than satisfied, and I am genuinely amazed by his work.",0,result rostov leave satisfy genuinely amaze work,"['result', 'result rostov', 'result rostov leave', 'result rostov leave satisfy', 'result rostov leave satisfy genuinely', 'result rostov leave satisfy genuinely amaze', 'result rostov leave satisfy genuinely amaze work', 'rostov', 'rostov leave', 'rostov leave satisfy', 'rostov leave satisfy genuinely', 'rostov leave satisfy genuinely amaze', 'rostov leave satisfy genuinely amaze work', 'leave', 'leave satisfy', 'leave satisfy genuinely', 'leave satisfy genuinely amaze', 'leave satisfy genuinely amaze work', 'satisfy', 'satisfy genuinely', 'satisfy genuinely amaze', 'satisfy genuinely amaze work', 'genuinely', 'genuinely amaze', 'genuinely amaze work', 'amaze', 'amaze work', 'work']",0,0,0,0,0,0,0,0,1,0.125
118261,"for anything , then he said he is not responsible of the outcome of the surgery.",1,say responsible result surgery,"['say', 'say responsible', 'say responsible result', 'say responsible result surgery', 'responsible', 'responsible result', 'responsible result surgery', 'result', 'result surgery', 'surgery']",0,0,0,0,0,0,0,0,1,0.125
155626,Alicia recently did my lips and I?m OBSESSED!,0,alicia recently lip m obsess,"['alicia', 'alicia recently', 'alicia recently lip', 'alicia recently lip m', 'alicia recently lip m obsess', 'recently', 'recently lip', 'recently lip m', 'recently lip m obsess', 'lip', 'lip m', 'lip m obsess', 'm', 'm obsess', 'obsess']",0,0,0,0,0,1,0,0,0,0.125
111120,I could go on for days about this office and how pleased I have been since my surgery.,0,office please surgery,"['office', 'office please', 'office please surgery', 'please', 'please surgery', 'surgery']",0,0,0,0,0,0,1,0,0,0.125
99682,I am extremely pleased with out come.,0,extremely please come,"['extremely', 'extremely please', 'extremely please come', 'please', 'please come', 'come']",0,0,0,0,0,0,1,0,0,0.125
100191,I've had a few procedures through the years and my results have always passed my expectations.,0,ve procedure result pass expectation,"['ve', 've procedure', 've procedure result', 've procedure result pass', 've procedure result pass expectation', 'procedure', 'procedure result', 'procedure result pass', 'procedure result pass expectation', 'result', 'result pass', 'result pass expectation', 'pass', 'pass expectation', 'expectation']",0,0,0,0,0,0,0,0,1,0.125
99177,Fantastic results with every treatment and service performed at this office.,0,fantastic result treatment service perform office,"['fantastic', 'fantastic result', 'fantastic result treatment', 'fantastic result treatment service', 'fantastic result treatment service perform', 'fantastic result treatment service perform office', 'result', 'result treatment', 'result treatment service', 'result treatment service perform', 'result treatment service perform office', 'treatment', 'treatment service', 'treatment service perform', 'treatment service perform office', 'service', 'service perform', 'service perform office', 'perform', 'perform office', 'office']",0,0,0,0,0,0,0,0,1,0.125
105377,I had three procedures with him in the past few years and my results are exceptional.,0,procedure result exceptional,"['procedure', 'procedure result', 'procedure result exceptional', 'result', 'result exceptional', 'exceptional']",0,0,0,0,0,0,0,0,1,0.125
98003,"Dr Schlechter has now performed 3 procedures for me, and I have been extremely impressed with the results each time.",0,perform procedure extremely impress result time,"['perform', 'perform procedure', 'perform procedure extremely', 'perform procedure extremely impress', 'perform procedure extremely impress result', 'perform procedure extremely impress result time', 'procedure', 'procedure extremely', 'procedure extremely impress', 'procedure extremely impress result', 'procedure extremely impress result time', 'extremely', 'extremely impress', 'extremely impress result', 'extremely impress result time', 'impress', 'impress result', 'impress result time', 'result', 'result time', 'time']",0,0,0,0,0,0,0,0,1,0.125
140195,Consult for tummy tuck went great he was referred by one of his patients.,0,consult mummy tuck go great refer patient,"['consult', 'consult mummy', 'consult mummy tuck', 'consult mummy tuck go', 'consult mummy tuck go great', 'consult mummy tuck go great refer', 'consult mummy tuck go great refer patient', 'mummy', 'mummy tuck', 'mummy tuck go', 'mummy tuck go great', 'mummy tuck go great refer', 'mummy tuck go great refer patient', 'tuck', 'tuck go', 'tuck go great', 'tuck go great refer', 'tuck go great refer patient', 'go', 'go great', 'go great refer', 'go great refer patient', 'great', 'great refer', 'great refer patient', 'refer', 'refer patient', 'patient']",1,1,0,1,0,0,0,0,0,0.375
98964,and giving appointments to dealing with insurance to answering all that questions and at the end GREAT results!!,0,give appointment deal insurance answer question end great result,"['give', 'give appointment', 'give appointment deal', 'give appointment deal insurance', 'give appointment deal insurance answer', 'give appointment deal insurance answer question', 'give appointment deal insurance answer question end', 'give appointment deal insurance answer question end great', 'give appointment deal insurance answer question end great result', 'appointment', 'appointment deal', 'appointment deal insurance', 'appointment deal insurance answer', 'appointment deal insurance answer question', 'appointment deal insurance answer question end', 'appointment deal insurance answer question end great', 'appointment deal insurance answer question end great result', 'deal', 'deal insurance', 'deal insurance answer', 'deal insurance answer question', 'deal insurance answer question end', 'deal insurance answer question end great', 'deal insurance answer question end great result', 'insurance', 'insurance answer', 'insurance answer question', 'insurance answer question end', 'insurance answer question end great', 'insurance answer question end great result', 'answer', 'answer question', 'answer question end', 'answer question end great', 'answer question end great result', 'question', 'question end', 'question end great', 'question end great result', 'end', 'end great', 'end great result', 'great', 'great result', 'result']",0,0,0,0,0,0,0,0,1,0.125
136035,I have also had beautiful rhinoplasty and tummy tuck results!,0,beautiful nose job mummy tuck result,"['beautiful', 'beautiful nose', 'beautiful nose job', 'beautiful nose job mummy', 'beautiful nose job mummy tuck', 'beautiful nose job mummy tuck result', 'nose', 'nose job', 'nose job mummy', 'nose job mummy tuck', 'nose job mummy tuck result', 'job', 'job mummy', 'job mummy tuck', 'job mummy tuck result', 'mummy', 'mummy tuck', 'mummy tuck result', 'tuck', 'tuck result', 'result']",1,1,0,1,0,0,0,0,1,0.5
66041,He actually called me himself twice with the result of my tests.,0,actually call twice result test,"['actually', 'actually call', 'actually call twice', 'actually call twice result', 'actually call twice result test', 'call', 'call twice', 'call twice result', 'call twice result test', 'twice', 'twice result', 'twice result test', 'result', 'result test', 'test']",0,0,0,0,0,0,0,0,1,0.125
108486,My friend saw my results and is coming to see Dr. Machida for consultation.,0,friend see result come consultation,"['friend', 'friend see', 'friend see result', 'friend see result come', 'friend see result come consultation', 'see', 'see result', 'see result come', 'see result come consultation', 'result', 'result come', 'result come consultation', 'come', 'come consultation', 'consultation']",0,0,0,0,0,0,0,0,1,0.125
99110,"My surgery for Tummy tuck, muscle repair and lipo to flanks was outstanding.",0,surgery mummy tuck muscle repair lip flank outstanding,"['surgery', 'surgery mummy', 'surgery mummy tuck', 'surgery mummy tuck muscle', 'surgery mummy tuck muscle repair', 'surgery mummy tuck muscle repair lip', 'surgery mummy tuck muscle repair lip flank', 'surgery mummy tuck muscle repair lip flank outstanding', 'mummy', 'mummy tuck', 'mummy tuck muscle', 'mummy tuck muscle repair', 'mummy tuck muscle repair lip', 'mummy tuck muscle repair lip flank', 'mummy tuck muscle repair lip flank outstanding', 'tuck', 'tuck muscle', 'tuck muscle repair', 'tuck muscle repair lip', 'tuck muscle repair lip flank', 'tuck muscle repair lip flank outstanding', 'muscle', 'muscle repair', 'muscle repair lip', 'muscle repair lip flank', 'muscle repair lip flank outstanding', 'repair', 'repair lip', 'repair lip flank', 'repair lip flank outstanding', 'lip', 'lip flank', 'lip flank outstanding', 'flank', 'flank outstanding', 'outstanding']",1,1,0,1,0,1,0,0,0,0.5
184345,"but yes absolutely there have been some that don't have the perfect results we post but again that's business.""",1,yes absolutely perfect result post s business,"['yes', 'yes absolutely', 'yes absolutely perfect', 'yes absolutely perfect result', 'yes absolutely perfect result post', 'yes absolutely perfect result post s', 'yes absolutely perfect result post s business', 'absolutely', 'absolutely perfect', 'absolutely perfect result', 'absolutely perfect result post', 'absolutely perfect result post s', 'absolutely perfect result post s business', 'perfect', 'perfect result', 'perfect result post', 'perfect result post s', 'perfect result post s business', 'result', 'result post', 'result post s', 'result post s business', 'post', 'post s', 'post s business', 's', 's business', 'business']",0,0,0,0,0,0,0,0,1,0.125
174011,I went for a tummy tuckand seven months later I looked like I was in labor.,1,go mummy tuck look like labor,"['go', 'go mummy', 'go mummy tuck', 'go mummy tuck look', 'go mummy tuck look like', 'go mummy tuck look like labor', 'mummy', 'mummy tuck', 'mummy tuck look', 'mummy tuck look like', 'mummy tuck look like labor', 'tuck', 'tuck look', 'tuck look like', 'tuck look like labor', 'look', 'look like', 'look like labor', 'like', 'like labor', 'labor']",1,1,0,1,0,0,0,0,0,0.375
88533,The outcome was terrific.,0,result terrific,"['result', 'result terrific', 'terrific']",0,0,0,0,0,0,0,0,1,0.125
142214,I immediately booked with him a month laster even though he was willing I to do my lips that day.,0,immediately book month late willing lip day,"['immediately', 'immediately book', 'immediately book month', 'immediately book month late', 'immediately book month late willing', 'immediately book month late willing lip', 'immediately book month late willing lip day', 'book', 'book month', 'book month late', 'book month late willing', 'book month late willing lip', 'book month late willing lip day', 'month', 'month late', 'month late willing', 'month late willing lip', 'month late willing lip day', 'late', 'late willing', 'late willing lip', 'late willing lip day', 'willing', 'willing lip', 'willing lip day', 'lip', 'lip day', 'day']",0,0,0,0,0,1,0,0,0,0.125
122016,Already seeing results in scar treatment!,0,see result scar treatment,"['see', 'see result', 'see result scar', 'see result scar treatment', 'result', 'result scar', 'result scar treatment', 'scar', 'scar treatment', 'treatment']",0,0,0,0,0,0,0,0,1,0.125
64454,I was extremely pleased with the results of my thyroid surgery.,0,extremely please result thyreoid surgery,"['extremely', 'extremely please', 'extremely please result', 'extremely please result thyreoid', 'extremely please result thyreoid surgery', 'please', 'please result', 'please result thyreoid', 'please result thyreoid surgery', 'result', 'result thyreoid', 'result thyreoid surgery', 'thyreoid', 'thyreoid surgery', 'surgery']",0,0,0,0,0,0,1,1,1,0.375
114768,I?m a little over three months post-op and I?m thrilled with my results!,0,m rostov m thrill result,"['m', 'm rostov', 'm rostov m', 'm rostov m thrill', 'm rostov m thrill result', 'rostov', 'rostov m', 'rostov m thrill', 'rostov m thrill result', 'm', 'm thrill', 'm thrill result', 'thrill', 'thrill result', 'result']",0,0,0,0,0,0,0,0,1,0.125
179791,I expressed concern only to be told that I would not see the full result for one year,1,express concern tell result,"['express', 'express concern', 'express concern tell', 'express concern tell result', 'concern', 'concern tell', 'concern tell result', 'tell', 'tell result', 'result']",0,0,0,0,0,0,0,0,1,0.125
126966,My husband and I have been very pleased with our care there.,0,husband please care,"['husband', 'husband please', 'husband please care', 'please', 'please care', 'care']",0,0,0,0,0,0,1,0,0,0.125
75773,I am so pleased coming from california and was very skeptical with meeting a doctor out of state.,0,please come sceptically meet doctor state,"['please', 'please come', 'please come sceptically', 'please come sceptically meet', 'please come sceptically meet doctor', 'please come sceptically meet doctor state', 'come', 'come sceptically', 'come sceptically meet', 'come sceptically meet doctor', 'come sceptically meet doctor state', 'sceptically', 'sceptically meet', 'sceptically meet doctor', 'sceptically meet doctor state', 'meet', 'meet doctor', 'meet doctor state', 'doctor', 'doctor state', 'state']",0,0,0,0,0,0,1,0,0,0.125
145644,"I'm not unhappy about the results at all,",0,m unhappy result,"['m', 'm unhappy', 'm unhappy result', 'unhappy', 'unhappy result', 'result']",0,0,0,0,0,0,0,0,1,0.125
186765,I had complete top teeth implants and couldn't be more pleased.,0,complete tooth plant please,"['complete', 'complete tooth', 'complete tooth plant', 'complete tooth plant please', 'tooth', 'tooth plant', 'tooth plant please', 'plant', 'plant please', 'please']",0,0,0,0,0,0,1,0,0,0.125
121141,Let me tell you now that I have always received EXCEPTIONAL results.,0,let tell receive exceptional result,"['let', 'let tell', 'let tell receive', 'let tell receive exceptional', 'let tell receive exceptional result', 'tell', 'tell receive', 'tell receive exceptional', 'tell receive exceptional result', 'receive', 'receive exceptional', 'receive exceptional result', 'exceptional', 'exceptional result', 'result']",0,0,0,0,0,0,0,0,1,0.125
131152,However after my surgery it was impossible to get an appointment with him to discuss my results.,1,surgery impossible appointment discus result,"['surgery', 'surgery impossible', 'surgery impossible appointment', 'surgery impossible appointment discus', 'surgery impossible appointment discus result', 'impossible', 'impossible appointment', 'impossible appointment discus', 'impossible appointment discus result', 'appointment', 'appointment discus', 'appointment discus result', 'discus', 'discus result', 'result']",0,0,0,0,0,0,0,0,1,0.125
126440,Very subtle but results are obvious to me!!,0,subtle result obvious,"['subtle', 'subtle result', 'subtle result obvious', 'result', 'result obvious', 'obvious']",0,0,0,0,0,0,0,0,1,0.125
146048,"Dr. Laverson spent extensive amounts of time preoperatively explaining the process, possible complications, and expected results with the surgery.",0,spend extensive amount time preoperatively explain process possible complication expect result surgery,"['spend', 'spend extensive', 'spend extensive amount', 'spend extensive amount time', 'spend extensive amount time preoperatively', 'spend extensive amount time preoperatively explain', 'spend extensive amount time preoperatively explain process', 'spend extensive amount time preoperatively explain process possible', 'spend extensive amount time preoperatively explain process possible complication', 'spend extensive amount time preoperatively explain process possible complication expect', 'spend extensive amount time preoperatively explain process possible complication expect result', 'spend extensive amount time preoperatively explain process possible complication expect result surgery', 'extensive', 'extensive amount', 'extensive amount time', 'extensive amount time preoperatively', 'extensive amount time preoperatively explain', 'extensive amount time preoperatively explain process', 'extensive amount time preoperatively explain process possible', 'extensive amount time preoperatively explain process possible complication', 'extensive amount time preoperatively explain process possible complication expect', 'extensive amount time preoperatively explain process possible complication expect result', 'extensive amount time preoperatively explain process possible complication expect result surgery', 'amount', 'amount time', 'amount time preoperatively', 'amount time preoperatively explain', 'amount time preoperatively explain process', 'amount time preoperatively explain process possible', 'amount time preoperatively explain process possible complication', 'amount time preoperatively explain process possible complication expect', 'amount time preoperatively explain process possible complication expect result', 'amount time preoperatively explain process possible complication expect result surgery', 'time', 'time preoperatively', 'time preoperatively explain', 'time preoperatively explain process', 'time preoperatively explain process possible', 'time preoperatively explain process possible complication', 'time preoperatively explain process possible complication expect', 'time preoperatively explain process possible complication expect result', 'time preoperatively explain process possible complication expect result surgery', 'preoperatively', 'preoperatively explain', 'preoperatively explain process', 'preoperatively explain process possible', 'preoperatively explain process possible complication', 'preoperatively explain process possible complication expect', 'preoperatively explain process possible complication expect result', 'preoperatively explain process possible complication expect result surgery', 'explain', 'explain process', 'explain process possible', 'explain process possible complication', 'explain process possible complication expect', 'explain process possible complication expect result', 'explain process possible complication expect result surgery', 'process', 'process possible', 'process possible complication', 'process possible complication expect', 'process possible complication expect result', 'process possible complication expect result surgery', 'possible', 'possible complication', 'possible complication expect', 'possible complication expect result', 'possible complication expect result surgery', 'complication', 'complication expect', 'complication expect result', 'complication expect result surgery', 'expect', 'expect result', 'expect result surgery', 'result', 'result surgery', 'surgery']",0,0,0,0,0,0,0,0,1,0.125
184544,I recommend Art lipo 100%.,0,recommend art lip,"['recommend', 'recommend art', 'recommend art lip', 'art', 'art lip', 'lip']",0,0,0,0,0,1,0,0,0,0.125
73554,I did my homework before making my way to California from Chicago and I couldn't be any happier with the results.,0,homework make way happy result,"['homework', 'homework make', 'homework make way', 'homework make way happy', 'homework make way happy result', 'make', 'make way', 'make way happy', 'make way happy result', 'way', 'way happy', 'way happy result', 'happy', 'happy result', 'result']",0,0,0,0,0,0,0,0,1,0.125
126751,AM IN SHOCK VERY UPSET HE USE WAY TO MUCH SILICONE ON MY LIP AND ONLY WAY TO REMOVE IS SURGERY.,1,shock upset use way silicone lip way remove surgery,"['shock', 'shock upset', 'shock upset use', 'shock upset use way', 'shock upset use way silicone', 'shock upset use way silicone lip', 'shock upset use way silicone lip way', 'shock upset use way silicone lip way remove', 'shock upset use way silicone lip way remove surgery', 'upset', 'upset use', 'upset use way', 'upset use way silicone', 'upset use way silicone lip', 'upset use way silicone lip way', 'upset use way silicone lip way remove', 'upset use way silicone lip way remove surgery', 'use', 'use way', 'use way silicone', 'use way silicone lip', 'use way silicone lip way', 'use way silicone lip way remove', 'use way silicone lip way remove surgery', 'way', 'way silicone', 'way silicone lip', 'way silicone lip way', 'way silicone lip way remove', 'way silicone lip way remove surgery', 'silicone', 'silicone lip', 'silicone lip way', 'silicone lip way remove', 'silicone lip way remove surgery', 'lip', 'lip way', 'lip way remove', 'lip way remove surgery', 'way', 'way remove', 'way remove surgery', 'remove', 'remove surgery', 'surgery']",0,0,0,0,0,1,0,0,0,0.125
130923,Surgery was a success and I am very happy with the results!,0,surgery success happy result,"['surgery', 'surgery success', 'surgery success happy', 'surgery success happy result', 'success', 'success happy', 'success happy result', 'happy', 'happy result', 'result']",0,0,0,0,0,0,0,0,1,0.125
