commentId,comment,classification,comment_processed,word_phrase_list,happily,happily recommend,recommend,canal,nose,nose job,job,similarity_score
172799,The bump was gone and my nose is now a much more flattering shape.,0,bump go nose flatter shape,"['bump', 'bump go', 'bump go nose', 'bump go nose flatter', 'bump go nose flatter shape', 'go', 'go nose', 'go nose flatter', 'go nose flatter shape', 'nose', 'nose flatter', 'nose flatter shape', 'flatter', 'flatter shape', 'shape']",0,0,0,0,1,0,0,0.08196721311475409
88961,"He does an amazing job, even in more difficult circumstances.",0,amaze job difficult circumstance,"['amaze', 'amaze job', 'amaze job difficult', 'amaze job difficult circumstance', 'job', 'job difficult', 'job difficult circumstance', 'difficult', 'difficult circumstance', 'circumstance']",0,0,0,0,0,0,1,0.08196721311475409
100276,"He disfigured nose, lips, face, jaw, chin, forehead by liposictioning fat out and shaving bone.",1,deface nose lip face forehead liposictioning fat shave bone,"['deface', 'deface nose', 'deface nose lip', 'deface nose lip face', 'deface nose lip face forehead', 'deface nose lip face forehead liposictioning', 'deface nose lip face forehead liposictioning fat', 'deface nose lip face forehead liposictioning fat shave', 'deface nose lip face forehead liposictioning fat shave bone', 'nose', 'nose lip', 'nose lip face', 'nose lip face forehead', 'nose lip face forehead liposictioning', 'nose lip face forehead liposictioning fat', 'nose lip face forehead liposictioning fat shave', 'nose lip face forehead liposictioning fat shave bone', 'lip', 'lip face', 'lip face forehead', 'lip face forehead liposictioning', 'lip face forehead liposictioning fat', 'lip face forehead liposictioning fat shave', 'lip face forehead liposictioning fat shave bone', 'face', 'face forehead', 'face forehead liposictioning', 'face forehead liposictioning fat', 'face forehead liposictioning fat shave', 'face forehead liposictioning fat shave bone', 'forehead', 'forehead liposictioning', 'forehead liposictioning fat', 'forehead liposictioning fat shave', 'forehead liposictioning fat shave bone', 'liposictioning', 'liposictioning fat', 'liposictioning fat shave', 'liposictioning fat shave bone', 'fat', 'fat shave', 'fat shave bone', 'shave', 'shave bone', 'bone']",0,0,0,0,1,0,0,0.08196721311475409
152724,but either way she should have done the job to begin with and that nurse needs more training.,1,way job begin nurse need train,"['way', 'way job', 'way job begin', 'way job begin nurse', 'way job begin nurse need', 'way job begin nurse need train', 'job', 'job begin', 'job begin nurse', 'job begin nurse need', 'job begin nurse need train', 'begin', 'begin nurse', 'begin nurse need', 'begin nurse need train', 'nurse', 'nurse need', 'nurse need train', 'need', 'need train', 'train']",0,0,0,0,0,0,1,0.08196721311475409
125433,and made me feel like he really cares about my well being. ??It's been 1 month post op and I love my nose .,0,feel like care post op love nose,"['feel', 'feel like', 'feel like care', 'feel like care post', 'feel like care post op', 'feel like care post op love', 'feel like care post op love nose', 'like', 'like care', 'like care post', 'like care post op', 'like care post op love', 'like care post op love nose', 'care', 'care post', 'care post op', 'care post op love', 'care post op love nose', 'post', 'post op', 'post op love', 'post op love nose', 'op', 'op love', 'op love nose', 'love', 'love nose', 'nose']",0,0,0,0,1,0,0,0.08196721311475409
136028,Left eye monofocal lens   catalys lazer excellent experience Very professional group.,0,leave eye monofocal lens canal late excellent experience professional group,"['leave', 'leave eye', 'leave eye monofocal', 'leave eye monofocal lens', 'leave eye monofocal lens canal', 'leave eye monofocal lens canal late', 'leave eye monofocal lens canal late excellent', 'leave eye monofocal lens canal late excellent experience', 'leave eye monofocal lens canal late excellent experience professional', 'leave eye monofocal lens canal late excellent experience professional group', 'eye', 'eye monofocal', 'eye monofocal lens', 'eye monofocal lens canal', 'eye monofocal lens canal late', 'eye monofocal lens canal late excellent', 'eye monofocal lens canal late excellent experience', 'eye monofocal lens canal late excellent experience professional', 'eye monofocal lens canal late excellent experience professional group', 'monofocal', 'monofocal lens', 'monofocal lens canal', 'monofocal lens canal late', 'monofocal lens canal late excellent', 'monofocal lens canal late excellent experience', 'monofocal lens canal late excellent experience professional', 'monofocal lens canal late excellent experience professional group', 'lens', 'lens canal', 'lens canal late', 'lens canal late excellent', 'lens canal late excellent experience', 'lens canal late excellent experience professional', 'lens canal late excellent experience professional group', 'canal', 'canal late', 'canal late excellent', 'canal late excellent experience', 'canal late excellent experience professional', 'canal late excellent experience professional group', 'late', 'late excellent', 'late excellent experience', 'late excellent experience professional', 'late excellent experience professional group', 'excellent', 'excellent experience', 'excellent experience professional', 'excellent experience professional group', 'experience', 'experience professional', 'experience professional group', 'professional', 'professional group', 'group']",0,0,0,1,0,0,0,0.08196721311475409
99895,Recommend highly!,0,recommend highly,"['recommend', 'recommend highly', 'highly']",0,0,1,0,0,0,0,0.08196721311475409
91994,I finally love my nose!.,0,finally love nose,"['finally', 'finally love', 'finally love nose', 'love', 'love nose', 'nose']",0,0,0,0,1,0,0,0.08196721311475409
143915,I went to Dr. Kirby after a friend recommended her.,0,go dr friend recommend,"['go', 'go dr', 'go dr friend', 'go dr friend recommend', 'dr', 'dr friend', 'dr friend recommend', 'friend', 'friend recommend', 'recommend']",0,0,1,0,0,0,0,0.08196721311475409
111144,"Dr Bergman did a great job on my toe, pain has been reduced to a minimum to even sometimes none.",0,great job toe pain reduce minimum,"['great', 'great job', 'great job toe', 'great job toe pain', 'great job toe pain reduce', 'great job toe pain reduce minimum', 'job', 'job toe', 'job toe pain', 'job toe pain reduce', 'job toe pain reduce minimum', 'toe', 'toe pain', 'toe pain reduce', 'toe pain reduce minimum', 'pain', 'pain reduce', 'pain reduce minimum', 'reduce', 'reduce minimum', 'minimum']",0,0,0,0,0,0,1,0.08196721311475409
104033,"Needless to say, I highly recommend them!",0,needle highly recommend,"['needle', 'needle highly', 'needle highly recommend', 'highly', 'highly recommend', 'recommend']",0,0,1,0,0,0,0,0.08196721311475409
113031,The staff have always been more than willing to meet my needs as a patient.So yes I would highly recommend him Gene Roberts,0,staff willing meet need patient yes highly recommend gene robert,"['staff', 'staff willing', 'staff willing meet', 'staff willing meet need', 'staff willing meet need patient', 'staff willing meet need patient yes', 'staff willing meet need patient yes highly', 'staff willing meet need patient yes highly recommend', 'staff willing meet need patient yes highly recommend gene', 'staff willing meet need patient yes highly recommend gene robert', 'willing', 'willing meet', 'willing meet need', 'willing meet need patient', 'willing meet need patient yes', 'willing meet need patient yes highly', 'willing meet need patient yes highly recommend', 'willing meet need patient yes highly recommend gene', 'willing meet need patient yes highly recommend gene robert', 'meet', 'meet need', 'meet need patient', 'meet need patient yes', 'meet need patient yes highly', 'meet need patient yes highly recommend', 'meet need patient yes highly recommend gene', 'meet need patient yes highly recommend gene robert', 'need', 'need patient', 'need patient yes', 'need patient yes highly', 'need patient yes highly recommend', 'need patient yes highly recommend gene', 'need patient yes highly recommend gene robert', 'patient', 'patient yes', 'patient yes highly', 'patient yes highly recommend', 'patient yes highly recommend gene', 'patient yes highly recommend gene robert', 'yes', 'yes highly', 'yes highly recommend', 'yes highly recommend gene', 'yes highly recommend gene robert', 'highly', 'highly recommend', 'highly recommend gene', 'highly recommend gene robert', 'recommend', 'recommend gene', 'recommend gene robert', 'gene', 'gene robert', 'robert']",0,0,1,0,0,0,0,0.08196721311475409
139598,I had a facelift and eye lift early in the year and Dr Chernoff did am amazing job.,0,face lift eye lift amaze job,"['face', 'face lift', 'face lift eye', 'face lift eye lift', 'face lift eye lift amaze', 'face lift eye lift amaze job', 'lift', 'lift eye', 'lift eye lift', 'lift eye lift amaze', 'lift eye lift amaze job', 'eye', 'eye lift', 'eye lift amaze', 'eye lift amaze job', 'lift', 'lift amaze', 'lift amaze job', 'amaze', 'amaze job', 'job']",0,0,0,0,0,0,1,0.08196721311475409
143852,I would not change a thing nor is there anything i could recommend that would have made my experience better.,0,change thing recommend experience good,"['change', 'change thing', 'change thing recommend', 'change thing recommend experience', 'change thing recommend experience good', 'thing', 'thing recommend', 'thing recommend experience', 'thing recommend experience good', 'recommend', 'recommend experience', 'recommend experience good', 'experience', 'experience good', 'good']",0,0,1,0,0,0,0,0.08196721311475409
109963,"So we are out of pocket a minimum of $725, and perhaps up to $925, to get this root canal redone.",1,pocket minimum root canal,"['pocket', 'pocket minimum', 'pocket minimum root', 'pocket minimum root canal', 'minimum', 'minimum root', 'minimum root canal', 'root', 'root canal', 'canal']",0,0,0,1,0,0,0,0.08196721311475409
139792,I highly recommend Doctor Alexander with his 20 years experience he sure knows what he is doing .,0,highly recommend doctor alexander experience sure know,"['highly', 'highly recommend', 'highly recommend doctor', 'highly recommend doctor alexander', 'highly recommend doctor alexander experience', 'highly recommend doctor alexander experience sure', 'highly recommend doctor alexander experience sure know', 'recommend', 'recommend doctor', 'recommend doctor alexander', 'recommend doctor alexander experience', 'recommend doctor alexander experience sure', 'recommend doctor alexander experience sure know', 'doctor', 'doctor alexander', 'doctor alexander experience', 'doctor alexander experience sure', 'doctor alexander experience sure know', 'alexander', 'alexander experience', 'alexander experience sure', 'alexander experience sure know', 'experience', 'experience sure', 'experience sure know', 'sure', 'sure know', 'know']",0,0,1,0,0,0,0,0.08196721311475409
95339,I will definitely be recommending you guys to anyone else in need of a dermatologist.,0,decidedly recommend gun need dermatologist,"['decidedly', 'decidedly recommend', 'decidedly recommend gun', 'decidedly recommend gun need', 'decidedly recommend gun need dermatologist', 'recommend', 'recommend gun', 'recommend gun need', 'recommend gun need dermatologist', 'gun', 'gun need', 'gun need dermatologist', 'need', 'need dermatologist', 'dermatologist']",0,0,1,0,0,0,0,0.08196721311475409
166994,I wholeheartedly recommend this doctor.,0,wholeheartedly recommend doctor,"['wholeheartedly', 'wholeheartedly recommend', 'wholeheartedly recommend doctor', 'recommend', 'recommend doctor', 'doctor']",0,0,1,0,0,0,0,0.08196721311475409
104355,Dr Randal Haworth's very stylish office in Beverly Hills.,0,dr canal haworth stylish office,"['dr', 'dr canal', 'dr canal haworth', 'dr canal haworth stylish', 'dr canal haworth stylish office', 'canal', 'canal haworth', 'canal haworth stylish', 'canal haworth stylish office', 'haworth', 'haworth stylish', 'haworth stylish office', 'stylish', 'stylish office', 'office']",0,0,0,1,0,0,0,0.08196721311475409
73727,He gave me the most beautiful nose.,0,give beautiful nose,"['give', 'give beautiful', 'give beautiful nose', 'beautiful', 'beautiful nose', 'nose']",0,0,0,0,1,0,0,0.08196721311475409
73997,I recently had surgery on my nose to correct severe breathing problems that I was born with - Dr. Pincus literally CHANGED MY LIFE!!!,0,recently surgery nose correct severe breathe problem bear dr sinus literally change life,"['recently', 'recently surgery', 'recently surgery nose', 'recently surgery nose correct', 'recently surgery nose correct severe', 'recently surgery nose correct severe breathe', 'recently surgery nose correct severe breathe problem', 'recently surgery nose correct severe breathe problem bear', 'recently surgery nose correct severe breathe problem bear dr', 'recently surgery nose correct severe breathe problem bear dr sinus', 'recently surgery nose correct severe breathe problem bear dr sinus literally', 'recently surgery nose correct severe breathe problem bear dr sinus literally change', 'recently surgery nose correct severe breathe problem bear dr sinus literally change life', 'surgery', 'surgery nose', 'surgery nose correct', 'surgery nose correct severe', 'surgery nose correct severe breathe', 'surgery nose correct severe breathe problem', 'surgery nose correct severe breathe problem bear', 'surgery nose correct severe breathe problem bear dr', 'surgery nose correct severe breathe problem bear dr sinus', 'surgery nose correct severe breathe problem bear dr sinus literally', 'surgery nose correct severe breathe problem bear dr sinus literally change', 'surgery nose correct severe breathe problem bear dr sinus literally change life', 'nose', 'nose correct', 'nose correct severe', 'nose correct severe breathe', 'nose correct severe breathe problem', 'nose correct severe breathe problem bear', 'nose correct severe breathe problem bear dr', 'nose correct severe breathe problem bear dr sinus', 'nose correct severe breathe problem bear dr sinus literally', 'nose correct severe breathe problem bear dr sinus literally change', 'nose correct severe breathe problem bear dr sinus literally change life', 'correct', 'correct severe', 'correct severe breathe', 'correct severe breathe problem', 'correct severe breathe problem bear', 'correct severe breathe problem bear dr', 'correct severe breathe problem bear dr sinus', 'correct severe breathe problem bear dr sinus literally', 'correct severe breathe problem bear dr sinus literally change', 'correct severe breathe problem bear dr sinus literally change life', 'severe', 'severe breathe', 'severe breathe problem', 'severe breathe problem bear', 'severe breathe problem bear dr', 'severe breathe problem bear dr sinus', 'severe breathe problem bear dr sinus literally', 'severe breathe problem bear dr sinus literally change', 'severe breathe problem bear dr sinus literally change life', 'breathe', 'breathe problem', 'breathe problem bear', 'breathe problem bear dr', 'breathe problem bear dr sinus', 'breathe problem bear dr sinus literally', 'breathe problem bear dr sinus literally change', 'breathe problem bear dr sinus literally change life', 'problem', 'problem bear', 'problem bear dr', 'problem bear dr sinus', 'problem bear dr sinus literally', 'problem bear dr sinus literally change', 'problem bear dr sinus literally change life', 'bear', 'bear dr', 'bear dr sinus', 'bear dr sinus literally', 'bear dr sinus literally change', 'bear dr sinus literally change life', 'dr', 'dr sinus', 'dr sinus literally', 'dr sinus literally change', 'dr sinus literally change life', 'sinus', 'sinus literally', 'sinus literally change', 'sinus literally change life', 'literally', 'literally change', 'literally change life', 'change', 'change life', 'life']",0,0,0,0,1,0,0,0.08196721311475409
185664,I will recommend Pure Plastic Surgery with my eyes closed.,0,recommend pure plastic surgery eye close,"['recommend', 'recommend pure', 'recommend pure plastic', 'recommend pure plastic surgery', 'recommend pure plastic surgery eye', 'recommend pure plastic surgery eye close', 'pure', 'pure plastic', 'pure plastic surgery', 'pure plastic surgery eye', 'pure plastic surgery eye close', 'plastic', 'plastic surgery', 'plastic surgery eye', 'plastic surgery eye close', 'surgery', 'surgery eye', 'surgery eye close', 'eye', 'eye close', 'close']",0,0,1,0,0,0,0,0.08196721311475409
68288,The best part of all is that I no longer have an unsightly hump on my nose and I can breath through both nostrils!!,0,good long unsightly hump nose breath nostril,"['good', 'good long', 'good long unsightly', 'good long unsightly hump', 'good long unsightly hump nose', 'good long unsightly hump nose breath', 'good long unsightly hump nose breath nostril', 'long', 'long unsightly', 'long unsightly hump', 'long unsightly hump nose', 'long unsightly hump nose breath', 'long unsightly hump nose breath nostril', 'unsightly', 'unsightly hump', 'unsightly hump nose', 'unsightly hump nose breath', 'unsightly hump nose breath nostril', 'hump', 'hump nose', 'hump nose breath', 'hump nose breath nostril', 'nose', 'nose breath', 'nose breath nostril', 'breath', 'breath nostril', 'nostril']",0,0,0,0,1,0,0,0.08196721311475409
99299,I would and have recommended this office.,0,recommend office,"['recommend', 'recommend office', 'office']",0,0,1,0,0,0,0,0.08196721311475409
107901,it's been 7 months since my surgery and I am very happy with the way my nose and face looks.,0,surgery happy way nose face look,"['surgery', 'surgery happy', 'surgery happy way', 'surgery happy way nose', 'surgery happy way nose face', 'surgery happy way nose face look', 'happy', 'happy way', 'happy way nose', 'happy way nose face', 'happy way nose face look', 'way', 'way nose', 'way nose face', 'way nose face look', 'nose', 'nose face', 'nose face look', 'face', 'face look', 'look']",0,0,0,0,1,0,0,0.08196721311475409
121366,"HE IS VERY GOOD DOCTOR,THE STAFF IS GREAD I RECOMMEND HIS OFFICE",0,good doctorthe staff great recommend office,"['good', 'good doctorthe', 'good doctorthe staff', 'good doctorthe staff great', 'good doctorthe staff great recommend', 'good doctorthe staff great recommend office', 'doctorthe', 'doctorthe staff', 'doctorthe staff great', 'doctorthe staff great recommend', 'doctorthe staff great recommend office', 'staff', 'staff great', 'staff great recommend', 'staff great recommend office', 'great', 'great recommend', 'great recommend office', 'recommend', 'recommend office', 'office']",0,0,1,0,0,0,0,0.08196721311475409
108845,Yes I would Recommend him to any and All people even my Mother if she was still here...,0,yes recommend people mother,"['yes', 'yes recommend', 'yes recommend people', 'yes recommend people mother', 'recommend', 'recommend people', 'recommend people mother', 'people', 'people mother', 'mother']",0,0,1,0,0,0,0,0.08196721311475409
135312,"I feel so much more prettier, feminine, and no longer self conscious about my nose.",0,feel pretty feminine long self conscious nose,"['feel', 'feel pretty', 'feel pretty feminine', 'feel pretty feminine long', 'feel pretty feminine long self', 'feel pretty feminine long self conscious', 'feel pretty feminine long self conscious nose', 'pretty', 'pretty feminine', 'pretty feminine long', 'pretty feminine long self', 'pretty feminine long self conscious', 'pretty feminine long self conscious nose', 'feminine', 'feminine long', 'feminine long self', 'feminine long self conscious', 'feminine long self conscious nose', 'long', 'long self', 'long self conscious', 'long self conscious nose', 'self', 'self conscious', 'self conscious nose', 'conscious', 'conscious nose', 'nose']",0,0,0,0,1,0,0,0.08196721311475409
134798,"I can happily say that since I started wearing my orthotic in January 2019, my symptoms are gone!",0,happily start wear orthotic symptom go,"['happily', 'happily start', 'happily start wear', 'happily start wear orthotic', 'happily start wear orthotic symptom', 'happily start wear orthotic symptom go', 'start', 'start wear', 'start wear orthotic', 'start wear orthotic symptom', 'start wear orthotic symptom go', 'wear', 'wear orthotic', 'wear orthotic symptom', 'wear orthotic symptom go', 'orthotic', 'orthotic symptom', 'orthotic symptom go', 'symptom', 'symptom go', 'go']",1,0,0,0,0,0,0,0.08196721311475409
160429,"and I ended up with a hard, painful bump right along the edge of my eye socket by my nose.",1,end hard painful bump right edge eye socket nose,"['end', 'end hard', 'end hard painful', 'end hard painful bump', 'end hard painful bump right', 'end hard painful bump right edge', 'end hard painful bump right edge eye', 'end hard painful bump right edge eye socket', 'end hard painful bump right edge eye socket nose', 'hard', 'hard painful', 'hard painful bump', 'hard painful bump right', 'hard painful bump right edge', 'hard painful bump right edge eye', 'hard painful bump right edge eye socket', 'hard painful bump right edge eye socket nose', 'painful', 'painful bump', 'painful bump right', 'painful bump right edge', 'painful bump right edge eye', 'painful bump right edge eye socket', 'painful bump right edge eye socket nose', 'bump', 'bump right', 'bump right edge', 'bump right edge eye', 'bump right edge eye socket', 'bump right edge eye socket nose', 'right', 'right edge', 'right edge eye', 'right edge eye socket', 'right edge eye socket nose', 'edge', 'edge eye', 'edge eye socket', 'edge eye socket nose', 'eye', 'eye socket', 'eye socket nose', 'socket', 'socket nose', 'nose']",0,0,0,0,1,0,0,0.08196721311475409
145176,cambiado la vida lo s?per recomiendo el Doctor Mattioli s?per profesional amable respondi?,0,cambiado lanthanum lo recommend elevation doctor mattioli professional amiable respond,"['cambiado', 'cambiado lanthanum', 'cambiado lanthanum lo', 'cambiado lanthanum lo recommend', 'cambiado lanthanum lo recommend elevation', 'cambiado lanthanum lo recommend elevation doctor', 'cambiado lanthanum lo recommend elevation doctor mattioli', 'cambiado lanthanum lo recommend elevation doctor mattioli professional', 'cambiado lanthanum lo recommend elevation doctor mattioli professional amiable', 'cambiado lanthanum lo recommend elevation doctor mattioli professional amiable respond', 'lanthanum', 'lanthanum lo', 'lanthanum lo recommend', 'lanthanum lo recommend elevation', 'lanthanum lo recommend elevation doctor', 'lanthanum lo recommend elevation doctor mattioli', 'lanthanum lo recommend elevation doctor mattioli professional', 'lanthanum lo recommend elevation doctor mattioli professional amiable', 'lanthanum lo recommend elevation doctor mattioli professional amiable respond', 'lo', 'lo recommend', 'lo recommend elevation', 'lo recommend elevation doctor', 'lo recommend elevation doctor mattioli', 'lo recommend elevation doctor mattioli professional', 'lo recommend elevation doctor mattioli professional amiable', 'lo recommend elevation doctor mattioli professional amiable respond', 'recommend', 'recommend elevation', 'recommend elevation doctor', 'recommend elevation doctor mattioli', 'recommend elevation doctor mattioli professional', 'recommend elevation doctor mattioli professional amiable', 'recommend elevation doctor mattioli professional amiable respond', 'elevation', 'elevation doctor', 'elevation doctor mattioli', 'elevation doctor mattioli professional', 'elevation doctor mattioli professional amiable', 'elevation doctor mattioli professional amiable respond', 'doctor', 'doctor mattioli', 'doctor mattioli professional', 'doctor mattioli professional amiable', 'doctor mattioli professional amiable respond', 'mattioli', 'mattioli professional', 'mattioli professional amiable', 'mattioli professional amiable respond', 'professional', 'professional amiable', 'professional amiable respond', 'amiable', 'amiable respond', 'respond']",0,0,1,0,0,0,0,0.08196721311475409
107851,"This Doctor is a real sculpted, I definitely recommend you go to him you won't regret it.",0,doctor real sculptor decidedly recommend wo regret,"['doctor', 'doctor real', 'doctor real sculptor', 'doctor real sculptor decidedly', 'doctor real sculptor decidedly recommend', 'doctor real sculptor decidedly recommend wo', 'doctor real sculptor decidedly recommend wo regret', 'real', 'real sculptor', 'real sculptor decidedly', 'real sculptor decidedly recommend', 'real sculptor decidedly recommend wo', 'real sculptor decidedly recommend wo regret', 'sculptor', 'sculptor decidedly', 'sculptor decidedly recommend', 'sculptor decidedly recommend wo', 'sculptor decidedly recommend wo regret', 'decidedly', 'decidedly recommend', 'decidedly recommend wo', 'decidedly recommend wo regret', 'recommend', 'recommend wo', 'recommend wo regret', 'wo', 'wo regret', 'regret']",0,0,1,0,0,0,0,0.08196721311475409
115713,Hygienist Marie did an excellent job with my cleaning.,0,hygienic excellent job clean,"['hygienic', 'hygienic excellent', 'hygienic excellent job', 'hygienic excellent job clean', 'excellent', 'excellent job', 'excellent job clean', 'job', 'job clean', 'clean']",0,0,0,0,0,0,1,0.08196721311475409
176187,"No one knew I had rhinoplasty,",0,know nose job,"['know', 'know nose', 'know nose job', 'nose', 'nose job', 'job']",0,0,0,0,1,1,1,0.24590163934426226
59803,Great job to everyone.,0,great job,"['great', 'great job', 'job']",0,0,0,0,0,0,1,0.08196721311475409
139124,I have recommended this office to all of my friends looking for new gynecologists.,0,recommend office friend look new gynecologist,"['recommend', 'recommend office', 'recommend office friend', 'recommend office friend look', 'recommend office friend look new', 'recommend office friend look new gynecologist', 'office', 'office friend', 'office friend look', 'office friend look new', 'office friend look new gynecologist', 'friend', 'friend look', 'friend look new', 'friend look new gynecologist', 'look', 'look new', 'look new gynecologist', 'new', 'new gynecologist', 'gynecologist']",0,0,1,0,0,0,0,0.08196721311475409
70693,I definitely recommend this Clinique for any of your special needs!,0,decidedly recommend critique special need,"['decidedly', 'decidedly recommend', 'decidedly recommend critique', 'decidedly recommend critique special', 'decidedly recommend critique special need', 'recommend', 'recommend critique', 'recommend critique special', 'recommend critique special need', 'critique', 'critique special', 'critique special need', 'special', 'special need', 'need']",0,0,1,0,0,0,0,0.08196721311475409
124167,I would not recommend him to anyone and would never let him operate on my own family.,1,recommend let operate family,"['recommend', 'recommend let', 'recommend let operate', 'recommend let operate family', 'let', 'let operate', 'let operate family', 'operate', 'operate family', 'family']",0,0,1,0,0,0,0,0.08196721311475409
117123,My nose fits into my face now and is more symmetrical.,0,nose fit face symmetrical,"['nose', 'nose fit', 'nose fit face', 'nose fit face symmetrical', 'fit', 'fit face', 'fit face symmetrical', 'face', 'face symmetrical', 'symmetrical']",0,0,0,0,1,0,0,0.08196721311475409
188985,Not only am I extremely unhappy with how Dr. Sanaz left my nose,1,extremely unhappy leave nose,"['extremely', 'extremely unhappy', 'extremely unhappy leave', 'extremely unhappy leave nose', 'unhappy', 'unhappy leave', 'unhappy leave nose', 'leave', 'leave nose', 'nose']",0,0,0,0,1,0,0,0.08196721311475409
106170,I am so happy with the way my new nose looks now.,0,happy way new nose look,"['happy', 'happy way', 'happy way new', 'happy way new nose', 'happy way new nose look', 'way', 'way new', 'way new nose', 'way new nose look', 'new', 'new nose', 'new nose look', 'nose', 'nose look', 'look']",0,0,0,0,1,0,0,0.08196721311475409
125408,and I had never used any pain medications on prescription because of his excellent done job.,0,pain meditation prescription excellent job,"['pain', 'pain meditation', 'pain meditation prescription', 'pain meditation prescription excellent', 'pain meditation prescription excellent job', 'meditation', 'meditation prescription', 'meditation prescription excellent', 'meditation prescription excellent job', 'prescription', 'prescription excellent', 'prescription excellent job', 'excellent', 'excellent job', 'job']",0,0,0,0,0,0,1,0.08196721311475409
176188,"I am happily taking my business to Crantford, where no such questions nor requirements are needed.",1,happily take business question requirement need,"['happily', 'happily take', 'happily take business', 'happily take business question', 'happily take business question requirement', 'happily take business question requirement need', 'take', 'take business', 'take business question', 'take business question requirement', 'take business question requirement need', 'business', 'business question', 'business question requirement', 'business question requirement need', 'question', 'question requirement', 'question requirement need', 'requirement', 'requirement need', 'need']",1,0,0,0,0,0,0,0.08196721311475409
159334,My nose came out natural looking.,0,nose come natural look,"['nose', 'nose come', 'nose come natural', 'nose come natural look', 'come', 'come natural', 'come natural look', 'natural', 'natural look', 'look']",0,0,0,0,1,0,0,0.08196721311475409
76935,"Love this clinic, recommend to all my friends and family.",0,love clinic recommend friend family,"['love', 'love clinic', 'love clinic recommend', 'love clinic recommend friend', 'love clinic recommend friend family', 'clinic', 'clinic recommend', 'clinic recommend friend', 'clinic recommend friend family', 'recommend', 'recommend friend', 'recommend friend family', 'friend', 'friend family', 'family']",0,0,1,0,0,0,0,0.08196721311475409
129187,I cannot thank him enough and would highly recommend him on anyone's path to starting a family.,0,thank highly recommend path start family,"['thank', 'thank highly', 'thank highly recommend', 'thank highly recommend path', 'thank highly recommend path start', 'thank highly recommend path start family', 'highly', 'highly recommend', 'highly recommend path', 'highly recommend path start', 'highly recommend path start family', 'recommend', 'recommend path', 'recommend path start', 'recommend path start family', 'path', 'path start', 'path start family', 'start', 'start family', 'family']",0,0,1,0,0,0,0,0.08196721311475409
99213,He did a great job on my injection.,0,great job injection,"['great', 'great job', 'great job injection', 'job', 'job injection', 'injection']",0,0,0,0,0,0,1,0.08196721311475409
133466,I have and will continue to recommend this medical group.,0,continue recommend medical group,"['continue', 'continue recommend', 'continue recommend medical', 'continue recommend medical group', 'recommend', 'recommend medical', 'recommend medical group', 'medical', 'medical group', 'group']",0,0,1,0,0,0,0,0.08196721311475409
128805,Did a great job removing cyst from my finger.,0,great job remove cyst finger,"['great', 'great job', 'great job remove', 'great job remove cyst', 'great job remove cyst finger', 'job', 'job remove', 'job remove cyst', 'job remove cyst finger', 'remove', 'remove cyst', 'remove cyst finger', 'cyst', 'cyst finger', 'finger']",0,0,0,0,0,0,1,0.08196721311475409
72276,I would not recommend visiting Dr. Singh under any circumstances.,1,recommend visit dr sigh circumstance,"['recommend', 'recommend visit', 'recommend visit dr', 'recommend visit dr sigh', 'recommend visit dr sigh circumstance', 'visit', 'visit dr', 'visit dr sigh', 'visit dr sigh circumstance', 'dr', 'dr sigh', 'dr sigh circumstance', 'sigh', 'sigh circumstance', 'circumstance']",0,0,1,0,0,0,0,0.08196721311475409
134700,and within less than 5 minutes strongly recommended I have a very expensive (and unnecessary procedure).,1,strongly recommend expensive unnecessary procedure,"['strongly', 'strongly recommend', 'strongly recommend expensive', 'strongly recommend expensive unnecessary', 'strongly recommend expensive unnecessary procedure', 'recommend', 'recommend expensive', 'recommend expensive unnecessary', 'recommend expensive unnecessary procedure', 'expensive', 'expensive unnecessary', 'expensive unnecessary procedure', 'unnecessary', 'unnecessary procedure', 'procedure']",0,0,1,0,0,0,0,0.08196721311475409
171667,The procedures I had although intense and serious went smoothly….I recommend Face Forward with my highest regard!,0,procedure intense go smoothly recommend face forward high regard,"['procedure', 'procedure intense', 'procedure intense go', 'procedure intense go smoothly', 'procedure intense go smoothly recommend', 'procedure intense go smoothly recommend face', 'procedure intense go smoothly recommend face forward', 'procedure intense go smoothly recommend face forward high', 'procedure intense go smoothly recommend face forward high regard', 'intense', 'intense go', 'intense go smoothly', 'intense go smoothly recommend', 'intense go smoothly recommend face', 'intense go smoothly recommend face forward', 'intense go smoothly recommend face forward high', 'intense go smoothly recommend face forward high regard', 'go', 'go smoothly', 'go smoothly recommend', 'go smoothly recommend face', 'go smoothly recommend face forward', 'go smoothly recommend face forward high', 'go smoothly recommend face forward high regard', 'smoothly', 'smoothly recommend', 'smoothly recommend face', 'smoothly recommend face forward', 'smoothly recommend face forward high', 'smoothly recommend face forward high regard', 'recommend', 'recommend face', 'recommend face forward', 'recommend face forward high', 'recommend face forward high regard', 'face', 'face forward', 'face forward high', 'face forward high regard', 'forward', 'forward high', 'forward high regard', 'high', 'high regard', 'regard']",0,0,1,0,0,0,0,0.08196721311475409
138458,My only issue with the surgery was not being able to breathe through my nose,1,issue surgery able breathe nose,"['issue', 'issue surgery', 'issue surgery able', 'issue surgery able breathe', 'issue surgery able breathe nose', 'surgery', 'surgery able', 'surgery able breathe', 'surgery able breathe nose', 'able', 'able breathe', 'able breathe nose', 'breathe', 'breathe nose', 'nose']",0,0,0,0,1,0,0,0.08196721311475409
