commentId,comment,classification,comment_processed,word_phrase_list,think,expect,expect work,work,similarity_score
166902,"So after adamantly pushing for me to get the size that he thought would be best, I am two surgeries later with large sagging boobs",1,adamant push size think good forgery late large lag boot,"['adamant', 'adamant push', 'adamant push size', 'adamant push size think', 'adamant push size think good', 'adamant push size think good forgery', 'adamant push size think good forgery late', 'adamant push size think good forgery late large', 'adamant push size think good forgery late large lag', 'adamant push size think good forgery late large lag boot', 'push', 'push size', 'push size think', 'push size think good', 'push size think good forgery', 'push size think good forgery late', 'push size think good forgery late large', 'push size think good forgery late large lag', 'push size think good forgery late large lag boot', 'size', 'size think', 'size think good', 'size think good forgery', 'size think good forgery late', 'size think good forgery late large', 'size think good forgery late large lag', 'size think good forgery late large lag boot', 'think', 'think good', 'think good forgery', 'think good forgery late', 'think good forgery late large', 'think good forgery late large lag', 'think good forgery late large lag boot', 'good', 'good forgery', 'good forgery late', 'good forgery late large', 'good forgery late large lag', 'good forgery late large lag boot', 'forgery', 'forgery late', 'forgery late large', 'forgery late large lag', 'forgery late large lag boot', 'late', 'late large', 'late large lag', 'late large lag boot', 'large', 'large lag', 'large lag boot', 'lag', 'lag boot', 'boot']",1,0,0,0,0.06329113924050635
166903,He also expected me to do physical therapy but couldn't offer me anything,1,expect physical therapy offer,"['expect', 'expect physical', 'expect physical therapy', 'expect physical therapy offer', 'physical', 'physical therapy', 'physical therapy offer', 'therapy', 'therapy offer', 'offer']",0,1,0,0,0.14705882352941177
115864,The insurance companies chose him because they know they're paying him to send all the injured patients back to work with no remorse.,1,insurance company choose know pay send injure patient work no compunction,"['insurance', 'insurance company', 'insurance company choose', 'insurance company choose know', 'insurance company choose know pay', 'insurance company choose know pay send', 'insurance company choose know pay send injure', 'insurance company choose know pay send injure patient', 'insurance company choose know pay send injure patient work', 'insurance company choose know pay send injure patient work no', 'insurance company choose know pay send injure patient work no compunction', 'company', 'company choose', 'company choose know', 'company choose know pay', 'company choose know pay send', 'company choose know pay send injure', 'company choose know pay send injure patient', 'company choose know pay send injure patient work', 'company choose know pay send injure patient work no', 'company choose know pay send injure patient work no compunction', 'choose', 'choose know', 'choose know pay', 'choose know pay send', 'choose know pay send injure', 'choose know pay send injure patient', 'choose know pay send injure patient work', 'choose know pay send injure patient work no', 'choose know pay send injure patient work no compunction', 'know', 'know pay', 'know pay send', 'know pay send injure', 'know pay send injure patient', 'know pay send injure patient work', 'know pay send injure patient work no', 'know pay send injure patient work no compunction', 'pay', 'pay send', 'pay send injure', 'pay send injure patient', 'pay send injure patient work', 'pay send injure patient work no', 'pay send injure patient work no compunction', 'send', 'send injure', 'send injure patient', 'send injure patient work', 'send injure patient work no', 'send injure patient work no compunction', 'injure', 'injure patient', 'injure patient work', 'injure patient work no', 'injure patient work no compunction', 'patient', 'patient work', 'patient work no', 'patient work no compunction', 'work', 'work no', 'work no compunction', 'no', 'no compunction', 'compunction']",0,0,0,1,0.055555555555555566
107691,The work that comes from here is pure perfection.,0,work come pure perfection,"['work', 'work come', 'work come pure', 'work come pure perfection', 'come', 'come pure', 'come pure perfection', 'pure', 'pure perfection', 'perfection']",0,0,0,1,0.14705882352941177
139308,I never knew anything about IV infusions until Dr. Whitfield explained and it really works !,0,know four infusion explain work,"['know', 'know four', 'know four infusion', 'know four infusion explain', 'know four infusion explain work', 'four', 'four infusion', 'four infusion explain', 'four infusion explain work', 'infusion', 'infusion explain', 'infusion explain work', 'explain', 'explain work', 'work']",0,0,0,1,0.12820512820512822
90889,I appreciate the great attention to detail given to all work performed throughout my breast reconstruction process.,0,appreciate great attention detail give work perform breast reconstruction process,"['appreciate', 'appreciate great', 'appreciate great attention', 'appreciate great attention detail', 'appreciate great attention detail give', 'appreciate great attention detail give work', 'appreciate great attention detail give work perform', 'appreciate great attention detail give work perform breast', 'appreciate great attention detail give work perform breast reconstruction', 'appreciate great attention detail give work perform breast reconstruction process', 'great', 'great attention', 'great attention detail', 'great attention detail give', 'great attention detail give work', 'great attention detail give work perform', 'great attention detail give work perform breast', 'great attention detail give work perform breast reconstruction', 'great attention detail give work perform breast reconstruction process', 'attention', 'attention detail', 'attention detail give', 'attention detail give work', 'attention detail give work perform', 'attention detail give work perform breast', 'attention detail give work perform breast reconstruction', 'attention detail give work perform breast reconstruction process', 'detail', 'detail give', 'detail give work', 'detail give work perform', 'detail give work perform breast', 'detail give work perform breast reconstruction', 'detail give work perform breast reconstruction process', 'give', 'give work', 'give work perform', 'give work perform breast', 'give work perform breast reconstruction', 'give work perform breast reconstruction process', 'work', 'work perform', 'work perform breast', 'work perform breast reconstruction', 'work perform breast reconstruction process', 'perform', 'perform breast', 'perform breast reconstruction', 'perform breast reconstruction process', 'breast', 'breast reconstruction', 'breast reconstruction process', 'reconstruction', 'reconstruction process', 'process']",0,0,0,1,0.06329113924050635
137249,"It?s extremely frustrating as I am a normal, working individual who can?t take time off with only one day notice.",1,extremely frustration normal work individual time day notice,"['extremely', 'extremely frustration', 'extremely frustration normal', 'extremely frustration normal work', 'extremely frustration normal work individual', 'extremely frustration normal work individual time', 'extremely frustration normal work individual time day', 'extremely frustration normal work individual time day notice', 'frustration', 'frustration normal', 'frustration normal work', 'frustration normal work individual', 'frustration normal work individual time', 'frustration normal work individual time day', 'frustration normal work individual time day notice', 'normal', 'normal work', 'normal work individual', 'normal work individual time', 'normal work individual time day', 'normal work individual time day notice', 'work', 'work individual', 'work individual time', 'work individual time day', 'work individual time day notice', 'individual', 'individual time', 'individual time day', 'individual time day notice', 'time', 'time day', 'time day notice', 'day', 'day notice', 'notice']",0,0,0,1,0.08333333333333334
128630,What I think about the doctor is that they really encourage me a lot to keep pushing myself,0,think doctor encourage lot push,"['think', 'think doctor', 'think doctor encourage', 'think doctor encourage lot', 'think doctor encourage lot push', 'doctor', 'doctor encourage', 'doctor encourage lot', 'doctor encourage lot push', 'encourage', 'encourage lot', 'encourage lot push', 'lot', 'lot push', 'push']",1,0,0,0,0.12820512820512822
114389,Most the work was done by younger assistants.,1,work young assistant,"['work', 'work young', 'work young assistant', 'young', 'young assistant', 'assistant']",0,0,0,1,0.16666666666666666
124347,I am going back to work right around the 3 week post op mark.,0,go work right post op mark,"['go', 'go work', 'go work right', 'go work right post', 'go work right post op', 'go work right post op mark', 'work', 'work right', 'work right post', 'work right post op', 'work right post op mark', 'right', 'right post', 'right post op', 'right post op mark', 'post', 'post op', 'post op mark', 'op', 'op mark', 'mark']",0,0,0,1,0.1111111111111111
160003,Dr. Title went by the science of my blood work.,0,go science blood work,"['go', 'go science', 'go science blood', 'go science blood work', 'science', 'science blood', 'science blood work', 'blood', 'blood work', 'work']",0,0,0,1,0.14705882352941177
176347,"The experience was actually pretty relaxing, which isn't something I would normally expect at a dental appointment.",0,experience actually pretty relax normally expect dental appointment,"['experience', 'experience actually', 'experience actually pretty', 'experience actually pretty relax', 'experience actually pretty relax normally', 'experience actually pretty relax normally expect', 'experience actually pretty relax normally expect dental', 'experience actually pretty relax normally expect dental appointment', 'actually', 'actually pretty', 'actually pretty relax', 'actually pretty relax normally', 'actually pretty relax normally expect', 'actually pretty relax normally expect dental', 'actually pretty relax normally expect dental appointment', 'pretty', 'pretty relax', 'pretty relax normally', 'pretty relax normally expect', 'pretty relax normally expect dental', 'pretty relax normally expect dental appointment', 'relax', 'relax normally', 'relax normally expect', 'relax normally expect dental', 'relax normally expect dental appointment', 'normally', 'normally expect', 'normally expect dental', 'normally expect dental appointment', 'expect', 'expect dental', 'expect dental appointment', 'dental', 'dental appointment', 'appointment']",0,1,0,0,0.08333333333333334
91621,Please think twice!,1,think twice,"['think', 'think twice', 'twice']",1,0,0,0,0.18518518518518517
159019,"I hope and pray the work done by Dr Kotler will never go away,disolve or dissipate.",0,hope pray work awaydisolve dissipate,"['hope', 'hope pray', 'hope pray work', 'hope pray work awaydisolve', 'hope pray work awaydisolve dissipate', 'pray', 'pray work', 'pray work awaydisolve', 'pray work awaydisolve dissipate', 'work', 'work awaydisolve', 'work awaydisolve dissipate', 'awaydisolve', 'awaydisolve dissipate', 'dissipate']",0,0,0,1,0.12820512820512822
101533,"He listens to and works with, highly values, and respects input from me as a patient.",0,listen work highly value respect input patient,"['listen', 'listen work', 'listen work highly', 'listen work highly value', 'listen work highly value respect', 'listen work highly value respect input', 'listen work highly value respect input patient', 'work', 'work highly', 'work highly value', 'work highly value respect', 'work highly value respect input', 'work highly value respect input patient', 'highly', 'highly value', 'highly value respect', 'highly value respect input', 'highly value respect input patient', 'value', 'value respect', 'value respect input', 'value respect input patient', 'respect', 'respect input', 'respect input patient', 'input', 'input patient', 'patient']",0,0,0,1,0.09615384615384617
189910,and I couldn't of think of a better way to end it.,0,think good way end,"['think', 'think good', 'think good way', 'think good way end', 'good', 'good way', 'good way end', 'way', 'way end', 'end']",1,0,0,0,0.14705882352941177
86888,"The facility side was good to work with,",0,facility good work,"['facility', 'facility good', 'facility good work', 'good', 'good work', 'work']",0,0,0,1,0.16666666666666666
91117,I think she is honest,0,think honest,"['think', 'think honest', 'honest']",1,0,0,0,0.18518518518518517
138221,not sure where he found such amazing caring beings to work alongside him,0,not sure find amaze dare be work aboard,"['not', 'not sure', 'not sure find', 'not sure find amaze', 'not sure find amaze dare', 'not sure find amaze dare be', 'not sure find amaze dare be work', 'not sure find amaze dare be work aboard', 'sure', 'sure find', 'sure find amaze', 'sure find amaze dare', 'sure find amaze dare be', 'sure find amaze dare be work', 'sure find amaze dare be work aboard', 'find', 'find amaze', 'find amaze dare', 'find amaze dare be', 'find amaze dare be work', 'find amaze dare be work aboard', 'amaze', 'amaze dare', 'amaze dare be', 'amaze dare be work', 'amaze dare be work aboard', 'dare', 'dare be', 'dare be work', 'dare be work aboard', 'be', 'be work', 'be work aboard', 'work', 'work aboard', 'aboard']",0,0,0,1,0.08333333333333334
90288,They do your workup with other patients,1,work patient,"['work', 'work patient', 'patient']",0,0,0,1,0.18518518518518517
190223,If it wasn't for him working with my insurance I would not have gotten this opportunity.,0,work insurance not get opportunity,"['work', 'work insurance', 'work insurance not', 'work insurance not get', 'work insurance not get opportunity', 'insurance', 'insurance not', 'insurance not get', 'insurance not get opportunity', 'not', 'not get', 'not get opportunity', 'get', 'get opportunity', 'opportunity']",0,0,0,1,0.12820512820512822
161933,This is extremely inconvenient since I am at work during office hours.,1,extremely inconvenient work office,"['extremely', 'extremely inconvenient', 'extremely inconvenient work', 'extremely inconvenient work office', 'inconvenient', 'inconvenient work', 'inconvenient work office', 'work', 'work office', 'office']",0,0,0,1,0.14705882352941177
167597,professionals figure out how to work on teeth and use you as a test dummy,1,professional figure work tooth use test dummy,"['professional', 'professional figure', 'professional figure work', 'professional figure work tooth', 'professional figure work tooth use', 'professional figure work tooth use test', 'professional figure work tooth use test dummy', 'figure', 'figure work', 'figure work tooth', 'figure work tooth use', 'figure work tooth use test', 'figure work tooth use test dummy', 'work', 'work tooth', 'work tooth use', 'work tooth use test', 'work tooth use test dummy', 'tooth', 'tooth use', 'tooth use test', 'tooth use test dummy', 'use', 'use test', 'use test dummy', 'test', 'test dummy', 'dummy']",0,0,0,1,0.09615384615384617
97435,his office works extremely organized and he has given me the life back that I lost nine years ago.,0,office work extremely organize give life lose,"['office', 'office work', 'office work extremely', 'office work extremely organize', 'office work extremely organize give', 'office work extremely organize give life', 'office work extremely organize give life lose', 'work', 'work extremely', 'work extremely organize', 'work extremely organize give', 'work extremely organize give life', 'work extremely organize give life lose', 'extremely', 'extremely organize', 'extremely organize give', 'extremely organize give life', 'extremely organize give life lose', 'organize', 'organize give', 'organize give life', 'organize give life lose', 'give', 'give life', 'give life lose', 'life', 'life lose', 'lose']",0,0,0,1,0.09615384615384617
105599,"He jumped in regardless of the time of day and repeated his impeccable work, this time with a far more important patient,",0,jump regardless time day repeat implacable work time far important patient,"['jump', 'jump regardless', 'jump regardless time', 'jump regardless time day', 'jump regardless time day repeat', 'jump regardless time day repeat implacable', 'jump regardless time day repeat implacable work', 'jump regardless time day repeat implacable work time', 'jump regardless time day repeat implacable work time far', 'jump regardless time day repeat implacable work time far important', 'jump regardless time day repeat implacable work time far important patient', 'regardless', 'regardless time', 'regardless time day', 'regardless time day repeat', 'regardless time day repeat implacable', 'regardless time day repeat implacable work', 'regardless time day repeat implacable work time', 'regardless time day repeat implacable work time far', 'regardless time day repeat implacable work time far important', 'regardless time day repeat implacable work time far important patient', 'time', 'time day', 'time day repeat', 'time day repeat implacable', 'time day repeat implacable work', 'time day repeat implacable work time', 'time day repeat implacable work time far', 'time day repeat implacable work time far important', 'time day repeat implacable work time far important patient', 'day', 'day repeat', 'day repeat implacable', 'day repeat implacable work', 'day repeat implacable work time', 'day repeat implacable work time far', 'day repeat implacable work time far important', 'day repeat implacable work time far important patient', 'repeat', 'repeat implacable', 'repeat implacable work', 'repeat implacable work time', 'repeat implacable work time far', 'repeat implacable work time far important', 'repeat implacable work time far important patient', 'implacable', 'implacable work', 'implacable work time', 'implacable work time far', 'implacable work time far important', 'implacable work time far important patient', 'work', 'work time', 'work time far', 'work time far important', 'work time far important patient', 'time', 'time far', 'time far important', 'time far important patient', 'far', 'far important', 'far important patient', 'important', 'important patient', 'patient']",0,0,0,1,0.055555555555555566
153910,"Instead, I was put on a birth control pill for 4 weeks leading up to the surgery, my husband took a day off work,",1,instead birth control pill lead surgery husband take work,"['instead', 'instead birth', 'instead birth control', 'instead birth control pill', 'instead birth control pill lead', 'instead birth control pill lead surgery', 'instead birth control pill lead surgery husband', 'instead birth control pill lead surgery husband take', 'instead birth control pill lead surgery husband take work', 'birth', 'birth control', 'birth control pill', 'birth control pill lead', 'birth control pill lead surgery', 'birth control pill lead surgery husband', 'birth control pill lead surgery husband take', 'birth control pill lead surgery husband take work', 'control', 'control pill', 'control pill lead', 'control pill lead surgery', 'control pill lead surgery husband', 'control pill lead surgery husband take', 'control pill lead surgery husband take work', 'pill', 'pill lead', 'pill lead surgery', 'pill lead surgery husband', 'pill lead surgery husband take', 'pill lead surgery husband take work', 'lead', 'lead surgery', 'lead surgery husband', 'lead surgery husband take', 'lead surgery husband take work', 'surgery', 'surgery husband', 'surgery husband take', 'surgery husband take work', 'husband', 'husband take', 'husband take work', 'take', 'take work', 'work']",0,0,0,1,0.07246376811594205
123796,Dr. Prasad worked to find me the right fit with a therapist who I feel is actually giving me useful coping strategies.,0,work find right fit therapist feel actually give useful come strategics,"['work', 'work find', 'work find right', 'work find right fit', 'work find right fit therapist', 'work find right fit therapist feel', 'work find right fit therapist feel actually', 'work find right fit therapist feel actually give', 'work find right fit therapist feel actually give useful', 'work find right fit therapist feel actually give useful come', 'work find right fit therapist feel actually give useful come strategics', 'find', 'find right', 'find right fit', 'find right fit therapist', 'find right fit therapist feel', 'find right fit therapist feel actually', 'find right fit therapist feel actually give', 'find right fit therapist feel actually give useful', 'find right fit therapist feel actually give useful come', 'find right fit therapist feel actually give useful come strategics', 'right', 'right fit', 'right fit therapist', 'right fit therapist feel', 'right fit therapist feel actually', 'right fit therapist feel actually give', 'right fit therapist feel actually give useful', 'right fit therapist feel actually give useful come', 'right fit therapist feel actually give useful come strategics', 'fit', 'fit therapist', 'fit therapist feel', 'fit therapist feel actually', 'fit therapist feel actually give', 'fit therapist feel actually give useful', 'fit therapist feel actually give useful come', 'fit therapist feel actually give useful come strategics', 'therapist', 'therapist feel', 'therapist feel actually', 'therapist feel actually give', 'therapist feel actually give useful', 'therapist feel actually give useful come', 'therapist feel actually give useful come strategics', 'feel', 'feel actually', 'feel actually give', 'feel actually give useful', 'feel actually give useful come', 'feel actually give useful come strategics', 'actually', 'actually give', 'actually give useful', 'actually give useful come', 'actually give useful come strategics', 'give', 'give useful', 'give useful come', 'give useful come strategics', 'useful', 'useful come', 'useful come strategics', 'come', 'come strategics', 'strategics']",0,0,0,1,0.055555555555555566
153843,"I was left unable to walk very far, work, take care of my 3 year old child, or perform normal day to day activities.",1,leave unable walk far work care child perform normal day day activity,"['leave', 'leave unable', 'leave unable walk', 'leave unable walk far', 'leave unable walk far work', 'leave unable walk far work care', 'leave unable walk far work care child', 'leave unable walk far work care child perform', 'leave unable walk far work care child perform normal', 'leave unable walk far work care child perform normal day', 'leave unable walk far work care child perform normal day day', 'leave unable walk far work care child perform normal day day activity', 'unable', 'unable walk', 'unable walk far', 'unable walk far work', 'unable walk far work care', 'unable walk far work care child', 'unable walk far work care child perform', 'unable walk far work care child perform normal', 'unable walk far work care child perform normal day', 'unable walk far work care child perform normal day day', 'unable walk far work care child perform normal day day activity', 'walk', 'walk far', 'walk far work', 'walk far work care', 'walk far work care child', 'walk far work care child perform', 'walk far work care child perform normal', 'walk far work care child perform normal day', 'walk far work care child perform normal day day', 'walk far work care child perform normal day day activity', 'far', 'far work', 'far work care', 'far work care child', 'far work care child perform', 'far work care child perform normal', 'far work care child perform normal day', 'far work care child perform normal day day', 'far work care child perform normal day day activity', 'work', 'work care', 'work care child', 'work care child perform', 'work care child perform normal', 'work care child perform normal day', 'work care child perform normal day day', 'work care child perform normal day day activity', 'care', 'care child', 'care child perform', 'care child perform normal', 'care child perform normal day', 'care child perform normal day day', 'care child perform normal day day activity', 'child', 'child perform', 'child perform normal', 'child perform normal day', 'child perform normal day day', 'child perform normal day day activity', 'perform', 'perform normal', 'perform normal day', 'perform normal day day', 'perform normal day day activity', 'normal', 'normal day', 'normal day day', 'normal day day activity', 'day', 'day day', 'day day activity', 'day', 'day activity', 'activity']",0,0,0,1,0.04901960784313726
147449,They sell you on a concept that may or may not work and continue to say,1,sell concept not work continue,"['sell', 'sell concept', 'sell concept not', 'sell concept not work', 'sell concept not work continue', 'concept', 'concept not', 'concept not work', 'concept not work continue', 'not', 'not work', 'not work continue', 'work', 'work continue', 'continue']",0,0,0,1,0.12820512820512822
175503,and I think it says a lot that she doesn't just try to inject a ton of units just because.,0,think say lot try inject ton unit,"['think', 'think say', 'think say lot', 'think say lot try', 'think say lot try inject', 'think say lot try inject ton', 'think say lot try inject ton unit', 'say', 'say lot', 'say lot try', 'say lot try inject', 'say lot try inject ton', 'say lot try inject ton unit', 'lot', 'lot try', 'lot try inject', 'lot try inject ton', 'lot try inject ton unit', 'try', 'try inject', 'try inject ton', 'try inject ton unit', 'inject', 'inject ton', 'inject ton unit', 'ton', 'ton unit', 'unit']",1,0,0,0,0.09615384615384617
91712,I think Dr. Guyuron is a very good Dr. because of what he didn't do.,0,think good dr,"['think', 'think good', 'think good dr', 'good', 'good dr', 'dr']",1,0,0,0,0.16666666666666666
145550,I do not think I have breathing problem anymore.,0,not think breathe problem anymore,"['not', 'not think', 'not think breathe', 'not think breathe problem', 'not think breathe problem anymore', 'think', 'think breathe', 'think breathe problem', 'think breathe problem anymore', 'breathe', 'breathe problem', 'breathe problem anymore', 'problem', 'problem anymore', 'anymore']",1,0,0,0,0.12820512820512822
117429,He has worked magic and erased the lines on my forehead.,0,work magic erase line forehead,"['work', 'work magic', 'work magic erase', 'work magic erase line', 'work magic erase line forehead', 'magic', 'magic erase', 'magic erase line', 'magic erase line forehead', 'erase', 'erase line', 'erase line forehead', 'line', 'line forehead', 'forehead']",0,0,0,1,0.12820512820512822
92777,I have gone to several other surgeons who have said her work was incorrect,1,go surgeon say work incorrect,"['go', 'go surgeon', 'go surgeon say', 'go surgeon say work', 'go surgeon say work incorrect', 'surgeon', 'surgeon say', 'surgeon say work', 'surgeon say work incorrect', 'say', 'say work', 'say work incorrect', 'work', 'work incorrect', 'incorrect']",0,0,0,1,0.12820512820512822
60079,I thought he was very arrogant and did not listen to what I had to say and tossed me aside.,1,think arrogant not listen toss aside,"['think', 'think arrogant', 'think arrogant not', 'think arrogant not listen', 'think arrogant not listen toss', 'think arrogant not listen toss aside', 'arrogant', 'arrogant not', 'arrogant not listen', 'arrogant not listen toss', 'arrogant not listen toss aside', 'not', 'not listen', 'not listen toss', 'not listen toss aside', 'listen', 'listen toss', 'listen toss aside', 'toss', 'toss aside', 'aside']",1,0,0,0,0.1111111111111111
178383,I had an FUE hair procedure done by Dr. Wise six months ago and the results are better than anything I could have expected.,0,hair procedure dr wise result good expect,"['hair', 'hair procedure', 'hair procedure dr', 'hair procedure dr wise', 'hair procedure dr wise result', 'hair procedure dr wise result good', 'hair procedure dr wise result good expect', 'procedure', 'procedure dr', 'procedure dr wise', 'procedure dr wise result', 'procedure dr wise result good', 'procedure dr wise result good expect', 'dr', 'dr wise', 'dr wise result', 'dr wise result good', 'dr wise result good expect', 'wise', 'wise result', 'wise result good', 'wise result good expect', 'result', 'result good', 'result good expect', 'good', 'good expect', 'expect']",0,1,0,0,0.09615384615384617
102952,Dr. Lam was a pleasure to work with and his knowledge and caring demeanor helped ease any worries or concerns.,0,dr pleasure work cognition dare demeanor help ease worry concern,"['dr', 'dr pleasure', 'dr pleasure work', 'dr pleasure work cognition', 'dr pleasure work cognition dare', 'dr pleasure work cognition dare demeanor', 'dr pleasure work cognition dare demeanor help', 'dr pleasure work cognition dare demeanor help ease', 'dr pleasure work cognition dare demeanor help ease worry', 'dr pleasure work cognition dare demeanor help ease worry concern', 'pleasure', 'pleasure work', 'pleasure work cognition', 'pleasure work cognition dare', 'pleasure work cognition dare demeanor', 'pleasure work cognition dare demeanor help', 'pleasure work cognition dare demeanor help ease', 'pleasure work cognition dare demeanor help ease worry', 'pleasure work cognition dare demeanor help ease worry concern', 'work', 'work cognition', 'work cognition dare', 'work cognition dare demeanor', 'work cognition dare demeanor help', 'work cognition dare demeanor help ease', 'work cognition dare demeanor help ease worry', 'work cognition dare demeanor help ease worry concern', 'cognition', 'cognition dare', 'cognition dare demeanor', 'cognition dare demeanor help', 'cognition dare demeanor help ease', 'cognition dare demeanor help ease worry', 'cognition dare demeanor help ease worry concern', 'dare', 'dare demeanor', 'dare demeanor help', 'dare demeanor help ease', 'dare demeanor help ease worry', 'dare demeanor help ease worry concern', 'demeanor', 'demeanor help', 'demeanor help ease', 'demeanor help ease worry', 'demeanor help ease worry concern', 'help', 'help ease', 'help ease worry', 'help ease worry concern', 'ease', 'ease worry', 'ease worry concern', 'worry', 'worry concern', 'concern']",0,0,0,1,0.06329113924050635
110824,Dr. Bayati first I want to thank you for the Outstanding Work that you did.,0,want thank outstanding work,"['want', 'want thank', 'want thank outstanding', 'want thank outstanding work', 'thank', 'thank outstanding', 'thank outstanding work', 'outstanding', 'outstanding work', 'work']",0,0,0,1,0.14705882352941177
108851,The result was very natural looking and exactly what I expected.,0,result natural look precisely expect,"['result', 'result natural', 'result natural look', 'result natural look precisely', 'result natural look precisely expect', 'natural', 'natural look', 'natural look precisely', 'natural look precisely expect', 'look', 'look precisely', 'look precisely expect', 'precisely', 'precisely expect', 'expect']",0,1,0,0,0.12820512820512822
179802,Michele always works to give me the best results from my Botox.,0,work good result,"['work', 'work good', 'work good result', 'good', 'good result', 'result']",0,0,0,1,0.16666666666666666
108488,"The women that work here as well are all extremely friendly, nice, and professional.",0,woman work extremely friendly nice professional,"['woman', 'woman work', 'woman work extremely', 'woman work extremely friendly', 'woman work extremely friendly nice', 'woman work extremely friendly nice professional', 'work', 'work extremely', 'work extremely friendly', 'work extremely friendly nice', 'work extremely friendly nice professional', 'extremely', 'extremely friendly', 'extremely friendly nice', 'extremely friendly nice professional', 'friendly', 'friendly nice', 'friendly nice professional', 'nice', 'nice professional', 'professional']",0,0,0,1,0.1111111111111111
114674,I recently visited a gum specialist who was very impressed with Dr. Cigno's work on my teeth.,0,recently visit gum specialist impress dr sign work tooth,"['recently', 'recently visit', 'recently visit gum', 'recently visit gum specialist', 'recently visit gum specialist impress', 'recently visit gum specialist impress dr', 'recently visit gum specialist impress dr sign', 'recently visit gum specialist impress dr sign work', 'recently visit gum specialist impress dr sign work tooth', 'visit', 'visit gum', 'visit gum specialist', 'visit gum specialist impress', 'visit gum specialist impress dr', 'visit gum specialist impress dr sign', 'visit gum specialist impress dr sign work', 'visit gum specialist impress dr sign work tooth', 'gum', 'gum specialist', 'gum specialist impress', 'gum specialist impress dr', 'gum specialist impress dr sign', 'gum specialist impress dr sign work', 'gum specialist impress dr sign work tooth', 'specialist', 'specialist impress', 'specialist impress dr', 'specialist impress dr sign', 'specialist impress dr sign work', 'specialist impress dr sign work tooth', 'impress', 'impress dr', 'impress dr sign', 'impress dr sign work', 'impress dr sign work tooth', 'dr', 'dr sign', 'dr sign work', 'dr sign work tooth', 'sign', 'sign work', 'sign work tooth', 'work', 'work tooth', 'tooth']",0,0,0,1,0.07246376811594205
73265,Took pictures and post them on his flat screen tv and he did like photo shop to the target areas I needed work on.,0,take picture post flat screen like photograph shop target area need work,"['take', 'take picture', 'take picture post', 'take picture post flat', 'take picture post flat screen', 'take picture post flat screen like', 'take picture post flat screen like photograph', 'take picture post flat screen like photograph shop', 'take picture post flat screen like photograph shop target', 'take picture post flat screen like photograph shop target area', 'take picture post flat screen like photograph shop target area need', 'take picture post flat screen like photograph shop target area need work', 'picture', 'picture post', 'picture post flat', 'picture post flat screen', 'picture post flat screen like', 'picture post flat screen like photograph', 'picture post flat screen like photograph shop', 'picture post flat screen like photograph shop target', 'picture post flat screen like photograph shop target area', 'picture post flat screen like photograph shop target area need', 'picture post flat screen like photograph shop target area need work', 'post', 'post flat', 'post flat screen', 'post flat screen like', 'post flat screen like photograph', 'post flat screen like photograph shop', 'post flat screen like photograph shop target', 'post flat screen like photograph shop target area', 'post flat screen like photograph shop target area need', 'post flat screen like photograph shop target area need work', 'flat', 'flat screen', 'flat screen like', 'flat screen like photograph', 'flat screen like photograph shop', 'flat screen like photograph shop target', 'flat screen like photograph shop target area', 'flat screen like photograph shop target area need', 'flat screen like photograph shop target area need work', 'screen', 'screen like', 'screen like photograph', 'screen like photograph shop', 'screen like photograph shop target', 'screen like photograph shop target area', 'screen like photograph shop target area need', 'screen like photograph shop target area need work', 'like', 'like photograph', 'like photograph shop', 'like photograph shop target', 'like photograph shop target area', 'like photograph shop target area need', 'like photograph shop target area need work', 'photograph', 'photograph shop', 'photograph shop target', 'photograph shop target area', 'photograph shop target area need', 'photograph shop target area need work', 'shop', 'shop target', 'shop target area', 'shop target area need', 'shop target area need work', 'target', 'target area', 'target area need', 'target area need work', 'area', 'area need', 'area need work', 'need', 'need work', 'work']",0,0,0,1,0.04901960784313726
179296,"He examined the area and let me know what he would do, how it would heal, and what to expect.",0,examine area let know heal expect,"['examine', 'examine area', 'examine area let', 'examine area let know', 'examine area let know heal', 'examine area let know heal expect', 'area', 'area let', 'area let know', 'area let know heal', 'area let know heal expect', 'let', 'let know', 'let know heal', 'let know heal expect', 'know', 'know heal', 'know heal expect', 'heal', 'heal expect', 'expect']",0,1,0,0,0.1111111111111111
101150,for work he showed up 30 minutes after my appointment and there were people even scheduled before me.,1,work show appointment people schedule,"['work', 'work show', 'work show appointment', 'work show appointment people', 'work show appointment people schedule', 'show', 'show appointment', 'show appointment people', 'show appointment people schedule', 'appointment', 'appointment people', 'appointment people schedule', 'people', 'people schedule', 'schedule']",0,0,0,1,0.12820512820512822
167412,Anyone who is thinking of using this dentist in the future will definitely,1,think dentist future decidedly,"['think', 'think dentist', 'think dentist future', 'think dentist future decidedly', 'dentist', 'dentist future', 'dentist future decidedly', 'future', 'future decidedly', 'decidedly']",1,0,0,0,0.14705882352941177
78842,"His work is impeccable, just look at the before and after photos on his website.",0,work implacable look photograph webster,"['work', 'work implacable', 'work implacable look', 'work implacable look photograph', 'work implacable look photograph webster', 'implacable', 'implacable look', 'implacable look photograph', 'implacable look photograph webster', 'look', 'look photograph', 'look photograph webster', 'photograph', 'photograph webster', 'webster']",0,0,0,1,0.12820512820512822
