commentId,comment,classification,comment_processed,word_phrase_list,needle,please,similarity_score
114078,Very pleased with the Botox and fillers I received the doctor made me feel very comfortable.,0,please tiller receive doctor feel comfortable,"['please', 'please tiller', 'please tiller receive', 'please tiller receive doctor', 'please tiller receive doctor feel', 'please tiller receive doctor feel comfortable', 'tiller', 'tiller receive', 'tiller receive doctor', 'tiller receive doctor feel', 'tiller receive doctor feel comfortable', 'receive', 'receive doctor', 'receive doctor feel', 'receive doctor feel comfortable', 'doctor', 'doctor feel', 'doctor feel comfortable', 'feel', 'feel comfortable', 'comfortable']",0,1,0.3846153846153846
94070,Needless to say I left and will continue to tell everyone I know about this horrible person.,1,needle leave continue tell know atrocious person,"['needle', 'needle leave', 'needle leave continue', 'needle leave continue tell', 'needle leave continue tell know', 'needle leave continue tell know atrocious', 'needle leave continue tell know atrocious person', 'leave', 'leave continue', 'leave continue tell', 'leave continue tell know', 'leave continue tell know atrocious', 'leave continue tell know atrocious person', 'continue', 'continue tell', 'continue tell know', 'continue tell know atrocious', 'continue tell know atrocious person', 'tell', 'tell know', 'tell know atrocious', 'tell know atrocious person', 'know', 'know atrocious', 'know atrocious person', 'atrocious', 'atrocious person', 'person']",1,0,0.3846153846153846
67508,"Am very, very pleased with Dr. X and the Lab.",0,please dr x lab,"['please', 'please dr', 'please dr x', 'please dr x lab', 'dr', 'dr x', 'dr x lab', 'x', 'x lab', 'lab']",0,1,0.3846153846153846
142513,Dr.Rajamand is a wonderful Dr...He had perform neck surgery on my neck.Im very pleased with,0,fantastic dahe perform neck surgery neck please,"['fantastic', 'fantastic dahe', 'fantastic dahe perform', 'fantastic dahe perform neck', 'fantastic dahe perform neck surgery', 'fantastic dahe perform neck surgery neck', 'fantastic dahe perform neck surgery neck please', 'dahe', 'dahe perform', 'dahe perform neck', 'dahe perform neck surgery', 'dahe perform neck surgery neck', 'dahe perform neck surgery neck please', 'perform', 'perform neck', 'perform neck surgery', 'perform neck surgery neck', 'perform neck surgery neck please', 'neck', 'neck surgery', 'neck surgery neck', 'neck surgery neck please', 'surgery', 'surgery neck', 'surgery neck please', 'neck', 'neck please', 'please']",0,1,0.3846153846153846
59022,I was pleased with the overall experience.,0,please overall experience,"['please', 'please overall', 'please overall experience', 'overall', 'overall experience', 'experience']",0,1,0.3846153846153846
122830,"I was so pleased with the entire experience, care, and results provided by Dr. Hilinski.",0,please entire experience care result provide,"['please', 'please entire', 'please entire experience', 'please entire experience care', 'please entire experience care result', 'please entire experience care result provide', 'entire', 'entire experience', 'entire experience care', 'entire experience care result', 'entire experience care result provide', 'experience', 'experience care', 'experience care result', 'experience care result provide', 'care', 'care result', 'care result provide', 'result', 'result provide', 'provide']",0,1,0.3846153846153846
135950,I am so pleased I treated myself because after having kids my boobs were not the same.,0,please treat have kiss boot,"['please', 'please treat', 'please treat have', 'please treat have kiss', 'please treat have kiss boot', 'treat', 'treat have', 'treat have kiss', 'treat have kiss boot', 'have', 'have kiss', 'have kiss boot', 'kiss', 'kiss boot', 'boot']",0,1,0.3846153846153846
163871,"From first consult to my 3-month follow up post surgery, I couldn't have been more pleased.",0,consult month follow post surgery please,"['consult', 'consult month', 'consult month follow', 'consult month follow post', 'consult month follow post surgery', 'consult month follow post surgery please', 'month', 'month follow', 'month follow post', 'month follow post surgery', 'month follow post surgery please', 'follow', 'follow post', 'follow post surgery', 'follow post surgery please', 'post', 'post surgery', 'post surgery please', 'surgery', 'surgery please', 'please']",0,1,0.3846153846153846
107710,"I have a brother in here named xxx xxx, and my mother named xxx xxx, and I'm pleased with everything.",0,brother name thirty thirty mother name thirty thirty m please,"['brother', 'brother name', 'brother name thirty', 'brother name thirty thirty', 'brother name thirty thirty mother', 'brother name thirty thirty mother name', 'brother name thirty thirty mother name thirty', 'brother name thirty thirty mother name thirty thirty', 'brother name thirty thirty mother name thirty thirty m', 'brother name thirty thirty mother name thirty thirty m please', 'name', 'name thirty', 'name thirty thirty', 'name thirty thirty mother', 'name thirty thirty mother name', 'name thirty thirty mother name thirty', 'name thirty thirty mother name thirty thirty', 'name thirty thirty mother name thirty thirty m', 'name thirty thirty mother name thirty thirty m please', 'thirty', 'thirty thirty', 'thirty thirty mother', 'thirty thirty mother name', 'thirty thirty mother name thirty', 'thirty thirty mother name thirty thirty', 'thirty thirty mother name thirty thirty m', 'thirty thirty mother name thirty thirty m please', 'thirty', 'thirty mother', 'thirty mother name', 'thirty mother name thirty', 'thirty mother name thirty thirty', 'thirty mother name thirty thirty m', 'thirty mother name thirty thirty m please', 'mother', 'mother name', 'mother name thirty', 'mother name thirty thirty', 'mother name thirty thirty m', 'mother name thirty thirty m please', 'name', 'name thirty', 'name thirty thirty', 'name thirty thirty m', 'name thirty thirty m please', 'thirty', 'thirty thirty', 'thirty thirty m', 'thirty thirty m please', 'thirty', 'thirty m', 'thirty m please', 'm', 'm please', 'please']",0,1,0.3846153846153846
189358,She started on the right side of my neck and dug around with a needle for about 3 minutes.,1,start right neck dig needle,"['start', 'start right', 'start right neck', 'start right neck dig', 'start right neck dig needle', 'right', 'right neck', 'right neck dig', 'right neck dig needle', 'neck', 'neck dig', 'neck dig needle', 'dig', 'dig needle', 'needle']",1,0,0.3846153846153846
60220,I was very pleased that he listened and asked for tests that would expand our understanding of the problem,0,please listen ask test expand understanding problem,"['please', 'please listen', 'please listen ask', 'please listen ask test', 'please listen ask test expand', 'please listen ask test expand understanding', 'please listen ask test expand understanding problem', 'listen', 'listen ask', 'listen ask test', 'listen ask test expand', 'listen ask test expand understanding', 'listen ask test expand understanding problem', 'ask', 'ask test', 'ask test expand', 'ask test expand understanding', 'ask test expand understanding problem', 'test', 'test expand', 'test expand understanding', 'test expand understanding problem', 'expand', 'expand understanding', 'expand understanding problem', 'understanding', 'understanding problem', 'problem']",0,1,0.3846153846153846
145572,WENT INTO ROOM AND THERE WERE USED NEEDLES LAYING ON COUNTER AND SPILLED BLOOD IN SEVERAL AREAS.,1,go room needle lay counter spill blood area,"['go', 'go room', 'go room needle', 'go room needle lay', 'go room needle lay counter', 'go room needle lay counter spill', 'go room needle lay counter spill blood', 'go room needle lay counter spill blood area', 'room', 'room needle', 'room needle lay', 'room needle lay counter', 'room needle lay counter spill', 'room needle lay counter spill blood', 'room needle lay counter spill blood area', 'needle', 'needle lay', 'needle lay counter', 'needle lay counter spill', 'needle lay counter spill blood', 'needle lay counter spill blood area', 'lay', 'lay counter', 'lay counter spill', 'lay counter spill blood', 'lay counter spill blood area', 'counter', 'counter spill', 'counter spill blood', 'counter spill blood area', 'spill', 'spill blood', 'spill blood area', 'blood', 'blood area', 'area']",1,0,0.3846153846153846
187774,"His needle technique was amazing, he didn't use any local anesthesia and I didn't even notice anything until he was almost done.",0,needle technique amaze use local notice,"['needle', 'needle technique', 'needle technique amaze', 'needle technique amaze use', 'needle technique amaze use local', 'needle technique amaze use local notice', 'technique', 'technique amaze', 'technique amaze use', 'technique amaze use local', 'technique amaze use local notice', 'amaze', 'amaze use', 'amaze use local', 'amaze use local notice', 'use', 'use local', 'use local notice', 'local', 'local notice', 'notice']",1,0,0.3846153846153846
115136,I'm very pleased with my eyelids and my face.,0,m please eyelid face,"['m', 'm please', 'm please eyelid', 'm please eyelid face', 'please', 'please eyelid', 'please eyelid face', 'eyelid', 'eyelid face', 'face']",0,1,0.3846153846153846
165045,While he was back and forth with these needles he never wrote down what or how much he was using,1,forth needle write,"['forth', 'forth needle', 'forth needle write', 'needle', 'needle write', 'write']",1,0,0.3846153846153846
181614,"She takes her time, you can barely feel her needle, she is detail oriented",0,take time barely feel needle detail torment,"['take', 'take time', 'take time barely', 'take time barely feel', 'take time barely feel needle', 'take time barely feel needle detail', 'take time barely feel needle detail torment', 'time', 'time barely', 'time barely feel', 'time barely feel needle', 'time barely feel needle detail', 'time barely feel needle detail torment', 'barely', 'barely feel', 'barely feel needle', 'barely feel needle detail', 'barely feel needle detail torment', 'feel', 'feel needle', 'feel needle detail', 'feel needle detail torment', 'needle', 'needle detail', 'needle detail torment', 'detail', 'detail torment', 'torment']",1,0,0.3846153846153846
154028,So awful no numbing just stabbing your face with needles.,1,awful rubbing stab face needle,"['awful', 'awful rubbing', 'awful rubbing stab', 'awful rubbing stab face', 'awful rubbing stab face needle', 'rubbing', 'rubbing stab', 'rubbing stab face', 'rubbing stab face needle', 'stab', 'stab face', 'stab face needle', 'face', 'face needle', 'needle']",1,0,0.3846153846153846
99271,I recently had a breast reduction performed by Dr. Bayati and am extremely pleased with the results.,0,recently breast reduction perform extremely please result,"['recently', 'recently breast', 'recently breast reduction', 'recently breast reduction perform', 'recently breast reduction perform extremely', 'recently breast reduction perform extremely please', 'recently breast reduction perform extremely please result', 'breast', 'breast reduction', 'breast reduction perform', 'breast reduction perform extremely', 'breast reduction perform extremely please', 'breast reduction perform extremely please result', 'reduction', 'reduction perform', 'reduction perform extremely', 'reduction perform extremely please', 'reduction perform extremely please result', 'perform', 'perform extremely', 'perform extremely please', 'perform extremely please result', 'extremely', 'extremely please', 'extremely please result', 'please', 'please result', 'result']",0,1,0.3846153846153846
144881,"I am pleased to say that my little one's cheek is almost back to normal again, and the scar will now be minimal.",0,please little one cheek normal scar minimal,"['please', 'please little', 'please little one', 'please little one cheek', 'please little one cheek normal', 'please little one cheek normal scar', 'please little one cheek normal scar minimal', 'little', 'little one', 'little one cheek', 'little one cheek normal', 'little one cheek normal scar', 'little one cheek normal scar minimal', 'one', 'one cheek', 'one cheek normal', 'one cheek normal scar', 'one cheek normal scar minimal', 'cheek', 'cheek normal', 'cheek normal scar', 'cheek normal scar minimal', 'normal', 'normal scar', 'normal scar minimal', 'scar', 'scar minimal', 'minimal']",0,1,0.3846153846153846
76785,I could NOT be happier or more pleased!!!,0,happy please,"['happy', 'happy please', 'please']",0,1,0.3846153846153846
69029,I am very pleased with every one here.,0,please,['please'],0,1,0.3846153846153846
66113,I was more than pleased.,0,please,['please'],0,1,0.3846153846153846
128851,"he is all about pleasing you the patent, he never seemed to hard sell anything but will give his honest opinion.",0,please patent hard sell honest opinion,"['please', 'please patent', 'please patent hard', 'please patent hard sell', 'please patent hard sell honest', 'please patent hard sell honest opinion', 'patent', 'patent hard', 'patent hard sell', 'patent hard sell honest', 'patent hard sell honest opinion', 'hard', 'hard sell', 'hard sell honest', 'hard sell honest opinion', 'sell', 'sell honest', 'sell honest opinion', 'honest', 'honest opinion', 'opinion']",0,1,0.3846153846153846
188130,I was referred to this practice from my family doctor and I couldn't be more pleased with the care I received.,0,refer practice family doctor please care receive,"['refer', 'refer practice', 'refer practice family', 'refer practice family doctor', 'refer practice family doctor please', 'refer practice family doctor please care', 'refer practice family doctor please care receive', 'practice', 'practice family', 'practice family doctor', 'practice family doctor please', 'practice family doctor please care', 'practice family doctor please care receive', 'family', 'family doctor', 'family doctor please', 'family doctor please care', 'family doctor please care receive', 'doctor', 'doctor please', 'doctor please care', 'doctor please care receive', 'please', 'please care', 'please care receive', 'care', 'care receive', 'receive']",0,1,0.3846153846153846
124223,"We were very pleased with Dr. Looney?s knowledge, professionalism and how well he interacted with my son!",0,please dr plunderer cognition professionalism interest son,"['please', 'please dr', 'please dr plunderer', 'please dr plunderer cognition', 'please dr plunderer cognition professionalism', 'please dr plunderer cognition professionalism interest', 'please dr plunderer cognition professionalism interest son', 'dr', 'dr plunderer', 'dr plunderer cognition', 'dr plunderer cognition professionalism', 'dr plunderer cognition professionalism interest', 'dr plunderer cognition professionalism interest son', 'plunderer', 'plunderer cognition', 'plunderer cognition professionalism', 'plunderer cognition professionalism interest', 'plunderer cognition professionalism interest son', 'cognition', 'cognition professionalism', 'cognition professionalism interest', 'cognition professionalism interest son', 'professionalism', 'professionalism interest', 'professionalism interest son', 'interest', 'interest son', 'son']",0,1,0.3846153846153846
162895,He then started using a variety of needles that had no description and no product name.,1,start variety needle description product,"['start', 'start variety', 'start variety needle', 'start variety needle description', 'start variety needle description product', 'variety', 'variety needle', 'variety needle description', 'variety needle description product', 'needle', 'needle description', 'needle description product', 'description', 'description product', 'product']",1,0,0.3846153846153846
99550,Iam so pleased with the results and his staff was very helpful as well.,0,please result staff helpful,"['please', 'please result', 'please result staff', 'please result staff helpful', 'result', 'result staff', 'result staff helpful', 'staff', 'staff helpful', 'helpful']",0,1,0.3846153846153846
91093,Very pleased with Dr fleming,0,please dr flee,"['please', 'please dr', 'please dr flee', 'dr', 'dr flee', 'flee']",0,1,0.3846153846153846
145539,Very pleased with out come so far.,0,please come far,"['please', 'please come', 'please come far', 'come', 'come far', 'far']",0,1,0.3846153846153846
178631,I'm so pleased with my mid face fat grafting!,0,m please mid face fat graft,"['m', 'm please', 'm please mid', 'm please mid face', 'm please mid face fat', 'm please mid face fat graft', 'please', 'please mid', 'please mid face', 'please mid face fat', 'please mid face fat graft', 'mid', 'mid face', 'mid face fat', 'mid face fat graft', 'face', 'face fat', 'face fat graft', 'fat', 'fat graft', 'graft']",0,1,0.3846153846153846
163891,They explain what is possible keeping in mind my budget and I have always been pleased with their services.,0,explain possible keep mind budget please service,"['explain', 'explain possible', 'explain possible keep', 'explain possible keep mind', 'explain possible keep mind budget', 'explain possible keep mind budget please', 'explain possible keep mind budget please service', 'possible', 'possible keep', 'possible keep mind', 'possible keep mind budget', 'possible keep mind budget please', 'possible keep mind budget please service', 'keep', 'keep mind', 'keep mind budget', 'keep mind budget please', 'keep mind budget please service', 'mind', 'mind budget', 'mind budget please', 'mind budget please service', 'budget', 'budget please', 'budget please service', 'please', 'please service', 'service']",0,1,0.3846153846153846
122523,Very pleased my first visit no long wait dr attentive staff pleasant,0,please visit long wait dr attentive staff pleasant,"['please', 'please visit', 'please visit long', 'please visit long wait', 'please visit long wait dr', 'please visit long wait dr attentive', 'please visit long wait dr attentive staff', 'please visit long wait dr attentive staff pleasant', 'visit', 'visit long', 'visit long wait', 'visit long wait dr', 'visit long wait dr attentive', 'visit long wait dr attentive staff', 'visit long wait dr attentive staff pleasant', 'long', 'long wait', 'long wait dr', 'long wait dr attentive', 'long wait dr attentive staff', 'long wait dr attentive staff pleasant', 'wait', 'wait dr', 'wait dr attentive', 'wait dr attentive staff', 'wait dr attentive staff pleasant', 'dr', 'dr attentive', 'dr attentive staff', 'dr attentive staff pleasant', 'attentive', 'attentive staff', 'attentive staff pleasant', 'staff', 'staff pleasant', 'pleasant']",0,1,0.3846153846153846
138177,"very pleased with Dr Sires manner, attentiveness, and professional care.",0,please dr side manner attentiveness professional care,"['please', 'please dr', 'please dr side', 'please dr side manner', 'please dr side manner attentiveness', 'please dr side manner attentiveness professional', 'please dr side manner attentiveness professional care', 'dr', 'dr side', 'dr side manner', 'dr side manner attentiveness', 'dr side manner attentiveness professional', 'dr side manner attentiveness professional care', 'side', 'side manner', 'side manner attentiveness', 'side manner attentiveness professional', 'side manner attentiveness professional care', 'manner', 'manner attentiveness', 'manner attentiveness professional', 'manner attentiveness professional care', 'attentiveness', 'attentiveness professional', 'attentiveness professional care', 'professional', 'professional care', 'care']",0,1,0.3846153846153846
143661,"Finally, we found a place that we can be pleased with.",0,finally find place please,"['finally', 'finally find', 'finally find place', 'finally find place please', 'find', 'find place', 'find place please', 'place', 'place please', 'please']",0,1,0.3846153846153846
139656,I have been very pleased with the transparency and the communication of all the staff.,0,please transparent communication staff,"['please', 'please transparent', 'please transparent communication', 'please transparent communication staff', 'transparent', 'transparent communication', 'transparent communication staff', 'communication', 'communication staff', 'staff']",0,1,0.3846153846153846
61961,I was very pleased,0,please,['please'],0,1,0.3846153846153846
104295,"It worked out perfectly, and I could not be more pleased with my results",0,work perfectly please result,"['work', 'work perfectly', 'work perfectly please', 'work perfectly please result', 'perfectly', 'perfectly please', 'perfectly please result', 'please', 'please result', 'result']",0,1,0.3846153846153846
77259,I have had several emergency needs and was pleased with the special help!,0,emergency need please special help,"['emergency', 'emergency need', 'emergency need please', 'emergency need please special', 'emergency need please special help', 'need', 'need please', 'need please special', 'need please special help', 'please', 'please special', 'please special help', 'special', 'special help', 'help']",0,1,0.3846153846153846
102749,I am VERY pleased with the results.,0,please result,"['please', 'please result', 'result']",0,1,0.3846153846153846
182151,"from the needles (which was ingenious!). Within a few days of the Botox settling, my pores looked smaller",0,needle clever settle pore look small,"['needle', 'needle clever', 'needle clever settle', 'needle clever settle pore', 'needle clever settle pore look', 'needle clever settle pore look small', 'clever', 'clever settle', 'clever settle pore', 'clever settle pore look', 'clever settle pore look small', 'settle', 'settle pore', 'settle pore look', 'settle pore look small', 'pore', 'pore look', 'pore look small', 'look', 'look small', 'small']",1,0,0.3846153846153846
108747,Had knee surgery done by Dr Barber and we very pleased with the results.,0,knee surgery please result,"['knee', 'knee surgery', 'knee surgery please', 'knee surgery please result', 'surgery', 'surgery please', 'surgery please result', 'please', 'please result', 'result']",0,1,0.3846153846153846
160856,and I was pleased to be able to continue my regular routine of exercise.,0,please able continue regular routine exercise,"['please', 'please able', 'please able continue', 'please able continue regular', 'please able continue regular routine', 'please able continue regular routine exercise', 'able', 'able continue', 'able continue regular', 'able continue regular routine', 'able continue regular routine exercise', 'continue', 'continue regular', 'continue regular routine', 'continue regular routine exercise', 'regular', 'regular routine', 'regular routine exercise', 'routine', 'routine exercise', 'exercise']",0,1,0.3846153846153846
100494,"Everyone was super nice, very pleased with overall experience!...",0,super nice please overall experience,"['super', 'super nice', 'super nice please', 'super nice please overall', 'super nice please overall experience', 'nice', 'nice please', 'nice please overall', 'nice please overall experience', 'please', 'please overall', 'please overall experience', 'overall', 'overall experience', 'experience']",0,1,0.3846153846153846
88209,I was very pleased with his follow up visits.,0,please follow visit,"['please', 'please follow', 'please follow visit', 'follow', 'follow visit', 'visit']",0,1,0.3846153846153846
101441,Very pleased with my Rhinoplasty surgery by Dr. Benjamin Schlechter.,0,please nose job surgery,"['please', 'please nose', 'please nose job', 'please nose job surgery', 'nose', 'nose job', 'nose job surgery', 'job', 'job surgery', 'surgery']",0,1,0.3846153846153846
77292,"I am extremely pleased with my procedure results, only regret is that I did not find Dr. Zemmel and his staff sooner.",0,extremely please procedure result regret find staff sooner,"['extremely', 'extremely please', 'extremely please procedure', 'extremely please procedure result', 'extremely please procedure result regret', 'extremely please procedure result regret find', 'extremely please procedure result regret find staff', 'extremely please procedure result regret find staff sooner', 'please', 'please procedure', 'please procedure result', 'please procedure result regret', 'please procedure result regret find', 'please procedure result regret find staff', 'please procedure result regret find staff sooner', 'procedure', 'procedure result', 'procedure result regret', 'procedure result regret find', 'procedure result regret find staff', 'procedure result regret find staff sooner', 'result', 'result regret', 'result regret find', 'result regret find staff', 'result regret find staff sooner', 'regret', 'regret find', 'regret find staff', 'regret find staff sooner', 'find', 'find staff', 'find staff sooner', 'staff', 'staff sooner', 'sooner']",0,1,0.3846153846153846
82459,"and staff, in the chair I didn't even feel the needle.",0,staff chair feel needle,"['staff', 'staff chair', 'staff chair feel', 'staff chair feel needle', 'chair', 'chair feel', 'chair feel needle', 'feel', 'feel needle', 'needle']",1,0,0.3846153846153846
65313,I was pleased by his attention to detail and bedside manner,0,please attention detail bedside manner,"['please', 'please attention', 'please attention detail', 'please attention detail bedside', 'please attention detail bedside manner', 'attention', 'attention detail', 'attention detail bedside', 'attention detail bedside manner', 'detail', 'detail bedside', 'detail bedside manner', 'bedside', 'bedside manner', 'manner']",0,1,0.3846153846153846
123635,My dad has had several appointments already with Dr. Shaw and was also very pleased with the care provided.,0,dad appointment dr please care provide,"['dad', 'dad appointment', 'dad appointment dr', 'dad appointment dr please', 'dad appointment dr please care', 'dad appointment dr please care provide', 'appointment', 'appointment dr', 'appointment dr please', 'appointment dr please care', 'appointment dr please care provide', 'dr', 'dr please', 'dr please care', 'dr please care provide', 'please', 'please care', 'please care provide', 'care', 'care provide', 'provide']",0,1,0.3846153846153846
82939,and couldn't be more pleased with my decision.,0,please decision,"['please', 'please decision', 'decision']",0,1,0.3846153846153846
122293,I could not be more pleased with my experience with Dr. Alexander.,0,please experience dr alexander,"['please', 'please experience', 'please experience dr', 'please experience dr alexander', 'experience', 'experience dr', 'experience dr alexander', 'dr', 'dr alexander', 'alexander']",0,1,0.3846153846153846
151506,"However, when I was taken back and saw the rooms I was not pleased.",1,take see room please,"['take', 'take see', 'take see room', 'take see room please', 'see', 'see room', 'see room please', 'room', 'room please', 'please']",0,1,0.3846153846153846
151764,There was a dirty needle and syringe lying on the sink once and took pictures of it and still have it on my phone.,1,dirty needle syringe lie sink take picture phone,"['dirty', 'dirty needle', 'dirty needle syringe', 'dirty needle syringe lie', 'dirty needle syringe lie sink', 'dirty needle syringe lie sink take', 'dirty needle syringe lie sink take picture', 'dirty needle syringe lie sink take picture phone', 'needle', 'needle syringe', 'needle syringe lie', 'needle syringe lie sink', 'needle syringe lie sink take', 'needle syringe lie sink take picture', 'needle syringe lie sink take picture phone', 'syringe', 'syringe lie', 'syringe lie sink', 'syringe lie sink take', 'syringe lie sink take picture', 'syringe lie sink take picture phone', 'lie', 'lie sink', 'lie sink take', 'lie sink take picture', 'lie sink take picture phone', 'sink', 'sink take', 'sink take picture', 'sink take picture phone', 'take', 'take picture', 'take picture phone', 'picture', 'picture phone', 'phone']",1,0,0.3846153846153846
139427,"Needless to say, I left with no relief and no plan of action- just her perspective that we will monitor the situation.",1,needle leave relief plan action perspective monitor situation,"['needle', 'needle leave', 'needle leave relief', 'needle leave relief plan', 'needle leave relief plan action', 'needle leave relief plan action perspective', 'needle leave relief plan action perspective monitor', 'needle leave relief plan action perspective monitor situation', 'leave', 'leave relief', 'leave relief plan', 'leave relief plan action', 'leave relief plan action perspective', 'leave relief plan action perspective monitor', 'leave relief plan action perspective monitor situation', 'relief', 'relief plan', 'relief plan action', 'relief plan action perspective', 'relief plan action perspective monitor', 'relief plan action perspective monitor situation', 'plan', 'plan action', 'plan action perspective', 'plan action perspective monitor', 'plan action perspective monitor situation', 'action', 'action perspective', 'action perspective monitor', 'action perspective monitor situation', 'perspective', 'perspective monitor', 'perspective monitor situation', 'monitor', 'monitor situation', 'situation']",1,0,0.3846153846153846
99232,I was not pleased with being handed over to an assistant.,1,please hand assistant,"['please', 'please hand', 'please hand assistant', 'hand', 'hand assistant', 'assistant']",0,1,0.3846153846153846
91949,Needless to say I will always recommend Dr. Chisholm.,0,needle recommend,"['needle', 'needle recommend', 'recommend']",1,0,0.3846153846153846
143857,and took time to answer all of my questions.I?m very pleased that she is my doctor.,0,take time answer question please doctor,"['take', 'take time', 'take time answer', 'take time answer question', 'take time answer question please', 'take time answer question please doctor', 'time', 'time answer', 'time answer question', 'time answer question please', 'time answer question please doctor', 'answer', 'answer question', 'answer question please', 'answer question please doctor', 'question', 'question please', 'question please doctor', 'please', 'please doctor', 'doctor']",0,1,0.3846153846153846
170582,I'm very pleased with my results after just one day,0,m please result day,"['m', 'm please', 'm please result', 'm please result day', 'please', 'please result', 'please result day', 'result', 'result day', 'day']",0,1,0.3846153846153846
185581,I am pleased with everything up to this point POST-OP.,0,please point rostov,"['please', 'please point', 'please point rostov', 'point', 'point rostov', 'rostov']",0,1,0.3846153846153846
64918,I was pleased by his personal interest in the story of my injury.,0,please personal interest story injury,"['please', 'please personal', 'please personal interest', 'please personal interest story', 'please personal interest story injury', 'personal', 'personal interest', 'personal interest story', 'personal interest story injury', 'interest', 'interest story', 'interest story injury', 'story', 'story injury', 'injury']",0,1,0.3846153846153846
175591,I'm always pleased with my services here.,0,m please service,"['m', 'm please', 'm please service', 'please', 'please service', 'service']",0,1,0.3846153846153846
78983,I am very pleased with the results of my lower blepharoplasty.,0,please result low blepharoplasty,"['please', 'please result', 'please result low', 'please result low blepharoplasty', 'result', 'result low', 'result low blepharoplasty', 'low', 'low blepharoplasty', 'blepharoplasty']",0,1,0.3846153846153846
122915,"I was very pleased with her approach with patients, she will make you feel welcome",0,please approach patient feel welcome,"['please', 'please approach', 'please approach patient', 'please approach patient feel', 'please approach patient feel welcome', 'approach', 'approach patient', 'approach patient feel', 'approach patient feel welcome', 'patient', 'patient feel', 'patient feel welcome', 'feel', 'feel welcome', 'welcome']",0,1,0.3846153846153846
190150,"I was so pleased with my nose after the surgery, and received many compliments.",0,please nose surgery receive compliment,"['please', 'please nose', 'please nose surgery', 'please nose surgery receive', 'please nose surgery receive compliment', 'nose', 'nose surgery', 'nose surgery receive', 'nose surgery receive compliment', 'surgery', 'surgery receive', 'surgery receive compliment', 'receive', 'receive compliment', 'compliment']",0,1,0.3846153846153846
173914,Very pleased with the strategic placement of the incisions and the changes I see in my body,0,please strategic placement incision change body,"['please', 'please strategic', 'please strategic placement', 'please strategic placement incision', 'please strategic placement incision change', 'please strategic placement incision change body', 'strategic', 'strategic placement', 'strategic placement incision', 'strategic placement incision change', 'strategic placement incision change body', 'placement', 'placement incision', 'placement incision change', 'placement incision change body', 'incision', 'incision change', 'incision change body', 'change', 'change body', 'body']",0,1,0.3846153846153846
189374,Dr. Medieta's failure to deliver on the promise of an aesthetically pleasing outcome has left me feeling betrayed and devastated.,1,failure deliver promise aesthetically please result leave feel betray devastate,"['failure', 'failure deliver', 'failure deliver promise', 'failure deliver promise aesthetically', 'failure deliver promise aesthetically please', 'failure deliver promise aesthetically please result', 'failure deliver promise aesthetically please result leave', 'failure deliver promise aesthetically please result leave feel', 'failure deliver promise aesthetically please result leave feel betray', 'failure deliver promise aesthetically please result leave feel betray devastate', 'deliver', 'deliver promise', 'deliver promise aesthetically', 'deliver promise aesthetically please', 'deliver promise aesthetically please result', 'deliver promise aesthetically please result leave', 'deliver promise aesthetically please result leave feel', 'deliver promise aesthetically please result leave feel betray', 'deliver promise aesthetically please result leave feel betray devastate', 'promise', 'promise aesthetically', 'promise aesthetically please', 'promise aesthetically please result', 'promise aesthetically please result leave', 'promise aesthetically please result leave feel', 'promise aesthetically please result leave feel betray', 'promise aesthetically please result leave feel betray devastate', 'aesthetically', 'aesthetically please', 'aesthetically please result', 'aesthetically please result leave', 'aesthetically please result leave feel', 'aesthetically please result leave feel betray', 'aesthetically please result leave feel betray devastate', 'please', 'please result', 'please result leave', 'please result leave feel', 'please result leave feel betray', 'please result leave feel betray devastate', 'result', 'result leave', 'result leave feel', 'result leave feel betray', 'result leave feel betray devastate', 'leave', 'leave feel', 'leave feel betray', 'leave feel betray devastate', 'feel', 'feel betray', 'feel betray devastate', 'betray', 'betray devastate', 'devastate']",0,1,0.3846153846153846
161945,"We didn't use any numbing agents either, I'm really pleased with how it worked out!",0,use rubbing agent m please work,"['use', 'use rubbing', 'use rubbing agent', 'use rubbing agent m', 'use rubbing agent m please', 'use rubbing agent m please work', 'rubbing', 'rubbing agent', 'rubbing agent m', 'rubbing agent m please', 'rubbing agent m please work', 'agent', 'agent m', 'agent m please', 'agent m please work', 'm', 'm please', 'm please work', 'please', 'please work', 'work']",0,1,0.3846153846153846
182317,I don't care for needles but wow.,0,care needle,"['care', 'care needle', 'needle']",1,0,0.3846153846153846
96980,I was very pleased with my results Livia did a great job using Radiesse and Juvederm and Moe,0,please result great job radiesse juvederm,"['please', 'please result', 'please result great', 'please result great job', 'please result great job radiesse', 'please result great job radiesse juvederm', 'result', 'result great', 'result great job', 'result great job radiesse', 'result great job radiesse juvederm', 'great', 'great job', 'great job radiesse', 'great job radiesse juvederm', 'job', 'job radiesse', 'job radiesse juvederm', 'radiesse', 'radiesse juvederm', 'juvederm']",0,1,0.3846153846153846
