commentId,comment,classification,comment_processed,word_phrase_list,surgeon,knife,knife happy,happy,similarity_score
105743,I couln't be happier with my experience and yes I look like I have been blessed with a great nose at birth.,0,count happy experience yes look like blessed great nose birth,"['count', 'count happy', 'count happy experience', 'count happy experience yes', 'count happy experience yes look', 'count happy experience yes look like', 'count happy experience yes look like blessed', 'count happy experience yes look like blessed great', 'count happy experience yes look like blessed great nose', 'count happy experience yes look like blessed great nose birth', 'happy', 'happy experience', 'happy experience yes', 'happy experience yes look', 'happy experience yes look like', 'happy experience yes look like blessed', 'happy experience yes look like blessed great', 'happy experience yes look like blessed great nose', 'happy experience yes look like blessed great nose birth', 'experience', 'experience yes', 'experience yes look', 'experience yes look like', 'experience yes look like blessed', 'experience yes look like blessed great', 'experience yes look like blessed great nose', 'experience yes look like blessed great nose birth', 'yes', 'yes look', 'yes look like', 'yes look like blessed', 'yes look like blessed great', 'yes look like blessed great nose', 'yes look like blessed great nose birth', 'look', 'look like', 'look like blessed', 'look like blessed great', 'look like blessed great nose', 'look like blessed great nose birth', 'like', 'like blessed', 'like blessed great', 'like blessed great nose', 'like blessed great nose birth', 'blessed', 'blessed great', 'blessed great nose', 'blessed great nose birth', 'great', 'great nose', 'great nose birth', 'nose', 'nose birth', 'birth']",0,0,0,1,0.2
172764,and was happy to answer any questions regarding ENT even those not pertinent to my visit,0,happy answer question go permanent visit,"['happy', 'happy answer', 'happy answer question', 'happy answer question go', 'happy answer question go permanent', 'happy answer question go permanent visit', 'answer', 'answer question', 'answer question go', 'answer question go permanent', 'answer question go permanent visit', 'question', 'question go', 'question go permanent', 'question go permanent visit', 'go', 'go permanent', 'go permanent visit', 'permanent', 'permanent visit', 'visit']",0,0,0,1,0.2
95396,Dr. Schlesinger spending as much time as needed with each individual patient made me even more confident that I had chosen the right surgeon.,0,spend time need individual patient confident choose right surgeon,"['spend', 'spend time', 'spend time need', 'spend time need individual', 'spend time need individual patient', 'spend time need individual patient confident', 'spend time need individual patient confident choose', 'spend time need individual patient confident choose right', 'spend time need individual patient confident choose right surgeon', 'time', 'time need', 'time need individual', 'time need individual patient', 'time need individual patient confident', 'time need individual patient confident choose', 'time need individual patient confident choose right', 'time need individual patient confident choose right surgeon', 'need', 'need individual', 'need individual patient', 'need individual patient confident', 'need individual patient confident choose', 'need individual patient confident choose right', 'need individual patient confident choose right surgeon', 'individual', 'individual patient', 'individual patient confident', 'individual patient confident choose', 'individual patient confident choose right', 'individual patient confident choose right surgeon', 'patient', 'patient confident', 'patient confident choose', 'patient confident choose right', 'patient confident choose right surgeon', 'confident', 'confident choose', 'confident choose right', 'confident choose right surgeon', 'choose', 'choose right', 'choose right surgeon', 'right', 'right surgeon', 'surgeon']",1,0,0,0,0.2
126061,Happy teeth.,0,happy tooth,"['happy', 'happy tooth', 'tooth']",0,0,0,1,0.2
131348,and looked as though they were happy to be there and part of a team!,0,look happy team,"['look', 'look happy', 'look happy team', 'happy', 'happy team', 'team']",0,0,0,1,0.2
76186,do not look any further for an orthopedic surgeon.,0,look orthopedic surgeon,"['look', 'look orthopedic', 'look orthopedic surgeon', 'orthopedic', 'orthopedic surgeon', 'surgeon']",1,0,0,0,0.2
119821,"The Lasik procedure itself only took minutes, and I am SO happy with the results so far.",0,procedure take minute happy result far,"['procedure', 'procedure take', 'procedure take minute', 'procedure take minute happy', 'procedure take minute happy result', 'procedure take minute happy result far', 'take', 'take minute', 'take minute happy', 'take minute happy result', 'take minute happy result far', 'minute', 'minute happy', 'minute happy result', 'minute happy result far', 'happy', 'happy result', 'happy result far', 'result', 'result far', 'far']",0,0,0,1,0.2
87934,and I are both very happy with the services that have been provided at this office.,0,happy service provide office,"['happy', 'happy service', 'happy service provide', 'happy service provide office', 'service', 'service provide', 'service provide office', 'provide', 'provide office', 'office']",0,0,0,1,0.2
151805,and it has been 3 years and I could not be happier with the outcome what a impressive Doctor,0,happy result impressive doctor,"['happy', 'happy result', 'happy result impressive', 'happy result impressive doctor', 'result', 'result impressive', 'result impressive doctor', 'impressive', 'impressive doctor', 'doctor']",0,0,0,1,0.2
84728,The surgeon gave me a beautiful hairline that has given me a much more attractive appearance,0,surgeon give beautiful airline give attractive appearance,"['surgeon', 'surgeon give', 'surgeon give beautiful', 'surgeon give beautiful airline', 'surgeon give beautiful airline give', 'surgeon give beautiful airline give attractive', 'surgeon give beautiful airline give attractive appearance', 'give', 'give beautiful', 'give beautiful airline', 'give beautiful airline give', 'give beautiful airline give attractive', 'give beautiful airline give attractive appearance', 'beautiful', 'beautiful airline', 'beautiful airline give', 'beautiful airline give attractive', 'beautiful airline give attractive appearance', 'airline', 'airline give', 'airline give attractive', 'airline give attractive appearance', 'give', 'give attractive', 'give attractive appearance', 'attractive', 'attractive appearance', 'appearance']",1,0,0,0,0.2
110790,I cannot express how happy I have been through the whole process and how amazing I look and feel after!!!,0,express happy process amaze look feel,"['express', 'express happy', 'express happy process', 'express happy process amaze', 'express happy process amaze look', 'express happy process amaze look feel', 'happy', 'happy process', 'happy process amaze', 'happy process amaze look', 'happy process amaze look feel', 'process', 'process amaze', 'process amaze look', 'process amaze look feel', 'amaze', 'amaze look', 'amaze look feel', 'look', 'look feel', 'feel']",0,0,0,1,0.2
148999,The prices are extremely high as they have a plastic surgeon.,1,price extremely high plastic surgeon,"['price', 'price extremely', 'price extremely high', 'price extremely high plastic', 'price extremely high plastic surgeon', 'extremely', 'extremely high', 'extremely high plastic', 'extremely high plastic surgeon', 'high', 'high plastic', 'high plastic surgeon', 'plastic', 'plastic surgeon', 'surgeon']",1,0,0,0,0.2
72554,"Today, I was happy that I made the decision months ago that I would stop hiding and do something about it.",0,happy decision stop hide,"['happy', 'happy decision', 'happy decision stop', 'happy decision stop hide', 'decision', 'decision stop', 'decision stop hide', 'stop', 'stop hide', 'hide']",0,0,0,1,0.2
91594,Could not be any happier.,0,happy,['happy'],0,0,0,1,0.2
133405,I couldnt be happier that I picked him to do it.,0,happy pick,"['happy', 'happy pick', 'pick']",0,0,0,1,0.2
168872,"Dr. Schlesinger uses antiquated techniques that I have been told by other surgeons are out of fashion now, as there are better means of care.",1,u antiquate technique tell surgeon fashion good mean care,"['u', 'u antiquate', 'u antiquate technique', 'u antiquate technique tell', 'u antiquate technique tell surgeon', 'u antiquate technique tell surgeon fashion', 'u antiquate technique tell surgeon fashion good', 'u antiquate technique tell surgeon fashion good mean', 'u antiquate technique tell surgeon fashion good mean care', 'antiquate', 'antiquate technique', 'antiquate technique tell', 'antiquate technique tell surgeon', 'antiquate technique tell surgeon fashion', 'antiquate technique tell surgeon fashion good', 'antiquate technique tell surgeon fashion good mean', 'antiquate technique tell surgeon fashion good mean care', 'technique', 'technique tell', 'technique tell surgeon', 'technique tell surgeon fashion', 'technique tell surgeon fashion good', 'technique tell surgeon fashion good mean', 'technique tell surgeon fashion good mean care', 'tell', 'tell surgeon', 'tell surgeon fashion', 'tell surgeon fashion good', 'tell surgeon fashion good mean', 'tell surgeon fashion good mean care', 'surgeon', 'surgeon fashion', 'surgeon fashion good', 'surgeon fashion good mean', 'surgeon fashion good mean care', 'fashion', 'fashion good', 'fashion good mean', 'fashion good mean care', 'good', 'good mean', 'good mean care', 'mean', 'mean care', 'care']",1,0,0,0,0.2
62384,"I'm very happy with his professional attitude and also with his personality, he's a very good doctor.",0,m happy professional attitude personality s good doctor,"['m', 'm happy', 'm happy professional', 'm happy professional attitude', 'm happy professional attitude personality', 'm happy professional attitude personality s', 'm happy professional attitude personality s good', 'm happy professional attitude personality s good doctor', 'happy', 'happy professional', 'happy professional attitude', 'happy professional attitude personality', 'happy professional attitude personality s', 'happy professional attitude personality s good', 'happy professional attitude personality s good doctor', 'professional', 'professional attitude', 'professional attitude personality', 'professional attitude personality s', 'professional attitude personality s good', 'professional attitude personality s good doctor', 'attitude', 'attitude personality', 'attitude personality s', 'attitude personality s good', 'attitude personality s good doctor', 'personality', 'personality s', 'personality s good', 'personality s good doctor', 's', 's good', 's good doctor', 'good', 'good doctor', 'doctor']",0,0,0,1,0.2
98994,It is extremely unprofessionsl when plastic surgeon messes with unagreed bodyparts during surgery.,1,extremely unprofessionsl plastic surgeon mass agree bodyparts surgery,"['extremely', 'extremely unprofessionsl', 'extremely unprofessionsl plastic', 'extremely unprofessionsl plastic surgeon', 'extremely unprofessionsl plastic surgeon mass', 'extremely unprofessionsl plastic surgeon mass agree', 'extremely unprofessionsl plastic surgeon mass agree bodyparts', 'extremely unprofessionsl plastic surgeon mass agree bodyparts surgery', 'unprofessionsl', 'unprofessionsl plastic', 'unprofessionsl plastic surgeon', 'unprofessionsl plastic surgeon mass', 'unprofessionsl plastic surgeon mass agree', 'unprofessionsl plastic surgeon mass agree bodyparts', 'unprofessionsl plastic surgeon mass agree bodyparts surgery', 'plastic', 'plastic surgeon', 'plastic surgeon mass', 'plastic surgeon mass agree', 'plastic surgeon mass agree bodyparts', 'plastic surgeon mass agree bodyparts surgery', 'surgeon', 'surgeon mass', 'surgeon mass agree', 'surgeon mass agree bodyparts', 'surgeon mass agree bodyparts surgery', 'mass', 'mass agree', 'mass agree bodyparts', 'mass agree bodyparts surgery', 'agree', 'agree bodyparts', 'agree bodyparts surgery', 'bodyparts', 'bodyparts surgery', 'surgery']",1,0,0,0,0.2
177351,"Amazing staff and so happy with my results thank you for making me feel fabulous Services: B-12 injections , JUVÉDERM treatments",0,amaze staff happy result thank make feel fabulous service b injection juvderm treatment,"['amaze', 'amaze staff', 'amaze staff happy', 'amaze staff happy result', 'amaze staff happy result thank', 'amaze staff happy result thank make', 'amaze staff happy result thank make feel', 'amaze staff happy result thank make feel fabulous', 'amaze staff happy result thank make feel fabulous service', 'amaze staff happy result thank make feel fabulous service b', 'amaze staff happy result thank make feel fabulous service b injection', 'amaze staff happy result thank make feel fabulous service b injection juvderm', 'amaze staff happy result thank make feel fabulous service b injection juvderm treatment', 'staff', 'staff happy', 'staff happy result', 'staff happy result thank', 'staff happy result thank make', 'staff happy result thank make feel', 'staff happy result thank make feel fabulous', 'staff happy result thank make feel fabulous service', 'staff happy result thank make feel fabulous service b', 'staff happy result thank make feel fabulous service b injection', 'staff happy result thank make feel fabulous service b injection juvderm', 'staff happy result thank make feel fabulous service b injection juvderm treatment', 'happy', 'happy result', 'happy result thank', 'happy result thank make', 'happy result thank make feel', 'happy result thank make feel fabulous', 'happy result thank make feel fabulous service', 'happy result thank make feel fabulous service b', 'happy result thank make feel fabulous service b injection', 'happy result thank make feel fabulous service b injection juvderm', 'happy result thank make feel fabulous service b injection juvderm treatment', 'result', 'result thank', 'result thank make', 'result thank make feel', 'result thank make feel fabulous', 'result thank make feel fabulous service', 'result thank make feel fabulous service b', 'result thank make feel fabulous service b injection', 'result thank make feel fabulous service b injection juvderm', 'result thank make feel fabulous service b injection juvderm treatment', 'thank', 'thank make', 'thank make feel', 'thank make feel fabulous', 'thank make feel fabulous service', 'thank make feel fabulous service b', 'thank make feel fabulous service b injection', 'thank make feel fabulous service b injection juvderm', 'thank make feel fabulous service b injection juvderm treatment', 'make', 'make feel', 'make feel fabulous', 'make feel fabulous service', 'make feel fabulous service b', 'make feel fabulous service b injection', 'make feel fabulous service b injection juvderm', 'make feel fabulous service b injection juvderm treatment', 'feel', 'feel fabulous', 'feel fabulous service', 'feel fabulous service b', 'feel fabulous service b injection', 'feel fabulous service b injection juvderm', 'feel fabulous service b injection juvderm treatment', 'fabulous', 'fabulous service', 'fabulous service b', 'fabulous service b injection', 'fabulous service b injection juvderm', 'fabulous service b injection juvderm treatment', 'service', 'service b', 'service b injection', 'service b injection juvderm', 'service b injection juvderm treatment', 'b', 'b injection', 'b injection juvderm', 'b injection juvderm treatment', 'injection', 'injection juvderm', 'injection juvderm treatment', 'juvderm', 'juvderm treatment', 'treatment']",0,0,0,1,0.2
144695,"After getting a breast augmentation with another surgeon, I experienced a multitude of complications.",1,get breast pigmentation surgeon experience multitude complication,"['get', 'get breast', 'get breast pigmentation', 'get breast pigmentation surgeon', 'get breast pigmentation surgeon experience', 'get breast pigmentation surgeon experience multitude', 'get breast pigmentation surgeon experience multitude complication', 'breast', 'breast pigmentation', 'breast pigmentation surgeon', 'breast pigmentation surgeon experience', 'breast pigmentation surgeon experience multitude', 'breast pigmentation surgeon experience multitude complication', 'pigmentation', 'pigmentation surgeon', 'pigmentation surgeon experience', 'pigmentation surgeon experience multitude', 'pigmentation surgeon experience multitude complication', 'surgeon', 'surgeon experience', 'surgeon experience multitude', 'surgeon experience multitude complication', 'experience', 'experience multitude', 'experience multitude complication', 'multitude', 'multitude complication', 'complication']",1,0,0,0,0.2
118517,The surgeon Dr.Titus Duncan is a great surgeon and has a great reputation.,0,surgeon great surgeon great reputation,"['surgeon', 'surgeon great', 'surgeon great surgeon', 'surgeon great surgeon great', 'surgeon great surgeon great reputation', 'great', 'great surgeon', 'great surgeon great', 'great surgeon great reputation', 'surgeon', 'surgeon great', 'surgeon great reputation', 'great', 'great reputation', 'reputation']",1,0,0,0,0.2
166395,I am so happy to not be working here anymore.,1,happy work anymore,"['happy', 'happy work', 'happy work anymore', 'work', 'work anymore', 'anymore']",0,0,0,1,0.2
91670,Couldn't be happier!,0,happy,['happy'],0,0,0,1,0.2
179422,Good surgeon known from past 5 years.,0,good surgeon know,"['good', 'good surgeon', 'good surgeon know', 'surgeon', 'surgeon know', 'know']",1,0,0,0,0.2
145501,I wouldn't trust any other surgeon.,0,trust surgeon,"['trust', 'trust surgeon', 'surgeon']",1,0,0,0,0.2
101042,"Dr. S fixed more broken hips in 2015 than any other doctor, and I'm so blessed to have him as my surgeon.",0,fix break hip doctor m blessed surgeon,"['fix', 'fix break', 'fix break hip', 'fix break hip doctor', 'fix break hip doctor m', 'fix break hip doctor m blessed', 'fix break hip doctor m blessed surgeon', 'break', 'break hip', 'break hip doctor', 'break hip doctor m', 'break hip doctor m blessed', 'break hip doctor m blessed surgeon', 'hip', 'hip doctor', 'hip doctor m', 'hip doctor m blessed', 'hip doctor m blessed surgeon', 'doctor', 'doctor m', 'doctor m blessed', 'doctor m blessed surgeon', 'm', 'm blessed', 'm blessed surgeon', 'blessed', 'blessed surgeon', 'surgeon']",1,0,0,0,0.2
183951,"and I could tell that it was very important that I was happy with my results, which I was!",0,tell important happy result,"['tell', 'tell important', 'tell important happy', 'tell important happy result', 'important', 'important happy', 'important happy result', 'happy', 'happy result', 'result']",0,0,0,1,0.2
122407,Dr. Boraiah came to my attention when I needed a surgeon to perform hip replacement surgery on my mother.,0,come attention need surgeon perform hip replacement surgery mother,"['come', 'come attention', 'come attention need', 'come attention need surgeon', 'come attention need surgeon perform', 'come attention need surgeon perform hip', 'come attention need surgeon perform hip replacement', 'come attention need surgeon perform hip replacement surgery', 'come attention need surgeon perform hip replacement surgery mother', 'attention', 'attention need', 'attention need surgeon', 'attention need surgeon perform', 'attention need surgeon perform hip', 'attention need surgeon perform hip replacement', 'attention need surgeon perform hip replacement surgery', 'attention need surgeon perform hip replacement surgery mother', 'need', 'need surgeon', 'need surgeon perform', 'need surgeon perform hip', 'need surgeon perform hip replacement', 'need surgeon perform hip replacement surgery', 'need surgeon perform hip replacement surgery mother', 'surgeon', 'surgeon perform', 'surgeon perform hip', 'surgeon perform hip replacement', 'surgeon perform hip replacement surgery', 'surgeon perform hip replacement surgery mother', 'perform', 'perform hip', 'perform hip replacement', 'perform hip replacement surgery', 'perform hip replacement surgery mother', 'hip', 'hip replacement', 'hip replacement surgery', 'hip replacement surgery mother', 'replacement', 'replacement surgery', 'replacement surgery mother', 'surgery', 'surgery mother', 'mother']",1,0,0,0,0.2
155586,So much for my first experience with a plastic surgeon.,1,experience plastic surgeon,"['experience', 'experience plastic', 'experience plastic surgeon', 'plastic', 'plastic surgeon', 'surgeon']",1,0,0,0,0.2
118763,He's that type of surgeon that accidentally leaves his role watch inside you.,1,s type surgeon accidentally leaf role watch inside,"['s', 's type', 's type surgeon', 's type surgeon accidentally', 's type surgeon accidentally leaf', 's type surgeon accidentally leaf role', 's type surgeon accidentally leaf role watch', 's type surgeon accidentally leaf role watch inside', 'type', 'type surgeon', 'type surgeon accidentally', 'type surgeon accidentally leaf', 'type surgeon accidentally leaf role', 'type surgeon accidentally leaf role watch', 'type surgeon accidentally leaf role watch inside', 'surgeon', 'surgeon accidentally', 'surgeon accidentally leaf', 'surgeon accidentally leaf role', 'surgeon accidentally leaf role watch', 'surgeon accidentally leaf role watch inside', 'accidentally', 'accidentally leaf', 'accidentally leaf role', 'accidentally leaf role watch', 'accidentally leaf role watch inside', 'leaf', 'leaf role', 'leaf role watch', 'leaf role watch inside', 'role', 'role watch', 'role watch inside', 'watch', 'watch inside', 'inside']",1,0,0,0,0.2
145232,He takes time with his patients and is by far the most knowledgeable and skilled plastic surgeon I've ever saw.,0,take time patient far knowledgeable skilled plastic surgeon ve see,"['take', 'take time', 'take time patient', 'take time patient far', 'take time patient far knowledgeable', 'take time patient far knowledgeable skilled', 'take time patient far knowledgeable skilled plastic', 'take time patient far knowledgeable skilled plastic surgeon', 'take time patient far knowledgeable skilled plastic surgeon ve', 'take time patient far knowledgeable skilled plastic surgeon ve see', 'time', 'time patient', 'time patient far', 'time patient far knowledgeable', 'time patient far knowledgeable skilled', 'time patient far knowledgeable skilled plastic', 'time patient far knowledgeable skilled plastic surgeon', 'time patient far knowledgeable skilled plastic surgeon ve', 'time patient far knowledgeable skilled plastic surgeon ve see', 'patient', 'patient far', 'patient far knowledgeable', 'patient far knowledgeable skilled', 'patient far knowledgeable skilled plastic', 'patient far knowledgeable skilled plastic surgeon', 'patient far knowledgeable skilled plastic surgeon ve', 'patient far knowledgeable skilled plastic surgeon ve see', 'far', 'far knowledgeable', 'far knowledgeable skilled', 'far knowledgeable skilled plastic', 'far knowledgeable skilled plastic surgeon', 'far knowledgeable skilled plastic surgeon ve', 'far knowledgeable skilled plastic surgeon ve see', 'knowledgeable', 'knowledgeable skilled', 'knowledgeable skilled plastic', 'knowledgeable skilled plastic surgeon', 'knowledgeable skilled plastic surgeon ve', 'knowledgeable skilled plastic surgeon ve see', 'skilled', 'skilled plastic', 'skilled plastic surgeon', 'skilled plastic surgeon ve', 'skilled plastic surgeon ve see', 'plastic', 'plastic surgeon', 'plastic surgeon ve', 'plastic surgeon ve see', 'surgeon', 'surgeon ve', 'surgeon ve see', 've', 've see', 'see']",1,0,0,0,0.2
93851,I thank God that I was able to have a good surgeon because I was,0,thank god able good surgeon,"['thank', 'thank god', 'thank god able', 'thank god able good', 'thank god able good surgeon', 'god', 'god able', 'god able good', 'god able good surgeon', 'able', 'able good', 'able good surgeon', 'good', 'good surgeon', 'surgeon']",1,0,0,0,0.2
138809,The results are amazing..he listens and asks questions and you can tell his number 1 goal is for you to leave happy.,0,result amaze listen ask question tell number goal leave happy,"['result', 'result amaze', 'result amaze listen', 'result amaze listen ask', 'result amaze listen ask question', 'result amaze listen ask question tell', 'result amaze listen ask question tell number', 'result amaze listen ask question tell number goal', 'result amaze listen ask question tell number goal leave', 'result amaze listen ask question tell number goal leave happy', 'amaze', 'amaze listen', 'amaze listen ask', 'amaze listen ask question', 'amaze listen ask question tell', 'amaze listen ask question tell number', 'amaze listen ask question tell number goal', 'amaze listen ask question tell number goal leave', 'amaze listen ask question tell number goal leave happy', 'listen', 'listen ask', 'listen ask question', 'listen ask question tell', 'listen ask question tell number', 'listen ask question tell number goal', 'listen ask question tell number goal leave', 'listen ask question tell number goal leave happy', 'ask', 'ask question', 'ask question tell', 'ask question tell number', 'ask question tell number goal', 'ask question tell number goal leave', 'ask question tell number goal leave happy', 'question', 'question tell', 'question tell number', 'question tell number goal', 'question tell number goal leave', 'question tell number goal leave happy', 'tell', 'tell number', 'tell number goal', 'tell number goal leave', 'tell number goal leave happy', 'number', 'number goal', 'number goal leave', 'number goal leave happy', 'goal', 'goal leave', 'goal leave happy', 'leave', 'leave happy', 'happy']",0,0,0,1,0.2
142049,"I have had both of my daughters at this Orthodontist, as we were very happy with the office.",0,daughter orthodontist happy office,"['daughter', 'daughter orthodontist', 'daughter orthodontist happy', 'daughter orthodontist happy office', 'orthodontist', 'orthodontist happy', 'orthodontist happy office', 'happy', 'happy office', 'office']",0,0,0,1,0.2
98621,I had a submental chin liposuction and am very happy with the results 1 week out.,0,submental chin liposuction happy result week,"['submental', 'submental chin', 'submental chin liposuction', 'submental chin liposuction happy', 'submental chin liposuction happy result', 'submental chin liposuction happy result week', 'chin', 'chin liposuction', 'chin liposuction happy', 'chin liposuction happy result', 'chin liposuction happy result week', 'liposuction', 'liposuction happy', 'liposuction happy result', 'liposuction happy result week', 'happy', 'happy result', 'happy result week', 'result', 'result week', 'week']",0,0,0,1,0.2
98246,My wife and her sister had seen him previously and we are happy and have had their implants,0,wife sister see previously happy plant,"['wife', 'wife sister', 'wife sister see', 'wife sister see previously', 'wife sister see previously happy', 'wife sister see previously happy plant', 'sister', 'sister see', 'sister see previously', 'sister see previously happy', 'sister see previously happy plant', 'see', 'see previously', 'see previously happy', 'see previously happy plant', 'previously', 'previously happy', 'previously happy plant', 'happy', 'happy plant', 'plant']",0,0,0,1,0.2
90743,"While Dr. Landi seems to be well regarded as surgeon, his practice InvisionHealth leaves much to be desired.",1,dr land regard surgeon practice invisionhealth leaf desire,"['dr', 'dr land', 'dr land regard', 'dr land regard surgeon', 'dr land regard surgeon practice', 'dr land regard surgeon practice invisionhealth', 'dr land regard surgeon practice invisionhealth leaf', 'dr land regard surgeon practice invisionhealth leaf desire', 'land', 'land regard', 'land regard surgeon', 'land regard surgeon practice', 'land regard surgeon practice invisionhealth', 'land regard surgeon practice invisionhealth leaf', 'land regard surgeon practice invisionhealth leaf desire', 'regard', 'regard surgeon', 'regard surgeon practice', 'regard surgeon practice invisionhealth', 'regard surgeon practice invisionhealth leaf', 'regard surgeon practice invisionhealth leaf desire', 'surgeon', 'surgeon practice', 'surgeon practice invisionhealth', 'surgeon practice invisionhealth leaf', 'surgeon practice invisionhealth leaf desire', 'practice', 'practice invisionhealth', 'practice invisionhealth leaf', 'practice invisionhealth leaf desire', 'invisionhealth', 'invisionhealth leaf', 'invisionhealth leaf desire', 'leaf', 'leaf desire', 'desire']",1,0,0,0,0.2
103012,"Besides being an extremely gifted plastic surgeon, he is patient and caring.",0,extremely gift plastic surgeon patient dare,"['extremely', 'extremely gift', 'extremely gift plastic', 'extremely gift plastic surgeon', 'extremely gift plastic surgeon patient', 'extremely gift plastic surgeon patient dare', 'gift', 'gift plastic', 'gift plastic surgeon', 'gift plastic surgeon patient', 'gift plastic surgeon patient dare', 'plastic', 'plastic surgeon', 'plastic surgeon patient', 'plastic surgeon patient dare', 'surgeon', 'surgeon patient', 'surgeon patient dare', 'patient', 'patient dare', 'dare']",1,0,0,0,0.2
153541,Let?s hope the surgeon?s handiwork is better than his choice of office staff.,1,let hope surgeon handicraft good choice office staff,"['let', 'let hope', 'let hope surgeon', 'let hope surgeon handicraft', 'let hope surgeon handicraft good', 'let hope surgeon handicraft good choice', 'let hope surgeon handicraft good choice office', 'let hope surgeon handicraft good choice office staff', 'hope', 'hope surgeon', 'hope surgeon handicraft', 'hope surgeon handicraft good', 'hope surgeon handicraft good choice', 'hope surgeon handicraft good choice office', 'hope surgeon handicraft good choice office staff', 'surgeon', 'surgeon handicraft', 'surgeon handicraft good', 'surgeon handicraft good choice', 'surgeon handicraft good choice office', 'surgeon handicraft good choice office staff', 'handicraft', 'handicraft good', 'handicraft good choice', 'handicraft good choice office', 'handicraft good choice office staff', 'good', 'good choice', 'good choice office', 'good choice office staff', 'choice', 'choice office', 'choice office staff', 'office', 'office staff', 'staff']",1,0,0,0,0.2
103721,Happy I made the decision to commence right away even though it takes me months to make settle on something.,0,happy decision start right away take settle,"['happy', 'happy decision', 'happy decision start', 'happy decision start right', 'happy decision start right away', 'happy decision start right away take', 'happy decision start right away take settle', 'decision', 'decision start', 'decision start right', 'decision start right away', 'decision start right away take', 'decision start right away take settle', 'start', 'start right', 'start right away', 'start right away take', 'start right away take settle', 'right', 'right away', 'right away take', 'right away take settle', 'away', 'away take', 'away take settle', 'take', 'take settle', 'settle']",0,0,0,1,0.2
100838,Dr. Garrod is a very highly skilled surgeon.,0,highly skilled surgeon,"['highly', 'highly skilled', 'highly skilled surgeon', 'skilled', 'skilled surgeon', 'surgeon']",1,0,0,0,0.2
174213,Without question one of the most Skilled Elite plastic surgeons anywhere!!,0,question skilled elite plastic surgeon,"['question', 'question skilled', 'question skilled elite', 'question skilled elite plastic', 'question skilled elite plastic surgeon', 'skilled', 'skilled elite', 'skilled elite plastic', 'skilled elite plastic surgeon', 'elite', 'elite plastic', 'elite plastic surgeon', 'plastic', 'plastic surgeon', 'surgeon']",1,0,0,0,0.2
118740,Breast augmentation is very common and there are many great surgeon out there.,0,breast pigmentation common great surgeon,"['breast', 'breast pigmentation', 'breast pigmentation common', 'breast pigmentation common great', 'breast pigmentation common great surgeon', 'pigmentation', 'pigmentation common', 'pigmentation common great', 'pigmentation common great surgeon', 'common', 'common great', 'common great surgeon', 'great', 'great surgeon', 'surgeon']",1,0,0,0,0.2
166815,I'm so happy with the results that I am now going to Bright Star Dental,0,m happy result go bright star dental,"['m', 'm happy', 'm happy result', 'm happy result go', 'm happy result go bright', 'm happy result go bright star', 'm happy result go bright star dental', 'happy', 'happy result', 'happy result go', 'happy result go bright', 'happy result go bright star', 'happy result go bright star dental', 'result', 'result go', 'result go bright', 'result go bright star', 'result go bright star dental', 'go', 'go bright', 'go bright star', 'go bright star dental', 'bright', 'bright star', 'bright star dental', 'star', 'star dental', 'dental']",0,0,0,1,0.2
121454,and well-being are so important to all of them. ?This is what you should seek in a plastic surgeon.,0,well important seek plastic surgeon,"['well', 'well important', 'well important seek', 'well important seek plastic', 'well important seek plastic surgeon', 'important', 'important seek', 'important seek plastic', 'important seek plastic surgeon', 'seek', 'seek plastic', 'seek plastic surgeon', 'plastic', 'plastic surgeon', 'surgeon']",1,0,0,0,0.2
91153,and was finally happy with my appearance.,0,finally happy appearance,"['finally', 'finally happy', 'finally happy appearance', 'happy', 'happy appearance', 'appearance']",0,0,0,1,0.2
105924,Office staff knowledgeable Minimal scarring following my surgeries Happy with my experiences,0,office staff knowledgeable minimal scar follow forgery happy experience,"['office', 'office staff', 'office staff knowledgeable', 'office staff knowledgeable minimal', 'office staff knowledgeable minimal scar', 'office staff knowledgeable minimal scar follow', 'office staff knowledgeable minimal scar follow forgery', 'office staff knowledgeable minimal scar follow forgery happy', 'office staff knowledgeable minimal scar follow forgery happy experience', 'staff', 'staff knowledgeable', 'staff knowledgeable minimal', 'staff knowledgeable minimal scar', 'staff knowledgeable minimal scar follow', 'staff knowledgeable minimal scar follow forgery', 'staff knowledgeable minimal scar follow forgery happy', 'staff knowledgeable minimal scar follow forgery happy experience', 'knowledgeable', 'knowledgeable minimal', 'knowledgeable minimal scar', 'knowledgeable minimal scar follow', 'knowledgeable minimal scar follow forgery', 'knowledgeable minimal scar follow forgery happy', 'knowledgeable minimal scar follow forgery happy experience', 'minimal', 'minimal scar', 'minimal scar follow', 'minimal scar follow forgery', 'minimal scar follow forgery happy', 'minimal scar follow forgery happy experience', 'scar', 'scar follow', 'scar follow forgery', 'scar follow forgery happy', 'scar follow forgery happy experience', 'follow', 'follow forgery', 'follow forgery happy', 'follow forgery happy experience', 'forgery', 'forgery happy', 'forgery happy experience', 'happy', 'happy experience', 'experience']",0,0,0,1,0.2
