commentId,comment,classification,comment_processed,word_phrase_list,visit,nurse,nurse practitioner,practitioner,comfort,similarity_score
133400,Dr. Pontell has been great since my first consultation to the procedure and all the follow up visits.,0,great consultation procedure follow visit,"['great', 'great consultation', 'great consultation procedure', 'great consultation procedure follow', 'great consultation procedure follow visit', 'consultation', 'consultation procedure', 'consultation procedure follow', 'consultation procedure follow visit', 'procedure', 'procedure follow', 'procedure follow visit', 'follow', 'follow visit', 'visit']",1,0,0,0,0,0.08196721311475409
100505,Looking forward to the next visit.,0,look forward visit,"['look', 'look forward', 'look forward visit', 'forward', 'forward visit', 'visit']",1,0,0,0,0,0.08196721311475409
67979,Today's visit showed me again that she is caring and always takes precautions in the best interest of her patients.,0,today visit show dare take precaution good interest patient,"['today', 'today visit', 'today visit show', 'today visit show dare', 'today visit show dare take', 'today visit show dare take precaution', 'today visit show dare take precaution good', 'today visit show dare take precaution good interest', 'today visit show dare take precaution good interest patient', 'visit', 'visit show', 'visit show dare', 'visit show dare take', 'visit show dare take precaution', 'visit show dare take precaution good', 'visit show dare take precaution good interest', 'visit show dare take precaution good interest patient', 'show', 'show dare', 'show dare take', 'show dare take precaution', 'show dare take precaution good', 'show dare take precaution good interest', 'show dare take precaution good interest patient', 'dare', 'dare take', 'dare take precaution', 'dare take precaution good', 'dare take precaution good interest', 'dare take precaution good interest patient', 'take', 'take precaution', 'take precaution good', 'take precaution good interest', 'take precaution good interest patient', 'precaution', 'precaution good', 'precaution good interest', 'precaution good interest patient', 'good', 'good interest', 'good interest patient', 'interest', 'interest patient', 'patient']",1,0,0,0,0,0.08196721311475409
186114,The next visit she contoured my cheek bones. . She also augmented my chin and gave me a jawline!!!,0,visit color cheek bone augment chin give saline,"['visit', 'visit color', 'visit color cheek', 'visit color cheek bone', 'visit color cheek bone augment', 'visit color cheek bone augment chin', 'visit color cheek bone augment chin give', 'visit color cheek bone augment chin give saline', 'color', 'color cheek', 'color cheek bone', 'color cheek bone augment', 'color cheek bone augment chin', 'color cheek bone augment chin give', 'color cheek bone augment chin give saline', 'cheek', 'cheek bone', 'cheek bone augment', 'cheek bone augment chin', 'cheek bone augment chin give', 'cheek bone augment chin give saline', 'bone', 'bone augment', 'bone augment chin', 'bone augment chin give', 'bone augment chin give saline', 'augment', 'augment chin', 'augment chin give', 'augment chin give saline', 'chin', 'chin give', 'chin give saline', 'give', 'give saline', 'saline']",1,0,0,0,0,0.08196721311475409
133902,I was so upset with that visit that I threw up that night when I got home.,1,upset visit throw get home,"['upset', 'upset visit', 'upset visit throw', 'upset visit throw get', 'upset visit throw get home', 'visit', 'visit throw', 'visit throw get', 'visit throw get home', 'throw', 'throw get', 'throw get home', 'get', 'get home', 'home']",1,0,0,0,0,0.08196721311475409
101722,My last visit was a misunderstanding.,1,visit misunderstanding,"['visit', 'visit misunderstanding', 'misunderstanding']",1,0,0,0,0,0.08196721311475409
164140,"After one quick blood draw, and with the help of the Nurse Practitioner I was able to directly target issues with my health.",0,quick blood draw help nurse practitioner able directly target issue health,"['quick', 'quick blood', 'quick blood draw', 'quick blood draw help', 'quick blood draw help nurse', 'quick blood draw help nurse practitioner', 'quick blood draw help nurse practitioner able', 'quick blood draw help nurse practitioner able directly', 'quick blood draw help nurse practitioner able directly target', 'quick blood draw help nurse practitioner able directly target issue', 'quick blood draw help nurse practitioner able directly target issue health', 'blood', 'blood draw', 'blood draw help', 'blood draw help nurse', 'blood draw help nurse practitioner', 'blood draw help nurse practitioner able', 'blood draw help nurse practitioner able directly', 'blood draw help nurse practitioner able directly target', 'blood draw help nurse practitioner able directly target issue', 'blood draw help nurse practitioner able directly target issue health', 'draw', 'draw help', 'draw help nurse', 'draw help nurse practitioner', 'draw help nurse practitioner able', 'draw help nurse practitioner able directly', 'draw help nurse practitioner able directly target', 'draw help nurse practitioner able directly target issue', 'draw help nurse practitioner able directly target issue health', 'help', 'help nurse', 'help nurse practitioner', 'help nurse practitioner able', 'help nurse practitioner able directly', 'help nurse practitioner able directly target', 'help nurse practitioner able directly target issue', 'help nurse practitioner able directly target issue health', 'nurse', 'nurse practitioner', 'nurse practitioner able', 'nurse practitioner able directly', 'nurse practitioner able directly target', 'nurse practitioner able directly target issue', 'nurse practitioner able directly target issue health', 'practitioner', 'practitioner able', 'practitioner able directly', 'practitioner able directly target', 'practitioner able directly target issue', 'practitioner able directly target issue health', 'able', 'able directly', 'able directly target', 'able directly target issue', 'able directly target issue health', 'directly', 'directly target', 'directly target issue', 'directly target issue health', 'target', 'target issue', 'target issue health', 'issue', 'issue health', 'health']",0,1,1,1,0,0.24590163934426226
133547,Easiest provider visit I can remember having in a long time.,0,easy provider visit remember have long time,"['easy', 'easy provider', 'easy provider visit', 'easy provider visit remember', 'easy provider visit remember have', 'easy provider visit remember have long', 'easy provider visit remember have long time', 'provider', 'provider visit', 'provider visit remember', 'provider visit remember have', 'provider visit remember have long', 'provider visit remember have long time', 'visit', 'visit remember', 'visit remember have', 'visit remember have long', 'visit remember have long time', 'remember', 'remember have', 'remember have long', 'remember have long time', 'have', 'have long', 'have long time', 'long', 'long time', 'time']",1,0,0,0,0,0.08196721311475409
100487,the same visit he give me temporary teeth that did not come in and out.,0,visit temporary tooth come,"['visit', 'visit temporary', 'visit temporary tooth', 'visit temporary tooth come', 'temporary', 'temporary tooth', 'temporary tooth come', 'tooth', 'tooth come', 'come']",1,0,0,0,0,0.08196721311475409
117246,"for identafing different types of cancers correctly, the staff and Nurses were terrific Highly Recommend I'm very happy",0,identafing different type cancer correctly staff nurse terrific highly recommend m happy,"['identafing', 'identafing different', 'identafing different type', 'identafing different type cancer', 'identafing different type cancer correctly', 'identafing different type cancer correctly staff', 'identafing different type cancer correctly staff nurse', 'identafing different type cancer correctly staff nurse terrific', 'identafing different type cancer correctly staff nurse terrific highly', 'identafing different type cancer correctly staff nurse terrific highly recommend', 'identafing different type cancer correctly staff nurse terrific highly recommend m', 'identafing different type cancer correctly staff nurse terrific highly recommend m happy', 'different', 'different type', 'different type cancer', 'different type cancer correctly', 'different type cancer correctly staff', 'different type cancer correctly staff nurse', 'different type cancer correctly staff nurse terrific', 'different type cancer correctly staff nurse terrific highly', 'different type cancer correctly staff nurse terrific highly recommend', 'different type cancer correctly staff nurse terrific highly recommend m', 'different type cancer correctly staff nurse terrific highly recommend m happy', 'type', 'type cancer', 'type cancer correctly', 'type cancer correctly staff', 'type cancer correctly staff nurse', 'type cancer correctly staff nurse terrific', 'type cancer correctly staff nurse terrific highly', 'type cancer correctly staff nurse terrific highly recommend', 'type cancer correctly staff nurse terrific highly recommend m', 'type cancer correctly staff nurse terrific highly recommend m happy', 'cancer', 'cancer correctly', 'cancer correctly staff', 'cancer correctly staff nurse', 'cancer correctly staff nurse terrific', 'cancer correctly staff nurse terrific highly', 'cancer correctly staff nurse terrific highly recommend', 'cancer correctly staff nurse terrific highly recommend m', 'cancer correctly staff nurse terrific highly recommend m happy', 'correctly', 'correctly staff', 'correctly staff nurse', 'correctly staff nurse terrific', 'correctly staff nurse terrific highly', 'correctly staff nurse terrific highly recommend', 'correctly staff nurse terrific highly recommend m', 'correctly staff nurse terrific highly recommend m happy', 'staff', 'staff nurse', 'staff nurse terrific', 'staff nurse terrific highly', 'staff nurse terrific highly recommend', 'staff nurse terrific highly recommend m', 'staff nurse terrific highly recommend m happy', 'nurse', 'nurse terrific', 'nurse terrific highly', 'nurse terrific highly recommend', 'nurse terrific highly recommend m', 'nurse terrific highly recommend m happy', 'terrific', 'terrific highly', 'terrific highly recommend', 'terrific highly recommend m', 'terrific highly recommend m happy', 'highly', 'highly recommend', 'highly recommend m', 'highly recommend m happy', 'recommend', 'recommend m', 'recommend m happy', 'm', 'm happy', 'happy']",0,1,0,0,0,0.08196721311475409
152056,"Following a woman came in and did not introduce herself - not sure if she was a doctor, nurse, receptionist or janitor.",1,follow woman come introduce sure doctor nurse reception monitor,"['follow', 'follow woman', 'follow woman come', 'follow woman come introduce', 'follow woman come introduce sure', 'follow woman come introduce sure doctor', 'follow woman come introduce sure doctor nurse', 'follow woman come introduce sure doctor nurse reception', 'follow woman come introduce sure doctor nurse reception monitor', 'woman', 'woman come', 'woman come introduce', 'woman come introduce sure', 'woman come introduce sure doctor', 'woman come introduce sure doctor nurse', 'woman come introduce sure doctor nurse reception', 'woman come introduce sure doctor nurse reception monitor', 'come', 'come introduce', 'come introduce sure', 'come introduce sure doctor', 'come introduce sure doctor nurse', 'come introduce sure doctor nurse reception', 'come introduce sure doctor nurse reception monitor', 'introduce', 'introduce sure', 'introduce sure doctor', 'introduce sure doctor nurse', 'introduce sure doctor nurse reception', 'introduce sure doctor nurse reception monitor', 'sure', 'sure doctor', 'sure doctor nurse', 'sure doctor nurse reception', 'sure doctor nurse reception monitor', 'doctor', 'doctor nurse', 'doctor nurse reception', 'doctor nurse reception monitor', 'nurse', 'nurse reception', 'nurse reception monitor', 'reception', 'reception monitor', 'monitor']",0,1,0,0,0,0.08196721311475409
113233,"Well,I could go on and on about my visit with Dr.Ovchinsky which even brings me to tears for being treated so badly.",1,visit drovchinsky bring tear treat badly,"['visit', 'visit drovchinsky', 'visit drovchinsky bring', 'visit drovchinsky bring tear', 'visit drovchinsky bring tear treat', 'visit drovchinsky bring tear treat badly', 'drovchinsky', 'drovchinsky bring', 'drovchinsky bring tear', 'drovchinsky bring tear treat', 'drovchinsky bring tear treat badly', 'bring', 'bring tear', 'bring tear treat', 'bring tear treat badly', 'tear', 'tear treat', 'tear treat badly', 'treat', 'treat badly', 'badly']",1,0,0,0,0,0.08196721311475409
58131,Really it wasn't too much of nothing.  This was my first visit with her and I was very pleased with my service.,0,visit please service,"['visit', 'visit please', 'visit please service', 'please', 'please service', 'service']",1,0,0,0,0,0.08196721311475409
122279,"current, well informed compassionate practitioners.",0,current inform compassionate practitioner,"['current', 'current inform', 'current inform compassionate', 'current inform compassionate practitioner', 'inform', 'inform compassionate', 'inform compassionate practitioner', 'compassionate', 'compassionate practitioner', 'practitioner']",0,0,0,1,0,0.08196721311475409
125978,I received calls from the nurse and the provider during my recovery to make sure i didn't have any questions,0,receive call nurse provider recovery sure question,"['receive', 'receive call', 'receive call nurse', 'receive call nurse provider', 'receive call nurse provider recovery', 'receive call nurse provider recovery sure', 'receive call nurse provider recovery sure question', 'call', 'call nurse', 'call nurse provider', 'call nurse provider recovery', 'call nurse provider recovery sure', 'call nurse provider recovery sure question', 'nurse', 'nurse provider', 'nurse provider recovery', 'nurse provider recovery sure', 'nurse provider recovery sure question', 'provider', 'provider recovery', 'provider recovery sure', 'provider recovery sure question', 'recovery', 'recovery sure', 'recovery sure question', 'sure', 'sure question', 'question']",0,1,0,0,0,0.08196721311475409
106069,My visit to the office was a wonderful and smooth experience.,0,visit office fantastic smooth experience,"['visit', 'visit office', 'visit office fantastic', 'visit office fantastic smooth', 'visit office fantastic smooth experience', 'office', 'office fantastic', 'office fantastic smooth', 'office fantastic smooth experience', 'fantastic', 'fantastic smooth', 'fantastic smooth experience', 'smooth', 'smooth experience', 'experience']",1,0,0,0,0,0.08196721311475409
73680,"Once for a trauma type injury, X-rays and MRI same visit.",0,trauma type injury ray mister visit,"['trauma', 'trauma type', 'trauma type injury', 'trauma type injury ray', 'trauma type injury ray mister', 'trauma type injury ray mister visit', 'type', 'type injury', 'type injury ray', 'type injury ray mister', 'type injury ray mister visit', 'injury', 'injury ray', 'injury ray mister', 'injury ray mister visit', 'ray', 'ray mister', 'ray mister visit', 'mister', 'mister visit', 'visit']",1,0,0,0,0,0.08196721311475409
163036,Dr. Darrow is THE practitioner to go to for prolotherapy treatments.,0,practitioner treatment,"['practitioner', 'practitioner treatment', 'treatment']",0,0,0,1,0,0.08196721311475409
167021,And that visit he does to your hotel the next day makes it so much more easier on you!,0,visit hotel make easy,"['visit', 'visit hotel', 'visit hotel make', 'visit hotel make easy', 'hotel', 'hotel make', 'hotel make easy', 'make', 'make easy', 'easy']",1,0,0,0,0,0.08196721311475409
69907,I went because I sufferd a fall while visiting family in the area.,1,go suffer fall visit family area,"['go', 'go suffer', 'go suffer fall', 'go suffer fall visit', 'go suffer fall visit family', 'go suffer fall visit family area', 'suffer', 'suffer fall', 'suffer fall visit', 'suffer fall visit family', 'suffer fall visit family area', 'fall', 'fall visit', 'fall visit family', 'fall visit family area', 'visit', 'visit family', 'visit family area', 'family', 'family area', 'area']",1,0,0,0,0,0.08196721311475409
119911,Will visit again.,0,visit,['visit'],1,0,0,0,0,0.08196721311475409
147541,"but did not give a clue what it's might be , neither offered any medications, not satisfied with my visit",1,clue offer meditation satisfy visit,"['clue', 'clue offer', 'clue offer meditation', 'clue offer meditation satisfy', 'clue offer meditation satisfy visit', 'offer', 'offer meditation', 'offer meditation satisfy', 'offer meditation satisfy visit', 'meditation', 'meditation satisfy', 'meditation satisfy visit', 'satisfy', 'satisfy visit', 'visit']",1,0,0,0,0,0.08196721311475409
131249,Thank you Ella and thank you Nurse Julie! #facialsbyella,0,thank elba thank nurse julie facialsbyella,"['thank', 'thank elba', 'thank elba thank', 'thank elba thank nurse', 'thank elba thank nurse julie', 'thank elba thank nurse julie facialsbyella', 'elba', 'elba thank', 'elba thank nurse', 'elba thank nurse julie', 'elba thank nurse julie facialsbyella', 'thank', 'thank nurse', 'thank nurse julie', 'thank nurse julie facialsbyella', 'nurse', 'nurse julie', 'nurse julie facialsbyella', 'julie', 'julie facialsbyella', 'facialsbyella']",0,1,0,0,0,0.08196721311475409
166073,Overall my visit with Jen was uplifting without the lines!!,0,overall visit man uplift line,"['overall', 'overall visit', 'overall visit man', 'overall visit man uplift', 'overall visit man uplift line', 'visit', 'visit man', 'visit man uplift', 'visit man uplift line', 'man', 'man uplift', 'man uplift line', 'uplift', 'uplift line', 'line']",1,0,0,0,0,0.08196721311475409
125784,She spends quality time with you and doesn?t stare at a computer screen during your visit like most do.,0,spend quality time stare computer screen visit like,"['spend', 'spend quality', 'spend quality time', 'spend quality time stare', 'spend quality time stare computer', 'spend quality time stare computer screen', 'spend quality time stare computer screen visit', 'spend quality time stare computer screen visit like', 'quality', 'quality time', 'quality time stare', 'quality time stare computer', 'quality time stare computer screen', 'quality time stare computer screen visit', 'quality time stare computer screen visit like', 'time', 'time stare', 'time stare computer', 'time stare computer screen', 'time stare computer screen visit', 'time stare computer screen visit like', 'stare', 'stare computer', 'stare computer screen', 'stare computer screen visit', 'stare computer screen visit like', 'computer', 'computer screen', 'computer screen visit', 'computer screen visit like', 'screen', 'screen visit', 'screen visit like', 'visit', 'visit like', 'like']",1,0,0,0,0,0.08196721311475409
91406,"His nurse Dana who I would rate 5 stars for bedside manner, professionalism, being knowledgeable.",0,nurse rate star bedside manner professionalism knowledgeable,"['nurse', 'nurse rate', 'nurse rate star', 'nurse rate star bedside', 'nurse rate star bedside manner', 'nurse rate star bedside manner professionalism', 'nurse rate star bedside manner professionalism knowledgeable', 'rate', 'rate star', 'rate star bedside', 'rate star bedside manner', 'rate star bedside manner professionalism', 'rate star bedside manner professionalism knowledgeable', 'star', 'star bedside', 'star bedside manner', 'star bedside manner professionalism', 'star bedside manner professionalism knowledgeable', 'bedside', 'bedside manner', 'bedside manner professionalism', 'bedside manner professionalism knowledgeable', 'manner', 'manner professionalism', 'manner professionalism knowledgeable', 'professionalism', 'professionalism knowledgeable', 'knowledgeable']",0,1,0,0,0,0.08196721311475409
153535,I do something myself visiting the office is wonderful the service of the doctor nurses provide to you before during,0,visit office fantastic service doctor nurse provide,"['visit', 'visit office', 'visit office fantastic', 'visit office fantastic service', 'visit office fantastic service doctor', 'visit office fantastic service doctor nurse', 'visit office fantastic service doctor nurse provide', 'office', 'office fantastic', 'office fantastic service', 'office fantastic service doctor', 'office fantastic service doctor nurse', 'office fantastic service doctor nurse provide', 'fantastic', 'fantastic service', 'fantastic service doctor', 'fantastic service doctor nurse', 'fantastic service doctor nurse provide', 'service', 'service doctor', 'service doctor nurse', 'service doctor nurse provide', 'doctor', 'doctor nurse', 'doctor nurse provide', 'nurse', 'nurse provide', 'provide']",1,1,0,0,0,0.16393442622950818
142215,"The after hours nurse line is great, they offer Saturday appointments, and have always squeezed us in when my son is sick.",0,nurse line great offer appointment squeeze son sick,"['nurse', 'nurse line', 'nurse line great', 'nurse line great offer', 'nurse line great offer appointment', 'nurse line great offer appointment squeeze', 'nurse line great offer appointment squeeze son', 'nurse line great offer appointment squeeze son sick', 'line', 'line great', 'line great offer', 'line great offer appointment', 'line great offer appointment squeeze', 'line great offer appointment squeeze son', 'line great offer appointment squeeze son sick', 'great', 'great offer', 'great offer appointment', 'great offer appointment squeeze', 'great offer appointment squeeze son', 'great offer appointment squeeze son sick', 'offer', 'offer appointment', 'offer appointment squeeze', 'offer appointment squeeze son', 'offer appointment squeeze son sick', 'appointment', 'appointment squeeze', 'appointment squeeze son', 'appointment squeeze son sick', 'squeeze', 'squeeze son', 'squeeze son sick', 'son', 'son sick', 'sick']",0,1,0,0,0,0.08196721311475409
168024,I follow twice in office after surgery but was seen only by nurses.,1,follow twice office surgery see nurse,"['follow', 'follow twice', 'follow twice office', 'follow twice office surgery', 'follow twice office surgery see', 'follow twice office surgery see nurse', 'twice', 'twice office', 'twice office surgery', 'twice office surgery see', 'twice office surgery see nurse', 'office', 'office surgery', 'office surgery see', 'office surgery see nurse', 'surgery', 'surgery see', 'surgery see nurse', 'see', 'see nurse', 'nurse']",0,1,0,0,0,0.08196721311475409
148668,"Last visit, I received an epidural, Dr. Kahn came in didn?t acknowledged me until I said hi to him.",1,visit receive epidural come acknowledge say hello,"['visit', 'visit receive', 'visit receive epidural', 'visit receive epidural come', 'visit receive epidural come acknowledge', 'visit receive epidural come acknowledge say', 'visit receive epidural come acknowledge say hello', 'receive', 'receive epidural', 'receive epidural come', 'receive epidural come acknowledge', 'receive epidural come acknowledge say', 'receive epidural come acknowledge say hello', 'epidural', 'epidural come', 'epidural come acknowledge', 'epidural come acknowledge say', 'epidural come acknowledge say hello', 'come', 'come acknowledge', 'come acknowledge say', 'come acknowledge say hello', 'acknowledge', 'acknowledge say', 'acknowledge say hello', 'say', 'say hello', 'hello']",1,0,0,0,0,0.08196721311475409
176025,He is well regarded by all the nurses and staff at the operating center and hospitals.,0,regard nurse staff operate center hospital,"['regard', 'regard nurse', 'regard nurse staff', 'regard nurse staff operate', 'regard nurse staff operate center', 'regard nurse staff operate center hospital', 'nurse', 'nurse staff', 'nurse staff operate', 'nurse staff operate center', 'nurse staff operate center hospital', 'staff', 'staff operate', 'staff operate center', 'staff operate center hospital', 'operate', 'operate center', 'operate center hospital', 'center', 'center hospital', 'hospital']",0,1,0,0,0,0.08196721311475409
103378,Visits always start on time.,0,visit start time,"['visit', 'visit start', 'visit start time', 'start', 'start time', 'time']",1,0,0,0,0,0.08196721311475409
105162,This visit was wonderful just like all of my prior visits.,0,visit fantastic like prior visit,"['visit', 'visit fantastic', 'visit fantastic like', 'visit fantastic like prior', 'visit fantastic like prior visit', 'fantastic', 'fantastic like', 'fantastic like prior', 'fantastic like prior visit', 'like', 'like prior', 'like prior visit', 'prior', 'prior visit', 'visit']",1,0,0,0,0,0.08196721311475409
102961,Very prompt and professional on my first visit.,0,prompt professional visit,"['prompt', 'prompt professional', 'prompt professional visit', 'professional', 'professional visit', 'visit']",1,0,0,0,0,0.08196721311475409
67033,The nurse was short with me.,1,nurse short,"['nurse', 'nurse short', 'short']",0,1,0,0,0,0.08196721311475409
81640,Phone messages with the nurse were routinely ignored.,1,phone message nurse routine ignore,"['phone', 'phone message', 'phone message nurse', 'phone message nurse routine', 'phone message nurse routine ignore', 'message', 'message nurse', 'message nurse routine', 'message nurse routine ignore', 'nurse', 'nurse routine', 'nurse routine ignore', 'routine', 'routine ignore', 'ignore']",0,1,0,0,0,0.08196721311475409
135376,"The nursing staff explained everything along the way, and Dr. Romanelli followed up with a phone call to check on me.",0,nurse staff explain way follow phone check,"['nurse', 'nurse staff', 'nurse staff explain', 'nurse staff explain way', 'nurse staff explain way follow', 'nurse staff explain way follow phone', 'nurse staff explain way follow phone check', 'staff', 'staff explain', 'staff explain way', 'staff explain way follow', 'staff explain way follow phone', 'staff explain way follow phone check', 'explain', 'explain way', 'explain way follow', 'explain way follow phone', 'explain way follow phone check', 'way', 'way follow', 'way follow phone', 'way follow phone check', 'follow', 'follow phone', 'follow phone check', 'phone', 'phone check', 'check']",0,1,0,0,0,0.08196721311475409
95570,Doctor refused to do a PAP just like my first visit because I'm not 21.,1,doctor refuse pp like visit m,"['doctor', 'doctor refuse', 'doctor refuse pp', 'doctor refuse pp like', 'doctor refuse pp like visit', 'doctor refuse pp like visit m', 'refuse', 'refuse pp', 'refuse pp like', 'refuse pp like visit', 'refuse pp like visit m', 'pp', 'pp like', 'pp like visit', 'pp like visit m', 'like', 'like visit', 'like visit m', 'visit', 'visit m', 'm']",1,0,0,0,0,0.08196721311475409
147286,"but after several visits, I was no better.",1,visit good,"['visit', 'visit good', 'good']",1,0,0,0,0,0.08196721311475409
188252,and a nurse could have done the same thing probably with a lot less $.,1,nurse thing probably lot,"['nurse', 'nurse thing', 'nurse thing probably', 'nurse thing probably lot', 'thing', 'thing probably', 'thing probably lot', 'probably', 'probably lot', 'lot']",0,1,0,0,0,0.08196721311475409
113042,Needless to say the next day I had to visit my PCP to help me with my concerns.,1,needle visit pp help concern,"['needle', 'needle visit', 'needle visit pp', 'needle visit pp help', 'needle visit pp help concern', 'visit', 'visit pp', 'visit pp help', 'visit pp help concern', 'pp', 'pp help', 'pp help concern', 'help', 'help concern', 'concern']",1,0,0,0,0,0.08196721311475409
103539,"After visiting several plastic surgeons, I had no doubt that Dr Gershenbaum was going to be my surgeon.",0,visit plastic surgeon doubt go surgeon,"['visit', 'visit plastic', 'visit plastic surgeon', 'visit plastic surgeon doubt', 'visit plastic surgeon doubt go', 'visit plastic surgeon doubt go surgeon', 'plastic', 'plastic surgeon', 'plastic surgeon doubt', 'plastic surgeon doubt go', 'plastic surgeon doubt go surgeon', 'surgeon', 'surgeon doubt', 'surgeon doubt go', 'surgeon doubt go surgeon', 'doubt', 'doubt go', 'doubt go surgeon', 'go', 'go surgeon', 'surgeon']",1,0,0,0,0,0.08196721311475409
61592,A visit with him is always a very pleasant experience,0,visit pleasant experience,"['visit', 'visit pleasant', 'visit pleasant experience', 'pleasant', 'pleasant experience', 'experience']",1,0,0,0,0,0.08196721311475409
142907,also love the ease of the procedures and the relaxed environment with nurses and procedure room,0,love ease procedure relax environment nurse procedure room,"['love', 'love ease', 'love ease procedure', 'love ease procedure relax', 'love ease procedure relax environment', 'love ease procedure relax environment nurse', 'love ease procedure relax environment nurse procedure', 'love ease procedure relax environment nurse procedure room', 'ease', 'ease procedure', 'ease procedure relax', 'ease procedure relax environment', 'ease procedure relax environment nurse', 'ease procedure relax environment nurse procedure', 'ease procedure relax environment nurse procedure room', 'procedure', 'procedure relax', 'procedure relax environment', 'procedure relax environment nurse', 'procedure relax environment nurse procedure', 'procedure relax environment nurse procedure room', 'relax', 'relax environment', 'relax environment nurse', 'relax environment nurse procedure', 'relax environment nurse procedure room', 'environment', 'environment nurse', 'environment nurse procedure', 'environment nurse procedure room', 'nurse', 'nurse procedure', 'nurse procedure room', 'procedure', 'procedure room', 'room']",0,1,0,0,0,0.08196721311475409
116104,I always have a wonderful visit when I go to Marotta Med Spa.,0,fantastic visit marietta master of education sea,"['fantastic', 'fantastic visit', 'fantastic visit marietta', 'fantastic visit marietta master', 'fantastic visit marietta master of', 'fantastic visit marietta master of education', 'fantastic visit marietta master of education sea', 'visit', 'visit marietta', 'visit marietta master', 'visit marietta master of', 'visit marietta master of education', 'visit marietta master of education sea', 'marietta', 'marietta master', 'marietta master of', 'marietta master of education', 'marietta master of education sea', 'master', 'master of', 'master of education', 'master of education sea', 'of', 'of education', 'of education sea', 'education', 'education sea', 'sea']",1,0,0,0,0,0.08196721311475409
58143,"I am happy to have the doctor as my doctor, his nurses and his staff.",0,happy doctor doctor nurse staff,"['happy', 'happy doctor', 'happy doctor doctor', 'happy doctor doctor nurse', 'happy doctor doctor nurse staff', 'doctor', 'doctor doctor', 'doctor doctor nurse', 'doctor doctor nurse staff', 'doctor', 'doctor nurse', 'doctor nurse staff', 'nurse', 'nurse staff', 'staff']",0,1,0,0,0,0.08196721311475409
177349,I visited for a cosmetic and medical procedure and both were done with the utmost professionalism and care.,0,visit cosmetic medical procedure utmost professionalism care,"['visit', 'visit cosmetic', 'visit cosmetic medical', 'visit cosmetic medical procedure', 'visit cosmetic medical procedure utmost', 'visit cosmetic medical procedure utmost professionalism', 'visit cosmetic medical procedure utmost professionalism care', 'cosmetic', 'cosmetic medical', 'cosmetic medical procedure', 'cosmetic medical procedure utmost', 'cosmetic medical procedure utmost professionalism', 'cosmetic medical procedure utmost professionalism care', 'medical', 'medical procedure', 'medical procedure utmost', 'medical procedure utmost professionalism', 'medical procedure utmost professionalism care', 'procedure', 'procedure utmost', 'procedure utmost professionalism', 'procedure utmost professionalism care', 'utmost', 'utmost professionalism', 'utmost professionalism care', 'professionalism', 'professionalism care', 'care']",1,0,0,0,0,0.08196721311475409
115906,"for initial visit, $495 and $1195 for additional testing.",1,initial visit extra test,"['initial', 'initial visit', 'initial visit extra', 'initial visit extra test', 'visit', 'visit extra', 'visit extra test', 'extra', 'extra test', 'test']",1,0,0,0,0,0.08196721311475409
164627,My wait times for these 5-minute visits were 60 minutes and 25 minutes respectively.,1,wait time visit respectively,"['wait', 'wait time', 'wait time visit', 'wait time visit respectively', 'time', 'time visit', 'time visit respectively', 'visit', 'visit respectively', 'respectively']",1,0,0,0,0,0.08196721311475409
83385,and very poor customer service which ruins the whole visit.,1,poor customer service ruin visit,"['poor', 'poor customer', 'poor customer service', 'poor customer service ruin', 'poor customer service ruin visit', 'customer', 'customer service', 'customer service ruin', 'customer service ruin visit', 'service', 'service ruin', 'service ruin visit', 'ruin', 'ruin visit', 'visit']",1,0,0,0,0,0.08196721311475409
168125,What made me agree on the treatment is that the nurse that came in that day,0,agree treatment nurse come,"['agree', 'agree treatment', 'agree treatment nurse', 'agree treatment nurse come', 'treatment', 'treatment nurse', 'treatment nurse come', 'nurse', 'nurse come', 'come']",0,1,0,0,0,0.08196721311475409
131336,nurses are super rude -  came out and said to me I was late and I also needed a $180.00 sonogram???,1,nurse super rude come say late need monogram,"['nurse', 'nurse super', 'nurse super rude', 'nurse super rude come', 'nurse super rude come say', 'nurse super rude come say late', 'nurse super rude come say late need', 'nurse super rude come say late need monogram', 'super', 'super rude', 'super rude come', 'super rude come say', 'super rude come say late', 'super rude come say late need', 'super rude come say late need monogram', 'rude', 'rude come', 'rude come say', 'rude come say late', 'rude come say late need', 'rude come say late need monogram', 'come', 'come say', 'come say late', 'come say late need', 'come say late need monogram', 'say', 'say late', 'say late need', 'say late need monogram', 'late', 'late need', 'late need monogram', 'need', 'need monogram', 'monogram']",0,1,0,0,0,0.08196721311475409
98440,I have regular injections from a fabulous staff of nurse practitioners.,0,regular injection fabulous staff nurse practitioner,"['regular', 'regular injection', 'regular injection fabulous', 'regular injection fabulous staff', 'regular injection fabulous staff nurse', 'regular injection fabulous staff nurse practitioner', 'injection', 'injection fabulous', 'injection fabulous staff', 'injection fabulous staff nurse', 'injection fabulous staff nurse practitioner', 'fabulous', 'fabulous staff', 'fabulous staff nurse', 'fabulous staff nurse practitioner', 'staff', 'staff nurse', 'staff nurse practitioner', 'nurse', 'nurse practitioner', 'practitioner']",0,1,1,1,0,0.24590163934426226
