commentId,comment,classification,comment_processed,word_phrase_list,tire,tire eye,eye,similarity_score
119824,and how to make sure that you take great care of your eyes after the surgery by giving you written instructions.,0,sure great care eye surgery give write instruction,"['sure', 'sure great', 'sure great care', 'sure great care eye', 'sure great care eye surgery', 'sure great care eye surgery give', 'sure great care eye surgery give write', 'sure great care eye surgery give write instruction', 'great', 'great care', 'great care eye', 'great care eye surgery', 'great care eye surgery give', 'great care eye surgery give write', 'great care eye surgery give write instruction', 'care', 'care eye', 'care eye surgery', 'care eye surgery give', 'care eye surgery give write', 'care eye surgery give write instruction', 'eye', 'eye surgery', 'eye surgery give', 'eye surgery give write', 'eye surgery give write instruction', 'surgery', 'surgery give', 'surgery give write', 'surgery give write instruction', 'give', 'give write', 'give write instruction', 'write', 'write instruction', 'instruction']",0,0,1,0.3846153846153846
149002,"The filler created more under eye bags because of poor placement, dark circles and a concave next to my nose.",1,filler create eye bag poor placement dark circle concave nose,"['filler', 'filler create', 'filler create eye', 'filler create eye bag', 'filler create eye bag poor', 'filler create eye bag poor placement', 'filler create eye bag poor placement dark', 'filler create eye bag poor placement dark circle', 'filler create eye bag poor placement dark circle concave', 'filler create eye bag poor placement dark circle concave nose', 'create', 'create eye', 'create eye bag', 'create eye bag poor', 'create eye bag poor placement', 'create eye bag poor placement dark', 'create eye bag poor placement dark circle', 'create eye bag poor placement dark circle concave', 'create eye bag poor placement dark circle concave nose', 'eye', 'eye bag', 'eye bag poor', 'eye bag poor placement', 'eye bag poor placement dark', 'eye bag poor placement dark circle', 'eye bag poor placement dark circle concave', 'eye bag poor placement dark circle concave nose', 'bag', 'bag poor', 'bag poor placement', 'bag poor placement dark', 'bag poor placement dark circle', 'bag poor placement dark circle concave', 'bag poor placement dark circle concave nose', 'poor', 'poor placement', 'poor placement dark', 'poor placement dark circle', 'poor placement dark circle concave', 'poor placement dark circle concave nose', 'placement', 'placement dark', 'placement dark circle', 'placement dark circle concave', 'placement dark circle concave nose', 'dark', 'dark circle', 'dark circle concave', 'dark circle concave nose', 'circle', 'circle concave', 'circle concave nose', 'concave', 'concave nose', 'nose']",0,0,1,0.3846153846153846
76781,Many times Dr. Eye could figured out what was wrong with my bite.,0,time dr eye figure wrong bite,"['time', 'time dr', 'time dr eye', 'time dr eye figure', 'time dr eye figure wrong', 'time dr eye figure wrong bite', 'dr', 'dr eye', 'dr eye figure', 'dr eye figure wrong', 'dr eye figure wrong bite', 'eye', 'eye figure', 'eye figure wrong', 'eye figure wrong bite', 'figure', 'figure wrong', 'figure wrong bite', 'wrong', 'wrong bite', 'bite']",0,0,1,0.3846153846153846
117337,My bags under my eyes are gone.,0,bag eye go,"['bag', 'bag eye', 'bag eye go', 'eye', 'eye go', 'go']",0,0,1,0.3846153846153846
158149,Im very pleased with my results and i love my new eyes and new look!,0,m please result love new eye new look,"['m', 'm please', 'm please result', 'm please result love', 'm please result love new', 'm please result love new eye', 'm please result love new eye new', 'm please result love new eye new look', 'please', 'please result', 'please result love', 'please result love new', 'please result love new eye', 'please result love new eye new', 'please result love new eye new look', 'result', 'result love', 'result love new', 'result love new eye', 'result love new eye new', 'result love new eye new look', 'love', 'love new', 'love new eye', 'love new eye new', 'love new eye new look', 'new', 'new eye', 'new eye new', 'new eye new look', 'eye', 'eye new', 'eye new look', 'new', 'new look', 'look']",0,0,1,0.3846153846153846
163812,and the freedom of never having a contact fall out when I rub my eyes or needing,0,freedom have contact fall rub eye need,"['freedom', 'freedom have', 'freedom have contact', 'freedom have contact fall', 'freedom have contact fall rub', 'freedom have contact fall rub eye', 'freedom have contact fall rub eye need', 'have', 'have contact', 'have contact fall', 'have contact fall rub', 'have contact fall rub eye', 'have contact fall rub eye need', 'contact', 'contact fall', 'contact fall rub', 'contact fall rub eye', 'contact fall rub eye need', 'fall', 'fall rub', 'fall rub eye', 'fall rub eye need', 'rub', 'rub eye', 'rub eye need', 'eye', 'eye need', 'need']",0,0,1,0.3846153846153846
88992,Even the eye attention was mediocre at best.,1,eye attention mediocre good,"['eye', 'eye attention', 'eye attention mediocre', 'eye attention mediocre good', 'attention', 'attention mediocre', 'attention mediocre good', 'mediocre', 'mediocre good', 'good']",0,0,1,0.3846153846153846
103345,Impressed with summit eye care center from the moment we walked in.,0,impress summit eye care center moment walk,"['impress', 'impress summit', 'impress summit eye', 'impress summit eye care', 'impress summit eye care center', 'impress summit eye care center moment', 'impress summit eye care center moment walk', 'summit', 'summit eye', 'summit eye care', 'summit eye care center', 'summit eye care center moment', 'summit eye care center moment walk', 'eye', 'eye care', 'eye care center', 'eye care center moment', 'eye care center moment walk', 'care', 'care center', 'care center moment', 'care center moment walk', 'center', 'center moment', 'center moment walk', 'moment', 'moment walk', 'walk']",0,0,1,0.3846153846153846
179483,I now have 20/20 vision in both eyes.,0,vision eye,"['vision', 'vision eye', 'eye']",0,0,1,0.3846153846153846
104565,My eyes have healed beautifully and symmetrically.,0,eye heal beautifully symmetrically,"['eye', 'eye heal', 'eye heal beautifully', 'eye heal beautifully symmetrically', 'heal', 'heal beautifully', 'heal beautifully symmetrically', 'beautifully', 'beautifully symmetrically', 'symmetrically']",0,0,1,0.3846153846153846
164101,I had cataract surgery for my second eye and it was another great experience.,0,attract surgery eye great experience,"['attract', 'attract surgery', 'attract surgery eye', 'attract surgery eye great', 'attract surgery eye great experience', 'surgery', 'surgery eye', 'surgery eye great', 'surgery eye great experience', 'eye', 'eye great', 'eye great experience', 'great', 'great experience', 'experience']",0,0,1,0.3846153846153846
88724,"The bumbling, clueless, rude staff at Island Eye Care and the rude Doctor (Susan Sneft) are enough",1,fumble careless rude staff island eye care rude doctor susan leave,"['fumble', 'fumble careless', 'fumble careless rude', 'fumble careless rude staff', 'fumble careless rude staff island', 'fumble careless rude staff island eye', 'fumble careless rude staff island eye care', 'fumble careless rude staff island eye care rude', 'fumble careless rude staff island eye care rude doctor', 'fumble careless rude staff island eye care rude doctor susan', 'fumble careless rude staff island eye care rude doctor susan leave', 'careless', 'careless rude', 'careless rude staff', 'careless rude staff island', 'careless rude staff island eye', 'careless rude staff island eye care', 'careless rude staff island eye care rude', 'careless rude staff island eye care rude doctor', 'careless rude staff island eye care rude doctor susan', 'careless rude staff island eye care rude doctor susan leave', 'rude', 'rude staff', 'rude staff island', 'rude staff island eye', 'rude staff island eye care', 'rude staff island eye care rude', 'rude staff island eye care rude doctor', 'rude staff island eye care rude doctor susan', 'rude staff island eye care rude doctor susan leave', 'staff', 'staff island', 'staff island eye', 'staff island eye care', 'staff island eye care rude', 'staff island eye care rude doctor', 'staff island eye care rude doctor susan', 'staff island eye care rude doctor susan leave', 'island', 'island eye', 'island eye care', 'island eye care rude', 'island eye care rude doctor', 'island eye care rude doctor susan', 'island eye care rude doctor susan leave', 'eye', 'eye care', 'eye care rude', 'eye care rude doctor', 'eye care rude doctor susan', 'eye care rude doctor susan leave', 'care', 'care rude', 'care rude doctor', 'care rude doctor susan', 'care rude doctor susan leave', 'rude', 'rude doctor', 'rude doctor susan', 'rude doctor susan leave', 'doctor', 'doctor susan', 'doctor susan leave', 'susan', 'susan leave', 'leave']",0,0,1,0.3846153846153846
114541,"for an actual laser beam to be shot in your eyes. :-) Once inside the surgery room, Dr. Hines was phenomenal.",0,actual laser beam shoot eye inside surgery room dr line phenomenon,"['actual', 'actual laser', 'actual laser beam', 'actual laser beam shoot', 'actual laser beam shoot eye', 'actual laser beam shoot eye inside', 'actual laser beam shoot eye inside surgery', 'actual laser beam shoot eye inside surgery room', 'actual laser beam shoot eye inside surgery room dr', 'actual laser beam shoot eye inside surgery room dr line', 'actual laser beam shoot eye inside surgery room dr line phenomenon', 'laser', 'laser beam', 'laser beam shoot', 'laser beam shoot eye', 'laser beam shoot eye inside', 'laser beam shoot eye inside surgery', 'laser beam shoot eye inside surgery room', 'laser beam shoot eye inside surgery room dr', 'laser beam shoot eye inside surgery room dr line', 'laser beam shoot eye inside surgery room dr line phenomenon', 'beam', 'beam shoot', 'beam shoot eye', 'beam shoot eye inside', 'beam shoot eye inside surgery', 'beam shoot eye inside surgery room', 'beam shoot eye inside surgery room dr', 'beam shoot eye inside surgery room dr line', 'beam shoot eye inside surgery room dr line phenomenon', 'shoot', 'shoot eye', 'shoot eye inside', 'shoot eye inside surgery', 'shoot eye inside surgery room', 'shoot eye inside surgery room dr', 'shoot eye inside surgery room dr line', 'shoot eye inside surgery room dr line phenomenon', 'eye', 'eye inside', 'eye inside surgery', 'eye inside surgery room', 'eye inside surgery room dr', 'eye inside surgery room dr line', 'eye inside surgery room dr line phenomenon', 'inside', 'inside surgery', 'inside surgery room', 'inside surgery room dr', 'inside surgery room dr line', 'inside surgery room dr line phenomenon', 'surgery', 'surgery room', 'surgery room dr', 'surgery room dr line', 'surgery room dr line phenomenon', 'room', 'room dr', 'room dr line', 'room dr line phenomenon', 'dr', 'dr line', 'dr line phenomenon', 'line', 'line phenomenon', 'phenomenon']",0,0,1,0.3846153846153846
136081,and every time I have an eye appointment they take way to long to assist,1,time eye appointment way long assist,"['time', 'time eye', 'time eye appointment', 'time eye appointment way', 'time eye appointment way long', 'time eye appointment way long assist', 'eye', 'eye appointment', 'eye appointment way', 'eye appointment way long', 'eye appointment way long assist', 'appointment', 'appointment way', 'appointment way long', 'appointment way long assist', 'way', 'way long', 'way long assist', 'long', 'long assist', 'assist']",0,0,1,0.3846153846153846
112151,I needed a remedy for my angry expression with tired eyes and Dr. Nayak delivered.,0,need remedy angry expression tire eye deliver,"['need', 'need remedy', 'need remedy angry', 'need remedy angry expression', 'need remedy angry expression tire', 'need remedy angry expression tire eye', 'need remedy angry expression tire eye deliver', 'remedy', 'remedy angry', 'remedy angry expression', 'remedy angry expression tire', 'remedy angry expression tire eye', 'remedy angry expression tire eye deliver', 'angry', 'angry expression', 'angry expression tire', 'angry expression tire eye', 'angry expression tire eye deliver', 'expression', 'expression tire', 'expression tire eye', 'expression tire eye deliver', 'tire', 'tire eye', 'tire eye deliver', 'eye', 'eye deliver', 'deliver']",1,1,1,1.1538461538461537
104504,ONE OF THE MOST OBNOXIOUS DOCTOR I EVER MET AND HE HURT MY EYE BAD.,1,objectionable doctor meet hurt eye bad,"['objectionable', 'objectionable doctor', 'objectionable doctor meet', 'objectionable doctor meet hurt', 'objectionable doctor meet hurt eye', 'objectionable doctor meet hurt eye bad', 'doctor', 'doctor meet', 'doctor meet hurt', 'doctor meet hurt eye', 'doctor meet hurt eye bad', 'meet', 'meet hurt', 'meet hurt eye', 'meet hurt eye bad', 'hurt', 'hurt eye', 'hurt eye bad', 'eye', 'eye bad', 'bad']",0,0,1,0.3846153846153846
118568,had a retina tear in one eye and a retina detachment in the other and they did not even know.,1,retina tear eye retina detachment know,"['retina', 'retina tear', 'retina tear eye', 'retina tear eye retina', 'retina tear eye retina detachment', 'retina tear eye retina detachment know', 'tear', 'tear eye', 'tear eye retina', 'tear eye retina detachment', 'tear eye retina detachment know', 'eye', 'eye retina', 'eye retina detachment', 'eye retina detachment know', 'retina', 'retina detachment', 'retina detachment know', 'detachment', 'detachment know', 'know']",0,0,1,0.3846153846153846
143714,"Not only does she have an eye for what she does,",0,eye,['eye'],0,0,1,0.3846153846153846
113981,After wearing prescription eye glasses for over 20 years I no longer need them.,0,wear prescription eye glass long need,"['wear', 'wear prescription', 'wear prescription eye', 'wear prescription eye glass', 'wear prescription eye glass long', 'wear prescription eye glass long need', 'prescription', 'prescription eye', 'prescription eye glass', 'prescription eye glass long', 'prescription eye glass long need', 'eye', 'eye glass', 'eye glass long', 'eye glass long need', 'glass', 'glass long', 'glass long need', 'long', 'long need', 'need']",0,0,1,0.3846153846153846
81558,"He never stopped teaching me, or giving up on me when would grow tired and frustrated!I have been home",0,stop teaching give grow tire frustrate home,"['stop', 'stop teaching', 'stop teaching give', 'stop teaching give grow', 'stop teaching give grow tire', 'stop teaching give grow tire frustrate', 'stop teaching give grow tire frustrate home', 'teaching', 'teaching give', 'teaching give grow', 'teaching give grow tire', 'teaching give grow tire frustrate', 'teaching give grow tire frustrate home', 'give', 'give grow', 'give grow tire', 'give grow tire frustrate', 'give grow tire frustrate home', 'grow', 'grow tire', 'grow tire frustrate', 'grow tire frustrate home', 'tire', 'tire frustrate', 'tire frustrate home', 'frustrate', 'frustrate home', 'home']",1,0,0,0.3846153846153846
66537,He looks you straight in the eye.,0,look straight eye,"['look', 'look straight', 'look straight eye', 'straight', 'straight eye', 'eye']",0,0,1,0.3846153846153846
112487,"The final visit left me with a GIANT swollen eye, major bruising and scaring.",1,final visit leave giant swell eye major bruise sharing,"['final', 'final visit', 'final visit leave', 'final visit leave giant', 'final visit leave giant swell', 'final visit leave giant swell eye', 'final visit leave giant swell eye major', 'final visit leave giant swell eye major bruise', 'final visit leave giant swell eye major bruise sharing', 'visit', 'visit leave', 'visit leave giant', 'visit leave giant swell', 'visit leave giant swell eye', 'visit leave giant swell eye major', 'visit leave giant swell eye major bruise', 'visit leave giant swell eye major bruise sharing', 'leave', 'leave giant', 'leave giant swell', 'leave giant swell eye', 'leave giant swell eye major', 'leave giant swell eye major bruise', 'leave giant swell eye major bruise sharing', 'giant', 'giant swell', 'giant swell eye', 'giant swell eye major', 'giant swell eye major bruise', 'giant swell eye major bruise sharing', 'swell', 'swell eye', 'swell eye major', 'swell eye major bruise', 'swell eye major bruise sharing', 'eye', 'eye major', 'eye major bruise', 'eye major bruise sharing', 'major', 'major bruise', 'major bruise sharing', 'bruise', 'bruise sharing', 'sharing']",0,0,1,0.3846153846153846
177333,"Look at his eyes which are mucus-filled, his hands which are shaky, and his stooped posture.",1,look eye mucusfilled hand shake stoop posture,"['look', 'look eye', 'look eye mucusfilled', 'look eye mucusfilled hand', 'look eye mucusfilled hand shake', 'look eye mucusfilled hand shake stoop', 'look eye mucusfilled hand shake stoop posture', 'eye', 'eye mucusfilled', 'eye mucusfilled hand', 'eye mucusfilled hand shake', 'eye mucusfilled hand shake stoop', 'eye mucusfilled hand shake stoop posture', 'mucusfilled', 'mucusfilled hand', 'mucusfilled hand shake', 'mucusfilled hand shake stoop', 'mucusfilled hand shake stoop posture', 'hand', 'hand shake', 'hand shake stoop', 'hand shake stoop posture', 'shake', 'shake stoop', 'shake stoop posture', 'stoop', 'stoop posture', 'posture']",0,0,1,0.3846153846153846
141860,Tears of joy were brought to my eyes at my one week follow up!,0,tear joy bring eye week follow,"['tear', 'tear joy', 'tear joy bring', 'tear joy bring eye', 'tear joy bring eye week', 'tear joy bring eye week follow', 'joy', 'joy bring', 'joy bring eye', 'joy bring eye week', 'joy bring eye week follow', 'bring', 'bring eye', 'bring eye week', 'bring eye week follow', 'eye', 'eye week', 'eye week follow', 'week', 'week follow', 'follow']",0,0,1,0.3846153846153846
166027,I had my eyes done 17 years ago and he said I was not ready for a face lift then.,0,eye say ready face lift,"['eye', 'eye say', 'eye say ready', 'eye say ready face', 'eye say ready face lift', 'say', 'say ready', 'say ready face', 'say ready face lift', 'ready', 'ready face', 'ready face lift', 'face', 'face lift', 'lift']",0,0,1,0.3846153846153846
123012,they refused to work on his left eye months after his right eye's surgery.,1,refuse work leave eye right eye surgery,"['refuse', 'refuse work', 'refuse work leave', 'refuse work leave eye', 'refuse work leave eye right', 'refuse work leave eye right eye', 'refuse work leave eye right eye surgery', 'work', 'work leave', 'work leave eye', 'work leave eye right', 'work leave eye right eye', 'work leave eye right eye surgery', 'leave', 'leave eye', 'leave eye right', 'leave eye right eye', 'leave eye right eye surgery', 'eye', 'eye right', 'eye right eye', 'eye right eye surgery', 'right', 'right eye', 'right eye surgery', 'eye', 'eye surgery', 'surgery']",0,0,1,0.3846153846153846
84742,"MY HUSBAND AND I HAVE HAD PROBLEMS WITH OUR VISION DUE TO DROOPY EYE LIDS, DR. Z MADE US FEEL COMFORTABLE.",0,husband problem vision droop eye lid dr z feel comfortable,"['husband', 'husband problem', 'husband problem vision', 'husband problem vision droop', 'husband problem vision droop eye', 'husband problem vision droop eye lid', 'husband problem vision droop eye lid dr', 'husband problem vision droop eye lid dr z', 'husband problem vision droop eye lid dr z feel', 'husband problem vision droop eye lid dr z feel comfortable', 'problem', 'problem vision', 'problem vision droop', 'problem vision droop eye', 'problem vision droop eye lid', 'problem vision droop eye lid dr', 'problem vision droop eye lid dr z', 'problem vision droop eye lid dr z feel', 'problem vision droop eye lid dr z feel comfortable', 'vision', 'vision droop', 'vision droop eye', 'vision droop eye lid', 'vision droop eye lid dr', 'vision droop eye lid dr z', 'vision droop eye lid dr z feel', 'vision droop eye lid dr z feel comfortable', 'droop', 'droop eye', 'droop eye lid', 'droop eye lid dr', 'droop eye lid dr z', 'droop eye lid dr z feel', 'droop eye lid dr z feel comfortable', 'eye', 'eye lid', 'eye lid dr', 'eye lid dr z', 'eye lid dr z feel', 'eye lid dr z feel comfortable', 'lid', 'lid dr', 'lid dr z', 'lid dr z feel', 'lid dr z feel comfortable', 'dr', 'dr z', 'dr z feel', 'dr z feel comfortable', 'z', 'z feel', 'z feel comfortable', 'feel', 'feel comfortable', 'comfortable']",0,0,1,0.3846153846153846
162526,"for under eye filler.And ofcourse his prices looked great.When I looked at his locations,he had so many",0,eye fillerand course price look greatwhen look location,"['eye', 'eye fillerand', 'eye fillerand course', 'eye fillerand course price', 'eye fillerand course price look', 'eye fillerand course price look greatwhen', 'eye fillerand course price look greatwhen look', 'eye fillerand course price look greatwhen look location', 'fillerand', 'fillerand course', 'fillerand course price', 'fillerand course price look', 'fillerand course price look greatwhen', 'fillerand course price look greatwhen look', 'fillerand course price look greatwhen look location', 'course', 'course price', 'course price look', 'course price look greatwhen', 'course price look greatwhen look', 'course price look greatwhen look location', 'price', 'price look', 'price look greatwhen', 'price look greatwhen look', 'price look greatwhen look location', 'look', 'look greatwhen', 'look greatwhen look', 'look greatwhen look location', 'greatwhen', 'greatwhen look', 'greatwhen look location', 'look', 'look location', 'location']",0,0,1,0.3846153846153846
161574,"for my kids, including my 2 year old who had to tag along. 2 Eye exams should not last this long.",1,kiss include tag eye examination long,"['kiss', 'kiss include', 'kiss include tag', 'kiss include tag eye', 'kiss include tag eye examination', 'kiss include tag eye examination long', 'include', 'include tag', 'include tag eye', 'include tag eye examination', 'include tag eye examination long', 'tag', 'tag eye', 'tag eye examination', 'tag eye examination long', 'eye', 'eye examination', 'eye examination long', 'examination', 'examination long', 'long']",0,0,1,0.3846153846153846
135257,Dr. Prescription removed eye gland growth in less than a week.,0,dr prescription remove eye gland growth,"['dr', 'dr prescription', 'dr prescription remove', 'dr prescription remove eye', 'dr prescription remove eye gland', 'dr prescription remove eye gland growth', 'prescription', 'prescription remove', 'prescription remove eye', 'prescription remove eye gland', 'prescription remove eye gland growth', 'remove', 'remove eye', 'remove eye gland', 'remove eye gland growth', 'eye', 'eye gland', 'eye gland growth', 'gland', 'gland growth', 'growth']",0,0,1,0.3846153846153846
140839,They also were pushing me to get my eyes operated on right away because I have narrow angle glaucoma.,1,push eye operate right away narrow angle glaucoma,"['push', 'push eye', 'push eye operate', 'push eye operate right', 'push eye operate right away', 'push eye operate right away narrow', 'push eye operate right away narrow angle', 'push eye operate right away narrow angle glaucoma', 'eye', 'eye operate', 'eye operate right', 'eye operate right away', 'eye operate right away narrow', 'eye operate right away narrow angle', 'eye operate right away narrow angle glaucoma', 'operate', 'operate right', 'operate right away', 'operate right away narrow', 'operate right away narrow angle', 'operate right away narrow angle glaucoma', 'right', 'right away', 'right away narrow', 'right away narrow angle', 'right away narrow angle glaucoma', 'away', 'away narrow', 'away narrow angle', 'away narrow angle glaucoma', 'narrow', 'narrow angle', 'narrow angle glaucoma', 'angle', 'angle glaucoma', 'glaucoma']",0,0,1,0.3846153846153846
118751,He is an eye dr practicing laser vein closings scary.,1,eye dr practice laser vein close scar,"['eye', 'eye dr', 'eye dr practice', 'eye dr practice laser', 'eye dr practice laser vein', 'eye dr practice laser vein close', 'eye dr practice laser vein close scar', 'dr', 'dr practice', 'dr practice laser', 'dr practice laser vein', 'dr practice laser vein close', 'dr practice laser vein close scar', 'practice', 'practice laser', 'practice laser vein', 'practice laser vein close', 'practice laser vein close scar', 'laser', 'laser vein', 'laser vein close', 'laser vein close scar', 'vein', 'vein close', 'vein close scar', 'close', 'close scar', 'scar']",0,0,1,0.3846153846153846
136209,Drooping eyelids no longer cover half of my eyes and vision is restored to normal.,0,droop eyelid long cover eye vision restore normal,"['droop', 'droop eyelid', 'droop eyelid long', 'droop eyelid long cover', 'droop eyelid long cover eye', 'droop eyelid long cover eye vision', 'droop eyelid long cover eye vision restore', 'droop eyelid long cover eye vision restore normal', 'eyelid', 'eyelid long', 'eyelid long cover', 'eyelid long cover eye', 'eyelid long cover eye vision', 'eyelid long cover eye vision restore', 'eyelid long cover eye vision restore normal', 'long', 'long cover', 'long cover eye', 'long cover eye vision', 'long cover eye vision restore', 'long cover eye vision restore normal', 'cover', 'cover eye', 'cover eye vision', 'cover eye vision restore', 'cover eye vision restore normal', 'eye', 'eye vision', 'eye vision restore', 'eye vision restore normal', 'vision', 'vision restore', 'vision restore normal', 'restore', 'restore normal', 'normal']",0,0,1,0.3846153846153846
167901,for an answer after rolling her eyes and never came back.,1,answer roll eye come,"['answer', 'answer roll', 'answer roll eye', 'answer roll eye come', 'roll', 'roll eye', 'roll eye come', 'eye', 'eye come', 'come']",0,0,1,0.3846153846153846
140677,"but rather I look like a tidier, less tired looking version of myself.",0,look like tidy tire look version,"['look', 'look like', 'look like tidy', 'look like tidy tire', 'look like tidy tire look', 'look like tidy tire look version', 'like', 'like tidy', 'like tidy tire', 'like tidy tire look', 'like tidy tire look version', 'tidy', 'tidy tire', 'tidy tire look', 'tidy tire look version', 'tire', 'tire look', 'tire look version', 'look', 'look version', 'version']",1,0,0,0.3846153846153846
163920,but the person (creature) who did my eyelashes needs to open her eyes to real world problems.,1,person creature eyelash need open eye real world problem,"['person', 'person creature', 'person creature eyelash', 'person creature eyelash need', 'person creature eyelash need open', 'person creature eyelash need open eye', 'person creature eyelash need open eye real', 'person creature eyelash need open eye real world', 'person creature eyelash need open eye real world problem', 'creature', 'creature eyelash', 'creature eyelash need', 'creature eyelash need open', 'creature eyelash need open eye', 'creature eyelash need open eye real', 'creature eyelash need open eye real world', 'creature eyelash need open eye real world problem', 'eyelash', 'eyelash need', 'eyelash need open', 'eyelash need open eye', 'eyelash need open eye real', 'eyelash need open eye real world', 'eyelash need open eye real world problem', 'need', 'need open', 'need open eye', 'need open eye real', 'need open eye real world', 'need open eye real world problem', 'open', 'open eye', 'open eye real', 'open eye real world', 'open eye real world problem', 'eye', 'eye real', 'eye real world', 'eye real world problem', 'real', 'real world', 'real world problem', 'world', 'world problem', 'problem']",0,0,1,0.3846153846153846
101031,Finally there is hope for my dry eyes in addition to Restasis.,0,finally hope dry eye addition stasis,"['finally', 'finally hope', 'finally hope dry', 'finally hope dry eye', 'finally hope dry eye addition', 'finally hope dry eye addition stasis', 'hope', 'hope dry', 'hope dry eye', 'hope dry eye addition', 'hope dry eye addition stasis', 'dry', 'dry eye', 'dry eye addition', 'dry eye addition stasis', 'eye', 'eye addition', 'eye addition stasis', 'addition', 'addition stasis', 'stasis']",0,0,1,0.3846153846153846
100994,The only change was that he removed 20 years from my eyes.,0,change remove eye,"['change', 'change remove', 'change remove eye', 'remove', 'remove eye', 'eye']",0,0,1,0.3846153846153846
188825,I couldn't be more happy with how my eyes look!,0,happy eye look,"['happy', 'happy eye', 'happy eye look', 'eye', 'eye look', 'look']",0,0,1,0.3846153846153846
190149,"No one carries the eye drops,",1,carry eye drop,"['carry', 'carry eye', 'carry eye drop', 'eye', 'eye drop', 'drop']",0,0,1,0.3846153846153846
123275,I have been a patient of KE Eye Center for many years and I have never been disappointed with their treatment.,0,patient ke eye center year disappoint treatment,"['patient', 'patient ke', 'patient ke eye', 'patient ke eye center', 'patient ke eye center year', 'patient ke eye center year disappoint', 'patient ke eye center year disappoint treatment', 'ke', 'ke eye', 'ke eye center', 'ke eye center year', 'ke eye center year disappoint', 'ke eye center year disappoint treatment', 'eye', 'eye center', 'eye center year', 'eye center year disappoint', 'eye center year disappoint treatment', 'center', 'center year', 'center year disappoint', 'center year disappoint treatment', 'year', 'year disappoint', 'year disappoint treatment', 'disappoint', 'disappoint treatment', 'treatment']",0,0,1,0.3846153846153846
182090,I will never go to a different eye doctor again.,0,different eye doctor,"['different', 'different eye', 'different eye doctor', 'eye', 'eye doctor', 'doctor']",0,0,1,0.3846153846153846
68980,Clinic needs to be aired out.,1,clinic need tire,"['clinic', 'clinic need', 'clinic need tire', 'need', 'need tire', 'tire']",1,0,0,0.3846153846153846
157910,Yet somehow my insurance was billed as a MEDICAL eye exam.,1,insurance kill medical eye examination,"['insurance', 'insurance kill', 'insurance kill medical', 'insurance kill medical eye', 'insurance kill medical eye examination', 'kill', 'kill medical', 'kill medical eye', 'kill medical eye examination', 'medical', 'medical eye', 'medical eye examination', 'eye', 'eye examination', 'examination']",0,0,1,0.3846153846153846
118304,"He is an excellent surgeon, possibly the best local eye surgeon.",0,excellent surgeon possibly good local eye surgeon,"['excellent', 'excellent surgeon', 'excellent surgeon possibly', 'excellent surgeon possibly good', 'excellent surgeon possibly good local', 'excellent surgeon possibly good local eye', 'excellent surgeon possibly good local eye surgeon', 'surgeon', 'surgeon possibly', 'surgeon possibly good', 'surgeon possibly good local', 'surgeon possibly good local eye', 'surgeon possibly good local eye surgeon', 'possibly', 'possibly good', 'possibly good local', 'possibly good local eye', 'possibly good local eye surgeon', 'good', 'good local', 'good local eye', 'good local eye surgeon', 'local', 'local eye', 'local eye surgeon', 'eye', 'eye surgeon', 'surgeon']",0,0,1,0.3846153846153846
178975,and seemingly doesn't know how to individualize his tired techniques to make someone look like themselves.,1,apparently know individuality tire technique look like,"['apparently', 'apparently know', 'apparently know individuality', 'apparently know individuality tire', 'apparently know individuality tire technique', 'apparently know individuality tire technique look', 'apparently know individuality tire technique look like', 'know', 'know individuality', 'know individuality tire', 'know individuality tire technique', 'know individuality tire technique look', 'know individuality tire technique look like', 'individuality', 'individuality tire', 'individuality tire technique', 'individuality tire technique look', 'individuality tire technique look like', 'tire', 'tire technique', 'tire technique look', 'tire technique look like', 'technique', 'technique look', 'technique look like', 'look', 'look like', 'like']",1,0,0,0.3846153846153846
176529,"I had a face, neck and eye lifts that turned out awesome.",0,face neck eye lift turn amazing,"['face', 'face neck', 'face neck eye', 'face neck eye lift', 'face neck eye lift turn', 'face neck eye lift turn amazing', 'neck', 'neck eye', 'neck eye lift', 'neck eye lift turn', 'neck eye lift turn amazing', 'eye', 'eye lift', 'eye lift turn', 'eye lift turn amazing', 'lift', 'lift turn', 'lift turn amazing', 'turn', 'turn amazing', 'amazing']",0,0,1,0.3846153846153846
82051,"so little value on her own life, where do you think your eyes are on the list?",1,little value life think eye list,"['little', 'little value', 'little value life', 'little value life think', 'little value life think eye', 'little value life think eye list', 'value', 'value life', 'value life think', 'value life think eye', 'value life think eye list', 'life', 'life think', 'life think eye', 'life think eye list', 'think', 'think eye', 'think eye list', 'eye', 'eye list', 'list']",0,0,1,0.3846153846153846
