commentId,comment,classification,comment_processed,word_phrase_list,improvement,improvement see,see,similarity_score
176046,I've been seeing him for well over 10 years now.,0,ve see,"['ve', 've see', 'see']",0,0,1,0.3846153846153846
59295,They should have seen me at my appointment time.,1,see appointment time,"['see', 'see appointment', 'see appointment time', 'appointment', 'appointment time', 'time']",0,0,1,0.3846153846153846
148585,"I was always seen immediately upon arrival for my appointment and both Fabio, the PA,",0,see immediately arrival appointment habit pa,"['see', 'see immediately', 'see immediately arrival', 'see immediately arrival appointment', 'see immediately arrival appointment habit', 'see immediately arrival appointment habit pa', 'immediately', 'immediately arrival', 'immediately arrival appointment', 'immediately arrival appointment habit', 'immediately arrival appointment habit pa', 'arrival', 'arrival appointment', 'arrival appointment habit', 'arrival appointment habit pa', 'appointment', 'appointment habit', 'appointment habit pa', 'habit', 'habit pa', 'pa']",0,0,1,0.3846153846153846
160617,and had his own technique that is never seen before.,0,technique see,"['technique', 'technique see', 'see']",0,0,1,0.3846153846153846
76063,The receptionist let me know that I would be seen soon.,0,reception let know see soon,"['reception', 'reception let', 'reception let know', 'reception let know see', 'reception let know see soon', 'let', 'let know', 'let know see', 'let know see soon', 'know', 'know see', 'know see soon', 'see', 'see soon', 'soon']",0,0,1,0.3846153846153846
163761,"Since seeing Dr. Najar, not only am I standing again but I'm able to live a normal life again.",0,see dr stand m able live normal life,"['see', 'see dr', 'see dr stand', 'see dr stand m', 'see dr stand m able', 'see dr stand m able live', 'see dr stand m able live normal', 'see dr stand m able live normal life', 'dr', 'dr stand', 'dr stand m', 'dr stand m able', 'dr stand m able live', 'dr stand m able live normal', 'dr stand m able live normal life', 'stand', 'stand m', 'stand m able', 'stand m able live', 'stand m able live normal', 'stand m able live normal life', 'm', 'm able', 'm able live', 'm able live normal', 'm able live normal life', 'able', 'able live', 'able live normal', 'able live normal life', 'live', 'live normal', 'live normal life', 'normal', 'normal life', 'life']",0,0,1,0.3846153846153846
120770,I have only seen him once thus far and did not wait long.,0,see far wait long,"['see', 'see far', 'see far wait', 'see far wait long', 'far', 'far wait', 'far wait long', 'wait', 'wait long', 'long']",0,0,1,0.3846153846153846
92015,by the time I was finally seen and walked out of the door I was there for 4 hours (no joke).,1,time finally see walk door joke,"['time', 'time finally', 'time finally see', 'time finally see walk', 'time finally see walk door', 'time finally see walk door joke', 'finally', 'finally see', 'finally see walk', 'finally see walk door', 'finally see walk door joke', 'see', 'see walk', 'see walk door', 'see walk door joke', 'walk', 'walk door', 'walk door joke', 'door', 'door joke', 'joke']",0,0,1,0.3846153846153846
160475,They used to see me right away but now it takes ~45 minutes until I'm finally seen (this is with an appointment scheduled).,1,right away take m finally see appointment schedule,"['right', 'right away', 'right away take', 'right away take m', 'right away take m finally', 'right away take m finally see', 'right away take m finally see appointment', 'right away take m finally see appointment schedule', 'away', 'away take', 'away take m', 'away take m finally', 'away take m finally see', 'away take m finally see appointment', 'away take m finally see appointment schedule', 'take', 'take m', 'take m finally', 'take m finally see', 'take m finally see appointment', 'take m finally see appointment schedule', 'm', 'm finally', 'm finally see', 'm finally see appointment', 'm finally see appointment schedule', 'finally', 'finally see', 'finally see appointment', 'finally see appointment schedule', 'see', 'see appointment', 'see appointment schedule', 'appointment', 'appointment schedule', 'schedule']",0,0,1,0.3846153846153846
178973,The neurosurgeon called the next day and saw me 3 days later.,0,neurosurgeon call see day late,"['neurosurgeon', 'neurosurgeon call', 'neurosurgeon call see', 'neurosurgeon call see day', 'neurosurgeon call see day late', 'call', 'call see', 'call see day', 'call see day late', 'see', 'see day', 'see day late', 'day', 'day late', 'late']",0,0,1,0.3846153846153846
156740,Was seen within 15 minutes of my appointment.,0,see minute appointment,"['see', 'see minute', 'see minute appointment', 'minute', 'minute appointment', 'appointment']",0,0,1,0.3846153846153846
138357,"It's was almost painless, the bruising and swelling was less than we expected.im seeing",0,painless bruise swell expect see,"['painless', 'painless bruise', 'painless bruise swell', 'painless bruise swell expect', 'painless bruise swell expect see', 'bruise', 'bruise swell', 'bruise swell expect', 'bruise swell expect see', 'swell', 'swell expect', 'swell expect see', 'expect', 'expect see', 'see']",0,0,1,0.3846153846153846
143987,I have been seeing Jennifer Cerny for about 10 years for my gynecological health.,0,see jenny gynecological health,"['see', 'see jenny', 'see jenny gynecological', 'see jenny gynecological health', 'jenny', 'jenny gynecological', 'jenny gynecological health', 'gynecological', 'gynecological health', 'health']",0,0,1,0.3846153846153846
111826,"Upon getting there and seeing ?that location doctor, he had his mouth open",1,get see location doctor mouth open,"['get', 'get see', 'get see location', 'get see location doctor', 'get see location doctor mouth', 'get see location doctor mouth open', 'see', 'see location', 'see location doctor', 'see location doctor mouth', 'see location doctor mouth open', 'location', 'location doctor', 'location doctor mouth', 'location doctor mouth open', 'doctor', 'doctor mouth', 'doctor mouth open', 'mouth', 'mouth open', 'open']",0,0,1,0.3846153846153846
126385,I was in the waiting room forever and when I finally saw the Dr. he spent hardly any time with me.,1,wait room forever finally see dr spend hardly time,"['wait', 'wait room', 'wait room forever', 'wait room forever finally', 'wait room forever finally see', 'wait room forever finally see dr', 'wait room forever finally see dr spend', 'wait room forever finally see dr spend hardly', 'wait room forever finally see dr spend hardly time', 'room', 'room forever', 'room forever finally', 'room forever finally see', 'room forever finally see dr', 'room forever finally see dr spend', 'room forever finally see dr spend hardly', 'room forever finally see dr spend hardly time', 'forever', 'forever finally', 'forever finally see', 'forever finally see dr', 'forever finally see dr spend', 'forever finally see dr spend hardly', 'forever finally see dr spend hardly time', 'finally', 'finally see', 'finally see dr', 'finally see dr spend', 'finally see dr spend hardly', 'finally see dr spend hardly time', 'see', 'see dr', 'see dr spend', 'see dr spend hardly', 'see dr spend hardly time', 'dr', 'dr spend', 'dr spend hardly', 'dr spend hardly time', 'spend', 'spend hardly', 'spend hardly time', 'hardly', 'hardly time', 'time']",0,0,1,0.3846153846153846
67292,The cookie and the gift made getting a mammogram a fun experience.And it was no problem getting to see your mammogram and seeing the difference with the new digital equipment.,0,cook gift get mammogram fun experience problem get mammogram see difference new digital equipment,"['cook', 'cook gift', 'cook gift get', 'cook gift get mammogram', 'cook gift get mammogram fun', 'cook gift get mammogram fun experience', 'cook gift get mammogram fun experience problem', 'cook gift get mammogram fun experience problem get', 'cook gift get mammogram fun experience problem get mammogram', 'cook gift get mammogram fun experience problem get mammogram see', 'cook gift get mammogram fun experience problem get mammogram see difference', 'cook gift get mammogram fun experience problem get mammogram see difference new', 'cook gift get mammogram fun experience problem get mammogram see difference new digital', 'cook gift get mammogram fun experience problem get mammogram see difference new digital equipment', 'gift', 'gift get', 'gift get mammogram', 'gift get mammogram fun', 'gift get mammogram fun experience', 'gift get mammogram fun experience problem', 'gift get mammogram fun experience problem get', 'gift get mammogram fun experience problem get mammogram', 'gift get mammogram fun experience problem get mammogram see', 'gift get mammogram fun experience problem get mammogram see difference', 'gift get mammogram fun experience problem get mammogram see difference new', 'gift get mammogram fun experience problem get mammogram see difference new digital', 'gift get mammogram fun experience problem get mammogram see difference new digital equipment', 'get', 'get mammogram', 'get mammogram fun', 'get mammogram fun experience', 'get mammogram fun experience problem', 'get mammogram fun experience problem get', 'get mammogram fun experience problem get mammogram', 'get mammogram fun experience problem get mammogram see', 'get mammogram fun experience problem get mammogram see difference', 'get mammogram fun experience problem get mammogram see difference new', 'get mammogram fun experience problem get mammogram see difference new digital', 'get mammogram fun experience problem get mammogram see difference new digital equipment', 'mammogram', 'mammogram fun', 'mammogram fun experience', 'mammogram fun experience problem', 'mammogram fun experience problem get', 'mammogram fun experience problem get mammogram', 'mammogram fun experience problem get mammogram see', 'mammogram fun experience problem get mammogram see difference', 'mammogram fun experience problem get mammogram see difference new', 'mammogram fun experience problem get mammogram see difference new digital', 'mammogram fun experience problem get mammogram see difference new digital equipment', 'fun', 'fun experience', 'fun experience problem', 'fun experience problem get', 'fun experience problem get mammogram', 'fun experience problem get mammogram see', 'fun experience problem get mammogram see difference', 'fun experience problem get mammogram see difference new', 'fun experience problem get mammogram see difference new digital', 'fun experience problem get mammogram see difference new digital equipment', 'experience', 'experience problem', 'experience problem get', 'experience problem get mammogram', 'experience problem get mammogram see', 'experience problem get mammogram see difference', 'experience problem get mammogram see difference new', 'experience problem get mammogram see difference new digital', 'experience problem get mammogram see difference new digital equipment', 'problem', 'problem get', 'problem get mammogram', 'problem get mammogram see', 'problem get mammogram see difference', 'problem get mammogram see difference new', 'problem get mammogram see difference new digital', 'problem get mammogram see difference new digital equipment', 'get', 'get mammogram', 'get mammogram see', 'get mammogram see difference', 'get mammogram see difference new', 'get mammogram see difference new digital', 'get mammogram see difference new digital equipment', 'mammogram', 'mammogram see', 'mammogram see difference', 'mammogram see difference new', 'mammogram see difference new digital', 'mammogram see difference new digital equipment', 'see', 'see difference', 'see difference new', 'see difference new digital', 'see difference new digital equipment', 'difference', 'difference new', 'difference new digital', 'difference new digital equipment', 'new', 'new digital', 'new digital equipment', 'digital', 'digital equipment', 'equipment']",0,0,1,0.3846153846153846
130493,I've seen better treatment at my dog's veterinary office.,1,ve see good treatment dog veterinary office,"['ve', 've see', 've see good', 've see good treatment', 've see good treatment dog', 've see good treatment dog veterinary', 've see good treatment dog veterinary office', 'see', 'see good', 'see good treatment', 'see good treatment dog', 'see good treatment dog veterinary', 'see good treatment dog veterinary office', 'good', 'good treatment', 'good treatment dog', 'good treatment dog veterinary', 'good treatment dog veterinary office', 'treatment', 'treatment dog', 'treatment dog veterinary', 'treatment dog veterinary office', 'dog', 'dog veterinary', 'dog veterinary office', 'veterinary', 'veterinary office', 'office']",0,0,1,0.3846153846153846
89248,also seen in a timely manner and was ready to go soon after I would arrived!,0,see timely manner ready soon arrive,"['see', 'see timely', 'see timely manner', 'see timely manner ready', 'see timely manner ready soon', 'see timely manner ready soon arrive', 'timely', 'timely manner', 'timely manner ready', 'timely manner ready soon', 'timely manner ready soon arrive', 'manner', 'manner ready', 'manner ready soon', 'manner ready soon arrive', 'ready', 'ready soon', 'ready soon arrive', 'soon', 'soon arrive', 'arrive']",0,0,1,0.3846153846153846
186417,I have NEVER seen any hospital or surgical centers even come close to being this pristine!,0,see hospital surgical center come close printing,"['see', 'see hospital', 'see hospital surgical', 'see hospital surgical center', 'see hospital surgical center come', 'see hospital surgical center come close', 'see hospital surgical center come close printing', 'hospital', 'hospital surgical', 'hospital surgical center', 'hospital surgical center come', 'hospital surgical center come close', 'hospital surgical center come close printing', 'surgical', 'surgical center', 'surgical center come', 'surgical center come close', 'surgical center come close printing', 'center', 'center come', 'center come close', 'center come close printing', 'come', 'come close', 'come close printing', 'close', 'close printing', 'printing']",0,0,1,0.3846153846153846
113565,"I did not see the same doctor I'd been seeing in the past, although I specifically requested it.",1,doctor d see past specifically request,"['doctor', 'doctor d', 'doctor d see', 'doctor d see past', 'doctor d see past specifically', 'doctor d see past specifically request', 'd', 'd see', 'd see past', 'd see past specifically', 'd see past specifically request', 'see', 'see past', 'see past specifically', 'see past specifically request', 'past', 'past specifically', 'past specifically request', 'specifically', 'specifically request', 'request']",0,0,1,0.3846153846153846
85761,The changes I have seen are remarkable and makes me feel,0,change see remarkable make feel,"['change', 'change see', 'change see remarkable', 'change see remarkable make', 'change see remarkable make feel', 'see', 'see remarkable', 'see remarkable make', 'see remarkable make feel', 'remarkable', 'remarkable make', 'remarkable make feel', 'make', 'make feel', 'feel']",0,0,1,0.3846153846153846
92093,We always are seen in a timely matter,0,see timely matter,"['see', 'see timely', 'see timely matter', 'timely', 'timely matter', 'matter']",0,0,1,0.3846153846153846
101408,I saw all the best surgeons in Manhattan and Dr. Steven Pearlman was by far the best in my opinion.,0,see good surgeon far good opinion,"['see', 'see good', 'see good surgeon', 'see good surgeon far', 'see good surgeon far good', 'see good surgeon far good opinion', 'good', 'good surgeon', 'good surgeon far', 'good surgeon far good', 'good surgeon far good opinion', 'surgeon', 'surgeon far', 'surgeon far good', 'surgeon far good opinion', 'far', 'far good', 'far good opinion', 'good', 'good opinion', 'opinion']",0,0,1,0.3846153846153846
76269,"I have no doubt that he will be my surgeon again, especially seeing some of his tummy tuck results!",0,doubt surgeon especially see mummy tuck result,"['doubt', 'doubt surgeon', 'doubt surgeon especially', 'doubt surgeon especially see', 'doubt surgeon especially see mummy', 'doubt surgeon especially see mummy tuck', 'doubt surgeon especially see mummy tuck result', 'surgeon', 'surgeon especially', 'surgeon especially see', 'surgeon especially see mummy', 'surgeon especially see mummy tuck', 'surgeon especially see mummy tuck result', 'especially', 'especially see', 'especially see mummy', 'especially see mummy tuck', 'especially see mummy tuck result', 'see', 'see mummy', 'see mummy tuck', 'see mummy tuck result', 'mummy', 'mummy tuck', 'mummy tuck result', 'tuck', 'tuck result', 'result']",0,0,1,0.3846153846153846
141458,My husband's health has drastically improved since he started seeing him.,0,husband health practically improved start see,"['husband', 'husband health', 'husband health practically', 'husband health practically improved', 'husband health practically improved start', 'husband health practically improved start see', 'health', 'health practically', 'health practically improved', 'health practically improved start', 'health practically improved start see', 'practically', 'practically improved', 'practically improved start', 'practically improved start see', 'improved', 'improved start', 'improved start see', 'start', 'start see', 'see']",0,0,1,0.3846153846153846
63925,I was disappointed that she did not look at my records before she saw me,1,disappoint look record see,"['disappoint', 'disappoint look', 'disappoint look record', 'disappoint look record see', 'look', 'look record', 'look record see', 'record', 'record see', 'see']",0,0,1,0.3846153846153846
182314,"She recommended that I be seen by my dermatologist who then froze it off, commending Kathy for observing the need for action.",0,recommend see dermatologist freeze commend path observe need action,"['recommend', 'recommend see', 'recommend see dermatologist', 'recommend see dermatologist freeze', 'recommend see dermatologist freeze commend', 'recommend see dermatologist freeze commend path', 'recommend see dermatologist freeze commend path observe', 'recommend see dermatologist freeze commend path observe need', 'recommend see dermatologist freeze commend path observe need action', 'see', 'see dermatologist', 'see dermatologist freeze', 'see dermatologist freeze commend', 'see dermatologist freeze commend path', 'see dermatologist freeze commend path observe', 'see dermatologist freeze commend path observe need', 'see dermatologist freeze commend path observe need action', 'dermatologist', 'dermatologist freeze', 'dermatologist freeze commend', 'dermatologist freeze commend path', 'dermatologist freeze commend path observe', 'dermatologist freeze commend path observe need', 'dermatologist freeze commend path observe need action', 'freeze', 'freeze commend', 'freeze commend path', 'freeze commend path observe', 'freeze commend path observe need', 'freeze commend path observe need action', 'commend', 'commend path', 'commend path observe', 'commend path observe need', 'commend path observe need action', 'path', 'path observe', 'path observe need', 'path observe need action', 'observe', 'observe need', 'observe need action', 'need', 'need action', 'action']",0,0,1,0.3846153846153846
141577,Everything from the time I walked in to the time I was seen by a Dr.Layliev was amazing.,0,time walk time see drlayliev amaze,"['time', 'time walk', 'time walk time', 'time walk time see', 'time walk time see drlayliev', 'time walk time see drlayliev amaze', 'walk', 'walk time', 'walk time see', 'walk time see drlayliev', 'walk time see drlayliev amaze', 'time', 'time see', 'time see drlayliev', 'time see drlayliev amaze', 'see', 'see drlayliev', 'see drlayliev amaze', 'drlayliev', 'drlayliev amaze', 'amaze']",0,0,1,0.3846153846153846
154357,"After seeing another OB closer to home, I learned that this information was false and the way he diagnosed me was incorrect.",1,see close home learn information false way diagnose incorrect,"['see', 'see close', 'see close home', 'see close home learn', 'see close home learn information', 'see close home learn information false', 'see close home learn information false way', 'see close home learn information false way diagnose', 'see close home learn information false way diagnose incorrect', 'close', 'close home', 'close home learn', 'close home learn information', 'close home learn information false', 'close home learn information false way', 'close home learn information false way diagnose', 'close home learn information false way diagnose incorrect', 'home', 'home learn', 'home learn information', 'home learn information false', 'home learn information false way', 'home learn information false way diagnose', 'home learn information false way diagnose incorrect', 'learn', 'learn information', 'learn information false', 'learn information false way', 'learn information false way diagnose', 'learn information false way diagnose incorrect', 'information', 'information false', 'information false way', 'information false way diagnose', 'information false way diagnose incorrect', 'false', 'false way', 'false way diagnose', 'false way diagnose incorrect', 'way', 'way diagnose', 'way diagnose incorrect', 'diagnose', 'diagnose incorrect', 'incorrect']",0,0,1,0.3846153846153846
113623,"I've liked the doctor I've seen here,",0,ve like doctor ve see,"['ve', 've like', 've like doctor', 've like doctor ve', 've like doctor ve see', 'like', 'like doctor', 'like doctor ve', 'like doctor ve see', 'doctor', 'doctor ve', 'doctor ve see', 've', 've see', 'see']",0,0,1,0.3846153846153846
165017,"During next 6 month he was insisting on improvement in future 6 month and even more, up to 1.5 year.",1,insist improvement,"['insist', 'insist improvement', 'improvement']",1,0,0,0.3846153846153846
100018,I look forward to seeing her again.,0,look forward see,"['look', 'look forward', 'look forward see', 'forward', 'forward see', 'see']",0,0,1,0.3846153846153846
106107,"Seen on time, detail oriented staff.",0,see time detail torment staff,"['see', 'see time', 'see time detail', 'see time detail torment', 'see time detail torment staff', 'time', 'time detail', 'time detail torment', 'time detail torment staff', 'detail', 'detail torment', 'detail torment staff', 'torment', 'torment staff', 'staff']",0,0,1,0.3846153846153846
64583,I was delighted by the fact that she cared about someone she'd never seen before.,0,delight fact care shed see,"['delight', 'delight fact', 'delight fact care', 'delight fact care shed', 'delight fact care shed see', 'fact', 'fact care', 'fact care shed', 'fact care shed see', 'care', 'care shed', 'care shed see', 'shed', 'shed see', 'see']",0,0,1,0.3846153846153846
161339,"After repeatedly asking the young man when we were going to be seen, he disappeared for over an hour.",1,repeatedly ask young man go see disappear,"['repeatedly', 'repeatedly ask', 'repeatedly ask young', 'repeatedly ask young man', 'repeatedly ask young man go', 'repeatedly ask young man go see', 'repeatedly ask young man go see disappear', 'ask', 'ask young', 'ask young man', 'ask young man go', 'ask young man go see', 'ask young man go see disappear', 'young', 'young man', 'young man go', 'young man go see', 'young man go see disappear', 'man', 'man go', 'man go see', 'man go see disappear', 'go', 'go see', 'go see disappear', 'see', 'see disappear', 'disappear']",0,0,1,0.3846153846153846
76364,"The nurse that I saw the most gave me her cell phone number,",0,nurse see give cell phone number,"['nurse', 'nurse see', 'nurse see give', 'nurse see give cell', 'nurse see give cell phone', 'nurse see give cell phone number', 'see', 'see give', 'see give cell', 'see give cell phone', 'see give cell phone number', 'give', 'give cell', 'give cell phone', 'give cell phone number', 'cell', 'cell phone', 'cell phone number', 'phone', 'phone number', 'number']",0,0,1,0.3846153846153846
120879,"Everyone I?ve had the pleasure of seeing is always kind, caring and makes me feel valued as a patient.",0,ve pleasure see kind dare make feel value patient,"['ve', 've pleasure', 've pleasure see', 've pleasure see kind', 've pleasure see kind dare', 've pleasure see kind dare make', 've pleasure see kind dare make feel', 've pleasure see kind dare make feel value', 've pleasure see kind dare make feel value patient', 'pleasure', 'pleasure see', 'pleasure see kind', 'pleasure see kind dare', 'pleasure see kind dare make', 'pleasure see kind dare make feel', 'pleasure see kind dare make feel value', 'pleasure see kind dare make feel value patient', 'see', 'see kind', 'see kind dare', 'see kind dare make', 'see kind dare make feel', 'see kind dare make feel value', 'see kind dare make feel value patient', 'kind', 'kind dare', 'kind dare make', 'kind dare make feel', 'kind dare make feel value', 'kind dare make feel value patient', 'dare', 'dare make', 'dare make feel', 'dare make feel value', 'dare make feel value patient', 'make', 'make feel', 'make feel value', 'make feel value patient', 'feel', 'feel value', 'feel value patient', 'value', 'value patient', 'patient']",0,0,1,0.3846153846153846
59305,He was very interested in my improvement.,0,interest improvement,"['interest', 'interest improvement', 'improvement']",1,0,0,0.3846153846153846
133508,I have being seeing Dr. Laverson for 15 years,0,see,['see'],0,0,1,0.3846153846153846
124219,"They saw me quickly, informed me of my options both medically and financially, and I would do it again any day.",0,see quickly inform option medially financially day,"['see', 'see quickly', 'see quickly inform', 'see quickly inform option', 'see quickly inform option medially', 'see quickly inform option medially financially', 'see quickly inform option medially financially day', 'quickly', 'quickly inform', 'quickly inform option', 'quickly inform option medially', 'quickly inform option medially financially', 'quickly inform option medially financially day', 'inform', 'inform option', 'inform option medially', 'inform option medially financially', 'inform option medially financially day', 'option', 'option medially', 'option medially financially', 'option medially financially day', 'medially', 'medially financially', 'medially financially day', 'financially', 'financially day', 'day']",0,0,1,0.3846153846153846
172892,"I have seen him bring physical, mental, emotional and spiritual healing to many patients, including myself.",0,see bring physical mental emotional spiritual heal patient include,"['see', 'see bring', 'see bring physical', 'see bring physical mental', 'see bring physical mental emotional', 'see bring physical mental emotional spiritual', 'see bring physical mental emotional spiritual heal', 'see bring physical mental emotional spiritual heal patient', 'see bring physical mental emotional spiritual heal patient include', 'bring', 'bring physical', 'bring physical mental', 'bring physical mental emotional', 'bring physical mental emotional spiritual', 'bring physical mental emotional spiritual heal', 'bring physical mental emotional spiritual heal patient', 'bring physical mental emotional spiritual heal patient include', 'physical', 'physical mental', 'physical mental emotional', 'physical mental emotional spiritual', 'physical mental emotional spiritual heal', 'physical mental emotional spiritual heal patient', 'physical mental emotional spiritual heal patient include', 'mental', 'mental emotional', 'mental emotional spiritual', 'mental emotional spiritual heal', 'mental emotional spiritual heal patient', 'mental emotional spiritual heal patient include', 'emotional', 'emotional spiritual', 'emotional spiritual heal', 'emotional spiritual heal patient', 'emotional spiritual heal patient include', 'spiritual', 'spiritual heal', 'spiritual heal patient', 'spiritual heal patient include', 'heal', 'heal patient', 'heal patient include', 'patient', 'patient include', 'include']",0,0,1,0.3846153846153846
103902,After my first event procedure I see a big improvement in my legs.,0,event procedure big improvement leg,"['event', 'event procedure', 'event procedure big', 'event procedure big improvement', 'event procedure big improvement leg', 'procedure', 'procedure big', 'procedure big improvement', 'procedure big improvement leg', 'big', 'big improvement', 'big improvement leg', 'improvement', 'improvement leg', 'leg']",1,0,0,0.3846153846153846
89803,and facial improvement is amazing.,0,facial improvement amaze,"['facial', 'facial improvement', 'facial improvement amaze', 'improvement', 'improvement amaze', 'amaze']",1,0,0,0.3846153846153846
178974,"The MRI was conducted two days later and the Dr saw me the same afternoon,",0,mister conduct dr see afternoon,"['mister', 'mister conduct', 'mister conduct dr', 'mister conduct dr see', 'mister conduct dr see afternoon', 'conduct', 'conduct dr', 'conduct dr see', 'conduct dr see afternoon', 'dr', 'dr see', 'dr see afternoon', 'see', 'see afternoon', 'afternoon']",0,0,1,0.3846153846153846
74156,The only problem is the waiting time you will never be seen at your appointment time.,1,problem wait time see appointment time,"['problem', 'problem wait', 'problem wait time', 'problem wait time see', 'problem wait time see appointment', 'problem wait time see appointment time', 'wait', 'wait time', 'wait time see', 'wait time see appointment', 'wait time see appointment time', 'time', 'time see', 'time see appointment', 'time see appointment time', 'see', 'see appointment', 'see appointment time', 'appointment', 'appointment time', 'time']",0,0,1,0.3846153846153846
141152,but she saw me and came say hi to me ask me how was my trip .,0,see come hello ask trip,"['see', 'see come', 'see come hello', 'see come hello ask', 'see come hello ask trip', 'come', 'come hello', 'come hello ask', 'come hello ask trip', 'hello', 'hello ask', 'hello ask trip', 'ask', 'ask trip', 'trip']",0,0,1,0.3846153846153846
161611,"and just referred me to see a dermatologist, WHICH I'VE ALREADY BEEN DOING BEFORE SEEING HIM FOR A RE-EVAL!",1,refer dermatologist ve see reveal,"['refer', 'refer dermatologist', 'refer dermatologist ve', 'refer dermatologist ve see', 'refer dermatologist ve see reveal', 'dermatologist', 'dermatologist ve', 'dermatologist ve see', 'dermatologist ve see reveal', 've', 've see', 've see reveal', 'see', 'see reveal', 'reveal']",0,0,1,0.3846153846153846
84957,I wouldn't think of seeing another ENT.,0,think see go,"['think', 'think see', 'think see go', 'see', 'see go', 'go']",0,0,1,0.3846153846153846
68640,but I was thankful that we could be seen early.,0,grateful see early,"['grateful', 'grateful see', 'grateful see early', 'see', 'see early', 'early']",0,0,1,0.3846153846153846
60683,I was delighted by the fact that she cared about someone she'd never seen before.,0,delight fact care shed see,"['delight', 'delight fact', 'delight fact care', 'delight fact care shed', 'delight fact care shed see', 'fact', 'fact care', 'fact care shed', 'fact care shed see', 'care', 'care shed', 'care shed see', 'shed', 'shed see', 'see']",0,0,1,0.3846153846153846
88727,I saw results in clearing up my adult acne,0,see result clear adult acne,"['see', 'see result', 'see result clear', 'see result clear adult', 'see result clear adult acne', 'result', 'result clear', 'result clear adult', 'result clear adult acne', 'clear', 'clear adult', 'clear adult acne', 'adult', 'adult acne', 'acne']",0,0,1,0.3846153846153846
142467,I have seen her for many years for my filler and Botox needs.,0,see filler need,"['see', 'see filler', 'see filler need', 'filler', 'filler need', 'need']",0,0,1,0.3846153846153846
154358,One of the worst doctors I've seen!,1,bad doctor ve see,"['bad', 'bad doctor', 'bad doctor ve', 'bad doctor ve see', 'doctor', 'doctor ve', 'doctor ve see', 've', 've see', 'see']",0,0,1,0.3846153846153846
114540,"Although I was there for nearly two hours, I was seen by a doctor for less than five minutes.",1,see doctor,"['see', 'see doctor', 'doctor']",0,0,1,0.3846153846153846
145232,He takes time with his patients and is by far the most knowledgeable and skilled plastic surgeon I've ever saw.,0,take time patient far knowledgeable skilled plastic surgeon ve see,"['take', 'take time', 'take time patient', 'take time patient far', 'take time patient far knowledgeable', 'take time patient far knowledgeable skilled', 'take time patient far knowledgeable skilled plastic', 'take time patient far knowledgeable skilled plastic surgeon', 'take time patient far knowledgeable skilled plastic surgeon ve', 'take time patient far knowledgeable skilled plastic surgeon ve see', 'time', 'time patient', 'time patient far', 'time patient far knowledgeable', 'time patient far knowledgeable skilled', 'time patient far knowledgeable skilled plastic', 'time patient far knowledgeable skilled plastic surgeon', 'time patient far knowledgeable skilled plastic surgeon ve', 'time patient far knowledgeable skilled plastic surgeon ve see', 'patient', 'patient far', 'patient far knowledgeable', 'patient far knowledgeable skilled', 'patient far knowledgeable skilled plastic', 'patient far knowledgeable skilled plastic surgeon', 'patient far knowledgeable skilled plastic surgeon ve', 'patient far knowledgeable skilled plastic surgeon ve see', 'far', 'far knowledgeable', 'far knowledgeable skilled', 'far knowledgeable skilled plastic', 'far knowledgeable skilled plastic surgeon', 'far knowledgeable skilled plastic surgeon ve', 'far knowledgeable skilled plastic surgeon ve see', 'knowledgeable', 'knowledgeable skilled', 'knowledgeable skilled plastic', 'knowledgeable skilled plastic surgeon', 'knowledgeable skilled plastic surgeon ve', 'knowledgeable skilled plastic surgeon ve see', 'skilled', 'skilled plastic', 'skilled plastic surgeon', 'skilled plastic surgeon ve', 'skilled plastic surgeon ve see', 'plastic', 'plastic surgeon', 'plastic surgeon ve', 'plastic surgeon ve see', 'surgeon', 'surgeon ve', 'surgeon ve see', 've', 've see', 'see']",0,0,1,0.3846153846153846
134880,"I saw Dr. Krishnan, who is extremely knowledgeable with exceptional bedside manners.",0,see extremely knowledgeable exceptional bedside manner,"['see', 'see extremely', 'see extremely knowledgeable', 'see extremely knowledgeable exceptional', 'see extremely knowledgeable exceptional bedside', 'see extremely knowledgeable exceptional bedside manner', 'extremely', 'extremely knowledgeable', 'extremely knowledgeable exceptional', 'extremely knowledgeable exceptional bedside', 'extremely knowledgeable exceptional bedside manner', 'knowledgeable', 'knowledgeable exceptional', 'knowledgeable exceptional bedside', 'knowledgeable exceptional bedside manner', 'exceptional', 'exceptional bedside', 'exceptional bedside manner', 'bedside', 'bedside manner', 'manner']",0,0,1,0.3846153846153846
188903,so I saw the young lady and I asked her how much longer and she sent the clinic manager again,1,see young lady ask long send clinic manager,"['see', 'see young', 'see young lady', 'see young lady ask', 'see young lady ask long', 'see young lady ask long send', 'see young lady ask long send clinic', 'see young lady ask long send clinic manager', 'young', 'young lady', 'young lady ask', 'young lady ask long', 'young lady ask long send', 'young lady ask long send clinic', 'young lady ask long send clinic manager', 'lady', 'lady ask', 'lady ask long', 'lady ask long send', 'lady ask long send clinic', 'lady ask long send clinic manager', 'ask', 'ask long', 'ask long send', 'ask long send clinic', 'ask long send clinic manager', 'long', 'long send', 'long send clinic', 'long send clinic manager', 'send', 'send clinic', 'send clinic manager', 'clinic', 'clinic manager', 'manager']",0,0,1,0.3846153846153846
