commentId,comment,classification,comment_processed,word_phrase_list,silk,flower,light,form,date,similarity_score
83638,The patients form such a great connection with Dr. Schlesinger,0,patient form great connection,"['patient', 'patient form', 'patient form great', 'patient form great connection', 'form', 'form great', 'form great connection', 'great', 'great connection', 'connection']",0,0,0,1,0,0.08196721311475409
101450,His office is extremely clean and up to date with the latest technology.,0,office extremely clean date late technology,"['office', 'office extremely', 'office extremely clean', 'office extremely clean date', 'office extremely clean date late', 'office extremely clean date late technology', 'extremely', 'extremely clean', 'extremely clean date', 'extremely clean date late', 'extremely clean date late technology', 'clean', 'clean date', 'clean date late', 'clean date late technology', 'date', 'date late', 'date late technology', 'late', 'late technology', 'technology']",0,0,0,0,1,0.08196721311475409
123338,i needed to pay out of pocket for my medications because she wasn't going to fill out my insurance authorization forms.,1,need pay pocket meditation go fill insurance authorization form,"['need', 'need pay', 'need pay pocket', 'need pay pocket meditation', 'need pay pocket meditation go', 'need pay pocket meditation go fill', 'need pay pocket meditation go fill insurance', 'need pay pocket meditation go fill insurance authorization', 'need pay pocket meditation go fill insurance authorization form', 'pay', 'pay pocket', 'pay pocket meditation', 'pay pocket meditation go', 'pay pocket meditation go fill', 'pay pocket meditation go fill insurance', 'pay pocket meditation go fill insurance authorization', 'pay pocket meditation go fill insurance authorization form', 'pocket', 'pocket meditation', 'pocket meditation go', 'pocket meditation go fill', 'pocket meditation go fill insurance', 'pocket meditation go fill insurance authorization', 'pocket meditation go fill insurance authorization form', 'meditation', 'meditation go', 'meditation go fill', 'meditation go fill insurance', 'meditation go fill insurance authorization', 'meditation go fill insurance authorization form', 'go', 'go fill', 'go fill insurance', 'go fill insurance authorization', 'go fill insurance authorization form', 'fill', 'fill insurance', 'fill insurance authorization', 'fill insurance authorization form', 'insurance', 'insurance authorization', 'insurance authorization form', 'authorization', 'authorization form', 'form']",0,0,0,1,0,0.08196721311475409
189788,"Dr. Long likes to create her own rules for treatment, not following up to date research.",1,like create rule treatment follow date research,"['like', 'like create', 'like create rule', 'like create rule treatment', 'like create rule treatment follow', 'like create rule treatment follow date', 'like create rule treatment follow date research', 'create', 'create rule', 'create rule treatment', 'create rule treatment follow', 'create rule treatment follow date', 'create rule treatment follow date research', 'rule', 'rule treatment', 'rule treatment follow', 'rule treatment follow date', 'rule treatment follow date research', 'treatment', 'treatment follow', 'treatment follow date', 'treatment follow date research', 'follow', 'follow date', 'follow date research', 'date', 'date research', 'research']",0,0,0,0,1,0.08196721311475409
177174,They up dated their policies and allowed those whom were afraid to wear masks and the staff did also.,0,date policy allow afraid wear mass staff,"['date', 'date policy', 'date policy allow', 'date policy allow afraid', 'date policy allow afraid wear', 'date policy allow afraid wear mass', 'date policy allow afraid wear mass staff', 'policy', 'policy allow', 'policy allow afraid', 'policy allow afraid wear', 'policy allow afraid wear mass', 'policy allow afraid wear mass staff', 'allow', 'allow afraid', 'allow afraid wear', 'allow afraid wear mass', 'allow afraid wear mass staff', 'afraid', 'afraid wear', 'afraid wear mass', 'afraid wear mass staff', 'wear', 'wear mass', 'wear mass staff', 'mass', 'mass staff', 'staff']",0,0,0,0,1,0.08196721311475409
73500,I really hate having to fill out the same forms every time I go to a different doctor in your system.,1,hate have fill form time different doctor system,"['hate', 'hate have', 'hate have fill', 'hate have fill form', 'hate have fill form time', 'hate have fill form time different', 'hate have fill form time different doctor', 'hate have fill form time different doctor system', 'have', 'have fill', 'have fill form', 'have fill form time', 'have fill form time different', 'have fill form time different doctor', 'have fill form time different doctor system', 'fill', 'fill form', 'fill form time', 'fill form time different', 'fill form time different doctor', 'fill form time different doctor system', 'form', 'form time', 'form time different', 'form time different doctor', 'form time different doctor system', 'time', 'time different', 'time different doctor', 'time different doctor system', 'different', 'different doctor', 'different doctor system', 'doctor', 'doctor system', 'system']",0,0,0,1,0,0.08196721311475409
96306,so as to minimize the discomfort while I waited for the surgery date.,0,minimize discomfort wait surgery date,"['minimize', 'minimize discomfort', 'minimize discomfort wait', 'minimize discomfort wait surgery', 'minimize discomfort wait surgery date', 'discomfort', 'discomfort wait', 'discomfort wait surgery', 'discomfort wait surgery date', 'wait', 'wait surgery', 'wait surgery date', 'surgery', 'surgery date', 'date']",0,0,0,0,1,0.08196721311475409
181028,"I feel lighter, happier and even younger because my breasts look like when",0,feel light happy young breast look like,"['feel', 'feel light', 'feel light happy', 'feel light happy young', 'feel light happy young breast', 'feel light happy young breast look', 'feel light happy young breast look like', 'light', 'light happy', 'light happy young', 'light happy young breast', 'light happy young breast look', 'light happy young breast look like', 'happy', 'happy young', 'happy young breast', 'happy young breast look', 'happy young breast look like', 'young', 'young breast', 'young breast look', 'young breast look like', 'breast', 'breast look', 'breast look like', 'look', 'look like', 'like']",0,0,1,0,0,0.08196721311475409
175443,"Meanwhile, my daughter goes off to college and moves into her dorm on September 1st, excited, confident,",0,daughter go college move form st excite confident,"['daughter', 'daughter go', 'daughter go college', 'daughter go college move', 'daughter go college move form', 'daughter go college move form st', 'daughter go college move form st excite', 'daughter go college move form st excite confident', 'go', 'go college', 'go college move', 'go college move form', 'go college move form st', 'go college move form st excite', 'go college move form st excite confident', 'college', 'college move', 'college move form', 'college move form st', 'college move form st excite', 'college move form st excite confident', 'move', 'move form', 'move form st', 'move form st excite', 'move form st excite confident', 'form', 'form st', 'form st excite', 'form st excite confident', 'st', 'st excite', 'st excite confident', 'excite', 'excite confident', 'confident']",0,0,0,1,0,0.08196721311475409
146519,they will call me with a date- I called at least 3 x's kept being told the same excuse- Finally!,1,date call keep tell excuse finally,"['date', 'date call', 'date call keep', 'date call keep tell', 'date call keep tell excuse', 'date call keep tell excuse finally', 'call', 'call keep', 'call keep tell', 'call keep tell excuse', 'call keep tell excuse finally', 'keep', 'keep tell', 'keep tell excuse', 'keep tell excuse finally', 'tell', 'tell excuse', 'tell excuse finally', 'excuse', 'excuse finally', 'finally']",0,0,0,0,1,0.08196721311475409
160108,They have the nerve to take $50 from you to fill out disability forms.,1,nerve fill disability form,"['nerve', 'nerve fill', 'nerve fill disability', 'nerve fill disability form', 'fill', 'fill disability', 'fill disability form', 'disability', 'disability form', 'form']",0,0,0,1,0,0.08196721311475409
101541,But the blue light therapy Dr. Woliner recommended cleared it up within 2 weeks,0,blue light therapy dr oliver recommend clear,"['blue', 'blue light', 'blue light therapy', 'blue light therapy dr', 'blue light therapy dr oliver', 'blue light therapy dr oliver recommend', 'blue light therapy dr oliver recommend clear', 'light', 'light therapy', 'light therapy dr', 'light therapy dr oliver', 'light therapy dr oliver recommend', 'light therapy dr oliver recommend clear', 'therapy', 'therapy dr', 'therapy dr oliver', 'therapy dr oliver recommend', 'therapy dr oliver recommend clear', 'dr', 'dr oliver', 'dr oliver recommend', 'dr oliver recommend clear', 'oliver', 'oliver recommend', 'oliver recommend clear', 'recommend', 'recommend clear', 'clear']",0,0,1,0,0,0.08196721311475409
169935,"Everything was quick , including waiting in the waiting room and filling out forms.",0,quick include wait wait room fill form,"['quick', 'quick include', 'quick include wait', 'quick include wait wait', 'quick include wait wait room', 'quick include wait wait room fill', 'quick include wait wait room fill form', 'include', 'include wait', 'include wait wait', 'include wait wait room', 'include wait wait room fill', 'include wait wait room fill form', 'wait', 'wait wait', 'wait wait room', 'wait wait room fill', 'wait wait room fill form', 'wait', 'wait room', 'wait room fill', 'wait room fill form', 'room', 'room fill', 'room fill form', 'fill', 'fill form', 'form']",0,0,0,1,0,0.08196721311475409
100596,"I had the Sciton BBL (broadband light, a type of IPL) with Donna Fay and I thought it really helped with my hyperpigmentation problem.",0,action bal broadband light type ill think help hyperpigmentation problem,"['action', 'action bal', 'action bal broadband', 'action bal broadband light', 'action bal broadband light type', 'action bal broadband light type ill', 'action bal broadband light type ill think', 'action bal broadband light type ill think help', 'action bal broadband light type ill think help hyperpigmentation', 'action bal broadband light type ill think help hyperpigmentation problem', 'bal', 'bal broadband', 'bal broadband light', 'bal broadband light type', 'bal broadband light type ill', 'bal broadband light type ill think', 'bal broadband light type ill think help', 'bal broadband light type ill think help hyperpigmentation', 'bal broadband light type ill think help hyperpigmentation problem', 'broadband', 'broadband light', 'broadband light type', 'broadband light type ill', 'broadband light type ill think', 'broadband light type ill think help', 'broadband light type ill think help hyperpigmentation', 'broadband light type ill think help hyperpigmentation problem', 'light', 'light type', 'light type ill', 'light type ill think', 'light type ill think help', 'light type ill think help hyperpigmentation', 'light type ill think help hyperpigmentation problem', 'type', 'type ill', 'type ill think', 'type ill think help', 'type ill think help hyperpigmentation', 'type ill think help hyperpigmentation problem', 'ill', 'ill think', 'ill think help', 'ill think help hyperpigmentation', 'ill think help hyperpigmentation problem', 'think', 'think help', 'think help hyperpigmentation', 'think help hyperpigmentation problem', 'help', 'help hyperpigmentation', 'help hyperpigmentation problem', 'hyperpigmentation', 'hyperpigmentation problem', 'problem']",0,0,1,0,0,0.08196721311475409
67513,Sometimes a mix up of dates to come in.,1,mix date come,"['mix', 'mix date', 'mix date come', 'date', 'date come', 'come']",0,0,0,0,1,0.08196721311475409
145586,I even received a beautiful flower arrangement after being home for a few hours.,0,receive beautiful flower arrangement home,"['receive', 'receive beautiful', 'receive beautiful flower', 'receive beautiful flower arrangement', 'receive beautiful flower arrangement home', 'beautiful', 'beautiful flower', 'beautiful flower arrangement', 'beautiful flower arrangement home', 'flower', 'flower arrangement', 'flower arrangement home', 'arrangement', 'arrangement home', 'home']",0,1,0,0,0,0.08196721311475409
181126,I then asked the lady to email the forms to me which she did.,0,ask lady e-mail form,"['ask', 'ask lady', 'ask lady e-mail', 'ask lady e-mail form', 'lady', 'lady e-mail', 'lady e-mail form', 'e-mail', 'e-mail form', 'form']",0,0,0,1,0,0.08196721311475409
73691,Equipment is all up to date.,0,equipment date,"['equipment', 'equipment date', 'date']",0,0,0,0,1,0.08196721311475409
117982,"Two years ago, I was diagnosed with a very aggressive form of breast cancer.",1,diagnose aggressive form breast cancer,"['diagnose', 'diagnose aggressive', 'diagnose aggressive form', 'diagnose aggressive form breast', 'diagnose aggressive form breast cancer', 'aggressive', 'aggressive form', 'aggressive form breast', 'aggressive form breast cancer', 'form', 'form breast', 'form breast cancer', 'breast', 'breast cancer', 'cancer']",0,0,0,1,0,0.08196721311475409
145686,He has botched sooooooo many people Go to someone who actually is up to date on his practices.,1,mottle sooooooo people actually date practice,"['mottle', 'mottle sooooooo', 'mottle sooooooo people', 'mottle sooooooo people actually', 'mottle sooooooo people actually date', 'mottle sooooooo people actually date practice', 'sooooooo', 'sooooooo people', 'sooooooo people actually', 'sooooooo people actually date', 'sooooooo people actually date practice', 'people', 'people actually', 'people actually date', 'people actually date practice', 'actually', 'actually date', 'actually date practice', 'date', 'date practice', 'practice']",0,0,0,0,1,0.08196721311475409
159336,"As we waited patiently they asked us to fill out a form, majority of the info needed the nursing home had.",1,wait patiently ask fill form majority need nurse home,"['wait', 'wait patiently', 'wait patiently ask', 'wait patiently ask fill', 'wait patiently ask fill form', 'wait patiently ask fill form majority', 'wait patiently ask fill form majority need', 'wait patiently ask fill form majority need nurse', 'wait patiently ask fill form majority need nurse home', 'patiently', 'patiently ask', 'patiently ask fill', 'patiently ask fill form', 'patiently ask fill form majority', 'patiently ask fill form majority need', 'patiently ask fill form majority need nurse', 'patiently ask fill form majority need nurse home', 'ask', 'ask fill', 'ask fill form', 'ask fill form majority', 'ask fill form majority need', 'ask fill form majority need nurse', 'ask fill form majority need nurse home', 'fill', 'fill form', 'fill form majority', 'fill form majority need', 'fill form majority need nurse', 'fill form majority need nurse home', 'form', 'form majority', 'form majority need', 'form majority need nurse', 'form majority need nurse home', 'majority', 'majority need', 'majority need nurse', 'majority need nurse home', 'need', 'need nurse', 'need nurse home', 'nurse', 'nurse home', 'home']",0,0,0,1,0,0.08196721311475409
112897,"She follows up on any issue you bring to her, large or small and finds the right doctors to help form a diagnosis.",0,follow issue bring large small find right doctor help form diagnosis,"['follow', 'follow issue', 'follow issue bring', 'follow issue bring large', 'follow issue bring large small', 'follow issue bring large small find', 'follow issue bring large small find right', 'follow issue bring large small find right doctor', 'follow issue bring large small find right doctor help', 'follow issue bring large small find right doctor help form', 'follow issue bring large small find right doctor help form diagnosis', 'issue', 'issue bring', 'issue bring large', 'issue bring large small', 'issue bring large small find', 'issue bring large small find right', 'issue bring large small find right doctor', 'issue bring large small find right doctor help', 'issue bring large small find right doctor help form', 'issue bring large small find right doctor help form diagnosis', 'bring', 'bring large', 'bring large small', 'bring large small find', 'bring large small find right', 'bring large small find right doctor', 'bring large small find right doctor help', 'bring large small find right doctor help form', 'bring large small find right doctor help form diagnosis', 'large', 'large small', 'large small find', 'large small find right', 'large small find right doctor', 'large small find right doctor help', 'large small find right doctor help form', 'large small find right doctor help form diagnosis', 'small', 'small find', 'small find right', 'small find right doctor', 'small find right doctor help', 'small find right doctor help form', 'small find right doctor help form diagnosis', 'find', 'find right', 'find right doctor', 'find right doctor help', 'find right doctor help form', 'find right doctor help form diagnosis', 'right', 'right doctor', 'right doctor help', 'right doctor help form', 'right doctor help form diagnosis', 'doctor', 'doctor help', 'doctor help form', 'doctor help form diagnosis', 'help', 'help form', 'help form diagnosis', 'form', 'form diagnosis', 'diagnosis']",0,0,0,1,0,0.08196721311475409
146583,I wanted to share that if it wasnt for Laser Genesis and silk peels my skin would probably be all over the place!,0,want share laser genesis silk feel skin probably place,"['want', 'want share', 'want share laser', 'want share laser genesis', 'want share laser genesis silk', 'want share laser genesis silk feel', 'want share laser genesis silk feel skin', 'want share laser genesis silk feel skin probably', 'want share laser genesis silk feel skin probably place', 'share', 'share laser', 'share laser genesis', 'share laser genesis silk', 'share laser genesis silk feel', 'share laser genesis silk feel skin', 'share laser genesis silk feel skin probably', 'share laser genesis silk feel skin probably place', 'laser', 'laser genesis', 'laser genesis silk', 'laser genesis silk feel', 'laser genesis silk feel skin', 'laser genesis silk feel skin probably', 'laser genesis silk feel skin probably place', 'genesis', 'genesis silk', 'genesis silk feel', 'genesis silk feel skin', 'genesis silk feel skin probably', 'genesis silk feel skin probably place', 'silk', 'silk feel', 'silk feel skin', 'silk feel skin probably', 'silk feel skin probably place', 'feel', 'feel skin', 'feel skin probably', 'feel skin probably place', 'skin', 'skin probably', 'skin probably place', 'probably', 'probably place', 'place']",1,0,0,0,0,0.08196721311475409
148406,Dr. Halaas used silk ( I later found out its the wrong fillet,1,silk late find wrong fill,"['silk', 'silk late', 'silk late find', 'silk late find wrong', 'silk late find wrong fill', 'late', 'late find', 'late find wrong', 'late find wrong fill', 'find', 'find wrong', 'find wrong fill', 'wrong', 'wrong fill', 'fill']",1,0,0,0,0,0.08196721311475409
94727,I would definitely come back to Dr. Silk in a heartbeat if i ever decide on getting any other cosmetic surgery.,0,decidedly come dr silk dear decide get cosmetic surgery,"['decidedly', 'decidedly come', 'decidedly come dr', 'decidedly come dr silk', 'decidedly come dr silk dear', 'decidedly come dr silk dear decide', 'decidedly come dr silk dear decide get', 'decidedly come dr silk dear decide get cosmetic', 'decidedly come dr silk dear decide get cosmetic surgery', 'come', 'come dr', 'come dr silk', 'come dr silk dear', 'come dr silk dear decide', 'come dr silk dear decide get', 'come dr silk dear decide get cosmetic', 'come dr silk dear decide get cosmetic surgery', 'dr', 'dr silk', 'dr silk dear', 'dr silk dear decide', 'dr silk dear decide get', 'dr silk dear decide get cosmetic', 'dr silk dear decide get cosmetic surgery', 'silk', 'silk dear', 'silk dear decide', 'silk dear decide get', 'silk dear decide get cosmetic', 'silk dear decide get cosmetic surgery', 'dear', 'dear decide', 'dear decide get', 'dear decide get cosmetic', 'dear decide get cosmetic surgery', 'decide', 'decide get', 'decide get cosmetic', 'decide get cosmetic surgery', 'get', 'get cosmetic', 'get cosmetic surgery', 'cosmetic', 'cosmetic surgery', 'surgery']",1,0,0,0,0,0.08196721311475409
148407,Hard to get an appointment for followup appointments within a timely period without pushing for a date.,1,hard appointment follow appointment timely period push date,"['hard', 'hard appointment', 'hard appointment follow', 'hard appointment follow appointment', 'hard appointment follow appointment timely', 'hard appointment follow appointment timely period', 'hard appointment follow appointment timely period push', 'hard appointment follow appointment timely period push date', 'appointment', 'appointment follow', 'appointment follow appointment', 'appointment follow appointment timely', 'appointment follow appointment timely period', 'appointment follow appointment timely period push', 'appointment follow appointment timely period push date', 'follow', 'follow appointment', 'follow appointment timely', 'follow appointment timely period', 'follow appointment timely period push', 'follow appointment timely period push date', 'appointment', 'appointment timely', 'appointment timely period', 'appointment timely period push', 'appointment timely period push date', 'timely', 'timely period', 'timely period push', 'timely period push date', 'period', 'period push', 'period push date', 'push', 'push date', 'date']",0,0,0,0,1,0.08196721311475409
67090,The manner is delighting me.,0,manner light,"['manner', 'manner light', 'light']",0,0,1,0,0,0.08196721311475409
179836,"were dated for, he started examining (my after photos thinking they were my before photos) he basically admitted",1,date start examine photograph think photograph basically admit,"['date', 'date start', 'date start examine', 'date start examine photograph', 'date start examine photograph think', 'date start examine photograph think photograph', 'date start examine photograph think photograph basically', 'date start examine photograph think photograph basically admit', 'start', 'start examine', 'start examine photograph', 'start examine photograph think', 'start examine photograph think photograph', 'start examine photograph think photograph basically', 'start examine photograph think photograph basically admit', 'examine', 'examine photograph', 'examine photograph think', 'examine photograph think photograph', 'examine photograph think photograph basically', 'examine photograph think photograph basically admit', 'photograph', 'photograph think', 'photograph think photograph', 'photograph think photograph basically', 'photograph think photograph basically admit', 'think', 'think photograph', 'think photograph basically', 'think photograph basically admit', 'photograph', 'photograph basically', 'photograph basically admit', 'basically', 'basically admit', 'admit']",0,0,0,0,1,0.08196721311475409
168581,No entiendo que puedan recomendar un procedimiento cuando no te han visto en persona pues las fotos nada tienen que ver con la realidad.,1,entiendo que sudan recomendar procedimiento undo tellurium view en person plutonium lanthanum form que five con realize,"['entiendo', 'entiendo que', 'entiendo que sudan', 'entiendo que sudan recomendar', 'entiendo que sudan recomendar procedimiento', 'entiendo que sudan recomendar procedimiento undo', 'entiendo que sudan recomendar procedimiento undo tellurium', 'entiendo que sudan recomendar procedimiento undo tellurium view', 'entiendo que sudan recomendar procedimiento undo tellurium view en', 'entiendo que sudan recomendar procedimiento undo tellurium view en person', 'entiendo que sudan recomendar procedimiento undo tellurium view en person plutonium', 'entiendo que sudan recomendar procedimiento undo tellurium view en person plutonium lanthanum', 'entiendo que sudan recomendar procedimiento undo tellurium view en person plutonium lanthanum form', 'entiendo que sudan recomendar procedimiento undo tellurium view en person plutonium lanthanum form que', 'entiendo que sudan recomendar procedimiento undo tellurium view en person plutonium lanthanum form que five', 'entiendo que sudan recomendar procedimiento undo tellurium view en person plutonium lanthanum form que five con', 'entiendo que sudan recomendar procedimiento undo tellurium view en person plutonium lanthanum form que five con realize', 'que', 'que sudan', 'que sudan recomendar', 'que sudan recomendar procedimiento', 'que sudan recomendar procedimiento undo', 'que sudan recomendar procedimiento undo tellurium', 'que sudan recomendar procedimiento undo tellurium view', 'que sudan recomendar procedimiento undo tellurium view en', 'que sudan recomendar procedimiento undo tellurium view en person', 'que sudan recomendar procedimiento undo tellurium view en person plutonium', 'que sudan recomendar procedimiento undo tellurium view en person plutonium lanthanum', 'que sudan recomendar procedimiento undo tellurium view en person plutonium lanthanum form', 'que sudan recomendar procedimiento undo tellurium view en person plutonium lanthanum form que', 'que sudan recomendar procedimiento undo tellurium view en person plutonium lanthanum form que five', 'que sudan recomendar procedimiento undo tellurium view en person plutonium lanthanum form que five con', 'que sudan recomendar procedimiento undo tellurium view en person plutonium lanthanum form que five con realize', 'sudan', 'sudan recomendar', 'sudan recomendar procedimiento', 'sudan recomendar procedimiento undo', 'sudan recomendar procedimiento undo tellurium', 'sudan recomendar procedimiento undo tellurium view', 'sudan recomendar procedimiento undo tellurium view en', 'sudan recomendar procedimiento undo tellurium view en person', 'sudan recomendar procedimiento undo tellurium view en person plutonium', 'sudan recomendar procedimiento undo tellurium view en person plutonium lanthanum', 'sudan recomendar procedimiento undo tellurium view en person plutonium lanthanum form', 'sudan recomendar procedimiento undo tellurium view en person plutonium lanthanum form que', 'sudan recomendar procedimiento undo tellurium view en person plutonium lanthanum form que five', 'sudan recomendar procedimiento undo tellurium view en person plutonium lanthanum form que five con', 'sudan recomendar procedimiento undo tellurium view en person plutonium lanthanum form que five con realize', 'recomendar', 'recomendar procedimiento', 'recomendar procedimiento undo', 'recomendar procedimiento undo tellurium', 'recomendar procedimiento undo tellurium view', 'recomendar procedimiento undo tellurium view en', 'recomendar procedimiento undo tellurium view en person', 'recomendar procedimiento undo tellurium view en person plutonium', 'recomendar procedimiento undo tellurium view en person plutonium lanthanum', 'recomendar procedimiento undo tellurium view en person plutonium lanthanum form', 'recomendar procedimiento undo tellurium view en person plutonium lanthanum form que', 'recomendar procedimiento undo tellurium view en person plutonium lanthanum form que five', 'recomendar procedimiento undo tellurium view en person plutonium lanthanum form que five con', 'recomendar procedimiento undo tellurium view en person plutonium lanthanum form que five con realize', 'procedimiento', 'procedimiento undo', 'procedimiento undo tellurium', 'procedimiento undo tellurium view', 'procedimiento undo tellurium view en', 'procedimiento undo tellurium view en person', 'procedimiento undo tellurium view en person plutonium', 'procedimiento undo tellurium view en person plutonium lanthanum', 'procedimiento undo tellurium view en person plutonium lanthanum form', 'procedimiento undo tellurium view en person plutonium lanthanum form que', 'procedimiento undo tellurium view en person plutonium lanthanum form que five', 'procedimiento undo tellurium view en person plutonium lanthanum form que five con', 'procedimiento undo tellurium view en person plutonium lanthanum form que five con realize', 'undo', 'undo tellurium', 'undo tellurium view', 'undo tellurium view en', 'undo tellurium view en person', 'undo tellurium view en person plutonium', 'undo tellurium view en person plutonium lanthanum', 'undo tellurium view en person plutonium lanthanum form', 'undo tellurium view en person plutonium lanthanum form que', 'undo tellurium view en person plutonium lanthanum form que five', 'undo tellurium view en person plutonium lanthanum form que five con', 'undo tellurium view en person plutonium lanthanum form que five con realize', 'tellurium', 'tellurium view', 'tellurium view en', 'tellurium view en person', 'tellurium view en person plutonium', 'tellurium view en person plutonium lanthanum', 'tellurium view en person plutonium lanthanum form', 'tellurium view en person plutonium lanthanum form que', 'tellurium view en person plutonium lanthanum form que five', 'tellurium view en person plutonium lanthanum form que five con', 'tellurium view en person plutonium lanthanum form que five con realize', 'view', 'view en', 'view en person', 'view en person plutonium', 'view en person plutonium lanthanum', 'view en person plutonium lanthanum form', 'view en person plutonium lanthanum form que', 'view en person plutonium lanthanum form que five', 'view en person plutonium lanthanum form que five con', 'view en person plutonium lanthanum form que five con realize', 'en', 'en person', 'en person plutonium', 'en person plutonium lanthanum', 'en person plutonium lanthanum form', 'en person plutonium lanthanum form que', 'en person plutonium lanthanum form que five', 'en person plutonium lanthanum form que five con', 'en person plutonium lanthanum form que five con realize', 'person', 'person plutonium', 'person plutonium lanthanum', 'person plutonium lanthanum form', 'person plutonium lanthanum form que', 'person plutonium lanthanum form que five', 'person plutonium lanthanum form que five con', 'person plutonium lanthanum form que five con realize', 'plutonium', 'plutonium lanthanum', 'plutonium lanthanum form', 'plutonium lanthanum form que', 'plutonium lanthanum form que five', 'plutonium lanthanum form que five con', 'plutonium lanthanum form que five con realize', 'lanthanum', 'lanthanum form', 'lanthanum form que', 'lanthanum form que five', 'lanthanum form que five con', 'lanthanum form que five con realize', 'form', 'form que', 'form que five', 'form que five con', 'form que five con realize', 'que', 'que five', 'que five con', 'que five con realize', 'five', 'five con', 'five con realize', 'con', 'con realize', 'realize']",0,0,0,1,0,0.08196721311475409
134766,I have a new form of confidence after the surgery and do not regret a single thing.,0,new form confidence surgery regret single thing,"['new', 'new form', 'new form confidence', 'new form confidence surgery', 'new form confidence surgery regret', 'new form confidence surgery regret single', 'new form confidence surgery regret single thing', 'form', 'form confidence', 'form confidence surgery', 'form confidence surgery regret', 'form confidence surgery regret single', 'form confidence surgery regret single thing', 'confidence', 'confidence surgery', 'confidence surgery regret', 'confidence surgery regret single', 'confidence surgery regret single thing', 'surgery', 'surgery regret', 'surgery regret single', 'surgery regret single thing', 'regret', 'regret single', 'regret single thing', 'single', 'single thing', 'thing']",0,0,0,1,0,0.08196721311475409
121708,Within 1 week of the date of my consultation I was able to get my surgery done.,0,week date consultation able surgery,"['week', 'week date', 'week date consultation', 'week date consultation able', 'week date consultation able surgery', 'date', 'date consultation', 'date consultation able', 'date consultation able surgery', 'consultation', 'consultation able', 'consultation able surgery', 'able', 'able surgery', 'surgery']",0,0,0,0,1,0.08196721311475409
181741,Lizaya at checkout was just a light.,0,liza checkout light,"['liza', 'liza checkout', 'liza checkout light', 'checkout', 'checkout light', 'light']",0,0,1,0,0,0.08196721311475409
107647,The online Patient Information forms are arduous to put it mildly.,1,on-line patient information form arduous mildly,"['on-line', 'on-line patient', 'on-line patient information', 'on-line patient information form', 'on-line patient information form arduous', 'on-line patient information form arduous mildly', 'patient', 'patient information', 'patient information form', 'patient information form arduous', 'patient information form arduous mildly', 'information', 'information form', 'information form arduous', 'information form arduous mildly', 'form', 'form arduous', 'form arduous mildly', 'arduous', 'arduous mildly', 'mildly']",0,0,0,1,0,0.08196721311475409
87312,I feel this is a form of elder abuse.,1,feel form elder abuse,"['feel', 'feel form', 'feel form elder', 'feel form elder abuse', 'form', 'form elder', 'form elder abuse', 'elder', 'elder abuse', 'abuse']",0,0,0,1,0,0.08196721311475409
154401,Dr. Tittle is an artist who uses liposuction to scult new body forms.,0,artist u liposuction scut new body form,"['artist', 'artist u', 'artist u liposuction', 'artist u liposuction scut', 'artist u liposuction scut new', 'artist u liposuction scut new body', 'artist u liposuction scut new body form', 'u', 'u liposuction', 'u liposuction scut', 'u liposuction scut new', 'u liposuction scut new body', 'u liposuction scut new body form', 'liposuction', 'liposuction scut', 'liposuction scut new', 'liposuction scut new body', 'liposuction scut new body form', 'scut', 'scut new', 'scut new body', 'scut new body form', 'new', 'new body', 'new body form', 'body', 'body form', 'form']",0,0,0,1,0,0.08196721311475409
115192,My pigmented areas are definitely lighter.,0,pigment area decidedly light,"['pigment', 'pigment area', 'pigment area decidedly', 'pigment area decidedly light', 'area', 'area decidedly', 'area decidedly light', 'decidedly', 'decidedly light', 'light']",0,0,1,0,0,0.08196721311475409
142382,and there was no way I could have my surgery on the dates we previously discussed.,1,way surgery date previously discuss,"['way', 'way surgery', 'way surgery date', 'way surgery date previously', 'way surgery date previously discuss', 'surgery', 'surgery date', 'surgery date previously', 'surgery date previously discuss', 'date', 'date previously', 'date previously discuss', 'previously', 'previously discuss', 'discuss']",0,0,0,0,1,0.08196721311475409
118768,"He dated my sister, who after the operation looked like a model, then left her heartbroken and homeless.",1,date sister operation look like model leave brokenhearted homeless,"['date', 'date sister', 'date sister operation', 'date sister operation look', 'date sister operation look like', 'date sister operation look like model', 'date sister operation look like model leave', 'date sister operation look like model leave brokenhearted', 'date sister operation look like model leave brokenhearted homeless', 'sister', 'sister operation', 'sister operation look', 'sister operation look like', 'sister operation look like model', 'sister operation look like model leave', 'sister operation look like model leave brokenhearted', 'sister operation look like model leave brokenhearted homeless', 'operation', 'operation look', 'operation look like', 'operation look like model', 'operation look like model leave', 'operation look like model leave brokenhearted', 'operation look like model leave brokenhearted homeless', 'look', 'look like', 'look like model', 'look like model leave', 'look like model leave brokenhearted', 'look like model leave brokenhearted homeless', 'like', 'like model', 'like model leave', 'like model leave brokenhearted', 'like model leave brokenhearted homeless', 'model', 'model leave', 'model leave brokenhearted', 'model leave brokenhearted homeless', 'leave', 'leave brokenhearted', 'leave brokenhearted homeless', 'brokenhearted', 'brokenhearted homeless', 'homeless']",0,0,0,0,1,0.08196721311475409
