commentId,comment,classification,comment_processed,word_phrase_list,mummy,mummy tuck,tuck,wonder,wrong,wrong pain,pain,similarity_score
93734,"and we wanted the new glaucoma procedure called Canaloplasty, no pain, quick recovery, no more glaucoma drops, Dr. Almallah was great, strongly recommend.",0,want new glaucoma procedure call canaloplasty pain quick recovery glaucoma drop great strongly recommend,"['want', 'want new', 'want new glaucoma', 'want new glaucoma procedure', 'want new glaucoma procedure call', 'want new glaucoma procedure call canaloplasty', 'want new glaucoma procedure call canaloplasty pain', 'want new glaucoma procedure call canaloplasty pain quick', 'want new glaucoma procedure call canaloplasty pain quick recovery', 'want new glaucoma procedure call canaloplasty pain quick recovery glaucoma', 'want new glaucoma procedure call canaloplasty pain quick recovery glaucoma drop', 'want new glaucoma procedure call canaloplasty pain quick recovery glaucoma drop great', 'want new glaucoma procedure call canaloplasty pain quick recovery glaucoma drop great strongly', 'want new glaucoma procedure call canaloplasty pain quick recovery glaucoma drop great strongly recommend', 'new', 'new glaucoma', 'new glaucoma procedure', 'new glaucoma procedure call', 'new glaucoma procedure call canaloplasty', 'new glaucoma procedure call canaloplasty pain', 'new glaucoma procedure call canaloplasty pain quick', 'new glaucoma procedure call canaloplasty pain quick recovery', 'new glaucoma procedure call canaloplasty pain quick recovery glaucoma', 'new glaucoma procedure call canaloplasty pain quick recovery glaucoma drop', 'new glaucoma procedure call canaloplasty pain quick recovery glaucoma drop great', 'new glaucoma procedure call canaloplasty pain quick recovery glaucoma drop great strongly', 'new glaucoma procedure call canaloplasty pain quick recovery glaucoma drop great strongly recommend', 'glaucoma', 'glaucoma procedure', 'glaucoma procedure call', 'glaucoma procedure call canaloplasty', 'glaucoma procedure call canaloplasty pain', 'glaucoma procedure call canaloplasty pain quick', 'glaucoma procedure call canaloplasty pain quick recovery', 'glaucoma procedure call canaloplasty pain quick recovery glaucoma', 'glaucoma procedure call canaloplasty pain quick recovery glaucoma drop', 'glaucoma procedure call canaloplasty pain quick recovery glaucoma drop great', 'glaucoma procedure call canaloplasty pain quick recovery glaucoma drop great strongly', 'glaucoma procedure call canaloplasty pain quick recovery glaucoma drop great strongly recommend', 'procedure', 'procedure call', 'procedure call canaloplasty', 'procedure call canaloplasty pain', 'procedure call canaloplasty pain quick', 'procedure call canaloplasty pain quick recovery', 'procedure call canaloplasty pain quick recovery glaucoma', 'procedure call canaloplasty pain quick recovery glaucoma drop', 'procedure call canaloplasty pain quick recovery glaucoma drop great', 'procedure call canaloplasty pain quick recovery glaucoma drop great strongly', 'procedure call canaloplasty pain quick recovery glaucoma drop great strongly recommend', 'call', 'call canaloplasty', 'call canaloplasty pain', 'call canaloplasty pain quick', 'call canaloplasty pain quick recovery', 'call canaloplasty pain quick recovery glaucoma', 'call canaloplasty pain quick recovery glaucoma drop', 'call canaloplasty pain quick recovery glaucoma drop great', 'call canaloplasty pain quick recovery glaucoma drop great strongly', 'call canaloplasty pain quick recovery glaucoma drop great strongly recommend', 'canaloplasty', 'canaloplasty pain', 'canaloplasty pain quick', 'canaloplasty pain quick recovery', 'canaloplasty pain quick recovery glaucoma', 'canaloplasty pain quick recovery glaucoma drop', 'canaloplasty pain quick recovery glaucoma drop great', 'canaloplasty pain quick recovery glaucoma drop great strongly', 'canaloplasty pain quick recovery glaucoma drop great strongly recommend', 'pain', 'pain quick', 'pain quick recovery', 'pain quick recovery glaucoma', 'pain quick recovery glaucoma drop', 'pain quick recovery glaucoma drop great', 'pain quick recovery glaucoma drop great strongly', 'pain quick recovery glaucoma drop great strongly recommend', 'quick', 'quick recovery', 'quick recovery glaucoma', 'quick recovery glaucoma drop', 'quick recovery glaucoma drop great', 'quick recovery glaucoma drop great strongly', 'quick recovery glaucoma drop great strongly recommend', 'recovery', 'recovery glaucoma', 'recovery glaucoma drop', 'recovery glaucoma drop great', 'recovery glaucoma drop great strongly', 'recovery glaucoma drop great strongly recommend', 'glaucoma', 'glaucoma drop', 'glaucoma drop great', 'glaucoma drop great strongly', 'glaucoma drop great strongly recommend', 'drop', 'drop great', 'drop great strongly', 'drop great strongly recommend', 'great', 'great strongly', 'great strongly recommend', 'strongly', 'strongly recommend', 'recommend']",0,0,0,0,0,0,1,0.08196721311475409
165043,"but the last visit I had to discuss a different type of head pain, he said we couldn't talk about that today.",1,visit discus different type head pain say talk today,"['visit', 'visit discus', 'visit discus different', 'visit discus different type', 'visit discus different type head', 'visit discus different type head pain', 'visit discus different type head pain say', 'visit discus different type head pain say talk', 'visit discus different type head pain say talk today', 'discus', 'discus different', 'discus different type', 'discus different type head', 'discus different type head pain', 'discus different type head pain say', 'discus different type head pain say talk', 'discus different type head pain say talk today', 'different', 'different type', 'different type head', 'different type head pain', 'different type head pain say', 'different type head pain say talk', 'different type head pain say talk today', 'type', 'type head', 'type head pain', 'type head pain say', 'type head pain say talk', 'type head pain say talk today', 'head', 'head pain', 'head pain say', 'head pain say talk', 'head pain say talk today', 'pain', 'pain say', 'pain say talk', 'pain say talk today', 'say', 'say talk', 'say talk today', 'talk', 'talk today', 'today']",0,0,0,0,0,0,1,0.08196721311475409
68492,Dr Musha is a excellent doctor he was the only doctor who found out what was wrong with my teenage daughter.,0,excellent doctor doctor find wrong adolescent daughter,"['excellent', 'excellent doctor', 'excellent doctor doctor', 'excellent doctor doctor find', 'excellent doctor doctor find wrong', 'excellent doctor doctor find wrong adolescent', 'excellent doctor doctor find wrong adolescent daughter', 'doctor', 'doctor doctor', 'doctor doctor find', 'doctor doctor find wrong', 'doctor doctor find wrong adolescent', 'doctor doctor find wrong adolescent daughter', 'doctor', 'doctor find', 'doctor find wrong', 'doctor find wrong adolescent', 'doctor find wrong adolescent daughter', 'find', 'find wrong', 'find wrong adolescent', 'find wrong adolescent daughter', 'wrong', 'wrong adolescent', 'wrong adolescent daughter', 'adolescent', 'adolescent daughter', 'daughter']",0,0,0,0,1,0,0,0.08196721311475409
143505,"Everyone beware, you'll be charged for both integrated pain, and day surgery center for getting any shots.",1,beware ll charge integrate pain day surgery center get shoot,"['beware', 'beware ll', 'beware ll charge', 'beware ll charge integrate', 'beware ll charge integrate pain', 'beware ll charge integrate pain day', 'beware ll charge integrate pain day surgery', 'beware ll charge integrate pain day surgery center', 'beware ll charge integrate pain day surgery center get', 'beware ll charge integrate pain day surgery center get shoot', 'll', 'll charge', 'll charge integrate', 'll charge integrate pain', 'll charge integrate pain day', 'll charge integrate pain day surgery', 'll charge integrate pain day surgery center', 'll charge integrate pain day surgery center get', 'll charge integrate pain day surgery center get shoot', 'charge', 'charge integrate', 'charge integrate pain', 'charge integrate pain day', 'charge integrate pain day surgery', 'charge integrate pain day surgery center', 'charge integrate pain day surgery center get', 'charge integrate pain day surgery center get shoot', 'integrate', 'integrate pain', 'integrate pain day', 'integrate pain day surgery', 'integrate pain day surgery center', 'integrate pain day surgery center get', 'integrate pain day surgery center get shoot', 'pain', 'pain day', 'pain day surgery', 'pain day surgery center', 'pain day surgery center get', 'pain day surgery center get shoot', 'day', 'day surgery', 'day surgery center', 'day surgery center get', 'day surgery center get shoot', 'surgery', 'surgery center', 'surgery center get', 'surgery center get shoot', 'center', 'center get', 'center get shoot', 'get', 'get shoot', 'shoot']",0,0,0,0,0,0,1,0.08196721311475409
189680,My pain is gone for now and the brace is a very advanced design that allows full use of my hand.,0,pain go brace advance design allow use hand,"['pain', 'pain go', 'pain go brace', 'pain go brace advance', 'pain go brace advance design', 'pain go brace advance design allow', 'pain go brace advance design allow use', 'pain go brace advance design allow use hand', 'go', 'go brace', 'go brace advance', 'go brace advance design', 'go brace advance design allow', 'go brace advance design allow use', 'go brace advance design allow use hand', 'brace', 'brace advance', 'brace advance design', 'brace advance design allow', 'brace advance design allow use', 'brace advance design allow use hand', 'advance', 'advance design', 'advance design allow', 'advance design allow use', 'advance design allow use hand', 'design', 'design allow', 'design allow use', 'design allow use hand', 'allow', 'allow use', 'allow use hand', 'use', 'use hand', 'hand']",0,0,0,0,0,0,1,0.08196721311475409
105451,They have helped 30 percent of my pain They are trying to help insure my safety and well being. .,0,help percentage pain try help insure safety,"['help', 'help percentage', 'help percentage pain', 'help percentage pain try', 'help percentage pain try help', 'help percentage pain try help insure', 'help percentage pain try help insure safety', 'percentage', 'percentage pain', 'percentage pain try', 'percentage pain try help', 'percentage pain try help insure', 'percentage pain try help insure safety', 'pain', 'pain try', 'pain try help', 'pain try help insure', 'pain try help insure safety', 'try', 'try help', 'try help insure', 'try help insure safety', 'help', 'help insure', 'help insure safety', 'insure', 'insure safety', 'safety']",0,0,0,0,0,0,1,0.08196721311475409
120378,I'm just in pain and don't know how to treat this injury myself,1,m pain know treat injury,"['m', 'm pain', 'm pain know', 'm pain know treat', 'm pain know treat injury', 'pain', 'pain know', 'pain know treat', 'pain know treat injury', 'know', 'know treat', 'know treat injury', 'treat', 'treat injury', 'injury']",0,0,0,0,0,0,1,0.08196721311475409
141578,and can say was pain free the minute I woke up from recovery.,0,pain free minute wake recovery,"['pain', 'pain free', 'pain free minute', 'pain free minute wake', 'pain free minute wake recovery', 'free', 'free minute', 'free minute wake', 'free minute wake recovery', 'minute', 'minute wake', 'minute wake recovery', 'wake', 'wake recovery', 'recovery']",0,0,0,0,0,0,1,0.08196721311475409
102569,Dr. Nachwalter is an excellent surgeon who has helped me walk again without pain.,0,excellent surgeon help walk pain,"['excellent', 'excellent surgeon', 'excellent surgeon help', 'excellent surgeon help walk', 'excellent surgeon help walk pain', 'surgeon', 'surgeon help', 'surgeon help walk', 'surgeon help walk pain', 'help', 'help walk', 'help walk pain', 'walk', 'walk pain', 'pain']",0,0,0,0,0,0,1,0.08196721311475409
130395,Just as he promised 6 wks later I am pain free in my left hip.,0,promise late pain free leave hip,"['promise', 'promise late', 'promise late pain', 'promise late pain free', 'promise late pain free leave', 'promise late pain free leave hip', 'late', 'late pain', 'late pain free', 'late pain free leave', 'late pain free leave hip', 'pain', 'pain free', 'pain free leave', 'pain free leave hip', 'free', 'free leave', 'free leave hip', 'leave', 'leave hip', 'hip']",0,0,0,0,0,0,1,0.08196721311475409
190816,There was little to know pain and im still not in pain today.,0,little know pain m pain,"['little', 'little know', 'little know pain', 'little know pain m', 'little know pain m pain', 'know', 'know pain', 'know pain m', 'know pain m pain', 'pain', 'pain m', 'pain m pain', 'm', 'm pain', 'pain']",0,0,0,0,0,0,1,0.08196721311475409
116697,and addressed every aspect of lifestyle that affected my back pain.,0,address aspect life style affect pain,"['address', 'address aspect', 'address aspect life', 'address aspect life style', 'address aspect life style affect', 'address aspect life style affect pain', 'aspect', 'aspect life', 'aspect life style', 'aspect life style affect', 'aspect life style affect pain', 'life', 'life style', 'life style affect', 'life style affect pain', 'style', 'style affect', 'style affect pain', 'affect', 'affect pain', 'pain']",0,0,0,0,0,0,1,0.08196721311475409
166658,I went with PRP since the pain I was experiencing wasn't too bad.,0,go pp pain experience bad,"['go', 'go pp', 'go pp pain', 'go pp pain experience', 'go pp pain experience bad', 'pp', 'pp pain', 'pp pain experience', 'pp pain experience bad', 'pain', 'pain experience', 'pain experience bad', 'experience', 'experience bad', 'bad']",0,0,0,0,0,0,1,0.08196721311475409
163153,A tummy tuck was the best decision he could have recommended.,0,mummy tuck good decision recommend,"['mummy', 'mummy tuck', 'mummy tuck good', 'mummy tuck good decision', 'mummy tuck good decision recommend', 'tuck', 'tuck good', 'tuck good decision', 'tuck good decision recommend', 'good', 'good decision', 'good decision recommend', 'decision', 'decision recommend', 'recommend']",1,1,1,0,0,0,0,0.24590163934426226
164549,"The pain level I had due to a inflammation on my lower back was unbearable,",1,pain level inflammation low intolerable,"['pain', 'pain level', 'pain level inflammation', 'pain level inflammation low', 'pain level inflammation low intolerable', 'level', 'level inflammation', 'level inflammation low', 'level inflammation low intolerable', 'inflammation', 'inflammation low', 'inflammation low intolerable', 'low', 'low intolerable', 'intolerable']",0,0,0,0,0,0,1,0.08196721311475409
144296,I used to get tired and fatigued with my leg pain,1,tire tire leg pain,"['tire', 'tire tire', 'tire tire leg', 'tire tire leg pain', 'tire', 'tire leg', 'tire leg pain', 'leg', 'leg pain', 'pain']",0,0,0,0,0,0,1,0.08196721311475409
68410,"Through all 3 surgery's I had no pain, no after affects from the sedatives and best of all, within a week of each even my own sister could not figure out why I looked so good.",0,surgery pain affect sedative good sister figure look good,"['surgery', 'surgery pain', 'surgery pain affect', 'surgery pain affect sedative', 'surgery pain affect sedative good', 'surgery pain affect sedative good sister', 'surgery pain affect sedative good sister figure', 'surgery pain affect sedative good sister figure look', 'surgery pain affect sedative good sister figure look good', 'pain', 'pain affect', 'pain affect sedative', 'pain affect sedative good', 'pain affect sedative good sister', 'pain affect sedative good sister figure', 'pain affect sedative good sister figure look', 'pain affect sedative good sister figure look good', 'affect', 'affect sedative', 'affect sedative good', 'affect sedative good sister', 'affect sedative good sister figure', 'affect sedative good sister figure look', 'affect sedative good sister figure look good', 'sedative', 'sedative good', 'sedative good sister', 'sedative good sister figure', 'sedative good sister figure look', 'sedative good sister figure look good', 'good', 'good sister', 'good sister figure', 'good sister figure look', 'good sister figure look good', 'sister', 'sister figure', 'sister figure look', 'sister figure look good', 'figure', 'figure look', 'figure look good', 'look', 'look good', 'good']",0,0,0,0,0,0,1,0.08196721311475409
74373,I woke up from my surgery and had no pain.,0,wake surgery pain,"['wake', 'wake surgery', 'wake surgery pain', 'surgery', 'surgery pain', 'pain']",0,0,0,0,0,0,1,0.08196721311475409
90251,and taking care of myself without help or very little pain.,0,take care help little pain,"['take', 'take care', 'take care help', 'take care help little', 'take care help little pain', 'care', 'care help', 'care help little', 'care help little pain', 'help', 'help little', 'help little pain', 'little', 'little pain', 'pain']",0,0,0,0,0,0,1,0.08196721311475409
75818,I am terrified of needles and pain.,1,terrify needle pain,"['terrify', 'terrify needle', 'terrify needle pain', 'needle', 'needle pain', 'pain']",0,0,0,0,0,0,1,0.08196721311475409
144015,"In addition, he is a superb surgeon who can work wonders.",0,addition superb surgeon work wonder,"['addition', 'addition superb', 'addition superb surgeon', 'addition superb surgeon work', 'addition superb surgeon work wonder', 'superb', 'superb surgeon', 'superb surgeon work', 'superb surgeon work wonder', 'surgeon', 'surgeon work', 'surgeon work wonder', 'work', 'work wonder', 'wonder']",0,0,0,1,0,0,0,0.08196721311475409
168547,"I was trying injections, had a spinal fusion and even a spinal cord stimulator but still had pain.",1,try injection spinal fusion spinal cord stimulate pain,"['try', 'try injection', 'try injection spinal', 'try injection spinal fusion', 'try injection spinal fusion spinal', 'try injection spinal fusion spinal cord', 'try injection spinal fusion spinal cord stimulate', 'try injection spinal fusion spinal cord stimulate pain', 'injection', 'injection spinal', 'injection spinal fusion', 'injection spinal fusion spinal', 'injection spinal fusion spinal cord', 'injection spinal fusion spinal cord stimulate', 'injection spinal fusion spinal cord stimulate pain', 'spinal', 'spinal fusion', 'spinal fusion spinal', 'spinal fusion spinal cord', 'spinal fusion spinal cord stimulate', 'spinal fusion spinal cord stimulate pain', 'fusion', 'fusion spinal', 'fusion spinal cord', 'fusion spinal cord stimulate', 'fusion spinal cord stimulate pain', 'spinal', 'spinal cord', 'spinal cord stimulate', 'spinal cord stimulate pain', 'cord', 'cord stimulate', 'cord stimulate pain', 'stimulate', 'stimulate pain', 'pain']",0,0,0,0,0,0,1,0.08196721311475409
110570,came in with pain and left quickly without pain.,0,come pain leave quickly pain,"['come', 'come pain', 'come pain leave', 'come pain leave quickly', 'come pain leave quickly pain', 'pain', 'pain leave', 'pain leave quickly', 'pain leave quickly pain', 'leave', 'leave quickly', 'leave quickly pain', 'quickly', 'quickly pain', 'pain']",0,0,0,0,0,0,1,0.08196721311475409
152394,I now have a broken knuckle that was not properly cared for by Dr.Knight and it now causes me pain daily.,1,break knuckle properly care knight cause pain,"['break', 'break knuckle', 'break knuckle properly', 'break knuckle properly care', 'break knuckle properly care knight', 'break knuckle properly care knight cause', 'break knuckle properly care knight cause pain', 'knuckle', 'knuckle properly', 'knuckle properly care', 'knuckle properly care knight', 'knuckle properly care knight cause', 'knuckle properly care knight cause pain', 'properly', 'properly care', 'properly care knight', 'properly care knight cause', 'properly care knight cause pain', 'care', 'care knight', 'care knight cause', 'care knight cause pain', 'knight', 'knight cause', 'knight cause pain', 'cause', 'cause pain', 'pain']",0,0,0,0,0,0,1,0.08196721311475409
126656,"he saw me right after surgery, he called me at the evening, to make sure I was ok. I had no pain",0,see right surgery call sure ok pain,"['see', 'see right', 'see right surgery', 'see right surgery call', 'see right surgery call sure', 'see right surgery call sure ok', 'see right surgery call sure ok pain', 'right', 'right surgery', 'right surgery call', 'right surgery call sure', 'right surgery call sure ok', 'right surgery call sure ok pain', 'surgery', 'surgery call', 'surgery call sure', 'surgery call sure ok', 'surgery call sure ok pain', 'call', 'call sure', 'call sure ok', 'call sure ok pain', 'sure', 'sure ok', 'sure ok pain', 'ok', 'ok pain', 'pain']",0,0,0,0,0,0,1,0.08196721311475409
166580,"Now I have to wait another month, in pain before I can get relief.",1,wait pain relief,"['wait', 'wait pain', 'wait pain relief', 'pain', 'pain relief', 'relief']",0,0,0,0,0,0,1,0.08196721311475409
161340,"and they gave her an additional medication, Amitriptyline 25 mg, a muscle relaxer/anti-depressant that did NOTHING for the pain.",1,give extra meditation amitriptyline muscle relaxerantidepressant pain,"['give', 'give extra', 'give extra meditation', 'give extra meditation amitriptyline', 'give extra meditation amitriptyline muscle', 'give extra meditation amitriptyline muscle relaxerantidepressant', 'give extra meditation amitriptyline muscle relaxerantidepressant pain', 'extra', 'extra meditation', 'extra meditation amitriptyline', 'extra meditation amitriptyline muscle', 'extra meditation amitriptyline muscle relaxerantidepressant', 'extra meditation amitriptyline muscle relaxerantidepressant pain', 'meditation', 'meditation amitriptyline', 'meditation amitriptyline muscle', 'meditation amitriptyline muscle relaxerantidepressant', 'meditation amitriptyline muscle relaxerantidepressant pain', 'amitriptyline', 'amitriptyline muscle', 'amitriptyline muscle relaxerantidepressant', 'amitriptyline muscle relaxerantidepressant pain', 'muscle', 'muscle relaxerantidepressant', 'muscle relaxerantidepressant pain', 'relaxerantidepressant', 'relaxerantidepressant pain', 'pain']",0,0,0,0,0,0,1,0.08196721311475409
169530,Either the diagnosis was wrong or the treatment was wrong.,1,diagnosis wrong treatment wrong,"['diagnosis', 'diagnosis wrong', 'diagnosis wrong treatment', 'diagnosis wrong treatment wrong', 'wrong', 'wrong treatment', 'wrong treatment wrong', 'treatment', 'treatment wrong', 'wrong']",0,0,0,0,1,0,0,0.08196721311475409
60378,I just think he's very great from the moment I met him was immediately after the accident and I had a lot of pain and he made me feel at ease.,0,think s great moment meet immediately accident lot pain feel ease,"['think', 'think s', 'think s great', 'think s great moment', 'think s great moment meet', 'think s great moment meet immediately', 'think s great moment meet immediately accident', 'think s great moment meet immediately accident lot', 'think s great moment meet immediately accident lot pain', 'think s great moment meet immediately accident lot pain feel', 'think s great moment meet immediately accident lot pain feel ease', 's', 's great', 's great moment', 's great moment meet', 's great moment meet immediately', 's great moment meet immediately accident', 's great moment meet immediately accident lot', 's great moment meet immediately accident lot pain', 's great moment meet immediately accident lot pain feel', 's great moment meet immediately accident lot pain feel ease', 'great', 'great moment', 'great moment meet', 'great moment meet immediately', 'great moment meet immediately accident', 'great moment meet immediately accident lot', 'great moment meet immediately accident lot pain', 'great moment meet immediately accident lot pain feel', 'great moment meet immediately accident lot pain feel ease', 'moment', 'moment meet', 'moment meet immediately', 'moment meet immediately accident', 'moment meet immediately accident lot', 'moment meet immediately accident lot pain', 'moment meet immediately accident lot pain feel', 'moment meet immediately accident lot pain feel ease', 'meet', 'meet immediately', 'meet immediately accident', 'meet immediately accident lot', 'meet immediately accident lot pain', 'meet immediately accident lot pain feel', 'meet immediately accident lot pain feel ease', 'immediately', 'immediately accident', 'immediately accident lot', 'immediately accident lot pain', 'immediately accident lot pain feel', 'immediately accident lot pain feel ease', 'accident', 'accident lot', 'accident lot pain', 'accident lot pain feel', 'accident lot pain feel ease', 'lot', 'lot pain', 'lot pain feel', 'lot pain feel ease', 'pain', 'pain feel', 'pain feel ease', 'feel', 'feel ease', 'ease']",0,0,0,0,0,0,1,0.08196721311475409
151186,Absolutely no pain and VERY caring Dr and staff.,0,absolutely pain dare dr staff,"['absolutely', 'absolutely pain', 'absolutely pain dare', 'absolutely pain dare dr', 'absolutely pain dare dr staff', 'pain', 'pain dare', 'pain dare dr', 'pain dare dr staff', 'dare', 'dare dr', 'dare dr staff', 'dr', 'dr staff', 'staff']",0,0,0,0,0,0,1,0.08196721311475409
96760,"and I'm walking at least a mile a day, something I haven't been able to do without extreme pain in three years.",0,m walk day able extreme pain,"['m', 'm walk', 'm walk day', 'm walk day able', 'm walk day able extreme', 'm walk day able extreme pain', 'walk', 'walk day', 'walk day able', 'walk day able extreme', 'walk day able extreme pain', 'day', 'day able', 'day able extreme', 'day able extreme pain', 'able', 'able extreme', 'able extreme pain', 'extreme', 'extreme pain', 'pain']",0,0,0,0,0,0,1,0.08196721311475409
152721,He addressed my husband's pain that he had been dealing with for the past 10 years.,0,address husband pain deal,"['address', 'address husband', 'address husband pain', 'address husband pain deal', 'husband', 'husband pain', 'husband pain deal', 'pain', 'pain deal', 'deal']",0,0,0,0,0,0,1,0.08196721311475409
170720,"I'm almost 4 weeks out from my tummy tuck and lipo, and I have had spectacular results.",0,m mummy tuck lip spectacular result,"['m', 'm mummy', 'm mummy tuck', 'm mummy tuck lip', 'm mummy tuck lip spectacular', 'm mummy tuck lip spectacular result', 'mummy', 'mummy tuck', 'mummy tuck lip', 'mummy tuck lip spectacular', 'mummy tuck lip spectacular result', 'tuck', 'tuck lip', 'tuck lip spectacular', 'tuck lip spectacular result', 'lip', 'lip spectacular', 'lip spectacular result', 'spectacular', 'spectacular result', 'result']",1,1,1,0,0,0,0,0.24590163934426226
98572,"He is a miracle worker, he gave me a flat tummy again and a new belly button.",0,miracle worker give flat mummy new belly button,"['miracle', 'miracle worker', 'miracle worker give', 'miracle worker give flat', 'miracle worker give flat mummy', 'miracle worker give flat mummy new', 'miracle worker give flat mummy new belly', 'miracle worker give flat mummy new belly button', 'worker', 'worker give', 'worker give flat', 'worker give flat mummy', 'worker give flat mummy new', 'worker give flat mummy new belly', 'worker give flat mummy new belly button', 'give', 'give flat', 'give flat mummy', 'give flat mummy new', 'give flat mummy new belly', 'give flat mummy new belly button', 'flat', 'flat mummy', 'flat mummy new', 'flat mummy new belly', 'flat mummy new belly button', 'mummy', 'mummy new', 'mummy new belly', 'mummy new belly button', 'new', 'new belly', 'new belly button', 'belly', 'belly button', 'button']",1,0,0,0,0,0,0,0.08196721311475409
68568,No more eye pain or vomiting or pressure in my ears.,0,eye pain vomit pressure ear,"['eye', 'eye pain', 'eye pain vomit', 'eye pain vomit pressure', 'eye pain vomit pressure ear', 'pain', 'pain vomit', 'pain vomit pressure', 'pain vomit pressure ear', 'vomit', 'vomit pressure', 'vomit pressure ear', 'pressure', 'pressure ear', 'ear']",0,0,0,0,0,0,1,0.08196721311475409
130500,This woman is completely wrong.,1,woman completely wrong,"['woman', 'woman completely', 'woman completely wrong', 'completely', 'completely wrong', 'wrong']",0,0,0,0,1,0,0,0.08196721311475409
70817,Went over some new stuff I was wondering about.,0,go new stuff wonder,"['go', 'go new', 'go new stuff', 'go new stuff wonder', 'new', 'new stuff', 'new stuff wonder', 'stuff', 'stuff wonder', 'wonder']",0,0,0,1,0,0,0,0.08196721311475409
171666,He made sure my pain was managed and I was comfortable.,0,sure pain manage comfortable,"['sure', 'sure pain', 'sure pain manage', 'sure pain manage comfortable', 'pain', 'pain manage', 'pain manage comfortable', 'manage', 'manage comfortable', 'comfortable']",0,0,0,0,0,0,1,0.08196721311475409
148850,My wife went multiple times for back pain issues and they gave her numerous treatments that were ineffective.,1,wife go multiple time pain issue give numerous treatment ineffective,"['wife', 'wife go', 'wife go multiple', 'wife go multiple time', 'wife go multiple time pain', 'wife go multiple time pain issue', 'wife go multiple time pain issue give', 'wife go multiple time pain issue give numerous', 'wife go multiple time pain issue give numerous treatment', 'wife go multiple time pain issue give numerous treatment ineffective', 'go', 'go multiple', 'go multiple time', 'go multiple time pain', 'go multiple time pain issue', 'go multiple time pain issue give', 'go multiple time pain issue give numerous', 'go multiple time pain issue give numerous treatment', 'go multiple time pain issue give numerous treatment ineffective', 'multiple', 'multiple time', 'multiple time pain', 'multiple time pain issue', 'multiple time pain issue give', 'multiple time pain issue give numerous', 'multiple time pain issue give numerous treatment', 'multiple time pain issue give numerous treatment ineffective', 'time', 'time pain', 'time pain issue', 'time pain issue give', 'time pain issue give numerous', 'time pain issue give numerous treatment', 'time pain issue give numerous treatment ineffective', 'pain', 'pain issue', 'pain issue give', 'pain issue give numerous', 'pain issue give numerous treatment', 'pain issue give numerous treatment ineffective', 'issue', 'issue give', 'issue give numerous', 'issue give numerous treatment', 'issue give numerous treatment ineffective', 'give', 'give numerous', 'give numerous treatment', 'give numerous treatment ineffective', 'numerous', 'numerous treatment', 'numerous treatment ineffective', 'treatment', 'treatment ineffective', 'ineffective']",0,0,0,0,0,0,1,0.08196721311475409
169830,Even after when I got my stitches out I was crying from pain,1,get stitch cry pain,"['get', 'get stitch', 'get stitch cry', 'get stitch cry pain', 'stitch', 'stitch cry', 'stitch cry pain', 'cry', 'cry pain', 'pain']",0,0,0,0,0,0,1,0.08196721311475409
176998,It is also a LIE that it is pain free or a faster recovery over using general anesthesia.,1,lie pain free fast recovery general,"['lie', 'lie pain', 'lie pain free', 'lie pain free fast', 'lie pain free fast recovery', 'lie pain free fast recovery general', 'pain', 'pain free', 'pain free fast', 'pain free fast recovery', 'pain free fast recovery general', 'free', 'free fast', 'free fast recovery', 'free fast recovery general', 'fast', 'fast recovery', 'fast recovery general', 'recovery', 'recovery general', 'general']",0,0,0,0,0,0,1,0.08196721311475409
146818,"I woke up at least two times in the middle of the surgery with extreme pain, as if someone was stubbing me.",1,wake time middle surgery extreme pain stab,"['wake', 'wake time', 'wake time middle', 'wake time middle surgery', 'wake time middle surgery extreme', 'wake time middle surgery extreme pain', 'wake time middle surgery extreme pain stab', 'time', 'time middle', 'time middle surgery', 'time middle surgery extreme', 'time middle surgery extreme pain', 'time middle surgery extreme pain stab', 'middle', 'middle surgery', 'middle surgery extreme', 'middle surgery extreme pain', 'middle surgery extreme pain stab', 'surgery', 'surgery extreme', 'surgery extreme pain', 'surgery extreme pain stab', 'extreme', 'extreme pain', 'extreme pain stab', 'pain', 'pain stab', 'stab']",0,0,0,0,0,0,1,0.08196721311475409
167383,Pain is gone after 3 years.,0,pain go,"['pain', 'pain go', 'go']",0,0,0,0,0,0,1,0.08196721311475409
115648,So I guess I will take him to the ER tomorrow to get the antibiotics and pain medicine he needs.,1,guess erbium antibiotic pain medicine need,"['guess', 'guess erbium', 'guess erbium antibiotic', 'guess erbium antibiotic pain', 'guess erbium antibiotic pain medicine', 'guess erbium antibiotic pain medicine need', 'erbium', 'erbium antibiotic', 'erbium antibiotic pain', 'erbium antibiotic pain medicine', 'erbium antibiotic pain medicine need', 'antibiotic', 'antibiotic pain', 'antibiotic pain medicine', 'antibiotic pain medicine need', 'pain', 'pain medicine', 'pain medicine need', 'medicine', 'medicine need', 'need']",0,0,0,0,0,0,1,0.08196721311475409
102993,"A new hip, and two pain free wrists for my husband.",0,new hip pain free wrist husband,"['new', 'new hip', 'new hip pain', 'new hip pain free', 'new hip pain free wrist', 'new hip pain free wrist husband', 'hip', 'hip pain', 'hip pain free', 'hip pain free wrist', 'hip pain free wrist husband', 'pain', 'pain free', 'pain free wrist', 'pain free wrist husband', 'free', 'free wrist', 'free wrist husband', 'wrist', 'wrist husband', 'husband']",0,0,0,0,0,0,1,0.08196721311475409
