commentId,comment,classification,comment_processed,word_phrase_list,overall,overall terrific,overall terrific office,terrific,terrific office,office,similarity_score,regression_weight
112551,This office by far is the Best office I have visited in San Diego.,0,office far good office visit,"['office', 'office far', 'office far good', 'office far good office', 'office far good office visit', 'far', 'far good', 'far good office', 'far good office visit', 'good', 'good office', 'good office visit', 'office', 'office visit', 'visit']",0,0,0,0,0,1,0.1282051282051282,0.0
135949,"I liked Ray, Nicki and of course the office clinical manager.",0,like ray nick course office clinical manager,"['like', 'like ray', 'like ray nick', 'like ray nick course', 'like ray nick course office', 'like ray nick course office clinical', 'like ray nick course office clinical manager', 'ray', 'ray nick', 'ray nick course', 'ray nick course office', 'ray nick course office clinical', 'ray nick course office clinical manager', 'nick', 'nick course', 'nick course office', 'nick course office clinical', 'nick course office clinical manager', 'course', 'course office', 'course office clinical', 'course office clinical manager', 'office', 'office clinical', 'office clinical manager', 'clinical', 'clinical manager', 'manager']",0,0,0,0,0,1,0.0961538461538461,0.0
115630,Vanessa in the front office has been especially patient and helpful with all of my (many) questions.,0,vinesse office especially patient helpful question,"['vinesse', 'vinesse office', 'vinesse office especially', 'vinesse office especially patient', 'vinesse office especially patient helpful', 'vinesse office especially patient helpful question', 'office', 'office especially', 'office especially patient', 'office especially patient helpful', 'office especially patient helpful question', 'especially', 'especially patient', 'especially patient helpful', 'especially patient helpful question', 'patient', 'patient helpful', 'patient helpful question', 'helpful', 'helpful question', 'question']",0,0,0,0,0,1,0.1111111111111111,0.0
122283,It is an overall safe environment and the staff and Doctors have the knowledge to help you achieve a healthy and safe life.,0,overall safe environment staff doctor cognition help achieve healthy safe life,"['overall', 'overall safe', 'overall safe environment', 'overall safe environment staff', 'overall safe environment staff doctor', 'overall safe environment staff doctor cognition', 'overall safe environment staff doctor cognition help', 'overall safe environment staff doctor cognition help achieve', 'overall safe environment staff doctor cognition help achieve healthy', 'overall safe environment staff doctor cognition help achieve healthy safe', 'overall safe environment staff doctor cognition help achieve healthy safe life', 'safe', 'safe environment', 'safe environment staff', 'safe environment staff doctor', 'safe environment staff doctor cognition', 'safe environment staff doctor cognition help', 'safe environment staff doctor cognition help achieve', 'safe environment staff doctor cognition help achieve healthy', 'safe environment staff doctor cognition help achieve healthy safe', 'safe environment staff doctor cognition help achieve healthy safe life', 'environment', 'environment staff', 'environment staff doctor', 'environment staff doctor cognition', 'environment staff doctor cognition help', 'environment staff doctor cognition help achieve', 'environment staff doctor cognition help achieve healthy', 'environment staff doctor cognition help achieve healthy safe', 'environment staff doctor cognition help achieve healthy safe life', 'staff', 'staff doctor', 'staff doctor cognition', 'staff doctor cognition help', 'staff doctor cognition help achieve', 'staff doctor cognition help achieve healthy', 'staff doctor cognition help achieve healthy safe', 'staff doctor cognition help achieve healthy safe life', 'doctor', 'doctor cognition', 'doctor cognition help', 'doctor cognition help achieve', 'doctor cognition help achieve healthy', 'doctor cognition help achieve healthy safe', 'doctor cognition help achieve healthy safe life', 'cognition', 'cognition help', 'cognition help achieve', 'cognition help achieve healthy', 'cognition help achieve healthy safe', 'cognition help achieve healthy safe life', 'help', 'help achieve', 'help achieve healthy', 'help achieve healthy safe', 'help achieve healthy safe life', 'achieve', 'achieve healthy', 'achieve healthy safe', 'achieve healthy safe life', 'healthy', 'healthy safe', 'healthy safe life', 'safe', 'safe life', 'life']",1,0,0,0,0,0,0.0555555555555555,0.0
159519,The office does not keep patients waiting!,0,office not patient wait,"['office', 'office not', 'office not patient', 'office not patient wait', 'not', 'not patient', 'not patient wait', 'patient', 'patient wait', 'wait']",0,0,0,0,0,1,0.1470588235294117,0.0
142280,He took the time to look above my hemorrhoid area in his office with his flexible sigmoidoscopy.,0,take time look hemorrhoid area office flexible sigmoidoscopy,"['take', 'take time', 'take time look', 'take time look hemorrhoid', 'take time look hemorrhoid area', 'take time look hemorrhoid area office', 'take time look hemorrhoid area office flexible', 'take time look hemorrhoid area office flexible sigmoidoscopy', 'time', 'time look', 'time look hemorrhoid', 'time look hemorrhoid area', 'time look hemorrhoid area office', 'time look hemorrhoid area office flexible', 'time look hemorrhoid area office flexible sigmoidoscopy', 'look', 'look hemorrhoid', 'look hemorrhoid area', 'look hemorrhoid area office', 'look hemorrhoid area office flexible', 'look hemorrhoid area office flexible sigmoidoscopy', 'hemorrhoid', 'hemorrhoid area', 'hemorrhoid area office', 'hemorrhoid area office flexible', 'hemorrhoid area office flexible sigmoidoscopy', 'area', 'area office', 'area office flexible', 'area office flexible sigmoidoscopy', 'office', 'office flexible', 'office flexible sigmoidoscopy', 'flexible', 'flexible sigmoidoscopy', 'sigmoidoscopy']",0,0,0,0,0,1,0.0833333333333333,0.0
180711,This is a very good Dermotology Specialties office.,0,good dermotology specialize office,"['good', 'good dermotology', 'good dermotology specialize', 'good dermotology specialize office', 'dermotology', 'dermotology specialize', 'dermotology specialize office', 'specialize', 'specialize office', 'office']",0,0,0,0,0,1,0.1470588235294117,0.0
114141,It is comforting to know I can reach him after regular office hours.,0,comfort know reach regular office,"['comfort', 'comfort know', 'comfort know reach', 'comfort know reach regular', 'comfort know reach regular office', 'know', 'know reach', 'know reach regular', 'know reach regular office', 'reach', 'reach regular', 'reach regular office', 'regular', 'regular office', 'office']",0,0,0,0,0,1,0.1282051282051282,0.0
117725,What a lovely office with a wonderful caring staff !!,0,lovely office fantastic dare staff,"['lovely', 'lovely office', 'lovely office fantastic', 'lovely office fantastic dare', 'lovely office fantastic dare staff', 'office', 'office fantastic', 'office fantastic dare', 'office fantastic dare staff', 'fantastic', 'fantastic dare', 'fantastic dare staff', 'dare', 'dare staff', 'staff']",0,0,0,0,0,1,0.1282051282051282,0.0
97498,and I've never felt more comfortable at a dentist office.,0,feel comfortable dentist office,"['feel', 'feel comfortable', 'feel comfortable dentist', 'feel comfortable dentist office', 'comfortable', 'comfortable dentist', 'comfortable dentist office', 'dentist', 'dentist office', 'office']",0,0,0,0,0,1,0.1470588235294117,0.0
96830,Nurse Tami is my fav and all the office people are,0,nurse ami far office people,"['nurse', 'nurse ami', 'nurse ami far', 'nurse ami far office', 'nurse ami far office people', 'ami', 'ami far', 'ami far office', 'ami far office people', 'far', 'far office', 'far office people', 'office', 'office people', 'people']",0,0,0,0,0,1,0.1282051282051282,0.0
83409,but overall am satisfied with their office.,0,overall satisfy office,"['overall', 'overall satisfy', 'overall satisfy office', 'satisfy', 'satisfy office', 'office']",1,0,0,0,0,1,0.3333333333333333,0.0
126044,This office was very professional yet not in a high brow fashion.,0,office professional not high brow fashion,"['office', 'office professional', 'office professional not', 'office professional not high', 'office professional not high brow', 'office professional not high brow fashion', 'professional', 'professional not', 'professional not high', 'professional not high brow', 'professional not high brow fashion', 'not', 'not high', 'not high brow', 'not high brow fashion', 'high', 'high brow', 'high brow fashion', 'brow', 'brow fashion', 'fashion']",0,0,0,0,0,1,0.1111111111111111,0.0
111882,His office has become my family and I trust Dr. Najar?s advice for all my medical needs.,0,office family trust dr ajar advice medical need,"['office', 'office family', 'office family trust', 'office family trust dr', 'office family trust dr ajar', 'office family trust dr ajar advice', 'office family trust dr ajar advice medical', 'office family trust dr ajar advice medical need', 'family', 'family trust', 'family trust dr', 'family trust dr ajar', 'family trust dr ajar advice', 'family trust dr ajar advice medical', 'family trust dr ajar advice medical need', 'trust', 'trust dr', 'trust dr ajar', 'trust dr ajar advice', 'trust dr ajar advice medical', 'trust dr ajar advice medical need', 'dr', 'dr ajar', 'dr ajar advice', 'dr ajar advice medical', 'dr ajar advice medical need', 'ajar', 'ajar advice', 'ajar advice medical', 'ajar advice medical need', 'advice', 'advice medical', 'advice medical need', 'medical', 'medical need', 'need']",0,0,0,0,0,1,0.0833333333333333,0.0
95833,Plus he played Michael Buble (as I requested during surgery) sweet : ) overall Im,0,plus play ruble request surgery sweet overall,"['plus', 'plus play', 'plus play ruble', 'plus play ruble request', 'plus play ruble request surgery', 'plus play ruble request surgery sweet', 'plus play ruble request surgery sweet overall', 'play', 'play ruble', 'play ruble request', 'play ruble request surgery', 'play ruble request surgery sweet', 'play ruble request surgery sweet overall', 'ruble', 'ruble request', 'ruble request surgery', 'ruble request surgery sweet', 'ruble request surgery sweet overall', 'request', 'request surgery', 'request surgery sweet', 'request surgery sweet overall', 'surgery', 'surgery sweet', 'surgery sweet overall', 'sweet', 'sweet overall', 'overall']",1,0,0,0,0,0,0.0961538461538461,0.0
95081,I liked the overall service.,0,like overall service,"['like', 'like overall', 'like overall service', 'overall', 'overall service', 'service']",1,0,0,0,0,0,0.1666666666666666,0.0
177693,"The office is like an asian fleamarket, filled with cheap ugly plastic and loud-looking furniture.",1,office like fleamarket fill cheap ugly plastic loudlooking furniture,"['office', 'office like', 'office like fleamarket', 'office like fleamarket fill', 'office like fleamarket fill cheap', 'office like fleamarket fill cheap ugly', 'office like fleamarket fill cheap ugly plastic', 'office like fleamarket fill cheap ugly plastic loudlooking', 'office like fleamarket fill cheap ugly plastic loudlooking furniture', 'like', 'like fleamarket', 'like fleamarket fill', 'like fleamarket fill cheap', 'like fleamarket fill cheap ugly', 'like fleamarket fill cheap ugly plastic', 'like fleamarket fill cheap ugly plastic loudlooking', 'like fleamarket fill cheap ugly plastic loudlooking furniture', 'fleamarket', 'fleamarket fill', 'fleamarket fill cheap', 'fleamarket fill cheap ugly', 'fleamarket fill cheap ugly plastic', 'fleamarket fill cheap ugly plastic loudlooking', 'fleamarket fill cheap ugly plastic loudlooking furniture', 'fill', 'fill cheap', 'fill cheap ugly', 'fill cheap ugly plastic', 'fill cheap ugly plastic loudlooking', 'fill cheap ugly plastic loudlooking furniture', 'cheap', 'cheap ugly', 'cheap ugly plastic', 'cheap ugly plastic loudlooking', 'cheap ugly plastic loudlooking furniture', 'ugly', 'ugly plastic', 'ugly plastic loudlooking', 'ugly plastic loudlooking furniture', 'plastic', 'plastic loudlooking', 'plastic loudlooking furniture', 'loudlooking', 'loudlooking furniture', 'furniture']",0,0,0,0,0,1,0.072463768115942,0.0
169277,We had to select office visit on the electronic scheduling system but were told the procedures couldn't be done when we took the time off,1,select office visit electronic schelling system tell procedure take time,"['select', 'select office', 'select office visit', 'select office visit electronic', 'select office visit electronic schelling', 'select office visit electronic schelling system', 'select office visit electronic schelling system tell', 'select office visit electronic schelling system tell procedure', 'select office visit electronic schelling system tell procedure take', 'select office visit electronic schelling system tell procedure take time', 'office', 'office visit', 'office visit electronic', 'office visit electronic schelling', 'office visit electronic schelling system', 'office visit electronic schelling system tell', 'office visit electronic schelling system tell procedure', 'office visit electronic schelling system tell procedure take', 'office visit electronic schelling system tell procedure take time', 'visit', 'visit electronic', 'visit electronic schelling', 'visit electronic schelling system', 'visit electronic schelling system tell', 'visit electronic schelling system tell procedure', 'visit electronic schelling system tell procedure take', 'visit electronic schelling system tell procedure take time', 'electronic', 'electronic schelling', 'electronic schelling system', 'electronic schelling system tell', 'electronic schelling system tell procedure', 'electronic schelling system tell procedure take', 'electronic schelling system tell procedure take time', 'schelling', 'schelling system', 'schelling system tell', 'schelling system tell procedure', 'schelling system tell procedure take', 'schelling system tell procedure take time', 'system', 'system tell', 'system tell procedure', 'system tell procedure take', 'system tell procedure take time', 'tell', 'tell procedure', 'tell procedure take', 'tell procedure take time', 'procedure', 'procedure take', 'procedure take time', 'take', 'take time', 'time']",0,0,0,0,0,1,0.0632911392405063,0.0
161854,When I arrived patients were sitting in the floor because the office was so full.,1,arrive patient sit floor office,"['arrive', 'arrive patient', 'arrive patient sit', 'arrive patient sit floor', 'arrive patient sit floor office', 'patient', 'patient sit', 'patient sit floor', 'patient sit floor office', 'sit', 'sit floor', 'sit floor office', 'floor', 'floor office', 'office']",0,0,0,0,0,1,0.1282051282051282,0.0
148896,he would come in the office and sit down with me and he would give me a suggestion or recommendations,0,come office sit suggestion recommendation,"['come', 'come office', 'come office sit', 'come office sit suggestion', 'come office sit suggestion recommendation', 'office', 'office sit', 'office sit suggestion', 'office sit suggestion recommendation', 'sit', 'sit suggestion', 'sit suggestion recommendation', 'suggestion', 'suggestion recommendation', 'recommendation']",0,0,0,0,0,1,0.1282051282051282,0.0
140670,"Even in times of urgency, the office has been able to schedule me in.",0,time urgency office able schedule,"['time', 'time urgency', 'time urgency office', 'time urgency office able', 'time urgency office able schedule', 'urgency', 'urgency office', 'urgency office able', 'urgency office able schedule', 'office', 'office able', 'office able schedule', 'able', 'able schedule', 'schedule']",0,0,0,0,0,1,0.1282051282051282,0.0
126997,"Great office, such a friendly staff and the doctor is great too!",0,great office friendly staff doctor great,"['great', 'great office', 'great office friendly', 'great office friendly staff', 'great office friendly staff doctor', 'great office friendly staff doctor great', 'office', 'office friendly', 'office friendly staff', 'office friendly staff doctor', 'office friendly staff doctor great', 'friendly', 'friendly staff', 'friendly staff doctor', 'friendly staff doctor great', 'staff', 'staff doctor', 'staff doctor great', 'doctor', 'doctor great', 'great']",0,0,0,0,0,1,0.1111111111111111,0.0
95167,From his front office to his PA - they take their time and take care of me,0,office pa time care,"['office', 'office pa', 'office pa time', 'office pa time care', 'pa', 'pa time', 'pa time care', 'time', 'time care', 'care']",0,0,0,0,0,1,0.1470588235294117,0.0
121420,however when trying to get refills from his office staff it has become at nightmare for the last three months.,1,try refill office staff nightmare,"['try', 'try refill', 'try refill office', 'try refill office staff', 'try refill office staff nightmare', 'refill', 'refill office', 'refill office staff', 'refill office staff nightmare', 'office', 'office staff', 'office staff nightmare', 'staff', 'staff nightmare', 'nightmare']",0,0,0,0,0,1,0.1282051282051282,0.0
178793,I can not say enough on how much I love this office!,0,not love office,"['not', 'not love', 'not love office', 'love', 'love office', 'office']",0,0,0,0,0,1,0.1666666666666666,0.0
73133,I couldn't say enough good things about this office and all the staff on board.,0,good thing office staff board,"['good', 'good thing', 'good thing office', 'good thing office staff', 'good thing office staff board', 'thing', 'thing office', 'thing office staff', 'thing office staff board', 'office', 'office staff', 'office staff board', 'staff', 'staff board', 'board']",0,0,0,0,0,1,0.1282051282051282,0.0
171714,There are too many dental offices in this area to go somewhere that doesn't.,1,dental office area,"['dental', 'dental office', 'dental office area', 'office', 'office area', 'area']",0,0,0,0,0,1,0.1666666666666666,0.0
188238,but the office staff is so uncaring.,1,office staff approach,"['office', 'office staff', 'office staff approach', 'staff', 'staff approach', 'approach']",0,0,0,0,0,1,0.1666666666666666,0.0
145995,Dr Prokuski is terrific doctor.,0,terrific doctor,"['terrific', 'terrific doctor', 'doctor']",0,0,0,1,0,0,0.1851851851851851,0.0
150095,and they seemed to have not cared if they had put their input overall terrible horrible experience!,1,not care input overall terrible atrocious experience,"['not', 'not care', 'not care input', 'not care input overall', 'not care input overall terrible', 'not care input overall terrible atrocious', 'not care input overall terrible atrocious experience', 'care', 'care input', 'care input overall', 'care input overall terrible', 'care input overall terrible atrocious', 'care input overall terrible atrocious experience', 'input', 'input overall', 'input overall terrible', 'input overall terrible atrocious', 'input overall terrible atrocious experience', 'overall', 'overall terrible', 'overall terrible atrocious', 'overall terrible atrocious experience', 'terrible', 'terrible atrocious', 'terrible atrocious experience', 'atrocious', 'atrocious experience', 'experience']",1,0,0,0,0,0,0.0961538461538461,0.0
124927,I have made several attempts to contact Dr. Siadati's office to confirm a scheduled appointment to no avail.,1,attempt contact dr siadatis office confirm schedule appointment no avail,"['attempt', 'attempt contact', 'attempt contact dr', 'attempt contact dr siadatis', 'attempt contact dr siadatis office', 'attempt contact dr siadatis office confirm', 'attempt contact dr siadatis office confirm schedule', 'attempt contact dr siadatis office confirm schedule appointment', 'attempt contact dr siadatis office confirm schedule appointment no', 'attempt contact dr siadatis office confirm schedule appointment no avail', 'contact', 'contact dr', 'contact dr siadatis', 'contact dr siadatis office', 'contact dr siadatis office confirm', 'contact dr siadatis office confirm schedule', 'contact dr siadatis office confirm schedule appointment', 'contact dr siadatis office confirm schedule appointment no', 'contact dr siadatis office confirm schedule appointment no avail', 'dr', 'dr siadatis', 'dr siadatis office', 'dr siadatis office confirm', 'dr siadatis office confirm schedule', 'dr siadatis office confirm schedule appointment', 'dr siadatis office confirm schedule appointment no', 'dr siadatis office confirm schedule appointment no avail', 'siadatis', 'siadatis office', 'siadatis office confirm', 'siadatis office confirm schedule', 'siadatis office confirm schedule appointment', 'siadatis office confirm schedule appointment no', 'siadatis office confirm schedule appointment no avail', 'office', 'office confirm', 'office confirm schedule', 'office confirm schedule appointment', 'office confirm schedule appointment no', 'office confirm schedule appointment no avail', 'confirm', 'confirm schedule', 'confirm schedule appointment', 'confirm schedule appointment no', 'confirm schedule appointment no avail', 'schedule', 'schedule appointment', 'schedule appointment no', 'schedule appointment no avail', 'appointment', 'appointment no', 'appointment no avail', 'no', 'no avail', 'avail']",0,0,0,0,0,1,0.0632911392405063,0.0
135120,The office personnel were great too.,0,office personnel great,"['office', 'office personnel', 'office personnel great', 'personnel', 'personnel great', 'great']",0,0,0,0,0,1,0.1666666666666666,0.0
95282,Definitely not going to refer this office to ANY of my friends.,1,decidedly not go refer office friend,"['decidedly', 'decidedly not', 'decidedly not go', 'decidedly not go refer', 'decidedly not go refer office', 'decidedly not go refer office friend', 'not', 'not go', 'not go refer', 'not go refer office', 'not go refer office friend', 'go', 'go refer', 'go refer office', 'go refer office friend', 'refer', 'refer office', 'refer office friend', 'office', 'office friend', 'friend']",0,0,0,0,0,1,0.1111111111111111,0.0
124801,I've been going to his office for over 15 years,0,go office,"['go', 'go office', 'office']",0,0,0,0,0,1,0.1851851851851851,0.0
148833,His office which u can never get a hold off and when u do all you get nothing but excuses.,1,office u hold u excuse,"['office', 'office u', 'office u hold', 'office u hold u', 'office u hold u excuse', 'u', 'u hold', 'u hold u', 'u hold u excuse', 'hold', 'hold u', 'hold u excuse', 'u', 'u excuse', 'excuse']",0,0,0,0,0,1,0.1282051282051282,0.0
123910,My experience at this office has been a nightmare!,1,experience office nightmare,"['experience', 'experience office', 'experience office nightmare', 'office', 'office nightmare', 'nightmare']",0,0,0,0,0,1,0.1666666666666666,0.0
104236,"Staff are often confused as to why the patient is in the office, misplacing medical records and forgetting essential treatment plans.",1,staff confuse patient office displace medical record forget essential treatment plan,"['staff', 'staff confuse', 'staff confuse patient', 'staff confuse patient office', 'staff confuse patient office displace', 'staff confuse patient office displace medical', 'staff confuse patient office displace medical record', 'staff confuse patient office displace medical record forget', 'staff confuse patient office displace medical record forget essential', 'staff confuse patient office displace medical record forget essential treatment', 'staff confuse patient office displace medical record forget essential treatment plan', 'confuse', 'confuse patient', 'confuse patient office', 'confuse patient office displace', 'confuse patient office displace medical', 'confuse patient office displace medical record', 'confuse patient office displace medical record forget', 'confuse patient office displace medical record forget essential', 'confuse patient office displace medical record forget essential treatment', 'confuse patient office displace medical record forget essential treatment plan', 'patient', 'patient office', 'patient office displace', 'patient office displace medical', 'patient office displace medical record', 'patient office displace medical record forget', 'patient office displace medical record forget essential', 'patient office displace medical record forget essential treatment', 'patient office displace medical record forget essential treatment plan', 'office', 'office displace', 'office displace medical', 'office displace medical record', 'office displace medical record forget', 'office displace medical record forget essential', 'office displace medical record forget essential treatment', 'office displace medical record forget essential treatment plan', 'displace', 'displace medical', 'displace medical record', 'displace medical record forget', 'displace medical record forget essential', 'displace medical record forget essential treatment', 'displace medical record forget essential treatment plan', 'medical', 'medical record', 'medical record forget', 'medical record forget essential', 'medical record forget essential treatment', 'medical record forget essential treatment plan', 'record', 'record forget', 'record forget essential', 'record forget essential treatment', 'record forget essential treatment plan', 'forget', 'forget essential', 'forget essential treatment', 'forget essential treatment plan', 'essential', 'essential treatment', 'essential treatment plan', 'treatment', 'treatment plan', 'plan']",0,0,0,0,0,1,0.0555555555555555,0.0
127109,"Every procedure I have had at Dr Langdons (ExpreSs facelift, facial injections and laser resurfacing) office has been a very pleasing improvement for me.",0,procedure dr langdons express face lift facial injection laser resurface office please improvement,"['procedure', 'procedure dr', 'procedure dr langdons', 'procedure dr langdons express', 'procedure dr langdons express face', 'procedure dr langdons express face lift', 'procedure dr langdons express face lift facial', 'procedure dr langdons express face lift facial injection', 'procedure dr langdons express face lift facial injection laser', 'procedure dr langdons express face lift facial injection laser resurface', 'procedure dr langdons express face lift facial injection laser resurface office', 'procedure dr langdons express face lift facial injection laser resurface office please', 'procedure dr langdons express face lift facial injection laser resurface office please improvement', 'dr', 'dr langdons', 'dr langdons express', 'dr langdons express face', 'dr langdons express face lift', 'dr langdons express face lift facial', 'dr langdons express face lift facial injection', 'dr langdons express face lift facial injection laser', 'dr langdons express face lift facial injection laser resurface', 'dr langdons express face lift facial injection laser resurface office', 'dr langdons express face lift facial injection laser resurface office please', 'dr langdons express face lift facial injection laser resurface office please improvement', 'langdons', 'langdons express', 'langdons express face', 'langdons express face lift', 'langdons express face lift facial', 'langdons express face lift facial injection', 'langdons express face lift facial injection laser', 'langdons express face lift facial injection laser resurface', 'langdons express face lift facial injection laser resurface office', 'langdons express face lift facial injection laser resurface office please', 'langdons express face lift facial injection laser resurface office please improvement', 'express', 'express face', 'express face lift', 'express face lift facial', 'express face lift facial injection', 'express face lift facial injection laser', 'express face lift facial injection laser resurface', 'express face lift facial injection laser resurface office', 'express face lift facial injection laser resurface office please', 'express face lift facial injection laser resurface office please improvement', 'face', 'face lift', 'face lift facial', 'face lift facial injection', 'face lift facial injection laser', 'face lift facial injection laser resurface', 'face lift facial injection laser resurface office', 'face lift facial injection laser resurface office please', 'face lift facial injection laser resurface office please improvement', 'lift', 'lift facial', 'lift facial injection', 'lift facial injection laser', 'lift facial injection laser resurface', 'lift facial injection laser resurface office', 'lift facial injection laser resurface office please', 'lift facial injection laser resurface office please improvement', 'facial', 'facial injection', 'facial injection laser', 'facial injection laser resurface', 'facial injection laser resurface office', 'facial injection laser resurface office please', 'facial injection laser resurface office please improvement', 'injection', 'injection laser', 'injection laser resurface', 'injection laser resurface office', 'injection laser resurface office please', 'injection laser resurface office please improvement', 'laser', 'laser resurface', 'laser resurface office', 'laser resurface office please', 'laser resurface office please improvement', 'resurface', 'resurface office', 'resurface office please', 'resurface office please improvement', 'office', 'office please', 'office please improvement', 'please', 'please improvement', 'improvement']",0,0,0,0,0,1,0.0434782608695652,0.0
114417,Office is organized so you will receive prompt service.,0,office organize receive prompt service,"['office', 'office organize', 'office organize receive', 'office organize receive prompt', 'office organize receive prompt service', 'organize', 'organize receive', 'organize receive prompt', 'organize receive prompt service', 'receive', 'receive prompt', 'receive prompt service', 'prompt', 'prompt service', 'service']",0,0,0,0,0,1,0.1282051282051282,0.0
144190,I did not receive a call from the office over a week later.,1,not receive office,"['not', 'not receive', 'not receive office', 'receive', 'receive office', 'office']",0,0,0,0,0,1,0.1666666666666666,0.0
75998,She keeps you waiting for no apparent reason because there are no other patients in this office.,1,keep wait no apparent reason no patient office,"['keep', 'keep wait', 'keep wait no', 'keep wait no apparent', 'keep wait no apparent reason', 'keep wait no apparent reason no', 'keep wait no apparent reason no patient', 'keep wait no apparent reason no patient office', 'wait', 'wait no', 'wait no apparent', 'wait no apparent reason', 'wait no apparent reason no', 'wait no apparent reason no patient', 'wait no apparent reason no patient office', 'no', 'no apparent', 'no apparent reason', 'no apparent reason no', 'no apparent reason no patient', 'no apparent reason no patient office', 'apparent', 'apparent reason', 'apparent reason no', 'apparent reason no patient', 'apparent reason no patient office', 'reason', 'reason no', 'reason no patient', 'reason no patient office', 'no', 'no patient', 'no patient office', 'patient', 'patient office', 'office']",0,0,0,0,0,1,0.0833333333333333,0.0
107536,"Dr. Aziz has good office hours,",0,good office,"['good', 'good office', 'office']",0,0,0,0,0,1,0.1851851851851851,0.0
186188,Reasonable overall process in cataract surgery.,0,reasonable overall process attract surgery,"['reasonable', 'reasonable overall', 'reasonable overall process', 'reasonable overall process attract', 'reasonable overall process attract surgery', 'overall', 'overall process', 'overall process attract', 'overall process attract surgery', 'process', 'process attract', 'process attract surgery', 'attract', 'attract surgery', 'surgery']",1,0,0,0,0,0,0.1282051282051282,0.0
188336,No one in the office was anything less than kind.,0,no office kind,"['no', 'no office', 'no office kind', 'office', 'office kind', 'kind']",0,0,0,0,0,1,0.1666666666666666,0.0
110630,"and getting special treatment.He has a very clean, comfortable office.",0,get special treatment clean comfortable office,"['get', 'get special', 'get special treatment', 'get special treatment clean', 'get special treatment clean comfortable', 'get special treatment clean comfortable office', 'special', 'special treatment', 'special treatment clean', 'special treatment clean comfortable', 'special treatment clean comfortable office', 'treatment', 'treatment clean', 'treatment clean comfortable', 'treatment clean comfortable office', 'clean', 'clean comfortable', 'clean comfortable office', 'comfortable', 'comfortable office', 'office']",0,0,0,0,0,1,0.1111111111111111,0.0
129703,Dr. Beck and his staff are by far the best aesthetic surgery office in the area.,0,staff far good aesthetic surgery office area,"['staff', 'staff far', 'staff far good', 'staff far good aesthetic', 'staff far good aesthetic surgery', 'staff far good aesthetic surgery office', 'staff far good aesthetic surgery office area', 'far', 'far good', 'far good aesthetic', 'far good aesthetic surgery', 'far good aesthetic surgery office', 'far good aesthetic surgery office area', 'good', 'good aesthetic', 'good aesthetic surgery', 'good aesthetic surgery office', 'good aesthetic surgery office area', 'aesthetic', 'aesthetic surgery', 'aesthetic surgery office', 'aesthetic surgery office area', 'surgery', 'surgery office', 'surgery office area', 'office', 'office area', 'area']",0,0,0,0,0,1,0.0961538461538461,0.0
170169,I showed up at the office first thing Friday morning to discover they have dropped their Friday hours and were closed.,1,show office thing morning discover drop close,"['show', 'show office', 'show office thing', 'show office thing morning', 'show office thing morning discover', 'show office thing morning discover drop', 'show office thing morning discover drop close', 'office', 'office thing', 'office thing morning', 'office thing morning discover', 'office thing morning discover drop', 'office thing morning discover drop close', 'thing', 'thing morning', 'thing morning discover', 'thing morning discover drop', 'thing morning discover drop close', 'morning', 'morning discover', 'morning discover drop', 'morning discover drop close', 'discover', 'discover drop', 'discover drop close', 'drop', 'drop close', 'close']",0,0,0,0,0,1,0.0961538461538461,0.0
105037,"Would highly recommend, extremely knowledgeable practice and great office personnel as well.",0,highly recommend extremely knowledgeable practice great office personnel,"['highly', 'highly recommend', 'highly recommend extremely', 'highly recommend extremely knowledgeable', 'highly recommend extremely knowledgeable practice', 'highly recommend extremely knowledgeable practice great', 'highly recommend extremely knowledgeable practice great office', 'highly recommend extremely knowledgeable practice great office personnel', 'recommend', 'recommend extremely', 'recommend extremely knowledgeable', 'recommend extremely knowledgeable practice', 'recommend extremely knowledgeable practice great', 'recommend extremely knowledgeable practice great office', 'recommend extremely knowledgeable practice great office personnel', 'extremely', 'extremely knowledgeable', 'extremely knowledgeable practice', 'extremely knowledgeable practice great', 'extremely knowledgeable practice great office', 'extremely knowledgeable practice great office personnel', 'knowledgeable', 'knowledgeable practice', 'knowledgeable practice great', 'knowledgeable practice great office', 'knowledgeable practice great office personnel', 'practice', 'practice great', 'practice great office', 'practice great office personnel', 'great', 'great office', 'great office personnel', 'office', 'office personnel', 'personnel']",0,0,0,0,0,1,0.0833333333333333,0.0
101997,The office staff overall were very welcoming!,0,office staff overall welcome,"['office', 'office staff', 'office staff overall', 'office staff overall welcome', 'staff', 'staff overall', 'staff overall welcome', 'overall', 'overall welcome', 'welcome']",1,0,0,0,0,1,0.2941176470588235,0.0
96397,and overall a disappointment. (If negative stars were on option they'd be used) He was on...,1,overall disappointment negative star option,"['overall', 'overall disappointment', 'overall disappointment negative', 'overall disappointment negative star', 'overall disappointment negative star option', 'disappointment', 'disappointment negative', 'disappointment negative star', 'disappointment negative star option', 'negative', 'negative star', 'negative star option', 'star', 'star option', 'option']",1,0,0,0,0,0,0.1282051282051282,0.0
135720,Office visits take well over 3 hours even with an appointment.,1,office visit appointment,"['office', 'office visit', 'office visit appointment', 'visit', 'visit appointment', 'appointment']",0,0,0,0,0,1,0.1666666666666666,0.0
