commentId,comment,classification,comment_processed,word_phrase_list,probably,get,get opinion,opinion,opinion make,make,nonrefundable,commitment,similarity_score
144695,"After getting a breast augmentation with another surgeon, I experienced a multitude of complications.",1,get breast pigmentation surgeon experience multitude complication,"['get', 'get breast', 'get breast pigmentation', 'get breast pigmentation surgeon', 'get breast pigmentation surgeon experience', 'get breast pigmentation surgeon experience multitude', 'get breast pigmentation surgeon experience multitude complication', 'breast', 'breast pigmentation', 'breast pigmentation surgeon', 'breast pigmentation surgeon experience', 'breast pigmentation surgeon experience multitude', 'breast pigmentation surgeon experience multitude complication', 'pigmentation', 'pigmentation surgeon', 'pigmentation surgeon experience', 'pigmentation surgeon experience multitude', 'pigmentation surgeon experience multitude complication', 'surgeon', 'surgeon experience', 'surgeon experience multitude', 'surgeon experience multitude complication', 'experience', 'experience multitude', 'experience multitude complication', 'multitude', 'multitude complication', 'complication']",0,1,0,0,0,0,0,0,0.04081632653061224
181289,I had a few questions from the 1st surgery and he got rather irritated and short.,1,question st surgery get irritate short,"['question', 'question st', 'question st surgery', 'question st surgery get', 'question st surgery get irritate', 'question st surgery get irritate short', 'st', 'st surgery', 'st surgery get', 'st surgery get irritate', 'st surgery get irritate short', 'surgery', 'surgery get', 'surgery get irritate', 'surgery get irritate short', 'get', 'get irritate', 'get irritate short', 'irritate', 'irritate short', 'short']",0,1,0,0,0,0,0,0,0.047619047619047616
62661,I like her personality and she makes me feel very comfortable during my visits,0,like personality make feel comfortable visit,"['like', 'like personality', 'like personality make', 'like personality make feel', 'like personality make feel comfortable', 'like personality make feel comfortable visit', 'personality', 'personality make', 'personality make feel', 'personality make feel comfortable', 'personality make feel comfortable visit', 'make', 'make feel', 'make feel comfortable', 'make feel comfortable visit', 'feel', 'feel comfortable', 'feel comfortable visit', 'comfortable', 'comfortable visit', 'visit']",0,0,0,0,0,1,0,0,0.047619047619047616
126616,"Office manager Kayla got me in same day and Dr Chopra was courteous, knowledgeable and super friendly.",0,office manager karl get day courteous knowledgeable super friendly,"['office', 'office manager', 'office manager karl', 'office manager karl get', 'office manager karl get day', 'office manager karl get day courteous', 'office manager karl get day courteous knowledgeable', 'office manager karl get day courteous knowledgeable super', 'office manager karl get day courteous knowledgeable super friendly', 'manager', 'manager karl', 'manager karl get', 'manager karl get day', 'manager karl get day courteous', 'manager karl get day courteous knowledgeable', 'manager karl get day courteous knowledgeable super', 'manager karl get day courteous knowledgeable super friendly', 'karl', 'karl get', 'karl get day', 'karl get day courteous', 'karl get day courteous knowledgeable', 'karl get day courteous knowledgeable super', 'karl get day courteous knowledgeable super friendly', 'get', 'get day', 'get day courteous', 'get day courteous knowledgeable', 'get day courteous knowledgeable super', 'get day courteous knowledgeable super friendly', 'day', 'day courteous', 'day courteous knowledgeable', 'day courteous knowledgeable super', 'day courteous knowledgeable super friendly', 'courteous', 'courteous knowledgeable', 'courteous knowledgeable super', 'courteous knowledgeable super friendly', 'knowledgeable', 'knowledgeable super', 'knowledgeable super friendly', 'super', 'super friendly', 'friendly']",0,1,0,0,0,0,0,0,0.030303030303030304
161065,but the staff got me in with Dr. Arrine (sorry if not spelt correctly) whom was a joy to speak with.,0,staff get arrive sorry not spend correctly joy speak,"['staff', 'staff get', 'staff get arrive', 'staff get arrive sorry', 'staff get arrive sorry not', 'staff get arrive sorry not spend', 'staff get arrive sorry not spend correctly', 'staff get arrive sorry not spend correctly joy', 'staff get arrive sorry not spend correctly joy speak', 'get', 'get arrive', 'get arrive sorry', 'get arrive sorry not', 'get arrive sorry not spend', 'get arrive sorry not spend correctly', 'get arrive sorry not spend correctly joy', 'get arrive sorry not spend correctly joy speak', 'arrive', 'arrive sorry', 'arrive sorry not', 'arrive sorry not spend', 'arrive sorry not spend correctly', 'arrive sorry not spend correctly joy', 'arrive sorry not spend correctly joy speak', 'sorry', 'sorry not', 'sorry not spend', 'sorry not spend correctly', 'sorry not spend correctly joy', 'sorry not spend correctly joy speak', 'not', 'not spend', 'not spend correctly', 'not spend correctly joy', 'not spend correctly joy speak', 'spend', 'spend correctly', 'spend correctly joy', 'spend correctly joy speak', 'correctly', 'correctly joy', 'correctly joy speak', 'joy', 'joy speak', 'speak']",0,1,0,0,0,0,0,0,0.030303030303030304
174034,When I went for a follow up and told him I wasn't getting better he blamed me,1,go follow tell get good blame,"['go', 'go follow', 'go follow tell', 'go follow tell get', 'go follow tell get good', 'go follow tell get good blame', 'follow', 'follow tell', 'follow tell get', 'follow tell get good', 'follow tell get good blame', 'tell', 'tell get', 'tell get good', 'tell get good blame', 'get', 'get good', 'get good blame', 'good', 'good blame', 'blame']",0,1,0,0,0,0,0,0,0.047619047619047616
187713,"Despite this, Sky called again, attempting to convince me to keep the appointment for a second opinion and highlighting Dr. Whitaker's credentials.",1,despite sky call attempt convert appointment opinion highlight whisker certificate,"['despite', 'despite sky', 'despite sky call', 'despite sky call attempt', 'despite sky call attempt convert', 'despite sky call attempt convert appointment', 'despite sky call attempt convert appointment opinion', 'despite sky call attempt convert appointment opinion highlight', 'despite sky call attempt convert appointment opinion highlight whisker', 'despite sky call attempt convert appointment opinion highlight whisker certificate', 'sky', 'sky call', 'sky call attempt', 'sky call attempt convert', 'sky call attempt convert appointment', 'sky call attempt convert appointment opinion', 'sky call attempt convert appointment opinion highlight', 'sky call attempt convert appointment opinion highlight whisker', 'sky call attempt convert appointment opinion highlight whisker certificate', 'call', 'call attempt', 'call attempt convert', 'call attempt convert appointment', 'call attempt convert appointment opinion', 'call attempt convert appointment opinion highlight', 'call attempt convert appointment opinion highlight whisker', 'call attempt convert appointment opinion highlight whisker certificate', 'attempt', 'attempt convert', 'attempt convert appointment', 'attempt convert appointment opinion', 'attempt convert appointment opinion highlight', 'attempt convert appointment opinion highlight whisker', 'attempt convert appointment opinion highlight whisker certificate', 'convert', 'convert appointment', 'convert appointment opinion', 'convert appointment opinion highlight', 'convert appointment opinion highlight whisker', 'convert appointment opinion highlight whisker certificate', 'appointment', 'appointment opinion', 'appointment opinion highlight', 'appointment opinion highlight whisker', 'appointment opinion highlight whisker certificate', 'opinion', 'opinion highlight', 'opinion highlight whisker', 'opinion highlight whisker certificate', 'highlight', 'highlight whisker', 'highlight whisker certificate', 'whisker', 'whisker certificate', 'certificate']",0,0,0,1,0,0,0,0,0.02631578947368421
180184,"Scheduling my appointment was so easy, they got me in within two days and everyone at the office is very helpful and friendly.",0,schelling appointment easy get office helpful friendly,"['schelling', 'schelling appointment', 'schelling appointment easy', 'schelling appointment easy get', 'schelling appointment easy get office', 'schelling appointment easy get office helpful', 'schelling appointment easy get office helpful friendly', 'appointment', 'appointment easy', 'appointment easy get', 'appointment easy get office', 'appointment easy get office helpful', 'appointment easy get office helpful friendly', 'easy', 'easy get', 'easy get office', 'easy get office helpful', 'easy get office helpful friendly', 'get', 'get office', 'get office helpful', 'get office helpful friendly', 'office', 'office helpful', 'office helpful friendly', 'helpful', 'helpful friendly', 'friendly']",0,1,0,0,0,0,0,0,0.04081632653061224
110350,Jennifer was great getting my insurance approval within 2 days .,0,great get insurance approval day,"['great', 'great get', 'great get insurance', 'great get insurance approval', 'great get insurance approval day', 'get', 'get insurance', 'get insurance approval', 'get insurance approval day', 'insurance', 'insurance approval', 'insurance approval day', 'approval', 'approval day', 'day']",0,1,0,0,0,0,0,0,0.05555555555555555
140207,and treated what I wanted to focus on as well as offering his opinion on where else it would be beneficial to treat.,0,treat want focus offer opinion beneficial treat,"['treat', 'treat want', 'treat want focus', 'treat want focus offer', 'treat want focus offer opinion', 'treat want focus offer opinion beneficial', 'treat want focus offer opinion beneficial treat', 'want', 'want focus', 'want focus offer', 'want focus offer opinion', 'want focus offer opinion beneficial', 'want focus offer opinion beneficial treat', 'focus', 'focus offer', 'focus offer opinion', 'focus offer opinion beneficial', 'focus offer opinion beneficial treat', 'offer', 'offer opinion', 'offer opinion beneficial', 'offer opinion beneficial treat', 'opinion', 'opinion beneficial', 'opinion beneficial treat', 'beneficial', 'beneficial treat', 'treat']",0,0,0,1,0,0,0,0,0.04081632653061224
151350,"Dr. Parker and his staff are very knowledgeable, experienced, personable, and most importantly they care about getting positive results for their patients.",0,staff knowledgeable experience personal importantly care get positive result patient,"['staff', 'staff knowledgeable', 'staff knowledgeable experience', 'staff knowledgeable experience personal', 'staff knowledgeable experience personal importantly', 'staff knowledgeable experience personal importantly care', 'staff knowledgeable experience personal importantly care get', 'staff knowledgeable experience personal importantly care get positive', 'staff knowledgeable experience personal importantly care get positive result', 'staff knowledgeable experience personal importantly care get positive result patient', 'knowledgeable', 'knowledgeable experience', 'knowledgeable experience personal', 'knowledgeable experience personal importantly', 'knowledgeable experience personal importantly care', 'knowledgeable experience personal importantly care get', 'knowledgeable experience personal importantly care get positive', 'knowledgeable experience personal importantly care get positive result', 'knowledgeable experience personal importantly care get positive result patient', 'experience', 'experience personal', 'experience personal importantly', 'experience personal importantly care', 'experience personal importantly care get', 'experience personal importantly care get positive', 'experience personal importantly care get positive result', 'experience personal importantly care get positive result patient', 'personal', 'personal importantly', 'personal importantly care', 'personal importantly care get', 'personal importantly care get positive', 'personal importantly care get positive result', 'personal importantly care get positive result patient', 'importantly', 'importantly care', 'importantly care get', 'importantly care get positive', 'importantly care get positive result', 'importantly care get positive result patient', 'care', 'care get', 'care get positive', 'care get positive result', 'care get positive result patient', 'get', 'get positive', 'get positive result', 'get positive result patient', 'positive', 'positive result', 'positive result patient', 'result', 'result patient', 'patient']",0,1,0,0,0,0,0,0,0.02631578947368421
135591,and have never had any problems getting an appointment time that works with my schedule.,0,problem get appointment time work schedule,"['problem', 'problem get', 'problem get appointment', 'problem get appointment time', 'problem get appointment time work', 'problem get appointment time work schedule', 'get', 'get appointment', 'get appointment time', 'get appointment time work', 'get appointment time work schedule', 'appointment', 'appointment time', 'appointment time work', 'appointment time work schedule', 'time', 'time work', 'time work schedule', 'work', 'work schedule', 'schedule']",0,1,0,0,0,0,0,0,0.047619047619047616
180186,I got a lip filler fine with them and was great.,0,get lip filler fine great,"['get', 'get lip', 'get lip filler', 'get lip filler fine', 'get lip filler fine great', 'lip', 'lip filler', 'lip filler fine', 'lip filler fine great', 'filler', 'filler fine', 'filler fine great', 'fine', 'fine great', 'great']",0,1,0,0,0,0,0,0,0.05555555555555555
73814,The dental hygienists are patient and take their time making sure you are not uncomfortable in the chair.,0,dental hygienist patient time make sure not uncomfortable chair,"['dental', 'dental hygienist', 'dental hygienist patient', 'dental hygienist patient time', 'dental hygienist patient time make', 'dental hygienist patient time make sure', 'dental hygienist patient time make sure not', 'dental hygienist patient time make sure not uncomfortable', 'dental hygienist patient time make sure not uncomfortable chair', 'hygienist', 'hygienist patient', 'hygienist patient time', 'hygienist patient time make', 'hygienist patient time make sure', 'hygienist patient time make sure not', 'hygienist patient time make sure not uncomfortable', 'hygienist patient time make sure not uncomfortable chair', 'patient', 'patient time', 'patient time make', 'patient time make sure', 'patient time make sure not', 'patient time make sure not uncomfortable', 'patient time make sure not uncomfortable chair', 'time', 'time make', 'time make sure', 'time make sure not', 'time make sure not uncomfortable', 'time make sure not uncomfortable chair', 'make', 'make sure', 'make sure not', 'make sure not uncomfortable', 'make sure not uncomfortable chair', 'sure', 'sure not', 'sure not uncomfortable', 'sure not uncomfortable chair', 'not', 'not uncomfortable', 'not uncomfortable chair', 'uncomfortable', 'uncomfortable chair', 'chair']",0,0,0,0,0,1,0,0,0.030303030303030304
68868,I was getting no where until I went to see him. - Fuzhi,0,get no go fuzhi,"['get', 'get no', 'get no go', 'get no go fuzhi', 'no', 'no go', 'no go fuzhi', 'go', 'go fuzhi', 'fuzhi']",0,1,0,0,0,0,0,0,0.06451612903225806
82146,"My experience was long ago with this doctor, before he got all fancy in his new office.",1,experience long ago get fancy new office,"['experience', 'experience long', 'experience long ago', 'experience long ago get', 'experience long ago get fancy', 'experience long ago get fancy new', 'experience long ago get fancy new office', 'long', 'long ago', 'long ago get', 'long ago get fancy', 'long ago get fancy new', 'long ago get fancy new office', 'ago', 'ago get', 'ago get fancy', 'ago get fancy new', 'ago get fancy new office', 'get', 'get fancy', 'get fancy new', 'get fancy new office', 'fancy', 'fancy new', 'fancy new office', 'new', 'new office', 'office']",0,1,0,0,0,0,0,0,0.04081632653061224
93831,and took all of my concerns into consideration when making my care,0,take concern consideration make care,"['take', 'take concern', 'take concern consideration', 'take concern consideration make', 'take concern consideration make care', 'concern', 'concern consideration', 'concern consideration make', 'concern consideration make care', 'consideration', 'consideration make', 'consideration make care', 'make', 'make care', 'care']",0,0,0,0,0,1,0,0,0.05555555555555555
149353,"Opinion: this office is discriminating against me as either a patient on medi cal , or as a transgender person .",1,opinion office discriminate patient transgender person,"['opinion', 'opinion office', 'opinion office discriminate', 'opinion office discriminate patient', 'opinion office discriminate patient transgender', 'opinion office discriminate patient transgender person', 'office', 'office discriminate', 'office discriminate patient', 'office discriminate patient transgender', 'office discriminate patient transgender person', 'discriminate', 'discriminate patient', 'discriminate patient transgender', 'discriminate patient transgender person', 'patient', 'patient transgender', 'patient transgender person', 'transgender', 'transgender person', 'person']",0,0,0,1,0,0,0,0,0.047619047619047616
64004,The doctor makes me feel very comfortable when I come in to see her.,0,make feel comfortable come,"['make', 'make feel', 'make feel comfortable', 'make feel comfortable come', 'feel', 'feel comfortable', 'feel comfortable come', 'comfortable', 'comfortable come', 'come']",0,0,0,0,0,1,0,0,0.06451612903225806
156325,I had missed getting a set of labs so they helped me get the follow up appointment rescheduled.,0,miss get set law help follow appointment reschedule,"['miss', 'miss get', 'miss get set', 'miss get set law', 'miss get set law help', 'miss get set law help follow', 'miss get set law help follow appointment', 'miss get set law help follow appointment reschedule', 'get', 'get set', 'get set law', 'get set law help', 'get set law help follow', 'get set law help follow appointment', 'get set law help follow appointment reschedule', 'set', 'set law', 'set law help', 'set law help follow', 'set law help follow appointment', 'set law help follow appointment reschedule', 'law', 'law help', 'law help follow', 'law help follow appointment', 'law help follow appointment reschedule', 'help', 'help follow', 'help follow appointment', 'help follow appointment reschedule', 'follow', 'follow appointment', 'follow appointment reschedule', 'appointment', 'appointment reschedule', 'reschedule']",0,1,0,0,0,0,0,0,0.03508771929824561
186419,and got a follow up call from my doctor a few hours later.,0,get follow,"['get', 'get follow', 'follow']",0,1,0,0,0,0,0,0,0.08333333333333333
146410,People always hype it up and say OMG its ten times worst than getting the actual tattoo,1,people hope org time bad get actual tattoo,"['people', 'people hope', 'people hope org', 'people hope org time', 'people hope org time bad', 'people hope org time bad get', 'people hope org time bad get actual', 'people hope org time bad get actual tattoo', 'hope', 'hope org', 'hope org time', 'hope org time bad', 'hope org time bad get', 'hope org time bad get actual', 'hope org time bad get actual tattoo', 'org', 'org time', 'org time bad', 'org time bad get', 'org time bad get actual', 'org time bad get actual tattoo', 'time', 'time bad', 'time bad get', 'time bad get actual', 'time bad get actual tattoo', 'bad', 'bad get', 'bad get actual', 'bad get actual tattoo', 'get', 'get actual', 'get actual tattoo', 'actual', 'actual tattoo', 'tattoo']",0,1,0,0,0,0,0,0,0.03508771929824561
122666,My results are natural looking and feeling and I got the volume back I lost after breastfeeding 2 children.,0,result natural look feel get volume lose breastfeed child,"['result', 'result natural', 'result natural look', 'result natural look feel', 'result natural look feel get', 'result natural look feel get volume', 'result natural look feel get volume lose', 'result natural look feel get volume lose breastfeed', 'result natural look feel get volume lose breastfeed child', 'natural', 'natural look', 'natural look feel', 'natural look feel get', 'natural look feel get volume', 'natural look feel get volume lose', 'natural look feel get volume lose breastfeed', 'natural look feel get volume lose breastfeed child', 'look', 'look feel', 'look feel get', 'look feel get volume', 'look feel get volume lose', 'look feel get volume lose breastfeed', 'look feel get volume lose breastfeed child', 'feel', 'feel get', 'feel get volume', 'feel get volume lose', 'feel get volume lose breastfeed', 'feel get volume lose breastfeed child', 'get', 'get volume', 'get volume lose', 'get volume lose breastfeed', 'get volume lose breastfeed child', 'volume', 'volume lose', 'volume lose breastfeed', 'volume lose breastfeed child', 'lose', 'lose breastfeed', 'lose breastfeed child', 'breastfeed', 'breastfeed child', 'child']",0,1,0,0,0,0,0,0,0.030303030303030304
99039,Gets to know his patients.,0,get know patient,"['get', 'get know', 'get know patient', 'know', 'know patient', 'patient']",0,1,0,0,0,0,0,0,0.07407407407407407
86842,It makes me feel bad about myself,1,make feel bad,"['make', 'make feel', 'make feel bad', 'feel', 'feel bad', 'bad']",0,0,0,0,0,1,0,0,0.07407407407407407
125623,she walks into the room making you feel like your with a friend.,0,walk room make feel like friend,"['walk', 'walk room', 'walk room make', 'walk room make feel', 'walk room make feel like', 'walk room make feel like friend', 'room', 'room make', 'room make feel', 'room make feel like', 'room make feel like friend', 'make', 'make feel', 'make feel like', 'make feel like friend', 'feel', 'feel like', 'feel like friend', 'like', 'like friend', 'friend']",0,0,0,0,0,1,0,0,0.047619047619047616
143505,"Everyone beware, you'll be charged for both integrated pain, and day surgery center for getting any shots.",1,beware charge integrate pain day surgery center get shoot,"['beware', 'beware charge', 'beware charge integrate', 'beware charge integrate pain', 'beware charge integrate pain day', 'beware charge integrate pain day surgery', 'beware charge integrate pain day surgery center', 'beware charge integrate pain day surgery center get', 'beware charge integrate pain day surgery center get shoot', 'charge', 'charge integrate', 'charge integrate pain', 'charge integrate pain day', 'charge integrate pain day surgery', 'charge integrate pain day surgery center', 'charge integrate pain day surgery center get', 'charge integrate pain day surgery center get shoot', 'integrate', 'integrate pain', 'integrate pain day', 'integrate pain day surgery', 'integrate pain day surgery center', 'integrate pain day surgery center get', 'integrate pain day surgery center get shoot', 'pain', 'pain day', 'pain day surgery', 'pain day surgery center', 'pain day surgery center get', 'pain day surgery center get shoot', 'day', 'day surgery', 'day surgery center', 'day surgery center get', 'day surgery center get shoot', 'surgery', 'surgery center', 'surgery center get', 'surgery center get shoot', 'center', 'center get', 'center get shoot', 'get', 'get shoot', 'shoot']",0,1,0,0,0,0,0,0,0.030303030303030304
147386,"This man operating is like an elderly person who can not drive, getting behind the wheel.",1,man operate like aged person not drive get wheel,"['man', 'man operate', 'man operate like', 'man operate like aged', 'man operate like aged person', 'man operate like aged person not', 'man operate like aged person not drive', 'man operate like aged person not drive get', 'man operate like aged person not drive get wheel', 'operate', 'operate like', 'operate like aged', 'operate like aged person', 'operate like aged person not', 'operate like aged person not drive', 'operate like aged person not drive get', 'operate like aged person not drive get wheel', 'like', 'like aged', 'like aged person', 'like aged person not', 'like aged person not drive', 'like aged person not drive get', 'like aged person not drive get wheel', 'aged', 'aged person', 'aged person not', 'aged person not drive', 'aged person not drive get', 'aged person not drive get wheel', 'person', 'person not', 'person not drive', 'person not drive get', 'person not drive get wheel', 'not', 'not drive', 'not drive get', 'not drive get wheel', 'drive', 'drive get', 'drive get wheel', 'get', 'get wheel', 'wheel']",0,1,0,0,0,0,0,0,0.030303030303030304
148178,"If you're concerned with getting a big scar that's visible, consider someone else",1,concerned get big scar visible consider,"['concerned', 'concerned get', 'concerned get big', 'concerned get big scar', 'concerned get big scar visible', 'concerned get big scar visible consider', 'get', 'get big', 'get big scar', 'get big scar visible', 'get big scar visible consider', 'big', 'big scar', 'big scar visible', 'big scar visible consider', 'scar', 'scar visible', 'scar visible consider', 'visible', 'visible consider', 'consider']",0,1,0,0,0,0,0,0,0.047619047619047616
74009,He makes sure I come into the office,0,make sure come office,"['make', 'make sure', 'make sure come', 'make sure come office', 'sure', 'sure come', 'sure come office', 'come', 'come office', 'office']",0,0,0,0,0,1,0,0,0.06451612903225806
163793,"I got a chance to speak with the office manager Ari during my pre-op, she was super attentive she even brought me a hot chocolate.",0,get chance speak office manager prop super attentive bring hot chocolate,"['get', 'get chance', 'get chance speak', 'get chance speak office', 'get chance speak office manager', 'get chance speak office manager prop', 'get chance speak office manager prop super', 'get chance speak office manager prop super attentive', 'get chance speak office manager prop super attentive bring', 'get chance speak office manager prop super attentive bring hot', 'get chance speak office manager prop super attentive bring hot chocolate', 'chance', 'chance speak', 'chance speak office', 'chance speak office manager', 'chance speak office manager prop', 'chance speak office manager prop super', 'chance speak office manager prop super attentive', 'chance speak office manager prop super attentive bring', 'chance speak office manager prop super attentive bring hot', 'chance speak office manager prop super attentive bring hot chocolate', 'speak', 'speak office', 'speak office manager', 'speak office manager prop', 'speak office manager prop super', 'speak office manager prop super attentive', 'speak office manager prop super attentive bring', 'speak office manager prop super attentive bring hot', 'speak office manager prop super attentive bring hot chocolate', 'office', 'office manager', 'office manager prop', 'office manager prop super', 'office manager prop super attentive', 'office manager prop super attentive bring', 'office manager prop super attentive bring hot', 'office manager prop super attentive bring hot chocolate', 'manager', 'manager prop', 'manager prop super', 'manager prop super attentive', 'manager prop super attentive bring', 'manager prop super attentive bring hot', 'manager prop super attentive bring hot chocolate', 'prop', 'prop super', 'prop super attentive', 'prop super attentive bring', 'prop super attentive bring hot', 'prop super attentive bring hot chocolate', 'super', 'super attentive', 'super attentive bring', 'super attentive bring hot', 'super attentive bring hot chocolate', 'attentive', 'attentive bring', 'attentive bring hot', 'attentive bring hot chocolate', 'bring', 'bring hot', 'bring hot chocolate', 'hot', 'hot chocolate', 'chocolate']",0,1,0,0,0,0,0,0,0.022988505747126436
186727,"You can see all the posts she make's about degrading women, the patients that walk into the building by degrading them",1,post make degrade woman patient walk build degrade,"['post', 'post make', 'post make degrade', 'post make degrade woman', 'post make degrade woman patient', 'post make degrade woman patient walk', 'post make degrade woman patient walk build', 'post make degrade woman patient walk build degrade', 'make', 'make degrade', 'make degrade woman', 'make degrade woman patient', 'make degrade woman patient walk', 'make degrade woman patient walk build', 'make degrade woman patient walk build degrade', 'degrade', 'degrade woman', 'degrade woman patient', 'degrade woman patient walk', 'degrade woman patient walk build', 'degrade woman patient walk build degrade', 'woman', 'woman patient', 'woman patient walk', 'woman patient walk build', 'woman patient walk build degrade', 'patient', 'patient walk', 'patient walk build', 'patient walk build degrade', 'walk', 'walk build', 'walk build degrade', 'build', 'build degrade', 'degrade']",0,0,0,0,0,1,0,0,0.03508771929824561
187989,for them to give me an hand in getting to my goals has been extremely appreciated.,0,hand get goal extremely appreciate,"['hand', 'hand get', 'hand get goal', 'hand get goal extremely', 'hand get goal extremely appreciate', 'get', 'get goal', 'get goal extremely', 'get goal extremely appreciate', 'goal', 'goal extremely', 'goal extremely appreciate', 'extremely', 'extremely appreciate', 'appreciate']",0,1,0,0,0,0,0,0,0.05555555555555555
179387,Ooook.....so why not just make my appointment instead of making up excuses!,1,ooookso not appointment instead make excuse,"['ooookso', 'ooookso not', 'ooookso not appointment', 'ooookso not appointment instead', 'ooookso not appointment instead make', 'ooookso not appointment instead make excuse', 'not', 'not appointment', 'not appointment instead', 'not appointment instead make', 'not appointment instead make excuse', 'appointment', 'appointment instead', 'appointment instead make', 'appointment instead make excuse', 'instead', 'instead make', 'instead make excuse', 'make', 'make excuse', 'excuse']",0,0,0,0,0,1,0,0,0.047619047619047616
81780,and I would not consider getting OB/Gyn care any place else.,0,not consider get obey care place,"['not', 'not consider', 'not consider get', 'not consider get obey', 'not consider get obey care', 'not consider get obey care place', 'consider', 'consider get', 'consider get obey', 'consider get obey care', 'consider get obey care place', 'get', 'get obey', 'get obey care', 'get obey care place', 'obey', 'obey care', 'obey care place', 'care', 'care place', 'place']",0,1,0,0,0,0,0,0,0.047619047619047616
146854,Mind you I never got a pay schedule or contract emailed to me.,1,mind get pay schedule contract remain,"['mind', 'mind get', 'mind get pay', 'mind get pay schedule', 'mind get pay schedule contract', 'mind get pay schedule contract remain', 'get', 'get pay', 'get pay schedule', 'get pay schedule contract', 'get pay schedule contract remain', 'pay', 'pay schedule', 'pay schedule contract', 'pay schedule contract remain', 'schedule', 'schedule contract', 'schedule contract remain', 'contract', 'contract remain', 'remain']",0,1,0,0,0,0,0,0,0.047619047619047616
140668,I did not realize getting surgery could be this fun and simple!,0,not realize get surgery fun simple,"['not', 'not realize', 'not realize get', 'not realize get surgery', 'not realize get surgery fun', 'not realize get surgery fun simple', 'realize', 'realize get', 'realize get surgery', 'realize get surgery fun', 'realize get surgery fun simple', 'get', 'get surgery', 'get surgery fun', 'get surgery fun simple', 'surgery', 'surgery fun', 'surgery fun simple', 'fun', 'fun simple', 'simple']",0,1,0,0,0,0,0,0,0.047619047619047616
133462,She makes me feel comfortable when I am here.,0,make feel comfortable,"['make', 'make feel', 'make feel comfortable', 'feel', 'feel comfortable', 'comfortable']",0,0,0,0,0,1,0,0,0.07407407407407407
89341,for working so hard but making it seem so natural with your patience and understanding! ,0,work hard make natural patience understanding,"['work', 'work hard', 'work hard make', 'work hard make natural', 'work hard make natural patience', 'work hard make natural patience understanding', 'hard', 'hard make', 'hard make natural', 'hard make natural patience', 'hard make natural patience understanding', 'make', 'make natural', 'make natural patience', 'make natural patience understanding', 'natural', 'natural patience', 'natural patience understanding', 'patience', 'patience understanding', 'understanding']",0,0,0,0,0,1,0,0,0.047619047619047616
66568,That he was assertive in getting to the problem.,0,assertion get problem,"['assertion', 'assertion get', 'assertion get problem', 'get', 'get problem', 'problem']",0,1,0,0,0,0,0,0,0.07407407407407407
154196,I was so excited until I got there.,1,excite get,"['excite', 'excite get', 'get']",0,1,0,0,0,0,0,0,0.08333333333333333
170418,I showed him lots of pictures and honestly got exactly what I was looking for after having the consultations.,0,show lot picture honestly get precisely look have consultation,"['show', 'show lot', 'show lot picture', 'show lot picture honestly', 'show lot picture honestly get', 'show lot picture honestly get precisely', 'show lot picture honestly get precisely look', 'show lot picture honestly get precisely look have', 'show lot picture honestly get precisely look have consultation', 'lot', 'lot picture', 'lot picture honestly', 'lot picture honestly get', 'lot picture honestly get precisely', 'lot picture honestly get precisely look', 'lot picture honestly get precisely look have', 'lot picture honestly get precisely look have consultation', 'picture', 'picture honestly', 'picture honestly get', 'picture honestly get precisely', 'picture honestly get precisely look', 'picture honestly get precisely look have', 'picture honestly get precisely look have consultation', 'honestly', 'honestly get', 'honestly get precisely', 'honestly get precisely look', 'honestly get precisely look have', 'honestly get precisely look have consultation', 'get', 'get precisely', 'get precisely look', 'get precisely look have', 'get precisely look have consultation', 'precisely', 'precisely look', 'precisely look have', 'precisely look have consultation', 'look', 'look have', 'look have consultation', 'have', 'have consultation', 'consultation']",0,1,0,0,0,0,0,0,0.030303030303030304
95943,He gets that patients do not like to come to the dentist but makes the experience work,0,get patient not like come dentist make experience work,"['get', 'get patient', 'get patient not', 'get patient not like', 'get patient not like come', 'get patient not like come dentist', 'get patient not like come dentist make', 'get patient not like come dentist make experience', 'get patient not like come dentist make experience work', 'patient', 'patient not', 'patient not like', 'patient not like come', 'patient not like come dentist', 'patient not like come dentist make', 'patient not like come dentist make experience', 'patient not like come dentist make experience work', 'not', 'not like', 'not like come', 'not like come dentist', 'not like come dentist make', 'not like come dentist make experience', 'not like come dentist make experience work', 'like', 'like come', 'like come dentist', 'like come dentist make', 'like come dentist make experience', 'like come dentist make experience work', 'come', 'come dentist', 'come dentist make', 'come dentist make experience', 'come dentist make experience work', 'dentist', 'dentist make', 'dentist make experience', 'dentist make experience work', 'make', 'make experience', 'make experience work', 'experience', 'experience work', 'work']",0,1,0,0,0,1,0,0,0.06060606060606061
164263,I felt as though all they cared about was getting their money.,1,feel care get money,"['feel', 'feel care', 'feel care get', 'feel care get money', 'care', 'care get', 'care get money', 'get', 'get money', 'money']",0,1,0,0,0,0,0,0,0.06451612903225806
