commentId,comment,classification,comment_processed,word_phrase_list,practice,compassionate,similarity_score
180693,"One demon left the practice, good ridden, the second demon is still mutilating human beings with his scalpel.",1,demon leave practice good ride demon mutilation human be scale,"['demon', 'demon leave', 'demon leave practice', 'demon leave practice good', 'demon leave practice good ride', 'demon leave practice good ride demon', 'demon leave practice good ride demon mutilation', 'demon leave practice good ride demon mutilation human', 'demon leave practice good ride demon mutilation human be', 'demon leave practice good ride demon mutilation human be scale', 'leave', 'leave practice', 'leave practice good', 'leave practice good ride', 'leave practice good ride demon', 'leave practice good ride demon mutilation', 'leave practice good ride demon mutilation human', 'leave practice good ride demon mutilation human be', 'leave practice good ride demon mutilation human be scale', 'practice', 'practice good', 'practice good ride', 'practice good ride demon', 'practice good ride demon mutilation', 'practice good ride demon mutilation human', 'practice good ride demon mutilation human be', 'practice good ride demon mutilation human be scale', 'good', 'good ride', 'good ride demon', 'good ride demon mutilation', 'good ride demon mutilation human', 'good ride demon mutilation human be', 'good ride demon mutilation human be scale', 'ride', 'ride demon', 'ride demon mutilation', 'ride demon mutilation human', 'ride demon mutilation human be', 'ride demon mutilation human be scale', 'demon', 'demon mutilation', 'demon mutilation human', 'demon mutilation human be', 'demon mutilation human be scale', 'mutilation', 'mutilation human', 'mutilation human be', 'mutilation human be scale', 'human', 'human be', 'human be scale', 'be', 'be scale', 'scale']",1,0,0.5
104390,Practicum selection process needs fine tuning.,1,practice selection process need fine tune,"['practice', 'practice selection', 'practice selection process', 'practice selection process need', 'practice selection process need fine', 'practice selection process need fine tune', 'selection', 'selection process', 'selection process need', 'selection process need fine', 'selection process need fine tune', 'process', 'process need', 'process need fine', 'process need fine tune', 'need', 'need fine', 'need fine tune', 'fine', 'fine tune', 'tune']",1,0,0.5
107552,After careful consideration I chose this practice because of their long term commitment to the patient.,0,careful consideration choose practice long term commitment patient,"['careful', 'careful consideration', 'careful consideration choose', 'careful consideration choose practice', 'careful consideration choose practice long', 'careful consideration choose practice long term', 'careful consideration choose practice long term commitment', 'careful consideration choose practice long term commitment patient', 'consideration', 'consideration choose', 'consideration choose practice', 'consideration choose practice long', 'consideration choose practice long term', 'consideration choose practice long term commitment', 'consideration choose practice long term commitment patient', 'choose', 'choose practice', 'choose practice long', 'choose practice long term', 'choose practice long term commitment', 'choose practice long term commitment patient', 'practice', 'practice long', 'practice long term', 'practice long term commitment', 'practice long term commitment patient', 'long', 'long term', 'long term commitment', 'long term commitment patient', 'term', 'term commitment', 'term commitment patient', 'commitment', 'commitment patient', 'patient']",1,0,0.5
124737,and we are even more upset now than we originally were because of how deceitful they are at this practice.,1,upset originally deceitful practice,"['upset', 'upset originally', 'upset originally deceitful', 'upset originally deceitful practice', 'originally', 'originally deceitful', 'originally deceitful practice', 'deceitful', 'deceitful practice', 'practice']",1,0,0.5
83662,"The doctor is very compassionate in regards to the patient's foot situation, pain, etc.",0,doctor compassionate regard patient foot situation pain etc,"['doctor', 'doctor compassionate', 'doctor compassionate regard', 'doctor compassionate regard patient', 'doctor compassionate regard patient foot', 'doctor compassionate regard patient foot situation', 'doctor compassionate regard patient foot situation pain', 'doctor compassionate regard patient foot situation pain etc', 'compassionate', 'compassionate regard', 'compassionate regard patient', 'compassionate regard patient foot', 'compassionate regard patient foot situation', 'compassionate regard patient foot situation pain', 'compassionate regard patient foot situation pain etc', 'regard', 'regard patient', 'regard patient foot', 'regard patient foot situation', 'regard patient foot situation pain', 'regard patient foot situation pain etc', 'patient', 'patient foot', 'patient foot situation', 'patient foot situation pain', 'patient foot situation pain etc', 'foot', 'foot situation', 'foot situation pain', 'foot situation pain etc', 'situation', 'situation pain', 'situation pain etc', 'pain', 'pain etc', 'etc']",0,1,0.5
97415,"yet confident demeanor, and you never feel like you are just another patient, or a number, as I experienced with other practices.",0,confident demeanor feel like patient number experience practice,"['confident', 'confident demeanor', 'confident demeanor feel', 'confident demeanor feel like', 'confident demeanor feel like patient', 'confident demeanor feel like patient number', 'confident demeanor feel like patient number experience', 'confident demeanor feel like patient number experience practice', 'demeanor', 'demeanor feel', 'demeanor feel like', 'demeanor feel like patient', 'demeanor feel like patient number', 'demeanor feel like patient number experience', 'demeanor feel like patient number experience practice', 'feel', 'feel like', 'feel like patient', 'feel like patient number', 'feel like patient number experience', 'feel like patient number experience practice', 'like', 'like patient', 'like patient number', 'like patient number experience', 'like patient number experience practice', 'patient', 'patient number', 'patient number experience', 'patient number experience practice', 'number', 'number experience', 'number experience practice', 'experience', 'experience practice', 'practice']",1,0,0.5
108882,His practice is a factory and he will send your teen out of the office still woozy with no aftercare instructions.,1,practice factory send office wood subsequently instruction,"['practice', 'practice factory', 'practice factory send', 'practice factory send office', 'practice factory send office wood', 'practice factory send office wood subsequently', 'practice factory send office wood subsequently instruction', 'factory', 'factory send', 'factory send office', 'factory send office wood', 'factory send office wood subsequently', 'factory send office wood subsequently instruction', 'send', 'send office', 'send office wood', 'send office wood subsequently', 'send office wood subsequently instruction', 'office', 'office wood', 'office wood subsequently', 'office wood subsequently instruction', 'wood', 'wood subsequently', 'wood subsequently instruction', 'subsequently', 'subsequently instruction', 'instruction']",1,0,0.5
128075,"I've came here for years and they are compassionate, efficient and help you to be the best you can.",0,ve come compassionate efficient help good,"['ve', 've come', 've come compassionate', 've come compassionate efficient', 've come compassionate efficient help', 've come compassionate efficient help good', 'come', 'come compassionate', 'come compassionate efficient', 'come compassionate efficient help', 'come compassionate efficient help good', 'compassionate', 'compassionate efficient', 'compassionate efficient help', 'compassionate efficient help good', 'efficient', 'efficient help', 'efficient help good', 'help', 'help good', 'good']",0,1,0.5
91694,"MY EXPERIENCE HAS BEEN VERY PLEASANT   FROM THE OFFICE STAFF TO THE MEDICAL TEAM, I RECOMMEND DR. LIONBERGER'S PRACTICE.",0,experience pleasant office staff medical team recommend dr lionbergers practice,"['experience', 'experience pleasant', 'experience pleasant office', 'experience pleasant office staff', 'experience pleasant office staff medical', 'experience pleasant office staff medical team', 'experience pleasant office staff medical team recommend', 'experience pleasant office staff medical team recommend dr', 'experience pleasant office staff medical team recommend dr lionbergers', 'experience pleasant office staff medical team recommend dr lionbergers practice', 'pleasant', 'pleasant office', 'pleasant office staff', 'pleasant office staff medical', 'pleasant office staff medical team', 'pleasant office staff medical team recommend', 'pleasant office staff medical team recommend dr', 'pleasant office staff medical team recommend dr lionbergers', 'pleasant office staff medical team recommend dr lionbergers practice', 'office', 'office staff', 'office staff medical', 'office staff medical team', 'office staff medical team recommend', 'office staff medical team recommend dr', 'office staff medical team recommend dr lionbergers', 'office staff medical team recommend dr lionbergers practice', 'staff', 'staff medical', 'staff medical team', 'staff medical team recommend', 'staff medical team recommend dr', 'staff medical team recommend dr lionbergers', 'staff medical team recommend dr lionbergers practice', 'medical', 'medical team', 'medical team recommend', 'medical team recommend dr', 'medical team recommend dr lionbergers', 'medical team recommend dr lionbergers practice', 'team', 'team recommend', 'team recommend dr', 'team recommend dr lionbergers', 'team recommend dr lionbergers practice', 'recommend', 'recommend dr', 'recommend dr lionbergers', 'recommend dr lionbergers practice', 'dr', 'dr lionbergers', 'dr lionbergers practice', 'lionbergers', 'lionbergers practice', 'practice']",1,0,0.5
167085,From the first Instagram post I saw of your office I was drawn to your practice.,0,instagram post see office draw practice,"['instagram', 'instagram post', 'instagram post see', 'instagram post see office', 'instagram post see office draw', 'instagram post see office draw practice', 'post', 'post see', 'post see office', 'post see office draw', 'post see office draw practice', 'see', 'see office', 'see office draw', 'see office draw practice', 'office', 'office draw', 'office draw practice', 'draw', 'draw practice', 'practice']",1,0,0.5
95529,"so warm, caring and kind you easily forget you are in a surgical practice.",0,warm dare kind easily forget surgical practice,"['warm', 'warm dare', 'warm dare kind', 'warm dare kind easily', 'warm dare kind easily forget', 'warm dare kind easily forget surgical', 'warm dare kind easily forget surgical practice', 'dare', 'dare kind', 'dare kind easily', 'dare kind easily forget', 'dare kind easily forget surgical', 'dare kind easily forget surgical practice', 'kind', 'kind easily', 'kind easily forget', 'kind easily forget surgical', 'kind easily forget surgical practice', 'easily', 'easily forget', 'easily forget surgical', 'easily forget surgical practice', 'forget', 'forget surgical', 'forget surgical practice', 'surgical', 'surgical practice', 'practice']",1,0,0.5
179835,Do not go to this practice nor Dr. Farhan Taghizadeh aka (Dr.,1,practice alaska dr,"['practice', 'practice alaska', 'practice alaska dr', 'alaska', 'alaska dr', 'dr']",1,0,0.5
105714,Fantastic Dr. and practice.,0,fantastic dr practice,"['fantastic', 'fantastic dr', 'fantastic dr practice', 'dr', 'dr practice', 'practice']",1,0,0.5
151351,Thomas Le is unfit to practice plastic surgery and that is the real truth.,1,lupus erythematosus unfit practice plastic surgery real truth,"['lupus', 'lupus erythematosus', 'lupus erythematosus unfit', 'lupus erythematosus unfit practice', 'lupus erythematosus unfit practice plastic', 'lupus erythematosus unfit practice plastic surgery', 'lupus erythematosus unfit practice plastic surgery real', 'lupus erythematosus unfit practice plastic surgery real truth', 'erythematosus', 'erythematosus unfit', 'erythematosus unfit practice', 'erythematosus unfit practice plastic', 'erythematosus unfit practice plastic surgery', 'erythematosus unfit practice plastic surgery real', 'erythematosus unfit practice plastic surgery real truth', 'unfit', 'unfit practice', 'unfit practice plastic', 'unfit practice plastic surgery', 'unfit practice plastic surgery real', 'unfit practice plastic surgery real truth', 'practice', 'practice plastic', 'practice plastic surgery', 'practice plastic surgery real', 'practice plastic surgery real truth', 'plastic', 'plastic surgery', 'plastic surgery real', 'plastic surgery real truth', 'surgery', 'surgery real', 'surgery real truth', 'real', 'real truth', 'truth']",1,0,0.5
115597,Dr. Hamawy does a great job practicing patient centered medicine.,0,great job practice patient center medicine,"['great', 'great job', 'great job practice', 'great job practice patient', 'great job practice patient center', 'great job practice patient center medicine', 'job', 'job practice', 'job practice patient', 'job practice patient center', 'job practice patient center medicine', 'practice', 'practice patient', 'practice patient center', 'practice patient center medicine', 'patient', 'patient center', 'patient center medicine', 'center', 'center medicine', 'medicine']",1,0,0.5
170865,I cannot imagine this practice survives with such a vile person answering the phone.,1,imagine practice survive vile person answer phone,"['imagine', 'imagine practice', 'imagine practice survive', 'imagine practice survive vile', 'imagine practice survive vile person', 'imagine practice survive vile person answer', 'imagine practice survive vile person answer phone', 'practice', 'practice survive', 'practice survive vile', 'practice survive vile person', 'practice survive vile person answer', 'practice survive vile person answer phone', 'survive', 'survive vile', 'survive vile person', 'survive vile person answer', 'survive vile person answer phone', 'vile', 'vile person', 'vile person answer', 'vile person answer phone', 'person', 'person answer', 'person answer phone', 'answer', 'answer phone', 'phone']",1,0,0.5
62118,Doctor is very compassionate.,0,doctor compassionate,"['doctor', 'doctor compassionate', 'compassionate']",0,1,0.5
129328,I have seen 2 other dermatologists in the same practice and I did not get the treatment from them that I received today.,1,see dermatologist practice treatment receive,"['see', 'see dermatologist', 'see dermatologist practice', 'see dermatologist practice treatment', 'see dermatologist practice treatment receive', 'dermatologist', 'dermatologist practice', 'dermatologist practice treatment', 'dermatologist practice treatment receive', 'practice', 'practice treatment', 'practice treatment receive', 'treatment', 'treatment receive', 'receive']",1,0,0.5
117540,She was a rare find to say the least and this practice is going to have a hard time filling her shoes.,1,rare find practice go hard time fill shoe,"['rare', 'rare find', 'rare find practice', 'rare find practice go', 'rare find practice go hard', 'rare find practice go hard time', 'rare find practice go hard time fill', 'rare find practice go hard time fill shoe', 'find', 'find practice', 'find practice go', 'find practice go hard', 'find practice go hard time', 'find practice go hard time fill', 'find practice go hard time fill shoe', 'practice', 'practice go', 'practice go hard', 'practice go hard time', 'practice go hard time fill', 'practice go hard time fill shoe', 'go', 'go hard', 'go hard time', 'go hard time fill', 'go hard time fill shoe', 'hard', 'hard time', 'hard time fill', 'hard time fill shoe', 'time', 'time fill', 'time fill shoe', 'fill', 'fill shoe', 'shoe']",1,0,0.5
69453,I appreciate that the practice does not have long wait times.,0,appreciate practice long wait time,"['appreciate', 'appreciate practice', 'appreciate practice long', 'appreciate practice long wait', 'appreciate practice long wait time', 'practice', 'practice long', 'practice long wait', 'practice long wait time', 'long', 'long wait', 'long wait time', 'wait', 'wait time', 'time']",1,0,0.5
127533,Front desk which in my opinion can make or break a practice is wonderful.,0,desk opinion break practice fantastic,"['desk', 'desk opinion', 'desk opinion break', 'desk opinion break practice', 'desk opinion break practice fantastic', 'opinion', 'opinion break', 'opinion break practice', 'opinion break practice fantastic', 'break', 'break practice', 'break practice fantastic', 'practice', 'practice fantastic', 'fantastic']",1,0,0.5
87676,The Dental Practice has a wonderful staff in the office.,0,dental practice fantastic staff office,"['dental', 'dental practice', 'dental practice fantastic', 'dental practice fantastic staff', 'dental practice fantastic staff office', 'practice', 'practice fantastic', 'practice fantastic staff', 'practice fantastic staff office', 'fantastic', 'fantastic staff', 'fantastic staff office', 'staff', 'staff office', 'office']",1,0,0.5
170191,Practice consists of extensive unnecessary biopsies/excisions of benign lesions and even completely healthy tissue.,1,practice consist extensive unnecessary biopsiesexcisions benign lesion completely healthy tissue,"['practice', 'practice consist', 'practice consist extensive', 'practice consist extensive unnecessary', 'practice consist extensive unnecessary biopsiesexcisions', 'practice consist extensive unnecessary biopsiesexcisions benign', 'practice consist extensive unnecessary biopsiesexcisions benign lesion', 'practice consist extensive unnecessary biopsiesexcisions benign lesion completely', 'practice consist extensive unnecessary biopsiesexcisions benign lesion completely healthy', 'practice consist extensive unnecessary biopsiesexcisions benign lesion completely healthy tissue', 'consist', 'consist extensive', 'consist extensive unnecessary', 'consist extensive unnecessary biopsiesexcisions', 'consist extensive unnecessary biopsiesexcisions benign', 'consist extensive unnecessary biopsiesexcisions benign lesion', 'consist extensive unnecessary biopsiesexcisions benign lesion completely', 'consist extensive unnecessary biopsiesexcisions benign lesion completely healthy', 'consist extensive unnecessary biopsiesexcisions benign lesion completely healthy tissue', 'extensive', 'extensive unnecessary', 'extensive unnecessary biopsiesexcisions', 'extensive unnecessary biopsiesexcisions benign', 'extensive unnecessary biopsiesexcisions benign lesion', 'extensive unnecessary biopsiesexcisions benign lesion completely', 'extensive unnecessary biopsiesexcisions benign lesion completely healthy', 'extensive unnecessary biopsiesexcisions benign lesion completely healthy tissue', 'unnecessary', 'unnecessary biopsiesexcisions', 'unnecessary biopsiesexcisions benign', 'unnecessary biopsiesexcisions benign lesion', 'unnecessary biopsiesexcisions benign lesion completely', 'unnecessary biopsiesexcisions benign lesion completely healthy', 'unnecessary biopsiesexcisions benign lesion completely healthy tissue', 'biopsiesexcisions', 'biopsiesexcisions benign', 'biopsiesexcisions benign lesion', 'biopsiesexcisions benign lesion completely', 'biopsiesexcisions benign lesion completely healthy', 'biopsiesexcisions benign lesion completely healthy tissue', 'benign', 'benign lesion', 'benign lesion completely', 'benign lesion completely healthy', 'benign lesion completely healthy tissue', 'lesion', 'lesion completely', 'lesion completely healthy', 'lesion completely healthy tissue', 'completely', 'completely healthy', 'completely healthy tissue', 'healthy', 'healthy tissue', 'tissue']",1,0,0.5
92358,I could not be more pleased with the professional and compassionate care I received.,0,please professional compassionate care receive,"['please', 'please professional', 'please professional compassionate', 'please professional compassionate care', 'please professional compassionate care receive', 'professional', 'professional compassionate', 'professional compassionate care', 'professional compassionate care receive', 'compassionate', 'compassionate care', 'compassionate care receive', 'care', 'care receive', 'receive']",0,1,0.5
145072,It's a shame that this office isn't compassionate enough to take care of patients once they leave the office.,1,shame office compassionate care patient leave office,"['shame', 'shame office', 'shame office compassionate', 'shame office compassionate care', 'shame office compassionate care patient', 'shame office compassionate care patient leave', 'shame office compassionate care patient leave office', 'office', 'office compassionate', 'office compassionate care', 'office compassionate care patient', 'office compassionate care patient leave', 'office compassionate care patient leave office', 'compassionate', 'compassionate care', 'compassionate care patient', 'compassionate care patient leave', 'compassionate care patient leave office', 'care', 'care patient', 'care patient leave', 'care patient leave office', 'patient', 'patient leave', 'patient leave office', 'leave', 'leave office', 'office']",0,1,0.5
60474,"Very compassionate, very knowledgeable.",0,compassionate knowledgeable,"['compassionate', 'compassionate knowledgeable', 'knowledgeable']",0,1,0.5
108401,Dr. Brian Machida exhibits unethical business practices.,1,exhibit ethical business practice,"['exhibit', 'exhibit ethical', 'exhibit ethical business', 'exhibit ethical business practice', 'ethical', 'ethical business', 'ethical business practice', 'business', 'business practice', 'practice']",1,0,0.5
148016,A wonderful family owned practice. :),0,fantastic family own practice,"['fantastic', 'fantastic family', 'fantastic family own', 'fantastic family own practice', 'family', 'family own', 'family own practice', 'own', 'own practice', 'practice']",1,0,0.5
140982,"Personable, compassionate, excellent diagnostician.",0,personal compassionate excellent diagnostician,"['personal', 'personal compassionate', 'personal compassionate excellent', 'personal compassionate excellent diagnostician', 'compassionate', 'compassionate excellent', 'compassionate excellent diagnostician', 'excellent', 'excellent diagnostician', 'diagnostician']",0,1,0.5
61956,He is very calm and compassionate,0,calm compassionate,"['calm', 'calm compassionate', 'compassionate']",0,1,0.5
123762,I wanted to also say how compassionate Dr. Brooks is,0,want compassionate,"['want', 'want compassionate', 'compassionate']",0,1,0.5
97159,Great practice if you are looking,0,great practice look,"['great', 'great practice', 'great practice look', 'practice', 'practice look', 'look']",1,0,0.5
127913,He?s a credit to the practice and all doctors alike.,0,s credit practice doctor alike,"['s', 's credit', 's credit practice', 's credit practice doctor', 's credit practice doctor alike', 'credit', 'credit practice', 'credit practice doctor', 'credit practice doctor alike', 'practice', 'practice doctor', 'practice doctor alike', 'doctor', 'doctor alike', 'alike']",1,0,0.5
101915,They took care of me in the most compassionate and professional manner.,0,take care compassionate professional manner,"['take', 'take care', 'take care compassionate', 'take care compassionate professional', 'take care compassionate professional manner', 'care', 'care compassionate', 'care compassionate professional', 'care compassionate professional manner', 'compassionate', 'compassionate professional', 'compassionate professional manner', 'professional', 'professional manner', 'manner']",0,1,0.5
95731,This practice makes me actually like to come to see the dentist.,0,practice make actually like come dentist,"['practice', 'practice make', 'practice make actually', 'practice make actually like', 'practice make actually like come', 'practice make actually like come dentist', 'make', 'make actually', 'make actually like', 'make actually like come', 'make actually like come dentist', 'actually', 'actually like', 'actually like come', 'actually like come dentist', 'like', 'like come', 'like come dentist', 'come', 'come dentist', 'dentist']",1,0,0.5
138981,"Overall, this is a practice I highly recommend to anyone interested in finding out what hair loss treatments might work best...",0,overall practice highly recommend interest find hair loss treatment work good,"['overall', 'overall practice', 'overall practice highly', 'overall practice highly recommend', 'overall practice highly recommend interest', 'overall practice highly recommend interest find', 'overall practice highly recommend interest find hair', 'overall practice highly recommend interest find hair loss', 'overall practice highly recommend interest find hair loss treatment', 'overall practice highly recommend interest find hair loss treatment work', 'overall practice highly recommend interest find hair loss treatment work good', 'practice', 'practice highly', 'practice highly recommend', 'practice highly recommend interest', 'practice highly recommend interest find', 'practice highly recommend interest find hair', 'practice highly recommend interest find hair loss', 'practice highly recommend interest find hair loss treatment', 'practice highly recommend interest find hair loss treatment work', 'practice highly recommend interest find hair loss treatment work good', 'highly', 'highly recommend', 'highly recommend interest', 'highly recommend interest find', 'highly recommend interest find hair', 'highly recommend interest find hair loss', 'highly recommend interest find hair loss treatment', 'highly recommend interest find hair loss treatment work', 'highly recommend interest find hair loss treatment work good', 'recommend', 'recommend interest', 'recommend interest find', 'recommend interest find hair', 'recommend interest find hair loss', 'recommend interest find hair loss treatment', 'recommend interest find hair loss treatment work', 'recommend interest find hair loss treatment work good', 'interest', 'interest find', 'interest find hair', 'interest find hair loss', 'interest find hair loss treatment', 'interest find hair loss treatment work', 'interest find hair loss treatment work good', 'find', 'find hair', 'find hair loss', 'find hair loss treatment', 'find hair loss treatment work', 'find hair loss treatment work good', 'hair', 'hair loss', 'hair loss treatment', 'hair loss treatment work', 'hair loss treatment work good', 'loss', 'loss treatment', 'loss treatment work', 'loss treatment work good', 'treatment', 'treatment work', 'treatment work good', 'work', 'work good', 'good']",1,0,0.5
130394,"Patient, caring , compasionate team that took care of me with my Total Knee Replacement I highly recommend there proffesionalism",0,patient dare compassionate team take care total knee replacement highly recommend proffesionalism,"['patient', 'patient dare', 'patient dare compassionate', 'patient dare compassionate team', 'patient dare compassionate team take', 'patient dare compassionate team take care', 'patient dare compassionate team take care total', 'patient dare compassionate team take care total knee', 'patient dare compassionate team take care total knee replacement', 'patient dare compassionate team take care total knee replacement highly', 'patient dare compassionate team take care total knee replacement highly recommend', 'patient dare compassionate team take care total knee replacement highly recommend proffesionalism', 'dare', 'dare compassionate', 'dare compassionate team', 'dare compassionate team take', 'dare compassionate team take care', 'dare compassionate team take care total', 'dare compassionate team take care total knee', 'dare compassionate team take care total knee replacement', 'dare compassionate team take care total knee replacement highly', 'dare compassionate team take care total knee replacement highly recommend', 'dare compassionate team take care total knee replacement highly recommend proffesionalism', 'compassionate', 'compassionate team', 'compassionate team take', 'compassionate team take care', 'compassionate team take care total', 'compassionate team take care total knee', 'compassionate team take care total knee replacement', 'compassionate team take care total knee replacement highly', 'compassionate team take care total knee replacement highly recommend', 'compassionate team take care total knee replacement highly recommend proffesionalism', 'team', 'team take', 'team take care', 'team take care total', 'team take care total knee', 'team take care total knee replacement', 'team take care total knee replacement highly', 'team take care total knee replacement highly recommend', 'team take care total knee replacement highly recommend proffesionalism', 'take', 'take care', 'take care total', 'take care total knee', 'take care total knee replacement', 'take care total knee replacement highly', 'take care total knee replacement highly recommend', 'take care total knee replacement highly recommend proffesionalism', 'care', 'care total', 'care total knee', 'care total knee replacement', 'care total knee replacement highly', 'care total knee replacement highly recommend', 'care total knee replacement highly recommend proffesionalism', 'total', 'total knee', 'total knee replacement', 'total knee replacement highly', 'total knee replacement highly recommend', 'total knee replacement highly recommend proffesionalism', 'knee', 'knee replacement', 'knee replacement highly', 'knee replacement highly recommend', 'knee replacement highly recommend proffesionalism', 'replacement', 'replacement highly', 'replacement highly recommend', 'replacement highly recommend proffesionalism', 'highly', 'highly recommend', 'highly recommend proffesionalism', 'recommend', 'recommend proffesionalism', 'proffesionalism']",0,1,0.5
129516,"Love it here, I see a few doctors in this practice and I am happy with all of them.",0,love doctor practice happy,"['love', 'love doctor', 'love doctor practice', 'love doctor practice happy', 'doctor', 'doctor practice', 'doctor practice happy', 'practice', 'practice happy', 'happy']",1,0,0.5
85184,Puig's license to practice medicine should have been REVOKED a LONG TIME AGO!!!!,1,pig license practice medicine revoke long time ago,"['pig', 'pig license', 'pig license practice', 'pig license practice medicine', 'pig license practice medicine revoke', 'pig license practice medicine revoke long', 'pig license practice medicine revoke long time', 'pig license practice medicine revoke long time ago', 'license', 'license practice', 'license practice medicine', 'license practice medicine revoke', 'license practice medicine revoke long', 'license practice medicine revoke long time', 'license practice medicine revoke long time ago', 'practice', 'practice medicine', 'practice medicine revoke', 'practice medicine revoke long', 'practice medicine revoke long time', 'practice medicine revoke long time ago', 'medicine', 'medicine revoke', 'medicine revoke long', 'medicine revoke long time', 'medicine revoke long time ago', 'revoke', 'revoke long', 'revoke long time', 'revoke long time ago', 'long', 'long time', 'long time ago', 'time', 'time ago', 'ago']",1,0,0.5
169706,and Nurse practitioner Tara are always available for diligent and compassionate after care.,0,nurse practitioner tar available diligent compassionate care,"['nurse', 'nurse practitioner', 'nurse practitioner tar', 'nurse practitioner tar available', 'nurse practitioner tar available diligent', 'nurse practitioner tar available diligent compassionate', 'nurse practitioner tar available diligent compassionate care', 'practitioner', 'practitioner tar', 'practitioner tar available', 'practitioner tar available diligent', 'practitioner tar available diligent compassionate', 'practitioner tar available diligent compassionate care', 'tar', 'tar available', 'tar available diligent', 'tar available diligent compassionate', 'tar available diligent compassionate care', 'available', 'available diligent', 'available diligent compassionate', 'available diligent compassionate care', 'diligent', 'diligent compassionate', 'diligent compassionate care', 'compassionate', 'compassionate care', 'care']",0,1,0.5
142647,but he is incredibly compassionate and has an unparalleled eye for aesthetics.,0,incredibly compassionate alone eye aesthetic,"['incredibly', 'incredibly compassionate', 'incredibly compassionate alone', 'incredibly compassionate alone eye', 'incredibly compassionate alone eye aesthetic', 'compassionate', 'compassionate alone', 'compassionate alone eye', 'compassionate alone eye aesthetic', 'alone', 'alone eye', 'alone eye aesthetic', 'eye', 'eye aesthetic', 'aesthetic']",0,1,0.5
111941,"Beyond her amazing abilities, she is so kind and compassionate.",0,amaze ability kind compassionate,"['amaze', 'amaze ability', 'amaze ability kind', 'amaze ability kind compassionate', 'ability', 'ability kind', 'ability kind compassionate', 'kind', 'kind compassionate', 'compassionate']",0,1,0.5
189356,How dare any Doctor ignore a patient of their practice like that.,1,dare doctor ignore patient practice like,"['dare', 'dare doctor', 'dare doctor ignore', 'dare doctor ignore patient', 'dare doctor ignore patient practice', 'dare doctor ignore patient practice like', 'doctor', 'doctor ignore', 'doctor ignore patient', 'doctor ignore patient practice', 'doctor ignore patient practice like', 'ignore', 'ignore patient', 'ignore patient practice', 'ignore patient practice like', 'patient', 'patient practice', 'patient practice like', 'practice', 'practice like', 'like']",1,0,0.5
135555,This is a very nice practice.,0,nice practice,"['nice', 'nice practice', 'practice']",1,0,0.5
171358,And congrats to Dr Tom on the expansion of your practice and office space.,0,congress expansion practice office space,"['congress', 'congress expansion', 'congress expansion practice', 'congress expansion practice office', 'congress expansion practice office space', 'expansion', 'expansion practice', 'expansion practice office', 'expansion practice office space', 'practice', 'practice office', 'practice office space', 'office', 'office space', 'space']",1,0,0.5
169125,All of the pain could have been avoided with managing the practice in a professional manner.,1,pain avoid manage practice professional manner,"['pain', 'pain avoid', 'pain avoid manage', 'pain avoid manage practice', 'pain avoid manage practice professional', 'pain avoid manage practice professional manner', 'avoid', 'avoid manage', 'avoid manage practice', 'avoid manage practice professional', 'avoid manage practice professional manner', 'manage', 'manage practice', 'manage practice professional', 'manage practice professional manner', 'practice', 'practice professional', 'practice professional manner', 'professional', 'professional manner', 'manner']",1,0,0.5
126128,Again Im another breast reduction with terrible regrets due to poor surgery and refusal of the practice to take my concerns seriously.,1,m breast reduction terrible regret poor surgery refusal practice concern seriously,"['m', 'm breast', 'm breast reduction', 'm breast reduction terrible', 'm breast reduction terrible regret', 'm breast reduction terrible regret poor', 'm breast reduction terrible regret poor surgery', 'm breast reduction terrible regret poor surgery refusal', 'm breast reduction terrible regret poor surgery refusal practice', 'm breast reduction terrible regret poor surgery refusal practice concern', 'm breast reduction terrible regret poor surgery refusal practice concern seriously', 'breast', 'breast reduction', 'breast reduction terrible', 'breast reduction terrible regret', 'breast reduction terrible regret poor', 'breast reduction terrible regret poor surgery', 'breast reduction terrible regret poor surgery refusal', 'breast reduction terrible regret poor surgery refusal practice', 'breast reduction terrible regret poor surgery refusal practice concern', 'breast reduction terrible regret poor surgery refusal practice concern seriously', 'reduction', 'reduction terrible', 'reduction terrible regret', 'reduction terrible regret poor', 'reduction terrible regret poor surgery', 'reduction terrible regret poor surgery refusal', 'reduction terrible regret poor surgery refusal practice', 'reduction terrible regret poor surgery refusal practice concern', 'reduction terrible regret poor surgery refusal practice concern seriously', 'terrible', 'terrible regret', 'terrible regret poor', 'terrible regret poor surgery', 'terrible regret poor surgery refusal', 'terrible regret poor surgery refusal practice', 'terrible regret poor surgery refusal practice concern', 'terrible regret poor surgery refusal practice concern seriously', 'regret', 'regret poor', 'regret poor surgery', 'regret poor surgery refusal', 'regret poor surgery refusal practice', 'regret poor surgery refusal practice concern', 'regret poor surgery refusal practice concern seriously', 'poor', 'poor surgery', 'poor surgery refusal', 'poor surgery refusal practice', 'poor surgery refusal practice concern', 'poor surgery refusal practice concern seriously', 'surgery', 'surgery refusal', 'surgery refusal practice', 'surgery refusal practice concern', 'surgery refusal practice concern seriously', 'refusal', 'refusal practice', 'refusal practice concern', 'refusal practice concern seriously', 'practice', 'practice concern', 'practice concern seriously', 'concern', 'concern seriously', 'seriously']",1,0,0.5
