commentId,comment,classification,comment_processed,word_phrase_list,information,information information,cost,article,class,similarity_score
124740,My only suggestion: I wish I had more warning about the cost of the prescription eye drops.,1,suggestion wish warning cost prescription eye drop,"['suggestion', 'suggestion wish', 'suggestion wish warning', 'suggestion wish warning cost', 'suggestion wish warning cost prescription', 'suggestion wish warning cost prescription eye', 'suggestion wish warning cost prescription eye drop', 'wish', 'wish warning', 'wish warning cost', 'wish warning cost prescription', 'wish warning cost prescription eye', 'wish warning cost prescription eye drop', 'warning', 'warning cost', 'warning cost prescription', 'warning cost prescription eye', 'warning cost prescription eye drop', 'cost', 'cost prescription', 'cost prescription eye', 'cost prescription eye drop', 'prescription', 'prescription eye', 'prescription eye drop', 'eye', 'eye drop', 'drop']",0,0,1,0,0,0.09090909090909091
168653,It costs me a minimum of $50.00 to drive there for my appointments.,1,cost minimum drive appointment,"['cost', 'cost minimum', 'cost minimum drive', 'cost minimum drive appointment', 'minimum', 'minimum drive', 'minimum drive appointment', 'drive', 'drive appointment', 'appointment']",0,0,1,0,0,0.09090909090909091
64275,"He was very concerned about my knee, and he did the best he could, and the best information he had, and he did the best job he could, in which he did a good job.",0,concerned knee good good information good job good job,"['concerned', 'concerned knee', 'concerned knee good', 'concerned knee good good', 'concerned knee good good information', 'concerned knee good good information good', 'concerned knee good good information good job', 'concerned knee good good information good job good', 'concerned knee good good information good job good job', 'knee', 'knee good', 'knee good good', 'knee good good information', 'knee good good information good', 'knee good good information good job', 'knee good good information good job good', 'knee good good information good job good job', 'good', 'good good', 'good good information', 'good good information good', 'good good information good job', 'good good information good job good', 'good good information good job good job', 'good', 'good information', 'good information good', 'good information good job', 'good information good job good', 'good information good job good job', 'information', 'information good', 'information good job', 'information good job good', 'information good job good job', 'good', 'good job', 'good job good', 'good job good job', 'job', 'job good', 'job good job', 'good', 'good job', 'job']",1,0,0,0,0,0.18181818181818182
185725,Went four stars because the cost was a bit more then I expected ????,1,go star cost bit expect,"['go', 'go star', 'go star cost', 'go star cost bit', 'go star cost bit expect', 'star', 'star cost', 'star cost bit', 'star cost bit expect', 'cost', 'cost bit', 'cost bit expect', 'bit', 'bit expect', 'expect']",0,0,1,0,0,0.09090909090909091
179517,Which was costing us a lot more than necessary.,1,cost lot necessary,"['cost', 'cost lot', 'cost lot necessary', 'lot', 'lot necessary', 'necessary']",0,0,1,0,0,0.09090909090909091
69717,Natasha is very informative.,0,information,['information'],1,0,0,0,0,0.18181818181818182
127794,"As of today, I have forwarded this information to my lawyer for further action.",1,forward information lawyer action,"['forward', 'forward information', 'forward information lawyer', 'forward information lawyer action', 'information', 'information lawyer', 'information lawyer action', 'lawyer', 'lawyer action', 'action']",1,0,0,0,0,0.18181818181818182
155639,I also appreciated how Capital Eye Consultants disclosed my total cost of the surgery in advance.,0,appreciate capital eye adviser disclose total cost surgery advance,"['appreciate', 'appreciate capital', 'appreciate capital eye', 'appreciate capital eye adviser', 'appreciate capital eye adviser disclose', 'appreciate capital eye adviser disclose total', 'appreciate capital eye adviser disclose total cost', 'appreciate capital eye adviser disclose total cost surgery', 'appreciate capital eye adviser disclose total cost surgery advance', 'capital', 'capital eye', 'capital eye adviser', 'capital eye adviser disclose', 'capital eye adviser disclose total', 'capital eye adviser disclose total cost', 'capital eye adviser disclose total cost surgery', 'capital eye adviser disclose total cost surgery advance', 'eye', 'eye adviser', 'eye adviser disclose', 'eye adviser disclose total', 'eye adviser disclose total cost', 'eye adviser disclose total cost surgery', 'eye adviser disclose total cost surgery advance', 'adviser', 'adviser disclose', 'adviser disclose total', 'adviser disclose total cost', 'adviser disclose total cost surgery', 'adviser disclose total cost surgery advance', 'disclose', 'disclose total', 'disclose total cost', 'disclose total cost surgery', 'disclose total cost surgery advance', 'total', 'total cost', 'total cost surgery', 'total cost surgery advance', 'cost', 'cost surgery', 'cost surgery advance', 'surgery', 'surgery advance', 'advance']",0,0,1,0,0,0.09090909090909091
139607,"Everyone is very helpful and totally transparent on the cost of procedures, which I really appreciate.",0,helpful wholly transparent cost procedure appreciate,"['helpful', 'helpful wholly', 'helpful wholly transparent', 'helpful wholly transparent cost', 'helpful wholly transparent cost procedure', 'helpful wholly transparent cost procedure appreciate', 'wholly', 'wholly transparent', 'wholly transparent cost', 'wholly transparent cost procedure', 'wholly transparent cost procedure appreciate', 'transparent', 'transparent cost', 'transparent cost procedure', 'transparent cost procedure appreciate', 'cost', 'cost procedure', 'cost procedure appreciate', 'procedure', 'procedure appreciate', 'appreciate']",0,0,1,0,0,0.09090909090909091
170787,but absolutely no information concerning other dental procedure that might be available.,1,absolutely information concern dental procedure available,"['absolutely', 'absolutely information', 'absolutely information concern', 'absolutely information concern dental', 'absolutely information concern dental procedure', 'absolutely information concern dental procedure available', 'information', 'information concern', 'information concern dental', 'information concern dental procedure', 'information concern dental procedure available', 'concern', 'concern dental', 'concern dental procedure', 'concern dental procedure available', 'dental', 'dental procedure', 'dental procedure available', 'procedure', 'procedure available', 'available']",1,0,0,0,0,0.18181818181818182
97430,"for ""dominic brandy lawsuit"" or see related news articles in the links in my uploaded photo.",1,dominion brandy lawsuit relate news article link unload photograph,"['dominion', 'dominion brandy', 'dominion brandy lawsuit', 'dominion brandy lawsuit relate', 'dominion brandy lawsuit relate news', 'dominion brandy lawsuit relate news article', 'dominion brandy lawsuit relate news article link', 'dominion brandy lawsuit relate news article link unload', 'dominion brandy lawsuit relate news article link unload photograph', 'brandy', 'brandy lawsuit', 'brandy lawsuit relate', 'brandy lawsuit relate news', 'brandy lawsuit relate news article', 'brandy lawsuit relate news article link', 'brandy lawsuit relate news article link unload', 'brandy lawsuit relate news article link unload photograph', 'lawsuit', 'lawsuit relate', 'lawsuit relate news', 'lawsuit relate news article', 'lawsuit relate news article link', 'lawsuit relate news article link unload', 'lawsuit relate news article link unload photograph', 'relate', 'relate news', 'relate news article', 'relate news article link', 'relate news article link unload', 'relate news article link unload photograph', 'news', 'news article', 'news article link', 'news article link unload', 'news article link unload photograph', 'article', 'article link', 'article link unload', 'article link unload photograph', 'link', 'link unload', 'link unload photograph', 'unload', 'unload photograph', 'photograph']",0,0,0,1,0,0.09090909090909091
62535,"He's very informative, very friendly and he takes care of me.",0,s information friendly take care,"['s', 's information', 's information friendly', 's information friendly take', 's information friendly take care', 'information', 'information friendly', 'information friendly take', 'information friendly take care', 'friendly', 'friendly take', 'friendly take care', 'take', 'take care', 'care']",1,0,0,0,0,0.18181818181818182
110654,lady never emailed me my information about moving forward with the consultation.,1,lady remain information move forward consultation,"['lady', 'lady remain', 'lady remain information', 'lady remain information move', 'lady remain information move forward', 'lady remain information move forward consultation', 'remain', 'remain information', 'remain information move', 'remain information move forward', 'remain information move forward consultation', 'information', 'information move', 'information move forward', 'information move forward consultation', 'move', 'move forward', 'move forward consultation', 'forward', 'forward consultation', 'consultation']",1,0,0,0,0,0.18181818181818182
109097,Initial treatment showed very little results but Dr Whitaker graciously agreed to retreat those areas without any additional cost to me.,0,initial treatment show little result graciously agree retreat area extra cost,"['initial', 'initial treatment', 'initial treatment show', 'initial treatment show little', 'initial treatment show little result', 'initial treatment show little result graciously', 'initial treatment show little result graciously agree', 'initial treatment show little result graciously agree retreat', 'initial treatment show little result graciously agree retreat area', 'initial treatment show little result graciously agree retreat area extra', 'initial treatment show little result graciously agree retreat area extra cost', 'treatment', 'treatment show', 'treatment show little', 'treatment show little result', 'treatment show little result graciously', 'treatment show little result graciously agree', 'treatment show little result graciously agree retreat', 'treatment show little result graciously agree retreat area', 'treatment show little result graciously agree retreat area extra', 'treatment show little result graciously agree retreat area extra cost', 'show', 'show little', 'show little result', 'show little result graciously', 'show little result graciously agree', 'show little result graciously agree retreat', 'show little result graciously agree retreat area', 'show little result graciously agree retreat area extra', 'show little result graciously agree retreat area extra cost', 'little', 'little result', 'little result graciously', 'little result graciously agree', 'little result graciously agree retreat', 'little result graciously agree retreat area', 'little result graciously agree retreat area extra', 'little result graciously agree retreat area extra cost', 'result', 'result graciously', 'result graciously agree', 'result graciously agree retreat', 'result graciously agree retreat area', 'result graciously agree retreat area extra', 'result graciously agree retreat area extra cost', 'graciously', 'graciously agree', 'graciously agree retreat', 'graciously agree retreat area', 'graciously agree retreat area extra', 'graciously agree retreat area extra cost', 'agree', 'agree retreat', 'agree retreat area', 'agree retreat area extra', 'agree retreat area extra cost', 'retreat', 'retreat area', 'retreat area extra', 'retreat area extra cost', 'area', 'area extra', 'area extra cost', 'extra', 'extra cost', 'cost']",0,0,1,0,0,0.09090909090909091
83237,Ryan was very informative.,0,run information,"['run', 'run information', 'information']",1,0,0,0,0,0.18181818181818182
186756,Dr k was very efficient at gathering preliminary information.,0,efficient gather preliminary information,"['efficient', 'efficient gather', 'efficient gather preliminary', 'efficient gather preliminary information', 'gather', 'gather preliminary', 'gather preliminary information', 'preliminary', 'preliminary information', 'information']",1,0,0,0,0,0.18181818181818182
101224,"He presents information in a clear, concise manner,",0,present information clear concise manner,"['present', 'present information', 'present information clear', 'present information clear concise', 'present information clear concise manner', 'information', 'information clear', 'information clear concise', 'information clear concise manner', 'clear', 'clear concise', 'clear concise manner', 'concise', 'concise manner', 'manner']",1,0,0,0,0,0.18181818181818182
180122,The practice was very informative about what to expect after surgery.,0,practice information expect surgery,"['practice', 'practice information', 'practice information expect', 'practice information expect surgery', 'information', 'information expect', 'information expect surgery', 'expect', 'expect surgery', 'surgery']",1,0,0,0,0,0.18181818181818182
176838,I plan to look into joining a class.,0,plan look join class,"['plan', 'plan look', 'plan look join', 'plan look join class', 'look', 'look join', 'look join class', 'join', 'join class', 'class']",0,0,0,0,1,0.09090909090909091
173777,Dr Machida discussed the surgery and what to expect and was very informative.,0,discuss surgery expect information,"['discuss', 'discuss surgery', 'discuss surgery expect', 'discuss surgery expect information', 'surgery', 'surgery expect', 'surgery expect information', 'expect', 'expect information', 'information']",1,0,0,0,0,0.18181818181818182
116288,"He provided with information regarding home stretching, exercises and proper foot ware that would alleviate my pain.",0,provide information home stretch exercise proper foot ware alleviate pain,"['provide', 'provide information', 'provide information home', 'provide information home stretch', 'provide information home stretch exercise', 'provide information home stretch exercise proper', 'provide information home stretch exercise proper foot', 'provide information home stretch exercise proper foot ware', 'provide information home stretch exercise proper foot ware alleviate', 'provide information home stretch exercise proper foot ware alleviate pain', 'information', 'information home', 'information home stretch', 'information home stretch exercise', 'information home stretch exercise proper', 'information home stretch exercise proper foot', 'information home stretch exercise proper foot ware', 'information home stretch exercise proper foot ware alleviate', 'information home stretch exercise proper foot ware alleviate pain', 'home', 'home stretch', 'home stretch exercise', 'home stretch exercise proper', 'home stretch exercise proper foot', 'home stretch exercise proper foot ware', 'home stretch exercise proper foot ware alleviate', 'home stretch exercise proper foot ware alleviate pain', 'stretch', 'stretch exercise', 'stretch exercise proper', 'stretch exercise proper foot', 'stretch exercise proper foot ware', 'stretch exercise proper foot ware alleviate', 'stretch exercise proper foot ware alleviate pain', 'exercise', 'exercise proper', 'exercise proper foot', 'exercise proper foot ware', 'exercise proper foot ware alleviate', 'exercise proper foot ware alleviate pain', 'proper', 'proper foot', 'proper foot ware', 'proper foot ware alleviate', 'proper foot ware alleviate pain', 'foot', 'foot ware', 'foot ware alleviate', 'foot ware alleviate pain', 'ware', 'ware alleviate', 'ware alleviate pain', 'alleviate', 'alleviate pain', 'pain']",1,0,0,0,0,0.18181818181818182
186470,I think the United Healthcare class was important because we get to know important things about insurance.,0,think class important know important thing insurance,"['think', 'think class', 'think class important', 'think class important know', 'think class important know important', 'think class important know important thing', 'think class important know important thing insurance', 'class', 'class important', 'class important know', 'class important know important', 'class important know important thing', 'class important know important thing insurance', 'important', 'important know', 'important know important', 'important know important thing', 'important know important thing insurance', 'know', 'know important', 'know important thing', 'know important thing insurance', 'important', 'important thing', 'important thing insurance', 'thing', 'thing insurance', 'insurance']",0,0,0,0,1,0.09090909090909091
144503,Dr. Wendy has been informative and very skillful as demonstrated during a recent extraction.,0,information skillful demonstrate recent extraction,"['information', 'information skillful', 'information skillful demonstrate', 'information skillful demonstrate recent', 'information skillful demonstrate recent extraction', 'skillful', 'skillful demonstrate', 'skillful demonstrate recent', 'skillful demonstrate recent extraction', 'demonstrate', 'demonstrate recent', 'demonstrate recent extraction', 'recent', 'recent extraction', 'extraction']",1,0,0,0,0,0.18181818181818182
189432,When they finally got my records together they said it was going to cost $9 because it was over 10 pages.,1,finally get record say go cost page,"['finally', 'finally get', 'finally get record', 'finally get record say', 'finally get record say go', 'finally get record say go cost', 'finally get record say go cost page', 'get', 'get record', 'get record say', 'get record say go', 'get record say go cost', 'get record say go cost page', 'record', 'record say', 'record say go', 'record say go cost', 'record say go cost page', 'say', 'say go', 'say go cost', 'say go cost page', 'go', 'go cost', 'go cost page', 'cost', 'cost page', 'page']",0,0,1,0,0,0.09090909090909091
138287,McIntosh)- super informative and very helpful.,0,information helpful,"['information', 'information helpful', 'helpful']",1,0,0,0,0,0.18181818181818182
135265,"The staff is incredibly patient, informative, and kind.",0,staff incredibly patient information kind,"['staff', 'staff incredibly', 'staff incredibly patient', 'staff incredibly patient information', 'staff incredibly patient information kind', 'incredibly', 'incredibly patient', 'incredibly patient information', 'incredibly patient information kind', 'patient', 'patient information', 'patient information kind', 'information', 'information kind', 'kind']",1,0,0,0,0,0.18181818181818182
153506,But I just can?t see paying for implants double what a brand new SUV costs.,1,pay plant double brand new sun cost,"['pay', 'pay plant', 'pay plant double', 'pay plant double brand', 'pay plant double brand new', 'pay plant double brand new sun', 'pay plant double brand new sun cost', 'plant', 'plant double', 'plant double brand', 'plant double brand new', 'plant double brand new sun', 'plant double brand new sun cost', 'double', 'double brand', 'double brand new', 'double brand new sun', 'double brand new sun cost', 'brand', 'brand new', 'brand new sun', 'brand new sun cost', 'new', 'new sun', 'new sun cost', 'sun', 'sun cost', 'cost']",0,0,1,0,0,0.09090909090909091
66857,He is incredibly current on all the information relating to prostrate cancer.,0,incredibly current information relate prostrate cancer,"['incredibly', 'incredibly current', 'incredibly current information', 'incredibly current information relate', 'incredibly current information relate prostrate', 'incredibly current information relate prostrate cancer', 'current', 'current information', 'current information relate', 'current information relate prostrate', 'current information relate prostrate cancer', 'information', 'information relate', 'information relate prostrate', 'information relate prostrate cancer', 'relate', 'relate prostrate', 'relate prostrate cancer', 'prostrate', 'prostrate cancer', 'cancer']",1,0,0,0,0,0.18181818181818182
167867,Plus they consoled me a bit when I had palpitations about the OOP cost.,0,plus comfort bit palpitate cost,"['plus', 'plus comfort', 'plus comfort bit', 'plus comfort bit palpitate', 'plus comfort bit palpitate cost', 'comfort', 'comfort bit', 'comfort bit palpitate', 'comfort bit palpitate cost', 'bit', 'bit palpitate', 'bit palpitate cost', 'palpitate', 'palpitate cost', 'cost']",0,0,1,0,0,0.09090909090909091
183916,"queremos que puedan traernos informacion sobre como pagar la renta, si hay ayuda para conseguir trabajos...",0,que sudan traernos information sore come pagan silicon hay yauza para conseguir trabajos,"['que', 'que sudan', 'que sudan traernos', 'que sudan traernos information', 'que sudan traernos information sore', 'que sudan traernos information sore come', 'que sudan traernos information sore come pagan', 'que sudan traernos information sore come pagan silicon', 'que sudan traernos information sore come pagan silicon hay', 'que sudan traernos information sore come pagan silicon hay yauza', 'que sudan traernos information sore come pagan silicon hay yauza para', 'que sudan traernos information sore come pagan silicon hay yauza para conseguir', 'que sudan traernos information sore come pagan silicon hay yauza para conseguir trabajos', 'sudan', 'sudan traernos', 'sudan traernos information', 'sudan traernos information sore', 'sudan traernos information sore come', 'sudan traernos information sore come pagan', 'sudan traernos information sore come pagan silicon', 'sudan traernos information sore come pagan silicon hay', 'sudan traernos information sore come pagan silicon hay yauza', 'sudan traernos information sore come pagan silicon hay yauza para', 'sudan traernos information sore come pagan silicon hay yauza para conseguir', 'sudan traernos information sore come pagan silicon hay yauza para conseguir trabajos', 'traernos', 'traernos information', 'traernos information sore', 'traernos information sore come', 'traernos information sore come pagan', 'traernos information sore come pagan silicon', 'traernos information sore come pagan silicon hay', 'traernos information sore come pagan silicon hay yauza', 'traernos information sore come pagan silicon hay yauza para', 'traernos information sore come pagan silicon hay yauza para conseguir', 'traernos information sore come pagan silicon hay yauza para conseguir trabajos', 'information', 'information sore', 'information sore come', 'information sore come pagan', 'information sore come pagan silicon', 'information sore come pagan silicon hay', 'information sore come pagan silicon hay yauza', 'information sore come pagan silicon hay yauza para', 'information sore come pagan silicon hay yauza para conseguir', 'information sore come pagan silicon hay yauza para conseguir trabajos', 'sore', 'sore come', 'sore come pagan', 'sore come pagan silicon', 'sore come pagan silicon hay', 'sore come pagan silicon hay yauza', 'sore come pagan silicon hay yauza para', 'sore come pagan silicon hay yauza para conseguir', 'sore come pagan silicon hay yauza para conseguir trabajos', 'come', 'come pagan', 'come pagan silicon', 'come pagan silicon hay', 'come pagan silicon hay yauza', 'come pagan silicon hay yauza para', 'come pagan silicon hay yauza para conseguir', 'come pagan silicon hay yauza para conseguir trabajos', 'pagan', 'pagan silicon', 'pagan silicon hay', 'pagan silicon hay yauza', 'pagan silicon hay yauza para', 'pagan silicon hay yauza para conseguir', 'pagan silicon hay yauza para conseguir trabajos', 'silicon', 'silicon hay', 'silicon hay yauza', 'silicon hay yauza para', 'silicon hay yauza para conseguir', 'silicon hay yauza para conseguir trabajos', 'hay', 'hay yauza', 'hay yauza para', 'hay yauza para conseguir', 'hay yauza para conseguir trabajos', 'yauza', 'yauza para', 'yauza para conseguir', 'yauza para conseguir trabajos', 'para', 'para conseguir', 'para conseguir trabajos', 'conseguir', 'conseguir trabajos', 'trabajos']",1,0,0,0,0,0.18181818181818182
185579,Personal attention and very informative,0,personal attention information,"['personal', 'personal attention', 'personal attention information', 'attention', 'attention information', 'information']",1,0,0,0,0,0.18181818181818182
97561,She offers information in a way that is helpful and gives us,0,offer information way helpful give,"['offer', 'offer information', 'offer information way', 'offer information way helpful', 'offer information way helpful give', 'information', 'information way', 'information way helpful', 'information way helpful give', 'way', 'way helpful', 'way helpful give', 'helpful', 'helpful give', 'give']",1,0,0,0,0,0.18181818181818182
87209,"From the staff, to the incredibly informative, caring",0,staff incredibly information dare,"['staff', 'staff incredibly', 'staff incredibly information', 'staff incredibly information dare', 'incredibly', 'incredibly information', 'incredibly information dare', 'information', 'information dare', 'dare']",1,0,0,0,0,0.18181818181818182
165237,It has been well worth the cost and the monthly membership is a great value.,0,worth cost membership great value,"['worth', 'worth cost', 'worth cost membership', 'worth cost membership great', 'worth cost membership great value', 'cost', 'cost membership', 'cost membership great', 'cost membership great value', 'membership', 'membership great', 'membership great value', 'great', 'great value', 'value']",0,0,1,0,0,0.09090909090909091
120056,The assistance and information he provided helped me come to a comfortable decision on choosing to have surgery with Romanelli Assoc.,0,aid information provide help come comfortable decision choose surgery romanelli,"['aid', 'aid information', 'aid information provide', 'aid information provide help', 'aid information provide help come', 'aid information provide help come comfortable', 'aid information provide help come comfortable decision', 'aid information provide help come comfortable decision choose', 'aid information provide help come comfortable decision choose surgery', 'aid information provide help come comfortable decision choose surgery romanelli', 'information', 'information provide', 'information provide help', 'information provide help come', 'information provide help come comfortable', 'information provide help come comfortable decision', 'information provide help come comfortable decision choose', 'information provide help come comfortable decision choose surgery', 'information provide help come comfortable decision choose surgery romanelli', 'provide', 'provide help', 'provide help come', 'provide help come comfortable', 'provide help come comfortable decision', 'provide help come comfortable decision choose', 'provide help come comfortable decision choose surgery', 'provide help come comfortable decision choose surgery romanelli', 'help', 'help come', 'help come comfortable', 'help come comfortable decision', 'help come comfortable decision choose', 'help come comfortable decision choose surgery', 'help come comfortable decision choose surgery romanelli', 'come', 'come comfortable', 'come comfortable decision', 'come comfortable decision choose', 'come comfortable decision choose surgery', 'come comfortable decision choose surgery romanelli', 'comfortable', 'comfortable decision', 'comfortable decision choose', 'comfortable decision choose surgery', 'comfortable decision choose surgery romanelli', 'decision', 'decision choose', 'decision choose surgery', 'decision choose surgery romanelli', 'choose', 'choose surgery', 'choose surgery romanelli', 'surgery', 'surgery romanelli', 'romanelli']",1,0,0,0,0,0.18181818181818182
190513,If they know what is good they should just eat that cost of the visit,1,know good eat cost visit,"['know', 'know good', 'know good eat', 'know good eat cost', 'know good eat cost visit', 'good', 'good eat', 'good eat cost', 'good eat cost visit', 'eat', 'eat cost', 'eat cost visit', 'cost', 'cost visit', 'visit']",0,0,1,0,0,0.09090909090909091
186048,The domestic violence class was excellent and the explanation they gave of psychological and physical abuse  a person can experience,0,domestic violence class excellent explanation give psychological physical abuse person experience,"['domestic', 'domestic violence', 'domestic violence class', 'domestic violence class excellent', 'domestic violence class excellent explanation', 'domestic violence class excellent explanation give', 'domestic violence class excellent explanation give psychological', 'domestic violence class excellent explanation give psychological physical', 'domestic violence class excellent explanation give psychological physical abuse', 'domestic violence class excellent explanation give psychological physical abuse person', 'domestic violence class excellent explanation give psychological physical abuse person experience', 'violence', 'violence class', 'violence class excellent', 'violence class excellent explanation', 'violence class excellent explanation give', 'violence class excellent explanation give psychological', 'violence class excellent explanation give psychological physical', 'violence class excellent explanation give psychological physical abuse', 'violence class excellent explanation give psychological physical abuse person', 'violence class excellent explanation give psychological physical abuse person experience', 'class', 'class excellent', 'class excellent explanation', 'class excellent explanation give', 'class excellent explanation give psychological', 'class excellent explanation give psychological physical', 'class excellent explanation give psychological physical abuse', 'class excellent explanation give psychological physical abuse person', 'class excellent explanation give psychological physical abuse person experience', 'excellent', 'excellent explanation', 'excellent explanation give', 'excellent explanation give psychological', 'excellent explanation give psychological physical', 'excellent explanation give psychological physical abuse', 'excellent explanation give psychological physical abuse person', 'excellent explanation give psychological physical abuse person experience', 'explanation', 'explanation give', 'explanation give psychological', 'explanation give psychological physical', 'explanation give psychological physical abuse', 'explanation give psychological physical abuse person', 'explanation give psychological physical abuse person experience', 'give', 'give psychological', 'give psychological physical', 'give psychological physical abuse', 'give psychological physical abuse person', 'give psychological physical abuse person experience', 'psychological', 'psychological physical', 'psychological physical abuse', 'psychological physical abuse person', 'psychological physical abuse person experience', 'physical', 'physical abuse', 'physical abuse person', 'physical abuse person experience', 'abuse', 'abuse person', 'abuse person experience', 'person', 'person experience', 'experience']",0,0,0,0,1,0.09090909090909091
163068,He asked questions gave a lot of information and actually consulted me on my body and what would work for me !,0,ask question give lot information actually consult body work,"['ask', 'ask question', 'ask question give', 'ask question give lot', 'ask question give lot information', 'ask question give lot information actually', 'ask question give lot information actually consult', 'ask question give lot information actually consult body', 'ask question give lot information actually consult body work', 'question', 'question give', 'question give lot', 'question give lot information', 'question give lot information actually', 'question give lot information actually consult', 'question give lot information actually consult body', 'question give lot information actually consult body work', 'give', 'give lot', 'give lot information', 'give lot information actually', 'give lot information actually consult', 'give lot information actually consult body', 'give lot information actually consult body work', 'lot', 'lot information', 'lot information actually', 'lot information actually consult', 'lot information actually consult body', 'lot information actually consult body work', 'information', 'information actually', 'information actually consult', 'information actually consult body', 'information actually consult body work', 'actually', 'actually consult', 'actually consult body', 'actually consult body work', 'consult', 'consult body', 'consult body work', 'body', 'body work', 'work']",1,0,0,0,0,0.18181818181818182
115957,So far we've seen Dr. Alvarez twice and both times he was incredibly informative as was his P.A.,0,far ve see dr avare twice time incredibly information pa,"['far', 'far ve', 'far ve see', 'far ve see dr', 'far ve see dr avare', 'far ve see dr avare twice', 'far ve see dr avare twice time', 'far ve see dr avare twice time incredibly', 'far ve see dr avare twice time incredibly information', 'far ve see dr avare twice time incredibly information pa', 've', 've see', 've see dr', 've see dr avare', 've see dr avare twice', 've see dr avare twice time', 've see dr avare twice time incredibly', 've see dr avare twice time incredibly information', 've see dr avare twice time incredibly information pa', 'see', 'see dr', 'see dr avare', 'see dr avare twice', 'see dr avare twice time', 'see dr avare twice time incredibly', 'see dr avare twice time incredibly information', 'see dr avare twice time incredibly information pa', 'dr', 'dr avare', 'dr avare twice', 'dr avare twice time', 'dr avare twice time incredibly', 'dr avare twice time incredibly information', 'dr avare twice time incredibly information pa', 'avare', 'avare twice', 'avare twice time', 'avare twice time incredibly', 'avare twice time incredibly information', 'avare twice time incredibly information pa', 'twice', 'twice time', 'twice time incredibly', 'twice time incredibly information', 'twice time incredibly information pa', 'time', 'time incredibly', 'time incredibly information', 'time incredibly information pa', 'incredibly', 'incredibly information', 'incredibly information pa', 'information', 'information pa', 'pa']",1,0,0,0,0,0.18181818181818182
131361,She was very informative and knowledgeable about the whole process.,0,information knowledgeable process,"['information', 'information knowledgeable', 'information knowledgeable process', 'knowledgeable', 'knowledgeable process', 'process']",1,0,0,0,0,0.18181818181818182
69104,"I have only visited with Dr. Mason twice but each time she is been very personable, informative, and comforting.",0,visit dr mason twice time personal information comfort,"['visit', 'visit dr', 'visit dr mason', 'visit dr mason twice', 'visit dr mason twice time', 'visit dr mason twice time personal', 'visit dr mason twice time personal information', 'visit dr mason twice time personal information comfort', 'dr', 'dr mason', 'dr mason twice', 'dr mason twice time', 'dr mason twice time personal', 'dr mason twice time personal information', 'dr mason twice time personal information comfort', 'mason', 'mason twice', 'mason twice time', 'mason twice time personal', 'mason twice time personal information', 'mason twice time personal information comfort', 'twice', 'twice time', 'twice time personal', 'twice time personal information', 'twice time personal information comfort', 'time', 'time personal', 'time personal information', 'time personal information comfort', 'personal', 'personal information', 'personal information comfort', 'information', 'information comfort', 'comfort']",1,0,0,0,0,0.18181818181818182
164930,Finally someone rude got on the phone and told be little to no information about the procedure I was interested in,1,finally rude get phone tell little information procedure interest,"['finally', 'finally rude', 'finally rude get', 'finally rude get phone', 'finally rude get phone tell', 'finally rude get phone tell little', 'finally rude get phone tell little information', 'finally rude get phone tell little information procedure', 'finally rude get phone tell little information procedure interest', 'rude', 'rude get', 'rude get phone', 'rude get phone tell', 'rude get phone tell little', 'rude get phone tell little information', 'rude get phone tell little information procedure', 'rude get phone tell little information procedure interest', 'get', 'get phone', 'get phone tell', 'get phone tell little', 'get phone tell little information', 'get phone tell little information procedure', 'get phone tell little information procedure interest', 'phone', 'phone tell', 'phone tell little', 'phone tell little information', 'phone tell little information procedure', 'phone tell little information procedure interest', 'tell', 'tell little', 'tell little information', 'tell little information procedure', 'tell little information procedure interest', 'little', 'little information', 'little information procedure', 'little information procedure interest', 'information', 'information procedure', 'information procedure interest', 'procedure', 'procedure interest', 'interest']",1,0,0,0,0,0.18181818181818182
106063,The staff has been very helpful and informative which is important with me being on workman's comp.,0,staff helpful information important workman come,"['staff', 'staff helpful', 'staff helpful information', 'staff helpful information important', 'staff helpful information important workman', 'staff helpful information important workman come', 'helpful', 'helpful information', 'helpful information important', 'helpful information important workman', 'helpful information important workman come', 'information', 'information important', 'information important workman', 'information important workman come', 'important', 'important workman', 'important workman come', 'workman', 'workman come', 'come']",1,0,0,0,0,0.18181818181818182
164668,"He is super knowledgeable, informative, and patient.",0,super knowledgeable information patient,"['super', 'super knowledgeable', 'super knowledgeable information', 'super knowledgeable information patient', 'knowledgeable', 'knowledgeable information', 'knowledgeable information patient', 'information', 'information patient', 'patient']",1,0,0,0,0,0.18181818181818182
169822,The information that was provided is something every women should know for themselves and for the women in their life.,0,information provide woman know woman life,"['information', 'information provide', 'information provide woman', 'information provide woman know', 'information provide woman know woman', 'information provide woman know woman life', 'provide', 'provide woman', 'provide woman know', 'provide woman know woman', 'provide woman know woman life', 'woman', 'woman know', 'woman know woman', 'woman know woman life', 'know', 'know woman', 'know woman life', 'woman', 'woman life', 'life']",1,0,0,0,0,0.18181818181818182
