commentId,comment,classification,comment_processed,word_phrase_list,need,need quick,quick,prescription,referral,sure,sure stop,stop,similarity_score
97134,"yet was not willing to try an accommodate surgery, when the need",1,not willing try accommodate surgery need,"['not', 'not willing', 'not willing try', 'not willing try accommodate', 'not willing try accommodate surgery', 'not willing try accommodate surgery need', 'willing', 'willing try', 'willing try accommodate', 'willing try accommodate surgery', 'willing try accommodate surgery need', 'try', 'try accommodate', 'try accommodate surgery', 'try accommodate surgery need', 'accommodate', 'accommodate surgery', 'accommodate surgery need', 'surgery', 'surgery need', 'need']",1,0,0,0,0,0,0,0,0.047619047619047616
59800,The time spent in waiting room was quick.,0,time spend wait room quick,"['time', 'time spend', 'time spend wait', 'time spend wait room', 'time spend wait room quick', 'spend', 'spend wait', 'spend wait room', 'spend wait room quick', 'wait', 'wait room', 'wait room quick', 'room', 'room quick', 'quick']",0,0,1,0,0,0,0,0,0.05555555555555555
190768,He doesn't care about helping them he cares about making sure they get surgery he over medicate,1,care help care make sure surgery meditate,"['care', 'care help', 'care help care', 'care help care make', 'care help care make sure', 'care help care make sure surgery', 'care help care make sure surgery meditate', 'help', 'help care', 'help care make', 'help care make sure', 'help care make sure surgery', 'help care make sure surgery meditate', 'care', 'care make', 'care make sure', 'care make sure surgery', 'care make sure surgery meditate', 'make', 'make sure', 'make sure surgery', 'make sure surgery meditate', 'sure', 'sure surgery', 'sure surgery meditate', 'surgery', 'surgery meditate', 'meditate']",0,0,0,0,0,1,0,0,0.04081632653061224
111267,"Quick turn around on messages left requesting a call back, and wait time in the waiting room has always been less than 15 minutes.",0,quick turn message leave request wait time wait room,"['quick', 'quick turn', 'quick turn message', 'quick turn message leave', 'quick turn message leave request', 'quick turn message leave request wait', 'quick turn message leave request wait time', 'quick turn message leave request wait time wait', 'quick turn message leave request wait time wait room', 'turn', 'turn message', 'turn message leave', 'turn message leave request', 'turn message leave request wait', 'turn message leave request wait time', 'turn message leave request wait time wait', 'turn message leave request wait time wait room', 'message', 'message leave', 'message leave request', 'message leave request wait', 'message leave request wait time', 'message leave request wait time wait', 'message leave request wait time wait room', 'leave', 'leave request', 'leave request wait', 'leave request wait time', 'leave request wait time wait', 'leave request wait time wait room', 'request', 'request wait', 'request wait time', 'request wait time wait', 'request wait time wait room', 'wait', 'wait time', 'wait time wait', 'wait time wait room', 'time', 'time wait', 'time wait room', 'wait', 'wait room', 'room']",0,0,1,0,0,0,0,0,0.030303030303030304
103625,"During surgery, Dr Maack explained each step as he worked, and had a great team providing the assistance and support needed.",0,surgery macintosh explain step work great team provide aid support need,"['surgery', 'surgery macintosh', 'surgery macintosh explain', 'surgery macintosh explain step', 'surgery macintosh explain step work', 'surgery macintosh explain step work great', 'surgery macintosh explain step work great team', 'surgery macintosh explain step work great team provide', 'surgery macintosh explain step work great team provide aid', 'surgery macintosh explain step work great team provide aid support', 'surgery macintosh explain step work great team provide aid support need', 'macintosh', 'macintosh explain', 'macintosh explain step', 'macintosh explain step work', 'macintosh explain step work great', 'macintosh explain step work great team', 'macintosh explain step work great team provide', 'macintosh explain step work great team provide aid', 'macintosh explain step work great team provide aid support', 'macintosh explain step work great team provide aid support need', 'explain', 'explain step', 'explain step work', 'explain step work great', 'explain step work great team', 'explain step work great team provide', 'explain step work great team provide aid', 'explain step work great team provide aid support', 'explain step work great team provide aid support need', 'step', 'step work', 'step work great', 'step work great team', 'step work great team provide', 'step work great team provide aid', 'step work great team provide aid support', 'step work great team provide aid support need', 'work', 'work great', 'work great team', 'work great team provide', 'work great team provide aid', 'work great team provide aid support', 'work great team provide aid support need', 'great', 'great team', 'great team provide', 'great team provide aid', 'great team provide aid support', 'great team provide aid support need', 'team', 'team provide', 'team provide aid', 'team provide aid support', 'team provide aid support need', 'provide', 'provide aid', 'provide aid support', 'provide aid support need', 'aid', 'aid support', 'aid support need', 'support', 'support need', 'need']",1,0,0,0,0,0,0,0,0.022988505747126436
175943,"After my examination and treating my ear issues, he gave me a referral to see an allergist which I was not surprised about.",0,examination treat ear issue give referral allergist not surprise,"['examination', 'examination treat', 'examination treat ear', 'examination treat ear issue', 'examination treat ear issue give', 'examination treat ear issue give referral', 'examination treat ear issue give referral allergist', 'examination treat ear issue give referral allergist not', 'examination treat ear issue give referral allergist not surprise', 'treat', 'treat ear', 'treat ear issue', 'treat ear issue give', 'treat ear issue give referral', 'treat ear issue give referral allergist', 'treat ear issue give referral allergist not', 'treat ear issue give referral allergist not surprise', 'ear', 'ear issue', 'ear issue give', 'ear issue give referral', 'ear issue give referral allergist', 'ear issue give referral allergist not', 'ear issue give referral allergist not surprise', 'issue', 'issue give', 'issue give referral', 'issue give referral allergist', 'issue give referral allergist not', 'issue give referral allergist not surprise', 'give', 'give referral', 'give referral allergist', 'give referral allergist not', 'give referral allergist not surprise', 'referral', 'referral allergist', 'referral allergist not', 'referral allergist not surprise', 'allergist', 'allergist not', 'allergist not surprise', 'not', 'not surprise', 'surprise']",0,0,0,0,1,0,0,0,0.030303030303030304
153004,Stop wasting your money and go see this dynamic duo you won?t be disappointed.,0,stop waste money dynamic wo disappoint,"['stop', 'stop waste', 'stop waste money', 'stop waste money dynamic', 'stop waste money dynamic wo', 'stop waste money dynamic wo disappoint', 'waste', 'waste money', 'waste money dynamic', 'waste money dynamic wo', 'waste money dynamic wo disappoint', 'money', 'money dynamic', 'money dynamic wo', 'money dynamic wo disappoint', 'dynamic', 'dynamic wo', 'dynamic wo disappoint', 'wo', 'wo disappoint', 'disappoint']",0,0,0,0,0,0,0,1,0.047619047619047616
179102,I come here for all my health wellness needs.,0,come health weakness need,"['come', 'come health', 'come health weakness', 'come health weakness need', 'health', 'health weakness', 'health weakness need', 'weakness', 'weakness need', 'need']",1,0,0,0,0,0,0,0,0.06451612903225806
143850,They have an amazing staff that is well educated and have an abundance of services for every need.,0,amaze staff educate abundance service need,"['amaze', 'amaze staff', 'amaze staff educate', 'amaze staff educate abundance', 'amaze staff educate abundance service', 'amaze staff educate abundance service need', 'staff', 'staff educate', 'staff educate abundance', 'staff educate abundance service', 'staff educate abundance service need', 'educate', 'educate abundance', 'educate abundance service', 'educate abundance service need', 'abundance', 'abundance service', 'abundance service need', 'service', 'service need', 'need']",1,0,0,0,0,0,0,0,0.047619047619047616
84729,but glad I finally decided to get the crown I needed.,0,glad finally decide crown need,"['glad', 'glad finally', 'glad finally decide', 'glad finally decide crown', 'glad finally decide crown need', 'finally', 'finally decide', 'finally decide crown', 'finally decide crown need', 'decide', 'decide crown', 'decide crown need', 'crown', 'crown need', 'need']",1,0,0,0,0,0,0,0,0.05555555555555555
100839,He follows up to make sure you have reached your best health.,0,follow sure reach good health,"['follow', 'follow sure', 'follow sure reach', 'follow sure reach good', 'follow sure reach good health', 'sure', 'sure reach', 'sure reach good', 'sure reach good health', 'reach', 'reach good', 'reach good health', 'good', 'good health', 'health']",0,0,0,0,0,1,0,0,0.05555555555555555
90654,I thought I needed fat transfer injections but he advised me appropriately and said I was a better candidate for fillers,0,think need fat transfer injection advise appropriately say good candidate tiller,"['think', 'think need', 'think need fat', 'think need fat transfer', 'think need fat transfer injection', 'think need fat transfer injection advise', 'think need fat transfer injection advise appropriately', 'think need fat transfer injection advise appropriately say', 'think need fat transfer injection advise appropriately say good', 'think need fat transfer injection advise appropriately say good candidate', 'think need fat transfer injection advise appropriately say good candidate tiller', 'need', 'need fat', 'need fat transfer', 'need fat transfer injection', 'need fat transfer injection advise', 'need fat transfer injection advise appropriately', 'need fat transfer injection advise appropriately say', 'need fat transfer injection advise appropriately say good', 'need fat transfer injection advise appropriately say good candidate', 'need fat transfer injection advise appropriately say good candidate tiller', 'fat', 'fat transfer', 'fat transfer injection', 'fat transfer injection advise', 'fat transfer injection advise appropriately', 'fat transfer injection advise appropriately say', 'fat transfer injection advise appropriately say good', 'fat transfer injection advise appropriately say good candidate', 'fat transfer injection advise appropriately say good candidate tiller', 'transfer', 'transfer injection', 'transfer injection advise', 'transfer injection advise appropriately', 'transfer injection advise appropriately say', 'transfer injection advise appropriately say good', 'transfer injection advise appropriately say good candidate', 'transfer injection advise appropriately say good candidate tiller', 'injection', 'injection advise', 'injection advise appropriately', 'injection advise appropriately say', 'injection advise appropriately say good', 'injection advise appropriately say good candidate', 'injection advise appropriately say good candidate tiller', 'advise', 'advise appropriately', 'advise appropriately say', 'advise appropriately say good', 'advise appropriately say good candidate', 'advise appropriately say good candidate tiller', 'appropriately', 'appropriately say', 'appropriately say good', 'appropriately say good candidate', 'appropriately say good candidate tiller', 'say', 'say good', 'say good candidate', 'say good candidate tiller', 'good', 'good candidate', 'good candidate tiller', 'candidate', 'candidate tiller', 'tiller']",1,0,0,0,0,0,0,0,0.022988505747126436
116477,"Now who knows what's going to happen, I've been on this medication and she just stops it.",1,know go happen meditation stop,"['know', 'know go', 'know go happen', 'know go happen meditation', 'know go happen meditation stop', 'go', 'go happen', 'go happen meditation', 'go happen meditation stop', 'happen', 'happen meditation', 'happen meditation stop', 'meditation', 'meditation stop', 'stop']",0,0,0,0,0,0,0,1,0.05555555555555555
187677,SURE HE LEAVE ME HANGING IN A REAL SITUATION.,1,sure leave hang real situation,"['sure', 'sure leave', 'sure leave hang', 'sure leave hang real', 'sure leave hang real situation', 'leave', 'leave hang', 'leave hang real', 'leave hang real situation', 'hang', 'hang real', 'hang real situation', 'real', 'real situation', 'situation']",0,0,0,0,0,1,0,0,0.05555555555555555
89303,I would go back if I needed any other surgeries.,0,need forgery,"['need', 'need forgery', 'forgery']",1,0,0,0,0,0,0,0,0.08333333333333333
150717,Be sure you get details in writing about pricing before ever showing up!!!,1,sure detail write prick show,"['sure', 'sure detail', 'sure detail write', 'sure detail write prick', 'sure detail write prick show', 'detail', 'detail write', 'detail write prick', 'detail write prick show', 'write', 'write prick', 'write prick show', 'prick', 'prick show', 'show']",0,0,0,0,0,1,0,0,0.05555555555555555
64117,She's right there when you need her.,0,right need,"['right', 'right need', 'need']",1,0,0,0,0,0,0,0,0.08333333333333333
94088,and showed me what I need to see.,0,show need,"['show', 'show need', 'need']",1,0,0,0,0,0,0,0,0.08333333333333333
127293,"They discussed everything with me, in detail, and made sure I knew all the risks and benefits of the LASIK surgery.",0,discuss detail sure know risk benefit surgery,"['discuss', 'discuss detail', 'discuss detail sure', 'discuss detail sure know', 'discuss detail sure know risk', 'discuss detail sure know risk benefit', 'discuss detail sure know risk benefit surgery', 'detail', 'detail sure', 'detail sure know', 'detail sure know risk', 'detail sure know risk benefit', 'detail sure know risk benefit surgery', 'sure', 'sure know', 'sure know risk', 'sure know risk benefit', 'sure know risk benefit surgery', 'know', 'know risk', 'know risk benefit', 'know risk benefit surgery', 'risk', 'risk benefit', 'risk benefit surgery', 'benefit', 'benefit surgery', 'surgery']",0,0,0,0,0,1,0,0,0.04081632653061224
83644,IF YOU NEED A GYNECOLOGISTS DOCTOR JASON IS THE ONE,0,need gynecologist jason,"['need', 'need gynecologist', 'need gynecologist jason', 'gynecologist', 'gynecologist jason', 'jason']",1,0,0,0,0,0,0,0,0.07407407407407407
99251,Always kind and made sure I was as comfortable as possible.,0,kind sure comfortable possible,"['kind', 'kind sure', 'kind sure comfortable', 'kind sure comfortable possible', 'sure', 'sure comfortable', 'sure comfortable possible', 'comfortable', 'comfortable possible', 'possible']",0,0,0,0,0,1,0,0,0.06451612903225806
87733,PA refuses to ok intestinal prescription,1,pa refuse ok intestinal prescription,"['pa', 'pa refuse', 'pa refuse ok', 'pa refuse ok intestinal', 'pa refuse ok intestinal prescription', 'refuse', 'refuse ok', 'refuse ok intestinal', 'refuse ok intestinal prescription', 'ok', 'ok intestinal', 'ok intestinal prescription', 'intestinal', 'intestinal prescription', 'prescription']",0,0,0,1,0,0,0,0,0.05555555555555555
76050,I would unequivocally recommend Dr. Teitelbaum for any plastic surgery needs or wants.,0,unequivocal recommend plastic surgery need want,"['unequivocal', 'unequivocal recommend', 'unequivocal recommend plastic', 'unequivocal recommend plastic surgery', 'unequivocal recommend plastic surgery need', 'unequivocal recommend plastic surgery need want', 'recommend', 'recommend plastic', 'recommend plastic surgery', 'recommend plastic surgery need', 'recommend plastic surgery need want', 'plastic', 'plastic surgery', 'plastic surgery need', 'plastic surgery need want', 'surgery', 'surgery need', 'surgery need want', 'need', 'need want', 'want']",1,0,0,0,0,0,0,0,0.047619047619047616
86702,Dr. Taylor was able to stop the consistent heavy bleeding that I was experiencing for two months while,0,able stop consistent heavy bleed experience,"['able', 'able stop', 'able stop consistent', 'able stop consistent heavy', 'able stop consistent heavy bleed', 'able stop consistent heavy bleed experience', 'stop', 'stop consistent', 'stop consistent heavy', 'stop consistent heavy bleed', 'stop consistent heavy bleed experience', 'consistent', 'consistent heavy', 'consistent heavy bleed', 'consistent heavy bleed experience', 'heavy', 'heavy bleed', 'heavy bleed experience', 'bleed', 'bleed experience', 'experience']",0,0,0,0,0,0,0,1,0.047619047619047616
112543,I will definitely go back for anything else I need.,0,decidedly need,"['decidedly', 'decidedly need', 'need']",1,0,0,0,0,0,0,0,0.08333333333333333
108083,Good advice on what needs to be done to get healthy.,0,good advice need healthy,"['good', 'good advice', 'good advice need', 'good advice need healthy', 'advice', 'advice need', 'advice need healthy', 'need', 'need healthy', 'healthy']",1,0,0,0,0,0,0,0,0.06451612903225806
138335,Doctors adjusting treatment - meds - according to individuals need to lead to success.,0,doctor adjust treatment bed accord individual need lead success,"['doctor', 'doctor adjust', 'doctor adjust treatment', 'doctor adjust treatment bed', 'doctor adjust treatment bed accord', 'doctor adjust treatment bed accord individual', 'doctor adjust treatment bed accord individual need', 'doctor adjust treatment bed accord individual need lead', 'doctor adjust treatment bed accord individual need lead success', 'adjust', 'adjust treatment', 'adjust treatment bed', 'adjust treatment bed accord', 'adjust treatment bed accord individual', 'adjust treatment bed accord individual need', 'adjust treatment bed accord individual need lead', 'adjust treatment bed accord individual need lead success', 'treatment', 'treatment bed', 'treatment bed accord', 'treatment bed accord individual', 'treatment bed accord individual need', 'treatment bed accord individual need lead', 'treatment bed accord individual need lead success', 'bed', 'bed accord', 'bed accord individual', 'bed accord individual need', 'bed accord individual need lead', 'bed accord individual need lead success', 'accord', 'accord individual', 'accord individual need', 'accord individual need lead', 'accord individual need lead success', 'individual', 'individual need', 'individual need lead', 'individual need lead success', 'need', 'need lead', 'need lead success', 'lead', 'lead success', 'success']",1,0,0,0,0,0,0,0,0.030303030303030304
67442,Everyone was very kind in my painful time of need.,0,kind painful time need,"['kind', 'kind painful', 'kind painful time', 'kind painful time need', 'painful', 'painful time', 'painful time need', 'time', 'time need', 'need']",1,0,0,0,0,0,0,0,0.06451612903225806
128897,"for ONE HOUR here in the room, nobody asked if I'm ok or if need something, worst service and patients care",1,room ask ok need bad service patient care,"['room', 'room ask', 'room ask ok', 'room ask ok need', 'room ask ok need bad', 'room ask ok need bad service', 'room ask ok need bad service patient', 'room ask ok need bad service patient care', 'ask', 'ask ok', 'ask ok need', 'ask ok need bad', 'ask ok need bad service', 'ask ok need bad service patient', 'ask ok need bad service patient care', 'ok', 'ok need', 'ok need bad', 'ok need bad service', 'ok need bad service patient', 'ok need bad service patient care', 'need', 'need bad', 'need bad service', 'need bad service patient', 'need bad service patient care', 'bad', 'bad service', 'bad service patient', 'bad service patient care', 'service', 'service patient', 'service patient care', 'patient', 'patient care', 'care']",1,0,0,0,0,0,0,0,0.03508771929824561
130473,She recommended steps for aftercare and will defiantly come back for all of my facial needs with Danielle!,0,recommend step subsequently rebelliously come facial need daniel,"['recommend', 'recommend step', 'recommend step subsequently', 'recommend step subsequently rebelliously', 'recommend step subsequently rebelliously come', 'recommend step subsequently rebelliously come facial', 'recommend step subsequently rebelliously come facial need', 'recommend step subsequently rebelliously come facial need daniel', 'step', 'step subsequently', 'step subsequently rebelliously', 'step subsequently rebelliously come', 'step subsequently rebelliously come facial', 'step subsequently rebelliously come facial need', 'step subsequently rebelliously come facial need daniel', 'subsequently', 'subsequently rebelliously', 'subsequently rebelliously come', 'subsequently rebelliously come facial', 'subsequently rebelliously come facial need', 'subsequently rebelliously come facial need daniel', 'rebelliously', 'rebelliously come', 'rebelliously come facial', 'rebelliously come facial need', 'rebelliously come facial need daniel', 'come', 'come facial', 'come facial need', 'come facial need daniel', 'facial', 'facial need', 'facial need daniel', 'need', 'need daniel', 'daniel']",1,0,0,0,0,0,0,0,0.03508771929824561
122911,"I did not need to do the 6 week follow-up, because everything fit so well.",0,not need follow fit,"['not', 'not need', 'not need follow', 'not need follow fit', 'need', 'need follow', 'need follow fit', 'follow', 'follow fit', 'fit']",1,0,0,0,0,0,0,0,0.06451612903225806
117571,I need to be in front of a computer all day and I just couldn't bear seeing the lines and glare any longer.,1,need computer day bear see line glare long,"['need', 'need computer', 'need computer day', 'need computer day bear', 'need computer day bear see', 'need computer day bear see line', 'need computer day bear see line glare', 'need computer day bear see line glare long', 'computer', 'computer day', 'computer day bear', 'computer day bear see', 'computer day bear see line', 'computer day bear see line glare', 'computer day bear see line glare long', 'day', 'day bear', 'day bear see', 'day bear see line', 'day bear see line glare', 'day bear see line glare long', 'bear', 'bear see', 'bear see line', 'bear see line glare', 'bear see line glare long', 'see', 'see line', 'see line glare', 'see line glare long', 'line', 'line glare', 'line glare long', 'glare', 'glare long', 'long']",1,0,0,0,0,0,0,0,0.03508771929824561
58284,"I was not aware that when the ultrasound of my breast was scheduled, that I would also need a diagnostic mammogram.  ",1,not aware ultrasound breast schedule need diagnostic mammogram,"['not', 'not aware', 'not aware ultrasound', 'not aware ultrasound breast', 'not aware ultrasound breast schedule', 'not aware ultrasound breast schedule need', 'not aware ultrasound breast schedule need diagnostic', 'not aware ultrasound breast schedule need diagnostic mammogram', 'aware', 'aware ultrasound', 'aware ultrasound breast', 'aware ultrasound breast schedule', 'aware ultrasound breast schedule need', 'aware ultrasound breast schedule need diagnostic', 'aware ultrasound breast schedule need diagnostic mammogram', 'ultrasound', 'ultrasound breast', 'ultrasound breast schedule', 'ultrasound breast schedule need', 'ultrasound breast schedule need diagnostic', 'ultrasound breast schedule need diagnostic mammogram', 'breast', 'breast schedule', 'breast schedule need', 'breast schedule need diagnostic', 'breast schedule need diagnostic mammogram', 'schedule', 'schedule need', 'schedule need diagnostic', 'schedule need diagnostic mammogram', 'need', 'need diagnostic', 'need diagnostic mammogram', 'diagnostic', 'diagnostic mammogram', 'mammogram']",1,0,0,0,0,0,0,0,0.03508771929824561
59564,I thought the doctor was very professional and was always pleasant to deal with and took care of my needs,0,think professional pleasant deal take care need,"['think', 'think professional', 'think professional pleasant', 'think professional pleasant deal', 'think professional pleasant deal take', 'think professional pleasant deal take care', 'think professional pleasant deal take care need', 'professional', 'professional pleasant', 'professional pleasant deal', 'professional pleasant deal take', 'professional pleasant deal take care', 'professional pleasant deal take care need', 'pleasant', 'pleasant deal', 'pleasant deal take', 'pleasant deal take care', 'pleasant deal take care need', 'deal', 'deal take', 'deal take care', 'deal take care need', 'take', 'take care', 'take care need', 'care', 'care need', 'need']",1,0,0,0,0,0,0,0,0.04081632653061224
131666,if he is running behind that means someone needed extra time and it makes me confident that he would do the same for me.,0,run mean need extra time make confident,"['run', 'run mean', 'run mean need', 'run mean need extra', 'run mean need extra time', 'run mean need extra time make', 'run mean need extra time make confident', 'mean', 'mean need', 'mean need extra', 'mean need extra time', 'mean need extra time make', 'mean need extra time make confident', 'need', 'need extra', 'need extra time', 'need extra time make', 'need extra time make confident', 'extra', 'extra time', 'extra time make', 'extra time make confident', 'time', 'time make', 'time make confident', 'make', 'make confident', 'confident']",1,0,0,0,0,0,0,0,0.04081632653061224
93896,I'll be back when I need a touch up.,0,ill need touch,"['ill', 'ill need', 'ill need touch', 'need', 'need touch', 'touch']",1,0,0,0,0,0,0,0,0.07407407407407407
84701,and call us if they are running ahead of schedule to see us even quicker.,0,run ahead schedule quick,"['run', 'run ahead', 'run ahead schedule', 'run ahead schedule quick', 'ahead', 'ahead schedule', 'ahead schedule quick', 'schedule', 'schedule quick', 'quick']",0,0,1,0,0,0,0,0,0.06451612903225806
100966,She told exactly what I needed to do with my stitches and how to clean them.,0,tell precisely need stitch clean,"['tell', 'tell precisely', 'tell precisely need', 'tell precisely need stitch', 'tell precisely need stitch clean', 'precisely', 'precisely need', 'precisely need stitch', 'precisely need stitch clean', 'need', 'need stitch', 'need stitch clean', 'stitch', 'stitch clean', 'clean']",1,0,0,0,0,0,0,0,0.05555555555555555
120763,for answering ASAP when I needed to talk to him after hours and calling back to check on us again and again.,0,answer sap need talk call check,"['answer', 'answer sap', 'answer sap need', 'answer sap need talk', 'answer sap need talk call', 'answer sap need talk call check', 'sap', 'sap need', 'sap need talk', 'sap need talk call', 'sap need talk call check', 'need', 'need talk', 'need talk call', 'need talk call check', 'talk', 'talk call', 'talk call check', 'call', 'call check', 'check']",1,0,0,0,0,0,0,0,0.047619047619047616
129239,They gave me all the information I needed to make an appointment.,0,give information need appointment,"['give', 'give information', 'give information need', 'give information need appointment', 'information', 'information need', 'information need appointment', 'need', 'need appointment', 'appointment']",1,0,0,0,0,0,0,0,0.06451612903225806
146915,"and they told me there would be an additional $2,000 charge for some special drops I needed.",1,tell extra charge special drop need,"['tell', 'tell extra', 'tell extra charge', 'tell extra charge special', 'tell extra charge special drop', 'tell extra charge special drop need', 'extra', 'extra charge', 'extra charge special', 'extra charge special drop', 'extra charge special drop need', 'charge', 'charge special', 'charge special drop', 'charge special drop need', 'special', 'special drop', 'special drop need', 'drop', 'drop need', 'need']",1,0,0,0,0,0,0,0,0.047619047619047616
163387,Quick to respond to emails or return phone calls.,0,quick respond e-mail return phone call,"['quick', 'quick respond', 'quick respond e-mail', 'quick respond e-mail return', 'quick respond e-mail return phone', 'quick respond e-mail return phone call', 'respond', 'respond e-mail', 'respond e-mail return', 'respond e-mail return phone', 'respond e-mail return phone call', 'e-mail', 'e-mail return', 'e-mail return phone', 'e-mail return phone call', 'return', 'return phone', 'return phone call', 'phone', 'phone call', 'call']",0,0,1,0,0,0,0,0,0.047619047619047616
88775,Thank you Dr. Ahmad and all you staff for helping me gain the tool I needed,0,thank staff help gain tool need,"['thank', 'thank staff', 'thank staff help', 'thank staff help gain', 'thank staff help gain tool', 'thank staff help gain tool need', 'staff', 'staff help', 'staff help gain', 'staff help gain tool', 'staff help gain tool need', 'help', 'help gain', 'help gain tool', 'help gain tool need', 'gain', 'gain tool', 'gain tool need', 'tool', 'tool need', 'need']",1,0,0,0,0,0,0,0,0.047619047619047616
92448,for the fat transfer slimmed me so much where I needed it and gave me curves I have never had my entire life!,0,fat transfer slam need give curve entire life,"['fat', 'fat transfer', 'fat transfer slam', 'fat transfer slam need', 'fat transfer slam need give', 'fat transfer slam need give curve', 'fat transfer slam need give curve entire', 'fat transfer slam need give curve entire life', 'transfer', 'transfer slam', 'transfer slam need', 'transfer slam need give', 'transfer slam need give curve', 'transfer slam need give curve entire', 'transfer slam need give curve entire life', 'slam', 'slam need', 'slam need give', 'slam need give curve', 'slam need give curve entire', 'slam need give curve entire life', 'need', 'need give', 'need give curve', 'need give curve entire', 'need give curve entire life', 'give', 'give curve', 'give curve entire', 'give curve entire life', 'curve', 'curve entire', 'curve entire life', 'entire', 'entire life', 'life']",1,0,0,0,0,0,0,0,0.03508771929824561
152724,but either way she should have done the job to begin with and that nurse needs more training.,1,way job begin nurse need train,"['way', 'way job', 'way job begin', 'way job begin nurse', 'way job begin nurse need', 'way job begin nurse need train', 'job', 'job begin', 'job begin nurse', 'job begin nurse need', 'job begin nurse need train', 'begin', 'begin nurse', 'begin nurse need', 'begin nurse need train', 'nurse', 'nurse need', 'nurse need train', 'need', 'need train', 'train']",1,0,0,0,0,0,0,0,0.047619047619047616
72522,let it be a warning to NOT consider this man for anything that needs to be done on your body.,1,let warning not consider man need body,"['let', 'let warning', 'let warning not', 'let warning not consider', 'let warning not consider man', 'let warning not consider man need', 'let warning not consider man need body', 'warning', 'warning not', 'warning not consider', 'warning not consider man', 'warning not consider man need', 'warning not consider man need body', 'not', 'not consider', 'not consider man', 'not consider man need', 'not consider man need body', 'consider', 'consider man', 'consider man need', 'consider man need body', 'man', 'man need', 'man need body', 'need', 'need body', 'body']",1,0,0,0,0,0,0,0,0.04081632653061224
105356,he needs to be barred for life.,1,need bar life,"['need', 'need bar', 'need bar life', 'bar', 'bar life', 'life']",1,0,0,0,0,0,0,0,0.07407407407407407
78948,"He was quick to pinpoint my problem, probably based on experience.",0,quick pinpoint problem probably base experience,"['quick', 'quick pinpoint', 'quick pinpoint problem', 'quick pinpoint problem probably', 'quick pinpoint problem probably base', 'quick pinpoint problem probably base experience', 'pinpoint', 'pinpoint problem', 'pinpoint problem probably', 'pinpoint problem probably base', 'pinpoint problem probably base experience', 'problem', 'problem probably', 'problem probably base', 'problem probably base experience', 'probably', 'probably base', 'probably base experience', 'base', 'base experience', 'experience']",0,0,1,0,0,0,0,0,0.047619047619047616
63494,She is very human and treats you on an equal footing with lots of respect for your opinions and needs,0,human treat equal footing lot respect opinion need,"['human', 'human treat', 'human treat equal', 'human treat equal footing', 'human treat equal footing lot', 'human treat equal footing lot respect', 'human treat equal footing lot respect opinion', 'human treat equal footing lot respect opinion need', 'treat', 'treat equal', 'treat equal footing', 'treat equal footing lot', 'treat equal footing lot respect', 'treat equal footing lot respect opinion', 'treat equal footing lot respect opinion need', 'equal', 'equal footing', 'equal footing lot', 'equal footing lot respect', 'equal footing lot respect opinion', 'equal footing lot respect opinion need', 'footing', 'footing lot', 'footing lot respect', 'footing lot respect opinion', 'footing lot respect opinion need', 'lot', 'lot respect', 'lot respect opinion', 'lot respect opinion need', 'respect', 'respect opinion', 'respect opinion need', 'opinion', 'opinion need', 'need']",1,0,0,0,0,0,0,0,0.03508771929824561
67374,"Excellent visit, quick registration at front desk - saw practitioner on time.",0,excellent visit quick registration desk see practitioner time,"['excellent', 'excellent visit', 'excellent visit quick', 'excellent visit quick registration', 'excellent visit quick registration desk', 'excellent visit quick registration desk see', 'excellent visit quick registration desk see practitioner', 'excellent visit quick registration desk see practitioner time', 'visit', 'visit quick', 'visit quick registration', 'visit quick registration desk', 'visit quick registration desk see', 'visit quick registration desk see practitioner', 'visit quick registration desk see practitioner time', 'quick', 'quick registration', 'quick registration desk', 'quick registration desk see', 'quick registration desk see practitioner', 'quick registration desk see practitioner time', 'registration', 'registration desk', 'registration desk see', 'registration desk see practitioner', 'registration desk see practitioner time', 'desk', 'desk see', 'desk see practitioner', 'desk see practitioner time', 'see', 'see practitioner', 'see practitioner time', 'practitioner', 'practitioner time', 'time']",0,0,1,0,0,0,0,0,0.03508771929824561
67272,My referral took forever.,1,referral take forever,"['referral', 'referral take', 'referral take forever', 'take', 'take forever', 'forever']",0,0,0,0,1,0,0,0,0.07407407407407407
144880,Calling to make sure I knew exactly what to do before and checking up to see how I was feeling after.,0,call sure know precisely check feel,"['call', 'call sure', 'call sure know', 'call sure know precisely', 'call sure know precisely check', 'call sure know precisely check feel', 'sure', 'sure know', 'sure know precisely', 'sure know precisely check', 'sure know precisely check feel', 'know', 'know precisely', 'know precisely check', 'know precisely check feel', 'precisely', 'precisely check', 'precisely check feel', 'check', 'check feel', 'feel']",0,0,0,0,0,1,0,0,0.047619047619047616
