commentId,comment,classification,comment_processed,word_phrase_list,plus,plus team,team,similarity_score
91675,"Sunday hours are a huge plus, did not have to miss any work.",0,huge plus not miss work,"['huge', 'huge plus', 'huge plus not', 'huge plus not miss', 'huge plus not miss work', 'plus', 'plus not', 'plus not miss', 'plus not miss work', 'not', 'not miss', 'not miss work', 'miss', 'miss work', 'work']",1,0,0,0.1111111111111111
166818,I'm a business owner and understand that if the team is cheerful and always on top of things good things are happening.,0,business owner understand team cheerful thing good thing happen,"['business', 'business owner', 'business owner understand', 'business owner understand team', 'business owner understand team cheerful', 'business owner understand team cheerful thing', 'business owner understand team cheerful thing good', 'business owner understand team cheerful thing good thing', 'business owner understand team cheerful thing good thing happen', 'owner', 'owner understand', 'owner understand team', 'owner understand team cheerful', 'owner understand team cheerful thing', 'owner understand team cheerful thing good', 'owner understand team cheerful thing good thing', 'owner understand team cheerful thing good thing happen', 'understand', 'understand team', 'understand team cheerful', 'understand team cheerful thing', 'understand team cheerful thing good', 'understand team cheerful thing good thing', 'understand team cheerful thing good thing happen', 'team', 'team cheerful', 'team cheerful thing', 'team cheerful thing good', 'team cheerful thing good thing', 'team cheerful thing good thing happen', 'cheerful', 'cheerful thing', 'cheerful thing good', 'cheerful thing good thing', 'cheerful thing good thing happen', 'thing', 'thing good', 'thing good thing', 'thing good thing happen', 'good', 'good thing', 'good thing happen', 'thing', 'thing happen', 'happen']",0,0,1,0.041666666666666664
129203,The office team is focused on the patient well being and is also very caring and informative.,0,office team focus patient dare information,"['office', 'office team', 'office team focus', 'office team focus patient', 'office team focus patient dare', 'office team focus patient dare information', 'team', 'team focus', 'team focus patient', 'team focus patient dare', 'team focus patient dare information', 'focus', 'focus patient', 'focus patient dare', 'focus patient dare information', 'patient', 'patient dare', 'patient dare information', 'dare', 'dare information', 'information']",0,0,1,0.08333333333333333
86436,My experience with their team during my consultation was above,0,experience team consultation,"['experience', 'experience team', 'experience team consultation', 'team', 'team consultation', 'consultation']",0,0,1,0.2222222222222222
95122,"One of you said he's arrogant, yeah he called the head dr of every major sports team in Houston and blasted him",1,say arrogant yea call head major sport team blast,"['say', 'say arrogant', 'say arrogant yea', 'say arrogant yea call', 'say arrogant yea call head', 'say arrogant yea call head major', 'say arrogant yea call head major sport', 'say arrogant yea call head major sport team', 'say arrogant yea call head major sport team blast', 'arrogant', 'arrogant yea', 'arrogant yea call', 'arrogant yea call head', 'arrogant yea call head major', 'arrogant yea call head major sport', 'arrogant yea call head major sport team', 'arrogant yea call head major sport team blast', 'yea', 'yea call', 'yea call head', 'yea call head major', 'yea call head major sport', 'yea call head major sport team', 'yea call head major sport team blast', 'call', 'call head', 'call head major', 'call head major sport', 'call head major sport team', 'call head major sport team blast', 'head', 'head major', 'head major sport', 'head major sport team', 'head major sport team blast', 'major', 'major sport', 'major sport team', 'major sport team blast', 'sport', 'sport team', 'sport team blast', 'team', 'team blast', 'blast']",0,0,1,0.041666666666666664
114504,"I could not believe the difference this procedure made and how well the doctor, surgeons, and team did.",0,not believe difference procedure surgeon team,"['not', 'not believe', 'not believe difference', 'not believe difference procedure', 'not believe difference procedure surgeon', 'not believe difference procedure surgeon team', 'believe', 'believe difference', 'believe difference procedure', 'believe difference procedure surgeon', 'believe difference procedure surgeon team', 'difference', 'difference procedure', 'difference procedure surgeon', 'difference procedure surgeon team', 'procedure', 'procedure surgeon', 'procedure surgeon team', 'surgeon', 'surgeon team', 'team']",0,0,1,0.08333333333333333
128680,"Christina, Ruby, Rocio and Trinity aftercare are a dream team.",0,trio subsequently dream team,"['trio', 'trio subsequently', 'trio subsequently dream', 'trio subsequently dream team', 'subsequently', 'subsequently dream', 'subsequently dream team', 'dream', 'dream team', 'team']",0,0,1,0.15384615384615385
175595,I could not be happier with the results from Dr. Glat and the office team.,0,not happy result glad office team,"['not', 'not happy', 'not happy result', 'not happy result glad', 'not happy result glad office', 'not happy result glad office team', 'happy', 'happy result', 'happy result glad', 'happy result glad office', 'happy result glad office team', 'result', 'result glad', 'result glad office', 'result glad office team', 'glad', 'glad office', 'glad office team', 'office', 'office team', 'team']",0,0,1,0.08333333333333333
86942,Dr Martin was the one team member who took time to explain what was happening.,0,team member take time explain happen,"['team', 'team member', 'team member take', 'team member take time', 'team member take time explain', 'team member take time explain happen', 'member', 'member take', 'member take time', 'member take time explain', 'member take time explain happen', 'take', 'take time', 'take time explain', 'take time explain happen', 'time', 'time explain', 'time explain happen', 'explain', 'explain happen', 'happen']",0,0,1,0.08333333333333333
160041,"Plus she brought me into the process, knowing what was needed but discussing with me first.",0,plus bring process know need discuss,"['plus', 'plus bring', 'plus bring process', 'plus bring process know', 'plus bring process know need', 'plus bring process know need discuss', 'bring', 'bring process', 'bring process know', 'bring process know need', 'bring process know need discuss', 'process', 'process know', 'process know need', 'process know need discuss', 'know', 'know need', 'know need discuss', 'need', 'need discuss', 'discuss']",1,0,0,0.08333333333333333
161533,We are grateful for the interest that the team has taken in learning about my sons diagnosis,0,grateful interest team take learn son diagnosis,"['grateful', 'grateful interest', 'grateful interest team', 'grateful interest team take', 'grateful interest team take learn', 'grateful interest team take learn son', 'grateful interest team take learn son diagnosis', 'interest', 'interest team', 'interest team take', 'interest team take learn', 'interest team take learn son', 'interest team take learn son diagnosis', 'team', 'team take', 'team take learn', 'team take learn son', 'team take learn son diagnosis', 'take', 'take learn', 'take learn son', 'take learn son diagnosis', 'learn', 'learn son', 'learn son diagnosis', 'son', 'son diagnosis', 'diagnosis']",0,0,1,0.06451612903225806
185934,"I felt like I had a personal team, not just a procedure.",0,feel like personal team not procedure,"['feel', 'feel like', 'feel like personal', 'feel like personal team', 'feel like personal team not', 'feel like personal team not procedure', 'like', 'like personal', 'like personal team', 'like personal team not', 'like personal team not procedure', 'personal', 'personal team', 'personal team not', 'personal team not procedure', 'team', 'team not', 'team not procedure', 'not', 'not procedure', 'procedure']",0,0,1,0.08333333333333333
175619,"The team cheered me on through my first mammo, being called back in",0,team cheer mamma call,"['team', 'team cheer', 'team cheer mamma', 'team cheer mamma call', 'cheer', 'cheer mamma', 'cheer mamma call', 'mamma', 'mamma call', 'call']",0,0,1,0.15384615384615385
177373,"Plus, they are VERY timely.",0,plus timely,"['plus', 'plus timely', 'timely']",1,0,0,0.3333333333333333
133247,"This team treats you like family, and that is hard to come by these days.",0,team treat like family hard come,"['team', 'team treat', 'team treat like', 'team treat like family', 'team treat like family hard', 'team treat like family hard come', 'treat', 'treat like', 'treat like family', 'treat like family hard', 'treat like family hard come', 'like', 'like family', 'like family hard', 'like family hard come', 'family', 'family hard', 'family hard come', 'hard', 'hard come', 'come']",0,0,1,0.08333333333333333
153288,"To put this into perspective, I never write reviews but this team was so exceptional that I needed to.",0,perspective write review team exceptional need,"['perspective', 'perspective write', 'perspective write review', 'perspective write review team', 'perspective write review team exceptional', 'perspective write review team exceptional need', 'write', 'write review', 'write review team', 'write review team exceptional', 'write review team exceptional need', 'review', 'review team', 'review team exceptional', 'review team exceptional need', 'team', 'team exceptional', 'team exceptional need', 'exceptional', 'exceptional need', 'need']",0,0,1,0.08333333333333333
118104,") I have full trust in him and his team, when it comes to putting me to sleep for hours",0,trust team come put sleep,"['trust', 'trust team', 'trust team come', 'trust team come put', 'trust team come put sleep', 'team', 'team come', 'team come put', 'team come put sleep', 'come', 'come put', 'come put sleep', 'put', 'put sleep', 'sleep']",0,0,1,0.1111111111111111
67572,"Literally he stated MONKEY and insulted his medical team by stating ""they do not know anything"" .",1,literally state monkey diss medical team state not know,"['literally', 'literally state', 'literally state monkey', 'literally state monkey diss', 'literally state monkey diss medical', 'literally state monkey diss medical team', 'literally state monkey diss medical team state', 'literally state monkey diss medical team state not', 'literally state monkey diss medical team state not know', 'state', 'state monkey', 'state monkey diss', 'state monkey diss medical', 'state monkey diss medical team', 'state monkey diss medical team state', 'state monkey diss medical team state not', 'state monkey diss medical team state not know', 'monkey', 'monkey diss', 'monkey diss medical', 'monkey diss medical team', 'monkey diss medical team state', 'monkey diss medical team state not', 'monkey diss medical team state not know', 'diss', 'diss medical', 'diss medical team', 'diss medical team state', 'diss medical team state not', 'diss medical team state not know', 'medical', 'medical team', 'medical team state', 'medical team state not', 'medical team state not know', 'team', 'team state', 'team state not', 'team state not know', 'state', 'state not', 'state not know', 'not', 'not know', 'know']",0,0,1,0.041666666666666664
139310,First broken bone and Dr. Prucz and his team did an EPIC job helping make sure things got better.,0,break bone price team epic job help sure thing get good,"['break', 'break bone', 'break bone price', 'break bone price team', 'break bone price team epic', 'break bone price team epic job', 'break bone price team epic job help', 'break bone price team epic job help sure', 'break bone price team epic job help sure thing', 'break bone price team epic job help sure thing get', 'break bone price team epic job help sure thing get good', 'bone', 'bone price', 'bone price team', 'bone price team epic', 'bone price team epic job', 'bone price team epic job help', 'bone price team epic job help sure', 'bone price team epic job help sure thing', 'bone price team epic job help sure thing get', 'bone price team epic job help sure thing get good', 'price', 'price team', 'price team epic', 'price team epic job', 'price team epic job help', 'price team epic job help sure', 'price team epic job help sure thing', 'price team epic job help sure thing get', 'price team epic job help sure thing get good', 'team', 'team epic', 'team epic job', 'team epic job help', 'team epic job help sure', 'team epic job help sure thing', 'team epic job help sure thing get', 'team epic job help sure thing get good', 'epic', 'epic job', 'epic job help', 'epic job help sure', 'epic job help sure thing', 'epic job help sure thing get', 'epic job help sure thing get good', 'job', 'job help', 'job help sure', 'job help sure thing', 'job help sure thing get', 'job help sure thing get good', 'help', 'help sure', 'help sure thing', 'help sure thing get', 'help sure thing get good', 'sure', 'sure thing', 'sure thing get', 'sure thing get good', 'thing', 'thing get', 'thing get good', 'get', 'get good', 'good']",0,0,1,0.028985507246376812
179124,I appreciate all your team does and hope this feedback can help improve others' experiences!,0,appreciate team hope feedback help better experience,"['appreciate', 'appreciate team', 'appreciate team hope', 'appreciate team hope feedback', 'appreciate team hope feedback help', 'appreciate team hope feedback help better', 'appreciate team hope feedback help better experience', 'team', 'team hope', 'team hope feedback', 'team hope feedback help', 'team hope feedback help better', 'team hope feedback help better experience', 'hope', 'hope feedback', 'hope feedback help', 'hope feedback help better', 'hope feedback help better experience', 'feedback', 'feedback help', 'feedback help better', 'feedback help better experience', 'help', 'help better', 'help better experience', 'better', 'better experience', 'experience']",0,0,1,0.06451612903225806
121517,Sometimes it seems as if the team members do not talk to each other about how to best help you as the patient,1,team member not talk good help patient,"['team', 'team member', 'team member not', 'team member not talk', 'team member not talk good', 'team member not talk good help', 'team member not talk good help patient', 'member', 'member not', 'member not talk', 'member not talk good', 'member not talk good help', 'member not talk good help patient', 'not', 'not talk', 'not talk good', 'not talk good help', 'not talk good help patient', 'talk', 'talk good', 'talk good help', 'talk good help patient', 'good', 'good help', 'good help patient', 'help', 'help patient', 'patient']",0,0,1,0.06451612903225806
154423,His entire team is super welcoming and friendly and his nurse talked me down from a panic attack prior to surgery.,0,entire team super welcome friendly nurse talk panic attack prior surgery,"['entire', 'entire team', 'entire team super', 'entire team super welcome', 'entire team super welcome friendly', 'entire team super welcome friendly nurse', 'entire team super welcome friendly nurse talk', 'entire team super welcome friendly nurse talk panic', 'entire team super welcome friendly nurse talk panic attack', 'entire team super welcome friendly nurse talk panic attack prior', 'entire team super welcome friendly nurse talk panic attack prior surgery', 'team', 'team super', 'team super welcome', 'team super welcome friendly', 'team super welcome friendly nurse', 'team super welcome friendly nurse talk', 'team super welcome friendly nurse talk panic', 'team super welcome friendly nurse talk panic attack', 'team super welcome friendly nurse talk panic attack prior', 'team super welcome friendly nurse talk panic attack prior surgery', 'super', 'super welcome', 'super welcome friendly', 'super welcome friendly nurse', 'super welcome friendly nurse talk', 'super welcome friendly nurse talk panic', 'super welcome friendly nurse talk panic attack', 'super welcome friendly nurse talk panic attack prior', 'super welcome friendly nurse talk panic attack prior surgery', 'welcome', 'welcome friendly', 'welcome friendly nurse', 'welcome friendly nurse talk', 'welcome friendly nurse talk panic', 'welcome friendly nurse talk panic attack', 'welcome friendly nurse talk panic attack prior', 'welcome friendly nurse talk panic attack prior surgery', 'friendly', 'friendly nurse', 'friendly nurse talk', 'friendly nurse talk panic', 'friendly nurse talk panic attack', 'friendly nurse talk panic attack prior', 'friendly nurse talk panic attack prior surgery', 'nurse', 'nurse talk', 'nurse talk panic', 'nurse talk panic attack', 'nurse talk panic attack prior', 'nurse talk panic attack prior surgery', 'talk', 'talk panic', 'talk panic attack', 'talk panic attack prior', 'talk panic attack prior surgery', 'panic', 'panic attack', 'panic attack prior', 'panic attack prior surgery', 'attack', 'attack prior', 'attack prior surgery', 'prior', 'prior surgery', 'surgery']",0,0,1,0.028985507246376812
111755,She and her team of professional make a great addition as your preferred cosmetic surgical choice.,0,team professional great addition prefer cosmetic surgical choice,"['team', 'team professional', 'team professional great', 'team professional great addition', 'team professional great addition prefer', 'team professional great addition prefer cosmetic', 'team professional great addition prefer cosmetic surgical', 'team professional great addition prefer cosmetic surgical choice', 'professional', 'professional great', 'professional great addition', 'professional great addition prefer', 'professional great addition prefer cosmetic', 'professional great addition prefer cosmetic surgical', 'professional great addition prefer cosmetic surgical choice', 'great', 'great addition', 'great addition prefer', 'great addition prefer cosmetic', 'great addition prefer cosmetic surgical', 'great addition prefer cosmetic surgical choice', 'addition', 'addition prefer', 'addition prefer cosmetic', 'addition prefer cosmetic surgical', 'addition prefer cosmetic surgical choice', 'prefer', 'prefer cosmetic', 'prefer cosmetic surgical', 'prefer cosmetic surgical choice', 'cosmetic', 'cosmetic surgical', 'cosmetic surgical choice', 'surgical', 'surgical choice', 'choice']",0,0,1,0.05128205128205128
176692,and pain plus you feel really sick with all the pills that were given to me for the procedure.,1,pain plus feel sick pill give procedure,"['pain', 'pain plus', 'pain plus feel', 'pain plus feel sick', 'pain plus feel sick pill', 'pain plus feel sick pill give', 'pain plus feel sick pill give procedure', 'plus', 'plus feel', 'plus feel sick', 'plus feel sick pill', 'plus feel sick pill give', 'plus feel sick pill give procedure', 'feel', 'feel sick', 'feel sick pill', 'feel sick pill give', 'feel sick pill give procedure', 'sick', 'sick pill', 'sick pill give', 'sick pill give procedure', 'pill', 'pill give', 'pill give procedure', 'give', 'give procedure', 'procedure']",1,0,0,0.06451612903225806
139180,"Ann, Tracy, and team, at Madison Vein and Laser, are just fabulous!",0,team madison vein laser fabulous,"['team', 'team madison', 'team madison vein', 'team madison vein laser', 'team madison vein laser fabulous', 'madison', 'madison vein', 'madison vein laser', 'madison vein laser fabulous', 'vein', 'vein laser', 'vein laser fabulous', 'laser', 'laser fabulous', 'fabulous']",0,0,1,0.1111111111111111
117918,My family and I are grateful for this team of health care providers.,0,family grateful team health care provide,"['family', 'family grateful', 'family grateful team', 'family grateful team health', 'family grateful team health care', 'family grateful team health care provide', 'grateful', 'grateful team', 'grateful team health', 'grateful team health care', 'grateful team health care provide', 'team', 'team health', 'team health care', 'team health care provide', 'health', 'health care', 'health care provide', 'care', 'care provide', 'provide']",0,0,1,0.08333333333333333
83071,no high pressure from sales team,0,no high pressure sale team,"['no', 'no high', 'no high pressure', 'no high pressure sale', 'no high pressure sale team', 'high', 'high pressure', 'high pressure sale', 'high pressure sale team', 'pressure', 'pressure sale', 'pressure sale team', 'sale', 'sale team', 'team']",0,0,1,0.1111111111111111
123478,She speaks to me as one would on a team.,0,speak team,"['speak', 'speak team', 'team']",0,0,1,0.3333333333333333
146948,"Dr. Bayati service from pre, during and post and to applaud her awesome team.",0,service pre post applaud amazing team,"['service', 'service pre', 'service pre post', 'service pre post applaud', 'service pre post applaud amazing', 'service pre post applaud amazing team', 'pre', 'pre post', 'pre post applaud', 'pre post applaud amazing', 'pre post applaud amazing team', 'post', 'post applaud', 'post applaud amazing', 'post applaud amazing team', 'applaud', 'applaud amazing', 'applaud amazing team', 'amazing', 'amazing team', 'team']",0,0,1,0.08333333333333333
118226,I would appreciate it if the financial team can be more cohesive to avoid stress,1,appreciate fiscal team adhesive avoid stress,"['appreciate', 'appreciate fiscal', 'appreciate fiscal team', 'appreciate fiscal team adhesive', 'appreciate fiscal team adhesive avoid', 'appreciate fiscal team adhesive avoid stress', 'fiscal', 'fiscal team', 'fiscal team adhesive', 'fiscal team adhesive avoid', 'fiscal team adhesive avoid stress', 'team', 'team adhesive', 'team adhesive avoid', 'team adhesive avoid stress', 'adhesive', 'adhesive avoid', 'adhesive avoid stress', 'avoid', 'avoid stress', 'stress']",0,0,1,0.08333333333333333
131025,"If I could give Dr. Sires and his ""medical team"" a ZERO, I would in a second...and here's the long",1,side medical team secondary long,"['side', 'side medical', 'side medical team', 'side medical team secondary', 'side medical team secondary long', 'medical', 'medical team', 'medical team secondary', 'medical team secondary long', 'team', 'team secondary', 'team secondary long', 'secondary', 'secondary long', 'long']",0,0,1,0.1111111111111111
93895,and his team were terrific!,0,team terrific,"['team', 'team terrific', 'terrific']",0,0,1,0.3333333333333333
142275,This location is by far has the best team and communication with patience.,0,location far good team communication patience,"['location', 'location far', 'location far good', 'location far good team', 'location far good team communication', 'location far good team communication patience', 'far', 'far good', 'far good team', 'far good team communication', 'far good team communication patience', 'good', 'good team', 'good team communication', 'good team communication patience', 'team', 'team communication', 'team communication patience', 'communication', 'communication patience', 'patience']",0,0,1,0.08333333333333333
98925,"One additional plus is the homeopathic anti-inflammatory, anti-bruising, and infection prevention medicine that they use is EXCELLENT!",0,extra plus homeopath antiinflammatory antibruising infection prevention medicine use excellent,"['extra', 'extra plus', 'extra plus homeopath', 'extra plus homeopath antiinflammatory', 'extra plus homeopath antiinflammatory antibruising', 'extra plus homeopath antiinflammatory antibruising infection', 'extra plus homeopath antiinflammatory antibruising infection prevention', 'extra plus homeopath antiinflammatory antibruising infection prevention medicine', 'extra plus homeopath antiinflammatory antibruising infection prevention medicine use', 'extra plus homeopath antiinflammatory antibruising infection prevention medicine use excellent', 'plus', 'plus homeopath', 'plus homeopath antiinflammatory', 'plus homeopath antiinflammatory antibruising', 'plus homeopath antiinflammatory antibruising infection', 'plus homeopath antiinflammatory antibruising infection prevention', 'plus homeopath antiinflammatory antibruising infection prevention medicine', 'plus homeopath antiinflammatory antibruising infection prevention medicine use', 'plus homeopath antiinflammatory antibruising infection prevention medicine use excellent', 'homeopath', 'homeopath antiinflammatory', 'homeopath antiinflammatory antibruising', 'homeopath antiinflammatory antibruising infection', 'homeopath antiinflammatory antibruising infection prevention', 'homeopath antiinflammatory antibruising infection prevention medicine', 'homeopath antiinflammatory antibruising infection prevention medicine use', 'homeopath antiinflammatory antibruising infection prevention medicine use excellent', 'antiinflammatory', 'antiinflammatory antibruising', 'antiinflammatory antibruising infection', 'antiinflammatory antibruising infection prevention', 'antiinflammatory antibruising infection prevention medicine', 'antiinflammatory antibruising infection prevention medicine use', 'antiinflammatory antibruising infection prevention medicine use excellent', 'antibruising', 'antibruising infection', 'antibruising infection prevention', 'antibruising infection prevention medicine', 'antibruising infection prevention medicine use', 'antibruising infection prevention medicine use excellent', 'infection', 'infection prevention', 'infection prevention medicine', 'infection prevention medicine use', 'infection prevention medicine use excellent', 'prevention', 'prevention medicine', 'prevention medicine use', 'prevention medicine use excellent', 'medicine', 'medicine use', 'medicine use excellent', 'use', 'use excellent', 'excellent']",1,0,0,0.034482758620689655
71339,I also felt like he was 'on my team'.,0,feel like team,"['feel', 'feel like', 'feel like team', 'like', 'like team', 'team']",0,0,1,0.2222222222222222
156998,Plus the Peace of Mind of him being located close to home was a big deal for me,0,plus peace mind locate close home big deal,"['plus', 'plus peace', 'plus peace mind', 'plus peace mind locate', 'plus peace mind locate close', 'plus peace mind locate close home', 'plus peace mind locate close home big', 'plus peace mind locate close home big deal', 'peace', 'peace mind', 'peace mind locate', 'peace mind locate close', 'peace mind locate close home', 'peace mind locate close home big', 'peace mind locate close home big deal', 'mind', 'mind locate', 'mind locate close', 'mind locate close home', 'mind locate close home big', 'mind locate close home big deal', 'locate', 'locate close', 'locate close home', 'locate close home big', 'locate close home big deal', 'close', 'close home', 'close home big', 'close home big deal', 'home', 'home big', 'home big deal', 'big', 'big deal', 'deal']",1,0,0,0.05128205128205128
191032,"Will not be going to Atlanta staying local., can't say enough Team was awesome great staff",0,not go stay local team amazing great staff,"['not', 'not go', 'not go stay', 'not go stay local', 'not go stay local team', 'not go stay local team amazing', 'not go stay local team amazing great', 'not go stay local team amazing great staff', 'go', 'go stay', 'go stay local', 'go stay local team', 'go stay local team amazing', 'go stay local team amazing great', 'go stay local team amazing great staff', 'stay', 'stay local', 'stay local team', 'stay local team amazing', 'stay local team amazing great', 'stay local team amazing great staff', 'local', 'local team', 'local team amazing', 'local team amazing great', 'local team amazing great staff', 'team', 'team amazing', 'team amazing great', 'team amazing great staff', 'amazing', 'amazing great', 'amazing great staff', 'great', 'great staff', 'staff']",0,0,1,0.05128205128205128
180236,"It was so easy for the team to take my money, knowing full well that they could've explored different options for my scarring.",1,easy team money know explore different option scar,"['easy', 'easy team', 'easy team money', 'easy team money know', 'easy team money know explore', 'easy team money know explore different', 'easy team money know explore different option', 'easy team money know explore different option scar', 'team', 'team money', 'team money know', 'team money know explore', 'team money know explore different', 'team money know explore different option', 'team money know explore different option scar', 'money', 'money know', 'money know explore', 'money know explore different', 'money know explore different option', 'money know explore different option scar', 'know', 'know explore', 'know explore different', 'know explore different option', 'know explore different option scar', 'explore', 'explore different', 'explore different option', 'explore different option scar', 'different', 'different option', 'different option scar', 'option', 'option scar', 'scar']",0,0,1,0.05128205128205128
108558,We LOVE Dr. Marcus and his team.,0,love marcus team,"['love', 'love marcus', 'love marcus team', 'marcus', 'marcus team', 'team']",0,0,1,0.2222222222222222
138390,In short as a Team they just make things happen and get them done.,0,short team thing happen,"['short', 'short team', 'short team thing', 'short team thing happen', 'team', 'team thing', 'team thing happen', 'thing', 'thing happen', 'happen']",0,0,1,0.15384615384615385
131026,The care that Amy and Dr.Soto's team have provided me over these last few months have been nothing but exceptional.,0,care amy drsotos team provide exceptional,"['care', 'care amy', 'care amy drsotos', 'care amy drsotos team', 'care amy drsotos team provide', 'care amy drsotos team provide exceptional', 'amy', 'amy drsotos', 'amy drsotos team', 'amy drsotos team provide', 'amy drsotos team provide exceptional', 'drsotos', 'drsotos team', 'drsotos team provide', 'drsotos team provide exceptional', 'team', 'team provide', 'team provide exceptional', 'provide', 'provide exceptional', 'exceptional']",0,0,1,0.08333333333333333
82314,and team are incredible,0,team incredible,"['team', 'team incredible', 'incredible']",0,0,1,0.3333333333333333
149074,Dr. Day and his team were following every CDC protocol such as disinfecting surfaces and chairs after reach client.,0,day team follow protocol disinfect surface chair reach client,"['day', 'day team', 'day team follow', 'day team follow protocol', 'day team follow protocol disinfect', 'day team follow protocol disinfect surface', 'day team follow protocol disinfect surface chair', 'day team follow protocol disinfect surface chair reach', 'day team follow protocol disinfect surface chair reach client', 'team', 'team follow', 'team follow protocol', 'team follow protocol disinfect', 'team follow protocol disinfect surface', 'team follow protocol disinfect surface chair', 'team follow protocol disinfect surface chair reach', 'team follow protocol disinfect surface chair reach client', 'follow', 'follow protocol', 'follow protocol disinfect', 'follow protocol disinfect surface', 'follow protocol disinfect surface chair', 'follow protocol disinfect surface chair reach', 'follow protocol disinfect surface chair reach client', 'protocol', 'protocol disinfect', 'protocol disinfect surface', 'protocol disinfect surface chair', 'protocol disinfect surface chair reach', 'protocol disinfect surface chair reach client', 'disinfect', 'disinfect surface', 'disinfect surface chair', 'disinfect surface chair reach', 'disinfect surface chair reach client', 'surface', 'surface chair', 'surface chair reach', 'surface chair reach client', 'chair', 'chair reach', 'chair reach client', 'reach', 'reach client', 'client']",0,0,1,0.041666666666666664
107778,I am above board with this team.,0,board team,"['board', 'board team', 'team']",0,0,1,0.3333333333333333
128896,The facility is top notch and I am just so thankful God pointed me to Dr. Doody and his team.,0,facility notch grateful god point moody team,"['facility', 'facility notch', 'facility notch grateful', 'facility notch grateful god', 'facility notch grateful god point', 'facility notch grateful god point moody', 'facility notch grateful god point moody team', 'notch', 'notch grateful', 'notch grateful god', 'notch grateful god point', 'notch grateful god point moody', 'notch grateful god point moody team', 'grateful', 'grateful god', 'grateful god point', 'grateful god point moody', 'grateful god point moody team', 'god', 'god point', 'god point moody', 'god point moody team', 'point', 'point moody', 'point moody team', 'moody', 'moody team', 'team']",0,0,1,0.06451612903225806
176234,For my surgeries it has been and will always be Team Aycock and Rankin!,0,forgery team cock rank,"['forgery', 'forgery team', 'forgery team cock', 'forgery team cock rank', 'team', 'team cock', 'team cock rank', 'cock', 'cock rank', 'rank']",0,0,1,0.15384615384615385
105140,"Dr. Cole and his team show you that they care, treat you with respect.",0,team care treat respect,"['team', 'team care', 'team care treat', 'team care treat respect', 'care', 'care treat', 'care treat respect', 'treat', 'treat respect', 'respect']",0,0,1,0.15384615384615385
175241,"Dr. Metzger, Jack and Kris(office manager) are amazing team!",0,krisoffice manager amaze team,"['krisoffice', 'krisoffice manager', 'krisoffice manager amaze', 'krisoffice manager amaze team', 'manager', 'manager amaze', 'manager amaze team', 'amaze', 'amaze team', 'team']",0,0,1,0.15384615384615385
133052,feedback and please let Dr Wilde know I said thank you and we sorry to have to leave his team...,0,feedback let wide know say thank sorry leave team,"['feedback', 'feedback let', 'feedback let wide', 'feedback let wide know', 'feedback let wide know say', 'feedback let wide know say thank', 'feedback let wide know say thank sorry', 'feedback let wide know say thank sorry leave', 'feedback let wide know say thank sorry leave team', 'let', 'let wide', 'let wide know', 'let wide know say', 'let wide know say thank', 'let wide know say thank sorry', 'let wide know say thank sorry leave', 'let wide know say thank sorry leave team', 'wide', 'wide know', 'wide know say', 'wide know say thank', 'wide know say thank sorry', 'wide know say thank sorry leave', 'wide know say thank sorry leave team', 'know', 'know say', 'know say thank', 'know say thank sorry', 'know say thank sorry leave', 'know say thank sorry leave team', 'say', 'say thank', 'say thank sorry', 'say thank sorry leave', 'say thank sorry leave team', 'thank', 'thank sorry', 'thank sorry leave', 'thank sorry leave team', 'sorry', 'sorry leave', 'sorry leave team', 'leave', 'leave team', 'team']",0,0,1,0.041666666666666664
117362,Dr. Sanders and her team treated me and every other patient I met like family.,0,team treat patient meet like family,"['team', 'team treat', 'team treat patient', 'team treat patient meet', 'team treat patient meet like', 'team treat patient meet like family', 'treat', 'treat patient', 'treat patient meet', 'treat patient meet like', 'treat patient meet like family', 'patient', 'patient meet', 'patient meet like', 'patient meet like family', 'meet', 'meet like', 'meet like family', 'like', 'like family', 'family']",0,0,1,0.08333333333333333
117251,The facility is great you don't have to pay for parking which is always a plus,0,facility great pay parking plus,"['facility', 'facility great', 'facility great pay', 'facility great pay parking', 'facility great pay parking plus', 'great', 'great pay', 'great pay parking', 'great pay parking plus', 'pay', 'pay parking', 'pay parking plus', 'parking', 'parking plus', 'plus']",1,0,0,0.1111111111111111
77202,I did not have to wait which was a plus since I was taking a 'lunch' from work to get my visit in.,0,not wait plus take lunch work visit,"['not', 'not wait', 'not wait plus', 'not wait plus take', 'not wait plus take lunch', 'not wait plus take lunch work', 'not wait plus take lunch work visit', 'wait', 'wait plus', 'wait plus take', 'wait plus take lunch', 'wait plus take lunch work', 'wait plus take lunch work visit', 'plus', 'plus take', 'plus take lunch', 'plus take lunch work', 'plus take lunch work visit', 'take', 'take lunch', 'take lunch work', 'take lunch work visit', 'lunch', 'lunch work', 'lunch work visit', 'work', 'work visit', 'visit']",1,0,0,0.06451612903225806
