commentId,comment,classification,comment_processed,word_phrase_list,listen,fear,make,unapproachable,aid,hearer,similarity_score
116150,Probably will look for another orthopedic office that will actually bill my insurance before making me pay the 100% off their service each time.,1,probably look orthopedic office actually bill insurance make pay service time,"['probably', 'probably look', 'probably look orthopedic', 'probably look orthopedic office', 'probably look orthopedic office actually', 'probably look orthopedic office actually bill', 'probably look orthopedic office actually bill insurance', 'probably look orthopedic office actually bill insurance make', 'probably look orthopedic office actually bill insurance make pay', 'probably look orthopedic office actually bill insurance make pay service', 'probably look orthopedic office actually bill insurance make pay service time', 'look', 'look orthopedic', 'look orthopedic office', 'look orthopedic office actually', 'look orthopedic office actually bill', 'look orthopedic office actually bill insurance', 'look orthopedic office actually bill insurance make', 'look orthopedic office actually bill insurance make pay', 'look orthopedic office actually bill insurance make pay service', 'look orthopedic office actually bill insurance make pay service time', 'orthopedic', 'orthopedic office', 'orthopedic office actually', 'orthopedic office actually bill', 'orthopedic office actually bill insurance', 'orthopedic office actually bill insurance make', 'orthopedic office actually bill insurance make pay', 'orthopedic office actually bill insurance make pay service', 'orthopedic office actually bill insurance make pay service time', 'office', 'office actually', 'office actually bill', 'office actually bill insurance', 'office actually bill insurance make', 'office actually bill insurance make pay', 'office actually bill insurance make pay service', 'office actually bill insurance make pay service time', 'actually', 'actually bill', 'actually bill insurance', 'actually bill insurance make', 'actually bill insurance make pay', 'actually bill insurance make pay service', 'actually bill insurance make pay service time', 'bill', 'bill insurance', 'bill insurance make', 'bill insurance make pay', 'bill insurance make pay service', 'bill insurance make pay service time', 'insurance', 'insurance make', 'insurance make pay', 'insurance make pay service', 'insurance make pay service time', 'make', 'make pay', 'make pay service', 'make pay service time', 'pay', 'pay service', 'pay service time', 'service', 'service time', 'time']",0,0,1,0,0,0,0.09090909090909091
142462,Some of the official photos show how unnatural he makes people look.,1,official photograph unnatural make people look,"['official', 'official photograph', 'official photograph unnatural', 'official photograph unnatural make', 'official photograph unnatural make people', 'official photograph unnatural make people look', 'photograph', 'photograph unnatural', 'photograph unnatural make', 'photograph unnatural make people', 'photograph unnatural make people look', 'unnatural', 'unnatural make', 'unnatural make people', 'unnatural make people look', 'make', 'make people', 'make people look', 'people', 'people look', 'look']",0,0,1,0,0,0,0.09090909090909091
89227,I will always be making the trip down to see Dr. Zoumalan,0,make trip dr zoumalan,"['make', 'make trip', 'make trip dr', 'make trip dr zoumalan', 'trip', 'trip dr', 'trip dr zoumalan', 'dr', 'dr zoumalan', 'zoumalan']",0,0,1,0,0,0,0.09090909090909091
74296,Crystal advised me he had kitty AIDS.,1,crystal advise kitty aid,"['crystal', 'crystal advise', 'crystal advise kitty', 'crystal advise kitty aid', 'advise', 'advise kitty', 'advise kitty aid', 'kitty', 'kitty aid', 'aid']",0,0,0,0,1,0,0.09090909090909091
112235,"Not only did the Dr. not listen, he did a test on me that took 5-7 seconds and charged me $200.",1,dr listen test take second charge,"['dr', 'dr listen', 'dr listen test', 'dr listen test take', 'dr listen test take second', 'dr listen test take second charge', 'listen', 'listen test', 'listen test take', 'listen test take second', 'listen test take second charge', 'test', 'test take', 'test take second', 'test take second charge', 'take', 'take second', 'take second charge', 'second', 'second charge', 'charge']",1,0,0,0,0,0,0.09090909090909091
164861,is doing is making a huge difference in the feel of my teeth.,0,make huge difference feel tooth,"['make', 'make huge', 'make huge difference', 'make huge difference feel', 'make huge difference feel tooth', 'huge', 'huge difference', 'huge difference feel', 'huge difference feel tooth', 'difference', 'difference feel', 'difference feel tooth', 'feel', 'feel tooth', 'tooth']",0,0,1,0,0,0,0.09090909090909091
144524,but after only a few minutes talking with him my fears and doubts were gone.,0,talk fear doubt go,"['talk', 'talk fear', 'talk fear doubt', 'talk fear doubt go', 'fear', 'fear doubt', 'fear doubt go', 'doubt', 'doubt go', 'go']",0,1,0,0,0,0,0.09090909090909091
135372,She did not rush and she listened and really seemed to care.,0,rush listen care,"['rush', 'rush listen', 'rush listen care', 'listen', 'listen care', 'care']",1,0,0,0,0,0,0.09090909090909091
126382,He seems like a caring human being and listens to what I have to say about my recovery.,0,like dare human listen recovery,"['like', 'like dare', 'like dare human', 'like dare human listen', 'like dare human listen recovery', 'dare', 'dare human', 'dare human listen', 'dare human listen recovery', 'human', 'human listen', 'human listen recovery', 'listen', 'listen recovery', 'recovery']",1,0,0,0,0,0,0.09090909090909091
62114,"She listened to any problems, answered every question.",0,listen problem answer question,"['listen', 'listen problem', 'listen problem answer', 'listen problem answer question', 'problem', 'problem answer', 'problem answer question', 'answer', 'answer question', 'question']",1,0,0,0,0,0,0.09090909090909091
78622,He listens and addresses the issues that bother you.,0,listen address issue bother,"['listen', 'listen address', 'listen address issue', 'listen address issue bother', 'address', 'address issue', 'address issue bother', 'issue', 'issue bother', 'bother']",1,0,0,0,0,0,0.09090909090909091
147896,This is my personal opiom: He doesn't listen to your concerns.,1,personal opium listen concern,"['personal', 'personal opium', 'personal opium listen', 'personal opium listen concern', 'opium', 'opium listen', 'opium listen concern', 'listen', 'listen concern', 'concern']",1,0,0,0,0,0,0.09090909090909091
98814,I like the fact that he listened to what I wanted,0,like fact listen want,"['like', 'like fact', 'like fact listen', 'like fact listen want', 'fact', 'fact listen', 'fact listen want', 'listen', 'listen want', 'want']",1,0,0,0,0,0,0.09090909090909091
115592,The process was thorough and reliable. ?Dr Machida office whole system is designed to listen to expectations,0,process thorough reliable dr machine office system design listen expectation,"['process', 'process thorough', 'process thorough reliable', 'process thorough reliable dr', 'process thorough reliable dr machine', 'process thorough reliable dr machine office', 'process thorough reliable dr machine office system', 'process thorough reliable dr machine office system design', 'process thorough reliable dr machine office system design listen', 'process thorough reliable dr machine office system design listen expectation', 'thorough', 'thorough reliable', 'thorough reliable dr', 'thorough reliable dr machine', 'thorough reliable dr machine office', 'thorough reliable dr machine office system', 'thorough reliable dr machine office system design', 'thorough reliable dr machine office system design listen', 'thorough reliable dr machine office system design listen expectation', 'reliable', 'reliable dr', 'reliable dr machine', 'reliable dr machine office', 'reliable dr machine office system', 'reliable dr machine office system design', 'reliable dr machine office system design listen', 'reliable dr machine office system design listen expectation', 'dr', 'dr machine', 'dr machine office', 'dr machine office system', 'dr machine office system design', 'dr machine office system design listen', 'dr machine office system design listen expectation', 'machine', 'machine office', 'machine office system', 'machine office system design', 'machine office system design listen', 'machine office system design listen expectation', 'office', 'office system', 'office system design', 'office system design listen', 'office system design listen expectation', 'system', 'system design', 'system design listen', 'system design listen expectation', 'design', 'design listen', 'design listen expectation', 'listen', 'listen expectation', 'expectation']",1,0,0,0,0,0,0.09090909090909091
69031,"She was very informative, and she took the time to listen to all of my concerns. -Z Silva",0,information take time listen concern z sila,"['information', 'information take', 'information take time', 'information take time listen', 'information take time listen concern', 'information take time listen concern z', 'information take time listen concern z sila', 'take', 'take time', 'take time listen', 'take time listen concern', 'take time listen concern z', 'take time listen concern z sila', 'time', 'time listen', 'time listen concern', 'time listen concern z', 'time listen concern z sila', 'listen', 'listen concern', 'listen concern z', 'listen concern z sila', 'concern', 'concern z', 'concern z sila', 'z', 'z sila', 'sila']",1,0,0,0,0,0,0.09090909090909091
60853,"I was delighted to find that she is efficient, pleasant, she listened and she was sure of herself.",0,delight find efficient pleasant listen sure,"['delight', 'delight find', 'delight find efficient', 'delight find efficient pleasant', 'delight find efficient pleasant listen', 'delight find efficient pleasant listen sure', 'find', 'find efficient', 'find efficient pleasant', 'find efficient pleasant listen', 'find efficient pleasant listen sure', 'efficient', 'efficient pleasant', 'efficient pleasant listen', 'efficient pleasant listen sure', 'pleasant', 'pleasant listen', 'pleasant listen sure', 'listen', 'listen sure', 'sure']",1,0,0,0,0,0,0.09090909090909091
88131,I lucked into making an appointment with Dr. Kirsner.,0,lock make appointment,"['lock', 'lock make', 'lock make appointment', 'make', 'make appointment', 'appointment']",0,0,1,0,0,0,0.09090909090909091
75711,Now seeing our darling daughter smile makes all the difficult struggles worthwhile.,0,see darling daughter smile make difficult struggle worthwhile,"['see', 'see darling', 'see darling daughter', 'see darling daughter smile', 'see darling daughter smile make', 'see darling daughter smile make difficult', 'see darling daughter smile make difficult struggle', 'see darling daughter smile make difficult struggle worthwhile', 'darling', 'darling daughter', 'darling daughter smile', 'darling daughter smile make', 'darling daughter smile make difficult', 'darling daughter smile make difficult struggle', 'darling daughter smile make difficult struggle worthwhile', 'daughter', 'daughter smile', 'daughter smile make', 'daughter smile make difficult', 'daughter smile make difficult struggle', 'daughter smile make difficult struggle worthwhile', 'smile', 'smile make', 'smile make difficult', 'smile make difficult struggle', 'smile make difficult struggle worthwhile', 'make', 'make difficult', 'make difficult struggle', 'make difficult struggle worthwhile', 'difficult', 'difficult struggle', 'difficult struggle worthwhile', 'struggle', 'struggle worthwhile', 'worthwhile']",0,0,1,0,0,0,0.09090909090909091
98759,"He makes sure you will get your perfect smile, starting with the first step - implants.",0,make sure perfect smile start step plant,"['make', 'make sure', 'make sure perfect', 'make sure perfect smile', 'make sure perfect smile start', 'make sure perfect smile start step', 'make sure perfect smile start step plant', 'sure', 'sure perfect', 'sure perfect smile', 'sure perfect smile start', 'sure perfect smile start step', 'sure perfect smile start step plant', 'perfect', 'perfect smile', 'perfect smile start', 'perfect smile start step', 'perfect smile start step plant', 'smile', 'smile start', 'smile start step', 'smile start step plant', 'start', 'start step', 'start step plant', 'step', 'step plant', 'plant']",0,0,1,0,0,0,0.09090909090909091
61591,This doctor takes care in her work and makes sure the patient is all set to go home and follows up as well,0,doctor take care work make sure patient set home follow,"['doctor', 'doctor take', 'doctor take care', 'doctor take care work', 'doctor take care work make', 'doctor take care work make sure', 'doctor take care work make sure patient', 'doctor take care work make sure patient set', 'doctor take care work make sure patient set home', 'doctor take care work make sure patient set home follow', 'take', 'take care', 'take care work', 'take care work make', 'take care work make sure', 'take care work make sure patient', 'take care work make sure patient set', 'take care work make sure patient set home', 'take care work make sure patient set home follow', 'care', 'care work', 'care work make', 'care work make sure', 'care work make sure patient', 'care work make sure patient set', 'care work make sure patient set home', 'care work make sure patient set home follow', 'work', 'work make', 'work make sure', 'work make sure patient', 'work make sure patient set', 'work make sure patient set home', 'work make sure patient set home follow', 'make', 'make sure', 'make sure patient', 'make sure patient set', 'make sure patient set home', 'make sure patient set home follow', 'sure', 'sure patient', 'sure patient set', 'sure patient set home', 'sure patient set home follow', 'patient', 'patient set', 'patient set home', 'patient set home follow', 'set', 'set home', 'set home follow', 'home', 'home follow', 'follow']",0,0,1,0,0,0,0.09090909090909091
112217,he always makes jokes because he wants to see his patients happy.,0,make joke want patient happy,"['make', 'make joke', 'make joke want', 'make joke want patient', 'make joke want patient happy', 'joke', 'joke want', 'joke want patient', 'joke want patient happy', 'want', 'want patient', 'want patient happy', 'patient', 'patient happy', 'happy']",0,0,1,0,0,0,0.09090909090909091
61485,She listens.,0,listen,['listen'],1,0,0,0,0,0,0.09090909090909091
111133,"for my case (in a field where he is an international expert), finally getting the insurance company to listen to reason.",0,case field international expert finally get insurance company listen reason,"['case', 'case field', 'case field international', 'case field international expert', 'case field international expert finally', 'case field international expert finally get', 'case field international expert finally get insurance', 'case field international expert finally get insurance company', 'case field international expert finally get insurance company listen', 'case field international expert finally get insurance company listen reason', 'field', 'field international', 'field international expert', 'field international expert finally', 'field international expert finally get', 'field international expert finally get insurance', 'field international expert finally get insurance company', 'field international expert finally get insurance company listen', 'field international expert finally get insurance company listen reason', 'international', 'international expert', 'international expert finally', 'international expert finally get', 'international expert finally get insurance', 'international expert finally get insurance company', 'international expert finally get insurance company listen', 'international expert finally get insurance company listen reason', 'expert', 'expert finally', 'expert finally get', 'expert finally get insurance', 'expert finally get insurance company', 'expert finally get insurance company listen', 'expert finally get insurance company listen reason', 'finally', 'finally get', 'finally get insurance', 'finally get insurance company', 'finally get insurance company listen', 'finally get insurance company listen reason', 'get', 'get insurance', 'get insurance company', 'get insurance company listen', 'get insurance company listen reason', 'insurance', 'insurance company', 'insurance company listen', 'insurance company listen reason', 'company', 'company listen', 'company listen reason', 'listen', 'listen reason', 'reason']",1,0,0,0,0,0,0.09090909090909091
167021,And that visit he does to your hotel the next day makes it so much more easier on you!,0,visit hotel make easy,"['visit', 'visit hotel', 'visit hotel make', 'visit hotel make easy', 'hotel', 'hotel make', 'hotel make easy', 'make', 'make easy', 'easy']",0,0,1,0,0,0,0.09090909090909091
91504,"Thanks Dr. S, I am so glad I did not listen to one of those Lasik factories!",0,thanks glad listen factory,"['thanks', 'thanks glad', 'thanks glad listen', 'thanks glad listen factory', 'glad', 'glad listen', 'glad listen factory', 'listen', 'listen factory', 'factory']",1,0,0,0,0,0,0.09090909090909091
88684,Dr. Helliwell is rare in that he really takes the time to listen to his patients his compassion,0,rare take time listen patient compassion,"['rare', 'rare take', 'rare take time', 'rare take time listen', 'rare take time listen patient', 'rare take time listen patient compassion', 'take', 'take time', 'take time listen', 'take time listen patient', 'take time listen patient compassion', 'time', 'time listen', 'time listen patient', 'time listen patient compassion', 'listen', 'listen patient', 'listen patient compassion', 'patient', 'patient compassion', 'compassion']",1,0,0,0,0,0,0.09090909090909091
60061,Tremendous listening skills.,0,tremendous listen skill,"['tremendous', 'tremendous listen', 'tremendous listen skill', 'listen', 'listen skill', 'skill']",1,0,0,0,0,0,0.09090909090909091
63753,"He's very attentive, always listening, always offering advice.",0,s attentive listen offer advice,"['s', 's attentive', 's attentive listen', 's attentive listen offer', 's attentive listen offer advice', 'attentive', 'attentive listen', 'attentive listen offer', 'attentive listen offer advice', 'listen', 'listen offer', 'listen offer advice', 'offer', 'offer advice', 'advice']",1,0,0,0,0,0,0.09090909090909091
129561,"and encouraging, he is a doctor that listens with empathy to his patients.",0,encourage doctor listen patient,"['encourage', 'encourage doctor', 'encourage doctor listen', 'encourage doctor listen patient', 'doctor', 'doctor listen', 'doctor listen patient', 'listen', 'listen patient', 'patient']",1,0,0,0,0,0,0.09090909090909091
64717,The doctor takes the time to listen.,0,doctor take time listen,"['doctor', 'doctor take', 'doctor take time', 'doctor take time listen', 'take', 'take time', 'take time listen', 'time', 'time listen', 'listen']",1,0,0,0,0,0,0.09090909090909091
137320,"Lindsay makes a difference in my experience at the office and she should be rewarded,,",0,make difference experience office reward,"['make', 'make difference', 'make difference experience', 'make difference experience office', 'make difference experience office reward', 'difference', 'difference experience', 'difference experience office', 'difference experience office reward', 'experience', 'experience office', 'experience office reward', 'office', 'office reward', 'reward']",0,0,1,0,0,0,0.09090909090909091
60791,He listens,0,listen,['listen'],1,0,0,0,0,0,0.09090909090909091
105914,"His staff is on top of it, and he always makes himself available - despite his busy practice.",0,staff make available despite busy practice,"['staff', 'staff make', 'staff make available', 'staff make available despite', 'staff make available despite busy', 'staff make available despite busy practice', 'make', 'make available', 'make available despite', 'make available despite busy', 'make available despite busy practice', 'available', 'available despite', 'available despite busy', 'available despite busy practice', 'despite', 'despite busy', 'despite busy practice', 'busy', 'busy practice', 'practice']",0,0,1,0,0,0,0.09090909090909091
121685,draws you diagrams to better understand procedures and completely makes you feel comfortable with everything he does.,0,draw diagram good understand procedure completely make feel comfortable,"['draw', 'draw diagram', 'draw diagram good', 'draw diagram good understand', 'draw diagram good understand procedure', 'draw diagram good understand procedure completely', 'draw diagram good understand procedure completely make', 'draw diagram good understand procedure completely make feel', 'draw diagram good understand procedure completely make feel comfortable', 'diagram', 'diagram good', 'diagram good understand', 'diagram good understand procedure', 'diagram good understand procedure completely', 'diagram good understand procedure completely make', 'diagram good understand procedure completely make feel', 'diagram good understand procedure completely make feel comfortable', 'good', 'good understand', 'good understand procedure', 'good understand procedure completely', 'good understand procedure completely make', 'good understand procedure completely make feel', 'good understand procedure completely make feel comfortable', 'understand', 'understand procedure', 'understand procedure completely', 'understand procedure completely make', 'understand procedure completely make feel', 'understand procedure completely make feel comfortable', 'procedure', 'procedure completely', 'procedure completely make', 'procedure completely make feel', 'procedure completely make feel comfortable', 'completely', 'completely make', 'completely make feel', 'completely make feel comfortable', 'make', 'make feel', 'make feel comfortable', 'feel', 'feel comfortable', 'comfortable']",0,0,1,0,0,0,0.09090909090909091
118514,"I am so blessed to have FINALLY find a Doctor that CARES ?????????????He listened , we have a plan and I have hope .",0,blessed finally find doctor care listen plan hope,"['blessed', 'blessed finally', 'blessed finally find', 'blessed finally find doctor', 'blessed finally find doctor care', 'blessed finally find doctor care listen', 'blessed finally find doctor care listen plan', 'blessed finally find doctor care listen plan hope', 'finally', 'finally find', 'finally find doctor', 'finally find doctor care', 'finally find doctor care listen', 'finally find doctor care listen plan', 'finally find doctor care listen plan hope', 'find', 'find doctor', 'find doctor care', 'find doctor care listen', 'find doctor care listen plan', 'find doctor care listen plan hope', 'doctor', 'doctor care', 'doctor care listen', 'doctor care listen plan', 'doctor care listen plan hope', 'care', 'care listen', 'care listen plan', 'care listen plan hope', 'listen', 'listen plan', 'listen plan hope', 'plan', 'plan hope', 'hope']",1,0,0,0,0,0,0.09090909090909091
104459,She didn't listen to my desires.,1,listen desire,"['listen', 'listen desire', 'desire']",1,0,0,0,0,0,0.09090909090909091
62115,"Has a very good attitude, listens patiently, very understanding.",0,good attitude listen patiently understanding,"['good', 'good attitude', 'good attitude listen', 'good attitude listen patiently', 'good attitude listen patiently understanding', 'attitude', 'attitude listen', 'attitude listen patiently', 'attitude listen patiently understanding', 'listen', 'listen patiently', 'listen patiently understanding', 'patiently', 'patiently understanding', 'understanding']",1,0,0,0,0,0,0.09090909090909091
184380,Not only is he talented in the OR but his bedside manner and true connection he makes with his patients is unmatched.,0,talented bedside manner true connection make patient snatch,"['talented', 'talented bedside', 'talented bedside manner', 'talented bedside manner true', 'talented bedside manner true connection', 'talented bedside manner true connection make', 'talented bedside manner true connection make patient', 'talented bedside manner true connection make patient snatch', 'bedside', 'bedside manner', 'bedside manner true', 'bedside manner true connection', 'bedside manner true connection make', 'bedside manner true connection make patient', 'bedside manner true connection make patient snatch', 'manner', 'manner true', 'manner true connection', 'manner true connection make', 'manner true connection make patient', 'manner true connection make patient snatch', 'true', 'true connection', 'true connection make', 'true connection make patient', 'true connection make patient snatch', 'connection', 'connection make', 'connection make patient', 'connection make patient snatch', 'make', 'make patient', 'make patient snatch', 'patient', 'patient snatch', 'snatch']",0,0,1,0,0,0,0.09090909090909091
91971,"great experience with her, easy going, explains the process in detail, makes you feel comfortable , seems very knowladgable.",0,great experience easy go explain process detail make feel comfortable knowladgable,"['great', 'great experience', 'great experience easy', 'great experience easy go', 'great experience easy go explain', 'great experience easy go explain process', 'great experience easy go explain process detail', 'great experience easy go explain process detail make', 'great experience easy go explain process detail make feel', 'great experience easy go explain process detail make feel comfortable', 'great experience easy go explain process detail make feel comfortable knowladgable', 'experience', 'experience easy', 'experience easy go', 'experience easy go explain', 'experience easy go explain process', 'experience easy go explain process detail', 'experience easy go explain process detail make', 'experience easy go explain process detail make feel', 'experience easy go explain process detail make feel comfortable', 'experience easy go explain process detail make feel comfortable knowladgable', 'easy', 'easy go', 'easy go explain', 'easy go explain process', 'easy go explain process detail', 'easy go explain process detail make', 'easy go explain process detail make feel', 'easy go explain process detail make feel comfortable', 'easy go explain process detail make feel comfortable knowladgable', 'go', 'go explain', 'go explain process', 'go explain process detail', 'go explain process detail make', 'go explain process detail make feel', 'go explain process detail make feel comfortable', 'go explain process detail make feel comfortable knowladgable', 'explain', 'explain process', 'explain process detail', 'explain process detail make', 'explain process detail make feel', 'explain process detail make feel comfortable', 'explain process detail make feel comfortable knowladgable', 'process', 'process detail', 'process detail make', 'process detail make feel', 'process detail make feel comfortable', 'process detail make feel comfortable knowladgable', 'detail', 'detail make', 'detail make feel', 'detail make feel comfortable', 'detail make feel comfortable knowladgable', 'make', 'make feel', 'make feel comfortable', 'make feel comfortable knowladgable', 'feel', 'feel comfortable', 'feel comfortable knowladgable', 'comfortable', 'comfortable knowladgable', 'knowladgable']",0,0,1,0,0,0,0.09090909090909091
64767,She's a very good listener.,0,s good hearer,"['s', 's good', 's good hearer', 'good', 'good hearer', 'hearer']",0,0,0,0,0,1,0.09090909090909091
59971,He was very good about making sure I was fine with what we had decided.,0,good make sure fine decide,"['good', 'good make', 'good make sure', 'good make sure fine', 'good make sure fine decide', 'make', 'make sure', 'make sure fine', 'make sure fine decide', 'sure', 'sure fine', 'sure fine decide', 'fine', 'fine decide', 'decide']",0,0,1,0,0,0,0.09090909090909091
85020,"Polite, listened to my issues, took his time checking problems, quick answers to fix problems.",0,polite listen issue take time check problem quick answer fix problem,"['polite', 'polite listen', 'polite listen issue', 'polite listen issue take', 'polite listen issue take time', 'polite listen issue take time check', 'polite listen issue take time check problem', 'polite listen issue take time check problem quick', 'polite listen issue take time check problem quick answer', 'polite listen issue take time check problem quick answer fix', 'polite listen issue take time check problem quick answer fix problem', 'listen', 'listen issue', 'listen issue take', 'listen issue take time', 'listen issue take time check', 'listen issue take time check problem', 'listen issue take time check problem quick', 'listen issue take time check problem quick answer', 'listen issue take time check problem quick answer fix', 'listen issue take time check problem quick answer fix problem', 'issue', 'issue take', 'issue take time', 'issue take time check', 'issue take time check problem', 'issue take time check problem quick', 'issue take time check problem quick answer', 'issue take time check problem quick answer fix', 'issue take time check problem quick answer fix problem', 'take', 'take time', 'take time check', 'take time check problem', 'take time check problem quick', 'take time check problem quick answer', 'take time check problem quick answer fix', 'take time check problem quick answer fix problem', 'time', 'time check', 'time check problem', 'time check problem quick', 'time check problem quick answer', 'time check problem quick answer fix', 'time check problem quick answer fix problem', 'check', 'check problem', 'check problem quick', 'check problem quick answer', 'check problem quick answer fix', 'check problem quick answer fix problem', 'problem', 'problem quick', 'problem quick answer', 'problem quick answer fix', 'problem quick answer fix problem', 'quick', 'quick answer', 'quick answer fix', 'quick answer fix problem', 'answer', 'answer fix', 'answer fix problem', 'fix', 'fix problem', 'problem']",1,0,0,0,0,0,0.09090909090909091
64981,He seems to listen and have answers.,0,listen answer,"['listen', 'listen answer', 'answer']",1,0,0,0,0,0,0.09090909090909091
135374,Dr. Schwartz gives 100 percent to listen and treat.,0,give percentage listen treat,"['give', 'give percentage', 'give percentage listen', 'give percentage listen treat', 'percentage', 'percentage listen', 'percentage listen treat', 'listen', 'listen treat', 'treat']",1,0,0,0,0,0,0.09090909090909091
146049,So glad I listened to her and did not waste my time traveling and praying everything went well.,0,glad listen waste time travel pray go,"['glad', 'glad listen', 'glad listen waste', 'glad listen waste time', 'glad listen waste time travel', 'glad listen waste time travel pray', 'glad listen waste time travel pray go', 'listen', 'listen waste', 'listen waste time', 'listen waste time travel', 'listen waste time travel pray', 'listen waste time travel pray go', 'waste', 'waste time', 'waste time travel', 'waste time travel pray', 'waste time travel pray go', 'time', 'time travel', 'time travel pray', 'time travel pray go', 'travel', 'travel pray', 'travel pray go', 'pray', 'pray go', 'go']",1,0,0,0,0,0,0.09090909090909091
61096,She's a very good listener,0,s good hearer,"['s', 's good', 's good hearer', 'good', 'good hearer', 'hearer']",0,0,0,0,0,1,0.09090909090909091
130043,She always makes sure I?m comfortable and communicates perfectly.,0,make sure m comfortable communicate perfectly,"['make', 'make sure', 'make sure m', 'make sure m comfortable', 'make sure m comfortable communicate', 'make sure m comfortable communicate perfectly', 'sure', 'sure m', 'sure m comfortable', 'sure m comfortable communicate', 'sure m comfortable communicate perfectly', 'm', 'm comfortable', 'm comfortable communicate', 'm comfortable communicate perfectly', 'comfortable', 'comfortable communicate', 'comfortable communicate perfectly', 'communicate', 'communicate perfectly', 'perfectly']",0,0,1,0,0,0,0.09090909090909091
101533,"He listens to and works with, highly values, and respects input from me as a patient.",0,listen work highly value respect input patient,"['listen', 'listen work', 'listen work highly', 'listen work highly value', 'listen work highly value respect', 'listen work highly value respect input', 'listen work highly value respect input patient', 'work', 'work highly', 'work highly value', 'work highly value respect', 'work highly value respect input', 'work highly value respect input patient', 'highly', 'highly value', 'highly value respect', 'highly value respect input', 'highly value respect input patient', 'value', 'value respect', 'value respect input', 'value respect input patient', 'respect', 'respect input', 'respect input patient', 'input', 'input patient', 'patient']",1,0,0,0,0,0,0.09090909090909091
179651,"Thanks to the staff for making us, your clients and patients, feel so special and beautiful!",0,thanks staff make client patient feel special beautiful,"['thanks', 'thanks staff', 'thanks staff make', 'thanks staff make client', 'thanks staff make client patient', 'thanks staff make client patient feel', 'thanks staff make client patient feel special', 'thanks staff make client patient feel special beautiful', 'staff', 'staff make', 'staff make client', 'staff make client patient', 'staff make client patient feel', 'staff make client patient feel special', 'staff make client patient feel special beautiful', 'make', 'make client', 'make client patient', 'make client patient feel', 'make client patient feel special', 'make client patient feel special beautiful', 'client', 'client patient', 'client patient feel', 'client patient feel special', 'client patient feel special beautiful', 'patient', 'patient feel', 'patient feel special', 'patient feel special beautiful', 'feel', 'feel special', 'feel special beautiful', 'special', 'special beautiful', 'beautiful']",0,0,1,0,0,0,0.09090909090909091
92363,"I feel both doctors geniuinely care about me as an individual patient, taking the time to listen",0,feel doctor genuinely care individual patient take time listen,"['feel', 'feel doctor', 'feel doctor genuinely', 'feel doctor genuinely care', 'feel doctor genuinely care individual', 'feel doctor genuinely care individual patient', 'feel doctor genuinely care individual patient take', 'feel doctor genuinely care individual patient take time', 'feel doctor genuinely care individual patient take time listen', 'doctor', 'doctor genuinely', 'doctor genuinely care', 'doctor genuinely care individual', 'doctor genuinely care individual patient', 'doctor genuinely care individual patient take', 'doctor genuinely care individual patient take time', 'doctor genuinely care individual patient take time listen', 'genuinely', 'genuinely care', 'genuinely care individual', 'genuinely care individual patient', 'genuinely care individual patient take', 'genuinely care individual patient take time', 'genuinely care individual patient take time listen', 'care', 'care individual', 'care individual patient', 'care individual patient take', 'care individual patient take time', 'care individual patient take time listen', 'individual', 'individual patient', 'individual patient take', 'individual patient take time', 'individual patient take time listen', 'patient', 'patient take', 'patient take time', 'patient take time listen', 'take', 'take time', 'take time listen', 'time', 'time listen', 'listen']",1,0,0,0,0,0,0.09090909090909091
64883,I'm very comfortable seeing her and she makes you feel comfortable during the procedures and examinations and everything went fine.,0,m comfortable see make feel comfortable procedure examination go fine,"['m', 'm comfortable', 'm comfortable see', 'm comfortable see make', 'm comfortable see make feel', 'm comfortable see make feel comfortable', 'm comfortable see make feel comfortable procedure', 'm comfortable see make feel comfortable procedure examination', 'm comfortable see make feel comfortable procedure examination go', 'm comfortable see make feel comfortable procedure examination go fine', 'comfortable', 'comfortable see', 'comfortable see make', 'comfortable see make feel', 'comfortable see make feel comfortable', 'comfortable see make feel comfortable procedure', 'comfortable see make feel comfortable procedure examination', 'comfortable see make feel comfortable procedure examination go', 'comfortable see make feel comfortable procedure examination go fine', 'see', 'see make', 'see make feel', 'see make feel comfortable', 'see make feel comfortable procedure', 'see make feel comfortable procedure examination', 'see make feel comfortable procedure examination go', 'see make feel comfortable procedure examination go fine', 'make', 'make feel', 'make feel comfortable', 'make feel comfortable procedure', 'make feel comfortable procedure examination', 'make feel comfortable procedure examination go', 'make feel comfortable procedure examination go fine', 'feel', 'feel comfortable', 'feel comfortable procedure', 'feel comfortable procedure examination', 'feel comfortable procedure examination go', 'feel comfortable procedure examination go fine', 'comfortable', 'comfortable procedure', 'comfortable procedure examination', 'comfortable procedure examination go', 'comfortable procedure examination go fine', 'procedure', 'procedure examination', 'procedure examination go', 'procedure examination go fine', 'examination', 'examination go', 'examination go fine', 'go', 'go fine', 'fine']",0,0,1,0,0,0,0.09090909090909091
71293,She is an excellent clinician and listens to her patients!,0,excellent clinical listen patient,"['excellent', 'excellent clinical', 'excellent clinical listen', 'excellent clinical listen patient', 'clinical', 'clinical listen', 'clinical listen patient', 'listen', 'listen patient', 'patient']",1,0,0,0,0,0,0.09090909090909091
