commentId,comment,classification,comment_processed,word_phrase_list,impression,great,similarity_score
68838,Dr. Rodriguez is a great Dr. in all aspects.,0,great aspect,"['great', 'great aspect', 'aspect']",0,1,0.3333333333333333
185800,I feel great now.,0,feel great,"['feel', 'feel great', 'great']",0,1,0.3333333333333333
169293,Great information was shared.,0,great information share,"['great', 'great information', 'great information share', 'information', 'information share', 'share']",0,1,0.2222222222222222
100367,"The staff was great, especially Giscaury, an extra thank you to her.",0,staff great especially giscaury extra thank,"['staff', 'staff great', 'staff great especially', 'staff great especially giscaury', 'staff great especially giscaury extra', 'staff great especially giscaury extra thank', 'great', 'great especially', 'great especially giscaury', 'great especially giscaury extra', 'great especially giscaury extra thank', 'especially', 'especially giscaury', 'especially giscaury extra', 'especially giscaury extra thank', 'giscaury', 'giscaury extra', 'giscaury extra thank', 'extra', 'extra thank', 'thank']",0,1,0.08333333333333333
101401,Great Doctor.,0,great,['great'],0,1,0.5
185370,always have had great results,0,great result,"['great', 'great result', 'result']",0,1,0.3333333333333333
107779,He has a great personality and genuinely cares about his patients.,0,great personality genuinely care patient,"['great', 'great personality', 'great personality genuinely', 'great personality genuinely care', 'great personality genuinely care patient', 'personality', 'personality genuinely', 'personality genuinely care', 'personality genuinely care patient', 'genuinely', 'genuinely care', 'genuinely care patient', 'care', 'care patient', 'patient']",0,1,0.1111111111111111
127685,Dr Yeh has been great!,0,great,['great'],0,1,0.5
99205,He has always done a great job.,0,great job,"['great', 'great job', 'job']",0,1,0.3333333333333333
118144,I get prp treatments and every time they come out great.,0,pp treatment time come great,"['pp', 'pp treatment', 'pp treatment time', 'pp treatment time come', 'pp treatment time come great', 'treatment', 'treatment time', 'treatment time come', 'treatment time come great', 'time', 'time come', 'time come great', 'come', 'come great', 'great']",0,1,0.1111111111111111
104532,I would strongly recommend this practice to anyone who is looking for a great endocrinologist.,0,strongly recommend practice look great endocrinologist,"['strongly', 'strongly recommend', 'strongly recommend practice', 'strongly recommend practice look', 'strongly recommend practice look great', 'strongly recommend practice look great endocrinologist', 'recommend', 'recommend practice', 'recommend practice look', 'recommend practice look great', 'recommend practice look great endocrinologist', 'practice', 'practice look', 'practice look great', 'practice look great endocrinologist', 'look', 'look great', 'look great endocrinologist', 'great', 'great endocrinologist', 'endocrinologist']",0,1,0.08333333333333333
141460,Incision areas are great.,0,incision area great,"['incision', 'incision area', 'incision area great', 'area', 'area great', 'great']",0,1,0.2222222222222222
191219,"Saw Sarah for Sculptra, she was great with the planning and warned me about the 'spicy' part.",0,see sculpture great plan warn spice,"['see', 'see sculpture', 'see sculpture great', 'see sculpture great plan', 'see sculpture great plan warn', 'see sculpture great plan warn spice', 'sculpture', 'sculpture great', 'sculpture great plan', 'sculpture great plan warn', 'sculpture great plan warn spice', 'great', 'great plan', 'great plan warn', 'great plan warn spice', 'plan', 'plan warn', 'plan warn spice', 'warn', 'warn spice', 'spice']",0,1,0.08333333333333333
113290,"you do worse and worse and worse and worse, and he tells you how great you're doing.",1,bad bad bad bad tell great,"['bad', 'bad bad', 'bad bad bad', 'bad bad bad bad', 'bad bad bad bad tell', 'bad bad bad bad tell great', 'bad', 'bad bad', 'bad bad bad', 'bad bad bad tell', 'bad bad bad tell great', 'bad', 'bad bad', 'bad bad tell', 'bad bad tell great', 'bad', 'bad tell', 'bad tell great', 'tell', 'tell great', 'great']",0,1,0.08333333333333333
80284,"for my procedure were great, I am so so disappointed in the customer service I can't even believe it.",1,procedure great disappoint customer service believe,"['procedure', 'procedure great', 'procedure great disappoint', 'procedure great disappoint customer', 'procedure great disappoint customer service', 'procedure great disappoint customer service believe', 'great', 'great disappoint', 'great disappoint customer', 'great disappoint customer service', 'great disappoint customer service believe', 'disappoint', 'disappoint customer', 'disappoint customer service', 'disappoint customer service believe', 'customer', 'customer service', 'customer service believe', 'service', 'service believe', 'believe']",0,1,0.08333333333333333
104913,"Unfortunately I have not built that great of a relationship with my obgyn, the reason being because I don't get to see her often.",1,unfortunately not build great relationship obey reason,"['unfortunately', 'unfortunately not', 'unfortunately not build', 'unfortunately not build great', 'unfortunately not build great relationship', 'unfortunately not build great relationship obey', 'unfortunately not build great relationship obey reason', 'not', 'not build', 'not build great', 'not build great relationship', 'not build great relationship obey', 'not build great relationship obey reason', 'build', 'build great', 'build great relationship', 'build great relationship obey', 'build great relationship obey reason', 'great', 'great relationship', 'great relationship obey', 'great relationship obey reason', 'relationship', 'relationship obey', 'relationship obey reason', 'obey', 'obey reason', 'reason']",0,1,0.06451612903225806
116537,The new office is great and Shelly was awesome as usual.,0,new office great shell amazing usual,"['new', 'new office', 'new office great', 'new office great shell', 'new office great shell amazing', 'new office great shell amazing usual', 'office', 'office great', 'office great shell', 'office great shell amazing', 'office great shell amazing usual', 'great', 'great shell', 'great shell amazing', 'great shell amazing usual', 'shell', 'shell amazing', 'shell amazing usual', 'amazing', 'amazing usual', 'usual']",0,1,0.08333333333333333
131766,Responding well to treatment...Zach is great.,0,respond treatmentzach great,"['respond', 'respond treatmentzach', 'respond treatmentzach great', 'treatmentzach', 'treatmentzach great', 'great']",0,1,0.2222222222222222
185412,Great background and historical data on smoking to set the stage for what we see in African American communities we see today.,0,great background historical data smoke set stage community,"['great', 'great background', 'great background historical', 'great background historical data', 'great background historical data smoke', 'great background historical data smoke set', 'great background historical data smoke set stage', 'great background historical data smoke set stage community', 'background', 'background historical', 'background historical data', 'background historical data smoke', 'background historical data smoke set', 'background historical data smoke set stage', 'background historical data smoke set stage community', 'historical', 'historical data', 'historical data smoke', 'historical data smoke set', 'historical data smoke set stage', 'historical data smoke set stage community', 'data', 'data smoke', 'data smoke set', 'data smoke set stage', 'data smoke set stage community', 'smoke', 'smoke set', 'smoke set stage', 'smoke set stage community', 'set', 'set stage', 'set stage community', 'stage', 'stage community', 'community']",0,1,0.05128205128205128
128182,I just got my Lasik a little while ago and everything went great.,0,get little ago go great,"['get', 'get little', 'get little ago', 'get little ago go', 'get little ago go great', 'little', 'little ago', 'little ago go', 'little ago go great', 'ago', 'ago go', 'ago go great', 'go', 'go great', 'great']",0,1,0.1111111111111111
134733,Exceptional. great overall experience. felt very confident had peace with dr doing surgery no pain after office visit good dr is caring,0,exceptional great overall experience feel confident peace surgery no pain office visit good dare,"['exceptional', 'exceptional great', 'exceptional great overall', 'exceptional great overall experience', 'exceptional great overall experience feel', 'exceptional great overall experience feel confident', 'exceptional great overall experience feel confident peace', 'exceptional great overall experience feel confident peace surgery', 'exceptional great overall experience feel confident peace surgery no', 'exceptional great overall experience feel confident peace surgery no pain', 'exceptional great overall experience feel confident peace surgery no pain office', 'exceptional great overall experience feel confident peace surgery no pain office visit', 'exceptional great overall experience feel confident peace surgery no pain office visit good', 'exceptional great overall experience feel confident peace surgery no pain office visit good dare', 'great', 'great overall', 'great overall experience', 'great overall experience feel', 'great overall experience feel confident', 'great overall experience feel confident peace', 'great overall experience feel confident peace surgery', 'great overall experience feel confident peace surgery no', 'great overall experience feel confident peace surgery no pain', 'great overall experience feel confident peace surgery no pain office', 'great overall experience feel confident peace surgery no pain office visit', 'great overall experience feel confident peace surgery no pain office visit good', 'great overall experience feel confident peace surgery no pain office visit good dare', 'overall', 'overall experience', 'overall experience feel', 'overall experience feel confident', 'overall experience feel confident peace', 'overall experience feel confident peace surgery', 'overall experience feel confident peace surgery no', 'overall experience feel confident peace surgery no pain', 'overall experience feel confident peace surgery no pain office', 'overall experience feel confident peace surgery no pain office visit', 'overall experience feel confident peace surgery no pain office visit good', 'overall experience feel confident peace surgery no pain office visit good dare', 'experience', 'experience feel', 'experience feel confident', 'experience feel confident peace', 'experience feel confident peace surgery', 'experience feel confident peace surgery no', 'experience feel confident peace surgery no pain', 'experience feel confident peace surgery no pain office', 'experience feel confident peace surgery no pain office visit', 'experience feel confident peace surgery no pain office visit good', 'experience feel confident peace surgery no pain office visit good dare', 'feel', 'feel confident', 'feel confident peace', 'feel confident peace surgery', 'feel confident peace surgery no', 'feel confident peace surgery no pain', 'feel confident peace surgery no pain office', 'feel confident peace surgery no pain office visit', 'feel confident peace surgery no pain office visit good', 'feel confident peace surgery no pain office visit good dare', 'confident', 'confident peace', 'confident peace surgery', 'confident peace surgery no', 'confident peace surgery no pain', 'confident peace surgery no pain office', 'confident peace surgery no pain office visit', 'confident peace surgery no pain office visit good', 'confident peace surgery no pain office visit good dare', 'peace', 'peace surgery', 'peace surgery no', 'peace surgery no pain', 'peace surgery no pain office', 'peace surgery no pain office visit', 'peace surgery no pain office visit good', 'peace surgery no pain office visit good dare', 'surgery', 'surgery no', 'surgery no pain', 'surgery no pain office', 'surgery no pain office visit', 'surgery no pain office visit good', 'surgery no pain office visit good dare', 'no', 'no pain', 'no pain office', 'no pain office visit', 'no pain office visit good', 'no pain office visit good dare', 'pain', 'pain office', 'pain office visit', 'pain office visit good', 'pain office visit good dare', 'office', 'office visit', 'office visit good', 'office visit good dare', 'visit', 'visit good', 'visit good dare', 'good', 'good dare', 'dare']",0,1,0.018518518518518517
95928,The location was great (I work nearby) and the office is beautiful -,0,location great work nearby office beautiful,"['location', 'location great', 'location great work', 'location great work nearby', 'location great work nearby office', 'location great work nearby office beautiful', 'great', 'great work', 'great work nearby', 'great work nearby office', 'great work nearby office beautiful', 'work', 'work nearby', 'work nearby office', 'work nearby office beautiful', 'nearby', 'nearby office', 'nearby office beautiful', 'office', 'office beautiful', 'beautiful']",0,1,0.08333333333333333
106119,"No pain with fillers and botox whatsoever, and great results!",0,no pain tiller any great result,"['no', 'no pain', 'no pain tiller', 'no pain tiller any', 'no pain tiller any great', 'no pain tiller any great result', 'pain', 'pain tiller', 'pain tiller any', 'pain tiller any great', 'pain tiller any great result', 'tiller', 'tiller any', 'tiller any great', 'tiller any great result', 'any', 'any great', 'any great result', 'great', 'great result', 'result']",0,1,0.08333333333333333
133347,"Also I have started physical therapy in Dr Korunda office, and therapists are great as well.",0,start physical therapy office therapist great,"['start', 'start physical', 'start physical therapy', 'start physical therapy office', 'start physical therapy office therapist', 'start physical therapy office therapist great', 'physical', 'physical therapy', 'physical therapy office', 'physical therapy office therapist', 'physical therapy office therapist great', 'therapy', 'therapy office', 'therapy office therapist', 'therapy office therapist great', 'office', 'office therapist', 'office therapist great', 'therapist', 'therapist great', 'great']",0,1,0.08333333333333333
104446,Dr. Yung was great.,0,great,['great'],0,1,0.5
156171,The receptionist is awesome she has a great spirit and makes me smile every time I go!,0,reception amazing great spirit make smile time,"['reception', 'reception amazing', 'reception amazing great', 'reception amazing great spirit', 'reception amazing great spirit make', 'reception amazing great spirit make smile', 'reception amazing great spirit make smile time', 'amazing', 'amazing great', 'amazing great spirit', 'amazing great spirit make', 'amazing great spirit make smile', 'amazing great spirit make smile time', 'great', 'great spirit', 'great spirit make', 'great spirit make smile', 'great spirit make smile time', 'spirit', 'spirit make', 'spirit make smile', 'spirit make smile time', 'make', 'make smile', 'make smile time', 'smile', 'smile time', 'time']",0,1,0.06451612903225806
121524,Great animal hospital!,0,great animal hospital,"['great', 'great animal', 'great animal hospital', 'animal', 'animal hospital', 'hospital']",0,1,0.2222222222222222
101725,My sons first apt was great.,0,son apt great,"['son', 'son apt', 'son apt great', 'apt', 'apt great', 'great']",0,1,0.2222222222222222
100442,Dr. Joe is a great family doctor.,0,great family,"['great', 'great family', 'family']",0,1,0.3333333333333333
94461,for how great I feel each time I leave ur office and long after.,0,great feel time leave office long,"['great', 'great feel', 'great feel time', 'great feel time leave', 'great feel time leave office', 'great feel time leave office long', 'feel', 'feel time', 'feel time leave', 'feel time leave office', 'feel time leave office long', 'time', 'time leave', 'time leave office', 'time leave office long', 'leave', 'leave office', 'leave office long', 'office', 'office long', 'long']",0,1,0.08333333333333333
91456,My legs feel great,0,leg feel great,"['leg', 'leg feel', 'leg feel great', 'feel', 'feel great', 'great']",0,1,0.2222222222222222
100472,Great experience overall.,0,great experience overall,"['great', 'great experience', 'great experience overall', 'experience', 'experience overall', 'overall']",0,1,0.2222222222222222
184972,"She makes sure to explain everything to me before she does anything, she is gentle and great at what she does.",0,make sure explain gentle great,"['make', 'make sure', 'make sure explain', 'make sure explain gentle', 'make sure explain gentle great', 'sure', 'sure explain', 'sure explain gentle', 'sure explain gentle great', 'explain', 'explain gentle', 'explain gentle great', 'gentle', 'gentle great', 'great']",0,1,0.1111111111111111
96126,So far the work I have seen has been a great turn out.,0,far work see great turn,"['far', 'far work', 'far work see', 'far work see great', 'far work see great turn', 'work', 'work see', 'work see great', 'work see great turn', 'see', 'see great', 'see great turn', 'great', 'great turn', 'turn']",0,1,0.1111111111111111
127423,I had a total hip replacement procedure performed by Dr. Ballard and received great care from the Dr. and all the nurses and staff.,0,total hip replacement procedure perform receive great care nurse staff,"['total', 'total hip', 'total hip replacement', 'total hip replacement procedure', 'total hip replacement procedure perform', 'total hip replacement procedure perform receive', 'total hip replacement procedure perform receive great', 'total hip replacement procedure perform receive great care', 'total hip replacement procedure perform receive great care nurse', 'total hip replacement procedure perform receive great care nurse staff', 'hip', 'hip replacement', 'hip replacement procedure', 'hip replacement procedure perform', 'hip replacement procedure perform receive', 'hip replacement procedure perform receive great', 'hip replacement procedure perform receive great care', 'hip replacement procedure perform receive great care nurse', 'hip replacement procedure perform receive great care nurse staff', 'replacement', 'replacement procedure', 'replacement procedure perform', 'replacement procedure perform receive', 'replacement procedure perform receive great', 'replacement procedure perform receive great care', 'replacement procedure perform receive great care nurse', 'replacement procedure perform receive great care nurse staff', 'procedure', 'procedure perform', 'procedure perform receive', 'procedure perform receive great', 'procedure perform receive great care', 'procedure perform receive great care nurse', 'procedure perform receive great care nurse staff', 'perform', 'perform receive', 'perform receive great', 'perform receive great care', 'perform receive great care nurse', 'perform receive great care nurse staff', 'receive', 'receive great', 'receive great care', 'receive great care nurse', 'receive great care nurse staff', 'great', 'great care', 'great care nurse', 'great care nurse staff', 'care', 'care nurse', 'care nurse staff', 'nurse', 'nurse staff', 'staff']",0,1,0.034482758620689655
99439,Great experience and results with each treatment.,0,great experience result treatment,"['great', 'great experience', 'great experience result', 'great experience result treatment', 'experience', 'experience result', 'experience result treatment', 'result', 'result treatment', 'treatment']",0,1,0.15384615384615385
114185,"Dr.Ovchinsky is great, very knowledgeable and nice.",0,great knowledgeable nice,"['great', 'great knowledgeable', 'great knowledgeable nice', 'knowledgeable', 'knowledgeable nice', 'nice']",0,1,0.2222222222222222
102014,staff and docter are great.,0,staff great,"['staff', 'staff great', 'great']",0,1,0.3333333333333333
85419,His entire practice is run with great profession!,0,entire practice run great profession,"['entire', 'entire practice', 'entire practice run', 'entire practice run great', 'entire practice run great profession', 'practice', 'practice run', 'practice run great', 'practice run great profession', 'run', 'run great', 'run great profession', 'great', 'great profession', 'profession']",0,1,0.1111111111111111
162576,I will continue to see Shayna so she can help me keep my skin looking great!!,0,continue help skin look great,"['continue', 'continue help', 'continue help skin', 'continue help skin look', 'continue help skin look great', 'help', 'help skin', 'help skin look', 'help skin look great', 'skin', 'skin look', 'skin look great', 'look', 'look great', 'great']",0,1,0.1111111111111111
98513,"While the doctors, PAs, and nurses are great, they are not allergy / asthma friendly.",0,doctor pa nurse great not clergy asthma friendly,"['doctor', 'doctor pa', 'doctor pa nurse', 'doctor pa nurse great', 'doctor pa nurse great not', 'doctor pa nurse great not clergy', 'doctor pa nurse great not clergy asthma', 'doctor pa nurse great not clergy asthma friendly', 'pa', 'pa nurse', 'pa nurse great', 'pa nurse great not', 'pa nurse great not clergy', 'pa nurse great not clergy asthma', 'pa nurse great not clergy asthma friendly', 'nurse', 'nurse great', 'nurse great not', 'nurse great not clergy', 'nurse great not clergy asthma', 'nurse great not clergy asthma friendly', 'great', 'great not', 'great not clergy', 'great not clergy asthma', 'great not clergy asthma friendly', 'not', 'not clergy', 'not clergy asthma', 'not clergy asthma friendly', 'clergy', 'clergy asthma', 'clergy asthma friendly', 'asthma', 'asthma friendly', 'friendly']",0,1,0.05128205128205128
133348,Dr Blumberg is great.,0,great,['great'],0,1,0.5
77544,X is great.,0,x great,"['x', 'x great', 'great']",0,1,0.3333333333333333
105064,The price was great I only paid $2200.,0,price great pay,"['price', 'price great', 'price great pay', 'great', 'great pay', 'pay']",0,1,0.2222222222222222
117781,"Dr Chern was excellent did a great job on my really messed up shoulder,changing rehab times,was easy and done with a smile.",0,excellent great job miss shoulderchanging read timeswas easy smile,"['excellent', 'excellent great', 'excellent great job', 'excellent great job miss', 'excellent great job miss shoulderchanging', 'excellent great job miss shoulderchanging read', 'excellent great job miss shoulderchanging read timeswas', 'excellent great job miss shoulderchanging read timeswas easy', 'excellent great job miss shoulderchanging read timeswas easy smile', 'great', 'great job', 'great job miss', 'great job miss shoulderchanging', 'great job miss shoulderchanging read', 'great job miss shoulderchanging read timeswas', 'great job miss shoulderchanging read timeswas easy', 'great job miss shoulderchanging read timeswas easy smile', 'job', 'job miss', 'job miss shoulderchanging', 'job miss shoulderchanging read', 'job miss shoulderchanging read timeswas', 'job miss shoulderchanging read timeswas easy', 'job miss shoulderchanging read timeswas easy smile', 'miss', 'miss shoulderchanging', 'miss shoulderchanging read', 'miss shoulderchanging read timeswas', 'miss shoulderchanging read timeswas easy', 'miss shoulderchanging read timeswas easy smile', 'shoulderchanging', 'shoulderchanging read', 'shoulderchanging read timeswas', 'shoulderchanging read timeswas easy', 'shoulderchanging read timeswas easy smile', 'read', 'read timeswas', 'read timeswas easy', 'read timeswas easy smile', 'timeswas', 'timeswas easy', 'timeswas easy smile', 'easy', 'easy smile', 'smile']",0,1,0.041666666666666664
73752,great front desk.,0,great desk,"['great', 'great desk', 'desk']",0,1,0.3333333333333333
88600,"great people, great work.",0,great people great work,"['great', 'great people', 'great people great', 'great people great work', 'people', 'people great', 'people great work', 'great', 'great work', 'work']",0,1,0.15384615384615385
86058,The whole staff in the office were great.,0,staff office great,"['staff', 'staff office', 'staff office great', 'office', 'office great', 'great']",0,1,0.2222222222222222
102208,Also the Doctor did a great job on my finger.,0,great job finger,"['great', 'great job', 'great job finger', 'job', 'job finger', 'finger']",0,1,0.2222222222222222
114478,"Even though my procedure didnt go as expected, the staff were great.",0,procedure expect staff great,"['procedure', 'procedure expect', 'procedure expect staff', 'procedure expect staff great', 'expect', 'expect staff', 'expect staff great', 'staff', 'staff great', 'great']",0,1,0.15384615384615385
120752,I had great confidence in them.,0,great confidence,"['great', 'great confidence', 'confidence']",0,1,0.3333333333333333
111186,I only met Karen and Cherry and both ladies made a great impression on me.,0,meet aren cherry lady great impression,"['meet', 'meet aren', 'meet aren cherry', 'meet aren cherry lady', 'meet aren cherry lady great', 'meet aren cherry lady great impression', 'aren', 'aren cherry', 'aren cherry lady', 'aren cherry lady great', 'aren cherry lady great impression', 'cherry', 'cherry lady', 'cherry lady great', 'cherry lady great impression', 'lady', 'lady great', 'lady great impression', 'great', 'great impression', 'impression']",1,1,0.16666666666666666
101780,Intimate moments were done with great care and the environments were all very clean and comfortable.,0,intimate moment great care environment clean comfortable,"['intimate', 'intimate moment', 'intimate moment great', 'intimate moment great care', 'intimate moment great care environment', 'intimate moment great care environment clean', 'intimate moment great care environment clean comfortable', 'moment', 'moment great', 'moment great care', 'moment great care environment', 'moment great care environment clean', 'moment great care environment clean comfortable', 'great', 'great care', 'great care environment', 'great care environment clean', 'great care environment clean comfortable', 'care', 'care environment', 'care environment clean', 'care environment clean comfortable', 'environment', 'environment clean', 'environment clean comfortable', 'clean', 'clean comfortable', 'comfortable']",0,1,0.06451612903225806
120263,"Personable, straightforward, thorough, great explanations.",0,personal straightforward thorough great explanation,"['personal', 'personal straightforward', 'personal straightforward thorough', 'personal straightforward thorough great', 'personal straightforward thorough great explanation', 'straightforward', 'straightforward thorough', 'straightforward thorough great', 'straightforward thorough great explanation', 'thorough', 'thorough great', 'thorough great explanation', 'great', 'great explanation', 'explanation']",0,1,0.1111111111111111
116323,"Cassandra is great as well, she was there for my pre and post op appointment;",0,great pre post op appointment,"['great', 'great pre', 'great pre post', 'great pre post op', 'great pre post op appointment', 'pre', 'pre post', 'pre post op', 'pre post op appointment', 'post', 'post op', 'post op appointment', 'op', 'op appointment', 'appointment']",0,1,0.1111111111111111
125364,"Wow, what a Great experience with Dr. Prasad.",0,great experience pray,"['great', 'great experience', 'great experience pray', 'experience', 'experience pray', 'pray']",0,1,0.2222222222222222
188941,"Cryotherapy was great, had never done it before,",0,cryotherapy great,"['cryotherapy', 'cryotherapy great', 'great']",0,1,0.3333333333333333
73319,He did a great job with that patient and was extremely personable with the patient and the ER staff,0,great job patient extremely personal patient erbium staff,"['great', 'great job', 'great job patient', 'great job patient extremely', 'great job patient extremely personal', 'great job patient extremely personal patient', 'great job patient extremely personal patient erbium', 'great job patient extremely personal patient erbium staff', 'job', 'job patient', 'job patient extremely', 'job patient extremely personal', 'job patient extremely personal patient', 'job patient extremely personal patient erbium', 'job patient extremely personal patient erbium staff', 'patient', 'patient extremely', 'patient extremely personal', 'patient extremely personal patient', 'patient extremely personal patient erbium', 'patient extremely personal patient erbium staff', 'extremely', 'extremely personal', 'extremely personal patient', 'extremely personal patient erbium', 'extremely personal patient erbium staff', 'personal', 'personal patient', 'personal patient erbium', 'personal patient erbium staff', 'patient', 'patient erbium', 'patient erbium staff', 'erbium', 'erbium staff', 'staff']",0,1,0.05128205128205128
167312,I would like to say that Pampered Smiles has been great to me.,0,like pamper smile great,"['like', 'like pamper', 'like pamper smile', 'like pamper smile great', 'pamper', 'pamper smile', 'pamper smile great', 'smile', 'smile great', 'great']",0,1,0.15384615384615385
77018,linda is great !,0,great,['great'],0,1,0.5
157036,"Amazing customer service, such a great experience.",0,amaze customer service great experience,"['amaze', 'amaze customer', 'amaze customer service', 'amaze customer service great', 'amaze customer service great experience', 'customer', 'customer service', 'customer service great', 'customer service great experience', 'service', 'service great', 'service great experience', 'great', 'great experience', 'experience']",0,1,0.1111111111111111
76907,and the A/C works great.,0,actinium work great,"['actinium', 'actinium work', 'actinium work great', 'work', 'work great', 'great']",0,1,0.2222222222222222
123202,I went to this place because I heard so many good reviews about it from friends with great results,0,go place hear good review friend great result,"['go', 'go place', 'go place hear', 'go place hear good', 'go place hear good review', 'go place hear good review friend', 'go place hear good review friend great', 'go place hear good review friend great result', 'place', 'place hear', 'place hear good', 'place hear good review', 'place hear good review friend', 'place hear good review friend great', 'place hear good review friend great result', 'hear', 'hear good', 'hear good review', 'hear good review friend', 'hear good review friend great', 'hear good review friend great result', 'good', 'good review', 'good review friend', 'good review friend great', 'good review friend great result', 'review', 'review friend', 'review friend great', 'review friend great result', 'friend', 'friend great', 'friend great result', 'great', 'great result', 'result']",0,1,0.05128205128205128
126791,and I've regained a great deal of mobility in my neck and shoulders.,0,find great deal mobility neck shoulder,"['find', 'find great', 'find great deal', 'find great deal mobility', 'find great deal mobility neck', 'find great deal mobility neck shoulder', 'great', 'great deal', 'great deal mobility', 'great deal mobility neck', 'great deal mobility neck shoulder', 'deal', 'deal mobility', 'deal mobility neck', 'deal mobility neck shoulder', 'mobility', 'mobility neck', 'mobility neck shoulder', 'neck', 'neck shoulder', 'shoulder']",0,1,0.08333333333333333
139126,He gave me a lot of time to discuss my issue and hopefully everything will turn out great.,0,give lot time discus issue hopefully turn great,"['give', 'give lot', 'give lot time', 'give lot time discus', 'give lot time discus issue', 'give lot time discus issue hopefully', 'give lot time discus issue hopefully turn', 'give lot time discus issue hopefully turn great', 'lot', 'lot time', 'lot time discus', 'lot time discus issue', 'lot time discus issue hopefully', 'lot time discus issue hopefully turn', 'lot time discus issue hopefully turn great', 'time', 'time discus', 'time discus issue', 'time discus issue hopefully', 'time discus issue hopefully turn', 'time discus issue hopefully turn great', 'discus', 'discus issue', 'discus issue hopefully', 'discus issue hopefully turn', 'discus issue hopefully turn great', 'issue', 'issue hopefully', 'issue hopefully turn', 'issue hopefully turn great', 'hopefully', 'hopefully turn', 'hopefully turn great', 'turn', 'turn great', 'great']",0,1,0.05128205128205128
104231,Doing great almost 2 weeks in after Makoplasty....TY Dr. Seybold,0,great seybold,"['great', 'great seybold', 'seybold']",0,1,0.3333333333333333
129422,Jessica knows what she is doing and Shannon is always great!,0,know cannon great,"['know', 'know cannon', 'know cannon great', 'cannon', 'cannon great', 'great']",0,1,0.2222222222222222
122332,Dr. Zimmerman was great and she made sure that as a patient I was comfortable.,0,great sure patient comfortable,"['great', 'great sure', 'great sure patient', 'great sure patient comfortable', 'sure', 'sure patient', 'sure patient comfortable', 'patient', 'patient comfortable', 'comfortable']",0,1,0.15384615384615385
65247,It was great,0,great,['great'],0,1,0.5
67410,I always have a great experience when I come in for my appointments.,0,great experience come appointment,"['great', 'great experience', 'great experience come', 'great experience come appointment', 'experience', 'experience come', 'experience come appointment', 'come', 'come appointment', 'appointment']",0,1,0.15384615384615385
140840,is a great surgeon and gives his complete attention to his work at hand.,0,great surgeon give complete attention work hand,"['great', 'great surgeon', 'great surgeon give', 'great surgeon give complete', 'great surgeon give complete attention', 'great surgeon give complete attention work', 'great surgeon give complete attention work hand', 'surgeon', 'surgeon give', 'surgeon give complete', 'surgeon give complete attention', 'surgeon give complete attention work', 'surgeon give complete attention work hand', 'give', 'give complete', 'give complete attention', 'give complete attention work', 'give complete attention work hand', 'complete', 'complete attention', 'complete attention work', 'complete attention work hand', 'attention', 'attention work', 'attention work hand', 'work', 'work hand', 'hand']",0,1,0.06451612903225806
145152,Ben was great to work with for my PT.,0,great work,"['great', 'great work', 'work']",0,1,0.3333333333333333
188551,"Also, the office is great and I never had to wait a long time",0,office great wait long time,"['office', 'office great', 'office great wait', 'office great wait long', 'office great wait long time', 'great', 'great wait', 'great wait long', 'great wait long time', 'wait', 'wait long', 'wait long time', 'long', 'long time', 'time']",0,1,0.1111111111111111
187428,Everything was going to answer questions and I think that was great to do because they were asking our opinion regarding Patient first.,0,go answer question think great ask opinion patient,"['go', 'go answer', 'go answer question', 'go answer question think', 'go answer question think great', 'go answer question think great ask', 'go answer question think great ask opinion', 'go answer question think great ask opinion patient', 'answer', 'answer question', 'answer question think', 'answer question think great', 'answer question think great ask', 'answer question think great ask opinion', 'answer question think great ask opinion patient', 'question', 'question think', 'question think great', 'question think great ask', 'question think great ask opinion', 'question think great ask opinion patient', 'think', 'think great', 'think great ask', 'think great ask opinion', 'think great ask opinion patient', 'great', 'great ask', 'great ask opinion', 'great ask opinion patient', 'ask', 'ask opinion', 'ask opinion patient', 'opinion', 'opinion patient', 'patient']",0,1,0.05128205128205128
61320,She's a great doctor,0,great,['great'],0,1,0.5
128368,Always treat our animals great.,0,treat animal great,"['treat', 'treat animal', 'treat animal great', 'animal', 'animal great', 'great']",0,1,0.2222222222222222
134780,My face feels so great after my micro current facial!,0,face feel great micro current facial,"['face', 'face feel', 'face feel great', 'face feel great micro', 'face feel great micro current', 'face feel great micro current facial', 'feel', 'feel great', 'feel great micro', 'feel great micro current', 'feel great micro current facial', 'great', 'great micro', 'great micro current', 'great micro current facial', 'micro', 'micro current', 'micro current facial', 'current', 'current facial', 'facial']",0,1,0.08333333333333333
102284,Great experience.,0,great experience,"['great', 'great experience', 'experience']",0,1,0.3333333333333333
82156,"Great office with wonderful staff, i felt really nice",0,great office fantastic staff feel nice,"['great', 'great office', 'great office fantastic', 'great office fantastic staff', 'great office fantastic staff feel', 'great office fantastic staff feel nice', 'office', 'office fantastic', 'office fantastic staff', 'office fantastic staff feel', 'office fantastic staff feel nice', 'fantastic', 'fantastic staff', 'fantastic staff feel', 'fantastic staff feel nice', 'staff', 'staff feel', 'staff feel nice', 'feel', 'feel nice', 'nice']",0,1,0.08333333333333333
