commentId,comment,classification,comment_processed,word_phrase_list,greet,follow,follow process,process,similarity_score
133400,Dr. Pontell has been great since my first consultation to the procedure and all the follow up visits.,0,great consultation procedure follow visit,"['great', 'great consultation', 'great consultation procedure', 'great consultation procedure follow', 'great consultation procedure follow visit', 'consultation', 'consultation procedure', 'consultation procedure follow', 'consultation procedure follow visit', 'procedure', 'procedure follow', 'procedure follow visit', 'follow', 'follow visit', 'visit']",0,1,0,0,0.09523809523809523
131754,The check in process was really smooth and efficient.,0,check process smooth efficient,"['check', 'check process', 'check process smooth', 'check process smooth efficient', 'process', 'process smooth', 'process smooth efficient', 'smooth', 'smooth efficient', 'efficient']",0,0,0,1,0.125
105547,long waiting time inside the office followed by 5 minute chat with doctor not really diving deep into the problem,1,long wait time inside office follow minute chat not dive deep problem,"['long', 'long wait', 'long wait time', 'long wait time inside', 'long wait time inside office', 'long wait time inside office follow', 'long wait time inside office follow minute', 'long wait time inside office follow minute chat', 'long wait time inside office follow minute chat not', 'long wait time inside office follow minute chat not dive', 'long wait time inside office follow minute chat not dive deep', 'long wait time inside office follow minute chat not dive deep problem', 'wait', 'wait time', 'wait time inside', 'wait time inside office', 'wait time inside office follow', 'wait time inside office follow minute', 'wait time inside office follow minute chat', 'wait time inside office follow minute chat not', 'wait time inside office follow minute chat not dive', 'wait time inside office follow minute chat not dive deep', 'wait time inside office follow minute chat not dive deep problem', 'time', 'time inside', 'time inside office', 'time inside office follow', 'time inside office follow minute', 'time inside office follow minute chat', 'time inside office follow minute chat not', 'time inside office follow minute chat not dive', 'time inside office follow minute chat not dive deep', 'time inside office follow minute chat not dive deep problem', 'inside', 'inside office', 'inside office follow', 'inside office follow minute', 'inside office follow minute chat', 'inside office follow minute chat not', 'inside office follow minute chat not dive', 'inside office follow minute chat not dive deep', 'inside office follow minute chat not dive deep problem', 'office', 'office follow', 'office follow minute', 'office follow minute chat', 'office follow minute chat not', 'office follow minute chat not dive', 'office follow minute chat not dive deep', 'office follow minute chat not dive deep problem', 'follow', 'follow minute', 'follow minute chat', 'follow minute chat not', 'follow minute chat not dive', 'follow minute chat not dive deep', 'follow minute chat not dive deep problem', 'minute', 'minute chat', 'minute chat not', 'minute chat not dive', 'minute chat not dive deep', 'minute chat not dive deep problem', 'chat', 'chat not', 'chat not dive', 'chat not dive deep', 'chat not dive deep problem', 'not', 'not dive', 'not dive deep', 'not dive deep problem', 'dive', 'dive deep', 'dive deep problem', 'deep', 'deep problem', 'problem']",0,1,0,0,0.023809523809523808
159702,Anything administrative or any type of surgical prep or follow up with them is terrible.,1,administrative type surgical rep follow terrible,"['administrative', 'administrative type', 'administrative type surgical', 'administrative type surgical rep', 'administrative type surgical rep follow', 'administrative type surgical rep follow terrible', 'type', 'type surgical', 'type surgical rep', 'type surgical rep follow', 'type surgical rep follow terrible', 'surgical', 'surgical rep', 'surgical rep follow', 'surgical rep follow terrible', 'rep', 'rep follow', 'rep follow terrible', 'follow', 'follow terrible', 'terrible']",0,1,0,0,0.07407407407407407
96363,Seaview was terrible about the process.,1,review terrible process,"['review', 'review terrible', 'review terrible process', 'terrible', 'terrible process', 'process']",0,0,0,1,0.16666666666666666
115592,The process was thorough and reliable. ?Dr Machida office whole system is designed to listen to expectations,0,process thorough reliable machine office system design listen expectation,"['process', 'process thorough', 'process thorough reliable', 'process thorough reliable machine', 'process thorough reliable machine office', 'process thorough reliable machine office system', 'process thorough reliable machine office system design', 'process thorough reliable machine office system design listen', 'process thorough reliable machine office system design listen expectation', 'thorough', 'thorough reliable', 'thorough reliable machine', 'thorough reliable machine office', 'thorough reliable machine office system', 'thorough reliable machine office system design', 'thorough reliable machine office system design listen', 'thorough reliable machine office system design listen expectation', 'reliable', 'reliable machine', 'reliable machine office', 'reliable machine office system', 'reliable machine office system design', 'reliable machine office system design listen', 'reliable machine office system design listen expectation', 'machine', 'machine office', 'machine office system', 'machine office system design', 'machine office system design listen', 'machine office system design listen expectation', 'office', 'office system', 'office system design', 'office system design listen', 'office system design listen expectation', 'system', 'system design', 'system design listen', 'system design listen expectation', 'design', 'design listen', 'design listen expectation', 'listen', 'listen expectation', 'expectation']",0,0,0,1,0.0392156862745098
152056,"Following a woman came in and did not introduce herself - not sure if she was a doctor, nurse, receptionist or janitor.",1,follow woman come not introduce not sure nurse reception monitor,"['follow', 'follow woman', 'follow woman come', 'follow woman come not', 'follow woman come not introduce', 'follow woman come not introduce not', 'follow woman come not introduce not sure', 'follow woman come not introduce not sure nurse', 'follow woman come not introduce not sure nurse reception', 'follow woman come not introduce not sure nurse reception monitor', 'woman', 'woman come', 'woman come not', 'woman come not introduce', 'woman come not introduce not', 'woman come not introduce not sure', 'woman come not introduce not sure nurse', 'woman come not introduce not sure nurse reception', 'woman come not introduce not sure nurse reception monitor', 'come', 'come not', 'come not introduce', 'come not introduce not', 'come not introduce not sure', 'come not introduce not sure nurse', 'come not introduce not sure nurse reception', 'come not introduce not sure nurse reception monitor', 'not', 'not introduce', 'not introduce not', 'not introduce not sure', 'not introduce not sure nurse', 'not introduce not sure nurse reception', 'not introduce not sure nurse reception monitor', 'introduce', 'introduce not', 'introduce not sure', 'introduce not sure nurse', 'introduce not sure nurse reception', 'introduce not sure nurse reception monitor', 'not', 'not sure', 'not sure nurse', 'not sure nurse reception', 'not sure nurse reception monitor', 'sure', 'sure nurse', 'sure nurse reception', 'sure nurse reception monitor', 'nurse', 'nurse reception', 'nurse reception monitor', 'reception', 'reception monitor', 'monitor']",0,1,0,0,0.03278688524590164
160567,I felt like I was guiding her and constantly reminding her of paperwork issues/reminding her of how time sensitive processing documents,1,feel like guide constantly remind paperwork issuesreminding time sensitive process document,"['feel', 'feel like', 'feel like guide', 'feel like guide constantly', 'feel like guide constantly remind', 'feel like guide constantly remind paperwork', 'feel like guide constantly remind paperwork issuesreminding', 'feel like guide constantly remind paperwork issuesreminding time', 'feel like guide constantly remind paperwork issuesreminding time sensitive', 'feel like guide constantly remind paperwork issuesreminding time sensitive process', 'feel like guide constantly remind paperwork issuesreminding time sensitive process document', 'like', 'like guide', 'like guide constantly', 'like guide constantly remind', 'like guide constantly remind paperwork', 'like guide constantly remind paperwork issuesreminding', 'like guide constantly remind paperwork issuesreminding time', 'like guide constantly remind paperwork issuesreminding time sensitive', 'like guide constantly remind paperwork issuesreminding time sensitive process', 'like guide constantly remind paperwork issuesreminding time sensitive process document', 'guide', 'guide constantly', 'guide constantly remind', 'guide constantly remind paperwork', 'guide constantly remind paperwork issuesreminding', 'guide constantly remind paperwork issuesreminding time', 'guide constantly remind paperwork issuesreminding time sensitive', 'guide constantly remind paperwork issuesreminding time sensitive process', 'guide constantly remind paperwork issuesreminding time sensitive process document', 'constantly', 'constantly remind', 'constantly remind paperwork', 'constantly remind paperwork issuesreminding', 'constantly remind paperwork issuesreminding time', 'constantly remind paperwork issuesreminding time sensitive', 'constantly remind paperwork issuesreminding time sensitive process', 'constantly remind paperwork issuesreminding time sensitive process document', 'remind', 'remind paperwork', 'remind paperwork issuesreminding', 'remind paperwork issuesreminding time', 'remind paperwork issuesreminding time sensitive', 'remind paperwork issuesreminding time sensitive process', 'remind paperwork issuesreminding time sensitive process document', 'paperwork', 'paperwork issuesreminding', 'paperwork issuesreminding time', 'paperwork issuesreminding time sensitive', 'paperwork issuesreminding time sensitive process', 'paperwork issuesreminding time sensitive process document', 'issuesreminding', 'issuesreminding time', 'issuesreminding time sensitive', 'issuesreminding time sensitive process', 'issuesreminding time sensitive process document', 'time', 'time sensitive', 'time sensitive process', 'time sensitive process document', 'sensitive', 'sensitive process', 'sensitive process document', 'process', 'process document', 'document']",0,0,0,1,0.027777777777777776
94489,Through the entire process I felt informed and well taken care of by him,0,entire process feel inform take care,"['entire', 'entire process', 'entire process feel', 'entire process feel inform', 'entire process feel inform take', 'entire process feel inform take care', 'process', 'process feel', 'process feel inform', 'process feel inform take', 'process feel inform take care', 'feel', 'feel inform', 'feel inform take', 'feel inform take care', 'inform', 'inform take', 'inform take care', 'take', 'take care', 'care']",0,0,0,1,0.07407407407407407
173047,"Wore the garment, got massages, stopped eating sugar, followed the diet plan and didn't workout until I was allowed.",1,wear garment get massage stop eat sugar follow diet plan lookout allow,"['wear', 'wear garment', 'wear garment get', 'wear garment get massage', 'wear garment get massage stop', 'wear garment get massage stop eat', 'wear garment get massage stop eat sugar', 'wear garment get massage stop eat sugar follow', 'wear garment get massage stop eat sugar follow diet', 'wear garment get massage stop eat sugar follow diet plan', 'wear garment get massage stop eat sugar follow diet plan lookout', 'wear garment get massage stop eat sugar follow diet plan lookout allow', 'garment', 'garment get', 'garment get massage', 'garment get massage stop', 'garment get massage stop eat', 'garment get massage stop eat sugar', 'garment get massage stop eat sugar follow', 'garment get massage stop eat sugar follow diet', 'garment get massage stop eat sugar follow diet plan', 'garment get massage stop eat sugar follow diet plan lookout', 'garment get massage stop eat sugar follow diet plan lookout allow', 'get', 'get massage', 'get massage stop', 'get massage stop eat', 'get massage stop eat sugar', 'get massage stop eat sugar follow', 'get massage stop eat sugar follow diet', 'get massage stop eat sugar follow diet plan', 'get massage stop eat sugar follow diet plan lookout', 'get massage stop eat sugar follow diet plan lookout allow', 'massage', 'massage stop', 'massage stop eat', 'massage stop eat sugar', 'massage stop eat sugar follow', 'massage stop eat sugar follow diet', 'massage stop eat sugar follow diet plan', 'massage stop eat sugar follow diet plan lookout', 'massage stop eat sugar follow diet plan lookout allow', 'stop', 'stop eat', 'stop eat sugar', 'stop eat sugar follow', 'stop eat sugar follow diet', 'stop eat sugar follow diet plan', 'stop eat sugar follow diet plan lookout', 'stop eat sugar follow diet plan lookout allow', 'eat', 'eat sugar', 'eat sugar follow', 'eat sugar follow diet', 'eat sugar follow diet plan', 'eat sugar follow diet plan lookout', 'eat sugar follow diet plan lookout allow', 'sugar', 'sugar follow', 'sugar follow diet', 'sugar follow diet plan', 'sugar follow diet plan lookout', 'sugar follow diet plan lookout allow', 'follow', 'follow diet', 'follow diet plan', 'follow diet plan lookout', 'follow diet plan lookout allow', 'diet', 'diet plan', 'diet plan lookout', 'diet plan lookout allow', 'plan', 'plan lookout', 'plan lookout allow', 'lookout', 'lookout allow', 'allow']",0,1,0,0,0.023809523809523808
86959,"she has taken the time to follow up with me by phone, which shows how much she cares about her patients.",0,take time follow phone show care patient,"['take', 'take time', 'take time follow', 'take time follow phone', 'take time follow phone show', 'take time follow phone show care', 'take time follow phone show care patient', 'time', 'time follow', 'time follow phone', 'time follow phone show', 'time follow phone show care', 'time follow phone show care patient', 'follow', 'follow phone', 'follow phone show', 'follow phone show care', 'follow phone show care patient', 'phone', 'phone show', 'phone show care', 'phone show care patient', 'show', 'show care', 'show care patient', 'care', 'care patient', 'patient']",0,1,0,0,0.058823529411764705
129365,"Carole has the following comments:  Very professional, thorough and instructive experience.",0,parole follow comment professional thorough instructive experience,"['parole', 'parole follow', 'parole follow comment', 'parole follow comment professional', 'parole follow comment professional thorough', 'parole follow comment professional thorough instructive', 'parole follow comment professional thorough instructive experience', 'follow', 'follow comment', 'follow comment professional', 'follow comment professional thorough', 'follow comment professional thorough instructive', 'follow comment professional thorough instructive experience', 'comment', 'comment professional', 'comment professional thorough', 'comment professional thorough instructive', 'comment professional thorough instructive experience', 'professional', 'professional thorough', 'professional thorough instructive', 'professional thorough instructive experience', 'thorough', 'thorough instructive', 'thorough instructive experience', 'instructive', 'instructive experience', 'experience']",0,1,0,0,0.058823529411764705
61591,This doctor takes care in her work and makes sure the patient is all set to go home and follows up as well,0,take care work make sure patient set home follow,"['take', 'take care', 'take care work', 'take care work make', 'take care work make sure', 'take care work make sure patient', 'take care work make sure patient set', 'take care work make sure patient set home', 'take care work make sure patient set home follow', 'care', 'care work', 'care work make', 'care work make sure', 'care work make sure patient', 'care work make sure patient set', 'care work make sure patient set home', 'care work make sure patient set home follow', 'work', 'work make', 'work make sure', 'work make sure patient', 'work make sure patient set', 'work make sure patient set home', 'work make sure patient set home follow', 'make', 'make sure', 'make sure patient', 'make sure patient set', 'make sure patient set home', 'make sure patient set home follow', 'sure', 'sure patient', 'sure patient set', 'sure patient set home', 'sure patient set home follow', 'patient', 'patient set', 'patient set home', 'patient set home follow', 'set', 'set home', 'set home follow', 'home', 'home follow', 'follow']",0,1,0,0,0.0392156862745098
164691,"It seems like a long process and Dr. Tait, and staff, have been terrific through this ordeal.",0,like long process staff terrific ordeal,"['like', 'like long', 'like long process', 'like long process staff', 'like long process staff terrific', 'like long process staff terrific ordeal', 'long', 'long process', 'long process staff', 'long process staff terrific', 'long process staff terrific ordeal', 'process', 'process staff', 'process staff terrific', 'process staff terrific ordeal', 'staff', 'staff terrific', 'staff terrific ordeal', 'terrific', 'terrific ordeal', 'ordeal']",0,0,0,1,0.07407407407407407
164727,"After years of having many, MANY painful corneal abrasions, I haven't had a single recurrence following the completion of my treatment.",0,have painful cornea abrasion single recurrence follow completion treatment,"['have', 'have painful', 'have painful cornea', 'have painful cornea abrasion', 'have painful cornea abrasion single', 'have painful cornea abrasion single recurrence', 'have painful cornea abrasion single recurrence follow', 'have painful cornea abrasion single recurrence follow completion', 'have painful cornea abrasion single recurrence follow completion treatment', 'painful', 'painful cornea', 'painful cornea abrasion', 'painful cornea abrasion single', 'painful cornea abrasion single recurrence', 'painful cornea abrasion single recurrence follow', 'painful cornea abrasion single recurrence follow completion', 'painful cornea abrasion single recurrence follow completion treatment', 'cornea', 'cornea abrasion', 'cornea abrasion single', 'cornea abrasion single recurrence', 'cornea abrasion single recurrence follow', 'cornea abrasion single recurrence follow completion', 'cornea abrasion single recurrence follow completion treatment', 'abrasion', 'abrasion single', 'abrasion single recurrence', 'abrasion single recurrence follow', 'abrasion single recurrence follow completion', 'abrasion single recurrence follow completion treatment', 'single', 'single recurrence', 'single recurrence follow', 'single recurrence follow completion', 'single recurrence follow completion treatment', 'recurrence', 'recurrence follow', 'recurrence follow completion', 'recurrence follow completion treatment', 'follow', 'follow completion', 'follow completion treatment', 'completion', 'completion treatment', 'treatment']",0,1,0,0,0.0392156862745098
176598,They followed up during my recovery to make sure I was healing properly and there were no complications.,0,follow recovery sure heal properly no complication,"['follow', 'follow recovery', 'follow recovery sure', 'follow recovery sure heal', 'follow recovery sure heal properly', 'follow recovery sure heal properly no', 'follow recovery sure heal properly no complication', 'recovery', 'recovery sure', 'recovery sure heal', 'recovery sure heal properly', 'recovery sure heal properly no', 'recovery sure heal properly no complication', 'sure', 'sure heal', 'sure heal properly', 'sure heal properly no', 'sure heal properly no complication', 'heal', 'heal properly', 'heal properly no', 'heal properly no complication', 'properly', 'properly no', 'properly no complication', 'no', 'no complication', 'complication']",0,1,0,0,0.058823529411764705
131008,and PA Garland was very unresponsive with any kind of follow up despite my several attempts to get information/follow-up care via telephone and email.,1,pa grand responsive kind follow despite attempt informationfollowup care telephone e-mail,"['pa', 'pa grand', 'pa grand responsive', 'pa grand responsive kind', 'pa grand responsive kind follow', 'pa grand responsive kind follow despite', 'pa grand responsive kind follow despite attempt', 'pa grand responsive kind follow despite attempt informationfollowup', 'pa grand responsive kind follow despite attempt informationfollowup care', 'pa grand responsive kind follow despite attempt informationfollowup care telephone', 'pa grand responsive kind follow despite attempt informationfollowup care telephone e-mail', 'grand', 'grand responsive', 'grand responsive kind', 'grand responsive kind follow', 'grand responsive kind follow despite', 'grand responsive kind follow despite attempt', 'grand responsive kind follow despite attempt informationfollowup', 'grand responsive kind follow despite attempt informationfollowup care', 'grand responsive kind follow despite attempt informationfollowup care telephone', 'grand responsive kind follow despite attempt informationfollowup care telephone e-mail', 'responsive', 'responsive kind', 'responsive kind follow', 'responsive kind follow despite', 'responsive kind follow despite attempt', 'responsive kind follow despite attempt informationfollowup', 'responsive kind follow despite attempt informationfollowup care', 'responsive kind follow despite attempt informationfollowup care telephone', 'responsive kind follow despite attempt informationfollowup care telephone e-mail', 'kind', 'kind follow', 'kind follow despite', 'kind follow despite attempt', 'kind follow despite attempt informationfollowup', 'kind follow despite attempt informationfollowup care', 'kind follow despite attempt informationfollowup care telephone', 'kind follow despite attempt informationfollowup care telephone e-mail', 'follow', 'follow despite', 'follow despite attempt', 'follow despite attempt informationfollowup', 'follow despite attempt informationfollowup care', 'follow despite attempt informationfollowup care telephone', 'follow despite attempt informationfollowup care telephone e-mail', 'despite', 'despite attempt', 'despite attempt informationfollowup', 'despite attempt informationfollowup care', 'despite attempt informationfollowup care telephone', 'despite attempt informationfollowup care telephone e-mail', 'attempt', 'attempt informationfollowup', 'attempt informationfollowup care', 'attempt informationfollowup care telephone', 'attempt informationfollowup care telephone e-mail', 'informationfollowup', 'informationfollowup care', 'informationfollowup care telephone', 'informationfollowup care telephone e-mail', 'care', 'care telephone', 'care telephone e-mail', 'telephone', 'telephone e-mail', 'e-mail']",0,1,0,0,0.027777777777777776
176346,I arrived a little early was greeted by a very nice lady for check in.,0,arrive little early greet nice lady check,"['arrive', 'arrive little', 'arrive little early', 'arrive little early greet', 'arrive little early greet nice', 'arrive little early greet nice lady', 'arrive little early greet nice lady check', 'little', 'little early', 'little early greet', 'little early greet nice', 'little early greet nice lady', 'little early greet nice lady check', 'early', 'early greet', 'early greet nice', 'early greet nice lady', 'early greet nice lady check', 'greet', 'greet nice', 'greet nice lady', 'greet nice lady check', 'nice', 'nice lady', 'nice lady check', 'lady', 'lady check', 'check']",1,0,0,0,0.058823529411764705
82534,also online tools to help explain disease processes.,0,on-line tool help explain disease process,"['on-line', 'on-line tool', 'on-line tool help', 'on-line tool help explain', 'on-line tool help explain disease', 'on-line tool help explain disease process', 'tool', 'tool help', 'tool help explain', 'tool help explain disease', 'tool help explain disease process', 'help', 'help explain', 'help explain disease', 'help explain disease process', 'explain', 'explain disease', 'explain disease process', 'disease', 'disease process', 'process']",0,0,0,1,0.07407407407407407
91003,Kristina is very helpful and imformative on the treatments and the follow up care necessary,0,helpful imformative treatment follow care necessary,"['helpful', 'helpful imformative', 'helpful imformative treatment', 'helpful imformative treatment follow', 'helpful imformative treatment follow care', 'helpful imformative treatment follow care necessary', 'imformative', 'imformative treatment', 'imformative treatment follow', 'imformative treatment follow care', 'imformative treatment follow care necessary', 'treatment', 'treatment follow', 'treatment follow care', 'treatment follow care necessary', 'follow', 'follow care', 'follow care necessary', 'care', 'care necessary', 'necessary']",0,1,0,0,0.07407407407407407
174365,"Again, I had Dr. Griffin and during the lipo process I informed him what I desired and deserved.",1,griffe lip process inform desire deserve,"['griffe', 'griffe lip', 'griffe lip process', 'griffe lip process inform', 'griffe lip process inform desire', 'griffe lip process inform desire deserve', 'lip', 'lip process', 'lip process inform', 'lip process inform desire', 'lip process inform desire deserve', 'process', 'process inform', 'process inform desire', 'process inform desire deserve', 'inform', 'inform desire', 'inform desire deserve', 'desire', 'desire deserve', 'deserve']",0,0,0,1,0.07407407407407407
76040,but he was in there during my surgery and had his hand on the whole process.,0,surgery hand process,"['surgery', 'surgery hand', 'surgery hand process', 'hand', 'hand process', 'process']",0,0,0,1,0.16666666666666666
163701,All you need to do is to follow his directives.,0,need follow directive,"['need', 'need follow', 'need follow directive', 'follow', 'follow directive', 'directive']",0,1,0,0,0.16666666666666666
168024,I follow twice in office after surgery but was seen only by nurses.,1,follow twice office surgery see nurse,"['follow', 'follow twice', 'follow twice office', 'follow twice office surgery', 'follow twice office surgery see', 'follow twice office surgery see nurse', 'twice', 'twice office', 'twice office surgery', 'twice office surgery see', 'twice office surgery see nurse', 'office', 'office surgery', 'office surgery see', 'office surgery see nurse', 'surgery', 'surgery see', 'surgery see nurse', 'see', 'see nurse', 'nurse']",0,1,0,0,0.07407407407407407
124428,"After waiting only a little bit, I was greeted and taken back by a friendly staff member who conducted test quickly and efficiently.",0,wait little bit greet take friendly staff member conduct test quickly efficiently,"['wait', 'wait little', 'wait little bit', 'wait little bit greet', 'wait little bit greet take', 'wait little bit greet take friendly', 'wait little bit greet take friendly staff', 'wait little bit greet take friendly staff member', 'wait little bit greet take friendly staff member conduct', 'wait little bit greet take friendly staff member conduct test', 'wait little bit greet take friendly staff member conduct test quickly', 'wait little bit greet take friendly staff member conduct test quickly efficiently', 'little', 'little bit', 'little bit greet', 'little bit greet take', 'little bit greet take friendly', 'little bit greet take friendly staff', 'little bit greet take friendly staff member', 'little bit greet take friendly staff member conduct', 'little bit greet take friendly staff member conduct test', 'little bit greet take friendly staff member conduct test quickly', 'little bit greet take friendly staff member conduct test quickly efficiently', 'bit', 'bit greet', 'bit greet take', 'bit greet take friendly', 'bit greet take friendly staff', 'bit greet take friendly staff member', 'bit greet take friendly staff member conduct', 'bit greet take friendly staff member conduct test', 'bit greet take friendly staff member conduct test quickly', 'bit greet take friendly staff member conduct test quickly efficiently', 'greet', 'greet take', 'greet take friendly', 'greet take friendly staff', 'greet take friendly staff member', 'greet take friendly staff member conduct', 'greet take friendly staff member conduct test', 'greet take friendly staff member conduct test quickly', 'greet take friendly staff member conduct test quickly efficiently', 'take', 'take friendly', 'take friendly staff', 'take friendly staff member', 'take friendly staff member conduct', 'take friendly staff member conduct test', 'take friendly staff member conduct test quickly', 'take friendly staff member conduct test quickly efficiently', 'friendly', 'friendly staff', 'friendly staff member', 'friendly staff member conduct', 'friendly staff member conduct test', 'friendly staff member conduct test quickly', 'friendly staff member conduct test quickly efficiently', 'staff', 'staff member', 'staff member conduct', 'staff member conduct test', 'staff member conduct test quickly', 'staff member conduct test quickly efficiently', 'member', 'member conduct', 'member conduct test', 'member conduct test quickly', 'member conduct test quickly efficiently', 'conduct', 'conduct test', 'conduct test quickly', 'conduct test quickly efficiently', 'test', 'test quickly', 'test quickly efficiently', 'quickly', 'quickly efficiently', 'efficiently']",1,0,0,0,0.023809523809523808
180362,Followed post op instructions and I was very surprised but I felt good by Day 4/5.,0,follow post op instruction surprise feel good day,"['follow', 'follow post', 'follow post op', 'follow post op instruction', 'follow post op instruction surprise', 'follow post op instruction surprise feel', 'follow post op instruction surprise feel good', 'follow post op instruction surprise feel good day', 'post', 'post op', 'post op instruction', 'post op instruction surprise', 'post op instruction surprise feel', 'post op instruction surprise feel good', 'post op instruction surprise feel good day', 'op', 'op instruction', 'op instruction surprise', 'op instruction surprise feel', 'op instruction surprise feel good', 'op instruction surprise feel good day', 'instruction', 'instruction surprise', 'instruction surprise feel', 'instruction surprise feel good', 'instruction surprise feel good day', 'surprise', 'surprise feel', 'surprise feel good', 'surprise feel good day', 'feel', 'feel good', 'feel good day', 'good', 'good day', 'day']",0,1,0,0,0.047619047619047616
91971,"great experience with her, easy going, explains the process in detail, makes you feel comfortable , seems very knowladgable.",0,great experience easy go explain process detail make feel comfortable knowladgable,"['great', 'great experience', 'great experience easy', 'great experience easy go', 'great experience easy go explain', 'great experience easy go explain process', 'great experience easy go explain process detail', 'great experience easy go explain process detail make', 'great experience easy go explain process detail make feel', 'great experience easy go explain process detail make feel comfortable', 'great experience easy go explain process detail make feel comfortable knowladgable', 'experience', 'experience easy', 'experience easy go', 'experience easy go explain', 'experience easy go explain process', 'experience easy go explain process detail', 'experience easy go explain process detail make', 'experience easy go explain process detail make feel', 'experience easy go explain process detail make feel comfortable', 'experience easy go explain process detail make feel comfortable knowladgable', 'easy', 'easy go', 'easy go explain', 'easy go explain process', 'easy go explain process detail', 'easy go explain process detail make', 'easy go explain process detail make feel', 'easy go explain process detail make feel comfortable', 'easy go explain process detail make feel comfortable knowladgable', 'go', 'go explain', 'go explain process', 'go explain process detail', 'go explain process detail make', 'go explain process detail make feel', 'go explain process detail make feel comfortable', 'go explain process detail make feel comfortable knowladgable', 'explain', 'explain process', 'explain process detail', 'explain process detail make', 'explain process detail make feel', 'explain process detail make feel comfortable', 'explain process detail make feel comfortable knowladgable', 'process', 'process detail', 'process detail make', 'process detail make feel', 'process detail make feel comfortable', 'process detail make feel comfortable knowladgable', 'detail', 'detail make', 'detail make feel', 'detail make feel comfortable', 'detail make feel comfortable knowladgable', 'make', 'make feel', 'make feel comfortable', 'make feel comfortable knowladgable', 'feel', 'feel comfortable', 'feel comfortable knowladgable', 'comfortable', 'comfortable knowladgable', 'knowladgable']",0,0,0,1,0.027777777777777776
186127,"Through this important process the interactions with Dr. Soto, are minimal, although the price you pay is maximal.",1,important process interaction soto minimal price pay animal,"['important', 'important process', 'important process interaction', 'important process interaction soto', 'important process interaction soto minimal', 'important process interaction soto minimal price', 'important process interaction soto minimal price pay', 'important process interaction soto minimal price pay animal', 'process', 'process interaction', 'process interaction soto', 'process interaction soto minimal', 'process interaction soto minimal price', 'process interaction soto minimal price pay', 'process interaction soto minimal price pay animal', 'interaction', 'interaction soto', 'interaction soto minimal', 'interaction soto minimal price', 'interaction soto minimal price pay', 'interaction soto minimal price pay animal', 'soto', 'soto minimal', 'soto minimal price', 'soto minimal price pay', 'soto minimal price pay animal', 'minimal', 'minimal price', 'minimal price pay', 'minimal price pay animal', 'price', 'price pay', 'price pay animal', 'pay', 'pay animal', 'animal']",0,0,0,1,0.047619047619047616
90889,I appreciate the great attention to detail given to all work performed throughout my breast reconstruction process.,0,appreciate great attention detail give work perform breast reconstruction process,"['appreciate', 'appreciate great', 'appreciate great attention', 'appreciate great attention detail', 'appreciate great attention detail give', 'appreciate great attention detail give work', 'appreciate great attention detail give work perform', 'appreciate great attention detail give work perform breast', 'appreciate great attention detail give work perform breast reconstruction', 'appreciate great attention detail give work perform breast reconstruction process', 'great', 'great attention', 'great attention detail', 'great attention detail give', 'great attention detail give work', 'great attention detail give work perform', 'great attention detail give work perform breast', 'great attention detail give work perform breast reconstruction', 'great attention detail give work perform breast reconstruction process', 'attention', 'attention detail', 'attention detail give', 'attention detail give work', 'attention detail give work perform', 'attention detail give work perform breast', 'attention detail give work perform breast reconstruction', 'attention detail give work perform breast reconstruction process', 'detail', 'detail give', 'detail give work', 'detail give work perform', 'detail give work perform breast', 'detail give work perform breast reconstruction', 'detail give work perform breast reconstruction process', 'give', 'give work', 'give work perform', 'give work perform breast', 'give work perform breast reconstruction', 'give work perform breast reconstruction process', 'work', 'work perform', 'work perform breast', 'work perform breast reconstruction', 'work perform breast reconstruction process', 'perform', 'perform breast', 'perform breast reconstruction', 'perform breast reconstruction process', 'breast', 'breast reconstruction', 'breast reconstruction process', 'reconstruction', 'reconstruction process', 'process']",0,0,0,1,0.03278688524590164
94352,but the intake process was extremely poor and the admin greatly lacking in 1) empathy,1,intake process extremely poor admit greatly lacking,"['intake', 'intake process', 'intake process extremely', 'intake process extremely poor', 'intake process extremely poor admit', 'intake process extremely poor admit greatly', 'intake process extremely poor admit greatly lacking', 'process', 'process extremely', 'process extremely poor', 'process extremely poor admit', 'process extremely poor admit greatly', 'process extremely poor admit greatly lacking', 'extremely', 'extremely poor', 'extremely poor admit', 'extremely poor admit greatly', 'extremely poor admit greatly lacking', 'poor', 'poor admit', 'poor admit greatly', 'poor admit greatly lacking', 'admit', 'admit greatly', 'admit greatly lacking', 'greatly', 'greatly lacking', 'lacking']",0,0,0,1,0.058823529411764705
139179,Some of front desk greeting people are a bit off-putting;,1,desk greet people bit offputting,"['desk', 'desk greet', 'desk greet people', 'desk greet people bit', 'desk greet people bit offputting', 'greet', 'greet people', 'greet people bit', 'greet people bit offputting', 'people', 'people bit', 'people bit offputting', 'bit', 'bit offputting', 'offputting']",1,0,0,0,0.09523809523809523
