commentId,comment,classification,comment_processed,word_phrase_list,impress,impress gynecologist,gynecologist,similarity_score
139787,I've always been left impressed with the warmth that she extended to me and her patients.,0,leave impress warmth extend patient,"['leave', 'leave impress', 'leave impress warmth', 'leave impress warmth extend', 'leave impress warmth extend patient', 'impress', 'impress warmth', 'impress warmth extend', 'impress warmth extend patient', 'warmth', 'warmth extend', 'warmth extend patient', 'extend', 'extend patient', 'patient']",1,0,0,0.1111111111111111
65120,"I was very impressed that he had seen my records, read my records for the first time I saw him.",0,impress see record read record time see,"['impress', 'impress see', 'impress see record', 'impress see record read', 'impress see record read record', 'impress see record read record time', 'impress see record read record time see', 'see', 'see record', 'see record read', 'see record read record', 'see record read record time', 'see record read record time see', 'record', 'record read', 'record read record', 'record read record time', 'record read record time see', 'read', 'read record', 'read record time', 'read record time see', 'record', 'record time', 'record time see', 'time', 'time see', 'see']",1,0,0,0.06451612903225806
110722,"It's been over a month and I'm EXTREMELY impressed (amazed, just wow) with the results so far.",0,extremely impress amaze result far,"['extremely', 'extremely impress', 'extremely impress amaze', 'extremely impress amaze result', 'extremely impress amaze result far', 'impress', 'impress amaze', 'impress amaze result', 'impress amaze result far', 'amaze', 'amaze result', 'amaze result far', 'result', 'result far', 'far']",1,0,0,0.1111111111111111
91164,Very impressed with everyone I came in contact with.,0,impress come contact,"['impress', 'impress come', 'impress come contact', 'come', 'come contact', 'contact']",1,0,0,0.2222222222222222
59292,"I'm very impressed, very happy, very satisfied.",0,impress happy satisfy,"['impress', 'impress happy', 'impress happy satisfy', 'happy', 'happy satisfy', 'satisfy']",1,0,0,0.2222222222222222
138604,I am impressed by how short the time in the waiting room was.,0,impress short time wait room,"['impress', 'impress short', 'impress short time', 'impress short time wait', 'impress short time wait room', 'short', 'short time', 'short time wait', 'short time wait room', 'time', 'time wait', 'time wait room', 'wait', 'wait room', 'room']",1,0,0,0.1111111111111111
127312,"A co worker went to Dr.Wise, and I was very impressed with her results.I have been very unhappy",0,co worker go rise impress result unhappy,"['co', 'co worker', 'co worker go', 'co worker go rise', 'co worker go rise impress', 'co worker go rise impress result', 'co worker go rise impress result unhappy', 'worker', 'worker go', 'worker go rise', 'worker go rise impress', 'worker go rise impress result', 'worker go rise impress result unhappy', 'go', 'go rise', 'go rise impress', 'go rise impress result', 'go rise impress result unhappy', 'rise', 'rise impress', 'rise impress result', 'rise impress result unhappy', 'impress', 'impress result', 'impress result unhappy', 'result', 'result unhappy', 'unhappy']",1,0,0,0.06451612903225806
132917,At first I was impressed by the staff but later on them contacting you is a miracle .,1,impress staff late contract miracle,"['impress', 'impress staff', 'impress staff late', 'impress staff late contract', 'impress staff late contract miracle', 'staff', 'staff late', 'staff late contract', 'staff late contract miracle', 'late', 'late contract', 'late contract miracle', 'contract', 'contract miracle', 'miracle']",1,0,0,0.1111111111111111
144191,Not impressed with front desk people or anyone I've encountered so far!,1,not impress desk people encounter far,"['not', 'not impress', 'not impress desk', 'not impress desk people', 'not impress desk people encounter', 'not impress desk people encounter far', 'impress', 'impress desk', 'impress desk people', 'impress desk people encounter', 'impress desk people encounter far', 'desk', 'desk people', 'desk people encounter', 'desk people encounter far', 'people', 'people encounter', 'people encounter far', 'encounter', 'encounter far', 'far']",1,0,0,0.08333333333333333
142511,Mostly I was impressed by the surgical staff and I actually woke up happy (not crying) like I usually do under anesthesia.,0,impress surgical staff actually wake happy not cry like normally,"['impress', 'impress surgical', 'impress surgical staff', 'impress surgical staff actually', 'impress surgical staff actually wake', 'impress surgical staff actually wake happy', 'impress surgical staff actually wake happy not', 'impress surgical staff actually wake happy not cry', 'impress surgical staff actually wake happy not cry like', 'impress surgical staff actually wake happy not cry like normally', 'surgical', 'surgical staff', 'surgical staff actually', 'surgical staff actually wake', 'surgical staff actually wake happy', 'surgical staff actually wake happy not', 'surgical staff actually wake happy not cry', 'surgical staff actually wake happy not cry like', 'surgical staff actually wake happy not cry like normally', 'staff', 'staff actually', 'staff actually wake', 'staff actually wake happy', 'staff actually wake happy not', 'staff actually wake happy not cry', 'staff actually wake happy not cry like', 'staff actually wake happy not cry like normally', 'actually', 'actually wake', 'actually wake happy', 'actually wake happy not', 'actually wake happy not cry', 'actually wake happy not cry like', 'actually wake happy not cry like normally', 'wake', 'wake happy', 'wake happy not', 'wake happy not cry', 'wake happy not cry like', 'wake happy not cry like normally', 'happy', 'happy not', 'happy not cry', 'happy not cry like', 'happy not cry like normally', 'not', 'not cry', 'not cry like', 'not cry like normally', 'cry', 'cry like', 'cry like normally', 'like', 'like normally', 'normally']",1,0,0,0.034482758620689655
154050,"I was instantly impressed with not only Dr. Baylog?s ability to listen, diagnosis",0,instantly impress not ballot ability listen diagnosis,"['instantly', 'instantly impress', 'instantly impress not', 'instantly impress not ballot', 'instantly impress not ballot ability', 'instantly impress not ballot ability listen', 'instantly impress not ballot ability listen diagnosis', 'impress', 'impress not', 'impress not ballot', 'impress not ballot ability', 'impress not ballot ability listen', 'impress not ballot ability listen diagnosis', 'not', 'not ballot', 'not ballot ability', 'not ballot ability listen', 'not ballot ability listen diagnosis', 'ballot', 'ballot ability', 'ballot ability listen', 'ballot ability listen diagnosis', 'ability', 'ability listen', 'ability listen diagnosis', 'listen', 'listen diagnosis', 'diagnosis']",1,0,0,0.06451612903225806
147989,I couldn't be more impressed!,0,impress,['impress'],1,0,0,0.5
62971,I was always impressed with her knowledge,0,impress cognition,"['impress', 'impress cognition', 'cognition']",1,0,0,0.3333333333333333
102558,I am highly impressed with Dr Greller.,0,highly impress,"['highly', 'highly impress', 'impress']",1,0,0,0.3333333333333333
83644,IF YOU NEED A GYNECOLOGISTS DOCTOR JASON IS THE ONE,0,need gynecologist jason,"['need', 'need gynecologist', 'need gynecologist jason', 'gynecologist', 'gynecologist jason', 'jason']",0,0,1,0.2222222222222222
99749,This my first visit and I am very impressed.,0,visit impress,"['visit', 'visit impress', 'impress']",1,0,0,0.3333333333333333
110303,"I am post 2 years now this month, they look better than they did initially however I am not impressed with the results.",1,post look good initially not impress result,"['post', 'post look', 'post look good', 'post look good initially', 'post look good initially not', 'post look good initially not impress', 'post look good initially not impress result', 'look', 'look good', 'look good initially', 'look good initially not', 'look good initially not impress', 'look good initially not impress result', 'good', 'good initially', 'good initially not', 'good initially not impress', 'good initially not impress result', 'initially', 'initially not', 'initially not impress', 'initially not impress result', 'not', 'not impress', 'not impress result', 'impress', 'impress result', 'result']",1,0,0,0.06451612903225806
91647,I was very pleased and impressed with the care and attention I received.,0,please impress care attention receive,"['please', 'please impress', 'please impress care', 'please impress care attention', 'please impress care attention receive', 'impress', 'impress care', 'impress care attention', 'impress care attention receive', 'care', 'care attention', 'care attention receive', 'attention', 'attention receive', 'receive']",1,0,0,0.1111111111111111
135982,We are currently receiving IV treatments at their office and I'm so incredibly impressed with Synthia and Karla.,0,presently receive four treatment office incredibly impress,"['presently', 'presently receive', 'presently receive four', 'presently receive four treatment', 'presently receive four treatment office', 'presently receive four treatment office incredibly', 'presently receive four treatment office incredibly impress', 'receive', 'receive four', 'receive four treatment', 'receive four treatment office', 'receive four treatment office incredibly', 'receive four treatment office incredibly impress', 'four', 'four treatment', 'four treatment office', 'four treatment office incredibly', 'four treatment office incredibly impress', 'treatment', 'treatment office', 'treatment office incredibly', 'treatment office incredibly impress', 'office', 'office incredibly', 'office incredibly impress', 'incredibly', 'incredibly impress', 'impress']",1,0,0,0.06451612903225806
139124,I have recommended this office to all of my friends looking for new gynecologists.,0,recommend office friend look new gynecologist,"['recommend', 'recommend office', 'recommend office friend', 'recommend office friend look', 'recommend office friend look new', 'recommend office friend look new gynecologist', 'office', 'office friend', 'office friend look', 'office friend look new', 'office friend look new gynecologist', 'friend', 'friend look', 'friend look new', 'friend look new gynecologist', 'look', 'look new', 'look new gynecologist', 'new', 'new gynecologist', 'gynecologist']",0,0,1,0.08333333333333333
80141,"I could not be more impressed, happy, relieved",0,not impress happy relieve,"['not', 'not impress', 'not impress happy', 'not impress happy relieve', 'impress', 'impress happy', 'impress happy relieve', 'happy', 'happy relieve', 'relieve']",1,0,0,0.15384615384615385
140503,"As far as the staff I have been impressed with their professionalism, courtesy, and willingness to make the patients as comfortable as possible.",0,far staff impress professionalism courtesy willingness patient comfortable possible,"['far', 'far staff', 'far staff impress', 'far staff impress professionalism', 'far staff impress professionalism courtesy', 'far staff impress professionalism courtesy willingness', 'far staff impress professionalism courtesy willingness patient', 'far staff impress professionalism courtesy willingness patient comfortable', 'far staff impress professionalism courtesy willingness patient comfortable possible', 'staff', 'staff impress', 'staff impress professionalism', 'staff impress professionalism courtesy', 'staff impress professionalism courtesy willingness', 'staff impress professionalism courtesy willingness patient', 'staff impress professionalism courtesy willingness patient comfortable', 'staff impress professionalism courtesy willingness patient comfortable possible', 'impress', 'impress professionalism', 'impress professionalism courtesy', 'impress professionalism courtesy willingness', 'impress professionalism courtesy willingness patient', 'impress professionalism courtesy willingness patient comfortable', 'impress professionalism courtesy willingness patient comfortable possible', 'professionalism', 'professionalism courtesy', 'professionalism courtesy willingness', 'professionalism courtesy willingness patient', 'professionalism courtesy willingness patient comfortable', 'professionalism courtesy willingness patient comfortable possible', 'courtesy', 'courtesy willingness', 'courtesy willingness patient', 'courtesy willingness patient comfortable', 'courtesy willingness patient comfortable possible', 'willingness', 'willingness patient', 'willingness patient comfortable', 'willingness patient comfortable possible', 'patient', 'patient comfortable', 'patient comfortable possible', 'comfortable', 'comfortable possible', 'possible']",1,0,0,0.041666666666666664
98659,I'm so impressed and ecstatic with my results I will continue to make improvements in other areas.,0,impress ecstatic result continue improvement area,"['impress', 'impress ecstatic', 'impress ecstatic result', 'impress ecstatic result continue', 'impress ecstatic result continue improvement', 'impress ecstatic result continue improvement area', 'ecstatic', 'ecstatic result', 'ecstatic result continue', 'ecstatic result continue improvement', 'ecstatic result continue improvement area', 'result', 'result continue', 'result continue improvement', 'result continue improvement area', 'continue', 'continue improvement', 'continue improvement area', 'improvement', 'improvement area', 'area']",1,0,0,0.08333333333333333
99438,I was so impressed with Dr Kotoske on my first visit and I hope to get scheduled for the surgery.,0,impress visit hope schedule surgery,"['impress', 'impress visit', 'impress visit hope', 'impress visit hope schedule', 'impress visit hope schedule surgery', 'visit', 'visit hope', 'visit hope schedule', 'visit hope schedule surgery', 'hope', 'hope schedule', 'hope schedule surgery', 'schedule', 'schedule surgery', 'surgery']",1,0,0,0.1111111111111111
103345,Impressed with summit eye care center from the moment we walked in.,0,impress summit eye care center moment walk,"['impress', 'impress summit', 'impress summit eye', 'impress summit eye care', 'impress summit eye care center', 'impress summit eye care center moment', 'impress summit eye care center moment walk', 'summit', 'summit eye', 'summit eye care', 'summit eye care center', 'summit eye care center moment', 'summit eye care center moment walk', 'eye', 'eye care', 'eye care center', 'eye care center moment', 'eye care center moment walk', 'care', 'care center', 'care center moment', 'care center moment walk', 'center', 'center moment', 'center moment walk', 'moment', 'moment walk', 'walk']",1,0,0,0.06451612903225806
120418,I was impressed.,0,impress,['impress'],1,0,0,0.5
73743,I am also impressed with the lack of bruising considering all I had done.,0,impress lack bruise consider,"['impress', 'impress lack', 'impress lack bruise', 'impress lack bruise consider', 'lack', 'lack bruise', 'lack bruise consider', 'bruise', 'bruise consider', 'consider']",1,0,0,0.15384615384615385
85859,but wasn't impressed when I met him.,1,impress meet,"['impress', 'impress meet', 'meet']",1,0,0,0.3333333333333333
118729,I was very impressed with his exam,0,impress examination,"['impress', 'impress examination', 'examination']",1,0,0,0.3333333333333333
159446,They both concluded they didn't understand the reason he was scheduling another major surgery and my friend recommended I see her gynecologist.,1,conclude understand reason schelling major surgery friend recommend gynecologist,"['conclude', 'conclude understand', 'conclude understand reason', 'conclude understand reason schelling', 'conclude understand reason schelling major', 'conclude understand reason schelling major surgery', 'conclude understand reason schelling major surgery friend', 'conclude understand reason schelling major surgery friend recommend', 'conclude understand reason schelling major surgery friend recommend gynecologist', 'understand', 'understand reason', 'understand reason schelling', 'understand reason schelling major', 'understand reason schelling major surgery', 'understand reason schelling major surgery friend', 'understand reason schelling major surgery friend recommend', 'understand reason schelling major surgery friend recommend gynecologist', 'reason', 'reason schelling', 'reason schelling major', 'reason schelling major surgery', 'reason schelling major surgery friend', 'reason schelling major surgery friend recommend', 'reason schelling major surgery friend recommend gynecologist', 'schelling', 'schelling major', 'schelling major surgery', 'schelling major surgery friend', 'schelling major surgery friend recommend', 'schelling major surgery friend recommend gynecologist', 'major', 'major surgery', 'major surgery friend', 'major surgery friend recommend', 'major surgery friend recommend gynecologist', 'surgery', 'surgery friend', 'surgery friend recommend', 'surgery friend recommend gynecologist', 'friend', 'friend recommend', 'friend recommend gynecologist', 'recommend', 'recommend gynecologist', 'gynecologist']",0,0,1,0.041666666666666664
133153,He is a wonderful gynecologist.,0,fantastic gynecologist,"['fantastic', 'fantastic gynecologist', 'gynecologist']",0,0,1,0.3333333333333333
91892,I am truly impressed with the whole experience.,0,truly impress experience,"['truly', 'truly impress', 'truly impress experience', 'impress', 'impress experience', 'experience']",1,0,0,0.2222222222222222
99865,Impressed with facility for my colonoscopy.,0,impress facility colonoscopy,"['impress', 'impress facility', 'impress facility colonoscopy', 'facility', 'facility colonoscopy', 'colonoscopy']",1,0,0,0.2222222222222222
64758,I am very impressed with his medical knowledge.,0,impress medical cognition,"['impress', 'impress medical', 'impress medical cognition', 'medical', 'medical cognition', 'cognition']",1,0,0,0.2222222222222222
96017,"for over 40 years, and I was most impressed that Dr. McLeod did not immediately push medicine on me.",0,impress not immediately push medicine,"['impress', 'impress not', 'impress not immediately', 'impress not immediately push', 'impress not immediately push medicine', 'not', 'not immediately', 'not immediately push', 'not immediately push medicine', 'immediately', 'immediately push', 'immediately push medicine', 'push', 'push medicine', 'medicine']",1,0,0,0.1111111111111111
147788,This was my first visit and I was very impressed.,0,visit impress,"['visit', 'visit impress', 'impress']",1,0,0,0.3333333333333333
108015,She calls herself a cosmetic gynecologist but she cannot do pelvic reconstructive procedures.,1,call cosmetic gynecologist not pelvic reconstructive procedure,"['call', 'call cosmetic', 'call cosmetic gynecologist', 'call cosmetic gynecologist not', 'call cosmetic gynecologist not pelvic', 'call cosmetic gynecologist not pelvic reconstructive', 'call cosmetic gynecologist not pelvic reconstructive procedure', 'cosmetic', 'cosmetic gynecologist', 'cosmetic gynecologist not', 'cosmetic gynecologist not pelvic', 'cosmetic gynecologist not pelvic reconstructive', 'cosmetic gynecologist not pelvic reconstructive procedure', 'gynecologist', 'gynecologist not', 'gynecologist not pelvic', 'gynecologist not pelvic reconstructive', 'gynecologist not pelvic reconstructive procedure', 'not', 'not pelvic', 'not pelvic reconstructive', 'not pelvic reconstructive procedure', 'pelvic', 'pelvic reconstructive', 'pelvic reconstructive procedure', 'reconstructive', 'reconstructive procedure', 'procedure']",0,0,1,0.06451612903225806
118648,I was impressed thst Dr. White has done so many liposuction that I found out when we first met.,0,impress liposuction find meet,"['impress', 'impress liposuction', 'impress liposuction find', 'impress liposuction find meet', 'liposuction', 'liposuction find', 'liposuction find meet', 'find', 'find meet', 'meet']",1,0,0,0.15384615384615385
64759,I am very impressed with his medical knowledge.,0,impress medical cognition,"['impress', 'impress medical', 'impress medical cognition', 'medical', 'medical cognition', 'cognition']",1,0,0,0.2222222222222222
73828,I think you will be as impressed with him as I am.,0,think impress,"['think', 'think impress', 'impress']",1,0,0,0.3333333333333333
124147,We all left very impressed with the whole appointment from start to finish!,0,leave impress appointment start finish,"['leave', 'leave impress', 'leave impress appointment', 'leave impress appointment start', 'leave impress appointment start finish', 'impress', 'impress appointment', 'impress appointment start', 'impress appointment start finish', 'appointment', 'appointment start', 'appointment start finish', 'start', 'start finish', 'finish']",1,0,0,0.1111111111111111
62616,I was impressed,0,impress,['impress'],1,0,0,0.5
124485,"It was my first time visiting this office, and I was impressed how quick they were able to get me.",0,time visit office impress quick able,"['time', 'time visit', 'time visit office', 'time visit office impress', 'time visit office impress quick', 'time visit office impress quick able', 'visit', 'visit office', 'visit office impress', 'visit office impress quick', 'visit office impress quick able', 'office', 'office impress', 'office impress quick', 'office impress quick able', 'impress', 'impress quick', 'impress quick able', 'quick', 'quick able', 'able']",1,0,0,0.08333333333333333
61559,I was very impressed that he called me on the day before my appointment to make sure that I was coming and that meant a lot to me,0,impress call appointment sure come mean lot,"['impress', 'impress call', 'impress call appointment', 'impress call appointment sure', 'impress call appointment sure come', 'impress call appointment sure come mean', 'impress call appointment sure come mean lot', 'call', 'call appointment', 'call appointment sure', 'call appointment sure come', 'call appointment sure come mean', 'call appointment sure come mean lot', 'appointment', 'appointment sure', 'appointment sure come', 'appointment sure come mean', 'appointment sure come mean lot', 'sure', 'sure come', 'sure come mean', 'sure come mean lot', 'come', 'come mean', 'come mean lot', 'mean', 'mean lot', 'lot']",1,0,0,0.06451612903225806
104221,I could not have asked for a better doctor for my first experience at the gynecologist.,0,not ask good experience gynecologist,"['not', 'not ask', 'not ask good', 'not ask good experience', 'not ask good experience gynecologist', 'ask', 'ask good', 'ask good experience', 'ask good experience gynecologist', 'good', 'good experience', 'good experience gynecologist', 'experience', 'experience gynecologist', 'gynecologist']",0,0,1,0.1111111111111111
178910,"After my first experience with a more serious process than cleanings and xrays, I am now impressed enough to write a review.",0,experience process clean ray impress write review,"['experience', 'experience process', 'experience process clean', 'experience process clean ray', 'experience process clean ray impress', 'experience process clean ray impress write', 'experience process clean ray impress write review', 'process', 'process clean', 'process clean ray', 'process clean ray impress', 'process clean ray impress write', 'process clean ray impress write review', 'clean', 'clean ray', 'clean ray impress', 'clean ray impress write', 'clean ray impress write review', 'ray', 'ray impress', 'ray impress write', 'ray impress write review', 'impress', 'impress write', 'impress write review', 'write', 'write review', 'review']",1,0,0,0.06451612903225806
144978,"If you need a good gynecologist, then you need to go there :)",0,need good gynecologist need,"['need', 'need good', 'need good gynecologist', 'need good gynecologist need', 'good', 'good gynecologist', 'good gynecologist need', 'gynecologist', 'gynecologist need', 'need']",0,0,1,0.15384615384615385
154432,after a few years I can say I'm not even that impressed with the lipo suction results..,1,not impress lip suction result,"['not', 'not impress', 'not impress lip', 'not impress lip suction', 'not impress lip suction result', 'impress', 'impress lip', 'impress lip suction', 'impress lip suction result', 'lip', 'lip suction', 'lip suction result', 'suction', 'suction result', 'result']",1,0,0,0.1111111111111111
173597,When you spend so much money you are praying for caring staff who genuinely want to help but so far not impressed.,1,spend money pray dare staff genuinely want help far not impress,"['spend', 'spend money', 'spend money pray', 'spend money pray dare', 'spend money pray dare staff', 'spend money pray dare staff genuinely', 'spend money pray dare staff genuinely want', 'spend money pray dare staff genuinely want help', 'spend money pray dare staff genuinely want help far', 'spend money pray dare staff genuinely want help far not', 'spend money pray dare staff genuinely want help far not impress', 'money', 'money pray', 'money pray dare', 'money pray dare staff', 'money pray dare staff genuinely', 'money pray dare staff genuinely want', 'money pray dare staff genuinely want help', 'money pray dare staff genuinely want help far', 'money pray dare staff genuinely want help far not', 'money pray dare staff genuinely want help far not impress', 'pray', 'pray dare', 'pray dare staff', 'pray dare staff genuinely', 'pray dare staff genuinely want', 'pray dare staff genuinely want help', 'pray dare staff genuinely want help far', 'pray dare staff genuinely want help far not', 'pray dare staff genuinely want help far not impress', 'dare', 'dare staff', 'dare staff genuinely', 'dare staff genuinely want', 'dare staff genuinely want help', 'dare staff genuinely want help far', 'dare staff genuinely want help far not', 'dare staff genuinely want help far not impress', 'staff', 'staff genuinely', 'staff genuinely want', 'staff genuinely want help', 'staff genuinely want help far', 'staff genuinely want help far not', 'staff genuinely want help far not impress', 'genuinely', 'genuinely want', 'genuinely want help', 'genuinely want help far', 'genuinely want help far not', 'genuinely want help far not impress', 'want', 'want help', 'want help far', 'want help far not', 'want help far not impress', 'help', 'help far', 'help far not', 'help far not impress', 'far', 'far not', 'far not impress', 'not', 'not impress', 'impress']",1,0,0,0.028985507246376812
77343,I was impressed with the TWH back then as I was now.,0,impress,['impress'],1,0,0,0.5
61663,Everything impressed me,0,impress,['impress'],1,0,0,0.5
123013,I?ve been coming here for about 6 months now and am impressed by all of the practitioners I?ve seen.,0,come impress practitioner see,"['come', 'come impress', 'come impress practitioner', 'come impress practitioner see', 'impress', 'impress practitioner', 'impress practitioner see', 'practitioner', 'practitioner see', 'see']",1,0,0,0.15384615384615385
100272,I was really impressed with everything and I look forward to my following appointments.,0,impress look forward follow appointment,"['impress', 'impress look', 'impress look forward', 'impress look forward follow', 'impress look forward follow appointment', 'look', 'look forward', 'look forward follow', 'look forward follow appointment', 'forward', 'forward follow', 'forward follow appointment', 'follow', 'follow appointment', 'appointment']",1,0,0,0.1111111111111111
94328,"and his work is off the charts, I am beyond impressed!",0,work chart impress,"['work', 'work chart', 'work chart impress', 'chart', 'chart impress', 'impress']",1,0,0,0.2222222222222222
113762,I leave very impressed.,0,leave impress,"['leave', 'leave impress', 'impress']",1,0,0,0.3333333333333333
147079,I was impressed at how the office has adapted and made sure that no two patients interact with each other.,0,impress office adapt sure no patient interact,"['impress', 'impress office', 'impress office adapt', 'impress office adapt sure', 'impress office adapt sure no', 'impress office adapt sure no patient', 'impress office adapt sure no patient interact', 'office', 'office adapt', 'office adapt sure', 'office adapt sure no', 'office adapt sure no patient', 'office adapt sure no patient interact', 'adapt', 'adapt sure', 'adapt sure no', 'adapt sure no patient', 'adapt sure no patient interact', 'sure', 'sure no', 'sure no patient', 'sure no patient interact', 'no', 'no patient', 'no patient interact', 'patient', 'patient interact', 'interact']",1,0,0,0.06451612903225806
124735,This was my first time at this practice and I was extremely impressed with Dr. Higgins and her staff.,0,time practice extremely impress staff,"['time', 'time practice', 'time practice extremely', 'time practice extremely impress', 'time practice extremely impress staff', 'practice', 'practice extremely', 'practice extremely impress', 'practice extremely impress staff', 'extremely', 'extremely impress', 'extremely impress staff', 'impress', 'impress staff', 'staff']",1,0,0,0.1111111111111111
117441,Really impressed with the staff and Dr. Sarosy.,0,impress staff arise,"['impress', 'impress staff', 'impress staff arise', 'staff', 'staff arise', 'arise']",1,0,0,0.2222222222222222
133724,"From a directors/administrative point of view, I was impressed with the friendliness of the staff.",0,directorsadministrative point view impress friendliness staff,"['directorsadministrative', 'directorsadministrative point', 'directorsadministrative point view', 'directorsadministrative point view impress', 'directorsadministrative point view impress friendliness', 'directorsadministrative point view impress friendliness staff', 'point', 'point view', 'point view impress', 'point view impress friendliness', 'point view impress friendliness staff', 'view', 'view impress', 'view impress friendliness', 'view impress friendliness staff', 'impress', 'impress friendliness', 'impress friendliness staff', 'friendliness', 'friendliness staff', 'staff']",1,0,0,0.08333333333333333
76241,"He drew up a plan, and I was so impressed with him then,",0,draw plan impress,"['draw', 'draw plan', 'draw plan impress', 'plan', 'plan impress', 'impress']",1,0,0,0.2222222222222222
153504,I was so impressed when I fist met Katie at Illuminate.,0,impress fist meet katie illuminate,"['impress', 'impress fist', 'impress fist meet', 'impress fist meet katie', 'impress fist meet katie illuminate', 'fist', 'fist meet', 'fist meet katie', 'fist meet katie illuminate', 'meet', 'meet katie', 'meet katie illuminate', 'katie', 'katie illuminate', 'illuminate']",1,0,0,0.1111111111111111
165738,I met with Dr. Basa via Zoom for my initial consult and was very impressed.,0,meet room initial consult impress,"['meet', 'meet room', 'meet room initial', 'meet room initial consult', 'meet room initial consult impress', 'room', 'room initial', 'room initial consult', 'room initial consult impress', 'initial', 'initial consult', 'initial consult impress', 'consult', 'consult impress', 'impress']",1,0,0,0.1111111111111111
131086,I was so impressed by your immediate response to my call and texts - Thank you!,0,impress immediate response text thank,"['impress', 'impress immediate', 'impress immediate response', 'impress immediate response text', 'impress immediate response text thank', 'immediate', 'immediate response', 'immediate response text', 'immediate response text thank', 'response', 'response text', 'response text thank', 'text', 'text thank', 'thank']",1,0,0,0.1111111111111111
141996,I came into Dr. Roberto Garcias office for a rhinoplasty consultation and was very impressed with his knowledge and overall demeanor at the appointment.,0,come robert garcias office nose job consultation impress cognition overall demeanor appointment,"['come', 'come robert', 'come robert garcias', 'come robert garcias office', 'come robert garcias office nose', 'come robert garcias office nose job', 'come robert garcias office nose job consultation', 'come robert garcias office nose job consultation impress', 'come robert garcias office nose job consultation impress cognition', 'come robert garcias office nose job consultation impress cognition overall', 'come robert garcias office nose job consultation impress cognition overall demeanor', 'come robert garcias office nose job consultation impress cognition overall demeanor appointment', 'robert', 'robert garcias', 'robert garcias office', 'robert garcias office nose', 'robert garcias office nose job', 'robert garcias office nose job consultation', 'robert garcias office nose job consultation impress', 'robert garcias office nose job consultation impress cognition', 'robert garcias office nose job consultation impress cognition overall', 'robert garcias office nose job consultation impress cognition overall demeanor', 'robert garcias office nose job consultation impress cognition overall demeanor appointment', 'garcias', 'garcias office', 'garcias office nose', 'garcias office nose job', 'garcias office nose job consultation', 'garcias office nose job consultation impress', 'garcias office nose job consultation impress cognition', 'garcias office nose job consultation impress cognition overall', 'garcias office nose job consultation impress cognition overall demeanor', 'garcias office nose job consultation impress cognition overall demeanor appointment', 'office', 'office nose', 'office nose job', 'office nose job consultation', 'office nose job consultation impress', 'office nose job consultation impress cognition', 'office nose job consultation impress cognition overall', 'office nose job consultation impress cognition overall demeanor', 'office nose job consultation impress cognition overall demeanor appointment', 'nose', 'nose job', 'nose job consultation', 'nose job consultation impress', 'nose job consultation impress cognition', 'nose job consultation impress cognition overall', 'nose job consultation impress cognition overall demeanor', 'nose job consultation impress cognition overall demeanor appointment', 'job', 'job consultation', 'job consultation impress', 'job consultation impress cognition', 'job consultation impress cognition overall', 'job consultation impress cognition overall demeanor', 'job consultation impress cognition overall demeanor appointment', 'consultation', 'consultation impress', 'consultation impress cognition', 'consultation impress cognition overall', 'consultation impress cognition overall demeanor', 'consultation impress cognition overall demeanor appointment', 'impress', 'impress cognition', 'impress cognition overall', 'impress cognition overall demeanor', 'impress cognition overall demeanor appointment', 'cognition', 'cognition overall', 'cognition overall demeanor', 'cognition overall demeanor appointment', 'overall', 'overall demeanor', 'overall demeanor appointment', 'demeanor', 'demeanor appointment', 'appointment']",1,0,0,0.024691358024691357
139434,"Very impressed so far, with the way the visit flowed so smoothly.",0,impress far way visit flow smoothly,"['impress', 'impress far', 'impress far way', 'impress far way visit', 'impress far way visit flow', 'impress far way visit flow smoothly', 'far', 'far way', 'far way visit', 'far way visit flow', 'far way visit flow smoothly', 'way', 'way visit', 'way visit flow', 'way visit flow smoothly', 'visit', 'visit flow', 'visit flow smoothly', 'flow', 'flow smoothly', 'smoothly']",1,0,0,0.08333333333333333
158334,I really trusted that it would turn out well but i was beyond impressed with the results.,0,trust turn impress result,"['trust', 'trust turn', 'trust turn impress', 'trust turn impress result', 'turn', 'turn impress', 'turn impress result', 'impress', 'impress result', 'result']",1,0,0,0.15384615384615385
182093,If you're looking for a new gynecologist don't look any further you won't regret it he's very knowledgeable,0,look new gynecologist look wo regret knowledgeable,"['look', 'look new', 'look new gynecologist', 'look new gynecologist look', 'look new gynecologist look wo', 'look new gynecologist look wo regret', 'look new gynecologist look wo regret knowledgeable', 'new', 'new gynecologist', 'new gynecologist look', 'new gynecologist look wo', 'new gynecologist look wo regret', 'new gynecologist look wo regret knowledgeable', 'gynecologist', 'gynecologist look', 'gynecologist look wo', 'gynecologist look wo regret', 'gynecologist look wo regret knowledgeable', 'look', 'look wo', 'look wo regret', 'look wo regret knowledgeable', 'wo', 'wo regret', 'wo regret knowledgeable', 'regret', 'regret knowledgeable', 'knowledgeable']",0,0,1,0.06451612903225806
