commentId,comment,classification,comment_processed,word_phrase_list,employee,employee show,show,confidence,concern,concern inform,inform,detail,similarity_score
94876,"He is an excellent communicator, and is able to address the issue and our concerns with care",0,excellent communication able address issue concern care,"['excellent', 'excellent communication', 'excellent communication able', 'excellent communication able address', 'excellent communication able address issue', 'excellent communication able address issue concern', 'excellent communication able address issue concern care', 'communication', 'communication able', 'communication able address', 'communication able address issue', 'communication able address issue concern', 'communication able address issue concern care', 'able', 'able address', 'able address issue', 'able address issue concern', 'able address issue concern care', 'address', 'address issue', 'address issue concern', 'address issue concern care', 'issue', 'issue concern', 'issue concern care', 'concern', 'concern care', 'care']",0,0,0,0,1,0,0,0,0.04081632653061224
98695,Prior to the surgery he met me and my husband and did a thorough exam and explained everything in detail including any potential issues.,0,prior surgery meet husband thorough examination explain detail include potential issue,"['prior', 'prior surgery', 'prior surgery meet', 'prior surgery meet husband', 'prior surgery meet husband thorough', 'prior surgery meet husband thorough examination', 'prior surgery meet husband thorough examination explain', 'prior surgery meet husband thorough examination explain detail', 'prior surgery meet husband thorough examination explain detail include', 'prior surgery meet husband thorough examination explain detail include potential', 'prior surgery meet husband thorough examination explain detail include potential issue', 'surgery', 'surgery meet', 'surgery meet husband', 'surgery meet husband thorough', 'surgery meet husband thorough examination', 'surgery meet husband thorough examination explain', 'surgery meet husband thorough examination explain detail', 'surgery meet husband thorough examination explain detail include', 'surgery meet husband thorough examination explain detail include potential', 'surgery meet husband thorough examination explain detail include potential issue', 'meet', 'meet husband', 'meet husband thorough', 'meet husband thorough examination', 'meet husband thorough examination explain', 'meet husband thorough examination explain detail', 'meet husband thorough examination explain detail include', 'meet husband thorough examination explain detail include potential', 'meet husband thorough examination explain detail include potential issue', 'husband', 'husband thorough', 'husband thorough examination', 'husband thorough examination explain', 'husband thorough examination explain detail', 'husband thorough examination explain detail include', 'husband thorough examination explain detail include potential', 'husband thorough examination explain detail include potential issue', 'thorough', 'thorough examination', 'thorough examination explain', 'thorough examination explain detail', 'thorough examination explain detail include', 'thorough examination explain detail include potential', 'thorough examination explain detail include potential issue', 'examination', 'examination explain', 'examination explain detail', 'examination explain detail include', 'examination explain detail include potential', 'examination explain detail include potential issue', 'explain', 'explain detail', 'explain detail include', 'explain detail include potential', 'explain detail include potential issue', 'detail', 'detail include', 'detail include potential', 'detail include potential issue', 'include', 'include potential', 'include potential issue', 'potential', 'potential issue', 'issue']",0,0,0,0,0,0,0,1,0.022988505747126436
74146,Every detail of the design was discussed and created with her patient's best interest in mind.,0,detail design discuss create patient good interest mind,"['detail', 'detail design', 'detail design discuss', 'detail design discuss create', 'detail design discuss create patient', 'detail design discuss create patient good', 'detail design discuss create patient good interest', 'detail design discuss create patient good interest mind', 'design', 'design discuss', 'design discuss create', 'design discuss create patient', 'design discuss create patient good', 'design discuss create patient good interest', 'design discuss create patient good interest mind', 'discuss', 'discuss create', 'discuss create patient', 'discuss create patient good', 'discuss create patient good interest', 'discuss create patient good interest mind', 'create', 'create patient', 'create patient good', 'create patient good interest', 'create patient good interest mind', 'patient', 'patient good', 'patient good interest', 'patient good interest mind', 'good', 'good interest', 'good interest mind', 'interest', 'interest mind', 'mind']",0,0,0,0,0,0,0,1,0.03508771929824561
101513,"When I saw him to express concern, he was dismissive and uncaring.",1,see express concern dismissive approach,"['see', 'see express', 'see express concern', 'see express concern dismissive', 'see express concern dismissive approach', 'express', 'express concern', 'express concern dismissive', 'express concern dismissive approach', 'concern', 'concern dismissive', 'concern dismissive approach', 'dismissive', 'dismissive approach', 'approach']",0,0,0,0,1,0,0,0,0.05555555555555555
75739,She always informed me of what she was doing and what was coming next.,0,inform come,"['inform', 'inform come', 'come']",0,0,0,0,0,0,1,0,0.08333333333333333
66084,He is kind and assertive and he pays attention to every detail,0,kind assertion pay attention detail,"['kind', 'kind assertion', 'kind assertion pay', 'kind assertion pay attention', 'kind assertion pay attention detail', 'assertion', 'assertion pay', 'assertion pay attention', 'assertion pay attention detail', 'pay', 'pay attention', 'pay attention detail', 'attention', 'attention detail', 'detail']",0,0,0,0,0,0,0,1,0.05555555555555555
142690,I was extremely aggravated the other day when the staff failed to inform me the doc had an emergency.,1,extremely aggravate staff fail inform emergency,"['extremely', 'extremely aggravate', 'extremely aggravate staff', 'extremely aggravate staff fail', 'extremely aggravate staff fail inform', 'extremely aggravate staff fail inform emergency', 'aggravate', 'aggravate staff', 'aggravate staff fail', 'aggravate staff fail inform', 'aggravate staff fail inform emergency', 'staff', 'staff fail', 'staff fail inform', 'staff fail inform emergency', 'fail', 'fail inform', 'fail inform emergency', 'inform', 'inform emergency', 'emergency']",0,0,0,0,0,0,1,0,0.047619047619047616
151807,I left informed.,0,leave inform,"['leave', 'leave inform', 'inform']",0,0,0,0,0,0,1,0,0.08333333333333333
91880,I had great confidence in surgeon Wideroff as 2 years ago he performed an umbilical hernia operation on me with great success.,0,great confidence surgeon wideroff perform umbilical hernia operation great success,"['great', 'great confidence', 'great confidence surgeon', 'great confidence surgeon wideroff', 'great confidence surgeon wideroff perform', 'great confidence surgeon wideroff perform umbilical', 'great confidence surgeon wideroff perform umbilical hernia', 'great confidence surgeon wideroff perform umbilical hernia operation', 'great confidence surgeon wideroff perform umbilical hernia operation great', 'great confidence surgeon wideroff perform umbilical hernia operation great success', 'confidence', 'confidence surgeon', 'confidence surgeon wideroff', 'confidence surgeon wideroff perform', 'confidence surgeon wideroff perform umbilical', 'confidence surgeon wideroff perform umbilical hernia', 'confidence surgeon wideroff perform umbilical hernia operation', 'confidence surgeon wideroff perform umbilical hernia operation great', 'confidence surgeon wideroff perform umbilical hernia operation great success', 'surgeon', 'surgeon wideroff', 'surgeon wideroff perform', 'surgeon wideroff perform umbilical', 'surgeon wideroff perform umbilical hernia', 'surgeon wideroff perform umbilical hernia operation', 'surgeon wideroff perform umbilical hernia operation great', 'surgeon wideroff perform umbilical hernia operation great success', 'wideroff', 'wideroff perform', 'wideroff perform umbilical', 'wideroff perform umbilical hernia', 'wideroff perform umbilical hernia operation', 'wideroff perform umbilical hernia operation great', 'wideroff perform umbilical hernia operation great success', 'perform', 'perform umbilical', 'perform umbilical hernia', 'perform umbilical hernia operation', 'perform umbilical hernia operation great', 'perform umbilical hernia operation great success', 'umbilical', 'umbilical hernia', 'umbilical hernia operation', 'umbilical hernia operation great', 'umbilical hernia operation great success', 'hernia', 'hernia operation', 'hernia operation great', 'hernia operation great success', 'operation', 'operation great', 'operation great success', 'great', 'great success', 'success']",0,0,0,1,0,0,0,0,0.02631578947368421
124222,"Please look into these positive reviews folks, they are made by current employees and personal friends of the doctors.",1,look positive review folk current employee personal friend doctor,"['look', 'look positive', 'look positive review', 'look positive review folk', 'look positive review folk current', 'look positive review folk current employee', 'look positive review folk current employee personal', 'look positive review folk current employee personal friend', 'look positive review folk current employee personal friend doctor', 'positive', 'positive review', 'positive review folk', 'positive review folk current', 'positive review folk current employee', 'positive review folk current employee personal', 'positive review folk current employee personal friend', 'positive review folk current employee personal friend doctor', 'review', 'review folk', 'review folk current', 'review folk current employee', 'review folk current employee personal', 'review folk current employee personal friend', 'review folk current employee personal friend doctor', 'folk', 'folk current', 'folk current employee', 'folk current employee personal', 'folk current employee personal friend', 'folk current employee personal friend doctor', 'current', 'current employee', 'current employee personal', 'current employee personal friend', 'current employee personal friend doctor', 'employee', 'employee personal', 'employee personal friend', 'employee personal friend doctor', 'personal', 'personal friend', 'personal friend doctor', 'friend', 'friend doctor', 'doctor']",1,0,0,0,0,0,0,0,0.030303030303030304
162963,I called several times to speak to Angela concerning this matter.,1,call time speak angela concern matter,"['call', 'call time', 'call time speak', 'call time speak angela', 'call time speak angela concern', 'call time speak angela concern matter', 'time', 'time speak', 'time speak angela', 'time speak angela concern', 'time speak angela concern matter', 'speak', 'speak angela', 'speak angela concern', 'speak angela concern matter', 'angela', 'angela concern', 'angela concern matter', 'concern', 'concern matter', 'matter']",0,0,0,0,1,0,0,0,0.047619047619047616
134766,I have a new form of confidence after the surgery and do not regret a single thing.,0,new form confidence surgery not regret single thing,"['new', 'new form', 'new form confidence', 'new form confidence surgery', 'new form confidence surgery not', 'new form confidence surgery not regret', 'new form confidence surgery not regret single', 'new form confidence surgery not regret single thing', 'form', 'form confidence', 'form confidence surgery', 'form confidence surgery not', 'form confidence surgery not regret', 'form confidence surgery not regret single', 'form confidence surgery not regret single thing', 'confidence', 'confidence surgery', 'confidence surgery not', 'confidence surgery not regret', 'confidence surgery not regret single', 'confidence surgery not regret single thing', 'surgery', 'surgery not', 'surgery not regret', 'surgery not regret single', 'surgery not regret single thing', 'not', 'not regret', 'not regret single', 'not regret single thing', 'regret', 'regret single', 'regret single thing', 'single', 'single thing', 'thing']",0,0,0,1,0,0,0,0,0.03508771929824561
63301,His concern and his understanding.,0,concern understanding,"['concern', 'concern understanding', 'understanding']",0,0,0,0,1,0,0,0,0.08333333333333333
179837,Try avoiding this clinic if you have serious health concerns.,1,try avoid clinic health concern,"['try', 'try avoid', 'try avoid clinic', 'try avoid clinic health', 'try avoid clinic health concern', 'avoid', 'avoid clinic', 'avoid clinic health', 'avoid clinic health concern', 'clinic', 'clinic health', 'clinic health concern', 'health', 'health concern', 'concern']",0,0,0,0,1,0,0,0,0.05555555555555555
117730,My microbladed brows now give me the confidence I have been lacking for so long.,0,microbladed brow confidence lacking long,"['microbladed', 'microbladed brow', 'microbladed brow confidence', 'microbladed brow confidence lacking', 'microbladed brow confidence lacking long', 'brow', 'brow confidence', 'brow confidence lacking', 'brow confidence lacking long', 'confidence', 'confidence lacking', 'confidence lacking long', 'lacking', 'lacking long', 'long']",0,0,0,1,0,0,0,0,0.05555555555555555
66085,She seems informed.,0,inform,['inform'],0,0,0,0,0,0,1,0,0.09090909090909091
150018,"In my opinion, if even at this early point your doctor refuses to listen to your concerns",1,opinion early point refuse listen concern,"['opinion', 'opinion early', 'opinion early point', 'opinion early point refuse', 'opinion early point refuse listen', 'opinion early point refuse listen concern', 'early', 'early point', 'early point refuse', 'early point refuse listen', 'early point refuse listen concern', 'point', 'point refuse', 'point refuse listen', 'point refuse listen concern', 'refuse', 'refuse listen', 'refuse listen concern', 'listen', 'listen concern', 'concern']",0,0,0,0,1,0,0,0,0.047619047619047616
90399,The doctors take the time to listen to my concerns.,0,doctor time listen concern,"['doctor', 'doctor time', 'doctor time listen', 'doctor time listen concern', 'time', 'time listen', 'time listen concern', 'listen', 'listen concern', 'concern']",0,0,0,0,1,0,0,0,0.06451612903225806
62935,"I'm delighted by his ability to listen, his care and his concern.",0,delight ability listen care concern,"['delight', 'delight ability', 'delight ability listen', 'delight ability listen care', 'delight ability listen care concern', 'ability', 'ability listen', 'ability listen care', 'ability listen care concern', 'listen', 'listen care', 'listen care concern', 'care', 'care concern', 'concern']",0,0,0,0,1,0,0,0,0.05555555555555555
128013,The original surgery was done perfectly and the followup exam showed a totally restored healthy bone replacement.,0,original surgery perfectly follow examination show wholly restore healthy bone replacement,"['original', 'original surgery', 'original surgery perfectly', 'original surgery perfectly follow', 'original surgery perfectly follow examination', 'original surgery perfectly follow examination show', 'original surgery perfectly follow examination show wholly', 'original surgery perfectly follow examination show wholly restore', 'original surgery perfectly follow examination show wholly restore healthy', 'original surgery perfectly follow examination show wholly restore healthy bone', 'original surgery perfectly follow examination show wholly restore healthy bone replacement', 'surgery', 'surgery perfectly', 'surgery perfectly follow', 'surgery perfectly follow examination', 'surgery perfectly follow examination show', 'surgery perfectly follow examination show wholly', 'surgery perfectly follow examination show wholly restore', 'surgery perfectly follow examination show wholly restore healthy', 'surgery perfectly follow examination show wholly restore healthy bone', 'surgery perfectly follow examination show wholly restore healthy bone replacement', 'perfectly', 'perfectly follow', 'perfectly follow examination', 'perfectly follow examination show', 'perfectly follow examination show wholly', 'perfectly follow examination show wholly restore', 'perfectly follow examination show wholly restore healthy', 'perfectly follow examination show wholly restore healthy bone', 'perfectly follow examination show wholly restore healthy bone replacement', 'follow', 'follow examination', 'follow examination show', 'follow examination show wholly', 'follow examination show wholly restore', 'follow examination show wholly restore healthy', 'follow examination show wholly restore healthy bone', 'follow examination show wholly restore healthy bone replacement', 'examination', 'examination show', 'examination show wholly', 'examination show wholly restore', 'examination show wholly restore healthy', 'examination show wholly restore healthy bone', 'examination show wholly restore healthy bone replacement', 'show', 'show wholly', 'show wholly restore', 'show wholly restore healthy', 'show wholly restore healthy bone', 'show wholly restore healthy bone replacement', 'wholly', 'wholly restore', 'wholly restore healthy', 'wholly restore healthy bone', 'wholly restore healthy bone replacement', 'restore', 'restore healthy', 'restore healthy bone', 'restore healthy bone replacement', 'healthy', 'healthy bone', 'healthy bone replacement', 'bone', 'bone replacement', 'replacement']",0,0,1,0,0,0,0,0,0.022988505747126436
164457,"Dr. Alexander was extremely friendly, prompt and addressed all my concerns.",0,extremely friendly prompt address concern,"['extremely', 'extremely friendly', 'extremely friendly prompt', 'extremely friendly prompt address', 'extremely friendly prompt address concern', 'friendly', 'friendly prompt', 'friendly prompt address', 'friendly prompt address concern', 'prompt', 'prompt address', 'prompt address concern', 'address', 'address concern', 'concern']",0,0,0,0,1,0,0,0,0.05555555555555555
124305,I have suffered from botox overload in the past so this just what I needed to get my confidence back.,0,suffer overcoat past need confidence,"['suffer', 'suffer overcoat', 'suffer overcoat past', 'suffer overcoat past need', 'suffer overcoat past need confidence', 'overcoat', 'overcoat past', 'overcoat past need', 'overcoat past need confidence', 'past', 'past need', 'past need confidence', 'need', 'need confidence', 'confidence']",0,0,0,1,0,0,0,0,0.05555555555555555
135163,He is professional and listen our problems clearly then explain the detailed solution and does not force to take unnecessary tests.,0,professional listen problem clearly explain detail solution not force unnecessary test,"['professional', 'professional listen', 'professional listen problem', 'professional listen problem clearly', 'professional listen problem clearly explain', 'professional listen problem clearly explain detail', 'professional listen problem clearly explain detail solution', 'professional listen problem clearly explain detail solution not', 'professional listen problem clearly explain detail solution not force', 'professional listen problem clearly explain detail solution not force unnecessary', 'professional listen problem clearly explain detail solution not force unnecessary test', 'listen', 'listen problem', 'listen problem clearly', 'listen problem clearly explain', 'listen problem clearly explain detail', 'listen problem clearly explain detail solution', 'listen problem clearly explain detail solution not', 'listen problem clearly explain detail solution not force', 'listen problem clearly explain detail solution not force unnecessary', 'listen problem clearly explain detail solution not force unnecessary test', 'problem', 'problem clearly', 'problem clearly explain', 'problem clearly explain detail', 'problem clearly explain detail solution', 'problem clearly explain detail solution not', 'problem clearly explain detail solution not force', 'problem clearly explain detail solution not force unnecessary', 'problem clearly explain detail solution not force unnecessary test', 'clearly', 'clearly explain', 'clearly explain detail', 'clearly explain detail solution', 'clearly explain detail solution not', 'clearly explain detail solution not force', 'clearly explain detail solution not force unnecessary', 'clearly explain detail solution not force unnecessary test', 'explain', 'explain detail', 'explain detail solution', 'explain detail solution not', 'explain detail solution not force', 'explain detail solution not force unnecessary', 'explain detail solution not force unnecessary test', 'detail', 'detail solution', 'detail solution not', 'detail solution not force', 'detail solution not force unnecessary', 'detail solution not force unnecessary test', 'solution', 'solution not', 'solution not force', 'solution not force unnecessary', 'solution not force unnecessary test', 'not', 'not force', 'not force unnecessary', 'not force unnecessary test', 'force', 'force unnecessary', 'force unnecessary test', 'unnecessary', 'unnecessary test', 'test']",0,0,0,0,0,0,0,1,0.022988505747126436
69391,"As a high risk pregnancy, they always have time and never minimize my concerns.",0,high risk pregnancy time minimize concern,"['high', 'high risk', 'high risk pregnancy', 'high risk pregnancy time', 'high risk pregnancy time minimize', 'high risk pregnancy time minimize concern', 'risk', 'risk pregnancy', 'risk pregnancy time', 'risk pregnancy time minimize', 'risk pregnancy time minimize concern', 'pregnancy', 'pregnancy time', 'pregnancy time minimize', 'pregnancy time minimize concern', 'time', 'time minimize', 'time minimize concern', 'minimize', 'minimize concern', 'concern']",0,0,0,0,1,0,0,0,0.047619047619047616
117013,Because of Dr. Greens overly inflated ego and confidence I will have a limp and chronic pain for the rest of my life.,1,green overlay inflate ego confidence limp chronic pain rest life,"['green', 'green overlay', 'green overlay inflate', 'green overlay inflate ego', 'green overlay inflate ego confidence', 'green overlay inflate ego confidence limp', 'green overlay inflate ego confidence limp chronic', 'green overlay inflate ego confidence limp chronic pain', 'green overlay inflate ego confidence limp chronic pain rest', 'green overlay inflate ego confidence limp chronic pain rest life', 'overlay', 'overlay inflate', 'overlay inflate ego', 'overlay inflate ego confidence', 'overlay inflate ego confidence limp', 'overlay inflate ego confidence limp chronic', 'overlay inflate ego confidence limp chronic pain', 'overlay inflate ego confidence limp chronic pain rest', 'overlay inflate ego confidence limp chronic pain rest life', 'inflate', 'inflate ego', 'inflate ego confidence', 'inflate ego confidence limp', 'inflate ego confidence limp chronic', 'inflate ego confidence limp chronic pain', 'inflate ego confidence limp chronic pain rest', 'inflate ego confidence limp chronic pain rest life', 'ego', 'ego confidence', 'ego confidence limp', 'ego confidence limp chronic', 'ego confidence limp chronic pain', 'ego confidence limp chronic pain rest', 'ego confidence limp chronic pain rest life', 'confidence', 'confidence limp', 'confidence limp chronic', 'confidence limp chronic pain', 'confidence limp chronic pain rest', 'confidence limp chronic pain rest life', 'limp', 'limp chronic', 'limp chronic pain', 'limp chronic pain rest', 'limp chronic pain rest life', 'chronic', 'chronic pain', 'chronic pain rest', 'chronic pain rest life', 'pain', 'pain rest', 'pain rest life', 'rest', 'rest life', 'life']",0,0,0,1,0,0,0,0,0.02631578947368421
161824,"For a Dr. who cares more about her employees showing up sick, than staying home is very inconsiderate of her staff and patients!",1,care employee show sick stay home considerate staff patient,"['care', 'care employee', 'care employee show', 'care employee show sick', 'care employee show sick stay', 'care employee show sick stay home', 'care employee show sick stay home considerate', 'care employee show sick stay home considerate staff', 'care employee show sick stay home considerate staff patient', 'employee', 'employee show', 'employee show sick', 'employee show sick stay', 'employee show sick stay home', 'employee show sick stay home considerate', 'employee show sick stay home considerate staff', 'employee show sick stay home considerate staff patient', 'show', 'show sick', 'show sick stay', 'show sick stay home', 'show sick stay home considerate', 'show sick stay home considerate staff', 'show sick stay home considerate staff patient', 'sick', 'sick stay', 'sick stay home', 'sick stay home considerate', 'sick stay home considerate staff', 'sick stay home considerate staff patient', 'stay', 'stay home', 'stay home considerate', 'stay home considerate staff', 'stay home considerate staff patient', 'home', 'home considerate', 'home considerate staff', 'home considerate staff patient', 'considerate', 'considerate staff', 'considerate staff patient', 'staff', 'staff patient', 'patient']",1,1,1,0,0,0,0,0,0.09090909090909091
138239,I appreciate how quickly the office staff resolved any concerns I had over insurance.,0,appreciate quickly office staff resolve concern insurance,"['appreciate', 'appreciate quickly', 'appreciate quickly office', 'appreciate quickly office staff', 'appreciate quickly office staff resolve', 'appreciate quickly office staff resolve concern', 'appreciate quickly office staff resolve concern insurance', 'quickly', 'quickly office', 'quickly office staff', 'quickly office staff resolve', 'quickly office staff resolve concern', 'quickly office staff resolve concern insurance', 'office', 'office staff', 'office staff resolve', 'office staff resolve concern', 'office staff resolve concern insurance', 'staff', 'staff resolve', 'staff resolve concern', 'staff resolve concern insurance', 'resolve', 'resolve concern', 'resolve concern insurance', 'concern', 'concern insurance', 'insurance']",0,0,0,0,1,0,0,0,0.04081632653061224
156855,"This demonstrates the lack of concern and accountability for his patients, and I am now stuck with worse vision as a result.",1,demonstrate lack concern accountability patient stick bad vision result,"['demonstrate', 'demonstrate lack', 'demonstrate lack concern', 'demonstrate lack concern accountability', 'demonstrate lack concern accountability patient', 'demonstrate lack concern accountability patient stick', 'demonstrate lack concern accountability patient stick bad', 'demonstrate lack concern accountability patient stick bad vision', 'demonstrate lack concern accountability patient stick bad vision result', 'lack', 'lack concern', 'lack concern accountability', 'lack concern accountability patient', 'lack concern accountability patient stick', 'lack concern accountability patient stick bad', 'lack concern accountability patient stick bad vision', 'lack concern accountability patient stick bad vision result', 'concern', 'concern accountability', 'concern accountability patient', 'concern accountability patient stick', 'concern accountability patient stick bad', 'concern accountability patient stick bad vision', 'concern accountability patient stick bad vision result', 'accountability', 'accountability patient', 'accountability patient stick', 'accountability patient stick bad', 'accountability patient stick bad vision', 'accountability patient stick bad vision result', 'patient', 'patient stick', 'patient stick bad', 'patient stick bad vision', 'patient stick bad vision result', 'stick', 'stick bad', 'stick bad vision', 'stick bad vision result', 'bad', 'bad vision', 'bad vision result', 'vision', 'vision result', 'result']",0,0,0,0,1,0,0,0,0.030303030303030304
124863,I can't tell you how detailed and thorough Dr. Hilinski was from the very beginning!,0,tell detail thorough zhilinski begin,"['tell', 'tell detail', 'tell detail thorough', 'tell detail thorough zhilinski', 'tell detail thorough zhilinski begin', 'detail', 'detail thorough', 'detail thorough zhilinski', 'detail thorough zhilinski begin', 'thorough', 'thorough zhilinski', 'thorough zhilinski begin', 'zhilinski', 'zhilinski begin', 'begin']",0,0,0,0,0,0,0,1,0.05555555555555555
124540,I was surprised Dr. Lichtenstein even remembered details about my teeth that I even forgot!,0,surprise lichtenstein remember detail tooth forget,"['surprise', 'surprise lichtenstein', 'surprise lichtenstein remember', 'surprise lichtenstein remember detail', 'surprise lichtenstein remember detail tooth', 'surprise lichtenstein remember detail tooth forget', 'lichtenstein', 'lichtenstein remember', 'lichtenstein remember detail', 'lichtenstein remember detail tooth', 'lichtenstein remember detail tooth forget', 'remember', 'remember detail', 'remember detail tooth', 'remember detail tooth forget', 'detail', 'detail tooth', 'detail tooth forget', 'tooth', 'tooth forget', 'forget']",0,0,0,0,0,0,0,1,0.047619047619047616
160277,I informed them again I skip canceled all pre-schedule appointments and will no longer be doing business with his dentist.,1,inform skin cancel preschedule appointment no long business dentist,"['inform', 'inform skin', 'inform skin cancel', 'inform skin cancel preschedule', 'inform skin cancel preschedule appointment', 'inform skin cancel preschedule appointment no', 'inform skin cancel preschedule appointment no long', 'inform skin cancel preschedule appointment no long business', 'inform skin cancel preschedule appointment no long business dentist', 'skin', 'skin cancel', 'skin cancel preschedule', 'skin cancel preschedule appointment', 'skin cancel preschedule appointment no', 'skin cancel preschedule appointment no long', 'skin cancel preschedule appointment no long business', 'skin cancel preschedule appointment no long business dentist', 'cancel', 'cancel preschedule', 'cancel preschedule appointment', 'cancel preschedule appointment no', 'cancel preschedule appointment no long', 'cancel preschedule appointment no long business', 'cancel preschedule appointment no long business dentist', 'preschedule', 'preschedule appointment', 'preschedule appointment no', 'preschedule appointment no long', 'preschedule appointment no long business', 'preschedule appointment no long business dentist', 'appointment', 'appointment no', 'appointment no long', 'appointment no long business', 'appointment no long business dentist', 'no', 'no long', 'no long business', 'no long business dentist', 'long', 'long business', 'long business dentist', 'business', 'business dentist', 'dentist']",0,0,0,0,0,0,1,0,0.030303030303030304
190854,Absence of honesty is concerning and reporting is inaccurate.,1,absence honesty concern report inaccurate,"['absence', 'absence honesty', 'absence honesty concern', 'absence honesty concern report', 'absence honesty concern report inaccurate', 'honesty', 'honesty concern', 'honesty concern report', 'honesty concern report inaccurate', 'concern', 'concern report', 'concern report inaccurate', 'report', 'report inaccurate', 'inaccurate']",0,0,0,0,1,0,0,0,0.05555555555555555
150811,His office is so patient and understanding and provides all of the medical details needed to make a good decision with ones health.,0,office patient understanding provide medical detail need good decision one health,"['office', 'office patient', 'office patient understanding', 'office patient understanding provide', 'office patient understanding provide medical', 'office patient understanding provide medical detail', 'office patient understanding provide medical detail need', 'office patient understanding provide medical detail need good', 'office patient understanding provide medical detail need good decision', 'office patient understanding provide medical detail need good decision one', 'office patient understanding provide medical detail need good decision one health', 'patient', 'patient understanding', 'patient understanding provide', 'patient understanding provide medical', 'patient understanding provide medical detail', 'patient understanding provide medical detail need', 'patient understanding provide medical detail need good', 'patient understanding provide medical detail need good decision', 'patient understanding provide medical detail need good decision one', 'patient understanding provide medical detail need good decision one health', 'understanding', 'understanding provide', 'understanding provide medical', 'understanding provide medical detail', 'understanding provide medical detail need', 'understanding provide medical detail need good', 'understanding provide medical detail need good decision', 'understanding provide medical detail need good decision one', 'understanding provide medical detail need good decision one health', 'provide', 'provide medical', 'provide medical detail', 'provide medical detail need', 'provide medical detail need good', 'provide medical detail need good decision', 'provide medical detail need good decision one', 'provide medical detail need good decision one health', 'medical', 'medical detail', 'medical detail need', 'medical detail need good', 'medical detail need good decision', 'medical detail need good decision one', 'medical detail need good decision one health', 'detail', 'detail need', 'detail need good', 'detail need good decision', 'detail need good decision one', 'detail need good decision one health', 'need', 'need good', 'need good decision', 'need good decision one', 'need good decision one health', 'good', 'good decision', 'good decision one', 'good decision one health', 'decision', 'decision one', 'decision one health', 'one', 'one health', 'health']",0,0,0,0,0,0,0,1,0.022988505747126436
190663,My concerns were acknowledged.,0,concern acknowledge,"['concern', 'concern acknowledge', 'acknowledge']",0,0,0,0,1,0,0,0,0.08333333333333333
167900,"I had not gone to consultations with any other surgeon, he was my first and I had complete confidence in him after meeting him.",0,not go consultation surgeon complete confidence meet,"['not', 'not go', 'not go consultation', 'not go consultation surgeon', 'not go consultation surgeon complete', 'not go consultation surgeon complete confidence', 'not go consultation surgeon complete confidence meet', 'go', 'go consultation', 'go consultation surgeon', 'go consultation surgeon complete', 'go consultation surgeon complete confidence', 'go consultation surgeon complete confidence meet', 'consultation', 'consultation surgeon', 'consultation surgeon complete', 'consultation surgeon complete confidence', 'consultation surgeon complete confidence meet', 'surgeon', 'surgeon complete', 'surgeon complete confidence', 'surgeon complete confidence meet', 'complete', 'complete confidence', 'complete confidence meet', 'confidence', 'confidence meet', 'meet']",0,0,0,1,0,0,0,0,0.04081632653061224
65574,She was warm and responsive to my concerns,0,warm responsive concern,"['warm', 'warm responsive', 'warm responsive concern', 'responsive', 'responsive concern', 'concern']",0,0,0,0,1,0,0,0,0.07407407407407407
191010,"There are three employees who will greet youbehind the desk, however, they are",1,employee greet youbehind desk,"['employee', 'employee greet', 'employee greet youbehind', 'employee greet youbehind desk', 'greet', 'greet youbehind', 'greet youbehind desk', 'youbehind', 'youbehind desk', 'desk']",1,0,0,0,0,0,0,0,0.06451612903225806
139185,and a professionalism that gave me immediate confidence that I was being heard and that a solution would/could happen.,0,professionalism give immediate confidence hear solution wouldcould happen,"['professionalism', 'professionalism give', 'professionalism give immediate', 'professionalism give immediate confidence', 'professionalism give immediate confidence hear', 'professionalism give immediate confidence hear solution', 'professionalism give immediate confidence hear solution wouldcould', 'professionalism give immediate confidence hear solution wouldcould happen', 'give', 'give immediate', 'give immediate confidence', 'give immediate confidence hear', 'give immediate confidence hear solution', 'give immediate confidence hear solution wouldcould', 'give immediate confidence hear solution wouldcould happen', 'immediate', 'immediate confidence', 'immediate confidence hear', 'immediate confidence hear solution', 'immediate confidence hear solution wouldcould', 'immediate confidence hear solution wouldcould happen', 'confidence', 'confidence hear', 'confidence hear solution', 'confidence hear solution wouldcould', 'confidence hear solution wouldcould happen', 'hear', 'hear solution', 'hear solution wouldcould', 'hear solution wouldcould happen', 'solution', 'solution wouldcould', 'solution wouldcould happen', 'wouldcould', 'wouldcould happen', 'happen']",0,0,0,1,0,0,0,0,0.03508771929824561
