commentId,comment,classification,comment_processed,word_phrase_list,ill,remove,remove review,review,sign,agreement,pay,similarity_score
124771,She made me pay up front over the phone after being a patient in good standing  for four years.,1,pay phone patient good stand,"['pay', 'pay phone', 'pay phone patient', 'pay phone patient good', 'pay phone patient good stand', 'phone', 'phone patient', 'phone patient good', 'phone patient good stand', 'patient', 'patient good', 'patient good stand', 'good', 'good stand', 'stand']",0,0,0,0,0,0,1,0.09090909090909091
105890,"I'm writing my review for Cameron Vessey, aesthetician.",0,m write review cameron vessel esthetician,"['m', 'm write', 'm write review', 'm write review cameron', 'm write review cameron vessel', 'm write review cameron vessel esthetician', 'write', 'write review', 'write review cameron', 'write review cameron vessel', 'write review cameron vessel esthetician', 'review', 'review cameron', 'review cameron vessel', 'review cameron vessel esthetician', 'cameron', 'cameron vessel', 'cameron vessel esthetician', 'vessel', 'vessel esthetician', 'esthetician']",0,0,0,1,0,0,0,0.09090909090909091
85635,I had a growth removed from the middle of my chin by a different plastic surgeon and it turned into a nightmare,1,growth remove middle chin different plastic surgeon turn nightmare,"['growth', 'growth remove', 'growth remove middle', 'growth remove middle chin', 'growth remove middle chin different', 'growth remove middle chin different plastic', 'growth remove middle chin different plastic surgeon', 'growth remove middle chin different plastic surgeon turn', 'growth remove middle chin different plastic surgeon turn nightmare', 'remove', 'remove middle', 'remove middle chin', 'remove middle chin different', 'remove middle chin different plastic', 'remove middle chin different plastic surgeon', 'remove middle chin different plastic surgeon turn', 'remove middle chin different plastic surgeon turn nightmare', 'middle', 'middle chin', 'middle chin different', 'middle chin different plastic', 'middle chin different plastic surgeon', 'middle chin different plastic surgeon turn', 'middle chin different plastic surgeon turn nightmare', 'chin', 'chin different', 'chin different plastic', 'chin different plastic surgeon', 'chin different plastic surgeon turn', 'chin different plastic surgeon turn nightmare', 'different', 'different plastic', 'different plastic surgeon', 'different plastic surgeon turn', 'different plastic surgeon turn nightmare', 'plastic', 'plastic surgeon', 'plastic surgeon turn', 'plastic surgeon turn nightmare', 'surgeon', 'surgeon turn', 'surgeon turn nightmare', 'turn', 'turn nightmare', 'nightmare']",0,1,0,0,0,0,0,0.09090909090909091
161848,"and I said no I don't think I'll be back, she simply said ok thank you.",1,say think ill simply say ok thank,"['say', 'say think', 'say think ill', 'say think ill simply', 'say think ill simply say', 'say think ill simply say ok', 'say think ill simply say ok thank', 'think', 'think ill', 'think ill simply', 'think ill simply say', 'think ill simply say ok', 'think ill simply say ok thank', 'ill', 'ill simply', 'ill simply say', 'ill simply say ok', 'ill simply say ok thank', 'simply', 'simply say', 'simply say ok', 'simply say ok thank', 'say', 'say ok', 'say ok thank', 'ok', 'ok thank', 'thank']",1,0,0,0,0,0,0,0.09090909090909091
129512,"I was told everything looked great, which I didn't agree but ok I'll go with it.",1,tell look great agree ok ill,"['tell', 'tell look', 'tell look great', 'tell look great agree', 'tell look great agree ok', 'tell look great agree ok ill', 'look', 'look great', 'look great agree', 'look great agree ok', 'look great agree ok ill', 'great', 'great agree', 'great agree ok', 'great agree ok ill', 'agree', 'agree ok', 'agree ok ill', 'ok', 'ok ill', 'ill']",1,0,0,0,0,0,0,0.09090909090909091
89550,Karen in billing works with you as well to help get your bill paid.,0,aren fill work help bill pay,"['aren', 'aren fill', 'aren fill work', 'aren fill work help', 'aren fill work help bill', 'aren fill work help bill pay', 'fill', 'fill work', 'fill work help', 'fill work help bill', 'fill work help bill pay', 'work', 'work help', 'work help bill', 'work help bill pay', 'help', 'help bill', 'help bill pay', 'bill', 'bill pay', 'pay']",0,0,0,0,0,0,1,0.09090909090909091
156708,and a true human being and very rare to come by?PLEASE PAY ATTENTION?,0,true human rare come pay attention,"['true', 'true human', 'true human rare', 'true human rare come', 'true human rare come pay', 'true human rare come pay attention', 'human', 'human rare', 'human rare come', 'human rare come pay', 'human rare come pay attention', 'rare', 'rare come', 'rare come pay', 'rare come pay attention', 'come', 'come pay', 'come pay attention', 'pay', 'pay attention', 'attention']",0,0,0,0,0,0,1,0.09090909090909091
168167,I wanted to share with him about WHY I gave the review and if HE could maybe help me resolve some of the things.,1,want share give review possibly help resolve thing,"['want', 'want share', 'want share give', 'want share give review', 'want share give review possibly', 'want share give review possibly help', 'want share give review possibly help resolve', 'want share give review possibly help resolve thing', 'share', 'share give', 'share give review', 'share give review possibly', 'share give review possibly help', 'share give review possibly help resolve', 'share give review possibly help resolve thing', 'give', 'give review', 'give review possibly', 'give review possibly help', 'give review possibly help resolve', 'give review possibly help resolve thing', 'review', 'review possibly', 'review possibly help', 'review possibly help resolve', 'review possibly help resolve thing', 'possibly', 'possibly help', 'possibly help resolve', 'possibly help resolve thing', 'help', 'help resolve', 'help resolve thing', 'resolve', 'resolve thing', 'thing']",0,0,0,1,0,0,0,0.09090909090909091
176248,I realized this immediately since I couldn't pick my nose after the cast was removed (finger physically can't fit in nostrils anymore).,1,realize immediately pick nose cast remove finger physically fit nostril anymore,"['realize', 'realize immediately', 'realize immediately pick', 'realize immediately pick nose', 'realize immediately pick nose cast', 'realize immediately pick nose cast remove', 'realize immediately pick nose cast remove finger', 'realize immediately pick nose cast remove finger physically', 'realize immediately pick nose cast remove finger physically fit', 'realize immediately pick nose cast remove finger physically fit nostril', 'realize immediately pick nose cast remove finger physically fit nostril anymore', 'immediately', 'immediately pick', 'immediately pick nose', 'immediately pick nose cast', 'immediately pick nose cast remove', 'immediately pick nose cast remove finger', 'immediately pick nose cast remove finger physically', 'immediately pick nose cast remove finger physically fit', 'immediately pick nose cast remove finger physically fit nostril', 'immediately pick nose cast remove finger physically fit nostril anymore', 'pick', 'pick nose', 'pick nose cast', 'pick nose cast remove', 'pick nose cast remove finger', 'pick nose cast remove finger physically', 'pick nose cast remove finger physically fit', 'pick nose cast remove finger physically fit nostril', 'pick nose cast remove finger physically fit nostril anymore', 'nose', 'nose cast', 'nose cast remove', 'nose cast remove finger', 'nose cast remove finger physically', 'nose cast remove finger physically fit', 'nose cast remove finger physically fit nostril', 'nose cast remove finger physically fit nostril anymore', 'cast', 'cast remove', 'cast remove finger', 'cast remove finger physically', 'cast remove finger physically fit', 'cast remove finger physically fit nostril', 'cast remove finger physically fit nostril anymore', 'remove', 'remove finger', 'remove finger physically', 'remove finger physically fit', 'remove finger physically fit nostril', 'remove finger physically fit nostril anymore', 'finger', 'finger physically', 'finger physically fit', 'finger physically fit nostril', 'finger physically fit nostril anymore', 'physically', 'physically fit', 'physically fit nostril', 'physically fit nostril anymore', 'fit', 'fit nostril', 'fit nostril anymore', 'nostril', 'nostril anymore', 'anymore']",0,1,0,0,0,0,0,0.09090909090909091
185933,A week after surgery for removing stitches he did not even bother to see me.,1,surgery remove stitch bother,"['surgery', 'surgery remove', 'surgery remove stitch', 'surgery remove stitch bother', 'remove', 'remove stitch', 'remove stitch bother', 'stitch', 'stitch bother', 'bother']",0,1,0,0,0,0,0,0.09090909090909091
133900,The day after my procedure when I went to have the wrap removed he said he had some difficulties with placing the chin implant,1,procedure go wrap remove say difficulty place chin plant,"['procedure', 'procedure go', 'procedure go wrap', 'procedure go wrap remove', 'procedure go wrap remove say', 'procedure go wrap remove say difficulty', 'procedure go wrap remove say difficulty place', 'procedure go wrap remove say difficulty place chin', 'procedure go wrap remove say difficulty place chin plant', 'go', 'go wrap', 'go wrap remove', 'go wrap remove say', 'go wrap remove say difficulty', 'go wrap remove say difficulty place', 'go wrap remove say difficulty place chin', 'go wrap remove say difficulty place chin plant', 'wrap', 'wrap remove', 'wrap remove say', 'wrap remove say difficulty', 'wrap remove say difficulty place', 'wrap remove say difficulty place chin', 'wrap remove say difficulty place chin plant', 'remove', 'remove say', 'remove say difficulty', 'remove say difficulty place', 'remove say difficulty place chin', 'remove say difficulty place chin plant', 'say', 'say difficulty', 'say difficulty place', 'say difficulty place chin', 'say difficulty place chin plant', 'difficulty', 'difficulty place', 'difficulty place chin', 'difficulty place chin plant', 'place', 'place chin', 'place chin plant', 'chin', 'chin plant', 'plant']",0,1,0,0,0,0,0,0.09090909090909091
180883,I am writing this review as I finish a run on the trail where,0,write review finish run trail,"['write', 'write review', 'write review finish', 'write review finish run', 'write review finish run trail', 'review', 'review finish', 'review finish run', 'review finish run trail', 'finish', 'finish run', 'finish run trail', 'run', 'run trail', 'trail']",0,0,0,1,0,0,0,0.09090909090909091
109248,he paid a visit to me the next day to see how I felt,0,pay visit feel,"['pay', 'pay visit', 'pay visit feel', 'visit', 'visit feel', 'feel']",0,0,0,0,0,0,1,0.09090909090909091
122015,It's been 29 days from my last review and from any contact with the practice!,1,review contact practice,"['review', 'review contact', 'review contact practice', 'contact', 'contact practice', 'practice']",0,0,0,1,0,0,0,0.09090909090909091
182044,I have waited until today to write this review because I wanted to give Dr. Ching a chance to redeem himself.,1,wait write review want dr thing chance redeem,"['wait', 'wait write', 'wait write review', 'wait write review want', 'wait write review want dr', 'wait write review want dr thing', 'wait write review want dr thing chance', 'wait write review want dr thing chance redeem', 'write', 'write review', 'write review want', 'write review want dr', 'write review want dr thing', 'write review want dr thing chance', 'write review want dr thing chance redeem', 'review', 'review want', 'review want dr', 'review want dr thing', 'review want dr thing chance', 'review want dr thing chance redeem', 'want', 'want dr', 'want dr thing', 'want dr thing chance', 'want dr thing chance redeem', 'dr', 'dr thing', 'dr thing chance', 'dr thing chance redeem', 'thing', 'thing chance', 'thing chance redeem', 'chance', 'chance redeem', 'redeem']",0,0,0,1,0,0,0,0.09090909090909091
178711,I paid over 7k for a mistake I have two live with until I can afford to get it fixed.,1,pay k mistake live afford fix,"['pay', 'pay k', 'pay k mistake', 'pay k mistake live', 'pay k mistake live afford', 'pay k mistake live afford fix', 'k', 'k mistake', 'k mistake live', 'k mistake live afford', 'k mistake live afford fix', 'mistake', 'mistake live', 'mistake live afford', 'mistake live afford fix', 'live', 'live afford', 'live afford fix', 'afford', 'afford fix', 'fix']",0,0,0,0,0,0,1,0.09090909090909091
179878,"Their Instagram page is probably paid off models, and they use the same ones over and over.",1,instagram page probably pay model use one,"['instagram', 'instagram page', 'instagram page probably', 'instagram page probably pay', 'instagram page probably pay model', 'instagram page probably pay model use', 'instagram page probably pay model use one', 'page', 'page probably', 'page probably pay', 'page probably pay model', 'page probably pay model use', 'page probably pay model use one', 'probably', 'probably pay', 'probably pay model', 'probably pay model use', 'probably pay model use one', 'pay', 'pay model', 'pay model use', 'pay model use one', 'model', 'model use', 'model use one', 'use', 'use one', 'one']",0,0,0,0,0,0,1,0.09090909090909091
187382,and after reading the reviews I felt as though this would be the best office for him.,0,read review feel good office,"['read', 'read review', 'read review feel', 'read review feel good', 'read review feel good office', 'review', 'review feel', 'review feel good', 'review feel good office', 'feel', 'feel good', 'feel good office', 'good', 'good office', 'office']",0,0,0,1,0,0,0,0.09090909090909091
190569,Best way to see the real reviews is through third party sites where she can't control what others see.,1,good way real review party site control,"['good', 'good way', 'good way real', 'good way real review', 'good way real review party', 'good way real review party site', 'good way real review party site control', 'way', 'way real', 'way real review', 'way real review party', 'way real review party site', 'way real review party site control', 'real', 'real review', 'real review party', 'real review party site', 'real review party site control', 'review', 'review party', 'review party site', 'review party site control', 'party', 'party site', 'party site control', 'site', 'site control', 'control']",0,0,0,1,0,0,0,0.09090909090909091
120096,If you are private pay and have all the time in the world then this is the place for you.,1,private pay time world place,"['private', 'private pay', 'private pay time', 'private pay time world', 'private pay time world place', 'pay', 'pay time', 'pay time world', 'pay time world place', 'time', 'time world', 'time world place', 'world', 'world place', 'place']",0,0,0,0,0,0,1,0.09090909090909091
177690,hair and I don't think I'll ever be able to leave...she is extremely thorough,0,hair think ill able leaf extremely thorough,"['hair', 'hair think', 'hair think ill', 'hair think ill able', 'hair think ill able leaf', 'hair think ill able leaf extremely', 'hair think ill able leaf extremely thorough', 'think', 'think ill', 'think ill able', 'think ill able leaf', 'think ill able leaf extremely', 'think ill able leaf extremely thorough', 'ill', 'ill able', 'ill able leaf', 'ill able leaf extremely', 'ill able leaf extremely thorough', 'able', 'able leaf', 'able leaf extremely', 'able leaf extremely thorough', 'leaf', 'leaf extremely', 'leaf extremely thorough', 'extremely', 'extremely thorough', 'thorough']",1,0,0,0,0,0,0,0.09090909090909091
115177,but after 1 treatment said he had given me 1 free and I could pay if I wanted more.,1,treatment say give free pay want,"['treatment', 'treatment say', 'treatment say give', 'treatment say give free', 'treatment say give free pay', 'treatment say give free pay want', 'say', 'say give', 'say give free', 'say give free pay', 'say give free pay want', 'give', 'give free', 'give free pay', 'give free pay want', 'free', 'free pay', 'free pay want', 'pay', 'pay want', 'want']",0,0,0,0,0,0,1,0.09090909090909091
112405,and Dr Fishler's office refuses to help pay for the cost of the extra staple removal which was their fault.,1,dr fish office refuse help pay cost extra staple removal fault,"['dr', 'dr fish', 'dr fish office', 'dr fish office refuse', 'dr fish office refuse help', 'dr fish office refuse help pay', 'dr fish office refuse help pay cost', 'dr fish office refuse help pay cost extra', 'dr fish office refuse help pay cost extra staple', 'dr fish office refuse help pay cost extra staple removal', 'dr fish office refuse help pay cost extra staple removal fault', 'fish', 'fish office', 'fish office refuse', 'fish office refuse help', 'fish office refuse help pay', 'fish office refuse help pay cost', 'fish office refuse help pay cost extra', 'fish office refuse help pay cost extra staple', 'fish office refuse help pay cost extra staple removal', 'fish office refuse help pay cost extra staple removal fault', 'office', 'office refuse', 'office refuse help', 'office refuse help pay', 'office refuse help pay cost', 'office refuse help pay cost extra', 'office refuse help pay cost extra staple', 'office refuse help pay cost extra staple removal', 'office refuse help pay cost extra staple removal fault', 'refuse', 'refuse help', 'refuse help pay', 'refuse help pay cost', 'refuse help pay cost extra', 'refuse help pay cost extra staple', 'refuse help pay cost extra staple removal', 'refuse help pay cost extra staple removal fault', 'help', 'help pay', 'help pay cost', 'help pay cost extra', 'help pay cost extra staple', 'help pay cost extra staple removal', 'help pay cost extra staple removal fault', 'pay', 'pay cost', 'pay cost extra', 'pay cost extra staple', 'pay cost extra staple removal', 'pay cost extra staple removal fault', 'cost', 'cost extra', 'cost extra staple', 'cost extra staple removal', 'cost extra staple removal fault', 'extra', 'extra staple', 'extra staple removal', 'extra staple removal fault', 'staple', 'staple removal', 'staple removal fault', 'removal', 'removal fault', 'fault']",0,0,0,0,0,0,1,0.09090909090909091
164070,Not the energy anyone paying this kind of money for services deserves.,1,energy pay kind money service deserve,"['energy', 'energy pay', 'energy pay kind', 'energy pay kind money', 'energy pay kind money service', 'energy pay kind money service deserve', 'pay', 'pay kind', 'pay kind money', 'pay kind money service', 'pay kind money service deserve', 'kind', 'kind money', 'kind money service', 'kind money service deserve', 'money', 'money service', 'money service deserve', 'service', 'service deserve', 'deserve']",0,0,0,0,0,0,1,0.09090909090909091
124083,The doctor is more concerned with collecting co pays then helping patients.,1,doctor concerned collect co pay help patient,"['doctor', 'doctor concerned', 'doctor concerned collect', 'doctor concerned collect co', 'doctor concerned collect co pay', 'doctor concerned collect co pay help', 'doctor concerned collect co pay help patient', 'concerned', 'concerned collect', 'concerned collect co', 'concerned collect co pay', 'concerned collect co pay help', 'concerned collect co pay help patient', 'collect', 'collect co', 'collect co pay', 'collect co pay help', 'collect co pay help patient', 'co', 'co pay', 'co pay help', 'co pay help patient', 'pay', 'pay help', 'pay help patient', 'help', 'help patient', 'patient']",0,0,0,0,0,0,1,0.09090909090909091
122454,Dr. Beights and the entire staff at Seaview Orthopedics are exceptional.,0,entire staff review orthopedic exceptional,"['entire', 'entire staff', 'entire staff review', 'entire staff review orthopedic', 'entire staff review orthopedic exceptional', 'staff', 'staff review', 'staff review orthopedic', 'staff review orthopedic exceptional', 'review', 'review orthopedic', 'review orthopedic exceptional', 'orthopedic', 'orthopedic exceptional', 'exceptional']",0,0,0,1,0,0,0,0.09090909090909091
108359,If they took more time with their patients than with their billing they would have a better review.,1,take time patient fill good review,"['take', 'take time', 'take time patient', 'take time patient fill', 'take time patient fill good', 'take time patient fill good review', 'time', 'time patient', 'time patient fill', 'time patient fill good', 'time patient fill good review', 'patient', 'patient fill', 'patient fill good', 'patient fill good review', 'fill', 'fill good', 'fill good review', 'good', 'good review', 'review']",0,0,0,1,0,0,0,0.09090909090909091
175703,"And trust me, he wouldn't forget to remind you that YOU signed a paper stating that complications might happen!",1,trust forget remind sign paper state complication happen,"['trust', 'trust forget', 'trust forget remind', 'trust forget remind sign', 'trust forget remind sign paper', 'trust forget remind sign paper state', 'trust forget remind sign paper state complication', 'trust forget remind sign paper state complication happen', 'forget', 'forget remind', 'forget remind sign', 'forget remind sign paper', 'forget remind sign paper state', 'forget remind sign paper state complication', 'forget remind sign paper state complication happen', 'remind', 'remind sign', 'remind sign paper', 'remind sign paper state', 'remind sign paper state complication', 'remind sign paper state complication happen', 'sign', 'sign paper', 'sign paper state', 'sign paper state complication', 'sign paper state complication happen', 'paper', 'paper state', 'paper state complication', 'paper state complication happen', 'state', 'state complication', 'state complication happen', 'complication', 'complication happen', 'happen']",0,0,0,0,1,0,0,0.09090909090909091
190083,The only place I'll go to have anything done.,0,place ill,"['place', 'place ill', 'ill']",1,0,0,0,0,0,0,0.09090909090909091
126751,AM IN SHOCK VERY UPSET HE USE WAY TO MUCH SILICONE ON MY LIP AND ONLY WAY TO REMOVE IS SURGERY.,1,shock upset use way silicone lip way remove surgery,"['shock', 'shock upset', 'shock upset use', 'shock upset use way', 'shock upset use way silicone', 'shock upset use way silicone lip', 'shock upset use way silicone lip way', 'shock upset use way silicone lip way remove', 'shock upset use way silicone lip way remove surgery', 'upset', 'upset use', 'upset use way', 'upset use way silicone', 'upset use way silicone lip', 'upset use way silicone lip way', 'upset use way silicone lip way remove', 'upset use way silicone lip way remove surgery', 'use', 'use way', 'use way silicone', 'use way silicone lip', 'use way silicone lip way', 'use way silicone lip way remove', 'use way silicone lip way remove surgery', 'way', 'way silicone', 'way silicone lip', 'way silicone lip way', 'way silicone lip way remove', 'way silicone lip way remove surgery', 'silicone', 'silicone lip', 'silicone lip way', 'silicone lip way remove', 'silicone lip way remove surgery', 'lip', 'lip way', 'lip way remove', 'lip way remove surgery', 'way', 'way remove', 'way remove surgery', 'remove', 'remove surgery', 'surgery']",0,1,0,0,0,0,0,0.09090909090909091
161333,"People pay great money there, even if they didn't, it does not hurt to be nice.",1,people pay great money hurt nice,"['people', 'people pay', 'people pay great', 'people pay great money', 'people pay great money hurt', 'people pay great money hurt nice', 'pay', 'pay great', 'pay great money', 'pay great money hurt', 'pay great money hurt nice', 'great', 'great money', 'great money hurt', 'great money hurt nice', 'money', 'money hurt', 'money hurt nice', 'hurt', 'hurt nice', 'nice']",0,0,0,0,0,0,1,0.09090909090909091
167304,They will try everything in the book to trick you into paying more money than you should.,1,try book trick pay money,"['try', 'try book', 'try book trick', 'try book trick pay', 'try book trick pay money', 'book', 'book trick', 'book trick pay', 'book trick pay money', 'trick', 'trick pay', 'trick pay money', 'pay', 'pay money', 'money']",0,0,0,0,0,0,1,0.09090909090909091
163724,Him and his team are experienced and it's no wonder he has been in business for so long with such great reviews.,0,team experience wonder business long great review,"['team', 'team experience', 'team experience wonder', 'team experience wonder business', 'team experience wonder business long', 'team experience wonder business long great', 'team experience wonder business long great review', 'experience', 'experience wonder', 'experience wonder business', 'experience wonder business long', 'experience wonder business long great', 'experience wonder business long great review', 'wonder', 'wonder business', 'wonder business long', 'wonder business long great', 'wonder business long great review', 'business', 'business long', 'business long great', 'business long great review', 'long', 'long great', 'long great review', 'great', 'great review', 'review']",0,0,0,1,0,0,0,0.09090909090909091
138601,I will update my review after my treatment but so far the staff was very knowledgeable and everyone was so nice and accommodating.,0,update review treatment far staff knowledgeable nice accommodation,"['update', 'update review', 'update review treatment', 'update review treatment far', 'update review treatment far staff', 'update review treatment far staff knowledgeable', 'update review treatment far staff knowledgeable nice', 'update review treatment far staff knowledgeable nice accommodation', 'review', 'review treatment', 'review treatment far', 'review treatment far staff', 'review treatment far staff knowledgeable', 'review treatment far staff knowledgeable nice', 'review treatment far staff knowledgeable nice accommodation', 'treatment', 'treatment far', 'treatment far staff', 'treatment far staff knowledgeable', 'treatment far staff knowledgeable nice', 'treatment far staff knowledgeable nice accommodation', 'far', 'far staff', 'far staff knowledgeable', 'far staff knowledgeable nice', 'far staff knowledgeable nice accommodation', 'staff', 'staff knowledgeable', 'staff knowledgeable nice', 'staff knowledgeable nice accommodation', 'knowledgeable', 'knowledgeable nice', 'knowledgeable nice accommodation', 'nice', 'nice accommodation', 'accommodation']",0,0,0,1,0,0,0,0.09090909090909091
158162,knowingly pay thousands of dollars when I have excellent medical and dental insurance??,1,know pay excellent medical dental insurance,"['know', 'know pay', 'know pay excellent', 'know pay excellent medical', 'know pay excellent medical dental', 'know pay excellent medical dental insurance', 'pay', 'pay excellent', 'pay excellent medical', 'pay excellent medical dental', 'pay excellent medical dental insurance', 'excellent', 'excellent medical', 'excellent medical dental', 'excellent medical dental insurance', 'medical', 'medical dental', 'medical dental insurance', 'dental', 'dental insurance', 'insurance']",0,0,0,0,0,0,1,0.09090909090909091
104935,"Since my last review, posted several months ago, I decided it was time to continue to express my gratitude",0,review post decide time continue express gratitude,"['review', 'review post', 'review post decide', 'review post decide time', 'review post decide time continue', 'review post decide time continue express', 'review post decide time continue express gratitude', 'post', 'post decide', 'post decide time', 'post decide time continue', 'post decide time continue express', 'post decide time continue express gratitude', 'decide', 'decide time', 'decide time continue', 'decide time continue express', 'decide time continue express gratitude', 'time', 'time continue', 'time continue express', 'time continue express gratitude', 'continue', 'continue express', 'continue express gratitude', 'express', 'express gratitude', 'gratitude']",0,0,0,1,0,0,0,0.09090909090909091
174185,"The hair wasn't removed evenly too, there were patches of hair on my neck.",1,hair remove evenly patch hair neck,"['hair', 'hair remove', 'hair remove evenly', 'hair remove evenly patch', 'hair remove evenly patch hair', 'hair remove evenly patch hair neck', 'remove', 'remove evenly', 'remove evenly patch', 'remove evenly patch hair', 'remove evenly patch hair neck', 'evenly', 'evenly patch', 'evenly patch hair', 'evenly patch hair neck', 'patch', 'patch hair', 'patch hair neck', 'hair', 'hair neck', 'neck']",0,1,0,0,0,0,0,0.09090909090909091
103089,Kenya made me feel at ease about gabbing my melanoma removed the doctor was great.,0,feel ease gaze melanoma remove doctor great,"['feel', 'feel ease', 'feel ease gaze', 'feel ease gaze melanoma', 'feel ease gaze melanoma remove', 'feel ease gaze melanoma remove doctor', 'feel ease gaze melanoma remove doctor great', 'ease', 'ease gaze', 'ease gaze melanoma', 'ease gaze melanoma remove', 'ease gaze melanoma remove doctor', 'ease gaze melanoma remove doctor great', 'gaze', 'gaze melanoma', 'gaze melanoma remove', 'gaze melanoma remove doctor', 'gaze melanoma remove doctor great', 'melanoma', 'melanoma remove', 'melanoma remove doctor', 'melanoma remove doctor great', 'remove', 'remove doctor', 'remove doctor great', 'doctor', 'doctor great', 'great']",0,1,0,0,0,0,0,0.09090909090909091
86378,"and its position is perfectly aligned with panty line,",0,position perfectly sign party line,"['position', 'position perfectly', 'position perfectly sign', 'position perfectly sign party', 'position perfectly sign party line', 'perfectly', 'perfectly sign', 'perfectly sign party', 'perfectly sign party line', 'sign', 'sign party', 'sign party line', 'party', 'party line', 'line']",0,0,0,0,1,0,0,0.09090909090909091
146206,"Since I entered, they gave me hand sanitizer, I signed forms and they sanitized the pens.",0,enter give hand sanitizer sign form sanitize pen,"['enter', 'enter give', 'enter give hand', 'enter give hand sanitizer', 'enter give hand sanitizer sign', 'enter give hand sanitizer sign form', 'enter give hand sanitizer sign form sanitize', 'enter give hand sanitizer sign form sanitize pen', 'give', 'give hand', 'give hand sanitizer', 'give hand sanitizer sign', 'give hand sanitizer sign form', 'give hand sanitizer sign form sanitize', 'give hand sanitizer sign form sanitize pen', 'hand', 'hand sanitizer', 'hand sanitizer sign', 'hand sanitizer sign form', 'hand sanitizer sign form sanitize', 'hand sanitizer sign form sanitize pen', 'sanitizer', 'sanitizer sign', 'sanitizer sign form', 'sanitizer sign form sanitize', 'sanitizer sign form sanitize pen', 'sign', 'sign form', 'sign form sanitize', 'sign form sanitize pen', 'form', 'form sanitize', 'form sanitize pen', 'sanitize', 'sanitize pen', 'pen']",0,0,0,0,1,0,0,0.09090909090909091
112895,Perhaps she could've paid more attention to my blood work,1,ve pay attention blood work,"['ve', 've pay', 've pay attention', 've pay attention blood', 've pay attention blood work', 'pay', 'pay attention', 'pay attention blood', 'pay attention blood work', 'attention', 'attention blood', 'attention blood work', 'blood', 'blood work', 'work']",0,0,0,0,0,0,1,0.09090909090909091
155934,Emily has been my hygienist for the past year and I meant to write a review last cleaning but my GOSH.,0,emily hygienic mean write review clean gash,"['emily', 'emily hygienic', 'emily hygienic mean', 'emily hygienic mean write', 'emily hygienic mean write review', 'emily hygienic mean write review clean', 'emily hygienic mean write review clean gash', 'hygienic', 'hygienic mean', 'hygienic mean write', 'hygienic mean write review', 'hygienic mean write review clean', 'hygienic mean write review clean gash', 'mean', 'mean write', 'mean write review', 'mean write review clean', 'mean write review clean gash', 'write', 'write review', 'write review clean', 'write review clean gash', 'review', 'review clean', 'review clean gash', 'clean', 'clean gash', 'gash']",0,0,0,1,0,0,0,0.09090909090909091
187985,They gave me a free facial each year for signing up.,0,give free facial sign,"['give', 'give free', 'give free facial', 'give free facial sign', 'free', 'free facial', 'free facial sign', 'facial', 'facial sign', 'sign']",0,0,0,0,1,0,0,0.09090909090909091
163403,I'm pretty sure I'll keep going.,0,m pretty sure ill go,"['m', 'm pretty', 'm pretty sure', 'm pretty sure ill', 'm pretty sure ill go', 'pretty', 'pretty sure', 'pretty sure ill', 'pretty sure ill go', 'sure', 'sure ill', 'sure ill go', 'ill', 'ill go', 'go']",1,0,0,0,0,0,0,0.09090909090909091
191208,Don't fall for their flashy instagram and reviews like I did.,1,fall flash instagram review like,"['fall', 'fall flash', 'fall flash instagram', 'fall flash instagram review', 'fall flash instagram review like', 'flash', 'flash instagram', 'flash instagram review', 'flash instagram review like', 'instagram', 'instagram review', 'instagram review like', 'review', 'review like', 'like']",0,0,0,1,0,0,0,0.09090909090909091
67541,those faxes did not reach the desk where I had to sign in.,1,face reach desk sign,"['face', 'face reach', 'face reach desk', 'face reach desk sign', 'reach', 'reach desk', 'reach desk sign', 'desk', 'desk sign', 'sign']",0,0,0,0,1,0,0,0.09090909090909091
120944,Today was my first visit and I?ll definitely be back!,0,visit ill decidedly,"['visit', 'visit ill', 'visit ill decidedly', 'ill', 'ill decidedly', 'decidedly']",1,0,0,0,0,0,0,0.09090909090909091
179990,so absolutely I'll be going back for more treatments!,0,absolutely ill go treatment,"['absolutely', 'absolutely ill', 'absolutely ill go', 'absolutely ill go treatment', 'ill', 'ill go', 'ill go treatment', 'go', 'go treatment', 'treatment']",1,0,0,0,0,0,0,0.09090909090909091
164806,"my procedure, Michelle spent an hour with me on the phone reviewing pre-op instructions.",0,procedure mitchell spend phone review prop instruction,"['procedure', 'procedure mitchell', 'procedure mitchell spend', 'procedure mitchell spend phone', 'procedure mitchell spend phone review', 'procedure mitchell spend phone review prop', 'procedure mitchell spend phone review prop instruction', 'mitchell', 'mitchell spend', 'mitchell spend phone', 'mitchell spend phone review', 'mitchell spend phone review prop', 'mitchell spend phone review prop instruction', 'spend', 'spend phone', 'spend phone review', 'spend phone review prop', 'spend phone review prop instruction', 'phone', 'phone review', 'phone review prop', 'phone review prop instruction', 'review', 'review prop', 'review prop instruction', 'prop', 'prop instruction', 'instruction']",0,0,0,1,0,0,0,0.09090909090909091
143032,After reading other reviews I see that my family is not the only people who feel as though they are being scammed,1,read review family people feel slam,"['read', 'read review', 'read review family', 'read review family people', 'read review family people feel', 'read review family people feel slam', 'review', 'review family', 'review family people', 'review family people feel', 'review family people feel slam', 'family', 'family people', 'family people feel', 'family people feel slam', 'people', 'people feel', 'people feel slam', 'feel', 'feel slam', 'slam']",0,0,0,1,0,0,0,0.09090909090909091
