commentId,comment,classification,comment_processed,word_phrase_list,bridge,take,take low,low,similarity_score
120197,"in my honest opinion, the man is taking even more drugs than the ones he hands out like candy to his patients.",1,honest opinion man take drug one hand like candy patient,"['honest', 'honest opinion', 'honest opinion man', 'honest opinion man take', 'honest opinion man take drug', 'honest opinion man take drug one', 'honest opinion man take drug one hand', 'honest opinion man take drug one hand like', 'honest opinion man take drug one hand like candy', 'honest opinion man take drug one hand like candy patient', 'opinion', 'opinion man', 'opinion man take', 'opinion man take drug', 'opinion man take drug one', 'opinion man take drug one hand', 'opinion man take drug one hand like', 'opinion man take drug one hand like candy', 'opinion man take drug one hand like candy patient', 'man', 'man take', 'man take drug', 'man take drug one', 'man take drug one hand', 'man take drug one hand like', 'man take drug one hand like candy', 'man take drug one hand like candy patient', 'take', 'take drug', 'take drug one', 'take drug one hand', 'take drug one hand like', 'take drug one hand like candy', 'take drug one hand like candy patient', 'drug', 'drug one', 'drug one hand', 'drug one hand like', 'drug one hand like candy', 'drug one hand like candy patient', 'one', 'one hand', 'one hand like', 'one hand like candy', 'one hand like candy patient', 'hand', 'hand like', 'hand like candy', 'hand like candy patient', 'like', 'like candy', 'like candy patient', 'candy', 'candy patient', 'patient']",0,1,0,0,0.03278688524590164
102619,and took extra time with me to make sure I understand the instructions that he had given me.,0,take extra time sure understand instruction give,"['take', 'take extra', 'take extra time', 'take extra time sure', 'take extra time sure understand', 'take extra time sure understand instruction', 'take extra time sure understand instruction give', 'extra', 'extra time', 'extra time sure', 'extra time sure understand', 'extra time sure understand instruction', 'extra time sure understand instruction give', 'time', 'time sure', 'time sure understand', 'time sure understand instruction', 'time sure understand instruction give', 'sure', 'sure understand', 'sure understand instruction', 'sure understand instruction give', 'understand', 'understand instruction', 'understand instruction give', 'instruction', 'instruction give', 'give']",0,1,0,0,0.058823529411764705
98719,I finally found a dentist who takes my dental insurance that is good.,0,finally find dentist take dental insurance good,"['finally', 'finally find', 'finally find dentist', 'finally find dentist take', 'finally find dentist take dental', 'finally find dentist take dental insurance', 'finally find dentist take dental insurance good', 'find', 'find dentist', 'find dentist take', 'find dentist take dental', 'find dentist take dental insurance', 'find dentist take dental insurance good', 'dentist', 'dentist take', 'dentist take dental', 'dentist take dental insurance', 'dentist take dental insurance good', 'take', 'take dental', 'take dental insurance', 'take dental insurance good', 'dental', 'dental insurance', 'dental insurance good', 'insurance', 'insurance good', 'good']",0,1,0,0,0.058823529411764705
138747,It took him 3 times the last time I was there to take my blood pressure.The third time he blew,1,take time time blood pressurethe time blow,"['take', 'take time', 'take time time', 'take time time blood', 'take time time blood pressurethe', 'take time time blood pressurethe time', 'take time time blood pressurethe time blow', 'time', 'time time', 'time time blood', 'time time blood pressurethe', 'time time blood pressurethe time', 'time time blood pressurethe time blow', 'time', 'time blood', 'time blood pressurethe', 'time blood pressurethe time', 'time blood pressurethe time blow', 'blood', 'blood pressurethe', 'blood pressurethe time', 'blood pressurethe time blow', 'pressurethe', 'pressurethe time', 'pressurethe time blow', 'time', 'time blow', 'blow']",0,1,0,0,0.058823529411764705
122776,His approach to taking care of patients like me was something out of a black and white movie.,1,approach take care patient like black white movie,"['approach', 'approach take', 'approach take care', 'approach take care patient', 'approach take care patient like', 'approach take care patient like black', 'approach take care patient like black white', 'approach take care patient like black white movie', 'take', 'take care', 'take care patient', 'take care patient like', 'take care patient like black', 'take care patient like black white', 'take care patient like black white movie', 'care', 'care patient', 'care patient like', 'care patient like black', 'care patient like black white', 'care patient like black white movie', 'patient', 'patient like', 'patient like black', 'patient like black white', 'patient like black white movie', 'like', 'like black', 'like black white', 'like black white movie', 'black', 'black white', 'black white movie', 'white', 'white movie', 'movie']",0,1,0,0,0.047619047619047616
109367,He took his time examining the MRI scans I brought with me and discussing with me.,0,take time examine mister scar bring discuss,"['take', 'take time', 'take time examine', 'take time examine mister', 'take time examine mister scar', 'take time examine mister scar bring', 'take time examine mister scar bring discuss', 'time', 'time examine', 'time examine mister', 'time examine mister scar', 'time examine mister scar bring', 'time examine mister scar bring discuss', 'examine', 'examine mister', 'examine mister scar', 'examine mister scar bring', 'examine mister scar bring discuss', 'mister', 'mister scar', 'mister scar bring', 'mister scar bring discuss', 'scar', 'scar bring', 'scar bring discuss', 'bring', 'bring discuss', 'discuss']",0,1,0,0,0.058823529411764705
99557,"He has an excellent bedside manner, very professional, takes time to reassure the patient, and pays attention to detail.",0,excellent bedside manner professional take time reassure patient pay attention detail,"['excellent', 'excellent bedside', 'excellent bedside manner', 'excellent bedside manner professional', 'excellent bedside manner professional take', 'excellent bedside manner professional take time', 'excellent bedside manner professional take time reassure', 'excellent bedside manner professional take time reassure patient', 'excellent bedside manner professional take time reassure patient pay', 'excellent bedside manner professional take time reassure patient pay attention', 'excellent bedside manner professional take time reassure patient pay attention detail', 'bedside', 'bedside manner', 'bedside manner professional', 'bedside manner professional take', 'bedside manner professional take time', 'bedside manner professional take time reassure', 'bedside manner professional take time reassure patient', 'bedside manner professional take time reassure patient pay', 'bedside manner professional take time reassure patient pay attention', 'bedside manner professional take time reassure patient pay attention detail', 'manner', 'manner professional', 'manner professional take', 'manner professional take time', 'manner professional take time reassure', 'manner professional take time reassure patient', 'manner professional take time reassure patient pay', 'manner professional take time reassure patient pay attention', 'manner professional take time reassure patient pay attention detail', 'professional', 'professional take', 'professional take time', 'professional take time reassure', 'professional take time reassure patient', 'professional take time reassure patient pay', 'professional take time reassure patient pay attention', 'professional take time reassure patient pay attention detail', 'take', 'take time', 'take time reassure', 'take time reassure patient', 'take time reassure patient pay', 'take time reassure patient pay attention', 'take time reassure patient pay attention detail', 'time', 'time reassure', 'time reassure patient', 'time reassure patient pay', 'time reassure patient pay attention', 'time reassure patient pay attention detail', 'reassure', 'reassure patient', 'reassure patient pay', 'reassure patient pay attention', 'reassure patient pay attention detail', 'patient', 'patient pay', 'patient pay attention', 'patient pay attention detail', 'pay', 'pay attention', 'pay attention detail', 'attention', 'attention detail', 'detail']",0,1,0,0,0.027777777777777776
124397,"From the moment I walked into Carolina Laser and Cosmetic Center until I left, I felt pampered, heard, and well taken care of.",0,moment walk carolina laser cosmetic center leave feel pamper hear take care,"['moment', 'moment walk', 'moment walk carolina', 'moment walk carolina laser', 'moment walk carolina laser cosmetic', 'moment walk carolina laser cosmetic center', 'moment walk carolina laser cosmetic center leave', 'moment walk carolina laser cosmetic center leave feel', 'moment walk carolina laser cosmetic center leave feel pamper', 'moment walk carolina laser cosmetic center leave feel pamper hear', 'moment walk carolina laser cosmetic center leave feel pamper hear take', 'moment walk carolina laser cosmetic center leave feel pamper hear take care', 'walk', 'walk carolina', 'walk carolina laser', 'walk carolina laser cosmetic', 'walk carolina laser cosmetic center', 'walk carolina laser cosmetic center leave', 'walk carolina laser cosmetic center leave feel', 'walk carolina laser cosmetic center leave feel pamper', 'walk carolina laser cosmetic center leave feel pamper hear', 'walk carolina laser cosmetic center leave feel pamper hear take', 'walk carolina laser cosmetic center leave feel pamper hear take care', 'carolina', 'carolina laser', 'carolina laser cosmetic', 'carolina laser cosmetic center', 'carolina laser cosmetic center leave', 'carolina laser cosmetic center leave feel', 'carolina laser cosmetic center leave feel pamper', 'carolina laser cosmetic center leave feel pamper hear', 'carolina laser cosmetic center leave feel pamper hear take', 'carolina laser cosmetic center leave feel pamper hear take care', 'laser', 'laser cosmetic', 'laser cosmetic center', 'laser cosmetic center leave', 'laser cosmetic center leave feel', 'laser cosmetic center leave feel pamper', 'laser cosmetic center leave feel pamper hear', 'laser cosmetic center leave feel pamper hear take', 'laser cosmetic center leave feel pamper hear take care', 'cosmetic', 'cosmetic center', 'cosmetic center leave', 'cosmetic center leave feel', 'cosmetic center leave feel pamper', 'cosmetic center leave feel pamper hear', 'cosmetic center leave feel pamper hear take', 'cosmetic center leave feel pamper hear take care', 'center', 'center leave', 'center leave feel', 'center leave feel pamper', 'center leave feel pamper hear', 'center leave feel pamper hear take', 'center leave feel pamper hear take care', 'leave', 'leave feel', 'leave feel pamper', 'leave feel pamper hear', 'leave feel pamper hear take', 'leave feel pamper hear take care', 'feel', 'feel pamper', 'feel pamper hear', 'feel pamper hear take', 'feel pamper hear take care', 'pamper', 'pamper hear', 'pamper hear take', 'pamper hear take care', 'hear', 'hear take', 'hear take care', 'take', 'take care', 'care']",0,1,0,0,0.023809523809523808
123186,"About a week later, I took out a thread that was left under my eyelid.",1,take thread leave eyelid,"['take', 'take thread', 'take thread leave', 'take thread leave eyelid', 'thread', 'thread leave', 'thread leave eyelid', 'leave', 'leave eyelid', 'eyelid']",0,1,0,0,0.125
72453,and the money I'm losing from taking frequent time off from work.,1,money lose take frequent time work,"['money', 'money lose', 'money lose take', 'money lose take frequent', 'money lose take frequent time', 'money lose take frequent time work', 'lose', 'lose take', 'lose take frequent', 'lose take frequent time', 'lose take frequent time work', 'take', 'take frequent', 'take frequent time', 'take frequent time work', 'frequent', 'frequent time', 'frequent time work', 'time', 'time work', 'work']",0,1,0,0,0.07407407407407407
150338,I was in awe how you took his time during surgery because it showed on my healing and cuts.,0,awe take time surgery show heal cut,"['awe', 'awe take', 'awe take time', 'awe take time surgery', 'awe take time surgery show', 'awe take time surgery show heal', 'awe take time surgery show heal cut', 'take', 'take time', 'take time surgery', 'take time surgery show', 'take time surgery show heal', 'take time surgery show heal cut', 'time', 'time surgery', 'time surgery show', 'time surgery show heal', 'time surgery show heal cut', 'surgery', 'surgery show', 'surgery show heal', 'surgery show heal cut', 'show', 'show heal', 'show heal cut', 'heal', 'heal cut', 'cut']",0,1,0,0,0.058823529411764705
86273,"He has taken time to call me after office hours to tell me test results, spoken to me on the phone about concerns,",0,take time office hour tell test result speak phone concern,"['take', 'take time', 'take time office', 'take time office hour', 'take time office hour tell', 'take time office hour tell test', 'take time office hour tell test result', 'take time office hour tell test result speak', 'take time office hour tell test result speak phone', 'take time office hour tell test result speak phone concern', 'time', 'time office', 'time office hour', 'time office hour tell', 'time office hour tell test', 'time office hour tell test result', 'time office hour tell test result speak', 'time office hour tell test result speak phone', 'time office hour tell test result speak phone concern', 'office', 'office hour', 'office hour tell', 'office hour tell test', 'office hour tell test result', 'office hour tell test result speak', 'office hour tell test result speak phone', 'office hour tell test result speak phone concern', 'hour', 'hour tell', 'hour tell test', 'hour tell test result', 'hour tell test result speak', 'hour tell test result speak phone', 'hour tell test result speak phone concern', 'tell', 'tell test', 'tell test result', 'tell test result speak', 'tell test result speak phone', 'tell test result speak phone concern', 'test', 'test result', 'test result speak', 'test result speak phone', 'test result speak phone concern', 'result', 'result speak', 'result speak phone', 'result speak phone concern', 'speak', 'speak phone', 'speak phone concern', 'phone', 'phone concern', 'concern']",0,1,0,0,0.03278688524590164
164381,They took her in **SAME DAY** during Christmas when others were booking out 3 weeks or more!!!!,0,take day book,"['take', 'take day', 'take day book', 'day', 'day book', 'book']",0,1,0,0,0.16666666666666666
175362,Then when it was time to meet with the doctor they took me to Olivia in finance,1,time meet take bolivia finance,"['time', 'time meet', 'time meet take', 'time meet take bolivia', 'time meet take bolivia finance', 'meet', 'meet take', 'meet take bolivia', 'meet take bolivia finance', 'take', 'take bolivia', 'take bolivia finance', 'bolivia', 'bolivia finance', 'finance']",0,1,0,0,0.09523809523809523
175363,Then when it was time to meet with the doctor they took me to Olivia in finance,1,time meet take bolivia finance,"['time', 'time meet', 'time meet take', 'time meet take bolivia', 'time meet take bolivia finance', 'meet', 'meet take', 'meet take bolivia', 'meet take bolivia finance', 'take', 'take bolivia', 'take bolivia finance', 'bolivia', 'bolivia finance', 'finance']",0,1,0,0,0.09523809523809523
91962,"Not only is he extremely competent and knowledgeable in his field, he takes a special interest in his patients",0,not extremely competent knowledgeable field take special interest patient,"['not', 'not extremely', 'not extremely competent', 'not extremely competent knowledgeable', 'not extremely competent knowledgeable field', 'not extremely competent knowledgeable field take', 'not extremely competent knowledgeable field take special', 'not extremely competent knowledgeable field take special interest', 'not extremely competent knowledgeable field take special interest patient', 'extremely', 'extremely competent', 'extremely competent knowledgeable', 'extremely competent knowledgeable field', 'extremely competent knowledgeable field take', 'extremely competent knowledgeable field take special', 'extremely competent knowledgeable field take special interest', 'extremely competent knowledgeable field take special interest patient', 'competent', 'competent knowledgeable', 'competent knowledgeable field', 'competent knowledgeable field take', 'competent knowledgeable field take special', 'competent knowledgeable field take special interest', 'competent knowledgeable field take special interest patient', 'knowledgeable', 'knowledgeable field', 'knowledgeable field take', 'knowledgeable field take special', 'knowledgeable field take special interest', 'knowledgeable field take special interest patient', 'field', 'field take', 'field take special', 'field take special interest', 'field take special interest patient', 'take', 'take special', 'take special interest', 'take special interest patient', 'special', 'special interest', 'special interest patient', 'interest', 'interest patient', 'patient']",0,1,0,0,0.0392156862745098
131510,You leave the office feeling very well taken care of.,0,leave office feel take care,"['leave', 'leave office', 'leave office feel', 'leave office feel take', 'leave office feel take care', 'office', 'office feel', 'office feel take', 'office feel take care', 'feel', 'feel take', 'feel take care', 'take', 'take care', 'care']",0,1,0,0,0.09523809523809523
161984,Over the past 3 years my left eye lid is drooping and my left eyebrow is significantly lower than the right.,1,leave eye lid droop leave eyebrow significantly low right,"['leave', 'leave eye', 'leave eye lid', 'leave eye lid droop', 'leave eye lid droop leave', 'leave eye lid droop leave eyebrow', 'leave eye lid droop leave eyebrow significantly', 'leave eye lid droop leave eyebrow significantly low', 'leave eye lid droop leave eyebrow significantly low right', 'eye', 'eye lid', 'eye lid droop', 'eye lid droop leave', 'eye lid droop leave eyebrow', 'eye lid droop leave eyebrow significantly', 'eye lid droop leave eyebrow significantly low', 'eye lid droop leave eyebrow significantly low right', 'lid', 'lid droop', 'lid droop leave', 'lid droop leave eyebrow', 'lid droop leave eyebrow significantly', 'lid droop leave eyebrow significantly low', 'lid droop leave eyebrow significantly low right', 'droop', 'droop leave', 'droop leave eyebrow', 'droop leave eyebrow significantly', 'droop leave eyebrow significantly low', 'droop leave eyebrow significantly low right', 'leave', 'leave eyebrow', 'leave eyebrow significantly', 'leave eyebrow significantly low', 'leave eyebrow significantly low right', 'eyebrow', 'eyebrow significantly', 'eyebrow significantly low', 'eyebrow significantly low right', 'significantly', 'significantly low', 'significantly low right', 'low', 'low right', 'right']",0,0,0,1,0.0392156862745098
173491,took my brother to his office every week and he healed his wound which was,0,take brother office heal wound,"['take', 'take brother', 'take brother office', 'take brother office heal', 'take brother office heal wound', 'brother', 'brother office', 'brother office heal', 'brother office heal wound', 'office', 'office heal', 'office heal wound', 'heal', 'heal wound', 'wound']",0,1,0,0,0.09523809523809523
175462,They have taken great care of me and my teeth over the past few weeks.,0,take great care tooth,"['take', 'take great', 'take great care', 'take great care tooth', 'great', 'great care', 'great care tooth', 'care', 'care tooth', 'tooth']",0,1,0,0,0.125
151506,"However, when I was taken back and saw the rooms I was not pleased.",1,take see room not please,"['take', 'take see', 'take see room', 'take see room not', 'take see room not please', 'see', 'see room', 'see room not', 'see room not please', 'room', 'room not', 'room not please', 'not', 'not please', 'please']",0,1,0,0,0.09523809523809523
119873,They always took the time to answer any questions we had and never rushed us out the door for the next patient.,0,take time answer question rush door patient,"['take', 'take time', 'take time answer', 'take time answer question', 'take time answer question rush', 'take time answer question rush door', 'take time answer question rush door patient', 'time', 'time answer', 'time answer question', 'time answer question rush', 'time answer question rush door', 'time answer question rush door patient', 'answer', 'answer question', 'answer question rush', 'answer question rush door', 'answer question rush door patient', 'question', 'question rush', 'question rush door', 'question rush door patient', 'rush', 'rush door', 'rush door patient', 'door', 'door patient', 'patient']",0,1,0,0,0.058823529411764705
151764,There was a dirty needle and syringe lying on the sink once and took pictures of it and still have it on my phone.,1,dirty needle syringe lie sink take picture phone,"['dirty', 'dirty needle', 'dirty needle syringe', 'dirty needle syringe lie', 'dirty needle syringe lie sink', 'dirty needle syringe lie sink take', 'dirty needle syringe lie sink take picture', 'dirty needle syringe lie sink take picture phone', 'needle', 'needle syringe', 'needle syringe lie', 'needle syringe lie sink', 'needle syringe lie sink take', 'needle syringe lie sink take picture', 'needle syringe lie sink take picture phone', 'syringe', 'syringe lie', 'syringe lie sink', 'syringe lie sink take', 'syringe lie sink take picture', 'syringe lie sink take picture phone', 'lie', 'lie sink', 'lie sink take', 'lie sink take picture', 'lie sink take picture phone', 'sink', 'sink take', 'sink take picture', 'sink take picture phone', 'take', 'take picture', 'take picture phone', 'picture', 'picture phone', 'phone']",0,1,0,0,0.047619047619047616
127430,"and lower eyelid surgery, because I knew he would deliver the results I wanted.",0,low eyelid surgery know deliver result want,"['low', 'low eyelid', 'low eyelid surgery', 'low eyelid surgery know', 'low eyelid surgery know deliver', 'low eyelid surgery know deliver result', 'low eyelid surgery know deliver result want', 'eyelid', 'eyelid surgery', 'eyelid surgery know', 'eyelid surgery know deliver', 'eyelid surgery know deliver result', 'eyelid surgery know deliver result want', 'surgery', 'surgery know', 'surgery know deliver', 'surgery know deliver result', 'surgery know deliver result want', 'know', 'know deliver', 'know deliver result', 'know deliver result want', 'deliver', 'deliver result', 'deliver result want', 'result', 'result want', 'want']",0,0,0,1,0.058823529411764705
105135,and professionalism he takes a more holistic approach to medicine than Dr's I have seen in the past rather than trying to push meds.,0,professionalism take politic approach medicine dry see past try push bed,"['professionalism', 'professionalism take', 'professionalism take politic', 'professionalism take politic approach', 'professionalism take politic approach medicine', 'professionalism take politic approach medicine dry', 'professionalism take politic approach medicine dry see', 'professionalism take politic approach medicine dry see past', 'professionalism take politic approach medicine dry see past try', 'professionalism take politic approach medicine dry see past try push', 'professionalism take politic approach medicine dry see past try push bed', 'take', 'take politic', 'take politic approach', 'take politic approach medicine', 'take politic approach medicine dry', 'take politic approach medicine dry see', 'take politic approach medicine dry see past', 'take politic approach medicine dry see past try', 'take politic approach medicine dry see past try push', 'take politic approach medicine dry see past try push bed', 'politic', 'politic approach', 'politic approach medicine', 'politic approach medicine dry', 'politic approach medicine dry see', 'politic approach medicine dry see past', 'politic approach medicine dry see past try', 'politic approach medicine dry see past try push', 'politic approach medicine dry see past try push bed', 'approach', 'approach medicine', 'approach medicine dry', 'approach medicine dry see', 'approach medicine dry see past', 'approach medicine dry see past try', 'approach medicine dry see past try push', 'approach medicine dry see past try push bed', 'medicine', 'medicine dry', 'medicine dry see', 'medicine dry see past', 'medicine dry see past try', 'medicine dry see past try push', 'medicine dry see past try push bed', 'dry', 'dry see', 'dry see past', 'dry see past try', 'dry see past try push', 'dry see past try push bed', 'see', 'see past', 'see past try', 'see past try push', 'see past try push bed', 'past', 'past try', 'past try push', 'past try push bed', 'try', 'try push', 'try push bed', 'push', 'push bed', 'bed']",0,1,0,0,0.027777777777777776
143857,and took time to answer all of my questions.I?m very pleased that she is my doctor.,0,take time answer question please,"['take', 'take time', 'take time answer', 'take time answer question', 'take time answer question please', 'time', 'time answer', 'time answer question', 'time answer question please', 'answer', 'answer question', 'answer question please', 'question', 'question please', 'please']",0,1,0,0,0.09523809523809523
144530,"I was surprised of how long he took just talking to me, knowing how busy he is.",0,surprise long take talk know busy,"['surprise', 'surprise long', 'surprise long take', 'surprise long take talk', 'surprise long take talk know', 'surprise long take talk know busy', 'long', 'long take', 'long take talk', 'long take talk know', 'long take talk know busy', 'take', 'take talk', 'take talk know', 'take talk know busy', 'talk', 'talk know', 'talk know busy', 'know', 'know busy', 'busy']",0,1,0,0,0.07407407407407407
69655,so he expedited my bridge so that I can have it placed before I leave.,0,expedite bridge place leave,"['expedite', 'expedite bridge', 'expedite bridge place', 'expedite bridge place leave', 'bridge', 'bridge place', 'bridge place leave', 'place', 'place leave', 'leave']",1,0,0,0,0.125
78983,I am very pleased with the results of my lower blepharoplasty.,0,please result low blepharoplasty,"['please', 'please result', 'please result low', 'please result low blepharoplasty', 'result', 'result low', 'result low blepharoplasty', 'low', 'low blepharoplasty', 'blepharoplasty']",0,0,0,1,0.125
135387,"I have been well taken care of both before, during and after my pregnancy/birth.",0,take care pregnancybirth,"['take', 'take care', 'take care pregnancybirth', 'care', 'care pregnancybirth', 'pregnancybirth']",0,1,0,0,0.16666666666666666
61902,"He was very personable, always smiling, just basically friendly, and I thought he did a wonderful job, and does a wonderful job taking care of the problem with my foot.",0,personal smile basically friendly think fantastic job fantastic job take care problem foot,"['personal', 'personal smile', 'personal smile basically', 'personal smile basically friendly', 'personal smile basically friendly think', 'personal smile basically friendly think fantastic', 'personal smile basically friendly think fantastic job', 'personal smile basically friendly think fantastic job fantastic', 'personal smile basically friendly think fantastic job fantastic job', 'personal smile basically friendly think fantastic job fantastic job take', 'personal smile basically friendly think fantastic job fantastic job take care', 'personal smile basically friendly think fantastic job fantastic job take care problem', 'personal smile basically friendly think fantastic job fantastic job take care problem foot', 'smile', 'smile basically', 'smile basically friendly', 'smile basically friendly think', 'smile basically friendly think fantastic', 'smile basically friendly think fantastic job', 'smile basically friendly think fantastic job fantastic', 'smile basically friendly think fantastic job fantastic job', 'smile basically friendly think fantastic job fantastic job take', 'smile basically friendly think fantastic job fantastic job take care', 'smile basically friendly think fantastic job fantastic job take care problem', 'smile basically friendly think fantastic job fantastic job take care problem foot', 'basically', 'basically friendly', 'basically friendly think', 'basically friendly think fantastic', 'basically friendly think fantastic job', 'basically friendly think fantastic job fantastic', 'basically friendly think fantastic job fantastic job', 'basically friendly think fantastic job fantastic job take', 'basically friendly think fantastic job fantastic job take care', 'basically friendly think fantastic job fantastic job take care problem', 'basically friendly think fantastic job fantastic job take care problem foot', 'friendly', 'friendly think', 'friendly think fantastic', 'friendly think fantastic job', 'friendly think fantastic job fantastic', 'friendly think fantastic job fantastic job', 'friendly think fantastic job fantastic job take', 'friendly think fantastic job fantastic job take care', 'friendly think fantastic job fantastic job take care problem', 'friendly think fantastic job fantastic job take care problem foot', 'think', 'think fantastic', 'think fantastic job', 'think fantastic job fantastic', 'think fantastic job fantastic job', 'think fantastic job fantastic job take', 'think fantastic job fantastic job take care', 'think fantastic job fantastic job take care problem', 'think fantastic job fantastic job take care problem foot', 'fantastic', 'fantastic job', 'fantastic job fantastic', 'fantastic job fantastic job', 'fantastic job fantastic job take', 'fantastic job fantastic job take care', 'fantastic job fantastic job take care problem', 'fantastic job fantastic job take care problem foot', 'job', 'job fantastic', 'job fantastic job', 'job fantastic job take', 'job fantastic job take care', 'job fantastic job take care problem', 'job fantastic job take care problem foot', 'fantastic', 'fantastic job', 'fantastic job take', 'fantastic job take care', 'fantastic job take care problem', 'fantastic job take care problem foot', 'job', 'job take', 'job take care', 'job take care problem', 'job take care problem foot', 'take', 'take care', 'take care problem', 'take care problem foot', 'care', 'care problem', 'care problem foot', 'problem', 'problem foot', 'foot']",0,1,0,0,0.020618556701030927
101294,and fortunate enough that I got referred to him and that he took me right away.,0,fortunate get refer take right away,"['fortunate', 'fortunate get', 'fortunate get refer', 'fortunate get refer take', 'fortunate get refer take right', 'fortunate get refer take right away', 'get', 'get refer', 'get refer take', 'get refer take right', 'get refer take right away', 'refer', 'refer take', 'refer take right', 'refer take right away', 'take', 'take right', 'take right away', 'right', 'right away', 'away']",0,1,0,0,0.07407407407407407
142964,He is empathetic and takes his time during your office visit with providing a thorough examination and explaination of the specifics of your visit.,0,sympathetic take time office visit provide thorough examination explanation specific visit,"['sympathetic', 'sympathetic take', 'sympathetic take time', 'sympathetic take time office', 'sympathetic take time office visit', 'sympathetic take time office visit provide', 'sympathetic take time office visit provide thorough', 'sympathetic take time office visit provide thorough examination', 'sympathetic take time office visit provide thorough examination explanation', 'sympathetic take time office visit provide thorough examination explanation specific', 'sympathetic take time office visit provide thorough examination explanation specific visit', 'take', 'take time', 'take time office', 'take time office visit', 'take time office visit provide', 'take time office visit provide thorough', 'take time office visit provide thorough examination', 'take time office visit provide thorough examination explanation', 'take time office visit provide thorough examination explanation specific', 'take time office visit provide thorough examination explanation specific visit', 'time', 'time office', 'time office visit', 'time office visit provide', 'time office visit provide thorough', 'time office visit provide thorough examination', 'time office visit provide thorough examination explanation', 'time office visit provide thorough examination explanation specific', 'time office visit provide thorough examination explanation specific visit', 'office', 'office visit', 'office visit provide', 'office visit provide thorough', 'office visit provide thorough examination', 'office visit provide thorough examination explanation', 'office visit provide thorough examination explanation specific', 'office visit provide thorough examination explanation specific visit', 'visit', 'visit provide', 'visit provide thorough', 'visit provide thorough examination', 'visit provide thorough examination explanation', 'visit provide thorough examination explanation specific', 'visit provide thorough examination explanation specific visit', 'provide', 'provide thorough', 'provide thorough examination', 'provide thorough examination explanation', 'provide thorough examination explanation specific', 'provide thorough examination explanation specific visit', 'thorough', 'thorough examination', 'thorough examination explanation', 'thorough examination explanation specific', 'thorough examination explanation specific visit', 'examination', 'examination explanation', 'examination explanation specific', 'examination explanation specific visit', 'explanation', 'explanation specific', 'explanation specific visit', 'specific', 'specific visit', 'visit']",0,1,0,0,0.027777777777777776
65000,"He always listens carefully, takes his time and doesn't rush me.",0,listen carefully take time rush,"['listen', 'listen carefully', 'listen carefully take', 'listen carefully take time', 'listen carefully take time rush', 'carefully', 'carefully take', 'carefully take time', 'carefully take time rush', 'take', 'take time', 'take time rush', 'time', 'time rush', 'rush']",0,1,0,0,0.09523809523809523
113741,The staff took their time to listen to my symptoms.,0,staff take time listen symptom,"['staff', 'staff take', 'staff take time', 'staff take time listen', 'staff take time listen symptom', 'take', 'take time', 'take time listen', 'take time listen symptom', 'time', 'time listen', 'time listen symptom', 'listen', 'listen symptom', 'symptom']",0,1,0,0,0.09523809523809523
115253,"She is caring, kind, insightful and takes time with me at every visit to manage my care.",0,dare kind insightful take time visit manage care,"['dare', 'dare kind', 'dare kind insightful', 'dare kind insightful take', 'dare kind insightful take time', 'dare kind insightful take time visit', 'dare kind insightful take time visit manage', 'dare kind insightful take time visit manage care', 'kind', 'kind insightful', 'kind insightful take', 'kind insightful take time', 'kind insightful take time visit', 'kind insightful take time visit manage', 'kind insightful take time visit manage care', 'insightful', 'insightful take', 'insightful take time', 'insightful take time visit', 'insightful take time visit manage', 'insightful take time visit manage care', 'take', 'take time', 'take time visit', 'take time visit manage', 'take time visit manage care', 'time', 'time visit', 'time visit manage', 'time visit manage care', 'visit', 'visit manage', 'visit manage care', 'manage', 'manage care', 'care']",0,1,0,0,0.047619047619047616
130202,"Dr. Bayati recently performed lower face and neck lift surgery for me and all I can say is ""wow""!",0,recently perform low face neck lift surgery,"['recently', 'recently perform', 'recently perform low', 'recently perform low face', 'recently perform low face neck', 'recently perform low face neck lift', 'recently perform low face neck lift surgery', 'perform', 'perform low', 'perform low face', 'perform low face neck', 'perform low face neck lift', 'perform low face neck lift surgery', 'low', 'low face', 'low face neck', 'low face neck lift', 'low face neck lift surgery', 'face', 'face neck', 'face neck lift', 'face neck lift surgery', 'neck', 'neck lift', 'neck lift surgery', 'lift', 'lift surgery', 'surgery']",0,0,0,1,0.058823529411764705
