commentId,comment,classification,comment_processed,word_phrase_list,move,move away,move away drive,away,away drive,drive,similarity_score
138975,I had something congenital to correct and Dr. Mofid made it possible,0,congenital correct move possible,"['congenital', 'congenital correct', 'congenital correct move', 'congenital correct move possible', 'correct', 'correct move', 'correct move possible', 'move', 'move possible', 'possible']",1,0,0,0,0,0,0.125
131408,The effect was right away and amazing.,0,effect right away amaze,"['effect', 'effect right', 'effect right away', 'effect right away amaze', 'right', 'right away', 'right away amaze', 'away', 'away amaze', 'amaze']",0,0,0,1,0,0,0.125
146148,They arranged for a nurse to pick me up from their office and drive me to a hotel.,0,arrange nurse pick office drive hotel,"['arrange', 'arrange nurse', 'arrange nurse pick', 'arrange nurse pick office', 'arrange nurse pick office drive', 'arrange nurse pick office drive hotel', 'nurse', 'nurse pick', 'nurse pick office', 'nurse pick office drive', 'nurse pick office drive hotel', 'pick', 'pick office', 'pick office drive', 'pick office drive hotel', 'office', 'office drive', 'office drive hotel', 'drive', 'drive hotel', 'hotel']",0,0,0,0,0,1,0.07407407407407407
67413,I will drive the hour north for all my blood work and or x-rays or anything else where I have to go through the admitting desk.,1,drive hour north blood work ray admit desk,"['drive', 'drive hour', 'drive hour north', 'drive hour north blood', 'drive hour north blood work', 'drive hour north blood work ray', 'drive hour north blood work ray admit', 'drive hour north blood work ray admit desk', 'hour', 'hour north', 'hour north blood', 'hour north blood work', 'hour north blood work ray', 'hour north blood work ray admit', 'hour north blood work ray admit desk', 'north', 'north blood', 'north blood work', 'north blood work ray', 'north blood work ray admit', 'north blood work ray admit desk', 'blood', 'blood work', 'blood work ray', 'blood work ray admit', 'blood work ray admit desk', 'work', 'work ray', 'work ray admit', 'work ray admit desk', 'ray', 'ray admit', 'ray admit desk', 'admit', 'admit desk', 'desk']",0,0,0,0,0,1,0.047619047619047616
166514,"I drive far just to see them,",0,drive far,"['drive', 'drive far', 'far']",0,0,0,0,0,1,0.2222222222222222
128977,I had a great consultation with Dr. Mofid.,0,great consultation move,"['great', 'great consultation', 'great consultation move', 'consultation', 'consultation move', 'move']",1,0,0,0,0,0,0.16666666666666666
85093,Doctor took away my concerns.,0,take away concern,"['take', 'take away', 'take away concern', 'away', 'away concern', 'concern']",0,0,0,1,0,0,0.16666666666666666
117359,I love knowing that they are here and I don't need to drive miles away to go to a practice that I trust.,0,love know need drive mile away practice trust,"['love', 'love know', 'love know need', 'love know need drive', 'love know need drive mile', 'love know need drive mile away', 'love know need drive mile away practice', 'love know need drive mile away practice trust', 'know', 'know need', 'know need drive', 'know need drive mile', 'know need drive mile away', 'know need drive mile away practice', 'know need drive mile away practice trust', 'need', 'need drive', 'need drive mile', 'need drive mile away', 'need drive mile away practice', 'need drive mile away practice trust', 'drive', 'drive mile', 'drive mile away', 'drive mile away practice', 'drive mile away practice trust', 'mile', 'mile away', 'mile away practice', 'mile away practice trust', 'away', 'away practice', 'away practice trust', 'practice', 'practice trust', 'trust']",0,0,0,1,0,1,0.09523809523809523
125593,We had one small incident with a staff member that was dissolved right away.,0,small incident staff member dissolve right away,"['small', 'small incident', 'small incident staff', 'small incident staff member', 'small incident staff member dissolve', 'small incident staff member dissolve right', 'small incident staff member dissolve right away', 'incident', 'incident staff', 'incident staff member', 'incident staff member dissolve', 'incident staff member dissolve right', 'incident staff member dissolve right away', 'staff', 'staff member', 'staff member dissolve', 'staff member dissolve right', 'staff member dissolve right away', 'member', 'member dissolve', 'member dissolve right', 'member dissolve right away', 'dissolve', 'dissolve right', 'dissolve right away', 'right', 'right away', 'away']",0,0,0,1,0,0,0.058823529411764705
103491,Failed to mention that before I drove an hour.,1,fail mention drive hour,"['fail', 'fail mention', 'fail mention drive', 'fail mention drive hour', 'mention', 'mention drive', 'mention drive hour', 'drive', 'drive hour', 'hour']",0,0,0,0,0,1,0.125
127356,Literally take away the last few years of stress and aging that had crept up overnight...,0,literally away stress rag creep,"['literally', 'literally away', 'literally away stress', 'literally away stress rag', 'literally away stress rag creep', 'away', 'away stress', 'away stress rag', 'away stress rag creep', 'stress', 'stress rag', 'stress rag creep', 'rag', 'rag creep', 'creep']",0,0,0,1,0,0,0.09523809523809523
85412,I do not mind driving downtown to see Dr. esses.,0,not mind drive downtown essex,"['not', 'not mind', 'not mind drive', 'not mind drive downtown', 'not mind drive downtown essex', 'mind', 'mind drive', 'mind drive downtown', 'mind drive downtown essex', 'drive', 'drive downtown', 'drive downtown essex', 'downtown', 'downtown essex', 'essex']",0,0,0,0,0,1,0.09523809523809523
164360,We've been taking our children for years and they have really upgraded since moving to a larger building.,0,take child upgrade move large build,"['take', 'take child', 'take child upgrade', 'take child upgrade move', 'take child upgrade move large', 'take child upgrade move large build', 'child', 'child upgrade', 'child upgrade move', 'child upgrade move large', 'child upgrade move large build', 'upgrade', 'upgrade move', 'upgrade move large', 'upgrade move large build', 'move', 'move large', 'move large build', 'large', 'large build', 'build']",1,0,0,0,0,0,0.07407407407407407
131109,so cold to me even when she saw how much I was hurting she just turned her back and walked away.,1,cold see hurt turn walk away,"['cold', 'cold see', 'cold see hurt', 'cold see hurt turn', 'cold see hurt turn walk', 'cold see hurt turn walk away', 'see', 'see hurt', 'see hurt turn', 'see hurt turn walk', 'see hurt turn walk away', 'hurt', 'hurt turn', 'hurt turn walk', 'hurt turn walk away', 'turn', 'turn walk', 'turn walk away', 'walk', 'walk away', 'away']",0,0,0,1,0,0,0.07407407407407407
125686,"My bruising is almost gone, the pressure has already gone away, my sensation is almost back 100%",0,bruise go pressure go away sensation,"['bruise', 'bruise go', 'bruise go pressure', 'bruise go pressure go', 'bruise go pressure go away', 'bruise go pressure go away sensation', 'go', 'go pressure', 'go pressure go', 'go pressure go away', 'go pressure go away sensation', 'pressure', 'pressure go', 'pressure go away', 'pressure go away sensation', 'go', 'go away', 'go away sensation', 'away', 'away sensation', 'sensation']",0,0,0,1,0,0,0.07407407407407407
160447,Office advised next available date to see him was 6 weeks away .,1,office advise available date away,"['office', 'office advise', 'office advise available', 'office advise available date', 'office advise available date away', 'advise', 'advise available', 'advise available date', 'advise available date away', 'available', 'available date', 'available date away', 'date', 'date away', 'away']",0,0,0,1,0,0,0.09523809523809523
129238,"A great feature is that there is a nice hotel a block away that you can stay at, if needed,",0,great feature nice hotel block away stay need,"['great', 'great feature', 'great feature nice', 'great feature nice hotel', 'great feature nice hotel block', 'great feature nice hotel block away', 'great feature nice hotel block away stay', 'great feature nice hotel block away stay need', 'feature', 'feature nice', 'feature nice hotel', 'feature nice hotel block', 'feature nice hotel block away', 'feature nice hotel block away stay', 'feature nice hotel block away stay need', 'nice', 'nice hotel', 'nice hotel block', 'nice hotel block away', 'nice hotel block away stay', 'nice hotel block away stay need', 'hotel', 'hotel block', 'hotel block away', 'hotel block away stay', 'hotel block away stay need', 'block', 'block away', 'block away stay', 'block away stay need', 'away', 'away stay', 'away stay need', 'stay', 'stay need', 'need']",0,0,0,1,0,0,0.047619047619047616
153988,so I knew it is best to trust your instincts and walk away.,1,know good trust instinct walk away,"['know', 'know good', 'know good trust', 'know good trust instinct', 'know good trust instinct walk', 'know good trust instinct walk away', 'good', 'good trust', 'good trust instinct', 'good trust instinct walk', 'good trust instinct walk away', 'trust', 'trust instinct', 'trust instinct walk', 'trust instinct walk away', 'instinct', 'instinct walk', 'instinct walk away', 'walk', 'walk away', 'away']",0,0,0,1,0,0,0.07407407407407407
64913,She's very caring and got done with the tests right away.,0,dare get test right away,"['dare', 'dare get', 'dare get test', 'dare get test right', 'dare get test right away', 'get', 'get test', 'get test right', 'get test right away', 'test', 'test right', 'test right away', 'right', 'right away', 'away']",0,0,0,1,0,0,0.09523809523809523
187039,My scars went away very fast.,0,scar go away fast,"['scar', 'scar go', 'scar go away', 'scar go away fast', 'go', 'go away', 'go away fast', 'away', 'away fast', 'fast']",0,0,0,1,0,0,0.125
111429,I'm willing to move to another state and still drive 16 hours just for Dr. Paulson that proves something right there.,0,willing state drive paxson professor right,"['willing', 'willing state', 'willing state drive', 'willing state drive paxson', 'willing state drive paxson professor', 'willing state drive paxson professor right', 'state', 'state drive', 'state drive paxson', 'state drive paxson professor', 'state drive paxson professor right', 'drive', 'drive paxson', 'drive paxson professor', 'drive paxson professor right', 'paxson', 'paxson professor', 'paxson professor right', 'professor', 'professor right', 'right']",0,0,0,0,0,1,0.07407407407407407
133548,stay away from this thing that calls himself a doctor he is a true face of human greed,1,stay away thing call true face human greed,"['stay', 'stay away', 'stay away thing', 'stay away thing call', 'stay away thing call true', 'stay away thing call true face', 'stay away thing call true face human', 'stay away thing call true face human greed', 'away', 'away thing', 'away thing call', 'away thing call true', 'away thing call true face', 'away thing call true face human', 'away thing call true face human greed', 'thing', 'thing call', 'thing call true', 'thing call true face', 'thing call true face human', 'thing call true face human greed', 'call', 'call true', 'call true face', 'call true face human', 'call true face human greed', 'true', 'true face', 'true face human', 'true face human greed', 'face', 'face human', 'face human greed', 'human', 'human greed', 'greed']",0,0,0,1,0,0,0.047619047619047616
103938,What an incredible job Dr.OFER RODRIGUEZ did on my nose!,0,incredible job drive rodriguez nose,"['incredible', 'incredible job', 'incredible job drive', 'incredible job drive rodriguez', 'incredible job drive rodriguez nose', 'job', 'job drive', 'job drive rodriguez', 'job drive rodriguez nose', 'drive', 'drive rodriguez', 'drive rodriguez nose', 'rodriguez', 'rodriguez nose', 'nose']",0,0,0,0,0,1,0.09523809523809523
92003,The procedure left me with numbness on my left chin in front of my ear lobe which still hasn't gone away.,1,procedure leave numbness leave chin ear love go away,"['procedure', 'procedure leave', 'procedure leave numbness', 'procedure leave numbness leave', 'procedure leave numbness leave chin', 'procedure leave numbness leave chin ear', 'procedure leave numbness leave chin ear love', 'procedure leave numbness leave chin ear love go', 'procedure leave numbness leave chin ear love go away', 'leave', 'leave numbness', 'leave numbness leave', 'leave numbness leave chin', 'leave numbness leave chin ear', 'leave numbness leave chin ear love', 'leave numbness leave chin ear love go', 'leave numbness leave chin ear love go away', 'numbness', 'numbness leave', 'numbness leave chin', 'numbness leave chin ear', 'numbness leave chin ear love', 'numbness leave chin ear love go', 'numbness leave chin ear love go away', 'leave', 'leave chin', 'leave chin ear', 'leave chin ear love', 'leave chin ear love go', 'leave chin ear love go away', 'chin', 'chin ear', 'chin ear love', 'chin ear love go', 'chin ear love go away', 'ear', 'ear love', 'ear love go', 'ear love go away', 'love', 'love go', 'love go away', 'go', 'go away', 'away']",0,0,0,1,0,0,0.0392156862745098
91165,"Took me right away, even though I had no appointment when eye was first injured.",0,take right away no appointment eye injure,"['take', 'take right', 'take right away', 'take right away no', 'take right away no appointment', 'take right away no appointment eye', 'take right away no appointment eye injure', 'right', 'right away', 'right away no', 'right away no appointment', 'right away no appointment eye', 'right away no appointment eye injure', 'away', 'away no', 'away no appointment', 'away no appointment eye', 'away no appointment eye injure', 'no', 'no appointment', 'no appointment eye', 'no appointment eye injure', 'appointment', 'appointment eye', 'appointment eye injure', 'eye', 'eye injure', 'injure']",0,0,0,1,0,0,0.058823529411764705
170686,"THEY MOVED ME AROUND FROM ONE WAITING ROOM TO ANOTHER, WITH NO EXPLANATION, NO SORRY'S, I WAITED FOR OVER AN",1,move wait room no explanation no sorry wait,"['move', 'move wait', 'move wait room', 'move wait room no', 'move wait room no explanation', 'move wait room no explanation no', 'move wait room no explanation no sorry', 'move wait room no explanation no sorry wait', 'wait', 'wait room', 'wait room no', 'wait room no explanation', 'wait room no explanation no', 'wait room no explanation no sorry', 'wait room no explanation no sorry wait', 'room', 'room no', 'room no explanation', 'room no explanation no', 'room no explanation no sorry', 'room no explanation no sorry wait', 'no', 'no explanation', 'no explanation no', 'no explanation no sorry', 'no explanation no sorry wait', 'explanation', 'explanation no', 'explanation no sorry', 'explanation no sorry wait', 'no', 'no sorry', 'no sorry wait', 'sorry', 'sorry wait', 'wait']",1,0,0,0,0,0,0.047619047619047616
87255,"We drive over an hour, to get to Dr. Silverman's office",0,drive office,"['drive', 'drive office', 'office']",0,0,0,0,0,1,0.2222222222222222
100433,My first contact was with staff and I was completely blown away by how helpful,0,contact staff completely blow away helpful,"['contact', 'contact staff', 'contact staff completely', 'contact staff completely blow', 'contact staff completely blow away', 'contact staff completely blow away helpful', 'staff', 'staff completely', 'staff completely blow', 'staff completely blow away', 'staff completely blow away helpful', 'completely', 'completely blow', 'completely blow away', 'completely blow away helpful', 'blow', 'blow away', 'blow away helpful', 'away', 'away helpful', 'helpful']",0,0,0,1,0,0,0.07407407407407407
138740,He is hard to keep up with he's moved 3 times.Ive always questioned that.His staff depending where he is can be moody,1,hard move timesive question thathis staff depend moody,"['hard', 'hard move', 'hard move timesive', 'hard move timesive question', 'hard move timesive question thathis', 'hard move timesive question thathis staff', 'hard move timesive question thathis staff depend', 'hard move timesive question thathis staff depend moody', 'move', 'move timesive', 'move timesive question', 'move timesive question thathis', 'move timesive question thathis staff', 'move timesive question thathis staff depend', 'move timesive question thathis staff depend moody', 'timesive', 'timesive question', 'timesive question thathis', 'timesive question thathis staff', 'timesive question thathis staff depend', 'timesive question thathis staff depend moody', 'question', 'question thathis', 'question thathis staff', 'question thathis staff depend', 'question thathis staff depend moody', 'thathis', 'thathis staff', 'thathis staff depend', 'thathis staff depend moody', 'staff', 'staff depend', 'staff depend moody', 'depend', 'depend moody', 'moody']",1,0,0,0,0,0,0.047619047619047616
182112,I hate to drive to Tampa but looks like I will have to.,1,hate drive camp look like,"['hate', 'hate drive', 'hate drive camp', 'hate drive camp look', 'hate drive camp look like', 'drive', 'drive camp', 'drive camp look', 'drive camp look like', 'camp', 'camp look', 'camp look like', 'look', 'look like', 'like']",0,0,0,0,0,1,0.09523809523809523
175542,I was in the office why could I not get the injection right away?,1,office not injection right away,"['office', 'office not', 'office not injection', 'office not injection right', 'office not injection right away', 'not', 'not injection', 'not injection right', 'not injection right away', 'injection', 'injection right', 'injection right away', 'right', 'right away', 'away']",0,0,0,1,0,0,0.09523809523809523
182168,Dr Z did an AFIB and SVT ablation and he woke up from the procedure with zero pain and already wanted to get moving!!,0,z fig sit relation wake procedure pain want move,"['z', 'z fig', 'z fig sit', 'z fig sit relation', 'z fig sit relation wake', 'z fig sit relation wake procedure', 'z fig sit relation wake procedure pain', 'z fig sit relation wake procedure pain want', 'z fig sit relation wake procedure pain want move', 'fig', 'fig sit', 'fig sit relation', 'fig sit relation wake', 'fig sit relation wake procedure', 'fig sit relation wake procedure pain', 'fig sit relation wake procedure pain want', 'fig sit relation wake procedure pain want move', 'sit', 'sit relation', 'sit relation wake', 'sit relation wake procedure', 'sit relation wake procedure pain', 'sit relation wake procedure pain want', 'sit relation wake procedure pain want move', 'relation', 'relation wake', 'relation wake procedure', 'relation wake procedure pain', 'relation wake procedure pain want', 'relation wake procedure pain want move', 'wake', 'wake procedure', 'wake procedure pain', 'wake procedure pain want', 'wake procedure pain want move', 'procedure', 'procedure pain', 'procedure pain want', 'procedure pain want move', 'pain', 'pain want', 'pain want move', 'want', 'want move', 'move']",1,0,0,0,0,0,0.0392156862745098
116087,But when I met w her she quickly steered me away saying she actually cuts in front of the armpit,1,meet w quickly steer away say actually cut armpit,"['meet', 'meet w', 'meet w quickly', 'meet w quickly steer', 'meet w quickly steer away', 'meet w quickly steer away say', 'meet w quickly steer away say actually', 'meet w quickly steer away say actually cut', 'meet w quickly steer away say actually cut armpit', 'w', 'w quickly', 'w quickly steer', 'w quickly steer away', 'w quickly steer away say', 'w quickly steer away say actually', 'w quickly steer away say actually cut', 'w quickly steer away say actually cut armpit', 'quickly', 'quickly steer', 'quickly steer away', 'quickly steer away say', 'quickly steer away say actually', 'quickly steer away say actually cut', 'quickly steer away say actually cut armpit', 'steer', 'steer away', 'steer away say', 'steer away say actually', 'steer away say actually cut', 'steer away say actually cut armpit', 'away', 'away say', 'away say actually', 'away say actually cut', 'away say actually cut armpit', 'say', 'say actually', 'say actually cut', 'say actually cut armpit', 'actually', 'actually cut', 'actually cut armpit', 'cut', 'cut armpit', 'armpit']",0,0,0,1,0,0,0.0392156862745098
97402,for their patients to walk away happy and confident.,0,patient walk away happy confident,"['patient', 'patient walk', 'patient walk away', 'patient walk away happy', 'patient walk away happy confident', 'walk', 'walk away', 'walk away happy', 'walk away happy confident', 'away', 'away happy', 'away happy confident', 'happy', 'happy confident', 'confident']",0,0,0,1,0,0,0.09523809523809523
161572,"I emailed Dr. Sleem and that was on Saturday he answered me right away "" No problem"".",0,remain answer right away no problem,"['remain', 'remain answer', 'remain answer right', 'remain answer right away', 'remain answer right away no', 'remain answer right away no problem', 'answer', 'answer right', 'answer right away', 'answer right away no', 'answer right away no problem', 'right', 'right away', 'right away no', 'right away no problem', 'away', 'away no', 'away no problem', 'no', 'no problem', 'problem']",0,0,0,1,0,0,0.07407407407407407
191423,but holy cow your front desk employees are turning people like me away.,1,holy cow desk employee turn people like away,"['holy', 'holy cow', 'holy cow desk', 'holy cow desk employee', 'holy cow desk employee turn', 'holy cow desk employee turn people', 'holy cow desk employee turn people like', 'holy cow desk employee turn people like away', 'cow', 'cow desk', 'cow desk employee', 'cow desk employee turn', 'cow desk employee turn people', 'cow desk employee turn people like', 'cow desk employee turn people like away', 'desk', 'desk employee', 'desk employee turn', 'desk employee turn people', 'desk employee turn people like', 'desk employee turn people like away', 'employee', 'employee turn', 'employee turn people', 'employee turn people like', 'employee turn people like away', 'turn', 'turn people', 'turn people like', 'turn people like away', 'people', 'people like', 'people like away', 'like', 'like away', 'away']",0,0,0,1,0,0,0.047619047619047616
132869,I'm hoping they will go away after spending almost 45k with him .,1,hop away spend k,"['hop', 'hop away', 'hop away spend', 'hop away spend k', 'away', 'away spend', 'away spend k', 'spend', 'spend k', 'k']",0,0,0,1,0,0,0.125
159703,I'd stay away.,1,stay away,"['stay', 'stay away', 'away']",0,0,0,1,0,0,0.2222222222222222
148371,"Not only was I blown away by her credentials,",0,not blow away certificate,"['not', 'not blow', 'not blow away', 'not blow away certificate', 'blow', 'blow away', 'blow away certificate', 'away', 'away certificate', 'certificate']",0,0,0,1,0,0,0.125
85021,The staff works closely with your insurance to tell you what your insurance will cover right away.,0,staff work closely insurance tell insurance cover right away,"['staff', 'staff work', 'staff work closely', 'staff work closely insurance', 'staff work closely insurance tell', 'staff work closely insurance tell insurance', 'staff work closely insurance tell insurance cover', 'staff work closely insurance tell insurance cover right', 'staff work closely insurance tell insurance cover right away', 'work', 'work closely', 'work closely insurance', 'work closely insurance tell', 'work closely insurance tell insurance', 'work closely insurance tell insurance cover', 'work closely insurance tell insurance cover right', 'work closely insurance tell insurance cover right away', 'closely', 'closely insurance', 'closely insurance tell', 'closely insurance tell insurance', 'closely insurance tell insurance cover', 'closely insurance tell insurance cover right', 'closely insurance tell insurance cover right away', 'insurance', 'insurance tell', 'insurance tell insurance', 'insurance tell insurance cover', 'insurance tell insurance cover right', 'insurance tell insurance cover right away', 'tell', 'tell insurance', 'tell insurance cover', 'tell insurance cover right', 'tell insurance cover right away', 'insurance', 'insurance cover', 'insurance cover right', 'insurance cover right away', 'cover', 'cover right', 'cover right away', 'right', 'right away', 'away']",0,0,0,1,0,0,0.0392156862745098
129113,"and we enjoy light conversation on superficial topics of mutual fondness (like, 'seen any good movies lately'?)",0,enjoy light conversation superficial subject mutual fondness like see good move recently,"['enjoy', 'enjoy light', 'enjoy light conversation', 'enjoy light conversation superficial', 'enjoy light conversation superficial subject', 'enjoy light conversation superficial subject mutual', 'enjoy light conversation superficial subject mutual fondness', 'enjoy light conversation superficial subject mutual fondness like', 'enjoy light conversation superficial subject mutual fondness like see', 'enjoy light conversation superficial subject mutual fondness like see good', 'enjoy light conversation superficial subject mutual fondness like see good move', 'enjoy light conversation superficial subject mutual fondness like see good move recently', 'light', 'light conversation', 'light conversation superficial', 'light conversation superficial subject', 'light conversation superficial subject mutual', 'light conversation superficial subject mutual fondness', 'light conversation superficial subject mutual fondness like', 'light conversation superficial subject mutual fondness like see', 'light conversation superficial subject mutual fondness like see good', 'light conversation superficial subject mutual fondness like see good move', 'light conversation superficial subject mutual fondness like see good move recently', 'conversation', 'conversation superficial', 'conversation superficial subject', 'conversation superficial subject mutual', 'conversation superficial subject mutual fondness', 'conversation superficial subject mutual fondness like', 'conversation superficial subject mutual fondness like see', 'conversation superficial subject mutual fondness like see good', 'conversation superficial subject mutual fondness like see good move', 'conversation superficial subject mutual fondness like see good move recently', 'superficial', 'superficial subject', 'superficial subject mutual', 'superficial subject mutual fondness', 'superficial subject mutual fondness like', 'superficial subject mutual fondness like see', 'superficial subject mutual fondness like see good', 'superficial subject mutual fondness like see good move', 'superficial subject mutual fondness like see good move recently', 'subject', 'subject mutual', 'subject mutual fondness', 'subject mutual fondness like', 'subject mutual fondness like see', 'subject mutual fondness like see good', 'subject mutual fondness like see good move', 'subject mutual fondness like see good move recently', 'mutual', 'mutual fondness', 'mutual fondness like', 'mutual fondness like see', 'mutual fondness like see good', 'mutual fondness like see good move', 'mutual fondness like see good move recently', 'fondness', 'fondness like', 'fondness like see', 'fondness like see good', 'fondness like see good move', 'fondness like see good move recently', 'like', 'like see', 'like see good', 'like see good move', 'like see good move recently', 'see', 'see good', 'see good move', 'see good move recently', 'good', 'good move', 'good move recently', 'move', 'move recently', 'recently']",1,0,0,0,0,0,0.023809523809523808
167414,I would recommend taking the drive to Brush!,0,recommend take drive brush,"['recommend', 'recommend take', 'recommend take drive', 'recommend take drive brush', 'take', 'take drive', 'take drive brush', 'drive', 'drive brush', 'brush']",0,0,0,0,0,1,0.125
115225,I can not be more satisfied with the results of my surgery with Dr Mofid.,0,not satisfy result surgery move,"['not', 'not satisfy', 'not satisfy result', 'not satisfy result surgery', 'not satisfy result surgery move', 'satisfy', 'satisfy result', 'satisfy result surgery', 'satisfy result surgery move', 'result', 'result surgery', 'result surgery move', 'surgery', 'surgery move', 'move']",1,0,0,0,0,0,0.09523809523809523
175836,"They lost records, I was 5 minutes late to my consult, turned away without a follow up and now I'm feeling prejudice..",1,lose record minute late consult turn away follow feel prejudice,"['lose', 'lose record', 'lose record minute', 'lose record minute late', 'lose record minute late consult', 'lose record minute late consult turn', 'lose record minute late consult turn away', 'lose record minute late consult turn away follow', 'lose record minute late consult turn away follow feel', 'lose record minute late consult turn away follow feel prejudice', 'record', 'record minute', 'record minute late', 'record minute late consult', 'record minute late consult turn', 'record minute late consult turn away', 'record minute late consult turn away follow', 'record minute late consult turn away follow feel', 'record minute late consult turn away follow feel prejudice', 'minute', 'minute late', 'minute late consult', 'minute late consult turn', 'minute late consult turn away', 'minute late consult turn away follow', 'minute late consult turn away follow feel', 'minute late consult turn away follow feel prejudice', 'late', 'late consult', 'late consult turn', 'late consult turn away', 'late consult turn away follow', 'late consult turn away follow feel', 'late consult turn away follow feel prejudice', 'consult', 'consult turn', 'consult turn away', 'consult turn away follow', 'consult turn away follow feel', 'consult turn away follow feel prejudice', 'turn', 'turn away', 'turn away follow', 'turn away follow feel', 'turn away follow feel prejudice', 'away', 'away follow', 'away follow feel', 'away follow feel prejudice', 'follow', 'follow feel', 'follow feel prejudice', 'feel', 'feel prejudice', 'prejudice']",0,0,0,1,0,0,0.03278688524590164
168098,and they worked incredibly hard to accommodate my every need - including getting me in for surgery ASAP before we moved away from the area.,0,work incredibly hard accommodate need include get surgery sap move away area,"['work', 'work incredibly', 'work incredibly hard', 'work incredibly hard accommodate', 'work incredibly hard accommodate need', 'work incredibly hard accommodate need include', 'work incredibly hard accommodate need include get', 'work incredibly hard accommodate need include get surgery', 'work incredibly hard accommodate need include get surgery sap', 'work incredibly hard accommodate need include get surgery sap move', 'work incredibly hard accommodate need include get surgery sap move away', 'work incredibly hard accommodate need include get surgery sap move away area', 'incredibly', 'incredibly hard', 'incredibly hard accommodate', 'incredibly hard accommodate need', 'incredibly hard accommodate need include', 'incredibly hard accommodate need include get', 'incredibly hard accommodate need include get surgery', 'incredibly hard accommodate need include get surgery sap', 'incredibly hard accommodate need include get surgery sap move', 'incredibly hard accommodate need include get surgery sap move away', 'incredibly hard accommodate need include get surgery sap move away area', 'hard', 'hard accommodate', 'hard accommodate need', 'hard accommodate need include', 'hard accommodate need include get', 'hard accommodate need include get surgery', 'hard accommodate need include get surgery sap', 'hard accommodate need include get surgery sap move', 'hard accommodate need include get surgery sap move away', 'hard accommodate need include get surgery sap move away area', 'accommodate', 'accommodate need', 'accommodate need include', 'accommodate need include get', 'accommodate need include get surgery', 'accommodate need include get surgery sap', 'accommodate need include get surgery sap move', 'accommodate need include get surgery sap move away', 'accommodate need include get surgery sap move away area', 'need', 'need include', 'need include get', 'need include get surgery', 'need include get surgery sap', 'need include get surgery sap move', 'need include get surgery sap move away', 'need include get surgery sap move away area', 'include', 'include get', 'include get surgery', 'include get surgery sap', 'include get surgery sap move', 'include get surgery sap move away', 'include get surgery sap move away area', 'get', 'get surgery', 'get surgery sap', 'get surgery sap move', 'get surgery sap move away', 'get surgery sap move away area', 'surgery', 'surgery sap', 'surgery sap move', 'surgery sap move away', 'surgery sap move away area', 'sap', 'sap move', 'sap move away', 'sap move away area', 'move', 'move away', 'move away area', 'away', 'away area', 'area']",1,1,0,1,0,0,0.07142857142857142
141506,I wasn't expecting the place to be so big after the mohes surgery but thank goodness Dr.S could fix it.,0,expect place big move surgery thank good dry fix,"['expect', 'expect place', 'expect place big', 'expect place big move', 'expect place big move surgery', 'expect place big move surgery thank', 'expect place big move surgery thank good', 'expect place big move surgery thank good dry', 'expect place big move surgery thank good dry fix', 'place', 'place big', 'place big move', 'place big move surgery', 'place big move surgery thank', 'place big move surgery thank good', 'place big move surgery thank good dry', 'place big move surgery thank good dry fix', 'big', 'big move', 'big move surgery', 'big move surgery thank', 'big move surgery thank good', 'big move surgery thank good dry', 'big move surgery thank good dry fix', 'move', 'move surgery', 'move surgery thank', 'move surgery thank good', 'move surgery thank good dry', 'move surgery thank good dry fix', 'surgery', 'surgery thank', 'surgery thank good', 'surgery thank good dry', 'surgery thank good dry fix', 'thank', 'thank good', 'thank good dry', 'thank good dry fix', 'good', 'good dry', 'good dry fix', 'dry', 'dry fix', 'fix']",1,0,0,0,0,0,0.0392156862745098
91036,Dr. Olson's office got back to be right away and I was able to schedule the appointment almost immediately.,0,get right away able schedule appointment immediately,"['get', 'get right', 'get right away', 'get right away able', 'get right away able schedule', 'get right away able schedule appointment', 'get right away able schedule appointment immediately', 'right', 'right away', 'right away able', 'right away able schedule', 'right away able schedule appointment', 'right away able schedule appointment immediately', 'away', 'away able', 'away able schedule', 'away able schedule appointment', 'away able schedule appointment immediately', 'able', 'able schedule', 'able schedule appointment', 'able schedule appointment immediately', 'schedule', 'schedule appointment', 'schedule appointment immediately', 'appointment', 'appointment immediately', 'immediately']",0,0,0,1,0,0,0.058823529411764705
110319,Very soft relaxing touch that took away all the tension of my life.,0,soft relax touch take away tension life,"['soft', 'soft relax', 'soft relax touch', 'soft relax touch take', 'soft relax touch take away', 'soft relax touch take away tension', 'soft relax touch take away tension life', 'relax', 'relax touch', 'relax touch take', 'relax touch take away', 'relax touch take away tension', 'relax touch take away tension life', 'touch', 'touch take', 'touch take away', 'touch take away tension', 'touch take away tension life', 'take', 'take away', 'take away tension', 'take away tension life', 'away', 'away tension', 'away tension life', 'tension', 'tension life', 'life']",0,0,0,1,0,0,0.058823529411764705
