commentId,comment,classification,comment_processed,word_phrase_list,believe,lab,lab quick,quick,quick little,little,little respectful,respectful,woman,attitude,similarity_score
120028,I look forward to sending you some pictures of our little one soon.,0,look forward send picture little soon,"['look', 'look forward', 'look forward send', 'look forward send picture', 'look forward send picture little', 'look forward send picture little soon', 'forward', 'forward send', 'forward send picture', 'forward send picture little', 'forward send picture little soon', 'send', 'send picture', 'send picture little', 'send picture little soon', 'picture', 'picture little', 'picture little soon', 'little', 'little soon', 'soon']",0,0,0,0,0,1,0,0,0,0,0.06896551724137931
65352,She's compassionate and careful and respectful.,0,s compassionate careful respectful,"['s', 's compassionate', 's compassionate careful', 's compassionate careful respectful', 'compassionate', 'compassionate careful', 'compassionate careful respectful', 'careful', 'careful respectful', 'respectful']",0,0,0,0,0,0,0,1,0,0,0.06896551724137931
94545,The surgery itself went well and my recovery went as I was led to believe it would.,0,surgery go recovery go lead believe,"['surgery', 'surgery go', 'surgery go recovery', 'surgery go recovery go', 'surgery go recovery go lead', 'surgery go recovery go lead believe', 'go', 'go recovery', 'go recovery go', 'go recovery go lead', 'go recovery go lead believe', 'recovery', 'recovery go', 'recovery go lead', 'recovery go lead believe', 'go', 'go lead', 'go lead believe', 'lead', 'lead believe', 'believe']",1,0,0,0,0,0,0,0,0,0,0.06896551724137931
165084,"With a little self re-hab and some time, I have healed nicely.",0,little self read time heal nicely,"['little', 'little self', 'little self read', 'little self read time', 'little self read time heal', 'little self read time heal nicely', 'self', 'self read', 'self read time', 'self read time heal', 'self read time heal nicely', 'read', 'read time', 'read time heal', 'read time heal nicely', 'time', 'time heal', 'time heal nicely', 'heal', 'heal nicely', 'nicely']",0,0,0,0,0,1,0,0,0,0,0.06896551724137931
161263,"There are many other women with similar stories, just too embarrassed to leave a review.",1,woman similar story embarrass leave review,"['woman', 'woman similar', 'woman similar story', 'woman similar story embarrass', 'woman similar story embarrass leave', 'woman similar story embarrass leave review', 'similar', 'similar story', 'similar story embarrass', 'similar story embarrass leave', 'similar story embarrass leave review', 'story', 'story embarrass', 'story embarrass leave', 'story embarrass leave review', 'embarrass', 'embarrass leave', 'embarrass leave review', 'leave', 'leave review', 'review']",0,0,0,0,0,0,0,0,1,0,0.06896551724137931
65037,I believe that she has a sincere interest in the welfare of her patients.,0,believe sincere interest welfare patient,"['believe', 'believe sincere', 'believe sincere interest', 'believe sincere interest welfare', 'believe sincere interest welfare patient', 'sincere', 'sincere interest', 'sincere interest welfare', 'sincere interest welfare patient', 'interest', 'interest welfare', 'interest welfare patient', 'welfare', 'welfare patient', 'patient']",1,0,0,0,0,0,0,0,0,0,0.06896551724137931
163687,I only know one woman who is still happy with her results and I know a lot of girls who have been to him!,1,know woman happy result know lot girl,"['know', 'know woman', 'know woman happy', 'know woman happy result', 'know woman happy result know', 'know woman happy result know lot', 'know woman happy result know lot girl', 'woman', 'woman happy', 'woman happy result', 'woman happy result know', 'woman happy result know lot', 'woman happy result know lot girl', 'happy', 'happy result', 'happy result know', 'happy result know lot', 'happy result know lot girl', 'result', 'result know', 'result know lot', 'result know lot girl', 'know', 'know lot', 'know lot girl', 'lot', 'lot girl', 'girl']",0,0,0,0,0,0,0,0,1,0,0.06896551724137931
186691,She's back to being the woman I've always known.,0,s woman ve know,"['s', 's woman', 's woman ve', 's woman ve know', 'woman', 'woman ve', 'woman ve know', 've', 've know', 'know']",0,0,0,0,0,0,0,0,1,0,0.06896551724137931
166999,"Now i cannot even change my clothes with another woman as my mother, sister or daughter.",1,change clothe woman mother sister daughter,"['change', 'change clothe', 'change clothe woman', 'change clothe woman mother', 'change clothe woman mother sister', 'change clothe woman mother sister daughter', 'clothe', 'clothe woman', 'clothe woman mother', 'clothe woman mother sister', 'clothe woman mother sister daughter', 'woman', 'woman mother', 'woman mother sister', 'woman mother sister daughter', 'mother', 'mother sister', 'mother sister daughter', 'sister', 'sister daughter', 'daughter']",0,0,0,0,0,0,0,0,1,0,0.06896551724137931
78870,I believe Dr. Hidalgo's advice and consideration,0,believe advice consideration,"['believe', 'believe advice', 'believe advice consideration', 'advice', 'advice consideration', 'consideration']",1,0,0,0,0,0,0,0,0,0,0.06896551724137931
147303,Timmons and his staff made it possible for me to have the chest of a woman.,0,common staff possible chest woman,"['common', 'common staff', 'common staff possible', 'common staff possible chest', 'common staff possible chest woman', 'staff', 'staff possible', 'staff possible chest', 'staff possible chest woman', 'possible', 'possible chest', 'possible chest woman', 'chest', 'chest woman', 'woman']",0,0,0,0,0,0,0,0,1,0,0.06896551724137931
190197,He clearly hates his job and I can't believe he doesn't care about ruining women's confidence even more.,1,clearly rate job believe care ruin woman confidence,"['clearly', 'clearly rate', 'clearly rate job', 'clearly rate job believe', 'clearly rate job believe care', 'clearly rate job believe care ruin', 'clearly rate job believe care ruin woman', 'clearly rate job believe care ruin woman confidence', 'rate', 'rate job', 'rate job believe', 'rate job believe care', 'rate job believe care ruin', 'rate job believe care ruin woman', 'rate job believe care ruin woman confidence', 'job', 'job believe', 'job believe care', 'job believe care ruin', 'job believe care ruin woman', 'job believe care ruin woman confidence', 'believe', 'believe care', 'believe care ruin', 'believe care ruin woman', 'believe care ruin woman confidence', 'care', 'care ruin', 'care ruin woman', 'care ruin woman confidence', 'ruin', 'ruin woman', 'ruin woman confidence', 'woman', 'woman confidence', 'confidence']",1,0,0,0,0,0,0,0,1,0,0.13793103448275862
121036,He?s helped me get both my little boys here!,0,s help little boy,"['s', 's help', 's help little', 's help little boy', 'help', 'help little', 'help little boy', 'little', 'little boy', 'boy']",0,0,0,0,0,1,0,0,0,0,0.06896551724137931
179445,Little wait time and they were very through!,0,little wait time,"['little', 'little wait', 'little wait time', 'wait', 'wait time', 'time']",0,0,0,0,0,1,0,0,0,0,0.06896551724137931
177011,Made the experience a little less scary,0,experience little scar,"['experience', 'experience little', 'experience little scar', 'little', 'little scar', 'scar']",0,0,0,0,0,1,0,0,0,0,0.06896551724137931
135050,Took tears off of me and it's only been a little over 2 weeks.,0,take tear little,"['take', 'take tear', 'take tear little', 'tear', 'tear little', 'little']",0,0,0,0,0,1,0,0,0,0,0.06896551724137931
139053,Great attitude knowledge bedside manner empathy and 100% concern about his patient,0,great attitude cognition bedside manner concern patient,"['great', 'great attitude', 'great attitude cognition', 'great attitude cognition bedside', 'great attitude cognition bedside manner', 'great attitude cognition bedside manner concern', 'great attitude cognition bedside manner concern patient', 'attitude', 'attitude cognition', 'attitude cognition bedside', 'attitude cognition bedside manner', 'attitude cognition bedside manner concern', 'attitude cognition bedside manner concern patient', 'cognition', 'cognition bedside', 'cognition bedside manner', 'cognition bedside manner concern', 'cognition bedside manner concern patient', 'bedside', 'bedside manner', 'bedside manner concern', 'bedside manner concern patient', 'manner', 'manner concern', 'manner concern patient', 'concern', 'concern patient', 'patient']",0,0,0,0,0,0,0,0,0,1,0.06896551724137931
113046,and scarred it was such a small thing i couldnt believe the results adn was told she couldnt do anything else,1,scarred small thing believe result tell,"['scarred', 'scarred small', 'scarred small thing', 'scarred small thing believe', 'scarred small thing believe result', 'scarred small thing believe result tell', 'small', 'small thing', 'small thing believe', 'small thing believe result', 'small thing believe result tell', 'thing', 'thing believe', 'thing believe result', 'thing believe result tell', 'believe', 'believe result', 'believe result tell', 'result', 'result tell', 'tell']",1,0,0,0,0,0,0,0,0,0,0.06896551724137931
150102,Couldn?t believe it when Dr. Hatch was actually interested in my health and explained everything really well.,0,believe actually interest health explain,"['believe', 'believe actually', 'believe actually interest', 'believe actually interest health', 'believe actually interest health explain', 'actually', 'actually interest', 'actually interest health', 'actually interest health explain', 'interest', 'interest health', 'interest health explain', 'health', 'health explain', 'explain']",1,0,0,0,0,0,0,0,0,0,0.06896551724137931
93801,The ultrasound technician and the lab technician who drew my blood were both very friendly,0,ultrasound technical lab technical draw blood friendly,"['ultrasound', 'ultrasound technical', 'ultrasound technical lab', 'ultrasound technical lab technical', 'ultrasound technical lab technical draw', 'ultrasound technical lab technical draw blood', 'ultrasound technical lab technical draw blood friendly', 'technical', 'technical lab', 'technical lab technical', 'technical lab technical draw', 'technical lab technical draw blood', 'technical lab technical draw blood friendly', 'lab', 'lab technical', 'lab technical draw', 'lab technical draw blood', 'lab technical draw blood friendly', 'technical', 'technical draw', 'technical draw blood', 'technical draw blood friendly', 'draw', 'draw blood', 'draw blood friendly', 'blood', 'blood friendly', 'friendly']",0,1,0,0,0,0,0,0,0,0,0.06896551724137931
163111,Doctor: On my initial encounter with Dr. Garges I did not feel that he believed I was in pain.,1,doctor initial encounter feel believe pain,"['doctor', 'doctor initial', 'doctor initial encounter', 'doctor initial encounter feel', 'doctor initial encounter feel believe', 'doctor initial encounter feel believe pain', 'initial', 'initial encounter', 'initial encounter feel', 'initial encounter feel believe', 'initial encounter feel believe pain', 'encounter', 'encounter feel', 'encounter feel believe', 'encounter feel believe pain', 'feel', 'feel believe', 'feel believe pain', 'believe', 'believe pain', 'pain']",1,0,0,0,0,0,0,0,0,0,0.06896551724137931
153857,My procedure took a little longer because we held actual conversation and I had questions that he was happy to answer.,0,procedure take little long hold actual conversation question happy answer,"['procedure', 'procedure take', 'procedure take little', 'procedure take little long', 'procedure take little long hold', 'procedure take little long hold actual', 'procedure take little long hold actual conversation', 'procedure take little long hold actual conversation question', 'procedure take little long hold actual conversation question happy', 'procedure take little long hold actual conversation question happy answer', 'take', 'take little', 'take little long', 'take little long hold', 'take little long hold actual', 'take little long hold actual conversation', 'take little long hold actual conversation question', 'take little long hold actual conversation question happy', 'take little long hold actual conversation question happy answer', 'little', 'little long', 'little long hold', 'little long hold actual', 'little long hold actual conversation', 'little long hold actual conversation question', 'little long hold actual conversation question happy', 'little long hold actual conversation question happy answer', 'long', 'long hold', 'long hold actual', 'long hold actual conversation', 'long hold actual conversation question', 'long hold actual conversation question happy', 'long hold actual conversation question happy answer', 'hold', 'hold actual', 'hold actual conversation', 'hold actual conversation question', 'hold actual conversation question happy', 'hold actual conversation question happy answer', 'actual', 'actual conversation', 'actual conversation question', 'actual conversation question happy', 'actual conversation question happy answer', 'conversation', 'conversation question', 'conversation question happy', 'conversation question happy answer', 'question', 'question happy', 'question happy answer', 'happy', 'happy answer', 'answer']",0,0,0,0,0,1,0,0,0,0,0.06896551724137931
78653,I will recommend him to any woman having difficulty getting pregnant,0,recommend woman have difficulty get pregnant,"['recommend', 'recommend woman', 'recommend woman have', 'recommend woman have difficulty', 'recommend woman have difficulty get', 'recommend woman have difficulty get pregnant', 'woman', 'woman have', 'woman have difficulty', 'woman have difficulty get', 'woman have difficulty get pregnant', 'have', 'have difficulty', 'have difficulty get', 'have difficulty get pregnant', 'difficulty', 'difficulty get', 'difficulty get pregnant', 'get', 'get pregnant', 'pregnant']",0,0,0,0,0,0,0,0,1,0,0.06896551724137931
131588,"but the more I thought about Dr. A's attitude about his work, the more I wanted him to do the procedure.",0,think dr attitude work want procedure,"['think', 'think dr', 'think dr attitude', 'think dr attitude work', 'think dr attitude work want', 'think dr attitude work want procedure', 'dr', 'dr attitude', 'dr attitude work', 'dr attitude work want', 'dr attitude work want procedure', 'attitude', 'attitude work', 'attitude work want', 'attitude work want procedure', 'work', 'work want', 'work want procedure', 'want', 'want procedure', 'procedure']",0,0,0,0,0,0,0,0,0,1,0.06896551724137931
174264,so GOD only knows if I will even get the correct lab results.,1,god know correct lab result,"['god', 'god know', 'god know correct', 'god know correct lab', 'god know correct lab result', 'know', 'know correct', 'know correct lab', 'know correct lab result', 'correct', 'correct lab', 'correct lab result', 'lab', 'lab result', 'result']",0,1,0,0,0,0,0,0,0,0,0.06896551724137931
82376,"ER quick, to the point.",0,erbium quick point,"['erbium', 'erbium quick', 'erbium quick point', 'quick', 'quick point', 'point']",0,0,0,1,0,0,0,0,0,0,0.06896551724137931
186931,"Since we're placing so much emphasis on “following instructions”, imagine if I would have believed you when you said I was completely fine).",1,place emphasis follow instruction imagine believe say completely fine,"['place', 'place emphasis', 'place emphasis follow', 'place emphasis follow instruction', 'place emphasis follow instruction imagine', 'place emphasis follow instruction imagine believe', 'place emphasis follow instruction imagine believe say', 'place emphasis follow instruction imagine believe say completely', 'place emphasis follow instruction imagine believe say completely fine', 'emphasis', 'emphasis follow', 'emphasis follow instruction', 'emphasis follow instruction imagine', 'emphasis follow instruction imagine believe', 'emphasis follow instruction imagine believe say', 'emphasis follow instruction imagine believe say completely', 'emphasis follow instruction imagine believe say completely fine', 'follow', 'follow instruction', 'follow instruction imagine', 'follow instruction imagine believe', 'follow instruction imagine believe say', 'follow instruction imagine believe say completely', 'follow instruction imagine believe say completely fine', 'instruction', 'instruction imagine', 'instruction imagine believe', 'instruction imagine believe say', 'instruction imagine believe say completely', 'instruction imagine believe say completely fine', 'imagine', 'imagine believe', 'imagine believe say', 'imagine believe say completely', 'imagine believe say completely fine', 'believe', 'believe say', 'believe say completely', 'believe say completely fine', 'say', 'say completely', 'say completely fine', 'completely', 'completely fine', 'fine']",1,0,0,0,0,0,0,0,0,0,0.06896551724137931
156621,I am slender at a size 4 but like a little extra skin tightening and fat melting occasionally...the procedures are painless,0,slender size like little extra skin tighten fat melt occasionallythe procedure painless,"['slender', 'slender size', 'slender size like', 'slender size like little', 'slender size like little extra', 'slender size like little extra skin', 'slender size like little extra skin tighten', 'slender size like little extra skin tighten fat', 'slender size like little extra skin tighten fat melt', 'slender size like little extra skin tighten fat melt occasionallythe', 'slender size like little extra skin tighten fat melt occasionallythe procedure', 'slender size like little extra skin tighten fat melt occasionallythe procedure painless', 'size', 'size like', 'size like little', 'size like little extra', 'size like little extra skin', 'size like little extra skin tighten', 'size like little extra skin tighten fat', 'size like little extra skin tighten fat melt', 'size like little extra skin tighten fat melt occasionallythe', 'size like little extra skin tighten fat melt occasionallythe procedure', 'size like little extra skin tighten fat melt occasionallythe procedure painless', 'like', 'like little', 'like little extra', 'like little extra skin', 'like little extra skin tighten', 'like little extra skin tighten fat', 'like little extra skin tighten fat melt', 'like little extra skin tighten fat melt occasionallythe', 'like little extra skin tighten fat melt occasionallythe procedure', 'like little extra skin tighten fat melt occasionallythe procedure painless', 'little', 'little extra', 'little extra skin', 'little extra skin tighten', 'little extra skin tighten fat', 'little extra skin tighten fat melt', 'little extra skin tighten fat melt occasionallythe', 'little extra skin tighten fat melt occasionallythe procedure', 'little extra skin tighten fat melt occasionallythe procedure painless', 'extra', 'extra skin', 'extra skin tighten', 'extra skin tighten fat', 'extra skin tighten fat melt', 'extra skin tighten fat melt occasionallythe', 'extra skin tighten fat melt occasionallythe procedure', 'extra skin tighten fat melt occasionallythe procedure painless', 'skin', 'skin tighten', 'skin tighten fat', 'skin tighten fat melt', 'skin tighten fat melt occasionallythe', 'skin tighten fat melt occasionallythe procedure', 'skin tighten fat melt occasionallythe procedure painless', 'tighten', 'tighten fat', 'tighten fat melt', 'tighten fat melt occasionallythe', 'tighten fat melt occasionallythe procedure', 'tighten fat melt occasionallythe procedure painless', 'fat', 'fat melt', 'fat melt occasionallythe', 'fat melt occasionallythe procedure', 'fat melt occasionallythe procedure painless', 'melt', 'melt occasionallythe', 'melt occasionallythe procedure', 'melt occasionallythe procedure painless', 'occasionallythe', 'occasionallythe procedure', 'occasionallythe procedure painless', 'procedure', 'procedure painless', 'painless']",0,0,0,0,0,1,0,0,0,0,0.06896551724137931
109097,Initial treatment showed very little results but Dr Whitaker graciously agreed to retreat those areas without any additional cost to me.,0,initial treatment show little result graciously agree retreat area extra cost,"['initial', 'initial treatment', 'initial treatment show', 'initial treatment show little', 'initial treatment show little result', 'initial treatment show little result graciously', 'initial treatment show little result graciously agree', 'initial treatment show little result graciously agree retreat', 'initial treatment show little result graciously agree retreat area', 'initial treatment show little result graciously agree retreat area extra', 'initial treatment show little result graciously agree retreat area extra cost', 'treatment', 'treatment show', 'treatment show little', 'treatment show little result', 'treatment show little result graciously', 'treatment show little result graciously agree', 'treatment show little result graciously agree retreat', 'treatment show little result graciously agree retreat area', 'treatment show little result graciously agree retreat area extra', 'treatment show little result graciously agree retreat area extra cost', 'show', 'show little', 'show little result', 'show little result graciously', 'show little result graciously agree', 'show little result graciously agree retreat', 'show little result graciously agree retreat area', 'show little result graciously agree retreat area extra', 'show little result graciously agree retreat area extra cost', 'little', 'little result', 'little result graciously', 'little result graciously agree', 'little result graciously agree retreat', 'little result graciously agree retreat area', 'little result graciously agree retreat area extra', 'little result graciously agree retreat area extra cost', 'result', 'result graciously', 'result graciously agree', 'result graciously agree retreat', 'result graciously agree retreat area', 'result graciously agree retreat area extra', 'result graciously agree retreat area extra cost', 'graciously', 'graciously agree', 'graciously agree retreat', 'graciously agree retreat area', 'graciously agree retreat area extra', 'graciously agree retreat area extra cost', 'agree', 'agree retreat', 'agree retreat area', 'agree retreat area extra', 'agree retreat area extra cost', 'retreat', 'retreat area', 'retreat area extra', 'retreat area extra cost', 'area', 'area extra', 'area extra cost', 'extra', 'extra cost', 'cost']",0,0,0,0,0,1,0,0,0,0,0.06896551724137931
97222,"and without question, these folks have done the best job of being quick, not making us wait, doing exactl.",0,question folk good job quick make wait precisely,"['question', 'question folk', 'question folk good', 'question folk good job', 'question folk good job quick', 'question folk good job quick make', 'question folk good job quick make wait', 'question folk good job quick make wait precisely', 'folk', 'folk good', 'folk good job', 'folk good job quick', 'folk good job quick make', 'folk good job quick make wait', 'folk good job quick make wait precisely', 'good', 'good job', 'good job quick', 'good job quick make', 'good job quick make wait', 'good job quick make wait precisely', 'job', 'job quick', 'job quick make', 'job quick make wait', 'job quick make wait precisely', 'quick', 'quick make', 'quick make wait', 'quick make wait precisely', 'make', 'make wait', 'make wait precisely', 'wait', 'wait precisely', 'precisely']",0,0,0,1,0,0,0,0,0,0,0.06896551724137931
75940,"I was a little leery about seeing Jenna after I would been through my pregnancy with Laurel and Dr. Beard,",1,little see pregnancy laurel,"['little', 'little see', 'little see pregnancy', 'little see pregnancy laurel', 'see', 'see pregnancy', 'see pregnancy laurel', 'pregnancy', 'pregnancy laurel', 'laurel']",0,0,0,0,0,1,0,0,0,0,0.06896551724137931
175573,All she ever wants to do is draw blood and that's because I'm sure she gets a little money,1,want draw blood s m sure get little money,"['want', 'want draw', 'want draw blood', 'want draw blood s', 'want draw blood s m', 'want draw blood s m sure', 'want draw blood s m sure get', 'want draw blood s m sure get little', 'want draw blood s m sure get little money', 'draw', 'draw blood', 'draw blood s', 'draw blood s m', 'draw blood s m sure', 'draw blood s m sure get', 'draw blood s m sure get little', 'draw blood s m sure get little money', 'blood', 'blood s', 'blood s m', 'blood s m sure', 'blood s m sure get', 'blood s m sure get little', 'blood s m sure get little money', 's', 's m', 's m sure', 's m sure get', 's m sure get little', 's m sure get little money', 'm', 'm sure', 'm sure get', 'm sure get little', 'm sure get little money', 'sure', 'sure get', 'sure get little', 'sure get little money', 'get', 'get little', 'get little money', 'little', 'little money', 'money']",0,0,0,0,0,1,0,0,0,0,0.06896551724137931
156597,It So so so rude an unprofessional I literally can't believe this experience,1,rude professional literally believe experience,"['rude', 'rude professional', 'rude professional literally', 'rude professional literally believe', 'rude professional literally believe experience', 'professional', 'professional literally', 'professional literally believe', 'professional literally believe experience', 'literally', 'literally believe', 'literally believe experience', 'believe', 'believe experience', 'experience']",1,0,0,0,0,0,0,0,0,0,0.06896551724137931
108335,My biggest critic is my mother and even she can't believe how well it came out.,0,big critic mother believe come,"['big', 'big critic', 'big critic mother', 'big critic mother believe', 'big critic mother believe come', 'critic', 'critic mother', 'critic mother believe', 'critic mother believe come', 'mother', 'mother believe', 'mother believe come', 'believe', 'believe come', 'come']",1,0,0,0,0,0,0,0,0,0,0.06896551724137931
158034,She is quick to tell you what you don?t need!,0,quick tell need,"['quick', 'quick tell', 'quick tell need', 'tell', 'tell need', 'need']",0,0,0,1,0,0,0,0,0,0,0.06896551724137931
58458,It seems as though they are a little understaffed.  ,1,little short-handed,"['little', 'little short-handed', 'short-handed']",0,0,0,0,0,1,0,0,0,0,0.06896551724137931
139330,I still can not believe how easy it was for me to be up and moving around with in days.,0,believe easy move,"['believe', 'believe easy', 'believe easy move', 'easy', 'easy move', 'move']",1,0,0,0,0,0,0,0,0,0,0.06896551724137931
173079,He was not quick to recommend surgery.,0,quick recommend surgery,"['quick', 'quick recommend', 'quick recommend surgery', 'recommend', 'recommend surgery', 'surgery']",0,0,0,1,0,0,0,0,0,0,0.06896551724137931
152040,She did not answer any of my question without getting an attitude like I was an inconvenience to her.,1,answer question get attitude like inconvenience,"['answer', 'answer question', 'answer question get', 'answer question get attitude', 'answer question get attitude like', 'answer question get attitude like inconvenience', 'question', 'question get', 'question get attitude', 'question get attitude like', 'question get attitude like inconvenience', 'get', 'get attitude', 'get attitude like', 'get attitude like inconvenience', 'attitude', 'attitude like', 'attitude like inconvenience', 'like', 'like inconvenience', 'inconvenience']",0,0,0,0,0,0,0,0,0,1,0.06896551724137931
130984,"At first, I was a little reluctant to have elective surgery, but, after my consultation, I felt totally at ease.",0,little reluctant elective surgery consultation feel wholly ease,"['little', 'little reluctant', 'little reluctant elective', 'little reluctant elective surgery', 'little reluctant elective surgery consultation', 'little reluctant elective surgery consultation feel', 'little reluctant elective surgery consultation feel wholly', 'little reluctant elective surgery consultation feel wholly ease', 'reluctant', 'reluctant elective', 'reluctant elective surgery', 'reluctant elective surgery consultation', 'reluctant elective surgery consultation feel', 'reluctant elective surgery consultation feel wholly', 'reluctant elective surgery consultation feel wholly ease', 'elective', 'elective surgery', 'elective surgery consultation', 'elective surgery consultation feel', 'elective surgery consultation feel wholly', 'elective surgery consultation feel wholly ease', 'surgery', 'surgery consultation', 'surgery consultation feel', 'surgery consultation feel wholly', 'surgery consultation feel wholly ease', 'consultation', 'consultation feel', 'consultation feel wholly', 'consultation feel wholly ease', 'feel', 'feel wholly', 'feel wholly ease', 'wholly', 'wholly ease', 'ease']",0,0,0,0,0,1,0,0,0,0,0.06896551724137931
150622,I believe this level of customer service only starts from the top and is a reflection the doctor.,0,believe level customer service start reflection doctor,"['believe', 'believe level', 'believe level customer', 'believe level customer service', 'believe level customer service start', 'believe level customer service start reflection', 'believe level customer service start reflection doctor', 'level', 'level customer', 'level customer service', 'level customer service start', 'level customer service start reflection', 'level customer service start reflection doctor', 'customer', 'customer service', 'customer service start', 'customer service start reflection', 'customer service start reflection doctor', 'service', 'service start', 'service start reflection', 'service start reflection doctor', 'start', 'start reflection', 'start reflection doctor', 'reflection', 'reflection doctor', 'doctor']",1,0,0,0,0,0,0,0,0,0,0.06896551724137931
94098,He was very quick to dismiss any concerns i had about my bowel resection.,1,quick dismiss concern intestine resection,"['quick', 'quick dismiss', 'quick dismiss concern', 'quick dismiss concern intestine', 'quick dismiss concern intestine resection', 'dismiss', 'dismiss concern', 'dismiss concern intestine', 'dismiss concern intestine resection', 'concern', 'concern intestine', 'concern intestine resection', 'intestine', 'intestine resection', 'resection']",0,0,0,1,0,0,0,0,0,0,0.06896551724137931
177033,therefore I had my company insurance rep call and he was met with the same level of attitude.,1,company insurance rep meet level attitude,"['company', 'company insurance', 'company insurance rep', 'company insurance rep meet', 'company insurance rep meet level', 'company insurance rep meet level attitude', 'insurance', 'insurance rep', 'insurance rep meet', 'insurance rep meet level', 'insurance rep meet level attitude', 'rep', 'rep meet', 'rep meet level', 'rep meet level attitude', 'meet', 'meet level', 'meet level attitude', 'level', 'level attitude', 'attitude']",0,0,0,0,0,0,0,0,0,1,0.06896551724137931
80309,"also loved his caring ways, professional attitude, excellent communicating skills.",0,love dare way professional attitude excellent communicate skill,"['love', 'love dare', 'love dare way', 'love dare way professional', 'love dare way professional attitude', 'love dare way professional attitude excellent', 'love dare way professional attitude excellent communicate', 'love dare way professional attitude excellent communicate skill', 'dare', 'dare way', 'dare way professional', 'dare way professional attitude', 'dare way professional attitude excellent', 'dare way professional attitude excellent communicate', 'dare way professional attitude excellent communicate skill', 'way', 'way professional', 'way professional attitude', 'way professional attitude excellent', 'way professional attitude excellent communicate', 'way professional attitude excellent communicate skill', 'professional', 'professional attitude', 'professional attitude excellent', 'professional attitude excellent communicate', 'professional attitude excellent communicate skill', 'attitude', 'attitude excellent', 'attitude excellent communicate', 'attitude excellent communicate skill', 'excellent', 'excellent communicate', 'excellent communicate skill', 'communicate', 'communicate skill', 'skill']",0,0,0,0,0,0,0,0,0,1,0.06896551724137931
114774,and a half hours just for a lab result today was too much.,1,lab result,"['lab', 'lab result', 'result']",0,1,0,0,0,0,0,0,0,0,0.06896551724137931
187562,I still can't believe I look like this.,0,believe look like,"['believe', 'believe look', 'believe look like', 'look', 'look like', 'like']",1,0,0,0,0,0,0,0,0,0,0.06896551724137931
58463,"I could have done a little more research beforehand, but my questions were answered.",0,little research question answer,"['little', 'little research', 'little research question', 'little research question answer', 'research', 'research question', 'research question answer', 'question', 'question answer', 'answer']",0,0,0,0,0,1,0,0,0,0,0.06896551724137931
99576,quick.,0,quick,['quick'],0,0,0,1,0,0,0,0,0,0,0.06896551724137931
73478,I would not recommend any woman with Breast Cancer to Dr. Wideroff.,1,recommend woman breast cancer dr wideroff,"['recommend', 'recommend woman', 'recommend woman breast', 'recommend woman breast cancer', 'recommend woman breast cancer dr', 'recommend woman breast cancer dr wideroff', 'woman', 'woman breast', 'woman breast cancer', 'woman breast cancer dr', 'woman breast cancer dr wideroff', 'breast', 'breast cancer', 'breast cancer dr', 'breast cancer dr wideroff', 'cancer', 'cancer dr', 'cancer dr wideroff', 'dr', 'dr wideroff', 'wideroff']",0,0,0,0,0,0,0,0,1,0,0.06896551724137931
147813,My wife is still pregnant and receiving care at womens health with no knowledge what is being done.,1,wife pregnant receive care woman health cognition,"['wife', 'wife pregnant', 'wife pregnant receive', 'wife pregnant receive care', 'wife pregnant receive care woman', 'wife pregnant receive care woman health', 'wife pregnant receive care woman health cognition', 'pregnant', 'pregnant receive', 'pregnant receive care', 'pregnant receive care woman', 'pregnant receive care woman health', 'pregnant receive care woman health cognition', 'receive', 'receive care', 'receive care woman', 'receive care woman health', 'receive care woman health cognition', 'care', 'care woman', 'care woman health', 'care woman health cognition', 'woman', 'woman health', 'woman health cognition', 'health', 'health cognition', 'cognition']",0,0,0,0,0,0,0,0,1,0,0.06896551724137931
60680,"It may be improving a little bit,",0,better little bit,"['better', 'better little', 'better little bit', 'little', 'little bit', 'bit']",0,0,0,0,0,1,0,0,0,0,0.06896551724137931
169525,"Don't believe the hype, he has proven not a responsive or caring provider, and I feel like I have been completely ripped off!",1,believe hope prove responsive dare provider feel like completely grip,"['believe', 'believe hope', 'believe hope prove', 'believe hope prove responsive', 'believe hope prove responsive dare', 'believe hope prove responsive dare provider', 'believe hope prove responsive dare provider feel', 'believe hope prove responsive dare provider feel like', 'believe hope prove responsive dare provider feel like completely', 'believe hope prove responsive dare provider feel like completely grip', 'hope', 'hope prove', 'hope prove responsive', 'hope prove responsive dare', 'hope prove responsive dare provider', 'hope prove responsive dare provider feel', 'hope prove responsive dare provider feel like', 'hope prove responsive dare provider feel like completely', 'hope prove responsive dare provider feel like completely grip', 'prove', 'prove responsive', 'prove responsive dare', 'prove responsive dare provider', 'prove responsive dare provider feel', 'prove responsive dare provider feel like', 'prove responsive dare provider feel like completely', 'prove responsive dare provider feel like completely grip', 'responsive', 'responsive dare', 'responsive dare provider', 'responsive dare provider feel', 'responsive dare provider feel like', 'responsive dare provider feel like completely', 'responsive dare provider feel like completely grip', 'dare', 'dare provider', 'dare provider feel', 'dare provider feel like', 'dare provider feel like completely', 'dare provider feel like completely grip', 'provider', 'provider feel', 'provider feel like', 'provider feel like completely', 'provider feel like completely grip', 'feel', 'feel like', 'feel like completely', 'feel like completely grip', 'like', 'like completely', 'like completely grip', 'completely', 'completely grip', 'grip']",1,0,0,0,0,0,0,0,0,0,0.06896551724137931
