commentId,comment,classification,comment_processed,word_phrase_list,social,social medium,social medium prevent,social medium prevent experience,social medium prevent experience practice,social medium prevent experience practice total,social medium prevent experience practice total lack,social medium prevent experience practice total lack integrity,medium,medium prevent,medium prevent experience,medium prevent experience practice,medium prevent experience practice total,medium prevent experience practice total lack,medium prevent experience practice total lack integrity,prevent,prevent experience,prevent experience practice,prevent experience practice total,prevent experience practice total lack,prevent experience practice total lack integrity,experience,experience practice,experience practice total,experience practice total lack,experience practice total lack integrity,practice,practice total,practice total lack,practice total lack integrity,total,total lack,total lack integrity,lack,lack integrity,integrity
118269,My rhinoplasty surgery experience with Dr. Marotta was nothing short of spectacular.,0,nose job surgery experience dr marietta short spectacular,"['nose', 'nose job', 'nose job surgery', 'nose job surgery experience', 'nose job surgery experience dr', 'nose job surgery experience dr marietta', 'nose job surgery experience dr marietta short', 'nose job surgery experience dr marietta short spectacular', 'job', 'job surgery', 'job surgery experience', 'job surgery experience dr', 'job surgery experience dr marietta', 'job surgery experience dr marietta short', 'job surgery experience dr marietta short spectacular', 'surgery', 'surgery experience', 'surgery experience dr', 'surgery experience dr marietta', 'surgery experience dr marietta short', 'surgery experience dr marietta short spectacular', 'experience', 'experience dr', 'experience dr marietta', 'experience dr marietta short', 'experience dr marietta short spectacular', 'dr', 'dr marietta', 'dr marietta short', 'dr marietta short spectacular', 'marietta', 'marietta short', 'marietta short spectacular', 'short', 'short spectacular', 'spectacular']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117618,My experience has been the best I have felt in any medical office.,0,experience good feel medical office,"['experience', 'experience good', 'experience good feel', 'experience good feel medical', 'experience good feel medical office', 'good', 'good feel', 'good feel medical', 'good feel medical office', 'feel', 'feel medical', 'feel medical office', 'medical', 'medical office', 'office']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114253,I have had wonderful experiences with facial rejuvenation treatments.,0,fantastic experience facial rejuvenation treatment,"['fantastic', 'fantastic experience', 'fantastic experience facial', 'fantastic experience facial rejuvenation', 'fantastic experience facial rejuvenation treatment', 'experience', 'experience facial', 'experience facial rejuvenation', 'experience facial rejuvenation treatment', 'facial', 'facial rejuvenation', 'facial rejuvenation treatment', 'rejuvenation', 'rejuvenation treatment', 'treatment']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95027,Dr. McCormick's office was a great experience!,0,great experience,"['great', 'great experience', 'experience']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99182,"a positive experience, happy with my results.",0,positive experience happy result,"['positive', 'positive experience', 'positive experience happy', 'positive experience happy result', 'experience', 'experience happy', 'experience happy result', 'happy', 'happy result', 'result']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168532,This was the most pleasant experience I've ever had with a dentist.,0,pleasant experience dentist,"['pleasant', 'pleasant experience', 'pleasant experience dentist', 'experience', 'experience dentist', 'dentist']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140900,The whole experience has been phenomenal from the initial appointment to the follow up visits.,0,experience phenomenon initial appointment follow visit,"['experience', 'experience phenomenon', 'experience phenomenon initial', 'experience phenomenon initial appointment', 'experience phenomenon initial appointment follow', 'experience phenomenon initial appointment follow visit', 'phenomenon', 'phenomenon initial', 'phenomenon initial appointment', 'phenomenon initial appointment follow', 'phenomenon initial appointment follow visit', 'initial', 'initial appointment', 'initial appointment follow', 'initial appointment follow visit', 'appointment', 'appointment follow', 'appointment follow visit', 'follow', 'follow visit', 'visit']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151996,This is a terrible experience - a recorded message said they are no longer taking appts,1,terrible experience record message say no long take part,"['terrible', 'terrible experience', 'terrible experience record', 'terrible experience record message', 'terrible experience record message say', 'terrible experience record message say no', 'terrible experience record message say no long', 'terrible experience record message say no long take', 'terrible experience record message say no long take part', 'experience', 'experience record', 'experience record message', 'experience record message say', 'experience record message say no', 'experience record message say no long', 'experience record message say no long take', 'experience record message say no long take part', 'record', 'record message', 'record message say', 'record message say no', 'record message say no long', 'record message say no long take', 'record message say no long take part', 'message', 'message say', 'message say no', 'message say no long', 'message say no long take', 'message say no long take part', 'say', 'say no', 'say no long', 'say no long take', 'say no long take part', 'no', 'no long', 'no long take', 'no long take part', 'long', 'long take', 'long take part', 'take', 'take part', 'part']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69296,Everyone in the practice is fantastic and made this long journey great. ~ Shelly Schmitz,0,practice fantastic long journey great shell,"['practice', 'practice fantastic', 'practice fantastic long', 'practice fantastic long journey', 'practice fantastic long journey great', 'practice fantastic long journey great shell', 'fantastic', 'fantastic long', 'fantastic long journey', 'fantastic long journey great', 'fantastic long journey great shell', 'long', 'long journey', 'long journey great', 'long journey great shell', 'journey', 'journey great', 'journey great shell', 'great', 'great shell', 'shell']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
103828,"and knowledgeable.As an established patient of Dr. Sarah Jurney, and previously Dr. Hardwick Smith, I have the highest regard for this practice and their services.",0,knowledgeableas establish patient previously high regard practice service,"['knowledgeableas', 'knowledgeableas establish', 'knowledgeableas establish patient', 'knowledgeableas establish patient previously', 'knowledgeableas establish patient previously high', 'knowledgeableas establish patient previously high regard', 'knowledgeableas establish patient previously high regard practice', 'knowledgeableas establish patient previously high regard practice service', 'establish', 'establish patient', 'establish patient previously', 'establish patient previously high', 'establish patient previously high regard', 'establish patient previously high regard practice', 'establish patient previously high regard practice service', 'patient', 'patient previously', 'patient previously high', 'patient previously high regard', 'patient previously high regard practice', 'patient previously high regard practice service', 'previously', 'previously high', 'previously high regard', 'previously high regard practice', 'previously high regard practice service', 'high', 'high regard', 'high regard practice', 'high regard practice service', 'regard', 'regard practice', 'regard practice service', 'practice', 'practice service', 'service']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
128211,I have not enough words to describe how amazing this practice is From the front desk personal to Dr. Mendietta.,0,not word describe amaze practice desk personal dr henrietta,"['not', 'not word', 'not word describe', 'not word describe amaze', 'not word describe amaze practice', 'not word describe amaze practice desk', 'not word describe amaze practice desk personal', 'not word describe amaze practice desk personal dr', 'not word describe amaze practice desk personal dr henrietta', 'word', 'word describe', 'word describe amaze', 'word describe amaze practice', 'word describe amaze practice desk', 'word describe amaze practice desk personal', 'word describe amaze practice desk personal dr', 'word describe amaze practice desk personal dr henrietta', 'describe', 'describe amaze', 'describe amaze practice', 'describe amaze practice desk', 'describe amaze practice desk personal', 'describe amaze practice desk personal dr', 'describe amaze practice desk personal dr henrietta', 'amaze', 'amaze practice', 'amaze practice desk', 'amaze practice desk personal', 'amaze practice desk personal dr', 'amaze practice desk personal dr henrietta', 'practice', 'practice desk', 'practice desk personal', 'practice desk personal dr', 'practice desk personal dr henrietta', 'desk', 'desk personal', 'desk personal dr', 'desk personal dr henrietta', 'personal', 'personal dr', 'personal dr henrietta', 'dr', 'dr henrietta', 'henrietta']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
85682,and helped make the whole experience a positive one.,0,help experience positive,"['help', 'help experience', 'help experience positive', 'experience', 'experience positive', 'positive']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107433,Dr. Gorman has done 2 surgeries and I have not had a better experience anywhere else.,0,forgery not good experience,"['forgery', 'forgery not', 'forgery not good', 'forgery not good experience', 'not', 'not good', 'not good experience', 'good', 'good experience', 'experience']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80373,"This is by far the best dental experience I have had in Harrisonburg, make that in Virginia.",0,far good dental experience harrisburg,"['far', 'far good', 'far good dental', 'far good dental experience', 'far good dental experience harrisburg', 'good', 'good dental', 'good dental experience', 'good dental experience harrisburg', 'dental', 'dental experience', 'dental experience harrisburg', 'experience', 'experience harrisburg', 'harrisburg']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185239,So the lack of customer or patient care is an huge issue for me.,1,lack customer patient care huge issue,"['lack', 'lack customer', 'lack customer patient', 'lack customer patient care', 'lack customer patient care huge', 'lack customer patient care huge issue', 'customer', 'customer patient', 'customer patient care', 'customer patient care huge', 'customer patient care huge issue', 'patient', 'patient care', 'patient care huge', 'patient care huge issue', 'care', 'care huge', 'care huge issue', 'huge', 'huge issue', 'issue']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
120803,Suggest one find a smaller practice and not go to big groups of physicians in order to get better attention and service.,1,suggest find small practice not big group doctor order good attention service,"['suggest', 'suggest find', 'suggest find small', 'suggest find small practice', 'suggest find small practice not', 'suggest find small practice not big', 'suggest find small practice not big group', 'suggest find small practice not big group doctor', 'suggest find small practice not big group doctor order', 'suggest find small practice not big group doctor order good', 'suggest find small practice not big group doctor order good attention', 'suggest find small practice not big group doctor order good attention service', 'find', 'find small', 'find small practice', 'find small practice not', 'find small practice not big', 'find small practice not big group', 'find small practice not big group doctor', 'find small practice not big group doctor order', 'find small practice not big group doctor order good', 'find small practice not big group doctor order good attention', 'find small practice not big group doctor order good attention service', 'small', 'small practice', 'small practice not', 'small practice not big', 'small practice not big group', 'small practice not big group doctor', 'small practice not big group doctor order', 'small practice not big group doctor order good', 'small practice not big group doctor order good attention', 'small practice not big group doctor order good attention service', 'practice', 'practice not', 'practice not big', 'practice not big group', 'practice not big group doctor', 'practice not big group doctor order', 'practice not big group doctor order good', 'practice not big group doctor order good attention', 'practice not big group doctor order good attention service', 'not', 'not big', 'not big group', 'not big group doctor', 'not big group doctor order', 'not big group doctor order good', 'not big group doctor order good attention', 'not big group doctor order good attention service', 'big', 'big group', 'big group doctor', 'big group doctor order', 'big group doctor order good', 'big group doctor order good attention', 'big group doctor order good attention service', 'group', 'group doctor', 'group doctor order', 'group doctor order good', 'group doctor order good attention', 'group doctor order good attention service', 'doctor', 'doctor order', 'doctor order good', 'doctor order good attention', 'doctor order good attention service', 'order', 'order good', 'order good attention', 'order good attention service', 'good', 'good attention', 'good attention service', 'attention', 'attention service', 'service']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
191649,I had Xeomin and the experience went just fine.,0,yeoman experience go fine,"['yeoman', 'yeoman experience', 'yeoman experience go', 'yeoman experience go fine', 'experience', 'experience go', 'experience go fine', 'go', 'go fine', 'fine']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167952,My first time going to office and it was a warm heart filled experience.,0,time go office warm heart fill experience,"['time', 'time go', 'time go office', 'time go office warm', 'time go office warm heart', 'time go office warm heart fill', 'time go office warm heart fill experience', 'go', 'go office', 'go office warm', 'go office warm heart', 'go office warm heart fill', 'go office warm heart fill experience', 'office', 'office warm', 'office warm heart', 'office warm heart fill', 'office warm heart fill experience', 'warm', 'warm heart', 'warm heart fill', 'warm heart fill experience', 'heart', 'heart fill', 'heart fill experience', 'fill', 'fill experience', 'experience']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157130,"and has left me with a personal impression, rather than a cold and sterile experience.",0,leave personal impression cold sterile experience,"['leave', 'leave personal', 'leave personal impression', 'leave personal impression cold', 'leave personal impression cold sterile', 'leave personal impression cold sterile experience', 'personal', 'personal impression', 'personal impression cold', 'personal impression cold sterile', 'personal impression cold sterile experience', 'impression', 'impression cold', 'impression cold sterile', 'impression cold sterile experience', 'cold', 'cold sterile', 'cold sterile experience', 'sterile', 'sterile experience', 'experience']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159841,I can not say enought about Sea Mist Medspa.,0,not sea mist medium,"['not', 'not sea', 'not sea mist', 'not sea mist medium', 'sea', 'sea mist', 'sea mist medium', 'mist', 'mist medium', 'medium']",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112521,My experience was stress free and comfortable from my first phone call to my last visit.,0,experience stress free comfortable phone visit,"['experience', 'experience stress', 'experience stress free', 'experience stress free comfortable', 'experience stress free comfortable phone', 'experience stress free comfortable phone visit', 'stress', 'stress free', 'stress free comfortable', 'stress free comfortable phone', 'stress free comfortable phone visit', 'free', 'free comfortable', 'free comfortable phone', 'free comfortable phone visit', 'comfortable', 'comfortable phone', 'comfortable phone visit', 'phone', 'phone visit', 'visit']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125769,My experience here at HFI has been one I will never forget.,0,experience hello forget,"['experience', 'experience hello', 'experience hello forget', 'hello', 'hello forget', 'forget']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110396,NEVER!!!Not sure how he?s still practicing.,1,nevernot sure practice,"['nevernot', 'nevernot sure', 'nevernot sure practice', 'sure', 'sure practice', 'practice']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
85655,"Fantastic Experience at Marina Plastic Surgery! - Marina Del Rey, CA.",0,fantastic experience marina plastic surgery marina,"['fantastic', 'fantastic experience', 'fantastic experience marina', 'fantastic experience marina plastic', 'fantastic experience marina plastic surgery', 'fantastic experience marina plastic surgery marina', 'experience', 'experience marina', 'experience marina plastic', 'experience marina plastic surgery', 'experience marina plastic surgery marina', 'marina', 'marina plastic', 'marina plastic surgery', 'marina plastic surgery marina', 'plastic', 'plastic surgery', 'plastic surgery marina', 'surgery', 'surgery marina', 'marina']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75898,Dr. Koo's skin product line has helped reduce the damage I did with tanning and my lack of caring about my skin.,0,skin product line help reduce damage fan lack dare skin,"['skin', 'skin product', 'skin product line', 'skin product line help', 'skin product line help reduce', 'skin product line help reduce damage', 'skin product line help reduce damage fan', 'skin product line help reduce damage fan lack', 'skin product line help reduce damage fan lack dare', 'skin product line help reduce damage fan lack dare skin', 'product', 'product line', 'product line help', 'product line help reduce', 'product line help reduce damage', 'product line help reduce damage fan', 'product line help reduce damage fan lack', 'product line help reduce damage fan lack dare', 'product line help reduce damage fan lack dare skin', 'line', 'line help', 'line help reduce', 'line help reduce damage', 'line help reduce damage fan', 'line help reduce damage fan lack', 'line help reduce damage fan lack dare', 'line help reduce damage fan lack dare skin', 'help', 'help reduce', 'help reduce damage', 'help reduce damage fan', 'help reduce damage fan lack', 'help reduce damage fan lack dare', 'help reduce damage fan lack dare skin', 'reduce', 'reduce damage', 'reduce damage fan', 'reduce damage fan lack', 'reduce damage fan lack dare', 'reduce damage fan lack dare skin', 'damage', 'damage fan', 'damage fan lack', 'damage fan lack dare', 'damage fan lack dare skin', 'fan', 'fan lack', 'fan lack dare', 'fan lack dare skin', 'lack', 'lack dare', 'lack dare skin', 'dare', 'dare skin', 'skin']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
82375,and lack of communication within the office,1,lack communication office,"['lack', 'lack communication', 'lack communication office', 'communication', 'communication office', 'office']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
68283,I had a very good experience with Dr. Mangubat and Dr. Hope Sherrie.,0,good experience dr hope sherren,"['good', 'good experience', 'good experience dr', 'good experience dr hope', 'good experience dr hope sherren', 'experience', 'experience dr', 'experience dr hope', 'experience dr hope sherren', 'dr', 'dr hope', 'dr hope sherren', 'hope', 'hope sherren', 'sherren']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177011,Made the experience a little less scary,0,experience little scar,"['experience', 'experience little', 'experience little scar', 'little', 'little scar', 'scar']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156130,Messed my leg by not doing proper total knee replacement therapy.,1,miss leg not proper total knee replacement therapy,"['miss', 'miss leg', 'miss leg not', 'miss leg not proper', 'miss leg not proper total', 'miss leg not proper total knee', 'miss leg not proper total knee replacement', 'miss leg not proper total knee replacement therapy', 'leg', 'leg not', 'leg not proper', 'leg not proper total', 'leg not proper total knee', 'leg not proper total knee replacement', 'leg not proper total knee replacement therapy', 'not', 'not proper', 'not proper total', 'not proper total knee', 'not proper total knee replacement', 'not proper total knee replacement therapy', 'proper', 'proper total', 'proper total knee', 'proper total knee replacement', 'proper total knee replacement therapy', 'total', 'total knee', 'total knee replacement', 'total knee replacement therapy', 'knee', 'knee replacement', 'knee replacement therapy', 'replacement', 'replacement therapy', 'therapy']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
186390,My horrible experience began right after my surgery.,1,atrocious experience begin right surgery,"['atrocious', 'atrocious experience', 'atrocious experience begin', 'atrocious experience begin right', 'atrocious experience begin right surgery', 'experience', 'experience begin', 'experience begin right', 'experience begin right surgery', 'begin', 'begin right', 'begin right surgery', 'right', 'right surgery', 'surgery']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87147,My experience here is always good,0,experience good,"['experience', 'experience good', 'good']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174170,I would do this all over again because of my experience.,0,experience,['experience'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88502,The best medical experience of my life!,0,good medical experience life,"['good', 'good medical', 'good medical experience', 'good medical experience life', 'medical', 'medical experience', 'medical experience life', 'experience', 'experience life', 'life']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58449,It was a very pleasant experience.,0,pleasant experience,"['pleasant', 'pleasant experience', 'experience']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100510,"The whole overall experience was awesome, I was well informed the whole time and I felt very comfortable with my decision.",0,overall experience amazing inform time feel comfortable decision,"['overall', 'overall experience', 'overall experience amazing', 'overall experience amazing inform', 'overall experience amazing inform time', 'overall experience amazing inform time feel', 'overall experience amazing inform time feel comfortable', 'overall experience amazing inform time feel comfortable decision', 'experience', 'experience amazing', 'experience amazing inform', 'experience amazing inform time', 'experience amazing inform time feel', 'experience amazing inform time feel comfortable', 'experience amazing inform time feel comfortable decision', 'amazing', 'amazing inform', 'amazing inform time', 'amazing inform time feel', 'amazing inform time feel comfortable', 'amazing inform time feel comfortable decision', 'inform', 'inform time', 'inform time feel', 'inform time feel comfortable', 'inform time feel comfortable decision', 'time', 'time feel', 'time feel comfortable', 'time feel comfortable decision', 'feel', 'feel comfortable', 'feel comfortable decision', 'comfortable', 'comfortable decision', 'decision']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168324,This experience has devastated my every waking and sleeping hour and I would do anything to return my eyes to their natural state.,1,experience devastate wake sleeping hour return eye natural state,"['experience', 'experience devastate', 'experience devastate wake', 'experience devastate wake sleeping', 'experience devastate wake sleeping hour', 'experience devastate wake sleeping hour return', 'experience devastate wake sleeping hour return eye', 'experience devastate wake sleeping hour return eye natural', 'experience devastate wake sleeping hour return eye natural state', 'devastate', 'devastate wake', 'devastate wake sleeping', 'devastate wake sleeping hour', 'devastate wake sleeping hour return', 'devastate wake sleeping hour return eye', 'devastate wake sleeping hour return eye natural', 'devastate wake sleeping hour return eye natural state', 'wake', 'wake sleeping', 'wake sleeping hour', 'wake sleeping hour return', 'wake sleeping hour return eye', 'wake sleeping hour return eye natural', 'wake sleeping hour return eye natural state', 'sleeping', 'sleeping hour', 'sleeping hour return', 'sleeping hour return eye', 'sleeping hour return eye natural', 'sleeping hour return eye natural state', 'hour', 'hour return', 'hour return eye', 'hour return eye natural', 'hour return eye natural state', 'return', 'return eye', 'return eye natural', 'return eye natural state', 'eye', 'eye natural', 'eye natural state', 'natural', 'natural state', 'state']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115757,"Dr. Mendieta?s practice is very busy, my results are fantastic however I would have liked some more personal attention.",1,practice busy result fantastic like personal attention,"['practice', 'practice busy', 'practice busy result', 'practice busy result fantastic', 'practice busy result fantastic like', 'practice busy result fantastic like personal', 'practice busy result fantastic like personal attention', 'busy', 'busy result', 'busy result fantastic', 'busy result fantastic like', 'busy result fantastic like personal', 'busy result fantastic like personal attention', 'result', 'result fantastic', 'result fantastic like', 'result fantastic like personal', 'result fantastic like personal attention', 'fantastic', 'fantastic like', 'fantastic like personal', 'fantastic like personal attention', 'like', 'like personal', 'like personal attention', 'personal', 'personal attention', 'attention']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
144747,Goes to show you that all those fancy degrees do not matter if you lack aesthetic sense and/ or talent.,1,go fancy degree not matter lack aesthetic sense talent,"['go', 'go fancy', 'go fancy degree', 'go fancy degree not', 'go fancy degree not matter', 'go fancy degree not matter lack', 'go fancy degree not matter lack aesthetic', 'go fancy degree not matter lack aesthetic sense', 'go fancy degree not matter lack aesthetic sense talent', 'fancy', 'fancy degree', 'fancy degree not', 'fancy degree not matter', 'fancy degree not matter lack', 'fancy degree not matter lack aesthetic', 'fancy degree not matter lack aesthetic sense', 'fancy degree not matter lack aesthetic sense talent', 'degree', 'degree not', 'degree not matter', 'degree not matter lack', 'degree not matter lack aesthetic', 'degree not matter lack aesthetic sense', 'degree not matter lack aesthetic sense talent', 'not', 'not matter', 'not matter lack', 'not matter lack aesthetic', 'not matter lack aesthetic sense', 'not matter lack aesthetic sense talent', 'matter', 'matter lack', 'matter lack aesthetic', 'matter lack aesthetic sense', 'matter lack aesthetic sense talent', 'lack', 'lack aesthetic', 'lack aesthetic sense', 'lack aesthetic sense talent', 'aesthetic', 'aesthetic sense', 'aesthetic sense talent', 'sense', 'sense talent', 'talent']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
145363,and it is an advanced practice as far as experience.,0,advance practice far experience,"['advance', 'advance practice', 'advance practice far', 'advance practice far experience', 'practice', 'practice far', 'practice far experience', 'far', 'far experience', 'experience']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
149285,I'm so glad I found Dr. Younis and his practice.,0,glad find practice,"['glad', 'glad find', 'glad find practice', 'find', 'find practice', 'practice']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
155639,I also appreciated how Capital Eye Consultants disclosed my total cost of the surgery in advance.,0,appreciate capital eye adviser disclose total cost surgery advance,"['appreciate', 'appreciate capital', 'appreciate capital eye', 'appreciate capital eye adviser', 'appreciate capital eye adviser disclose', 'appreciate capital eye adviser disclose total', 'appreciate capital eye adviser disclose total cost', 'appreciate capital eye adviser disclose total cost surgery', 'appreciate capital eye adviser disclose total cost surgery advance', 'capital', 'capital eye', 'capital eye adviser', 'capital eye adviser disclose', 'capital eye adviser disclose total', 'capital eye adviser disclose total cost', 'capital eye adviser disclose total cost surgery', 'capital eye adviser disclose total cost surgery advance', 'eye', 'eye adviser', 'eye adviser disclose', 'eye adviser disclose total', 'eye adviser disclose total cost', 'eye adviser disclose total cost surgery', 'eye adviser disclose total cost surgery advance', 'adviser', 'adviser disclose', 'adviser disclose total', 'adviser disclose total cost', 'adviser disclose total cost surgery', 'adviser disclose total cost surgery advance', 'disclose', 'disclose total', 'disclose total cost', 'disclose total cost surgery', 'disclose total cost surgery advance', 'total', 'total cost', 'total cost surgery', 'total cost surgery advance', 'cost', 'cost surgery', 'cost surgery advance', 'surgery', 'surgery advance', 'advance']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
112830,Dr Corbin is one of the most experienced surgeons I have ever seen.,0,experience surgeon see,"['experience', 'experience surgeon', 'experience surgeon see', 'surgeon', 'surgeon see', 'see']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
