commentId,comment,classification,comment_processed,word_phrase_list,help,help understand,help understand option,understand,understand option,option,option risk,risk,risk benefit,benefit,similarity_score,regression_weight
61192,His responses are always in a way that I can understand him,0,response way understand,"['response', 'response way', 'response way understand', 'way', 'way understand', 'understand']",0,0,0,1,0,0,0,0,0,0,0.1282051282051282,0.0
186314,They help me and if I want this I have to make it happen for me.,0,help want happen,"['help', 'help want', 'help want happen', 'want', 'want happen', 'happen']",1,0,0,0,0,0,0,0,0,0,0.1282051282051282,0.0
95532,After talking to Dr Mcnemar he helped me make the right decision that was best,0,talk help right decision good,"['talk', 'talk help', 'talk help right', 'talk help right decision', 'talk help right decision good', 'help', 'help right', 'help right decision', 'help right decision good', 'right', 'right decision', 'right decision good', 'decision', 'decision good', 'good']",1,0,0,0,0,0,0,0,0,0,0.0666666666666666,0.0
153685,They helped me save more than 2/3 of the visit costs and got my vision to above 20/20 with my new prescription.,0,help save visit cost get vision new prescription,"['help', 'help save', 'help save visit', 'help save visit cost', 'help save visit cost get', 'help save visit cost get vision', 'help save visit cost get vision new', 'help save visit cost get vision new prescription', 'save', 'save visit', 'save visit cost', 'save visit cost get', 'save visit cost get vision', 'save visit cost get vision new', 'save visit cost get vision new prescription', 'visit', 'visit cost', 'visit cost get', 'visit cost get vision', 'visit cost get vision new', 'visit cost get vision new prescription', 'cost', 'cost get', 'cost get vision', 'cost get vision new', 'cost get vision new prescription', 'get', 'get vision', 'get vision new', 'get vision new prescription', 'vision', 'vision new', 'vision new prescription', 'new', 'new prescription', 'prescription']",1,0,0,0,0,0,0,0,0,0,0.0314465408805031,0.0
104553,"If you refuse to treat a patient with valid treatment options, [for your convenience] you should at least let them easily transfer their records.",1,refuse treat patient valid treatment option convenience let easily transfer record,"['refuse', 'refuse treat', 'refuse treat patient', 'refuse treat patient valid', 'refuse treat patient valid treatment', 'refuse treat patient valid treatment option', 'refuse treat patient valid treatment option convenience', 'refuse treat patient valid treatment option convenience let', 'refuse treat patient valid treatment option convenience let easily', 'refuse treat patient valid treatment option convenience let easily transfer', 'refuse treat patient valid treatment option convenience let easily transfer record', 'treat', 'treat patient', 'treat patient valid', 'treat patient valid treatment', 'treat patient valid treatment option', 'treat patient valid treatment option convenience', 'treat patient valid treatment option convenience let', 'treat patient valid treatment option convenience let easily', 'treat patient valid treatment option convenience let easily transfer', 'treat patient valid treatment option convenience let easily transfer record', 'patient', 'patient valid', 'patient valid treatment', 'patient valid treatment option', 'patient valid treatment option convenience', 'patient valid treatment option convenience let', 'patient valid treatment option convenience let easily', 'patient valid treatment option convenience let easily transfer', 'patient valid treatment option convenience let easily transfer record', 'valid', 'valid treatment', 'valid treatment option', 'valid treatment option convenience', 'valid treatment option convenience let', 'valid treatment option convenience let easily', 'valid treatment option convenience let easily transfer', 'valid treatment option convenience let easily transfer record', 'treatment', 'treatment option', 'treatment option convenience', 'treatment option convenience let', 'treatment option convenience let easily', 'treatment option convenience let easily transfer', 'treatment option convenience let easily transfer record', 'option', 'option convenience', 'option convenience let', 'option convenience let easily', 'option convenience let easily transfer', 'option convenience let easily transfer record', 'convenience', 'convenience let', 'convenience let easily', 'convenience let easily transfer', 'convenience let easily transfer record', 'let', 'let easily', 'let easily transfer', 'let easily transfer record', 'easily', 'easily transfer', 'easily transfer record', 'transfer', 'transfer record', 'record']",0,0,0,0,0,1,0,0,0,0,0.017921146953405,0.0
170718,After my first visit with her she talked to me about the benefits of Sculptra.,0,visit talk benefit sculpture,"['visit', 'visit talk', 'visit talk benefit', 'visit talk benefit sculpture', 'talk', 'talk benefit', 'talk benefit sculpture', 'benefit', 'benefit sculpture', 'sculpture']",0,0,0,0,0,0,0,0,0,1,0.0909090909090909,0.0
124861,I cannot say enough about how much he has helped me through this.,0,not help,"['not', 'not help', 'help']",1,0,0,0,0,0,0,0,0,0,0.1851851851851851,0.0
108939,and they helped me in many ways when I had additional questions.,0,help way extra question,"['help', 'help way', 'help way extra', 'help way extra question', 'way', 'way extra', 'way extra question', 'extra', 'extra question', 'question']",1,0,0,0,0,0,0,0,0,0,0.0909090909090909,0.0
97794,"for the right reasons,to help people.",0,right reason help people,"['right', 'right reason', 'right reason help', 'right reason help people', 'reason', 'reason help', 'reason help people', 'help', 'help people', 'people']",1,0,0,0,0,0,0,0,0,0,0.0909090909090909,0.0
101068,Offered several options to address my issue.,0,offer option address issue,"['offer', 'offer option', 'offer option address', 'offer option address issue', 'option', 'option address', 'option address issue', 'address', 'address issue', 'issue']",0,0,0,0,0,1,0,0,0,0,0.0909090909090909,0.0
66331,He spoke in terms that I understood.,0,speak term understand,"['speak', 'speak term', 'speak term understand', 'term', 'term understand', 'understand']",0,0,0,1,0,0,0,0,0,0,0.1282051282051282,0.0
107798,The ladies that hold down his office are wonderful as they help you through the procedure from start to finish.,0,lady hold office fantastic help procedure start finish,"['lady', 'lady hold', 'lady hold office', 'lady hold office fantastic', 'lady hold office fantastic help', 'lady hold office fantastic help procedure', 'lady hold office fantastic help procedure start', 'lady hold office fantastic help procedure start finish', 'hold', 'hold office', 'hold office fantastic', 'hold office fantastic help', 'hold office fantastic help procedure', 'hold office fantastic help procedure start', 'hold office fantastic help procedure start finish', 'office', 'office fantastic', 'office fantastic help', 'office fantastic help procedure', 'office fantastic help procedure start', 'office fantastic help procedure start finish', 'fantastic', 'fantastic help', 'fantastic help procedure', 'fantastic help procedure start', 'fantastic help procedure start finish', 'help', 'help procedure', 'help procedure start', 'help procedure start finish', 'procedure', 'procedure start', 'procedure start finish', 'start', 'start finish', 'finish']",1,0,0,0,0,0,0,0,0,0,0.0314465408805031,0.0
125708,"He really listens and tries his best to sort it the problems, come up with resolutions and help patients regain their lives.",0,listen try good sort problem come resolution help patient find life,"['listen', 'listen try', 'listen try good', 'listen try good sort', 'listen try good sort problem', 'listen try good sort problem come', 'listen try good sort problem come resolution', 'listen try good sort problem come resolution help', 'listen try good sort problem come resolution help patient', 'listen try good sort problem come resolution help patient find', 'listen try good sort problem come resolution help patient find life', 'try', 'try good', 'try good sort', 'try good sort problem', 'try good sort problem come', 'try good sort problem come resolution', 'try good sort problem come resolution help', 'try good sort problem come resolution help patient', 'try good sort problem come resolution help patient find', 'try good sort problem come resolution help patient find life', 'good', 'good sort', 'good sort problem', 'good sort problem come', 'good sort problem come resolution', 'good sort problem come resolution help', 'good sort problem come resolution help patient', 'good sort problem come resolution help patient find', 'good sort problem come resolution help patient find life', 'sort', 'sort problem', 'sort problem come', 'sort problem come resolution', 'sort problem come resolution help', 'sort problem come resolution help patient', 'sort problem come resolution help patient find', 'sort problem come resolution help patient find life', 'problem', 'problem come', 'problem come resolution', 'problem come resolution help', 'problem come resolution help patient', 'problem come resolution help patient find', 'problem come resolution help patient find life', 'come', 'come resolution', 'come resolution help', 'come resolution help patient', 'come resolution help patient find', 'come resolution help patient find life', 'resolution', 'resolution help', 'resolution help patient', 'resolution help patient find', 'resolution help patient find life', 'help', 'help patient', 'help patient find', 'help patient find life', 'patient', 'patient find', 'patient find life', 'find', 'find life', 'life']",1,0,0,0,0,0,0,0,0,0,0.017921146953405,0.0
83578,and available to help me.,0,available help,"['available', 'available help', 'help']",1,0,0,0,0,0,0,0,0,0,0.1851851851851851,0.0
89550,Karen in billing works with you as well to help get your bill paid.,0,aren fill work help bill pay,"['aren', 'aren fill', 'aren fill work', 'aren fill work help', 'aren fill work help bill', 'aren fill work help bill pay', 'fill', 'fill work', 'fill work help', 'fill work help bill', 'fill work help bill pay', 'work', 'work help', 'work help bill', 'work help bill pay', 'help', 'help bill', 'help bill pay', 'bill', 'bill pay', 'pay']",1,0,0,0,0,0,0,0,0,0,0.0505050505050505,0.0
140598,Dr. Glaser will help you with any questions.,0,help question,"['help', 'help question', 'question']",1,0,0,0,0,0,0,0,0,0,0.1851851851851851,0.0
168167,I wanted to share with him about WHY I gave the review and if HE could maybe help me resolve some of the things.,1,want share give review possibly help resolve thing,"['want', 'want share', 'want share give', 'want share give review', 'want share give review possibly', 'want share give review possibly help', 'want share give review possibly help resolve', 'want share give review possibly help resolve thing', 'share', 'share give', 'share give review', 'share give review possibly', 'share give review possibly help', 'share give review possibly help resolve', 'share give review possibly help resolve thing', 'give', 'give review', 'give review possibly', 'give review possibly help', 'give review possibly help resolve', 'give review possibly help resolve thing', 'review', 'review possibly', 'review possibly help', 'review possibly help resolve', 'review possibly help resolve thing', 'possibly', 'possibly help', 'possibly help resolve', 'possibly help resolve thing', 'help', 'help resolve', 'help resolve thing', 'resolve', 'resolve thing', 'thing']",1,0,0,0,0,0,0,0,0,0,0.0314465408805031,0.0
147384,He was genuinely concerned about my problem we talked about it discussed options.,0,genuinely concerned problem talk discuss option,"['genuinely', 'genuinely concerned', 'genuinely concerned problem', 'genuinely concerned problem talk', 'genuinely concerned problem talk discuss', 'genuinely concerned problem talk discuss option', 'concerned', 'concerned problem', 'concerned problem talk', 'concerned problem talk discuss', 'concerned problem talk discuss option', 'problem', 'problem talk', 'problem talk discuss', 'problem talk discuss option', 'talk', 'talk discuss', 'talk discuss option', 'discuss', 'discuss option', 'option']",0,0,0,0,0,1,0,0,0,0,0.0505050505050505,0.0
189301,She let's you not about new treatments that could help reach your skin care goals without over-selling you on stuff you don't need.,0,let not new treatment help reach skin care goal overselling stuff need,"['let', 'let not', 'let not new', 'let not new treatment', 'let not new treatment help', 'let not new treatment help reach', 'let not new treatment help reach skin', 'let not new treatment help reach skin care', 'let not new treatment help reach skin care goal', 'let not new treatment help reach skin care goal overselling', 'let not new treatment help reach skin care goal overselling stuff', 'let not new treatment help reach skin care goal overselling stuff need', 'not', 'not new', 'not new treatment', 'not new treatment help', 'not new treatment help reach', 'not new treatment help reach skin', 'not new treatment help reach skin care', 'not new treatment help reach skin care goal', 'not new treatment help reach skin care goal overselling', 'not new treatment help reach skin care goal overselling stuff', 'not new treatment help reach skin care goal overselling stuff need', 'new', 'new treatment', 'new treatment help', 'new treatment help reach', 'new treatment help reach skin', 'new treatment help reach skin care', 'new treatment help reach skin care goal', 'new treatment help reach skin care goal overselling', 'new treatment help reach skin care goal overselling stuff', 'new treatment help reach skin care goal overselling stuff need', 'treatment', 'treatment help', 'treatment help reach', 'treatment help reach skin', 'treatment help reach skin care', 'treatment help reach skin care goal', 'treatment help reach skin care goal overselling', 'treatment help reach skin care goal overselling stuff', 'treatment help reach skin care goal overselling stuff need', 'help', 'help reach', 'help reach skin', 'help reach skin care', 'help reach skin care goal', 'help reach skin care goal overselling', 'help reach skin care goal overselling stuff', 'help reach skin care goal overselling stuff need', 'reach', 'reach skin', 'reach skin care', 'reach skin care goal', 'reach skin care goal overselling', 'reach skin care goal overselling stuff', 'reach skin care goal overselling stuff need', 'skin', 'skin care', 'skin care goal', 'skin care goal overselling', 'skin care goal overselling stuff', 'skin care goal overselling stuff need', 'care', 'care goal', 'care goal overselling', 'care goal overselling stuff', 'care goal overselling stuff need', 'goal', 'goal overselling', 'goal overselling stuff', 'goal overselling stuff need', 'overselling', 'overselling stuff', 'overselling stuff need', 'stuff', 'stuff need', 'need']",1,0,0,0,0,0,0,0,0,0,0.0152905198776758,0.0
70029,Every step that they took was explained to me so that I understood what was going on.,0,step take explain understand go,"['step', 'step take', 'step take explain', 'step take explain understand', 'step take explain understand go', 'take', 'take explain', 'take explain understand', 'take explain understand go', 'explain', 'explain understand', 'explain understand go', 'understand', 'understand go', 'go']",0,0,0,1,0,0,0,0,0,0,0.0666666666666666,0.0
159546,Tried nuerolysis for scar tissue help like throwing darts at a dartboard and c wat sticks ..,1,try neurolysis scar tissue help like throw part cardboard c wat stick,"['try', 'try neurolysis', 'try neurolysis scar', 'try neurolysis scar tissue', 'try neurolysis scar tissue help', 'try neurolysis scar tissue help like', 'try neurolysis scar tissue help like throw', 'try neurolysis scar tissue help like throw part', 'try neurolysis scar tissue help like throw part cardboard', 'try neurolysis scar tissue help like throw part cardboard c', 'try neurolysis scar tissue help like throw part cardboard c wat', 'try neurolysis scar tissue help like throw part cardboard c wat stick', 'neurolysis', 'neurolysis scar', 'neurolysis scar tissue', 'neurolysis scar tissue help', 'neurolysis scar tissue help like', 'neurolysis scar tissue help like throw', 'neurolysis scar tissue help like throw part', 'neurolysis scar tissue help like throw part cardboard', 'neurolysis scar tissue help like throw part cardboard c', 'neurolysis scar tissue help like throw part cardboard c wat', 'neurolysis scar tissue help like throw part cardboard c wat stick', 'scar', 'scar tissue', 'scar tissue help', 'scar tissue help like', 'scar tissue help like throw', 'scar tissue help like throw part', 'scar tissue help like throw part cardboard', 'scar tissue help like throw part cardboard c', 'scar tissue help like throw part cardboard c wat', 'scar tissue help like throw part cardboard c wat stick', 'tissue', 'tissue help', 'tissue help like', 'tissue help like throw', 'tissue help like throw part', 'tissue help like throw part cardboard', 'tissue help like throw part cardboard c', 'tissue help like throw part cardboard c wat', 'tissue help like throw part cardboard c wat stick', 'help', 'help like', 'help like throw', 'help like throw part', 'help like throw part cardboard', 'help like throw part cardboard c', 'help like throw part cardboard c wat', 'help like throw part cardboard c wat stick', 'like', 'like throw', 'like throw part', 'like throw part cardboard', 'like throw part cardboard c', 'like throw part cardboard c wat', 'like throw part cardboard c wat stick', 'throw', 'throw part', 'throw part cardboard', 'throw part cardboard c', 'throw part cardboard c wat', 'throw part cardboard c wat stick', 'part', 'part cardboard', 'part cardboard c', 'part cardboard c wat', 'part cardboard c wat stick', 'cardboard', 'cardboard c', 'cardboard c wat', 'cardboard c wat stick', 'c', 'c wat', 'c wat stick', 'wat', 'wat stick', 'stick']",1,0,0,0,0,0,0,0,0,0,0.0152905198776758,0.0
166135,"my emails, especially ivf coordinator Chrissy helped me tremendously to set up my schedules and meds when I was clueless.",0,e-mail especially coordinate jesus help tremendous set schedule bed careless,"['e-mail', 'e-mail especially', 'e-mail especially coordinate', 'e-mail especially coordinate jesus', 'e-mail especially coordinate jesus help', 'e-mail especially coordinate jesus help tremendous', 'e-mail especially coordinate jesus help tremendous set', 'e-mail especially coordinate jesus help tremendous set schedule', 'e-mail especially coordinate jesus help tremendous set schedule bed', 'e-mail especially coordinate jesus help tremendous set schedule bed careless', 'especially', 'especially coordinate', 'especially coordinate jesus', 'especially coordinate jesus help', 'especially coordinate jesus help tremendous', 'especially coordinate jesus help tremendous set', 'especially coordinate jesus help tremendous set schedule', 'especially coordinate jesus help tremendous set schedule bed', 'especially coordinate jesus help tremendous set schedule bed careless', 'coordinate', 'coordinate jesus', 'coordinate jesus help', 'coordinate jesus help tremendous', 'coordinate jesus help tremendous set', 'coordinate jesus help tremendous set schedule', 'coordinate jesus help tremendous set schedule bed', 'coordinate jesus help tremendous set schedule bed careless', 'jesus', 'jesus help', 'jesus help tremendous', 'jesus help tremendous set', 'jesus help tremendous set schedule', 'jesus help tremendous set schedule bed', 'jesus help tremendous set schedule bed careless', 'help', 'help tremendous', 'help tremendous set', 'help tremendous set schedule', 'help tremendous set schedule bed', 'help tremendous set schedule bed careless', 'tremendous', 'tremendous set', 'tremendous set schedule', 'tremendous set schedule bed', 'tremendous set schedule bed careless', 'set', 'set schedule', 'set schedule bed', 'set schedule bed careless', 'schedule', 'schedule bed', 'schedule bed careless', 'bed', 'bed careless', 'careless']",1,0,0,0,0,0,0,0,0,0,0.0212765957446808,0.0
138951,He is a gifted surgeon and a special person and he will help make a difficult time much less difficult.,0,gift surgeon special person help difficult time difficult,"['gift', 'gift surgeon', 'gift surgeon special', 'gift surgeon special person', 'gift surgeon special person help', 'gift surgeon special person help difficult', 'gift surgeon special person help difficult time', 'gift surgeon special person help difficult time difficult', 'surgeon', 'surgeon special', 'surgeon special person', 'surgeon special person help', 'surgeon special person help difficult', 'surgeon special person help difficult time', 'surgeon special person help difficult time difficult', 'special', 'special person', 'special person help', 'special person help difficult', 'special person help difficult time', 'special person help difficult time difficult', 'person', 'person help', 'person help difficult', 'person help difficult time', 'person help difficult time difficult', 'help', 'help difficult', 'help difficult time', 'help difficult time difficult', 'difficult', 'difficult time', 'difficult time difficult', 'time', 'time difficult', 'difficult']",1,0,0,0,0,0,0,0,0,0,0.0314465408805031,0.0
166726,We received the best help and advice from Dr. Z.,0,receive good help advice dr z,"['receive', 'receive good', 'receive good help', 'receive good help advice', 'receive good help advice dr', 'receive good help advice dr z', 'good', 'good help', 'good help advice', 'good help advice dr', 'good help advice dr z', 'help', 'help advice', 'help advice dr', 'help advice dr z', 'advice', 'advice dr', 'advice dr z', 'dr', 'dr z', 'z']",1,0,0,0,0,0,0,0,0,0,0.0505050505050505,0.0
191621,My advise would be to consider all options in the area.,1,advise consider option area,"['advise', 'advise consider', 'advise consider option', 'advise consider option area', 'consider', 'consider option', 'consider option area', 'option', 'option area', 'area']",0,0,0,0,0,1,0,0,0,0,0.0909090909090909,0.0
168251,They will just try to bilk your insurance for everything they can whether it benefits the patient or not.,1,try bill insurance benefit patient not,"['try', 'try bill', 'try bill insurance', 'try bill insurance benefit', 'try bill insurance benefit patient', 'try bill insurance benefit patient not', 'bill', 'bill insurance', 'bill insurance benefit', 'bill insurance benefit patient', 'bill insurance benefit patient not', 'insurance', 'insurance benefit', 'insurance benefit patient', 'insurance benefit patient not', 'benefit', 'benefit patient', 'benefit patient not', 'patient', 'patient not', 'not']",0,0,0,0,0,0,0,0,0,1,0.0505050505050505,0.0
146383,I benefited from his experience and knowledge about TMS (mind/body pain connection).,0,benefit experience cognition thulium mindbody pain connection,"['benefit', 'benefit experience', 'benefit experience cognition', 'benefit experience cognition thulium', 'benefit experience cognition thulium mindbody', 'benefit experience cognition thulium mindbody pain', 'benefit experience cognition thulium mindbody pain connection', 'experience', 'experience cognition', 'experience cognition thulium', 'experience cognition thulium mindbody', 'experience cognition thulium mindbody pain', 'experience cognition thulium mindbody pain connection', 'cognition', 'cognition thulium', 'cognition thulium mindbody', 'cognition thulium mindbody pain', 'cognition thulium mindbody pain connection', 'thulium', 'thulium mindbody', 'thulium mindbody pain', 'thulium mindbody pain connection', 'mindbody', 'mindbody pain', 'mindbody pain connection', 'pain', 'pain connection', 'connection']",0,0,0,0,0,0,0,0,0,1,0.0393700787401574,0.0
164719,They always made and make me feel welcome to ask questions and understand what we are doing to improve my back health. 1st class,0,feel welcome ask question understand better health st class,"['feel', 'feel welcome', 'feel welcome ask', 'feel welcome ask question', 'feel welcome ask question understand', 'feel welcome ask question understand better', 'feel welcome ask question understand better health', 'feel welcome ask question understand better health st', 'feel welcome ask question understand better health st class', 'welcome', 'welcome ask', 'welcome ask question', 'welcome ask question understand', 'welcome ask question understand better', 'welcome ask question understand better health', 'welcome ask question understand better health st', 'welcome ask question understand better health st class', 'ask', 'ask question', 'ask question understand', 'ask question understand better', 'ask question understand better health', 'ask question understand better health st', 'ask question understand better health st class', 'question', 'question understand', 'question understand better', 'question understand better health', 'question understand better health st', 'question understand better health st class', 'understand', 'understand better', 'understand better health', 'understand better health st', 'understand better health st class', 'better', 'better health', 'better health st', 'better health st class', 'health', 'health st', 'health st class', 'st', 'st class', 'class']",0,0,0,1,0,0,0,0,0,0,0.0256410256410256,0.0
124082,I just learned they have not used my insurance benefits for any of my treatments which are very expensive.,1,learn not insurance benefit treatment expensive,"['learn', 'learn not', 'learn not insurance', 'learn not insurance benefit', 'learn not insurance benefit treatment', 'learn not insurance benefit treatment expensive', 'not', 'not insurance', 'not insurance benefit', 'not insurance benefit treatment', 'not insurance benefit treatment expensive', 'insurance', 'insurance benefit', 'insurance benefit treatment', 'insurance benefit treatment expensive', 'benefit', 'benefit treatment', 'benefit treatment expensive', 'treatment', 'treatment expensive', 'expensive']",0,0,0,0,0,0,0,0,0,1,0.0505050505050505,0.0
108727,"Please look at other Dr. Ferrari Yelps for a true and accurate feedback of this wonderful, awesome surgeon.",0,look dr help true accurate feedback fantastic amazing surgeon,"['look', 'look dr', 'look dr help', 'look dr help true', 'look dr help true accurate', 'look dr help true accurate feedback', 'look dr help true accurate feedback fantastic', 'look dr help true accurate feedback fantastic amazing', 'look dr help true accurate feedback fantastic amazing surgeon', 'dr', 'dr help', 'dr help true', 'dr help true accurate', 'dr help true accurate feedback', 'dr help true accurate feedback fantastic', 'dr help true accurate feedback fantastic amazing', 'dr help true accurate feedback fantastic amazing surgeon', 'help', 'help true', 'help true accurate', 'help true accurate feedback', 'help true accurate feedback fantastic', 'help true accurate feedback fantastic amazing', 'help true accurate feedback fantastic amazing surgeon', 'true', 'true accurate', 'true accurate feedback', 'true accurate feedback fantastic', 'true accurate feedback fantastic amazing', 'true accurate feedback fantastic amazing surgeon', 'accurate', 'accurate feedback', 'accurate feedback fantastic', 'accurate feedback fantastic amazing', 'accurate feedback fantastic amazing surgeon', 'feedback', 'feedback fantastic', 'feedback fantastic amazing', 'feedback fantastic amazing surgeon', 'fantastic', 'fantastic amazing', 'fantastic amazing surgeon', 'amazing', 'amazing surgeon', 'surgeon']",1,0,0,0,0,0,0,0,0,0,0.0256410256410256,0.0
92583,That concluded with not really helping me out.,1,conclude not help,"['conclude', 'conclude not', 'conclude not help', 'not', 'not help', 'help']",1,0,0,0,0,0,0,0,0,0,0.1282051282051282,0.0
147959,The front desk help makes you want to slap someone.,1,desk help make want slap,"['desk', 'desk help', 'desk help make', 'desk help make want', 'desk help make want slap', 'help', 'help make', 'help make want', 'help make want slap', 'make', 'make want', 'make want slap', 'want', 'want slap', 'slap']",1,0,0,0,0,0,0,0,0,0,0.0666666666666666,0.0
180955,"He has provided more information than any other doctors I've been to, Dr. Lebo gives his patients all options available not the best",0,provide information doctor give patient option available not good,"['provide', 'provide information', 'provide information doctor', 'provide information doctor give', 'provide information doctor give patient', 'provide information doctor give patient option', 'provide information doctor give patient option available', 'provide information doctor give patient option available not', 'provide information doctor give patient option available not good', 'information', 'information doctor', 'information doctor give', 'information doctor give patient', 'information doctor give patient option', 'information doctor give patient option available', 'information doctor give patient option available not', 'information doctor give patient option available not good', 'doctor', 'doctor give', 'doctor give patient', 'doctor give patient option', 'doctor give patient option available', 'doctor give patient option available not', 'doctor give patient option available not good', 'give', 'give patient', 'give patient option', 'give patient option available', 'give patient option available not', 'give patient option available not good', 'patient', 'patient option', 'patient option available', 'patient option available not', 'patient option available not good', 'option', 'option available', 'option available not', 'option available not good', 'available', 'available not', 'available not good', 'not', 'not good', 'good']",0,0,0,0,0,1,0,0,0,0,0.0256410256410256,0.0
140491,Liz is so knowledgeable and helps me get/keep the look I want!!,0,knowledgeable help getkeep look want,"['knowledgeable', 'knowledgeable help', 'knowledgeable help getkeep', 'knowledgeable help getkeep look', 'knowledgeable help getkeep look want', 'help', 'help getkeep', 'help getkeep look', 'help getkeep look want', 'getkeep', 'getkeep look', 'getkeep look want', 'look', 'look want', 'want']",1,0,0,0,0,0,0,0,0,0,0.0666666666666666,0.0
163323,"This is my personal and first impression and opinion with Dr.Soloman, Please read entirely to understand my concern and frustration.",1,personal impression opinion drsoloman read entirely understand concern frustration,"['personal', 'personal impression', 'personal impression opinion', 'personal impression opinion drsoloman', 'personal impression opinion drsoloman read', 'personal impression opinion drsoloman read entirely', 'personal impression opinion drsoloman read entirely understand', 'personal impression opinion drsoloman read entirely understand concern', 'personal impression opinion drsoloman read entirely understand concern frustration', 'impression', 'impression opinion', 'impression opinion drsoloman', 'impression opinion drsoloman read', 'impression opinion drsoloman read entirely', 'impression opinion drsoloman read entirely understand', 'impression opinion drsoloman read entirely understand concern', 'impression opinion drsoloman read entirely understand concern frustration', 'opinion', 'opinion drsoloman', 'opinion drsoloman read', 'opinion drsoloman read entirely', 'opinion drsoloman read entirely understand', 'opinion drsoloman read entirely understand concern', 'opinion drsoloman read entirely understand concern frustration', 'drsoloman', 'drsoloman read', 'drsoloman read entirely', 'drsoloman read entirely understand', 'drsoloman read entirely understand concern', 'drsoloman read entirely understand concern frustration', 'read', 'read entirely', 'read entirely understand', 'read entirely understand concern', 'read entirely understand concern frustration', 'entirely', 'entirely understand', 'entirely understand concern', 'entirely understand concern frustration', 'understand', 'understand concern', 'understand concern frustration', 'concern', 'concern frustration', 'frustration']",0,0,0,1,0,0,0,0,0,0,0.0256410256410256,0.0
164860,and after pictures of how I would ideally look after surgery which helped me visualize the outcome.,0,picture ideally look surgery help visualize result,"['picture', 'picture ideally', 'picture ideally look', 'picture ideally look surgery', 'picture ideally look surgery help', 'picture ideally look surgery help visualize', 'picture ideally look surgery help visualize result', 'ideally', 'ideally look', 'ideally look surgery', 'ideally look surgery help', 'ideally look surgery help visualize', 'ideally look surgery help visualize result', 'look', 'look surgery', 'look surgery help', 'look surgery help visualize', 'look surgery help visualize result', 'surgery', 'surgery help', 'surgery help visualize', 'surgery help visualize result', 'help', 'help visualize', 'help visualize result', 'visualize', 'visualize result', 'result']",1,0,0,0,0,0,0,0,0,0,0.0393700787401574,0.0
140492,You have helped enable a dream to come true.,0,help enable dream come true,"['help', 'help enable', 'help enable dream', 'help enable dream come', 'help enable dream come true', 'enable', 'enable dream', 'enable dream come', 'enable dream come true', 'dream', 'dream come', 'dream come true', 'come', 'come true', 'true']",1,0,0,0,0,0,0,0,0,0,0.0666666666666666,0.0
139981,also went over other treatment options as well as treatments to pair with,0,go treatment option treatment pair,"['go', 'go treatment', 'go treatment option', 'go treatment option treatment', 'go treatment option treatment pair', 'treatment', 'treatment option', 'treatment option treatment', 'treatment option treatment pair', 'option', 'option treatment', 'option treatment pair', 'treatment', 'treatment pair', 'pair']",0,0,0,0,0,1,0,0,0,0,0.0666666666666666,0.0
118546,his office personnel have gone out of their way to assure I get to see Doctor Tafur when I need his help.,0,office personnel go way assure doctor fur need help,"['office', 'office personnel', 'office personnel go', 'office personnel go way', 'office personnel go way assure', 'office personnel go way assure doctor', 'office personnel go way assure doctor fur', 'office personnel go way assure doctor fur need', 'office personnel go way assure doctor fur need help', 'personnel', 'personnel go', 'personnel go way', 'personnel go way assure', 'personnel go way assure doctor', 'personnel go way assure doctor fur', 'personnel go way assure doctor fur need', 'personnel go way assure doctor fur need help', 'go', 'go way', 'go way assure', 'go way assure doctor', 'go way assure doctor fur', 'go way assure doctor fur need', 'go way assure doctor fur need help', 'way', 'way assure', 'way assure doctor', 'way assure doctor fur', 'way assure doctor fur need', 'way assure doctor fur need help', 'assure', 'assure doctor', 'assure doctor fur', 'assure doctor fur need', 'assure doctor fur need help', 'doctor', 'doctor fur', 'doctor fur need', 'doctor fur need help', 'fur', 'fur need', 'fur need help', 'need', 'need help', 'help']",1,0,0,0,0,0,0,0,0,0,0.0256410256410256,0.0
111177,Dr Hewell is a nice surgeon but his overall work needs help.,1,nice surgeon overall work need help,"['nice', 'nice surgeon', 'nice surgeon overall', 'nice surgeon overall work', 'nice surgeon overall work need', 'nice surgeon overall work need help', 'surgeon', 'surgeon overall', 'surgeon overall work', 'surgeon overall work need', 'surgeon overall work need help', 'overall', 'overall work', 'overall work need', 'overall work need help', 'work', 'work need', 'work need help', 'need', 'need help', 'help']",1,0,0,0,0,0,0,0,0,0,0.0505050505050505,0.0
160807,and my surgery to help me become my most authentic self and I couldn't be more grateful.,0,surgery help authentic self grateful,"['surgery', 'surgery help', 'surgery help authentic', 'surgery help authentic self', 'surgery help authentic self grateful', 'help', 'help authentic', 'help authentic self', 'help authentic self grateful', 'authentic', 'authentic self', 'authentic self grateful', 'self', 'self grateful', 'grateful']",1,0,0,0,0,0,0,0,0,0,0.0666666666666666,0.0
