commentId,comment,classification,comment_processed,word_phrase_list,pass,bougainvillea,clinic,little,little costly,costly,similarity_score
155687,He does stem cells and other procedures for those who want to spend a little more to have an even more effective treatment.,0,stem cell procedure want spend little effective treatment,"['stem', 'stem cell', 'stem cell procedure', 'stem cell procedure want', 'stem cell procedure want spend', 'stem cell procedure want spend little', 'stem cell procedure want spend little effective', 'stem cell procedure want spend little effective treatment', 'cell', 'cell procedure', 'cell procedure want', 'cell procedure want spend', 'cell procedure want spend little', 'cell procedure want spend little effective', 'cell procedure want spend little effective treatment', 'procedure', 'procedure want', 'procedure want spend', 'procedure want spend little', 'procedure want spend little effective', 'procedure want spend little effective treatment', 'want', 'want spend', 'want spend little', 'want spend little effective', 'want spend little effective treatment', 'spend', 'spend little', 'spend little effective', 'spend little effective treatment', 'little', 'little effective', 'little effective treatment', 'effective', 'effective treatment', 'treatment']",0,0,0,1,0,0,0.2631578947368421
125475,"I feel like I should report her and the clinic to the board,",1,feel like report clinic board,"['feel', 'feel like', 'feel like report', 'feel like report clinic', 'feel like report clinic board', 'like', 'like report', 'like report clinic', 'like report clinic board', 'report', 'report clinic', 'report clinic board', 'clinic', 'clinic board', 'board']",0,0,1,0,0,0,0.2631578947368421
68358,I really don't like going to the dentist but my experience there yesterday makes me feel a little more comfortable.,0,like go dentist experience make feel little comfortable,"['like', 'like go', 'like go dentist', 'like go dentist experience', 'like go dentist experience make', 'like go dentist experience make feel', 'like go dentist experience make feel little', 'like go dentist experience make feel little comfortable', 'go', 'go dentist', 'go dentist experience', 'go dentist experience make', 'go dentist experience make feel', 'go dentist experience make feel little', 'go dentist experience make feel little comfortable', 'dentist', 'dentist experience', 'dentist experience make', 'dentist experience make feel', 'dentist experience make feel little', 'dentist experience make feel little comfortable', 'experience', 'experience make', 'experience make feel', 'experience make feel little', 'experience make feel little comfortable', 'make', 'make feel', 'make feel little', 'make feel little comfortable', 'feel', 'feel little', 'feel little comfortable', 'little', 'little comfortable', 'comfortable']",0,0,0,1,0,0,0.2631578947368421
179912,Several times I got up to leave and the staff apologized and said the doctor was a little behind.,1,time get leave staff apologize say doctor little,"['time', 'time get', 'time get leave', 'time get leave staff', 'time get leave staff apologize', 'time get leave staff apologize say', 'time get leave staff apologize say doctor', 'time get leave staff apologize say doctor little', 'get', 'get leave', 'get leave staff', 'get leave staff apologize', 'get leave staff apologize say', 'get leave staff apologize say doctor', 'get leave staff apologize say doctor little', 'leave', 'leave staff', 'leave staff apologize', 'leave staff apologize say', 'leave staff apologize say doctor', 'leave staff apologize say doctor little', 'staff', 'staff apologize', 'staff apologize say', 'staff apologize say doctor', 'staff apologize say doctor little', 'apologize', 'apologize say', 'apologize say doctor', 'apologize say doctor little', 'say', 'say doctor', 'say doctor little', 'doctor', 'doctor little', 'little']",0,0,0,1,0,0,0.2631578947368421
147221,I was a little nervous about being awake during the procedure but everyone made me feel very calm.,0,little nervous awake procedure feel calm,"['little', 'little nervous', 'little nervous awake', 'little nervous awake procedure', 'little nervous awake procedure feel', 'little nervous awake procedure feel calm', 'nervous', 'nervous awake', 'nervous awake procedure', 'nervous awake procedure feel', 'nervous awake procedure feel calm', 'awake', 'awake procedure', 'awake procedure feel', 'awake procedure feel calm', 'procedure', 'procedure feel', 'procedure feel calm', 'feel', 'feel calm', 'calm']",0,0,0,1,0,0,0.2631578947368421
87274,I even got a bag of swag to commemorate our first little get together.,0,get bag swag commemorate little,"['get', 'get bag', 'get bag swag', 'get bag swag commemorate', 'get bag swag commemorate little', 'bag', 'bag swag', 'bag swag commemorate', 'bag swag commemorate little', 'swag', 'swag commemorate', 'swag commemorate little', 'commemorate', 'commemorate little', 'little']",0,0,0,1,0,0,0.2631578947368421
68437,Was thoroughly impressed with the little to no wait time for appointments.,0,thoroughly impress little wait time appointment,"['thoroughly', 'thoroughly impress', 'thoroughly impress little', 'thoroughly impress little wait', 'thoroughly impress little wait time', 'thoroughly impress little wait time appointment', 'impress', 'impress little', 'impress little wait', 'impress little wait time', 'impress little wait time appointment', 'little', 'little wait', 'little wait time', 'little wait time appointment', 'wait', 'wait time', 'wait time appointment', 'time', 'time appointment', 'appointment']",0,0,0,1,0,0,0.2631578947368421
95582,"The small clinic is spotless on the inside,",0,small clinic immaculate inside,"['small', 'small clinic', 'small clinic immaculate', 'small clinic immaculate inside', 'clinic', 'clinic immaculate', 'clinic immaculate inside', 'immaculate', 'immaculate inside', 'inside']",0,0,1,0,0,0,0.2631578947368421
81787,"There are not enough positive words to describe the doctor, the clinic",0,positive word describe doctor clinic,"['positive', 'positive word', 'positive word describe', 'positive word describe doctor', 'positive word describe doctor clinic', 'word', 'word describe', 'word describe doctor', 'word describe doctor clinic', 'describe', 'describe doctor', 'describe doctor clinic', 'doctor', 'doctor clinic', 'clinic']",0,0,1,0,0,0,0.2631578947368421
163086,I felt like everyone in this clinic was on some kind of cloud and very spaced out!!,1,feel like clinic kind cloud space,"['feel', 'feel like', 'feel like clinic', 'feel like clinic kind', 'feel like clinic kind cloud', 'feel like clinic kind cloud space', 'like', 'like clinic', 'like clinic kind', 'like clinic kind cloud', 'like clinic kind cloud space', 'clinic', 'clinic kind', 'clinic kind cloud', 'clinic kind cloud space', 'kind', 'kind cloud', 'kind cloud space', 'cloud', 'cloud space', 'space']",0,0,1,0,0,0,0.2631578947368421
125666,He delivered my son by C-section and took off part of his am clinic to do my surgery that day.,0,deliver son section take clinic surgery day,"['deliver', 'deliver son', 'deliver son section', 'deliver son section take', 'deliver son section take clinic', 'deliver son section take clinic surgery', 'deliver son section take clinic surgery day', 'son', 'son section', 'son section take', 'son section take clinic', 'son section take clinic surgery', 'son section take clinic surgery day', 'section', 'section take', 'section take clinic', 'section take clinic surgery', 'section take clinic surgery day', 'take', 'take clinic', 'take clinic surgery', 'take clinic surgery day', 'clinic', 'clinic surgery', 'clinic surgery day', 'surgery', 'surgery day', 'day']",0,0,1,0,0,0,0.2631578947368421
150441,"Other patients who referred me have told me it was the best experience they had, ?like a little vacation from home!?",0,patient refer tell good experience like little vacation home,"['patient', 'patient refer', 'patient refer tell', 'patient refer tell good', 'patient refer tell good experience', 'patient refer tell good experience like', 'patient refer tell good experience like little', 'patient refer tell good experience like little vacation', 'patient refer tell good experience like little vacation home', 'refer', 'refer tell', 'refer tell good', 'refer tell good experience', 'refer tell good experience like', 'refer tell good experience like little', 'refer tell good experience like little vacation', 'refer tell good experience like little vacation home', 'tell', 'tell good', 'tell good experience', 'tell good experience like', 'tell good experience like little', 'tell good experience like little vacation', 'tell good experience like little vacation home', 'good', 'good experience', 'good experience like', 'good experience like little', 'good experience like little vacation', 'good experience like little vacation home', 'experience', 'experience like', 'experience like little', 'experience like little vacation', 'experience like little vacation home', 'like', 'like little', 'like little vacation', 'like little vacation home', 'little', 'little vacation', 'little vacation home', 'vacation', 'vacation home', 'home']",0,0,0,1,0,0,0.2631578947368421
73303,I had very little pain or bruising from my procedure.,0,little pain bruise procedure,"['little', 'little pain', 'little pain bruise', 'little pain bruise procedure', 'pain', 'pain bruise', 'pain bruise procedure', 'bruise', 'bruise procedure', 'procedure']",0,0,0,1,0,0,0.2631578947368421
158774,"for , I was a little nervous when I got there but she was very friendly and",0,little nervous get friendly,"['little', 'little nervous', 'little nervous get', 'little nervous get friendly', 'nervous', 'nervous get', 'nervous get friendly', 'get', 'get friendly', 'friendly']",0,0,0,1,0,0,0.2631578947368421
105824,I recommend anyone needing help with dangerous varicose veins to make an appointment with this clinic.,0,recommend need help dangerous varicose vein appointment clinic,"['recommend', 'recommend need', 'recommend need help', 'recommend need help dangerous', 'recommend need help dangerous varicose', 'recommend need help dangerous varicose vein', 'recommend need help dangerous varicose vein appointment', 'recommend need help dangerous varicose vein appointment clinic', 'need', 'need help', 'need help dangerous', 'need help dangerous varicose', 'need help dangerous varicose vein', 'need help dangerous varicose vein appointment', 'need help dangerous varicose vein appointment clinic', 'help', 'help dangerous', 'help dangerous varicose', 'help dangerous varicose vein', 'help dangerous varicose vein appointment', 'help dangerous varicose vein appointment clinic', 'dangerous', 'dangerous varicose', 'dangerous varicose vein', 'dangerous varicose vein appointment', 'dangerous varicose vein appointment clinic', 'varicose', 'varicose vein', 'varicose vein appointment', 'varicose vein appointment clinic', 'vein', 'vein appointment', 'vein appointment clinic', 'appointment', 'appointment clinic', 'clinic']",0,0,1,0,0,0,0.2631578947368421
148950,Little to no wait and amazing medical care.,0,little wait amaze medical care,"['little', 'little wait', 'little wait amaze', 'little wait amaze medical', 'little wait amaze medical care', 'wait', 'wait amaze', 'wait amaze medical', 'wait amaze medical care', 'amaze', 'amaze medical', 'amaze medical care', 'medical', 'medical care', 'care']",0,0,0,1,0,0,0.2631578947368421
136126,I transferred from another clinic where we were unsuccessful and the quality of care at HFI was incredible compared to my previous experience.,0,transfer clinic unsuccessful quality care hello incredible compare previous experience,"['transfer', 'transfer clinic', 'transfer clinic unsuccessful', 'transfer clinic unsuccessful quality', 'transfer clinic unsuccessful quality care', 'transfer clinic unsuccessful quality care hello', 'transfer clinic unsuccessful quality care hello incredible', 'transfer clinic unsuccessful quality care hello incredible compare', 'transfer clinic unsuccessful quality care hello incredible compare previous', 'transfer clinic unsuccessful quality care hello incredible compare previous experience', 'clinic', 'clinic unsuccessful', 'clinic unsuccessful quality', 'clinic unsuccessful quality care', 'clinic unsuccessful quality care hello', 'clinic unsuccessful quality care hello incredible', 'clinic unsuccessful quality care hello incredible compare', 'clinic unsuccessful quality care hello incredible compare previous', 'clinic unsuccessful quality care hello incredible compare previous experience', 'unsuccessful', 'unsuccessful quality', 'unsuccessful quality care', 'unsuccessful quality care hello', 'unsuccessful quality care hello incredible', 'unsuccessful quality care hello incredible compare', 'unsuccessful quality care hello incredible compare previous', 'unsuccessful quality care hello incredible compare previous experience', 'quality', 'quality care', 'quality care hello', 'quality care hello incredible', 'quality care hello incredible compare', 'quality care hello incredible compare previous', 'quality care hello incredible compare previous experience', 'care', 'care hello', 'care hello incredible', 'care hello incredible compare', 'care hello incredible compare previous', 'care hello incredible compare previous experience', 'hello', 'hello incredible', 'hello incredible compare', 'hello incredible compare previous', 'hello incredible compare previous experience', 'incredible', 'incredible compare', 'incredible compare previous', 'incredible compare previous experience', 'compare', 'compare previous', 'compare previous experience', 'previous', 'previous experience', 'experience']",0,0,1,0,0,0,0.2631578947368421
127396,I have since found a wonderful clinic that showed me how lame this clinic really was,1,find fantastic clinic show lame clinic,"['find', 'find fantastic', 'find fantastic clinic', 'find fantastic clinic show', 'find fantastic clinic show lame', 'find fantastic clinic show lame clinic', 'fantastic', 'fantastic clinic', 'fantastic clinic show', 'fantastic clinic show lame', 'fantastic clinic show lame clinic', 'clinic', 'clinic show', 'clinic show lame', 'clinic show lame clinic', 'show', 'show lame', 'show lame clinic', 'lame', 'lame clinic', 'clinic']",0,0,1,0,0,0,0.2631578947368421
177435,so I'm not thrilled that it's a little more visible than what was promised.,1,m thrill little visible promise,"['m', 'm thrill', 'm thrill little', 'm thrill little visible', 'm thrill little visible promise', 'thrill', 'thrill little', 'thrill little visible', 'thrill little visible promise', 'little', 'little visible', 'little visible promise', 'visible', 'visible promise', 'promise']",0,0,0,1,0,0,0.2631578947368421
176618,Most of my pain was covered and while the trial was in for 5 days I walk and sleep with very little pain.,0,pain cover trial day walk sleep little pain,"['pain', 'pain cover', 'pain cover trial', 'pain cover trial day', 'pain cover trial day walk', 'pain cover trial day walk sleep', 'pain cover trial day walk sleep little', 'pain cover trial day walk sleep little pain', 'cover', 'cover trial', 'cover trial day', 'cover trial day walk', 'cover trial day walk sleep', 'cover trial day walk sleep little', 'cover trial day walk sleep little pain', 'trial', 'trial day', 'trial day walk', 'trial day walk sleep', 'trial day walk sleep little', 'trial day walk sleep little pain', 'day', 'day walk', 'day walk sleep', 'day walk sleep little', 'day walk sleep little pain', 'walk', 'walk sleep', 'walk sleep little', 'walk sleep little pain', 'sleep', 'sleep little', 'sleep little pain', 'little', 'little pain', 'pain']",0,0,0,1,0,0,0.2631578947368421
178257,"but if I didn't pass out from my anxiety attack, I passed out from the pain I was feeling throughout the procedure.",1,pa anxiety attack pass pain feel procedure,"['pa', 'pa anxiety', 'pa anxiety attack', 'pa anxiety attack pass', 'pa anxiety attack pass pain', 'pa anxiety attack pass pain feel', 'pa anxiety attack pass pain feel procedure', 'anxiety', 'anxiety attack', 'anxiety attack pass', 'anxiety attack pass pain', 'anxiety attack pass pain feel', 'anxiety attack pass pain feel procedure', 'attack', 'attack pass', 'attack pass pain', 'attack pass pain feel', 'attack pass pain feel procedure', 'pass', 'pass pain', 'pass pain feel', 'pass pain feel procedure', 'pain', 'pain feel', 'pain feel procedure', 'feel', 'feel procedure', 'procedure']",1,0,0,0,0,0,0.2631578947368421
188597,We left the clinic feeling not only satisfied with the results but grateful for the incredible experience.,0,leave clinic feel satisfy result grateful incredible experience,"['leave', 'leave clinic', 'leave clinic feel', 'leave clinic feel satisfy', 'leave clinic feel satisfy result', 'leave clinic feel satisfy result grateful', 'leave clinic feel satisfy result grateful incredible', 'leave clinic feel satisfy result grateful incredible experience', 'clinic', 'clinic feel', 'clinic feel satisfy', 'clinic feel satisfy result', 'clinic feel satisfy result grateful', 'clinic feel satisfy result grateful incredible', 'clinic feel satisfy result grateful incredible experience', 'feel', 'feel satisfy', 'feel satisfy result', 'feel satisfy result grateful', 'feel satisfy result grateful incredible', 'feel satisfy result grateful incredible experience', 'satisfy', 'satisfy result', 'satisfy result grateful', 'satisfy result grateful incredible', 'satisfy result grateful incredible experience', 'result', 'result grateful', 'result grateful incredible', 'result grateful incredible experience', 'grateful', 'grateful incredible', 'grateful incredible experience', 'incredible', 'incredible experience', 'experience']",0,0,1,0,0,0,0.2631578947368421
105614,I would never change to another dermatology clinic.,0,change dermatology clinic,"['change', 'change dermatology', 'change dermatology clinic', 'dermatology', 'dermatology clinic', 'clinic']",0,0,1,0,0,0,0.2631578947368421
175920,He also shaved the bump down a little more than I wanted.,1,shave bump little want,"['shave', 'shave bump', 'shave bump little', 'shave bump little want', 'bump', 'bump little', 'bump little want', 'little', 'little want', 'want']",0,0,0,1,0,0,0.2631578947368421
125667,He delivered my son by C-section and took off part of his am clinic to do my surgery that day.,0,deliver son section take clinic surgery day,"['deliver', 'deliver son', 'deliver son section', 'deliver son section take', 'deliver son section take clinic', 'deliver son section take clinic surgery', 'deliver son section take clinic surgery day', 'son', 'son section', 'son section take', 'son section take clinic', 'son section take clinic surgery', 'son section take clinic surgery day', 'section', 'section take', 'section take clinic', 'section take clinic surgery', 'section take clinic surgery day', 'take', 'take clinic', 'take clinic surgery', 'take clinic surgery day', 'clinic', 'clinic surgery', 'clinic surgery day', 'surgery', 'surgery day', 'day']",0,0,1,0,0,0,0.2631578947368421
108302,Even though I have a little bit of swelling left over still the results are very traumatic and I am so happy.,0,little bit swell leave result traumatic happy,"['little', 'little bit', 'little bit swell', 'little bit swell leave', 'little bit swell leave result', 'little bit swell leave result traumatic', 'little bit swell leave result traumatic happy', 'bit', 'bit swell', 'bit swell leave', 'bit swell leave result', 'bit swell leave result traumatic', 'bit swell leave result traumatic happy', 'swell', 'swell leave', 'swell leave result', 'swell leave result traumatic', 'swell leave result traumatic happy', 'leave', 'leave result', 'leave result traumatic', 'leave result traumatic happy', 'result', 'result traumatic', 'result traumatic happy', 'traumatic', 'traumatic happy', 'happy']",0,0,0,1,0,0,0.2631578947368421
169606,I do not recommend this doctor and clinic to anybody.,1,recommend doctor clinic anybody,"['recommend', 'recommend doctor', 'recommend doctor clinic', 'recommend doctor clinic anybody', 'doctor', 'doctor clinic', 'doctor clinic anybody', 'clinic', 'clinic anybody', 'anybody']",0,0,1,0,0,0,0.2631578947368421
176346,I arrived a little early was greeted by a very nice lady for check in.,0,arrive little early greet nice lady check,"['arrive', 'arrive little', 'arrive little early', 'arrive little early greet', 'arrive little early greet nice', 'arrive little early greet nice lady', 'arrive little early greet nice lady check', 'little', 'little early', 'little early greet', 'little early greet nice', 'little early greet nice lady', 'little early greet nice lady check', 'early', 'early greet', 'early greet nice', 'early greet nice lady', 'early greet nice lady check', 'greet', 'greet nice', 'greet nice lady', 'greet nice lady check', 'nice', 'nice lady', 'nice lady check', 'lady', 'lady check', 'check']",0,0,0,1,0,0,0.2631578947368421
64036,"The wait for him is a little disappointing,",1,wait little disappoint,"['wait', 'wait little', 'wait little disappoint', 'little', 'little disappoint', 'disappoint']",0,0,0,1,0,0,0.2631578947368421
163700,"My last consultation with the doctor was this Thursday, he pissed me off, he knows what",1,consultation doctor pass know,"['consultation', 'consultation doctor', 'consultation doctor pass', 'consultation doctor pass know', 'doctor', 'doctor pass', 'doctor pass know', 'pass', 'pass know', 'know']",1,0,0,0,0,0,0.2631578947368421
143163,At first its a little difficult to understand her but she definitely knows what she is doing with her hands and fillers.,0,little difficult understand decidedly know hand tiller,"['little', 'little difficult', 'little difficult understand', 'little difficult understand decidedly', 'little difficult understand decidedly know', 'little difficult understand decidedly know hand', 'little difficult understand decidedly know hand tiller', 'difficult', 'difficult understand', 'difficult understand decidedly', 'difficult understand decidedly know', 'difficult understand decidedly know hand', 'difficult understand decidedly know hand tiller', 'understand', 'understand decidedly', 'understand decidedly know', 'understand decidedly know hand', 'understand decidedly know hand tiller', 'decidedly', 'decidedly know', 'decidedly know hand', 'decidedly know hand tiller', 'know', 'know hand', 'know hand tiller', 'hand', 'hand tiller', 'tiller']",0,0,0,1,0,0,0.2631578947368421
144867,The wait time to get an appointment was a little far out,1,wait time appointment little far,"['wait', 'wait time', 'wait time appointment', 'wait time appointment little', 'wait time appointment little far', 'time', 'time appointment', 'time appointment little', 'time appointment little far', 'appointment', 'appointment little', 'appointment little far', 'little', 'little far', 'far']",0,0,0,1,0,0,0.2631578947368421
124428,"After waiting only a little bit, I was greeted and taken back by a friendly staff member who conducted test quickly and efficiently.",0,wait little bit greet take friendly staff member conduct test quickly efficiently,"['wait', 'wait little', 'wait little bit', 'wait little bit greet', 'wait little bit greet take', 'wait little bit greet take friendly', 'wait little bit greet take friendly staff', 'wait little bit greet take friendly staff member', 'wait little bit greet take friendly staff member conduct', 'wait little bit greet take friendly staff member conduct test', 'wait little bit greet take friendly staff member conduct test quickly', 'wait little bit greet take friendly staff member conduct test quickly efficiently', 'little', 'little bit', 'little bit greet', 'little bit greet take', 'little bit greet take friendly', 'little bit greet take friendly staff', 'little bit greet take friendly staff member', 'little bit greet take friendly staff member conduct', 'little bit greet take friendly staff member conduct test', 'little bit greet take friendly staff member conduct test quickly', 'little bit greet take friendly staff member conduct test quickly efficiently', 'bit', 'bit greet', 'bit greet take', 'bit greet take friendly', 'bit greet take friendly staff', 'bit greet take friendly staff member', 'bit greet take friendly staff member conduct', 'bit greet take friendly staff member conduct test', 'bit greet take friendly staff member conduct test quickly', 'bit greet take friendly staff member conduct test quickly efficiently', 'greet', 'greet take', 'greet take friendly', 'greet take friendly staff', 'greet take friendly staff member', 'greet take friendly staff member conduct', 'greet take friendly staff member conduct test', 'greet take friendly staff member conduct test quickly', 'greet take friendly staff member conduct test quickly efficiently', 'take', 'take friendly', 'take friendly staff', 'take friendly staff member', 'take friendly staff member conduct', 'take friendly staff member conduct test', 'take friendly staff member conduct test quickly', 'take friendly staff member conduct test quickly efficiently', 'friendly', 'friendly staff', 'friendly staff member', 'friendly staff member conduct', 'friendly staff member conduct test', 'friendly staff member conduct test quickly', 'friendly staff member conduct test quickly efficiently', 'staff', 'staff member', 'staff member conduct', 'staff member conduct test', 'staff member conduct test quickly', 'staff member conduct test quickly efficiently', 'member', 'member conduct', 'member conduct test', 'member conduct test quickly', 'member conduct test quickly efficiently', 'conduct', 'conduct test', 'conduct test quickly', 'conduct test quickly efficiently', 'test', 'test quickly', 'test quickly efficiently', 'quickly', 'quickly efficiently', 'efficiently']",0,0,0,1,0,0,0.2631578947368421
94212,I feel amazing a little sore but nothing Unbearable.,0,feel amaze little sore intolerable,"['feel', 'feel amaze', 'feel amaze little', 'feel amaze little sore', 'feel amaze little sore intolerable', 'amaze', 'amaze little', 'amaze little sore', 'amaze little sore intolerable', 'little', 'little sore', 'little sore intolerable', 'sore', 'sore intolerable', 'intolerable']",0,0,0,1,0,0,0.2631578947368421
90701,He obviously is a very skilled surgeon as I had very little pain immediately after hip surgery,0,obviously skilled surgeon little pain immediately hip surgery,"['obviously', 'obviously skilled', 'obviously skilled surgeon', 'obviously skilled surgeon little', 'obviously skilled surgeon little pain', 'obviously skilled surgeon little pain immediately', 'obviously skilled surgeon little pain immediately hip', 'obviously skilled surgeon little pain immediately hip surgery', 'skilled', 'skilled surgeon', 'skilled surgeon little', 'skilled surgeon little pain', 'skilled surgeon little pain immediately', 'skilled surgeon little pain immediately hip', 'skilled surgeon little pain immediately hip surgery', 'surgeon', 'surgeon little', 'surgeon little pain', 'surgeon little pain immediately', 'surgeon little pain immediately hip', 'surgeon little pain immediately hip surgery', 'little', 'little pain', 'little pain immediately', 'little pain immediately hip', 'little pain immediately hip surgery', 'pain', 'pain immediately', 'pain immediately hip', 'pain immediately hip surgery', 'immediately', 'immediately hip', 'immediately hip surgery', 'hip', 'hip surgery', 'surgery']",0,0,0,1,0,0,0.2631578947368421
111821,It was mistake upon mistake and I will never recommend this clinic for free to any woman.,1,mistake mistake recommend clinic free woman,"['mistake', 'mistake mistake', 'mistake mistake recommend', 'mistake mistake recommend clinic', 'mistake mistake recommend clinic free', 'mistake mistake recommend clinic free woman', 'mistake', 'mistake recommend', 'mistake recommend clinic', 'mistake recommend clinic free', 'mistake recommend clinic free woman', 'recommend', 'recommend clinic', 'recommend clinic free', 'recommend clinic free woman', 'clinic', 'clinic free', 'clinic free woman', 'free', 'free woman', 'woman']",0,0,1,0,0,0,0.2631578947368421
94897,"The initial consultation he could have explained the procedure a little more in depth,",1,initial consultation explain procedure little depth,"['initial', 'initial consultation', 'initial consultation explain', 'initial consultation explain procedure', 'initial consultation explain procedure little', 'initial consultation explain procedure little depth', 'consultation', 'consultation explain', 'consultation explain procedure', 'consultation explain procedure little', 'consultation explain procedure little depth', 'explain', 'explain procedure', 'explain procedure little', 'explain procedure little depth', 'procedure', 'procedure little', 'procedure little depth', 'little', 'little depth', 'depth']",0,0,0,1,0,0,0.2631578947368421
133086,Over prescribe medications and tests - all very costly.,1,order meditation test costly,"['order', 'order meditation', 'order meditation test', 'order meditation test costly', 'meditation', 'meditation test', 'meditation test costly', 'test', 'test costly', 'costly']",0,0,0,0,0,1,0.2631578947368421
82840,and was a little anxious.,1,little anxious,"['little', 'little anxious', 'anxious']",0,0,0,1,0,0,0.2631578947368421
81872,There is very little noticeable after my 2 MOHs surgeries.,0,little noticeable moss forgery,"['little', 'little noticeable', 'little noticeable moss', 'little noticeable moss forgery', 'noticeable', 'noticeable moss', 'noticeable moss forgery', 'moss', 'moss forgery', 'forgery']",0,0,0,1,0,0,0.2631578947368421
109975,and I never really felt anything but a little pressure pushing and tugging.,0,feel little pressure push tug,"['feel', 'feel little', 'feel little pressure', 'feel little pressure push', 'feel little pressure push tug', 'little', 'little pressure', 'little pressure push', 'little pressure push tug', 'pressure', 'pressure push', 'pressure push tug', 'push', 'push tug', 'tug']",0,0,0,1,0,0,0.2631578947368421
70609,"Very pleasant, little time waiting.",0,pleasant little time wait,"['pleasant', 'pleasant little', 'pleasant little time', 'pleasant little time wait', 'little', 'little time', 'little time wait', 'time', 'time wait', 'wait']",0,0,0,1,0,0,0.2631578947368421
138308,"I experienced very little bruising or pain, and am already on the 6th day post op.",0,experience little bruise pain post op,"['experience', 'experience little', 'experience little bruise', 'experience little bruise pain', 'experience little bruise pain post', 'experience little bruise pain post op', 'little', 'little bruise', 'little bruise pain', 'little bruise pain post', 'little bruise pain post op', 'bruise', 'bruise pain', 'bruise pain post', 'bruise pain post op', 'pain', 'pain post', 'pain post op', 'post', 'post op', 'op']",0,0,0,1,0,0,0.2631578947368421
175138,PROCEDURE - I can not believe how little it hurt and how quickly and well I am healing.,0,procedure believe little hurt quickly heal,"['procedure', 'procedure believe', 'procedure believe little', 'procedure believe little hurt', 'procedure believe little hurt quickly', 'procedure believe little hurt quickly heal', 'believe', 'believe little', 'believe little hurt', 'believe little hurt quickly', 'believe little hurt quickly heal', 'little', 'little hurt', 'little hurt quickly', 'little hurt quickly heal', 'hurt', 'hurt quickly', 'hurt quickly heal', 'quickly', 'quickly heal', 'heal']",0,0,0,1,0,0,0.2631578947368421
96220,and reassured us that there was nothing wrong just a little acne.,0,reassure wrong little acne,"['reassure', 'reassure wrong', 'reassure wrong little', 'reassure wrong little acne', 'wrong', 'wrong little', 'wrong little acne', 'little', 'little acne', 'acne']",0,0,0,1,0,0,0.2631578947368421
152260,going to get less of a treatment or options than the minute clinic!,1,go treatment option minute clinic,"['go', 'go treatment', 'go treatment option', 'go treatment option minute', 'go treatment option minute clinic', 'treatment', 'treatment option', 'treatment option minute', 'treatment option minute clinic', 'option', 'option minute', 'option minute clinic', 'minute', 'minute clinic', 'clinic']",0,0,1,0,0,0,0.2631578947368421
88264,"A little swelling,",0,little swell,"['little', 'little swell', 'swell']",0,0,0,1,0,0,0.2631578947368421
153116,now she is blaming this clinic for something that she did during her recovery time.,1,blame clinic recovery time,"['blame', 'blame clinic', 'blame clinic recovery', 'blame clinic recovery time', 'clinic', 'clinic recovery', 'clinic recovery time', 'recovery', 'recovery time', 'time']",0,0,1,0,0,0,0.2631578947368421
145306,Felt a little nervous about changing into caun.,1,feel little nervous change,"['feel', 'feel little', 'feel little nervous', 'feel little nervous change', 'little', 'little nervous', 'little nervous change', 'nervous', 'nervous change', 'change']",0,0,0,1,0,0,0.2631578947368421
58157,The waiting time was a little bit long. ,1,wait time little bit long,"['wait', 'wait time', 'wait time little', 'wait time little bit', 'wait time little bit long', 'time', 'time little', 'time little bit', 'time little bit long', 'little', 'little bit', 'little bit long', 'bit', 'bit long', 'long']",0,0,0,1,0,0,0.2631578947368421
133970,She knows her stuff so I will keep on going to this clinic.,0,know stuff go clinic,"['know', 'know stuff', 'know stuff go', 'know stuff go clinic', 'stuff', 'stuff go', 'stuff go clinic', 'go', 'go clinic', 'clinic']",0,0,1,0,0,0,0.2631578947368421
91506,"This is The Eyes Factory, the clinic is more concern of patients quantity rather than quality!",1,eye factory clinic concern patient quantity quality,"['eye', 'eye factory', 'eye factory clinic', 'eye factory clinic concern', 'eye factory clinic concern patient', 'eye factory clinic concern patient quantity', 'eye factory clinic concern patient quantity quality', 'factory', 'factory clinic', 'factory clinic concern', 'factory clinic concern patient', 'factory clinic concern patient quantity', 'factory clinic concern patient quantity quality', 'clinic', 'clinic concern', 'clinic concern patient', 'clinic concern patient quantity', 'clinic concern patient quantity quality', 'concern', 'concern patient', 'concern patient quantity', 'concern patient quantity quality', 'patient', 'patient quantity', 'patient quantity quality', 'quantity', 'quantity quality', 'quality']",0,0,1,0,0,0,0.2631578947368421
169118,"Busy clinic, appreciate the results",0,busy clinic appreciate result,"['busy', 'busy clinic', 'busy clinic appreciate', 'busy clinic appreciate result', 'clinic', 'clinic appreciate', 'clinic appreciate result', 'appreciate', 'appreciate result', 'result']",0,0,1,0,0,0,0.2631578947368421
73734,It always works well here at the clinic;,0,work clinic,"['work', 'work clinic', 'clinic']",0,0,1,0,0,0,0.2631578947368421
