commentId,comment,classification,comment_processed,word_phrase_list,clinic,cold,invite,similarity_score
121604,Clarity Clinic helps me. ?I've learned new coping skills. ?I feel connected and heard. ?I go for both Rx treatment,0,clarity clinic help ve learn new come skill feel connect hear treatment,"['clarity', 'clarity clinic', 'clarity clinic help', 'clarity clinic help ve', 'clarity clinic help ve learn', 'clarity clinic help ve learn new', 'clarity clinic help ve learn new come', 'clarity clinic help ve learn new come skill', 'clarity clinic help ve learn new come skill feel', 'clarity clinic help ve learn new come skill feel connect', 'clarity clinic help ve learn new come skill feel connect hear', 'clarity clinic help ve learn new come skill feel connect hear treatment', 'clinic', 'clinic help', 'clinic help ve', 'clinic help ve learn', 'clinic help ve learn new', 'clinic help ve learn new come', 'clinic help ve learn new come skill', 'clinic help ve learn new come skill feel', 'clinic help ve learn new come skill feel connect', 'clinic help ve learn new come skill feel connect hear', 'clinic help ve learn new come skill feel connect hear treatment', 'help', 'help ve', 'help ve learn', 'help ve learn new', 'help ve learn new come', 'help ve learn new come skill', 'help ve learn new come skill feel', 'help ve learn new come skill feel connect', 'help ve learn new come skill feel connect hear', 'help ve learn new come skill feel connect hear treatment', 've', 've learn', 've learn new', 've learn new come', 've learn new come skill', 've learn new come skill feel', 've learn new come skill feel connect', 've learn new come skill feel connect hear', 've learn new come skill feel connect hear treatment', 'learn', 'learn new', 'learn new come', 'learn new come skill', 'learn new come skill feel', 'learn new come skill feel connect', 'learn new come skill feel connect hear', 'learn new come skill feel connect hear treatment', 'new', 'new come', 'new come skill', 'new come skill feel', 'new come skill feel connect', 'new come skill feel connect hear', 'new come skill feel connect hear treatment', 'come', 'come skill', 'come skill feel', 'come skill feel connect', 'come skill feel connect hear', 'come skill feel connect hear treatment', 'skill', 'skill feel', 'skill feel connect', 'skill feel connect hear', 'skill feel connect hear treatment', 'feel', 'feel connect', 'feel connect hear', 'feel connect hear treatment', 'connect', 'connect hear', 'connect hear treatment', 'hear', 'hear treatment', 'treatment']",1,0,0,0.5
189022,"I'm very satisfied with the treatment .would highly recommend.""excellent clinic-",0,m satisfy treatment highly recommendexcellent clinic,"['m', 'm satisfy', 'm satisfy treatment', 'm satisfy treatment highly', 'm satisfy treatment highly recommendexcellent', 'm satisfy treatment highly recommendexcellent clinic', 'satisfy', 'satisfy treatment', 'satisfy treatment highly', 'satisfy treatment highly recommendexcellent', 'satisfy treatment highly recommendexcellent clinic', 'treatment', 'treatment highly', 'treatment highly recommendexcellent', 'treatment highly recommendexcellent clinic', 'highly', 'highly recommendexcellent', 'highly recommendexcellent clinic', 'recommendexcellent', 'recommendexcellent clinic', 'clinic']",1,0,0,0.5
178318,I get it every single time I feel like a cold coming on and it makes a huge difference.,0,single time feel like cold come make huge difference,"['single', 'single time', 'single time feel', 'single time feel like', 'single time feel like cold', 'single time feel like cold come', 'single time feel like cold come make', 'single time feel like cold come make huge', 'single time feel like cold come make huge difference', 'time', 'time feel', 'time feel like', 'time feel like cold', 'time feel like cold come', 'time feel like cold come make', 'time feel like cold come make huge', 'time feel like cold come make huge difference', 'feel', 'feel like', 'feel like cold', 'feel like cold come', 'feel like cold come make', 'feel like cold come make huge', 'feel like cold come make huge difference', 'like', 'like cold', 'like cold come', 'like cold come make', 'like cold come make huge', 'like cold come make huge difference', 'cold', 'cold come', 'cold come make', 'cold come make huge', 'cold come make huge difference', 'come', 'come make', 'come make huge', 'come make huge difference', 'make', 'make huge', 'make huge difference', 'huge', 'huge difference', 'difference']",0,1,0,0.5
137328,"This was our third clinic and we knew we found our home as soon as we had our consult.Also, Jenna is exceptional",0,clinic know find home soon consultalso exceptional,"['clinic', 'clinic know', 'clinic know find', 'clinic know find home', 'clinic know find home soon', 'clinic know find home soon consultalso', 'clinic know find home soon consultalso exceptional', 'know', 'know find', 'know find home', 'know find home soon', 'know find home soon consultalso', 'know find home soon consultalso exceptional', 'find', 'find home', 'find home soon', 'find home soon consultalso', 'find home soon consultalso exceptional', 'home', 'home soon', 'home soon consultalso', 'home soon consultalso exceptional', 'soon', 'soon consultalso', 'soon consultalso exceptional', 'consultalso', 'consultalso exceptional', 'exceptional']",1,0,0,0.5
105571,I will not be receiving any further treatment or advice with this clinic as a result of my experience with Dr. Heiner.,1,receive treatment advice clinic result experience dr hinder,"['receive', 'receive treatment', 'receive treatment advice', 'receive treatment advice clinic', 'receive treatment advice clinic result', 'receive treatment advice clinic result experience', 'receive treatment advice clinic result experience dr', 'receive treatment advice clinic result experience dr hinder', 'treatment', 'treatment advice', 'treatment advice clinic', 'treatment advice clinic result', 'treatment advice clinic result experience', 'treatment advice clinic result experience dr', 'treatment advice clinic result experience dr hinder', 'advice', 'advice clinic', 'advice clinic result', 'advice clinic result experience', 'advice clinic result experience dr', 'advice clinic result experience dr hinder', 'clinic', 'clinic result', 'clinic result experience', 'clinic result experience dr', 'clinic result experience dr hinder', 'result', 'result experience', 'result experience dr', 'result experience dr hinder', 'experience', 'experience dr', 'experience dr hinder', 'dr', 'dr hinder', 'hinder']",1,0,0,0.5
103407,I can't recall any sadder situation in a medical clinic than the one I had at Prasad's.,1,recall sad situation medical clinic prasads,"['recall', 'recall sad', 'recall sad situation', 'recall sad situation medical', 'recall sad situation medical clinic', 'recall sad situation medical clinic prasads', 'sad', 'sad situation', 'sad situation medical', 'sad situation medical clinic', 'sad situation medical clinic prasads', 'situation', 'situation medical', 'situation medical clinic', 'situation medical clinic prasads', 'medical', 'medical clinic', 'medical clinic prasads', 'clinic', 'clinic prasads', 'prasads']",1,0,0,0.5
189561,but as a whole human in this clinic!,0,human clinic,"['human', 'human clinic', 'clinic']",1,0,0,0.5
71189,"I have been a patient here at the Southern Humboldt Community Clinic, in Garberville now for 20 years.",0,patient southern humboldt community clinic garberville,"['patient', 'patient southern', 'patient southern humboldt', 'patient southern humboldt community', 'patient southern humboldt community clinic', 'patient southern humboldt community clinic garberville', 'southern', 'southern humboldt', 'southern humboldt community', 'southern humboldt community clinic', 'southern humboldt community clinic garberville', 'humboldt', 'humboldt community', 'humboldt community clinic', 'humboldt community clinic garberville', 'community', 'community clinic', 'community clinic garberville', 'clinic', 'clinic garberville', 'garberville']",1,0,0,0.5
133941,I will keep going to this clinic.,0,go clinic,"['go', 'go clinic', 'clinic']",1,0,0,0.5
150098,but to see how you feel after they get their money they don?t care So disappointed of this clinic and their stuff ...,1,feel money care disappoint clinic stuff,"['feel', 'feel money', 'feel money care', 'feel money care disappoint', 'feel money care disappoint clinic', 'feel money care disappoint clinic stuff', 'money', 'money care', 'money care disappoint', 'money care disappoint clinic', 'money care disappoint clinic stuff', 'care', 'care disappoint', 'care disappoint clinic', 'care disappoint clinic stuff', 'disappoint', 'disappoint clinic', 'disappoint clinic stuff', 'clinic', 'clinic stuff', 'stuff']",1,0,0,0.5
122944,"Clarity clinic, you are working with people with mental health issues, maybe send them a bill first before you condemn them to shame",1,clarity clinic work people mental health issue possibly send bill condemn shame,"['clarity', 'clarity clinic', 'clarity clinic work', 'clarity clinic work people', 'clarity clinic work people mental', 'clarity clinic work people mental health', 'clarity clinic work people mental health issue', 'clarity clinic work people mental health issue possibly', 'clarity clinic work people mental health issue possibly send', 'clarity clinic work people mental health issue possibly send bill', 'clarity clinic work people mental health issue possibly send bill condemn', 'clarity clinic work people mental health issue possibly send bill condemn shame', 'clinic', 'clinic work', 'clinic work people', 'clinic work people mental', 'clinic work people mental health', 'clinic work people mental health issue', 'clinic work people mental health issue possibly', 'clinic work people mental health issue possibly send', 'clinic work people mental health issue possibly send bill', 'clinic work people mental health issue possibly send bill condemn', 'clinic work people mental health issue possibly send bill condemn shame', 'work', 'work people', 'work people mental', 'work people mental health', 'work people mental health issue', 'work people mental health issue possibly', 'work people mental health issue possibly send', 'work people mental health issue possibly send bill', 'work people mental health issue possibly send bill condemn', 'work people mental health issue possibly send bill condemn shame', 'people', 'people mental', 'people mental health', 'people mental health issue', 'people mental health issue possibly', 'people mental health issue possibly send', 'people mental health issue possibly send bill', 'people mental health issue possibly send bill condemn', 'people mental health issue possibly send bill condemn shame', 'mental', 'mental health', 'mental health issue', 'mental health issue possibly', 'mental health issue possibly send', 'mental health issue possibly send bill', 'mental health issue possibly send bill condemn', 'mental health issue possibly send bill condemn shame', 'health', 'health issue', 'health issue possibly', 'health issue possibly send', 'health issue possibly send bill', 'health issue possibly send bill condemn', 'health issue possibly send bill condemn shame', 'issue', 'issue possibly', 'issue possibly send', 'issue possibly send bill', 'issue possibly send bill condemn', 'issue possibly send bill condemn shame', 'possibly', 'possibly send', 'possibly send bill', 'possibly send bill condemn', 'possibly send bill condemn shame', 'send', 'send bill', 'send bill condemn', 'send bill condemn shame', 'bill', 'bill condemn', 'bill condemn shame', 'condemn', 'condemn shame', 'shame']",1,0,0,0.5
59253,There has been a drastic change in this clinic.,1,drastic change clinic,"['drastic', 'drastic change', 'drastic change clinic', 'change', 'change clinic', 'clinic']",1,0,0,0.5
108207,I would rate this clinic 10 stars if I could!!,0,rate clinic star,"['rate', 'rate clinic', 'rate clinic star', 'clinic', 'clinic star', 'star']",1,0,0,0.5
109346,We have had two IVF kids through their clinic and we are hoping for a 3rd.,0,kiss clinic hop rd,"['kiss', 'kiss clinic', 'kiss clinic hop', 'kiss clinic hop rd', 'clinic', 'clinic hop', 'clinic hop rd', 'hop', 'hop rd', 'rd']",1,0,0,0.5
76935,"Love this clinic, recommend to all my friends and family.",0,love clinic recommend friend family,"['love', 'love clinic', 'love clinic recommend', 'love clinic recommend friend', 'love clinic recommend friend family', 'clinic', 'clinic recommend', 'clinic recommend friend', 'clinic recommend friend family', 'recommend', 'recommend friend', 'recommend friend family', 'friend', 'friend family', 'family']",1,0,0,0.5
169981,It's been a coordinating and scheduling nightmare dealing with two clinics in two different cities for the past month.,1,coordinate schelling nightmare deal clinic different city,"['coordinate', 'coordinate schelling', 'coordinate schelling nightmare', 'coordinate schelling nightmare deal', 'coordinate schelling nightmare deal clinic', 'coordinate schelling nightmare deal clinic different', 'coordinate schelling nightmare deal clinic different city', 'schelling', 'schelling nightmare', 'schelling nightmare deal', 'schelling nightmare deal clinic', 'schelling nightmare deal clinic different', 'schelling nightmare deal clinic different city', 'nightmare', 'nightmare deal', 'nightmare deal clinic', 'nightmare deal clinic different', 'nightmare deal clinic different city', 'deal', 'deal clinic', 'deal clinic different', 'deal clinic different city', 'clinic', 'clinic different', 'clinic different city', 'different', 'different city', 'city']",1,0,0,0.5
179837,Try avoiding this clinic if you have serious health concerns.,1,try avoid clinic health concern,"['try', 'try avoid', 'try avoid clinic', 'try avoid clinic health', 'try avoid clinic health concern', 'avoid', 'avoid clinic', 'avoid clinic health', 'avoid clinic health concern', 'clinic', 'clinic health', 'clinic health concern', 'health', 'health concern', 'concern']",1,0,0,0.5
156810,"I was referred to this clinic by my OB/GYN but after reading all the negative reviews/experiences, it's a bit alarming.",1,refer clinic obey read negative reviewsexperiences bit alarm,"['refer', 'refer clinic', 'refer clinic obey', 'refer clinic obey read', 'refer clinic obey read negative', 'refer clinic obey read negative reviewsexperiences', 'refer clinic obey read negative reviewsexperiences bit', 'refer clinic obey read negative reviewsexperiences bit alarm', 'clinic', 'clinic obey', 'clinic obey read', 'clinic obey read negative', 'clinic obey read negative reviewsexperiences', 'clinic obey read negative reviewsexperiences bit', 'clinic obey read negative reviewsexperiences bit alarm', 'obey', 'obey read', 'obey read negative', 'obey read negative reviewsexperiences', 'obey read negative reviewsexperiences bit', 'obey read negative reviewsexperiences bit alarm', 'read', 'read negative', 'read negative reviewsexperiences', 'read negative reviewsexperiences bit', 'read negative reviewsexperiences bit alarm', 'negative', 'negative reviewsexperiences', 'negative reviewsexperiences bit', 'negative reviewsexperiences bit alarm', 'reviewsexperiences', 'reviewsexperiences bit', 'reviewsexperiences bit alarm', 'bit', 'bit alarm', 'alarm']",1,0,0,0.5
86095,Front desk is not always as inviting as the backroom staff.,1,desk invite ballroom staff,"['desk', 'desk invite', 'desk invite ballroom', 'desk invite ballroom staff', 'invite', 'invite ballroom', 'invite ballroom staff', 'ballroom', 'ballroom staff', 'staff']",0,0,1,0.5
156954,gave me shots in my mouth and placed a blanket over me just in case I got cold.,0,give shoot mouth place blanket case get cold,"['give', 'give shoot', 'give shoot mouth', 'give shoot mouth place', 'give shoot mouth place blanket', 'give shoot mouth place blanket case', 'give shoot mouth place blanket case get', 'give shoot mouth place blanket case get cold', 'shoot', 'shoot mouth', 'shoot mouth place', 'shoot mouth place blanket', 'shoot mouth place blanket case', 'shoot mouth place blanket case get', 'shoot mouth place blanket case get cold', 'mouth', 'mouth place', 'mouth place blanket', 'mouth place blanket case', 'mouth place blanket case get', 'mouth place blanket case get cold', 'place', 'place blanket', 'place blanket case', 'place blanket case get', 'place blanket case get cold', 'blanket', 'blanket case', 'blanket case get', 'blanket case get cold', 'case', 'case get', 'case get cold', 'get', 'get cold', 'cold']",0,1,0,0.5
94390,and unfortunately in that office the front desk is ruining the clinic reputation in general.,1,unfortunately office desk ruin clinic reputation general,"['unfortunately', 'unfortunately office', 'unfortunately office desk', 'unfortunately office desk ruin', 'unfortunately office desk ruin clinic', 'unfortunately office desk ruin clinic reputation', 'unfortunately office desk ruin clinic reputation general', 'office', 'office desk', 'office desk ruin', 'office desk ruin clinic', 'office desk ruin clinic reputation', 'office desk ruin clinic reputation general', 'desk', 'desk ruin', 'desk ruin clinic', 'desk ruin clinic reputation', 'desk ruin clinic reputation general', 'ruin', 'ruin clinic', 'ruin clinic reputation', 'ruin clinic reputation general', 'clinic', 'clinic reputation', 'clinic reputation general', 'reputation', 'reputation general', 'general']",1,0,0,0.5
71863,Rest assure that he will be the one administering the injections unlike most other clinics and medical spas which are done by a nurse.,0,rest assure administer injection unlike clinic medical spa nurse,"['rest', 'rest assure', 'rest assure administer', 'rest assure administer injection', 'rest assure administer injection unlike', 'rest assure administer injection unlike clinic', 'rest assure administer injection unlike clinic medical', 'rest assure administer injection unlike clinic medical spa', 'rest assure administer injection unlike clinic medical spa nurse', 'assure', 'assure administer', 'assure administer injection', 'assure administer injection unlike', 'assure administer injection unlike clinic', 'assure administer injection unlike clinic medical', 'assure administer injection unlike clinic medical spa', 'assure administer injection unlike clinic medical spa nurse', 'administer', 'administer injection', 'administer injection unlike', 'administer injection unlike clinic', 'administer injection unlike clinic medical', 'administer injection unlike clinic medical spa', 'administer injection unlike clinic medical spa nurse', 'injection', 'injection unlike', 'injection unlike clinic', 'injection unlike clinic medical', 'injection unlike clinic medical spa', 'injection unlike clinic medical spa nurse', 'unlike', 'unlike clinic', 'unlike clinic medical', 'unlike clinic medical spa', 'unlike clinic medical spa nurse', 'clinic', 'clinic medical', 'clinic medical spa', 'clinic medical spa nurse', 'medical', 'medical spa', 'medical spa nurse', 'spa', 'spa nurse', 'nurse']",1,0,0,0.5
111145,"Even though Dr Naraghi is very professional, the clinic and the waiting is pretty bad.",1,dr naraghi professional clinic wait pretty bad,"['dr', 'dr naraghi', 'dr naraghi professional', 'dr naraghi professional clinic', 'dr naraghi professional clinic wait', 'dr naraghi professional clinic wait pretty', 'dr naraghi professional clinic wait pretty bad', 'naraghi', 'naraghi professional', 'naraghi professional clinic', 'naraghi professional clinic wait', 'naraghi professional clinic wait pretty', 'naraghi professional clinic wait pretty bad', 'professional', 'professional clinic', 'professional clinic wait', 'professional clinic wait pretty', 'professional clinic wait pretty bad', 'clinic', 'clinic wait', 'clinic wait pretty', 'clinic wait pretty bad', 'wait', 'wait pretty', 'wait pretty bad', 'pretty', 'pretty bad', 'bad']",1,0,0,0.5
73131,From stem to stern this clinic is F'd.,1,stem stern clinic ff,"['stem', 'stem stern', 'stem stern clinic', 'stem stern clinic ff', 'stern', 'stern clinic', 'stern clinic ff', 'clinic', 'clinic ff', 'ff']",1,0,0,0.5
177360,That should tell you a lot about what kind of people work here and how this clinic operates.,1,tell lot kind people work clinic operate,"['tell', 'tell lot', 'tell lot kind', 'tell lot kind people', 'tell lot kind people work', 'tell lot kind people work clinic', 'tell lot kind people work clinic operate', 'lot', 'lot kind', 'lot kind people', 'lot kind people work', 'lot kind people work clinic', 'lot kind people work clinic operate', 'kind', 'kind people', 'kind people work', 'kind people work clinic', 'kind people work clinic operate', 'people', 'people work', 'people work clinic', 'people work clinic operate', 'work', 'work clinic', 'work clinic operate', 'clinic', 'clinic operate', 'operate']",1,0,0,0.5
168555,"At first I was skeptical thinking “there's no way the clinic is this good”. I can freely admit, I was wrong.",0,sceptically think s way clinic good freely admit wrong,"['sceptically', 'sceptically think', 'sceptically think s', 'sceptically think s way', 'sceptically think s way clinic', 'sceptically think s way clinic good', 'sceptically think s way clinic good freely', 'sceptically think s way clinic good freely admit', 'sceptically think s way clinic good freely admit wrong', 'think', 'think s', 'think s way', 'think s way clinic', 'think s way clinic good', 'think s way clinic good freely', 'think s way clinic good freely admit', 'think s way clinic good freely admit wrong', 's', 's way', 's way clinic', 's way clinic good', 's way clinic good freely', 's way clinic good freely admit', 's way clinic good freely admit wrong', 'way', 'way clinic', 'way clinic good', 'way clinic good freely', 'way clinic good freely admit', 'way clinic good freely admit wrong', 'clinic', 'clinic good', 'clinic good freely', 'clinic good freely admit', 'clinic good freely admit wrong', 'good', 'good freely', 'good freely admit', 'good freely admit wrong', 'freely', 'freely admit', 'freely admit wrong', 'admit', 'admit wrong', 'wrong']",1,0,0,0.5
90735,"for a cold and being forced to have, and pay fo,r an MRI.",1,cold force pay mister,"['cold', 'cold force', 'cold force pay', 'cold force pay mister', 'force', 'force pay', 'force pay mister', 'pay', 'pay mister', 'mister']",0,1,0,0.5
109029,This clinic charges double for each and every procedure compare to other clinics in the area and in the country.,1,clinic charge double procedure compare clinic area country,"['clinic', 'clinic charge', 'clinic charge double', 'clinic charge double procedure', 'clinic charge double procedure compare', 'clinic charge double procedure compare clinic', 'clinic charge double procedure compare clinic area', 'clinic charge double procedure compare clinic area country', 'charge', 'charge double', 'charge double procedure', 'charge double procedure compare', 'charge double procedure compare clinic', 'charge double procedure compare clinic area', 'charge double procedure compare clinic area country', 'double', 'double procedure', 'double procedure compare', 'double procedure compare clinic', 'double procedure compare clinic area', 'double procedure compare clinic area country', 'procedure', 'procedure compare', 'procedure compare clinic', 'procedure compare clinic area', 'procedure compare clinic area country', 'compare', 'compare clinic', 'compare clinic area', 'compare clinic area country', 'clinic', 'clinic area', 'clinic area country', 'area', 'area country', 'country']",1,0,0,0.5
159073,I won a pretty amazing Giveaway from The Medical Skin Clinic,0,win pretty amaze giveaway medical skin clinic,"['win', 'win pretty', 'win pretty amaze', 'win pretty amaze giveaway', 'win pretty amaze giveaway medical', 'win pretty amaze giveaway medical skin', 'win pretty amaze giveaway medical skin clinic', 'pretty', 'pretty amaze', 'pretty amaze giveaway', 'pretty amaze giveaway medical', 'pretty amaze giveaway medical skin', 'pretty amaze giveaway medical skin clinic', 'amaze', 'amaze giveaway', 'amaze giveaway medical', 'amaze giveaway medical skin', 'amaze giveaway medical skin clinic', 'giveaway', 'giveaway medical', 'giveaway medical skin', 'giveaway medical skin clinic', 'medical', 'medical skin', 'medical skin clinic', 'skin', 'skin clinic', 'clinic']",1,0,0,0.5
173422,I can't even begin to discuss the heartache and disappointment I went through with this clinic and Dr. Kevin Doody.,1,begin discus headache disappointment go clinic moody,"['begin', 'begin discus', 'begin discus headache', 'begin discus headache disappointment', 'begin discus headache disappointment go', 'begin discus headache disappointment go clinic', 'begin discus headache disappointment go clinic moody', 'discus', 'discus headache', 'discus headache disappointment', 'discus headache disappointment go', 'discus headache disappointment go clinic', 'discus headache disappointment go clinic moody', 'headache', 'headache disappointment', 'headache disappointment go', 'headache disappointment go clinic', 'headache disappointment go clinic moody', 'disappointment', 'disappointment go', 'disappointment go clinic', 'disappointment go clinic moody', 'go', 'go clinic', 'go clinic moody', 'clinic', 'clinic moody', 'moody']",1,0,0,0.5
68980,Clinic needs to be aired out.,1,clinic need tire,"['clinic', 'clinic need', 'clinic need tire', 'need', 'need tire', 'tire']",1,0,0,0.5
127454,I love the ultrasound girls and that is about it in this clinic!,0,love ultrasound girl clinic,"['love', 'love ultrasound', 'love ultrasound girl', 'love ultrasound girl clinic', 'ultrasound', 'ultrasound girl', 'ultrasound girl clinic', 'girl', 'girl clinic', 'clinic']",1,0,0,0.5
121160,"His office in Duluth is so beautiful and inviting, it makes you feel like you've just stepped into paradise!",0,office beautiful invite make feel like ve step eden,"['office', 'office beautiful', 'office beautiful invite', 'office beautiful invite make', 'office beautiful invite make feel', 'office beautiful invite make feel like', 'office beautiful invite make feel like ve', 'office beautiful invite make feel like ve step', 'office beautiful invite make feel like ve step eden', 'beautiful', 'beautiful invite', 'beautiful invite make', 'beautiful invite make feel', 'beautiful invite make feel like', 'beautiful invite make feel like ve', 'beautiful invite make feel like ve step', 'beautiful invite make feel like ve step eden', 'invite', 'invite make', 'invite make feel', 'invite make feel like', 'invite make feel like ve', 'invite make feel like ve step', 'invite make feel like ve step eden', 'make', 'make feel', 'make feel like', 'make feel like ve', 'make feel like ve step', 'make feel like ve step eden', 'feel', 'feel like', 'feel like ve', 'feel like ve step', 'feel like ve step eden', 'like', 'like ve', 'like ve step', 'like ve step eden', 've', 've step', 've step eden', 'step', 'step eden', 'eden']",0,0,1,0.5
148070,The office is clean (although a bit cold! ??) and check in process with covid restrictions was easy.,0,office clean bit cold check process restriction easy,"['office', 'office clean', 'office clean bit', 'office clean bit cold', 'office clean bit cold check', 'office clean bit cold check process', 'office clean bit cold check process restriction', 'office clean bit cold check process restriction easy', 'clean', 'clean bit', 'clean bit cold', 'clean bit cold check', 'clean bit cold check process', 'clean bit cold check process restriction', 'clean bit cold check process restriction easy', 'bit', 'bit cold', 'bit cold check', 'bit cold check process', 'bit cold check process restriction', 'bit cold check process restriction easy', 'cold', 'cold check', 'cold check process', 'cold check process restriction', 'cold check process restriction easy', 'check', 'check process', 'check process restriction', 'check process restriction easy', 'process', 'process restriction', 'process restriction easy', 'restriction', 'restriction easy', 'easy']",0,1,0,0.5
115498,"But, contrary to another review, he's not cold or indifferent.",0,contrary review s cold indifferent,"['contrary', 'contrary review', 'contrary review s', 'contrary review s cold', 'contrary review s cold indifferent', 'review', 'review s', 'review s cold', 'review s cold indifferent', 's', 's cold', 's cold indifferent', 'cold', 'cold indifferent', 'indifferent']",0,1,0,0.5
147649,"As a result of this, I would need to head to a skin care clinic to reduce the appearance of these scars now.............",1,result need head skin care clinic reduce appearance scar,"['result', 'result need', 'result need head', 'result need head skin', 'result need head skin care', 'result need head skin care clinic', 'result need head skin care clinic reduce', 'result need head skin care clinic reduce appearance', 'result need head skin care clinic reduce appearance scar', 'need', 'need head', 'need head skin', 'need head skin care', 'need head skin care clinic', 'need head skin care clinic reduce', 'need head skin care clinic reduce appearance', 'need head skin care clinic reduce appearance scar', 'head', 'head skin', 'head skin care', 'head skin care clinic', 'head skin care clinic reduce', 'head skin care clinic reduce appearance', 'head skin care clinic reduce appearance scar', 'skin', 'skin care', 'skin care clinic', 'skin care clinic reduce', 'skin care clinic reduce appearance', 'skin care clinic reduce appearance scar', 'care', 'care clinic', 'care clinic reduce', 'care clinic reduce appearance', 'care clinic reduce appearance scar', 'clinic', 'clinic reduce', 'clinic reduce appearance', 'clinic reduce appearance scar', 'reduce', 'reduce appearance', 'reduce appearance scar', 'appearance', 'appearance scar', 'scar']",1,0,0,0.5
104294,One of the best clinics in Rhode Island!.,0,good clinic,"['good', 'good clinic', 'clinic']",1,0,0,0.5
70032,I love the medical aestheticians at this clinic!,0,love medical clinic,"['love', 'love medical', 'love medical clinic', 'medical', 'medical clinic', 'clinic']",1,0,0,0.5
125848,Evidently I was sorely wrong with this clinic.,1,obviously sorely wrong clinic,"['obviously', 'obviously sorely', 'obviously sorely wrong', 'obviously sorely wrong clinic', 'sorely', 'sorely wrong', 'sorely wrong clinic', 'wrong', 'wrong clinic', 'clinic']",1,0,0,0.5
170596,All bluster and ego: She had to have 8 additional spinal surgeries (at Duke University -- a truly wonderful clinic,1,bluster ego extra spinal forgery truly fantastic clinic,"['bluster', 'bluster ego', 'bluster ego extra', 'bluster ego extra spinal', 'bluster ego extra spinal forgery', 'bluster ego extra spinal forgery truly', 'bluster ego extra spinal forgery truly fantastic', 'bluster ego extra spinal forgery truly fantastic clinic', 'ego', 'ego extra', 'ego extra spinal', 'ego extra spinal forgery', 'ego extra spinal forgery truly', 'ego extra spinal forgery truly fantastic', 'ego extra spinal forgery truly fantastic clinic', 'extra', 'extra spinal', 'extra spinal forgery', 'extra spinal forgery truly', 'extra spinal forgery truly fantastic', 'extra spinal forgery truly fantastic clinic', 'spinal', 'spinal forgery', 'spinal forgery truly', 'spinal forgery truly fantastic', 'spinal forgery truly fantastic clinic', 'forgery', 'forgery truly', 'forgery truly fantastic', 'forgery truly fantastic clinic', 'truly', 'truly fantastic', 'truly fantastic clinic', 'fantastic', 'fantastic clinic', 'clinic']",1,0,0,0.5
186011,I used to have very good impression in your clinic but not today.,1,good impression clinic,"['good', 'good impression', 'good impression clinic', 'impression', 'impression clinic', 'clinic']",1,0,0,0.5
136084,"They offer warm or cold beverages here such as water, tea, cookies and candy/mints which is nice.",0,offer warm cold beverage water tea colony candymints nice,"['offer', 'offer warm', 'offer warm cold', 'offer warm cold beverage', 'offer warm cold beverage water', 'offer warm cold beverage water tea', 'offer warm cold beverage water tea colony', 'offer warm cold beverage water tea colony candymints', 'offer warm cold beverage water tea colony candymints nice', 'warm', 'warm cold', 'warm cold beverage', 'warm cold beverage water', 'warm cold beverage water tea', 'warm cold beverage water tea colony', 'warm cold beverage water tea colony candymints', 'warm cold beverage water tea colony candymints nice', 'cold', 'cold beverage', 'cold beverage water', 'cold beverage water tea', 'cold beverage water tea colony', 'cold beverage water tea colony candymints', 'cold beverage water tea colony candymints nice', 'beverage', 'beverage water', 'beverage water tea', 'beverage water tea colony', 'beverage water tea colony candymints', 'beverage water tea colony candymints nice', 'water', 'water tea', 'water tea colony', 'water tea colony candymints', 'water tea colony candymints nice', 'tea', 'tea colony', 'tea colony candymints', 'tea colony candymints nice', 'colony', 'colony candymints', 'colony candymints nice', 'candymints', 'candymints nice', 'nice']",0,1,0,0.5
