commentId,comment,classification,comment_processed,word_phrase_list,give,give option,option,option avoid,avoid,extra,extra scar,scar,extra cost,cost,similarity_score
107869,I couldn't not imagine any other doctor giving me better results!,0,imagine doctor give good result,"['imagine', 'imagine doctor', 'imagine doctor give', 'imagine doctor give good', 'imagine doctor give good result', 'doctor', 'doctor give', 'doctor give good', 'doctor give good result', 'give', 'give good', 'give good result', 'good', 'good result', 'result']",1,0,0,0,0,0,0,0,0,0,0.15625
133816,He gave me a life long infection causing me to lose my jaw!,1,give life long infection cause lose jaw,"['give', 'give life', 'give life long', 'give life long infection', 'give life long infection cause', 'give life long infection cause lose', 'give life long infection cause lose jaw', 'life', 'life long', 'life long infection', 'life long infection cause', 'life long infection cause lose', 'life long infection cause lose jaw', 'long', 'long infection', 'long infection cause', 'long infection cause lose', 'long infection cause lose jaw', 'infection', 'infection cause', 'infection cause lose', 'infection cause lose jaw', 'cause', 'cause lose', 'cause lose jaw', 'lose', 'lose jaw', 'jaw']",1,0,0,0,0,0,0,0,0,0,0.15625
143250,I have had 2 surgeries there and both resulted in no scarring.,0,forgery result scar,"['forgery', 'forgery result', 'forgery result scar', 'result', 'result scar', 'scar']",0,0,0,0,0,0,0,1,0,0,0.15625
92797,Dr. Woliner gave me the tools to use to start living a healthier lifestyle and my test results show it and,0,give tool use start living affluent life style test result,"['give', 'give tool', 'give tool use', 'give tool use start', 'give tool use start living', 'give tool use start living affluent', 'give tool use start living affluent life', 'give tool use start living affluent life style', 'give tool use start living affluent life style test', 'give tool use start living affluent life style test result', 'tool', 'tool use', 'tool use start', 'tool use start living', 'tool use start living affluent', 'tool use start living affluent life', 'tool use start living affluent life style', 'tool use start living affluent life style test', 'tool use start living affluent life style test result', 'use', 'use start', 'use start living', 'use start living affluent', 'use start living affluent life', 'use start living affluent life style', 'use start living affluent life style test', 'use start living affluent life style test result', 'start', 'start living', 'start living affluent', 'start living affluent life', 'start living affluent life style', 'start living affluent life style test', 'start living affluent life style test result', 'living', 'living affluent', 'living affluent life', 'living affluent life style', 'living affluent life style test', 'living affluent life style test result', 'affluent', 'affluent life', 'affluent life style', 'affluent life style test', 'affluent life style test result', 'life', 'life style', 'life style test', 'life style test result', 'style', 'style test', 'style test result', 'test', 'test result', 'result']",1,0,0,0,0,0,0,0,0,0,0.15625
170847,"scar, I decided not to have that redone, since I had lost faith in him.",1,scar decide lose faith,"['scar', 'scar decide', 'scar decide lose', 'scar decide lose faith', 'decide', 'decide lose', 'decide lose faith', 'lose', 'lose faith', 'faith']",0,0,0,0,0,0,0,1,0,0,0.15625
152838,"she confirmed this will work and she was there for me through the journey --- she gave me confidence in the effectiveness of PRP,",0,confirm work journey give confidence effectiveness pp,"['confirm', 'confirm work', 'confirm work journey', 'confirm work journey give', 'confirm work journey give confidence', 'confirm work journey give confidence effectiveness', 'confirm work journey give confidence effectiveness pp', 'work', 'work journey', 'work journey give', 'work journey give confidence', 'work journey give confidence effectiveness', 'work journey give confidence effectiveness pp', 'journey', 'journey give', 'journey give confidence', 'journey give confidence effectiveness', 'journey give confidence effectiveness pp', 'give', 'give confidence', 'give confidence effectiveness', 'give confidence effectiveness pp', 'confidence', 'confidence effectiveness', 'confidence effectiveness pp', 'effectiveness', 'effectiveness pp', 'pp']",1,0,0,0,0,0,0,0,0,0,0.15625
103398,I went in for a free consultation to get my scar looked at and he was simply a professional and gentlemen!,0,go free consultation scar look simply professional gentleman,"['go', 'go free', 'go free consultation', 'go free consultation scar', 'go free consultation scar look', 'go free consultation scar look simply', 'go free consultation scar look simply professional', 'go free consultation scar look simply professional gentleman', 'free', 'free consultation', 'free consultation scar', 'free consultation scar look', 'free consultation scar look simply', 'free consultation scar look simply professional', 'free consultation scar look simply professional gentleman', 'consultation', 'consultation scar', 'consultation scar look', 'consultation scar look simply', 'consultation scar look simply professional', 'consultation scar look simply professional gentleman', 'scar', 'scar look', 'scar look simply', 'scar look simply professional', 'scar look simply professional gentleman', 'look', 'look simply', 'look simply professional', 'look simply professional gentleman', 'simply', 'simply professional', 'simply professional gentleman', 'professional', 'professional gentleman', 'gentleman']",0,0,0,0,0,0,0,1,0,0,0.15625
94800,Personal attention given to one is greatly appreciated.,0,personal attention give greatly appreciate,"['personal', 'personal attention', 'personal attention give', 'personal attention give greatly', 'personal attention give greatly appreciate', 'attention', 'attention give', 'attention give greatly', 'attention give greatly appreciate', 'give', 'give greatly', 'give greatly appreciate', 'greatly', 'greatly appreciate', 'appreciate']",1,0,0,0,0,0,0,0,0,0,0.15625
80351,I have several more scares where I didn't before.,1,scar,['scar'],0,0,0,0,0,0,0,1,0,0,0.15625
163410,"Total scam artist, me and my best friend went, as a birthday present.",1,total scar artist good friend go birthday present,"['total', 'total scar', 'total scar artist', 'total scar artist good', 'total scar artist good friend', 'total scar artist good friend go', 'total scar artist good friend go birthday', 'total scar artist good friend go birthday present', 'scar', 'scar artist', 'scar artist good', 'scar artist good friend', 'scar artist good friend go', 'scar artist good friend go birthday', 'scar artist good friend go birthday present', 'artist', 'artist good', 'artist good friend', 'artist good friend go', 'artist good friend go birthday', 'artist good friend go birthday present', 'good', 'good friend', 'good friend go', 'good friend go birthday', 'good friend go birthday present', 'friend', 'friend go', 'friend go birthday', 'friend go birthday present', 'go', 'go birthday', 'go birthday present', 'birthday', 'birthday present', 'present']",0,0,0,0,0,0,0,1,0,0,0.15625
188337,I called my insurance and place them on 3 way and they still gave me a hard time making an appointment.,1,call insurance place way give hard time make appointment,"['call', 'call insurance', 'call insurance place', 'call insurance place way', 'call insurance place way give', 'call insurance place way give hard', 'call insurance place way give hard time', 'call insurance place way give hard time make', 'call insurance place way give hard time make appointment', 'insurance', 'insurance place', 'insurance place way', 'insurance place way give', 'insurance place way give hard', 'insurance place way give hard time', 'insurance place way give hard time make', 'insurance place way give hard time make appointment', 'place', 'place way', 'place way give', 'place way give hard', 'place way give hard time', 'place way give hard time make', 'place way give hard time make appointment', 'way', 'way give', 'way give hard', 'way give hard time', 'way give hard time make', 'way give hard time make appointment', 'give', 'give hard', 'give hard time', 'give hard time make', 'give hard time make appointment', 'hard', 'hard time', 'hard time make', 'hard time make appointment', 'time', 'time make', 'time make appointment', 'make', 'make appointment', 'appointment']",1,0,0,0,0,0,0,0,0,0,0.15625
141340,I learned about my condition and was given a lot of options for physical therapy which was nice.,0,learn condition give lot option physical therapy nice,"['learn', 'learn condition', 'learn condition give', 'learn condition give lot', 'learn condition give lot option', 'learn condition give lot option physical', 'learn condition give lot option physical therapy', 'learn condition give lot option physical therapy nice', 'condition', 'condition give', 'condition give lot', 'condition give lot option', 'condition give lot option physical', 'condition give lot option physical therapy', 'condition give lot option physical therapy nice', 'give', 'give lot', 'give lot option', 'give lot option physical', 'give lot option physical therapy', 'give lot option physical therapy nice', 'lot', 'lot option', 'lot option physical', 'lot option physical therapy', 'lot option physical therapy nice', 'option', 'option physical', 'option physical therapy', 'option physical therapy nice', 'physical', 'physical therapy', 'physical therapy nice', 'therapy', 'therapy nice', 'nice']",1,0,1,0,0,0,0,0,0,0,0.3125
169954,however since completion it is impossible to get additional assistance.,1,completion impossible extra aid,"['completion', 'completion impossible', 'completion impossible extra', 'completion impossible extra aid', 'impossible', 'impossible extra', 'impossible extra aid', 'extra', 'extra aid', 'aid']",0,0,0,0,0,1,0,0,0,0,0.3125
143367,"and what the procedure would, and would not do, instead of giving a sales pitch that exaggerated the expected results.",0,procedure instead give sale pitch exaggerate expect result,"['procedure', 'procedure instead', 'procedure instead give', 'procedure instead give sale', 'procedure instead give sale pitch', 'procedure instead give sale pitch exaggerate', 'procedure instead give sale pitch exaggerate expect', 'procedure instead give sale pitch exaggerate expect result', 'instead', 'instead give', 'instead give sale', 'instead give sale pitch', 'instead give sale pitch exaggerate', 'instead give sale pitch exaggerate expect', 'instead give sale pitch exaggerate expect result', 'give', 'give sale', 'give sale pitch', 'give sale pitch exaggerate', 'give sale pitch exaggerate expect', 'give sale pitch exaggerate expect result', 'sale', 'sale pitch', 'sale pitch exaggerate', 'sale pitch exaggerate expect', 'sale pitch exaggerate expect result', 'pitch', 'pitch exaggerate', 'pitch exaggerate expect', 'pitch exaggerate expect result', 'exaggerate', 'exaggerate expect', 'exaggerate expect result', 'expect', 'expect result', 'result']",1,0,0,0,0,0,0,0,0,0,0.15625
67684,"After my consult with Dr. Soto, I decided to have additional work done at the same time.",0,consult decide extra work time,"['consult', 'consult decide', 'consult decide extra', 'consult decide extra work', 'consult decide extra work time', 'decide', 'decide extra', 'decide extra work', 'decide extra work time', 'extra', 'extra work', 'extra work time', 'work', 'work time', 'time']",0,0,0,0,0,1,0,0,0,0,0.3125
83588,"If you know anyone who is dealing with acne scars, I recommend Dr. Young.",0,know deal acne scar recommend dr young,"['know', 'know deal', 'know deal acne', 'know deal acne scar', 'know deal acne scar recommend', 'know deal acne scar recommend dr', 'know deal acne scar recommend dr young', 'deal', 'deal acne', 'deal acne scar', 'deal acne scar recommend', 'deal acne scar recommend dr', 'deal acne scar recommend dr young', 'acne', 'acne scar', 'acne scar recommend', 'acne scar recommend dr', 'acne scar recommend dr young', 'scar', 'scar recommend', 'scar recommend dr', 'scar recommend dr young', 'recommend', 'recommend dr', 'recommend dr young', 'dr', 'dr young', 'young']",0,0,0,0,0,0,0,1,0,0,0.15625
145038,Gave me a direction to pursue and called in a referral.,0,give direction pursue call referral,"['give', 'give direction', 'give direction pursue', 'give direction pursue call', 'give direction pursue call referral', 'direction', 'direction pursue', 'direction pursue call', 'direction pursue call referral', 'pursue', 'pursue call', 'pursue call referral', 'call', 'call referral', 'referral']",1,0,0,0,0,0,0,0,0,0,0.15625
91021,"He gave me time to ask questions, listen to my concerns",0,give time ask question listen concern,"['give', 'give time', 'give time ask', 'give time ask question', 'give time ask question listen', 'give time ask question listen concern', 'time', 'time ask', 'time ask question', 'time ask question listen', 'time ask question listen concern', 'ask', 'ask question', 'ask question listen', 'ask question listen concern', 'question', 'question listen', 'question listen concern', 'listen', 'listen concern', 'concern']",1,0,0,0,0,0,0,0,0,0,0.15625
84778,The Smart Lipo procedure gave me a incredible reselts that same day.I loved how I felt physically,0,smart lip procedure give incredible result day love feel physically,"['smart', 'smart lip', 'smart lip procedure', 'smart lip procedure give', 'smart lip procedure give incredible', 'smart lip procedure give incredible result', 'smart lip procedure give incredible result day', 'smart lip procedure give incredible result day love', 'smart lip procedure give incredible result day love feel', 'smart lip procedure give incredible result day love feel physically', 'lip', 'lip procedure', 'lip procedure give', 'lip procedure give incredible', 'lip procedure give incredible result', 'lip procedure give incredible result day', 'lip procedure give incredible result day love', 'lip procedure give incredible result day love feel', 'lip procedure give incredible result day love feel physically', 'procedure', 'procedure give', 'procedure give incredible', 'procedure give incredible result', 'procedure give incredible result day', 'procedure give incredible result day love', 'procedure give incredible result day love feel', 'procedure give incredible result day love feel physically', 'give', 'give incredible', 'give incredible result', 'give incredible result day', 'give incredible result day love', 'give incredible result day love feel', 'give incredible result day love feel physically', 'incredible', 'incredible result', 'incredible result day', 'incredible result day love', 'incredible result day love feel', 'incredible result day love feel physically', 'result', 'result day', 'result day love', 'result day love feel', 'result day love feel physically', 'day', 'day love', 'day love feel', 'day love feel physically', 'love', 'love feel', 'love feel physically', 'feel', 'feel physically', 'physically']",1,0,0,0,0,0,0,0,0,0,0.15625
104934,We were disappointed that he explained surgery was not an option for my husband - he has too many serious problems!,1,disappoint explain surgery option husband problem,"['disappoint', 'disappoint explain', 'disappoint explain surgery', 'disappoint explain surgery option', 'disappoint explain surgery option husband', 'disappoint explain surgery option husband problem', 'explain', 'explain surgery', 'explain surgery option', 'explain surgery option husband', 'explain surgery option husband problem', 'surgery', 'surgery option', 'surgery option husband', 'surgery option husband problem', 'option', 'option husband', 'option husband problem', 'husband', 'husband problem', 'problem']",0,0,1,0,0,0,0,0,0,0,0.15625
69566,"Dr. Parikh gave me advice that made me hopeful again, he gave me hope that i had already lost.",0,give advice hopeful give hope lose,"['give', 'give advice', 'give advice hopeful', 'give advice hopeful give', 'give advice hopeful give hope', 'give advice hopeful give hope lose', 'advice', 'advice hopeful', 'advice hopeful give', 'advice hopeful give hope', 'advice hopeful give hope lose', 'hopeful', 'hopeful give', 'hopeful give hope', 'hopeful give hope lose', 'give', 'give hope', 'give hope lose', 'hope', 'hope lose', 'lose']",1,0,0,0,0,0,0,0,0,0,0.15625
158177,"I never had to set up a surgery appointment, and no scars on either procedure!",0,set surgery appointment scar procedure,"['set', 'set surgery', 'set surgery appointment', 'set surgery appointment scar', 'set surgery appointment scar procedure', 'surgery', 'surgery appointment', 'surgery appointment scar', 'surgery appointment scar procedure', 'appointment', 'appointment scar', 'appointment scar procedure', 'scar', 'scar procedure', 'procedure']",0,0,0,0,0,0,0,1,0,0,0.15625
153324,The totally no cost consultation was very informative.,0,wholly cost consultation information,"['wholly', 'wholly cost', 'wholly cost consultation', 'wholly cost consultation information', 'cost', 'cost consultation', 'cost consultation information', 'consultation', 'consultation information', 'information']",0,0,0,0,0,0,0,0,0,1,0.15625
188311,I wanted a small natural looking result and he gave me just that.,0,want small natural look result give,"['want', 'want small', 'want small natural', 'want small natural look', 'want small natural look result', 'want small natural look result give', 'small', 'small natural', 'small natural look', 'small natural look result', 'small natural look result give', 'natural', 'natural look', 'natural look result', 'natural look result give', 'look', 'look result', 'look result give', 'result', 'result give', 'give']",1,0,0,0,0,0,0,0,0,0,0.15625
166907,"Additionally, the doctor referred to my boobs as ""the girls"" which was entirely creepy and unprofessional.",1,extra doctor refer boot girl entirely professional,"['extra', 'extra doctor', 'extra doctor refer', 'extra doctor refer boot', 'extra doctor refer boot girl', 'extra doctor refer boot girl entirely', 'extra doctor refer boot girl entirely professional', 'doctor', 'doctor refer', 'doctor refer boot', 'doctor refer boot girl', 'doctor refer boot girl entirely', 'doctor refer boot girl entirely professional', 'refer', 'refer boot', 'refer boot girl', 'refer boot girl entirely', 'refer boot girl entirely professional', 'boot', 'boot girl', 'boot girl entirely', 'boot girl entirely professional', 'girl', 'girl entirely', 'girl entirely professional', 'entirely', 'entirely professional', 'professional']",0,0,0,0,0,1,0,0,0,0,0.3125
126731,HOWEVER I am giving 2 stars for the following reasons.,1,give star follow reason,"['give', 'give star', 'give star follow', 'give star follow reason', 'star', 'star follow', 'star follow reason', 'follow', 'follow reason', 'reason']",1,0,0,0,0,0,0,0,0,0,0.15625
90267,Given my circumstances the doctors have given me a fighting chance.,0,give circumstance doctor give fight chance,"['give', 'give circumstance', 'give circumstance doctor', 'give circumstance doctor give', 'give circumstance doctor give fight', 'give circumstance doctor give fight chance', 'circumstance', 'circumstance doctor', 'circumstance doctor give', 'circumstance doctor give fight', 'circumstance doctor give fight chance', 'doctor', 'doctor give', 'doctor give fight', 'doctor give fight chance', 'give', 'give fight', 'give fight chance', 'fight', 'fight chance', 'chance']",1,0,0,0,0,0,0,0,0,0,0.15625
156259,I have decided that village dental is no longer worth the extra money I spend there and have found a nicer and cheaper practice,1,decide village dental long worth extra money spend find nice cheap practice,"['decide', 'decide village', 'decide village dental', 'decide village dental long', 'decide village dental long worth', 'decide village dental long worth extra', 'decide village dental long worth extra money', 'decide village dental long worth extra money spend', 'decide village dental long worth extra money spend find', 'decide village dental long worth extra money spend find nice', 'decide village dental long worth extra money spend find nice cheap', 'decide village dental long worth extra money spend find nice cheap practice', 'village', 'village dental', 'village dental long', 'village dental long worth', 'village dental long worth extra', 'village dental long worth extra money', 'village dental long worth extra money spend', 'village dental long worth extra money spend find', 'village dental long worth extra money spend find nice', 'village dental long worth extra money spend find nice cheap', 'village dental long worth extra money spend find nice cheap practice', 'dental', 'dental long', 'dental long worth', 'dental long worth extra', 'dental long worth extra money', 'dental long worth extra money spend', 'dental long worth extra money spend find', 'dental long worth extra money spend find nice', 'dental long worth extra money spend find nice cheap', 'dental long worth extra money spend find nice cheap practice', 'long', 'long worth', 'long worth extra', 'long worth extra money', 'long worth extra money spend', 'long worth extra money spend find', 'long worth extra money spend find nice', 'long worth extra money spend find nice cheap', 'long worth extra money spend find nice cheap practice', 'worth', 'worth extra', 'worth extra money', 'worth extra money spend', 'worth extra money spend find', 'worth extra money spend find nice', 'worth extra money spend find nice cheap', 'worth extra money spend find nice cheap practice', 'extra', 'extra money', 'extra money spend', 'extra money spend find', 'extra money spend find nice', 'extra money spend find nice cheap', 'extra money spend find nice cheap practice', 'money', 'money spend', 'money spend find', 'money spend find nice', 'money spend find nice cheap', 'money spend find nice cheap practice', 'spend', 'spend find', 'spend find nice', 'spend find nice cheap', 'spend find nice cheap practice', 'find', 'find nice', 'find nice cheap', 'find nice cheap practice', 'nice', 'nice cheap', 'nice cheap practice', 'cheap', 'cheap practice', 'practice']",0,0,0,0,0,1,0,0,0,0,0.3125
189536,All options were discussed and I decided to go for a straight swap as I wanted to get back to exercise asap.,0,option discuss decide straight swap want exercise sap,"['option', 'option discuss', 'option discuss decide', 'option discuss decide straight', 'option discuss decide straight swap', 'option discuss decide straight swap want', 'option discuss decide straight swap want exercise', 'option discuss decide straight swap want exercise sap', 'discuss', 'discuss decide', 'discuss decide straight', 'discuss decide straight swap', 'discuss decide straight swap want', 'discuss decide straight swap want exercise', 'discuss decide straight swap want exercise sap', 'decide', 'decide straight', 'decide straight swap', 'decide straight swap want', 'decide straight swap want exercise', 'decide straight swap want exercise sap', 'straight', 'straight swap', 'straight swap want', 'straight swap want exercise', 'straight swap want exercise sap', 'swap', 'swap want', 'swap want exercise', 'swap want exercise sap', 'want', 'want exercise', 'want exercise sap', 'exercise', 'exercise sap', 'sap']",0,0,1,0,0,0,0,0,0,0,0.15625
120332,Now im breaking out extra bad and it's SO itchy its unbearable.,1,m break extra bad itchy intolerable,"['m', 'm break', 'm break extra', 'm break extra bad', 'm break extra bad itchy', 'm break extra bad itchy intolerable', 'break', 'break extra', 'break extra bad', 'break extra bad itchy', 'break extra bad itchy intolerable', 'extra', 'extra bad', 'extra bad itchy', 'extra bad itchy intolerable', 'bad', 'bad itchy', 'bad itchy intolerable', 'itchy', 'itchy intolerable', 'intolerable']",0,0,0,0,0,1,0,0,0,0,0.3125
152454,The Diamox he puts everyone one for ever longs period of time some still one after 8yrs gave me very bad kidney stones.,1,put long period time yes give bad kidney stone,"['put', 'put long', 'put long period', 'put long period time', 'put long period time yes', 'put long period time yes give', 'put long period time yes give bad', 'put long period time yes give bad kidney', 'put long period time yes give bad kidney stone', 'long', 'long period', 'long period time', 'long period time yes', 'long period time yes give', 'long period time yes give bad', 'long period time yes give bad kidney', 'long period time yes give bad kidney stone', 'period', 'period time', 'period time yes', 'period time yes give', 'period time yes give bad', 'period time yes give bad kidney', 'period time yes give bad kidney stone', 'time', 'time yes', 'time yes give', 'time yes give bad', 'time yes give bad kidney', 'time yes give bad kidney stone', 'yes', 'yes give', 'yes give bad', 'yes give bad kidney', 'yes give bad kidney stone', 'give', 'give bad', 'give bad kidney', 'give bad kidney stone', 'bad', 'bad kidney', 'bad kidney stone', 'kidney', 'kidney stone', 'stone']",1,0,0,0,0,0,0,0,0,0,0.15625
136044,I'm not certain how bad the scarring will be.,1,m certain bad scar,"['m', 'm certain', 'm certain bad', 'm certain bad scar', 'certain', 'certain bad', 'certain bad scar', 'bad', 'bad scar', 'scar']",0,0,0,0,0,0,0,1,0,0,0.15625
103285,"they have changed what my total billing for pre-natal, delivery, and post natal would cost 3 times.",1,change total fill parental delivery post natal cost time,"['change', 'change total', 'change total fill', 'change total fill parental', 'change total fill parental delivery', 'change total fill parental delivery post', 'change total fill parental delivery post natal', 'change total fill parental delivery post natal cost', 'change total fill parental delivery post natal cost time', 'total', 'total fill', 'total fill parental', 'total fill parental delivery', 'total fill parental delivery post', 'total fill parental delivery post natal', 'total fill parental delivery post natal cost', 'total fill parental delivery post natal cost time', 'fill', 'fill parental', 'fill parental delivery', 'fill parental delivery post', 'fill parental delivery post natal', 'fill parental delivery post natal cost', 'fill parental delivery post natal cost time', 'parental', 'parental delivery', 'parental delivery post', 'parental delivery post natal', 'parental delivery post natal cost', 'parental delivery post natal cost time', 'delivery', 'delivery post', 'delivery post natal', 'delivery post natal cost', 'delivery post natal cost time', 'post', 'post natal', 'post natal cost', 'post natal cost time', 'natal', 'natal cost', 'natal cost time', 'cost', 'cost time', 'time']",0,0,0,0,0,0,0,0,0,1,0.15625
86076,"I will commute to Dr. Young's office because I feel the quality he gives as a provider is worth my money, travel,",0,commune dr young office feel quality give provider worth money travel,"['commune', 'commune dr', 'commune dr young', 'commune dr young office', 'commune dr young office feel', 'commune dr young office feel quality', 'commune dr young office feel quality give', 'commune dr young office feel quality give provider', 'commune dr young office feel quality give provider worth', 'commune dr young office feel quality give provider worth money', 'commune dr young office feel quality give provider worth money travel', 'dr', 'dr young', 'dr young office', 'dr young office feel', 'dr young office feel quality', 'dr young office feel quality give', 'dr young office feel quality give provider', 'dr young office feel quality give provider worth', 'dr young office feel quality give provider worth money', 'dr young office feel quality give provider worth money travel', 'young', 'young office', 'young office feel', 'young office feel quality', 'young office feel quality give', 'young office feel quality give provider', 'young office feel quality give provider worth', 'young office feel quality give provider worth money', 'young office feel quality give provider worth money travel', 'office', 'office feel', 'office feel quality', 'office feel quality give', 'office feel quality give provider', 'office feel quality give provider worth', 'office feel quality give provider worth money', 'office feel quality give provider worth money travel', 'feel', 'feel quality', 'feel quality give', 'feel quality give provider', 'feel quality give provider worth', 'feel quality give provider worth money', 'feel quality give provider worth money travel', 'quality', 'quality give', 'quality give provider', 'quality give provider worth', 'quality give provider worth money', 'quality give provider worth money travel', 'give', 'give provider', 'give provider worth', 'give provider worth money', 'give provider worth money travel', 'provider', 'provider worth', 'provider worth money', 'provider worth money travel', 'worth', 'worth money', 'worth money travel', 'money', 'money travel', 'travel']",1,0,0,0,0,0,0,0,0,0,0.15625
94802,"for questions, emergencies, and they both gave me their personal mobile # to make sure I could always reach them.",0,question emergency give personal mobile sure reach,"['question', 'question emergency', 'question emergency give', 'question emergency give personal', 'question emergency give personal mobile', 'question emergency give personal mobile sure', 'question emergency give personal mobile sure reach', 'emergency', 'emergency give', 'emergency give personal', 'emergency give personal mobile', 'emergency give personal mobile sure', 'emergency give personal mobile sure reach', 'give', 'give personal', 'give personal mobile', 'give personal mobile sure', 'give personal mobile sure reach', 'personal', 'personal mobile', 'personal mobile sure', 'personal mobile sure reach', 'mobile', 'mobile sure', 'mobile sure reach', 'sure', 'sure reach', 'reach']",1,0,0,0,0,0,0,0,0,0,0.15625
167517,"with a duck pout, which I clearly stated before the injection that this is the outcome I wanted to avoid.",1,duck clearly state injection result want avoid,"['duck', 'duck clearly', 'duck clearly state', 'duck clearly state injection', 'duck clearly state injection result', 'duck clearly state injection result want', 'duck clearly state injection result want avoid', 'clearly', 'clearly state', 'clearly state injection', 'clearly state injection result', 'clearly state injection result want', 'clearly state injection result want avoid', 'state', 'state injection', 'state injection result', 'state injection result want', 'state injection result want avoid', 'injection', 'injection result', 'injection result want', 'injection result want avoid', 'result', 'result want', 'result want avoid', 'want', 'want avoid', 'avoid']",0,0,0,0,1,0,0,0,0,0,0.15625
112603,The director Jennifer gave me false information which wasted a lot of my time.,1,director give false information waste lot time,"['director', 'director give', 'director give false', 'director give false information', 'director give false information waste', 'director give false information waste lot', 'director give false information waste lot time', 'give', 'give false', 'give false information', 'give false information waste', 'give false information waste lot', 'give false information waste lot time', 'false', 'false information', 'false information waste', 'false information waste lot', 'false information waste lot time', 'information', 'information waste', 'information waste lot', 'information waste lot time', 'waste', 'waste lot', 'waste lot time', 'lot', 'lot time', 'time']",1,0,0,0,0,0,0,0,0,0,0.15625
104394,"Additionally when we did meet, I felt that he was not as as invested in my success as I felt an advisor should be.",1,extra meet feel invest success feel adviser,"['extra', 'extra meet', 'extra meet feel', 'extra meet feel invest', 'extra meet feel invest success', 'extra meet feel invest success feel', 'extra meet feel invest success feel adviser', 'meet', 'meet feel', 'meet feel invest', 'meet feel invest success', 'meet feel invest success feel', 'meet feel invest success feel adviser', 'feel', 'feel invest', 'feel invest success', 'feel invest success feel', 'feel invest success feel adviser', 'invest', 'invest success', 'invest success feel', 'invest success feel adviser', 'success', 'success feel', 'success feel adviser', 'feel', 'feel adviser', 'adviser']",0,0,0,0,0,1,0,0,0,0,0.3125
179979,and what the realistic options are for me specifically.,0,realistic option specifically,"['realistic', 'realistic option', 'realistic option specifically', 'option', 'option specifically', 'specifically']",0,0,1,0,0,0,0,0,0,0,0.15625
185311,she even gave me a sensory tool to help me not focus on the needle and relax.,0,give sensory tool help focus needle relax,"['give', 'give sensory', 'give sensory tool', 'give sensory tool help', 'give sensory tool help focus', 'give sensory tool help focus needle', 'give sensory tool help focus needle relax', 'sensory', 'sensory tool', 'sensory tool help', 'sensory tool help focus', 'sensory tool help focus needle', 'sensory tool help focus needle relax', 'tool', 'tool help', 'tool help focus', 'tool help focus needle', 'tool help focus needle relax', 'help', 'help focus', 'help focus needle', 'help focus needle relax', 'focus', 'focus needle', 'focus needle relax', 'needle', 'needle relax', 'relax']",1,0,0,0,0,0,0,0,0,0,0.15625
112785,Dr. Richlin was open to exploring other options and instead suggested we change my medicine and approach.,0,open explore option instead suggest change medicine approach,"['open', 'open explore', 'open explore option', 'open explore option instead', 'open explore option instead suggest', 'open explore option instead suggest change', 'open explore option instead suggest change medicine', 'open explore option instead suggest change medicine approach', 'explore', 'explore option', 'explore option instead', 'explore option instead suggest', 'explore option instead suggest change', 'explore option instead suggest change medicine', 'explore option instead suggest change medicine approach', 'option', 'option instead', 'option instead suggest', 'option instead suggest change', 'option instead suggest change medicine', 'option instead suggest change medicine approach', 'instead', 'instead suggest', 'instead suggest change', 'instead suggest change medicine', 'instead suggest change medicine approach', 'suggest', 'suggest change', 'suggest change medicine', 'suggest change medicine approach', 'change', 'change medicine', 'change medicine approach', 'medicine', 'medicine approach', 'approach']",0,0,1,0,0,0,0,0,0,0,0.15625
100277,How biased is a site where you can only flag reviews that gave someone a low score?,1,base site flag review give low score,"['base', 'base site', 'base site flag', 'base site flag review', 'base site flag review give', 'base site flag review give low', 'base site flag review give low score', 'site', 'site flag', 'site flag review', 'site flag review give', 'site flag review give low', 'site flag review give low score', 'flag', 'flag review', 'flag review give', 'flag review give low', 'flag review give low score', 'review', 'review give', 'review give low', 'review give low score', 'give', 'give low', 'give low score', 'low', 'low score', 'score']",1,0,0,0,0,0,0,0,0,0,0.15625
188203,"and stated my hip was the issue, I was ignored and given excuses as to why I should go back to my neurosurgeon.",1,state hip issue ignore give excuse neurosurgeon,"['state', 'state hip', 'state hip issue', 'state hip issue ignore', 'state hip issue ignore give', 'state hip issue ignore give excuse', 'state hip issue ignore give excuse neurosurgeon', 'hip', 'hip issue', 'hip issue ignore', 'hip issue ignore give', 'hip issue ignore give excuse', 'hip issue ignore give excuse neurosurgeon', 'issue', 'issue ignore', 'issue ignore give', 'issue ignore give excuse', 'issue ignore give excuse neurosurgeon', 'ignore', 'ignore give', 'ignore give excuse', 'ignore give excuse neurosurgeon', 'give', 'give excuse', 'give excuse neurosurgeon', 'excuse', 'excuse neurosurgeon', 'neurosurgeon']",1,0,0,0,0,0,0,0,0,0,0.15625
142473,The scar is very hard to see.,0,scar hard,"['scar', 'scar hard', 'hard']",0,0,0,0,0,0,0,1,0,0,0.15625
125809,I could not be happier Dr. Davis gave me hope when i thought all was lost.,0,happy give hope think lose,"['happy', 'happy give', 'happy give hope', 'happy give hope think', 'happy give hope think lose', 'give', 'give hope', 'give hope think', 'give hope think lose', 'hope', 'hope think', 'hope think lose', 'think', 'think lose', 'lose']",1,0,0,0,0,0,0,0,0,0,0.15625
