commentId,comment,classification,comment_processed,word_phrase_list,quote,cost,cost involve,involve,claim,important,important patient,patient,similarity_score
127943,Uses same treatment on every patient.,1,u treatment patient,"['u', 'u treatment', 'u treatment patient', 'treatment', 'treatment patient', 'patient']",0,0,0,0,0,0,0,1,0.2
116402,and they ultimately want every single patient to leave loving themselves that much more!,0,ultimately want single patient leave love,"['ultimately', 'ultimately want', 'ultimately want single', 'ultimately want single patient', 'ultimately want single patient leave', 'ultimately want single patient leave love', 'want', 'want single', 'want single patient', 'want single patient leave', 'want single patient leave love', 'single', 'single patient', 'single patient leave', 'single patient leave love', 'patient', 'patient leave', 'patient leave love', 'leave', 'leave love', 'love']",0,0,0,0,0,0,0,1,0.2
97472,and I could tell he cares about every patient that walks through his door.,0,tell care patient walk door,"['tell', 'tell care', 'tell care patient', 'tell care patient walk', 'tell care patient walk door', 'care', 'care patient', 'care patient walk', 'care patient walk door', 'patient', 'patient walk', 'patient walk door', 'walk', 'walk door', 'door']",0,0,0,0,0,0,0,1,0.2
131854,I have been a patient of Dr. Pontell's since 2007!,0,patient dr pontells,"['patient', 'patient dr', 'patient dr pontells', 'dr', 'dr pontells', 'pontells']",0,0,0,0,0,0,0,1,0.2
190335,What a disappointment how could You not know how much it would cost for a procedure and expect a customer to pay,1,disappointment know cost procedure expect customer pay,"['disappointment', 'disappointment know', 'disappointment know cost', 'disappointment know cost procedure', 'disappointment know cost procedure expect', 'disappointment know cost procedure expect customer', 'disappointment know cost procedure expect customer pay', 'know', 'know cost', 'know cost procedure', 'know cost procedure expect', 'know cost procedure expect customer', 'know cost procedure expect customer pay', 'cost', 'cost procedure', 'cost procedure expect', 'cost procedure expect customer', 'cost procedure expect customer pay', 'procedure', 'procedure expect', 'procedure expect customer', 'procedure expect customer pay', 'expect', 'expect customer', 'expect customer pay', 'customer', 'customer pay', 'pay']",0,1,0,0,0,0,0,0,0.2
71299,She is an excellent clinician and listens to her patients!,0,excellent clinical listen patient,"['excellent', 'excellent clinical', 'excellent clinical listen', 'excellent clinical listen patient', 'clinical', 'clinical listen', 'clinical listen patient', 'listen', 'listen patient', 'patient']",0,0,0,0,0,0,0,1,0.2
89692,I would never want to expose a patient to such a cold doctor who truly believes he is better than the patients he treats.,1,want expose patient cold doctor truly belief good patient treat,"['want', 'want expose', 'want expose patient', 'want expose patient cold', 'want expose patient cold doctor', 'want expose patient cold doctor truly', 'want expose patient cold doctor truly belief', 'want expose patient cold doctor truly belief good', 'want expose patient cold doctor truly belief good patient', 'want expose patient cold doctor truly belief good patient treat', 'expose', 'expose patient', 'expose patient cold', 'expose patient cold doctor', 'expose patient cold doctor truly', 'expose patient cold doctor truly belief', 'expose patient cold doctor truly belief good', 'expose patient cold doctor truly belief good patient', 'expose patient cold doctor truly belief good patient treat', 'patient', 'patient cold', 'patient cold doctor', 'patient cold doctor truly', 'patient cold doctor truly belief', 'patient cold doctor truly belief good', 'patient cold doctor truly belief good patient', 'patient cold doctor truly belief good patient treat', 'cold', 'cold doctor', 'cold doctor truly', 'cold doctor truly belief', 'cold doctor truly belief good', 'cold doctor truly belief good patient', 'cold doctor truly belief good patient treat', 'doctor', 'doctor truly', 'doctor truly belief', 'doctor truly belief good', 'doctor truly belief good patient', 'doctor truly belief good patient treat', 'truly', 'truly belief', 'truly belief good', 'truly belief good patient', 'truly belief good patient treat', 'belief', 'belief good', 'belief good patient', 'belief good patient treat', 'good', 'good patient', 'good patient treat', 'patient', 'patient treat', 'treat']",0,0,0,0,0,0,0,1,0.2
66606,Love Patient Gateway.,0,love patient gateway,"['love', 'love patient', 'love patient gateway', 'patient', 'patient gateway', 'gateway']",0,0,0,0,0,0,0,1,0.2
87484,"and patient with any questions I had, even if I asked the same question twice.",0,patient question ask question twice,"['patient', 'patient question', 'patient question ask', 'patient question ask question', 'patient question ask question twice', 'question', 'question ask', 'question ask question', 'question ask question twice', 'ask', 'ask question', 'ask question twice', 'question', 'question twice', 'twice']",0,0,0,0,0,0,0,1,0.2
159556,I had absolutely no complications and kept a positive attitude and realistic expectations throughout (this is important!). Swelling is obvious,0,absolutely complication keep positive attitude realistic expectation important swell obvious,"['absolutely', 'absolutely complication', 'absolutely complication keep', 'absolutely complication keep positive', 'absolutely complication keep positive attitude', 'absolutely complication keep positive attitude realistic', 'absolutely complication keep positive attitude realistic expectation', 'absolutely complication keep positive attitude realistic expectation important', 'absolutely complication keep positive attitude realistic expectation important swell', 'absolutely complication keep positive attitude realistic expectation important swell obvious', 'complication', 'complication keep', 'complication keep positive', 'complication keep positive attitude', 'complication keep positive attitude realistic', 'complication keep positive attitude realistic expectation', 'complication keep positive attitude realistic expectation important', 'complication keep positive attitude realistic expectation important swell', 'complication keep positive attitude realistic expectation important swell obvious', 'keep', 'keep positive', 'keep positive attitude', 'keep positive attitude realistic', 'keep positive attitude realistic expectation', 'keep positive attitude realistic expectation important', 'keep positive attitude realistic expectation important swell', 'keep positive attitude realistic expectation important swell obvious', 'positive', 'positive attitude', 'positive attitude realistic', 'positive attitude realistic expectation', 'positive attitude realistic expectation important', 'positive attitude realistic expectation important swell', 'positive attitude realistic expectation important swell obvious', 'attitude', 'attitude realistic', 'attitude realistic expectation', 'attitude realistic expectation important', 'attitude realistic expectation important swell', 'attitude realistic expectation important swell obvious', 'realistic', 'realistic expectation', 'realistic expectation important', 'realistic expectation important swell', 'realistic expectation important swell obvious', 'expectation', 'expectation important', 'expectation important swell', 'expectation important swell obvious', 'important', 'important swell', 'important swell obvious', 'swell', 'swell obvious', 'obvious']",0,0,0,0,0,1,0,0,0.2
68273,"Very busy office but staff makes patients as comfortable as possible, Dr. Astorino is the best.",0,busy office staff make patient comfortable possible dr store good,"['busy', 'busy office', 'busy office staff', 'busy office staff make', 'busy office staff make patient', 'busy office staff make patient comfortable', 'busy office staff make patient comfortable possible', 'busy office staff make patient comfortable possible dr', 'busy office staff make patient comfortable possible dr store', 'busy office staff make patient comfortable possible dr store good', 'office', 'office staff', 'office staff make', 'office staff make patient', 'office staff make patient comfortable', 'office staff make patient comfortable possible', 'office staff make patient comfortable possible dr', 'office staff make patient comfortable possible dr store', 'office staff make patient comfortable possible dr store good', 'staff', 'staff make', 'staff make patient', 'staff make patient comfortable', 'staff make patient comfortable possible', 'staff make patient comfortable possible dr', 'staff make patient comfortable possible dr store', 'staff make patient comfortable possible dr store good', 'make', 'make patient', 'make patient comfortable', 'make patient comfortable possible', 'make patient comfortable possible dr', 'make patient comfortable possible dr store', 'make patient comfortable possible dr store good', 'patient', 'patient comfortable', 'patient comfortable possible', 'patient comfortable possible dr', 'patient comfortable possible dr store', 'patient comfortable possible dr store good', 'comfortable', 'comfortable possible', 'comfortable possible dr', 'comfortable possible dr store', 'comfortable possible dr store good', 'possible', 'possible dr', 'possible dr store', 'possible dr store good', 'dr', 'dr store', 'dr store good', 'store', 'store good', 'good']",0,0,0,0,0,0,0,1,0.2
164612,"As a practitioner myself, I would never treat a patient this way.",1,practitioner treat patient way,"['practitioner', 'practitioner treat', 'practitioner treat patient', 'practitioner treat patient way', 'treat', 'treat patient', 'treat patient way', 'patient', 'patient way', 'way']",0,0,0,0,0,0,0,1,0.2
58358,I was in the patient room and I heard just discussions of weekend activities and morning activities and it was past my appointment time.,1,patient room hear discussion activity activity past appointment time,"['patient', 'patient room', 'patient room hear', 'patient room hear discussion', 'patient room hear discussion activity', 'patient room hear discussion activity activity', 'patient room hear discussion activity activity past', 'patient room hear discussion activity activity past appointment', 'patient room hear discussion activity activity past appointment time', 'room', 'room hear', 'room hear discussion', 'room hear discussion activity', 'room hear discussion activity activity', 'room hear discussion activity activity past', 'room hear discussion activity activity past appointment', 'room hear discussion activity activity past appointment time', 'hear', 'hear discussion', 'hear discussion activity', 'hear discussion activity activity', 'hear discussion activity activity past', 'hear discussion activity activity past appointment', 'hear discussion activity activity past appointment time', 'discussion', 'discussion activity', 'discussion activity activity', 'discussion activity activity past', 'discussion activity activity past appointment', 'discussion activity activity past appointment time', 'activity', 'activity activity', 'activity activity past', 'activity activity past appointment', 'activity activity past appointment time', 'activity', 'activity past', 'activity past appointment', 'activity past appointment time', 'past', 'past appointment', 'past appointment time', 'appointment', 'appointment time', 'time']",0,0,0,0,0,0,0,1,0.2
155479,TERRIBLE PATIENT RELATIONS.,1,terrible patient relation,"['terrible', 'terrible patient', 'terrible patient relation', 'patient', 'patient relation', 'relation']",0,0,0,0,0,0,0,1,0.2
115157,Doesn?t care about his patients or their outcome.,1,care patient result,"['care', 'care patient', 'care patient result', 'patient', 'patient result', 'result']",0,0,0,0,0,0,0,1,0.2
156936,and I ended up leaving after he cost me thousands of $$$$ and a surgery which made things worse.,1,end leave cost surgery thing bad,"['end', 'end leave', 'end leave cost', 'end leave cost surgery', 'end leave cost surgery thing', 'end leave cost surgery thing bad', 'leave', 'leave cost', 'leave cost surgery', 'leave cost surgery thing', 'leave cost surgery thing bad', 'cost', 'cost surgery', 'cost surgery thing', 'cost surgery thing bad', 'surgery', 'surgery thing', 'surgery thing bad', 'thing', 'thing bad', 'bad']",0,1,0,0,0,0,0,0,0.2
121085,Thank you Dr. Edward Pi?a and staff for being so accommodating and truly concerned about patient satisfaction!,0,thank dr staff accommodation truly concerned patient satisfaction,"['thank', 'thank dr', 'thank dr staff', 'thank dr staff accommodation', 'thank dr staff accommodation truly', 'thank dr staff accommodation truly concerned', 'thank dr staff accommodation truly concerned patient', 'thank dr staff accommodation truly concerned patient satisfaction', 'dr', 'dr staff', 'dr staff accommodation', 'dr staff accommodation truly', 'dr staff accommodation truly concerned', 'dr staff accommodation truly concerned patient', 'dr staff accommodation truly concerned patient satisfaction', 'staff', 'staff accommodation', 'staff accommodation truly', 'staff accommodation truly concerned', 'staff accommodation truly concerned patient', 'staff accommodation truly concerned patient satisfaction', 'accommodation', 'accommodation truly', 'accommodation truly concerned', 'accommodation truly concerned patient', 'accommodation truly concerned patient satisfaction', 'truly', 'truly concerned', 'truly concerned patient', 'truly concerned patient satisfaction', 'concerned', 'concerned patient', 'concerned patient satisfaction', 'patient', 'patient satisfaction', 'satisfaction']",0,0,0,0,0,0,0,1,0.2
113522,Dr. Sarosy and his staff clearly do not have basic knowledge of lasers and their patients are at high risk for skin damage.,1,staff clearly basic cognition layer patient high risk skin damage,"['staff', 'staff clearly', 'staff clearly basic', 'staff clearly basic cognition', 'staff clearly basic cognition layer', 'staff clearly basic cognition layer patient', 'staff clearly basic cognition layer patient high', 'staff clearly basic cognition layer patient high risk', 'staff clearly basic cognition layer patient high risk skin', 'staff clearly basic cognition layer patient high risk skin damage', 'clearly', 'clearly basic', 'clearly basic cognition', 'clearly basic cognition layer', 'clearly basic cognition layer patient', 'clearly basic cognition layer patient high', 'clearly basic cognition layer patient high risk', 'clearly basic cognition layer patient high risk skin', 'clearly basic cognition layer patient high risk skin damage', 'basic', 'basic cognition', 'basic cognition layer', 'basic cognition layer patient', 'basic cognition layer patient high', 'basic cognition layer patient high risk', 'basic cognition layer patient high risk skin', 'basic cognition layer patient high risk skin damage', 'cognition', 'cognition layer', 'cognition layer patient', 'cognition layer patient high', 'cognition layer patient high risk', 'cognition layer patient high risk skin', 'cognition layer patient high risk skin damage', 'layer', 'layer patient', 'layer patient high', 'layer patient high risk', 'layer patient high risk skin', 'layer patient high risk skin damage', 'patient', 'patient high', 'patient high risk', 'patient high risk skin', 'patient high risk skin damage', 'high', 'high risk', 'high risk skin', 'high risk skin damage', 'risk', 'risk skin', 'risk skin damage', 'skin', 'skin damage', 'damage']",0,0,0,0,0,0,0,1,0.2
110341,"He has virtually ""saved"" my previous eye surgery and is extremely patient, understanding, and knowledgeable.",0,virtually save previous eye surgery extremely patient understanding knowledgeable,"['virtually', 'virtually save', 'virtually save previous', 'virtually save previous eye', 'virtually save previous eye surgery', 'virtually save previous eye surgery extremely', 'virtually save previous eye surgery extremely patient', 'virtually save previous eye surgery extremely patient understanding', 'virtually save previous eye surgery extremely patient understanding knowledgeable', 'save', 'save previous', 'save previous eye', 'save previous eye surgery', 'save previous eye surgery extremely', 'save previous eye surgery extremely patient', 'save previous eye surgery extremely patient understanding', 'save previous eye surgery extremely patient understanding knowledgeable', 'previous', 'previous eye', 'previous eye surgery', 'previous eye surgery extremely', 'previous eye surgery extremely patient', 'previous eye surgery extremely patient understanding', 'previous eye surgery extremely patient understanding knowledgeable', 'eye', 'eye surgery', 'eye surgery extremely', 'eye surgery extremely patient', 'eye surgery extremely patient understanding', 'eye surgery extremely patient understanding knowledgeable', 'surgery', 'surgery extremely', 'surgery extremely patient', 'surgery extremely patient understanding', 'surgery extremely patient understanding knowledgeable', 'extremely', 'extremely patient', 'extremely patient understanding', 'extremely patient understanding knowledgeable', 'patient', 'patient understanding', 'patient understanding knowledgeable', 'understanding', 'understanding knowledgeable', 'knowledgeable']",0,0,0,0,0,0,0,1,0.2
88159,"Dr. Witz is all about money, he doesn't take the time to listen to the patient",1,money time listen patient,"['money', 'money time', 'money time listen', 'money time listen patient', 'time', 'time listen', 'time listen patient', 'listen', 'listen patient', 'patient']",0,0,0,0,0,0,0,1,0.2
120197,"in my honest opinion, the man is taking even more drugs than the ones he hands out like candy to his patients.",1,honest opinion man take drug one hand like candy patient,"['honest', 'honest opinion', 'honest opinion man', 'honest opinion man take', 'honest opinion man take drug', 'honest opinion man take drug one', 'honest opinion man take drug one hand', 'honest opinion man take drug one hand like', 'honest opinion man take drug one hand like candy', 'honest opinion man take drug one hand like candy patient', 'opinion', 'opinion man', 'opinion man take', 'opinion man take drug', 'opinion man take drug one', 'opinion man take drug one hand', 'opinion man take drug one hand like', 'opinion man take drug one hand like candy', 'opinion man take drug one hand like candy patient', 'man', 'man take', 'man take drug', 'man take drug one', 'man take drug one hand', 'man take drug one hand like', 'man take drug one hand like candy', 'man take drug one hand like candy patient', 'take', 'take drug', 'take drug one', 'take drug one hand', 'take drug one hand like', 'take drug one hand like candy', 'take drug one hand like candy patient', 'drug', 'drug one', 'drug one hand', 'drug one hand like', 'drug one hand like candy', 'drug one hand like candy patient', 'one', 'one hand', 'one hand like', 'one hand like candy', 'one hand like candy patient', 'hand', 'hand like', 'hand like candy', 'hand like candy patient', 'like', 'like candy', 'like candy patient', 'candy', 'candy patient', 'patient']",0,0,0,0,0,0,0,1,0.2
154052,"When you pull up there's not even seating patients right out of surgery,",1,pull s seat patient right surgery,"['pull', 'pull s', 'pull s seat', 'pull s seat patient', 'pull s seat patient right', 'pull s seat patient right surgery', 's', 's seat', 's seat patient', 's seat patient right', 's seat patient right surgery', 'seat', 'seat patient', 'seat patient right', 'seat patient right surgery', 'patient', 'patient right', 'patient right surgery', 'right', 'right surgery', 'surgery']",0,0,0,0,0,0,0,1,0.2
70715,Dr. Ohmart is very hands on and interactive with his patients.,0,hand interactive patient,"['hand', 'hand interactive', 'hand interactive patient', 'interactive', 'interactive patient', 'patient']",0,0,0,0,0,0,0,1,0.2
177028,The nurses that take care of his patients rave about the quality of his work and say he is the best.,0,nurse care patient quality work good,"['nurse', 'nurse care', 'nurse care patient', 'nurse care patient quality', 'nurse care patient quality work', 'nurse care patient quality work good', 'care', 'care patient', 'care patient quality', 'care patient quality work', 'care patient quality work good', 'patient', 'patient quality', 'patient quality work', 'patient quality work good', 'quality', 'quality work', 'quality work good', 'work', 'work good', 'good']",0,0,0,0,0,0,0,1,0.2
96655,and gives the feeling to the patient of being the guy next door.,0,give feel patient guy door,"['give', 'give feel', 'give feel patient', 'give feel patient guy', 'give feel patient guy door', 'feel', 'feel patient', 'feel patient guy', 'feel patient guy door', 'patient', 'patient guy', 'patient guy door', 'guy', 'guy door', 'door']",0,0,0,0,0,0,0,1,0.2
126945,"also very gentle, patient and knowledable and did not make me feel like just another patient.",0,gentle patient knowledable feel like patient,"['gentle', 'gentle patient', 'gentle patient knowledable', 'gentle patient knowledable feel', 'gentle patient knowledable feel like', 'gentle patient knowledable feel like patient', 'patient', 'patient knowledable', 'patient knowledable feel', 'patient knowledable feel like', 'patient knowledable feel like patient', 'knowledable', 'knowledable feel', 'knowledable feel like', 'knowledable feel like patient', 'feel', 'feel like', 'feel like patient', 'like', 'like patient', 'patient']",0,0,0,0,0,0,0,1,0.2
185904,Patient suffered a heart attack and they failed to do anything and didn't call 911 for more than 3 hours!!,1,patient suffer heart attack fail,"['patient', 'patient suffer', 'patient suffer heart', 'patient suffer heart attack', 'patient suffer heart attack fail', 'suffer', 'suffer heart', 'suffer heart attack', 'suffer heart attack fail', 'heart', 'heart attack', 'heart attack fail', 'attack', 'attack fail', 'fail']",0,0,0,0,0,0,0,1,0.2
68070,I have already sent a couple to patients to him... .,0,send couple patient,"['send', 'send couple', 'send couple patient', 'couple', 'couple patient', 'patient']",0,0,0,0,0,0,0,1,0.2
168212,I will be a patient of Dr. Grazer's as long as he is in practice.,0,patient dr gazers long practice,"['patient', 'patient dr', 'patient dr gazers', 'patient dr gazers long', 'patient dr gazers long practice', 'dr', 'dr gazers', 'dr gazers long', 'dr gazers long practice', 'gazers', 'gazers long', 'gazers long practice', 'long', 'long practice', 'practice']",0,0,0,0,0,0,0,1,0.2
122776,His approach to taking care of patients like me was something out of a black and white movie.,1,approach take care patient like black white movie,"['approach', 'approach take', 'approach take care', 'approach take care patient', 'approach take care patient like', 'approach take care patient like black', 'approach take care patient like black white', 'approach take care patient like black white movie', 'take', 'take care', 'take care patient', 'take care patient like', 'take care patient like black', 'take care patient like black white', 'take care patient like black white movie', 'care', 'care patient', 'care patient like', 'care patient like black', 'care patient like black white', 'care patient like black white movie', 'patient', 'patient like', 'patient like black', 'patient like black white', 'patient like black white movie', 'like', 'like black', 'like black white', 'like black white movie', 'black', 'black white', 'black white movie', 'white', 'white movie', 'movie']",0,0,0,0,0,0,0,1,0.2
76601,The nurses are patient enough to handle a child.,0,nurse patient handle child,"['nurse', 'nurse patient', 'nurse patient handle', 'nurse patient handle child', 'patient', 'patient handle', 'patient handle child', 'handle', 'handle child', 'child']",0,0,0,0,0,0,0,1,0.2
99557,"He has an excellent bedside manner, very professional, takes time to reassure the patient, and pays attention to detail.",0,excellent bedside manner professional take time reassure patient pay attention detail,"['excellent', 'excellent bedside', 'excellent bedside manner', 'excellent bedside manner professional', 'excellent bedside manner professional take', 'excellent bedside manner professional take time', 'excellent bedside manner professional take time reassure', 'excellent bedside manner professional take time reassure patient', 'excellent bedside manner professional take time reassure patient pay', 'excellent bedside manner professional take time reassure patient pay attention', 'excellent bedside manner professional take time reassure patient pay attention detail', 'bedside', 'bedside manner', 'bedside manner professional', 'bedside manner professional take', 'bedside manner professional take time', 'bedside manner professional take time reassure', 'bedside manner professional take time reassure patient', 'bedside manner professional take time reassure patient pay', 'bedside manner professional take time reassure patient pay attention', 'bedside manner professional take time reassure patient pay attention detail', 'manner', 'manner professional', 'manner professional take', 'manner professional take time', 'manner professional take time reassure', 'manner professional take time reassure patient', 'manner professional take time reassure patient pay', 'manner professional take time reassure patient pay attention', 'manner professional take time reassure patient pay attention detail', 'professional', 'professional take', 'professional take time', 'professional take time reassure', 'professional take time reassure patient', 'professional take time reassure patient pay', 'professional take time reassure patient pay attention', 'professional take time reassure patient pay attention detail', 'take', 'take time', 'take time reassure', 'take time reassure patient', 'take time reassure patient pay', 'take time reassure patient pay attention', 'take time reassure patient pay attention detail', 'time', 'time reassure', 'time reassure patient', 'time reassure patient pay', 'time reassure patient pay attention', 'time reassure patient pay attention detail', 'reassure', 'reassure patient', 'reassure patient pay', 'reassure patient pay attention', 'reassure patient pay attention detail', 'patient', 'patient pay', 'patient pay attention', 'patient pay attention detail', 'pay', 'pay attention', 'pay attention detail', 'attention', 'attention detail', 'detail']",0,0,0,0,0,0,0,1,0.2
100412,He establishes trust with his patients and forms excellent yet appropriate patient-physician relationships.,0,establish trust patient form excellent appropriate patientphysician relationship,"['establish', 'establish trust', 'establish trust patient', 'establish trust patient form', 'establish trust patient form excellent', 'establish trust patient form excellent appropriate', 'establish trust patient form excellent appropriate patientphysician', 'establish trust patient form excellent appropriate patientphysician relationship', 'trust', 'trust patient', 'trust patient form', 'trust patient form excellent', 'trust patient form excellent appropriate', 'trust patient form excellent appropriate patientphysician', 'trust patient form excellent appropriate patientphysician relationship', 'patient', 'patient form', 'patient form excellent', 'patient form excellent appropriate', 'patient form excellent appropriate patientphysician', 'patient form excellent appropriate patientphysician relationship', 'form', 'form excellent', 'form excellent appropriate', 'form excellent appropriate patientphysician', 'form excellent appropriate patientphysician relationship', 'excellent', 'excellent appropriate', 'excellent appropriate patientphysician', 'excellent appropriate patientphysician relationship', 'appropriate', 'appropriate patientphysician', 'appropriate patientphysician relationship', 'patientphysician', 'patientphysician relationship', 'relationship']",0,0,0,0,0,0,0,1,0.2
112103,Doctor shown himself as a dishonest person without patient interest in mind.,1,doctor show dishonest person patient interest mind,"['doctor', 'doctor show', 'doctor show dishonest', 'doctor show dishonest person', 'doctor show dishonest person patient', 'doctor show dishonest person patient interest', 'doctor show dishonest person patient interest mind', 'show', 'show dishonest', 'show dishonest person', 'show dishonest person patient', 'show dishonest person patient interest', 'show dishonest person patient interest mind', 'dishonest', 'dishonest person', 'dishonest person patient', 'dishonest person patient interest', 'dishonest person patient interest mind', 'person', 'person patient', 'person patient interest', 'person patient interest mind', 'patient', 'patient interest', 'patient interest mind', 'interest', 'interest mind', 'mind']",0,0,0,0,0,0,0,1,0.2
127253,the girls there are not professional and ?do not know how to talk and take care of patients.,1,girl professional know talk care patient,"['girl', 'girl professional', 'girl professional know', 'girl professional know talk', 'girl professional know talk care', 'girl professional know talk care patient', 'professional', 'professional know', 'professional know talk', 'professional know talk care', 'professional know talk care patient', 'know', 'know talk', 'know talk care', 'know talk care patient', 'talk', 'talk care', 'talk care patient', 'care', 'care patient', 'patient']",0,0,0,0,0,0,0,1,0.2
138923,"and she only uses the best products, I recommend her to all of my facial rejuvenation patients, friends and family.",0,u good product recommend facial rejuvenation patient friend family,"['u', 'u good', 'u good product', 'u good product recommend', 'u good product recommend facial', 'u good product recommend facial rejuvenation', 'u good product recommend facial rejuvenation patient', 'u good product recommend facial rejuvenation patient friend', 'u good product recommend facial rejuvenation patient friend family', 'good', 'good product', 'good product recommend', 'good product recommend facial', 'good product recommend facial rejuvenation', 'good product recommend facial rejuvenation patient', 'good product recommend facial rejuvenation patient friend', 'good product recommend facial rejuvenation patient friend family', 'product', 'product recommend', 'product recommend facial', 'product recommend facial rejuvenation', 'product recommend facial rejuvenation patient', 'product recommend facial rejuvenation patient friend', 'product recommend facial rejuvenation patient friend family', 'recommend', 'recommend facial', 'recommend facial rejuvenation', 'recommend facial rejuvenation patient', 'recommend facial rejuvenation patient friend', 'recommend facial rejuvenation patient friend family', 'facial', 'facial rejuvenation', 'facial rejuvenation patient', 'facial rejuvenation patient friend', 'facial rejuvenation patient friend family', 'rejuvenation', 'rejuvenation patient', 'rejuvenation patient friend', 'rejuvenation patient friend family', 'patient', 'patient friend', 'patient friend family', 'friend', 'friend family', 'family']",0,0,0,0,0,0,0,1,0.2
111922,Dr. Humphrey spends all the time with a patient needed to make them comfortable and informed .,0,spend time patient need comfortable inform,"['spend', 'spend time', 'spend time patient', 'spend time patient need', 'spend time patient need comfortable', 'spend time patient need comfortable inform', 'time', 'time patient', 'time patient need', 'time patient need comfortable', 'time patient need comfortable inform', 'patient', 'patient need', 'patient need comfortable', 'patient need comfortable inform', 'need', 'need comfortable', 'need comfortable inform', 'comfortable', 'comfortable inform', 'inform']",0,0,0,0,0,0,0,1,0.2
88568,and it is shocking that she still had a job working with people let alone patients.,1,shock job work people let patient,"['shock', 'shock job', 'shock job work', 'shock job work people', 'shock job work people let', 'shock job work people let patient', 'job', 'job work', 'job work people', 'job work people let', 'job work people let patient', 'work', 'work people', 'work people let', 'work people let patient', 'people', 'people let', 'people let patient', 'let', 'let patient', 'patient']",0,0,0,0,0,0,0,1,0.2
155542,Jackie Brewer the patient care coordinator is like no other!,0,patient care coordinate like,"['patient', 'patient care', 'patient care coordinate', 'patient care coordinate like', 'care', 'care coordinate', 'care coordinate like', 'coordinate', 'coordinate like', 'like']",0,0,0,0,0,0,0,1,0.2
129078,HE RECOMMENDED AND PERFORMED THE WRONG SURGERIES CONSIDERING THE PROFILE OF THE PATIENT.,1,recommend perform wrong forgery consider profile patient,"['recommend', 'recommend perform', 'recommend perform wrong', 'recommend perform wrong forgery', 'recommend perform wrong forgery consider', 'recommend perform wrong forgery consider profile', 'recommend perform wrong forgery consider profile patient', 'perform', 'perform wrong', 'perform wrong forgery', 'perform wrong forgery consider', 'perform wrong forgery consider profile', 'perform wrong forgery consider profile patient', 'wrong', 'wrong forgery', 'wrong forgery consider', 'wrong forgery consider profile', 'wrong forgery consider profile patient', 'forgery', 'forgery consider', 'forgery consider profile', 'forgery consider profile patient', 'consider', 'consider profile', 'consider profile patient', 'profile', 'profile patient', 'patient']",0,0,0,0,0,0,0,1,0.2
101228,I would recommend this Dr. to other patients,0,recommend dr patient,"['recommend', 'recommend dr', 'recommend dr patient', 'dr', 'dr patient', 'patient']",0,0,0,0,0,0,0,1,0.2
165328,"for even a second that Dr Walker, her patient coordinator Madison, or any member of her team did not have my best interest at heart.",0,second patient coordinate member team good interest heart,"['second', 'second patient', 'second patient coordinate', 'second patient coordinate member', 'second patient coordinate member team', 'second patient coordinate member team good', 'second patient coordinate member team good interest', 'second patient coordinate member team good interest heart', 'patient', 'patient coordinate', 'patient coordinate member', 'patient coordinate member team', 'patient coordinate member team good', 'patient coordinate member team good interest', 'patient coordinate member team good interest heart', 'coordinate', 'coordinate member', 'coordinate member team', 'coordinate member team good', 'coordinate member team good interest', 'coordinate member team good interest heart', 'member', 'member team', 'member team good', 'member team good interest', 'member team good interest heart', 'team', 'team good', 'team good interest', 'team good interest heart', 'good', 'good interest', 'good interest heart', 'interest', 'interest heart', 'heart']",0,0,0,0,0,0,0,1,0.2
118309,I have a great policy but can't use it here and ALL Workers Comp patients were treated terribly.,1,great policy use worker come patient treat terribly,"['great', 'great policy', 'great policy use', 'great policy use worker', 'great policy use worker come', 'great policy use worker come patient', 'great policy use worker come patient treat', 'great policy use worker come patient treat terribly', 'policy', 'policy use', 'policy use worker', 'policy use worker come', 'policy use worker come patient', 'policy use worker come patient treat', 'policy use worker come patient treat terribly', 'use', 'use worker', 'use worker come', 'use worker come patient', 'use worker come patient treat', 'use worker come patient treat terribly', 'worker', 'worker come', 'worker come patient', 'worker come patient treat', 'worker come patient treat terribly', 'come', 'come patient', 'come patient treat', 'come patient treat terribly', 'patient', 'patient treat', 'patient treat terribly', 'treat', 'treat terribly', 'terribly']",0,0,0,0,0,0,0,1,0.2
133002,The price is pretty good for a cash patient .,0,price pretty good cash patient,"['price', 'price pretty', 'price pretty good', 'price pretty good cash', 'price pretty good cash patient', 'pretty', 'pretty good', 'pretty good cash', 'pretty good cash patient', 'good', 'good cash', 'good cash patient', 'cash', 'cash patient', 'patient']",0,0,0,0,0,0,0,1,0.2
144819,Instead of just telling me they don?t accept new patients she rudely advised me that they couldn?t,1,instead tell accept new patient impolitely advise,"['instead', 'instead tell', 'instead tell accept', 'instead tell accept new', 'instead tell accept new patient', 'instead tell accept new patient impolitely', 'instead tell accept new patient impolitely advise', 'tell', 'tell accept', 'tell accept new', 'tell accept new patient', 'tell accept new patient impolitely', 'tell accept new patient impolitely advise', 'accept', 'accept new', 'accept new patient', 'accept new patient impolitely', 'accept new patient impolitely advise', 'new', 'new patient', 'new patient impolitely', 'new patient impolitely advise', 'patient', 'patient impolitely', 'patient impolitely advise', 'impolitely', 'impolitely advise', 'advise']",0,0,0,0,0,0,0,1,0.2
